dates,nzd0500-0000,nzd0500-0001,nzd0500-0002,nzd0500-0003,nzd0500-0004,nzd0500-0005,nzd0500-0006,nzd0500-0007,nzd0500-0008,nzd0500-0009,nzd0500-0010,satname
2002-03-11 22:03:31+00:00,356.63,309.54,308.47,305.25,297.77666666666664,305.72333333333336,308.24666666666667,308.6566666666667,304.33666666666664,310.32666666666665,321.03,L7
2002-04-12 22:03:25+00:00,369.495,312.53000000000003,310.925,308.0225,299.04249999999996,307.77750000000003,310.3125,310.5475,306.4125,312.7075,328.25,L7
2002-05-14 22:03:19+00:00,382.36,318.975,315.8325,310.04499999999996,299.0466666666666,310.5375,320.77750000000003,311.72,307.8533333333334,324.48249999999996,325.46000000000004,L7
2002-06-15 22:03:07+00:00,382.36,324.504,316.396,314.174,299.5625,310.908,319.41400000000004,314.065,310.45500000000004,324.07599999999996,327.75,L7
2002-12-24 22:02:57+00:00,343.92,303.59,303.06,295.29,300.1,302.15,299.58,311.1,304.29,313.95,313.7,L7
2003-08-13 21:51:32+00:00,354.08,274.45,,,,,,,,,275.62,L5
2003-08-29 21:51:49+00:00,346.38,269.015,,,,276.38,264.41,,,274.31,284.56,L5
2003-09-30 21:52:18+00:00,346.38,269.015,339.65,342.07,340.75,276.38,264.41,336.62,331.01,274.31,300.21,L5
2003-10-07 21:58:35+00:00,345.42333333333335,269.015,331.525,340.52,345.31,276.38,264.41,336.62,331.01,274.31,300.21,L5
2003-11-17 21:52:57+00:00,345.42333333333335,269.015,336.2233333333333,342.65333333333336,342.8233333333333,276.38,264.41,334.81,330.96500000000003,274.31,308.3975,L5
2004-06-12 21:55:59+00:00,348.73,276.67,,,,,245.58,,,263.28,,L5
2004-07-14 21:56:54+00:00,348.73,276.67,323.89,331.81,307.41,313.02,245.58,315.16,312.55,263.28,317.22,L5
2004-10-18 21:59:11+00:00,348.73,276.67,323.89,331.81,307.41,313.02,245.58,315.16,312.55,263.28,332.45500000000004,L5
2005-01-13 22:06:52+00:00,,,,,,,,,,246.36,316.095,L5
2005-02-07 22:01:03+00:00,340.84,270.82,,,,,262.82,262.89,257.89,251.555,297.3233333333333,L5
2005-02-14 22:07:21+00:00,323.95,264.82,,,,,260.515,263.635,257.85,254.06333333333336,291.35249999999996,L5
2005-05-14 22:01:54+00:00,324.8533333333333,257.1333333333333,,,,,247.5333333333333,258.2633333333333,248.94666666666663,249.8775,268.24249999999995,L5
2005-09-19 22:02:44+00:00,303.355,241.76,,,,,221.57,247.52,231.14,237.32,255.25,L5
2005-10-05 22:02:41+00:00,303.355,277.41499999999996,315.17,316.88,294.63,309.94,221.57,247.52,231.14,237.32,255.25,L5
2006-04-15 22:06:18+00:00,315.94,275.98,,,,,226.91,240.81,220.82,231.64,260.01,L5
2006-08-28 22:14:23+00:00,315.94,275.98,,,,,226.91,292.305,220.82,231.64,260.01,L5
2006-09-13 22:14:35+00:00,315.94,292.105,306.6,304.98,288.88,304.69,267.45,297.99,260.375,265.865,260.01,L5
2006-11-25 22:09:07+00:00,353.19,309.08500000000004,309.045,308.25,290.305,307.29499999999996,308.43,321.21000000000004,301.06,301.33,,L5
2009-01-17 21:59:44+00:00,325.79,272.74,,274.48,,,272.81,271.53,263.4,265.1,277.02,L5
2011-02-08 22:04:35+00:00,365.98,,334.9,,,338.97,,,,,,L5
2011-03-12 22:04:31+00:00,347.165,271.78,334.9,274.04,,338.97,276.94,266.13,239.27,250.4,279.26,L5
2013-05-11 22:22:42+00:00,341.84,,327.94,,319.6,322.65,,,,,,L8
2013-06-05 22:16:38+00:00,322.78999999999996,241.59,327.94,,319.6,322.65,,232.8,217.26,,273.94,L8
2013-06-28 22:22:44+00:00,317.3233333333333,241.59,327.94,,319.6,322.65,,232.8,201.54500000000002,,295.925,L8
2013-07-07 22:16:35+00:00,317.3233333333333,241.59,331.015,,316.395,324.54499999999996,,232.8,201.54500000000002,,311.63000000000005,L8
2013-07-23 22:16:34+00:00,317.3233333333333,241.59,332.69666666666666,,315.74333333333334,325.95,,232.8,201.54500000000002,,320.1125,L8
2013-08-08 22:16:37+00:00,314.675,241.215,332.69666666666666,,315.74333333333334,325.95,,223.2,204.41333333333333,214.65,320.1125,L8
2013-08-31 22:22:50+00:00,314.675,241.215,330.5125,,315.02250000000004,324.4175,,256.04333333333335,204.41333333333333,214.65,324.39,L8
2013-10-18 22:22:37+00:00,314.675,241.215,329.498,,315.548,323.57,,272.865,204.41333333333333,214.65,327.02000000000004,L8
2013-12-30 22:16:01+00:00,300.57000000000005,226.96,329.8875,260.37,314.53499999999997,316.13199999999995,,287.1575,239.96499999999997,243.32,334.652,L8
2014-02-23 22:21:32+00:00,296.875,217.425,324.70000000000005,268.875,303.8633333333333,306.3375,,309.905,268.13,271.675,328.22,L8
2014-03-20 22:15:01+00:00,296.875,217.425,326.16999999999996,287.46,304.2,307.2575,,310.7375,268.13,271.675,328.3066666666667,L8
2014-04-21 22:14:29+00:00,299.7966666666667,239.4466666666667,312.77,287.45,293.2133333333333,302.53249999999997,,304.08000000000004,262.6466666666667,268.3066666666667,315.81666666666666,L8
2014-05-30 22:20:22+00:00,303.65250000000003,250.6475,306.18,280.602,293.2133333333333,302.53249999999997,,304.37600000000003,259.12,262.3375,313.4225,L8
2014-07-17 22:20:39+00:00,306.73333333333335,279.105,312.5075,285.65999999999997,301.1875,310.82,334.64,311.93,255.5666666666667,278.8675,324.105,L8
2014-08-02 22:20:46+00:00,306.73333333333335,288.27,314.762,285.65999999999997,304.368,312.246,328.74,313.995,255.5666666666667,288.61400000000003,327.88199999999995,L8
2014-08-11 22:14:39+00:00,306.73333333333335,295.37166666666667,318.615,285.65999999999997,309.7866666666667,315.1066666666666,333.82,316.60857142857145,255.5666666666667,297.745,331.0683333333333,L8
2014-08-18 22:20:51+00:00,306.73333333333335,295.37166666666667,318.615,285.65999999999997,309.7866666666667,315.1066666666666,333.82,316.60857142857145,255.5666666666667,306.48,331.0683333333333,L8
2014-09-19 22:20:54+00:00,308.55,310.092,316.95799999999997,274.66,315.9425,314.07000000000005,326.865,314.37166666666667,252.87333333333333,312.3333333333333,325.4816666666666,L8
2014-11-15 22:14:49+00:00,310.00500000000005,321.38,325.664,294.4066666666667,329.21,323.526,329.57,322.2766666666667,281.94,325.02833333333336,332.78000000000003,L8
2015-02-10 22:20:38+00:00,311.03499999999997,335.125,334.555,317.9766666666667,331.53,324.19,323.34666666666664,322.20000000000005,306.8866666666667,341.74,331.64000000000004,L8
2015-03-14 22:20:23+00:00,311.03499999999997,335.125,334.555,317.9766666666667,331.53,324.19,323.34666666666664,322.20000000000005,318.745,333.165,339.155,L8
2015-04-15 22:20:10+00:00,311.52,324.1433333333334,324.20666666666665,323.99333333333334,320.1333333333333,334.735,332.02,333.49,338.86,333.165,349.46,L8
2015-05-01 22:20:00+00:00,323.35999999999996,324.9075,324.2575,323.9525,320.5675,329.77,329.25666666666666,329.82666666666665,334.65500000000003,332.16333333333336,347.26,L8
2015-06-11 22:13:52+00:00,325.975,317.99249999999995,316.21,313.12249999999995,310.9975,315.5733333333333,319.1433333333334,317.86666666666673,327.63,323.45,340.06,L8
2015-06-27 22:13:58+00:00,333.1,320.44399999999996,320.742,317.258,312.884,317.95000000000005,321.435,320.6725,327.548,325.695,339.934,L8
2015-07-04 22:20:14+00:00,333.1,321.6333333333333,321.74,320.2583333333333,313.90333333333336,318.184,323.26000000000005,321.632,327.2416666666667,326.76800000000003,340.77333333333337,L8
2015-07-29 22:14:13+00:00,333.1,318.28714285714284,318.64142857142855,320.2583333333333,313.90333333333336,318.184,320.44166666666666,318.9266666666667,327.2416666666667,326.76800000000003,340.77333333333337,L8
2015-08-21 22:20:33+00:00,340.066,317.99142857142857,318.6242857142857,323.77833333333336,313.0,319.146,321.09666666666664,319.47166666666664,327.83000000000004,327.16600000000005,341.07166666666666,L8
2015-10-08 22:20:48+00:00,333.205,314.06875,316.1425,323.77833333333336,313.0,316.3933333333334,318.3071428571429,317.3071428571429,322.53200000000004,327.16600000000005,336.946,L8
2015-10-17 22:14:38+00:00,338.694,315.7671428571429,317.94714285714286,334.7716666666667,322.95,316.3933333333334,318.3071428571429,317.3071428571429,322.53200000000004,331.19,339.585,L8
2016-03-16 22:20:36+00:00,302.155,301.05,305.22,367.36,357.04,306.015,305.945,307.455,306.17,332.57,340.53499999999997,L8
2016-05-12 22:14:08+00:00,303.18,301.475,307.925,,,309.4,310.32,303.375,302.47,305.025,328.29,L8
2016-06-04 22:20:28+00:00,304.15333333333336,298.08,305.1433333333334,,,309.4,310.32,304.4433333333333,301.93333333333334,304.67,328.29,L8
2016-07-06 22:20:41+00:00,304.15333333333336,306.165,311.15999999999997,333.99,322.68,312.76,316.65999999999997,309.6275,307.73,310.66499999999996,333.485,L8
2016-07-15 22:14:34+00:00,306.5775,306.512,310.398,333.99,322.68,312.76,316.65999999999997,309.6275,307.73,310.66499999999996,322.48,L8
2016-07-31 22:14:37+00:00,312.992,309.7183333333333,312.1166666666667,329.005,317.67,312.73,316.62666666666667,310.678,310.314,313.184,325.7375,L8
2016-08-16 22:14:41+00:00,312.1016666666667,306.90857142857146,311.4642857142857,306.05,307.3,309.745,316.62666666666667,309.9816666666666,308.50166666666667,311.19666666666666,320.438,L8
2017-01-23 22:14:43+00:00,316.24,307.2633333333334,309.41,294.5,295.65333333333336,306.51666666666665,310.78999999999996,310.29,307.48,309.3233333333333,317.375,L8
2017-01-30 22:20:50+00:00,305.035,298.02,315.01666666666665,298.36999999999995,287.15000000000003,312.3933333333333,319.88,315.02666666666664,310.06333333333333,312.46999999999997,299.24,L8
2017-02-08 22:14:34+00:00,302.26,298.02,310.49,289.18,280.08,308.9275,319.88,309.38,310.06333333333333,312.46999999999997,299.24,L8
2017-04-20 22:20:11+00:00,301.74666666666667,308.405,309.755,298.9675,284.14000000000004,310.10249999999996,315.74,309.0225,315.375,318.075,317.7,L8
2017-05-06 22:20:07+00:00,301.74666666666667,317.8066666666667,315.154,306.07,295.27250000000004,313.74,318.6525,311.924,319.3,322.39,329.39,L8
2017-07-02 22:14:23+00:00,303.9275,307.515,315.154,298.04833333333335,295.27250000000004,313.74,318.6525,311.924,319.3,322.39,320.3533333333333,L8
2017-07-09 22:20:35+00:00,303.9275,307.515,315.154,298.04833333333335,295.27250000000004,313.74,318.6525,311.924,319.3,322.39,318.1475,L8
2017-08-03 22:14:35+00:00,305.3275,301.705,311.0575,280.608,295.515,307.2125,317.42499999999995,307.0133333333333,327.15,331.02,309.71799999999996,L8
2017-09-27 22:21:00+00:00,305.5025,301.705,315.7733333333333,278.68600000000004,291.075,306.45000000000005,317.42499999999995,314.29999999999995,327.15,331.02,309.71799999999996,L8
2017-12-25 22:14:47+00:00,304.0975,286.5833333333333,302.54499999999996,261.28,272.02666666666664,299.1966666666667,304.97,305.76,302.05,307.02,296.6033333333333,L8
2018-03-15 22:14:10+00:00,298.95000000000005,314.0,312.48,283.31,280.35999999999996,307.1166666666667,317.26,314.35,312.14000000000004,317.895,,L8
2018-04-16 22:13:54+00:00,302.46000000000004,314.0,312.48,298.96500000000003,296.44999999999993,312.935,317.26,311.30333333333334,312.14000000000004,317.895,,L8
2018-05-02 22:13:45+00:00,304.5233333333333,308.42,306.83666666666664,296.1666666666667,291.9933333333333,310.3933333333334,317.26,311.30333333333334,308.34000000000003,312.89666666666665,322.69,L8
2018-07-12 22:19:56+00:00,308.04,302.48333333333335,310.69,301.52,298.395,312.80500000000006,329.55,314.075,276.66,287.24,322.53999999999996,L8
2018-07-21 22:13:49+00:00,308.04,302.48333333333335,310.69,301.52,298.395,312.80500000000006,339.0,314.075,276.66,287.24,322.53999999999996,L8
2018-08-29 22:20:19+00:00,307.8125,286.4225,310.69,301.52,278.45,312.80500000000006,339.0,314.075,257.975,271.9375,321.04333333333335,L8
2018-09-07 22:14:12+00:00,307.654,276.944,310.69,301.52,268.4625,312.80500000000006,339.0,314.075,246.64600000000002,261.474,317.615,L8
2018-09-30 22:20:31+00:00,306.90333333333336,259.57399999999996,276.135,274.03,253.5625,303.86,312.655,305.21,224.18200000000002,238.97799999999998,317.524,L8
2018-12-28 22:14:29+00:00,306.508,258.198,275.145,271.555,250.91500000000002,302.525,299.9166666666667,304.2,201.81799999999998,221.648,315.216,L8
2019-01-13 22:14:27+00:00,304.894,263.346,286.69666666666666,280.4766666666667,260.476,303.93,301.7425,306.115,221.084,237.05,315.258,L8
2019-02-05 22:20:33+00:00,309.14833333333337,274.36,296.93,291.175,270.15833333333336,308.9925,295.945,312.39,238.54666666666665,252.36333333333334,319.6983333333333,L8
2019-02-14 22:14:21+00:00,308.31428571428575,279.39285714285717,299.696,292.91999999999996,273.3357142857143,308.48400000000004,298.248,311.1825,248.1985714285714,260.87,320.39,L8
2019-03-02 22:14:17+00:00,313.13714285714286,292.42285714285714,304.67833333333334,298.59666666666664,285.36857142857144,311.075,302.39,313.86,266.33000000000004,275.56142857142856,323.7557142857143,L8
2019-03-18 22:14:11+00:00,318.6114285714285,306.2714285714286,308.28142857142853,303.73857142857145,297.76142857142855,313.28999999999996,305.5514285714286,315.82166666666666,285.06428571428575,291.31714285714287,328.94428571428574,L8
2019-06-22 22:14:28+00:00,319.1528571428571,317.185,316.87499999999994,311.44666666666666,305.03666666666663,315.1033333333333,310.33333333333337,315.82166666666666,297.59000000000003,303.82166666666666,330.90833333333336,L8
2019-09-10 22:14:51+00:00,335.02,336.735,327.865,337.595,322.685,323.91999999999996,324.075,321.945,332.08500000000004,328.42,341.32,L8
2019-11-13 22:14:57+00:00,333.01,335.865,327.03999999999996,332.20000000000005,316.6,321.725,324.385,321.07,329.21500000000003,327.64,339.09000000000003,L8
2019-12-22 22:21:03+00:00,343.25333333333333,334.31666666666666,327.93666666666667,329.48,315.10999999999996,322.56333333333333,324.65000000000003,322.4633333333333,327.87000000000006,327.83,339.47333333333336,L8
2020-01-23 22:20:55+00:00,343.25333333333333,334.31666666666666,327.93666666666667,329.48,315.10999999999996,322.56333333333333,324.65000000000003,322.4633333333333,327.87000000000006,337.4475,346.1625,L8
2020-03-04 22:14:32+00:00,341.505,333.9075,327.8275,328.52750000000003,314.92,322.98,324.1175,322.335,327.1925,335.364,344.716,L8
2020-03-11 22:20:40+00:00,336.84749999999997,331.8675,327.84250000000003,322.0575,313.2025,322.495,322.9075,323.1,325.0675,335.01,344.564,L8
2020-05-30 22:20:16+00:00,341.695,333.1675,330.2525,326.70250000000004,316.40000000000003,323.905,324.3325,323.885,325.5675,335.16400000000004,344.644,L8
2020-06-08 22:14:11+00:00,345.37199999999996,333.69,329.384,326.338,315.88800000000003,322.392,323.554,322.452,325.67600000000004,333.4166666666667,344.05,L8
2020-07-10 22:14:27+00:00,350.31399999999996,335.12,328.93,328.592,316.104,321.178,323.686,320.884,326.95400000000006,333.19,343.74,L8
2020-07-17 22:20:40+00:00,350.31399999999996,335.12,324.17,328.592,311.1133333333333,321.178,321.07,318.7716666666667,322.90500000000003,329.1842857142857,337.95,L8
2020-07-26 22:14:32+00:00,352.0666666666666,334.2866666666667,325.53000000000003,327.14000000000004,311.93142857142857,321.5183333333333,321.75,319.8342857142857,322.85,324.11571428571426,333.90999999999997,L8
2020-08-27 22:14:44+00:00,345.66285714285715,334.2866666666667,325.53000000000003,327.14000000000004,311.93142857142857,321.5183333333333,321.75,317.84875,315.46625,324.11571428571426,333.90999999999997,L8
2020-10-14 22:14:56+00:00,341.62000000000006,335.925,325.06399999999996,330.6125,311.184,317.156,319.2133333333333,314.85714285714283,305.88428571428574,323.32399999999996,326.9683333333333,L8
2021-05-01 22:20:19+00:00,310.44,324.01,313.66,,,,,,303.84,303.52,,L8
2021-05-17 22:20:24+00:00,319.26,326.73,319.74,319.24,314.03,318.96,319.46,318.5,315.09,312.355,333.08,L8
2021-06-11 22:14:25+00:00,316.0,326.73,319.74,319.24,314.03,318.96,319.46,298.94,315.09,312.355,333.08,L8
2021-06-27 22:14:29+00:00,316.0,329.2,325.84666666666664,321.605,321.24,323.775,328.02,309.20666666666665,318.07,322.87333333333333,337.185,L8
2021-07-13 22:14:31+00:00,315.055,329.2,325.84666666666664,321.605,321.24,323.775,320.6233333333333,309.2675,318.07,322.87333333333333,337.185,L8
2021-08-05 22:20:52+00:00,312.008,329.2,325.84666666666664,321.605,321.24,323.775,320.6233333333333,302.774,318.07,322.87333333333333,337.185,L8
2021-08-14 22:14:45+00:00,312.008,328.9575,326.1575,321.67333333333335,321.6133333333333,323.57,321.9675,306.705,319.86,325.3625,337.49,L8
2021-08-30 22:14:49+00:00,312.008,328.75,328.096,321.39250000000004,324.41499999999996,323.635,324.962,309.78000000000003,320.416,327.554,339.1625,L8
2021-09-22 22:21:05+00:00,310.4533333333333,328.75,328.096,321.39250000000004,324.41499999999996,319.434,321.63666666666666,309.0975,320.416,327.554,339.1625,L8
2021-12-12 22:14:55+00:00,303.91,330.09666666666664,333.6666666666667,322.11000000000007,327.8766666666666,313.09799999999996,322.072,308.00999999999993,323.96666666666664,337.68666666666667,332.3175,L9
2022-01-28 22:20:55+00:00,310.8075,331.7766666666667,332.3066666666667,324.33666666666664,327.9433333333333,313.21799999999996,324.7475,307.6983333333333,326.64000000000004,333.92333333333335,332.4725,L8
2022-02-13 22:20:52+00:00,317.1,333.6566666666667,333.53000000000003,325.00666666666666,329.00333333333333,313.736,325.1125,313.98,327.60999999999996,333.0933333333333,333.6025,L8
2022-02-22 22:14:38+00:00,313.65200000000004,333.6566666666667,325.8475,325.00666666666666,321.805,312.1233333333333,321.584,312.75333333333333,327.60999999999996,326.005,328.172,L8
2022-04-10 22:20:41+00:00,323.02200000000005,334.4866666666667,324.745,327.21,319.465,314.80999999999995,322.8875,313.91,329.60999999999996,324.2325,327.466,L9
2022-05-05 22:14:18+00:00,326.9783333333333,335.98,327.162,328.3925,322.066,317.3583333333333,326.046,316.945,330.48,326.38,330.0516666666667,L9
2022-05-21 22:14:07+00:00,326.9783333333333,341.438,332.22166666666664,328.3925,327.75,322.39,331.0266666666667,319.92285714285714,333.966,329.385,334.3971428571428,L9
2022-05-28 22:20:18+00:00,324.19428571428574,341.438,332.22166666666664,328.3925,327.75,322.39,331.0266666666667,319.92285714285714,333.966,329.385,334.3971428571428,L9
2022-06-05 22:20:51+00:00,321.75875,341.438,332.22166666666664,328.3925,327.75,322.39,331.0266666666667,317.8675,333.966,329.385,334.3971428571428,L8
2022-06-14 22:14:46+00:00,324.7357142857143,340.41,331.8771428571428,330.59000000000003,326.70714285714286,327.9557142857143,331.0257142857143,323.61875,333.75,329.11571428571426,339.53285714285715,L8
2022-06-21 22:21:00+00:00,322.73875,340.41,331.8771428571428,330.59000000000003,326.70714285714286,327.9557142857143,331.0257142857143,323.61875,333.75,329.11571428571426,339.53285714285715,L8
2022-07-15 22:20:36+00:00,322.73875,339.70142857142855,331.4875,332.365,325.57875,327.88875,332.1125,326.8488888888889,335.7042857142857,331.505,340.46375,L9
2022-07-23 22:21:07+00:00,320.8833333333333,339.70142857142855,331.4875,332.365,325.57875,327.88875,332.1125,323.75100000000003,335.7042857142857,331.505,340.46375,L8
2022-07-31 22:20:51+00:00,318.5175,337.9985714285714,330.16625,330.3566666666666,323.5925,326.63875,330.85,322.571,334.53285714285715,331.3457142857143,340.2571428571428,L9
2022-08-09 22:14:46+00:00,318.5175,336.23625,329.6455555555556,328.5385714285714,322.15666666666664,325.9377777777778,329.7688888888889,322.78,332.64,331.095,340.42625,L9
2022-08-24 22:21:19+00:00,318.65714285714284,331.6775,328.41625,329.325,319.73125,325.83875,329.84875,320.941,333.28285714285715,335.61333333333334,339.96999999999997,L8
2022-09-10 22:14:51+00:00,318.65714285714284,331.6788888888889,328.41625,329.67,319.73125,326.05,330.4188888888889,321.7854545454545,332.9775,336.40000000000003,339.96999999999997,L9
2022-09-17 22:21:06+00:00,317.185,331.6788888888889,328.41625,329.67,313.95666666666665,322.634,330.4188888888889,319.3358333333333,332.9775,336.40000000000003,334.83125,L9
2022-10-19 22:21:14+00:00,312.5642857142857,334.23222222222216,327.9842857142857,333.61571428571426,316.8211111111111,324.902,331.02375,321.78833333333336,336.22625,340.6014285714286,336.58875,L9
2023-02-24 22:21:03+00:00,324.66999999999996,338.0333333333333,326.61,335.8066666666666,313.57666666666665,323.54,330.905,326.2725,337.6166666666666,343.70666666666665,332.68666666666667,L9
2023-03-05 22:14:49+00:00,332.94,341.635,325.48,337.85999999999996,316.6225,324.104,332.12,326.146,337.1425,340.22249999999997,335.48749999999995,L9
2023-03-12 22:20:56+00:00,336.845,341.90999999999997,327.53333333333336,339.79499999999996,319.002,324.74,331.8666666666667,325.77,337.91,338.4825,337.456,L9
2023-04-06 22:14:33+00:00,347.635,338.47799999999995,325.9725,336.596,328.856,330.53999999999996,328.4525,330.938,334.726,335.81000000000006,345.62,L9
2023-04-14 22:14:09+00:00,339.032,330.075,321.434,329.1133333333333,316.8066666666667,325.49333333333334,318.11199999999997,325.84333333333336,328.8433333333333,330.7166666666667,340.39833333333337,L8
2023-04-29 22:20:31+00:00,333.43666666666667,317.3333333333333,306.7316666666667,313.5516666666667,302.35166666666663,316.045,307.0683333333333,317.2866666666667,318.44166666666666,321.30833333333334,334.28000000000003,L9
2023-05-15 22:20:23+00:00,329.49142857142857,311.2557142857143,290.1242857142857,313.5516666666667,286.1328571428571,297.23,294.13714285714286,317.2866666666667,306.96999999999997,312.84000000000003,329.5028571428571,L9
2023-05-23 22:20:05+00:00,326.6275,306.5025,277.30625,313.5516666666667,274.13625,282.46500000000003,284.19125,317.2866666666667,298.34125,303.065,325.21375,L8
2023-05-24 22:14:04+00:00,324.96777777777777,302.5888888888889,267.6877777777778,313.5516666666667,265.20444444444445,271.81666666666666,277.0288888888889,311.96999999999997,292.85,298.3977777777778,322.52666666666664,L9
2023-06-01 22:13:55+00:00,323.943,302.087,261.052,303.78428571428566,260.156,271.81666666666666,271.54699999999997,309.735,289.562,295.563,321.604,L8
2023-06-09 22:14:00+00:00,323.16818181818184,301.65636363636366,261.052,297.48,256.44454545454545,271.81666666666666,267.08272727272725,304.94888888888886,289.562,293.6463636363637,321.0790909090909,L9
2023-07-03 22:14:15+00:00,322.4575,299.91833333333335,256.0081818181818,292.0811111111111,254.11833333333334,263.505,263.2916666666667,303.254,286.5090909090909,291.0225,319.91249999999997,L8
2023-07-10 22:20:29+00:00,318.8876923076923,299.91833333333335,256.0081818181818,292.0811111111111,254.11833333333334,263.505,263.2916666666667,303.254,286.5090909090909,291.0225,319.91249999999997,L8
2023-07-11 22:14:12+00:00,319.18142857142857,298.6515384615385,251.00833333333333,292.0811111111111,252.9776923076923,257.2336363636364,260.31615384615384,301.6136363636364,282.4008333333333,288.8469230769231,318.4846153846154,L9
2023-08-12 22:14:23+00:00,318.6926666666667,299.23785714285714,251.00833333333333,292.0811111111111,252.9776923076923,257.2336363636364,260.31615384615384,301.9225,282.4008333333333,288.8469230769231,318.7142857142857,L9
2023-08-27 22:20:47+00:00,316.058,296.9469230769231,239.705,283.74,245.46153846153845,245.1527272727273,252.52769230769232,299.11833333333334,275.8191666666667,283.24538461538464,315.59499999999997,L8
2023-09-04 22:20:46+00:00,312.826,292.3225,227.74333333333334,276.205,235.22153846153844,232.86363636363637,242.01153846153846,296.70727272727277,270.37363636363636,279.36833333333334,312.33142857142855,L9
2023-09-29 22:14:38+00:00,309.8213333333333,288.64363636363635,215.545,267.1657142857143,225.03538461538457,221.04363636363635,234.0723076923077,290.13090909090903,264.02000000000004,274.3872727272728,309.09714285714284,L9
2023-10-22 22:21:02+00:00,307.1276923076923,291.56600000000003,210.3890909090909,268.27000000000004,225.20583333333335,215.664,233.47583333333333,292.866,263.9555555555556,274.51800000000003,310.78615384615387,L9
2023-12-09 22:21:02+00:00,304.71,310.988,233.23714285714286,291.51,249.79857142857145,233.42857142857142,253.64857142857142,300.3771428571428,283.98,293.05800000000005,316.95375,L9
2024-01-11 22:14:44+00:00,303.486,322.99,256.68333333333334,304.02250000000004,263.5933333333333,259.19,272.1116666666667,306.395,309.0375,313.14750000000004,321.5657142857143,L8
2024-02-12 22:14:41+00:00,301.395,327.5025,266.1242857142857,306.342,271.74857142857144,268.2471428571429,278.9014285714286,309.4533333333333,312.152,316.28000000000003,324.3614285714285,L8
2024-02-19 22:20:51+00:00,301.395,327.5025,277.85625,306.342,271.74857142857144,268.2471428571429,288.63750000000005,316.36285714285714,320.00166666666667,323.85333333333335,329.31374999999997,L8
2024-03-06 22:20:39+00:00,300.81999999999994,327.8,310.81,321.13,300.51500000000004,303.3183333333333,315.94428571428574,320.64428571428573,333.045,336.0166666666667,339.58714285714285,L8
2024-03-07 22:14:47+00:00,301.4733333333333,325.69,310.75124999999997,321.13,300.13142857142856,302.21000000000004,314.955,318.8725,333.045,336.0166666666667,339.58714285714285,L9
2024-03-22 22:20:30+00:00,299.53249999999997,323.11857142857144,309.8133333333333,318.12,300.54,301.875,313.92555555555555,317.23333333333335,333.045,336.0166666666667,339.58714285714285,L8
2024-04-16 22:14:07+00:00,295.2075,317.93,325.3825,314.6328571428572,311.02500000000003,311.03749999999997,324.28999999999996,324.88625,328.19571428571425,336.0166666666667,346.17666666666673,L8
2024-04-24 22:14:13+00:00,300.56399999999996,315.4125,321.75250000000005,309.5857142857143,307.13625,307.65125,320.18375,320.16875,324.2242857142857,330.905,341.5916666666667,L9
2024-06-02 22:20:09+00:00,300.98499999999996,315.4288888888889,320.53333333333336,309.08125,307.1755555555556,307.9977777777778,319.34666666666664,319.0622222222222,320.88125,330.905,341.5916666666667,L9
2024-06-03 22:13:41+00:00,301.59999999999997,313.23699999999997,318.735,309.08125,306.475,307.866,316.051,317.964,319.99222222222227,330.905,341.5916666666667,L8
