dates,nzd0406-0000,nzd0406-0001,nzd0406-0002,nzd0406-0003,nzd0406-0004,nzd0406-0005,nzd0406-0006,nzd0406-0007,nzd0406-0008,nzd0406-0009,nzd0406-0010,satname
2022-07-01 22:07:30.281,323.80285714285714,314.41285714285715,320.26500000000004,341.9533333333333,319.3328571428571,348.19624999999996,354.045,345.38750000000005,344.3866666666666,338.13125,338.9771428571429,L9
2022-07-17 22:07:29.165,318.46571428571434,315.4,320.188,342.438,303.1985714285714,347.58714285714285,352.38142857142856,343.80285714285714,342.86199999999997,337.43428571428575,334.6383333333334,L9
2022-08-02 22:07:43.151,318.15833333333336,316.77,320.75000000000006,343.1075,289.87,346.4342857142857,349.13428571428574,342.6642857142857,345.145,330.40857142857146,333.045,L9
2022-08-26 22:08:10.171,319.02714285714285,315.56333333333333,318.13800000000003,342.36199999999997,289.87,346.83750000000003,349.33125,342.6825,342.206,330.605,333.81857142857143,L8
2022-09-03 22:07:51.912,318.245,313.4628571428571,315.91833333333335,340.6933333333333,289.87,345.57222222222225,347.6677777777778,341.6822222222222,335.34,330.2033333333333,332.405,L9
2022-10-21 22:08:05.375,314.54,307.5857142857143,309.36333333333334,336.2116666666667,277.46666666666664,343.29222222222216,345.42,338.3277777777778,323.9183333333333,326.2633333333333,330.54777777777775,L9
2022-10-29 22:08:16.390,313.21571428571434,305.92,308.986,335.16200000000003,264.284,341.53999999999996,345.90444444444444,339.0411111111111,320.486,324.28125,329.16249999999997,L8
2022-11-14 22:08:11.017,309.90142857142854,301.36999999999995,305.12600000000003,333.43500000000006,256.115,338.95625,344.25333333333333,338.28,313.124,321.235,325.85499999999996,L8
2022-11-22 22:08:05.589,310.3014285714286,300.39166666666665,304.942,334.02750000000003,237.748,339.8675,345.8777777777778,339.3744444444444,308.28,322.13750000000005,326.28875,L9
2022-12-24 22:08:01.921,310.3014285714286,300.39166666666665,304.942,334.02750000000003,227.99,338.1025,346.53625,337.34,301.412,322.0514285714286,327.07571428571424,L9
2023-01-01 22:08:03.014,315.93857142857144,305.9133333333333,312.045,338.73,252.14000000000001,341.11875,348.875,339.13,309.80333333333334,326.2514285714286,329.99285714285713,L8
2023-01-25 22:08:01.087,319.7728571428571,307.6528571428571,314.79714285714283,338.5733333333333,275.884,341.96555555555557,348.53333333333336,338.907,313.7642857142857,328.21750000000003,333.19625,L9
2023-02-18 22:07:49.813,319.47,307.4025,315.045,339.03000000000003,292.122,342.27777777777777,349.33000000000004,339.62199999999996,313.08624999999995,332.80625000000003,333.73875,L8
2023-03-06 22:07:38.056,322.4957142857143,309.92285714285714,320.05285714285714,343.74,303.5566666666667,343.62625,352.18375000000003,341.79333333333335,312.205,338.02714285714285,334.8233333333333,L8
2023-03-14 22:07:47.070,320.26375,307.88874999999996,314.705,343.74,304.1542857142857,341.61333333333334,350.21333333333337,341.463,309.89285714285717,335.47375,332.63428571428574,L9
2023-03-22 22:07:28.676,320.09222222222223,307.66999999999996,313.1933333333333,341.71000000000004,307.03875,341.832,350.204,341.22818181818184,312.15125,335.0188888888889,333.05375000000004,L8
2023-04-15 22:07:28.766,319.77200000000005,307.444,312.404,340.47,309.5244444444445,341.97,350.03636363636366,341.43333333333334,313.73,335.135,333.69,L9
2023-04-23 22:07:09.009,320.66700000000003,309.162,313.456,341.97875000000005,310.81100000000004,342.22636363636366,350.57363636363635,341.58916666666664,316.4788888888889,335.916,335.81666666666666,L8
2023-05-01 22:07:20.041,319.34272727272725,308.92090909090905,311.8509090909091,341.28000000000003,308.2736363636364,342.13750000000005,349.08363636363634,340.1816666666667,313.804,334.8372727272727,334.651,L9
2023-06-10 22:07:03.713,320.09333333333336,311.24888888888887,312.5355555555555,341.19375,311.24545454545455,338.7945454545454,348.712,338.45545454545453,308.84700000000004,334.899,335.9175,L8
2023-07-04 22:07:09.507,317.70625,305.88111111111107,302.95666666666665,337.78875,309.89700000000005,335.134,347.189,339.942,303.49666666666667,332.31499999999994,332.28000000000003,L9
2023-07-20 22:07:13.901,317.70625,304.715,299.90999999999997,336.9577777777778,304.4518181818182,334.9981818181818,346.84909090909093,339.39909090909094,300.3,331.2254545454545,331.6433333333333,L9
2023-08-05 22:07:22.990,317.11375,303.531,297.349,336.04999999999995,301.5890909090909,334.49454545454546,346.4327272727273,339.9445454545455,296.16333333333336,331.4781818181818,330.7055555555555,L9
