dates,nzd0181-0000,nzd0181-0001,nzd0181-0002,nzd0181-0003,nzd0181-0004,nzd0181-0005,nzd0181-0006,nzd0181-0007,nzd0181-0008,nzd0181-0009,nzd0181-0010,nzd0181-0011,nzd0181-0012,nzd0181-0013,nzd0181-0014,nzd0181-0015,nzd0181-0016,nzd0181-0017,nzd0181-0018,nzd0181-0019,nzd0181-0020,nzd0181-0021,nzd0181-0022,nzd0181-0023,satname
2020-10-23 22:05:58+00:00,,293.01,300.925,279.065,287.805,275.16999999999996,286.90999999999997,274.77,298.755,272.58000000000004,311.435,317.87,318.58,315.88,,293.42999999999995,277.59000000000003,311.765,330.45500000000004,330.02,337.13,283.475,,,L8
2021-02-12 22:06:07+00:00,,286.02,290.5366666666667,272.3966666666667,281.73333333333335,268.18,283.31666666666666,269.0566666666667,295.81,267.73,308.6566666666667,314.41333333333336,316.4533333333333,312.75333333333333,,290.27,276.6333333333334,310.50333333333333,329.01666666666665,329.6066666666666,337.0233333333333,283.2,,,L8
2021-04-01 22:05:24+00:00,,285.8933333333333,293.05,270.95,281.5233333333333,267.96666666666664,282.3833333333334,269.32,295.67333333333335,268.99,307.82666666666665,314.2166666666667,316.8533333333333,312.81,272.78,289.5433333333333,276.1266666666667,310.62,329.52666666666664,330.76,337.64000000000004,283.09,,,L8
2021-05-03 22:05:32+00:00,,282.93,305.30333333333334,266.935,289.45,279.8566666666667,293.54333333333335,280.1933333333334,304.70666666666665,266.34000000000003,315.6666666666667,319.65000000000003,322.8666666666667,319.2766666666667,283.44,298.69,281.6133333333333,316.7366666666667,334.04,334.2866666666667,340.95,296.0133333333333,294.09,303.82,L8
2021-05-19 22:05:16+00:00,,286.18,305.30333333333334,265.91,285.3675,279.8566666666667,289.97,280.1933333333334,300.69,264.00666666666666,313.15,317.7475,321.21500000000003,318.175,283.44,296.15999999999997,279.845,315.0975,332.54,333.23,339.6375,296.0133333333333,294.09,303.82,L8
2021-09-24 22:05:56+00:00,,306.36666666666673,326.8433333333333,269.33500000000004,296.88750000000005,299.1433333333334,300.255,298.1433333333334,309.45,266.995,321.4375,324.3725,326.8725,323.885,291.21999999999997,303.8825,285.28999999999996,319.7175,335.7475,335.43,342.8275,306.69666666666666,288.24,301.475,L8
2021-12-29 22:05:53+00:00,,332.6,346.33500000000004,,315.67,312.06,332.63,330.45500000000004,338.92499999999995,,349.84000000000003,348.82,344.89,344.88,306.78,331.21,296.5,336.065,342.28,341.385,350.755,327.725,282.39,317.655,L8
2022-01-22 22:05:54+00:00,,332.6,328.76,269.99,299.26,312.06,315.09,330.45500000000004,323.5133333333333,275.58,335.0566666666667,337.16,335.83,334.62,306.78,318.14666666666665,288.005,327.68666666666667,338.80333333333334,338.84666666666664,346.73,312.35999999999996,282.39,317.655,L9
2022-02-15 22:05:42+00:00,186.58,326.635,328.565,269.99,301.8866666666667,306.855,312.7725,321.01,322.48249999999996,275.58,333.2075,335.1675,334.86,332.845,304.885,317.125,288.5233333333333,326.22249999999997,338.405,338.185,345.9475,311.1275,282.56,313.42333333333335,L8
2022-02-23 22:06:08+00:00,186.58,327.03333333333336,329.95799999999997,269.99,304.4125,307.4066666666667,312.1,316.8325,322.63800000000003,275.58,332.61,334.472,334.906,332.168,302.3566666666666,316.562,291.3975,325.512,339.12600000000003,338.98199999999997,347.15,311.832,282.52,310.245,L9
2022-05-22 22:05:58+00:00,186.58,312.51,322.256,270.935,297.4875,294.2166666666667,305.504,305.755,316.61199999999997,273.845,327.2,330.744,331.4,329.22,300.145,310.27,285.9375,320.70799999999997,335.71,336.324,341.702,311.11499999999995,282.585,313.95,L8
2022-08-02 22:06:07+00:00,186.58,312.51,319.79333333333335,275.675,299.38,290.70500000000004,297.145,286.835,309.185,273.24,321.4675,324.735,326.85749999999996,322.6425,300.145,302.3025,285.9475,314.34250000000003,331.875,334.22,337.465,311.03999999999996,282.585,302.83500000000004,L9
2022-08-10 22:06:32+00:00,186.58,312.51,319.79333333333335,275.675,289.742,290.70500000000004,297.145,286.835,309.185,273.24,315.632,324.735,323.062,319.54200000000003,300.145,294.604,282.894,311.524,329.63399999999996,330.375,334.722,311.03999999999996,282.585,302.83500000000004,L8
2022-10-21 22:06:29+00:00,,289.03,295.87,275.675,276.52666666666664,276.33000000000004,286.67499999999995,270.46,297.045,273.24,306.76000000000005,319.0300000000001,316.09,313.57666666666665,,281.55,274.96333333333337,304.3733333333334,335.4925,321.565,336.7375,,,,L9
2023-02-18 22:06:13+00:00,,321.94,,,315.16,311.87,313.38,308.39,321.5,,328.52,330.24,331.98,327.07,319.85,,295.9,323.91,355.80499999999995,341.09,359.255,312.01,265.46,293.48,L8
2023-03-14 22:05:47+00:00,,321.94,,,315.16,311.87,313.38,308.39,321.5,,349.29499999999996,353.84000000000003,352.03,327.07,319.85,,295.9,323.91,358.47333333333336,349.15,360.2633333333333,331.635,265.46,293.48,L9
2023-03-30 22:05:35+00:00,,322.93,334.51,,314.595,311.75,314.725,307.21500000000003,322.01,,344.1033333333333,348.8566666666666,347.31,329.145,308.33000000000004,314.2,296.755,324.295,354.5025,345.93333333333334,357.96,326.8566666666666,276.32,301.83000000000004,L9
2023-04-23 22:05:33+00:00,,322.93,334.51,,314.595,311.75,314.725,307.21500000000003,332.53666666666663,,343.975,349.8775,349.985,343.01666666666665,308.33000000000004,320.64,307.18333333333334,328.24333333333334,348.4225,345.37,355.49,327.905,287.06333333333333,312.6033333333333,L8
2023-05-09 22:05:22+00:00,,322.93,334.51,242.48,304.59,299.2266666666667,305.38,296.49666666666667,323.0225,271.73,337.11,342.602,342.596,335.89,265.2133333333333,310.3933333333333,299.52750000000003,323.1025,343.896,342.32599999999996,349.788,327.905,287.06333333333333,312.6033333333333,L8
2023-05-25 22:04:56+00:00,,312.95666666666665,318.23,255.91500000000002,297.78999999999996,290.845,299.735,288.265,317.192,270.81,332.18333333333334,337.31166666666667,337.73833333333334,330.934,241.78,304.815,294.632,319.73,340.64,340.205,347.7716666666667,309.62600000000003,287.06333333333333,312.6033333333333,L8
2023-06-02 22:05:29+00:00,,308.47249999999997,316.92,262.2,295.012,287.066,296.938,284.396,313.69666666666666,271.1766666666667,329.0057142857143,333.9042857142857,334.75428571428574,328.365,228.02399999999997,301.42999999999995,291.57,316.00166666666667,336.2142857142857,337.44571428571425,346.2814285714286,309.62600000000003,287.06333333333333,312.6033333333333,L9
2023-06-10 22:05:03+00:00,,306.446,314.115,265.09000000000003,293.545,284.33,295.36833333333334,282.5783333333333,311.05,271.1125,326.90999999999997,331.88375,332.61,326.8442857142857,218.79166666666666,300.25333333333333,289.6357142857143,315.2642857142857,335.18625,336.745,345.37125000000003,300.455,287.06333333333333,312.6033333333333,L8
2023-06-18 22:05:21+00:00,,301.67,310.338,263.408,288.9657142857143,279.84,292.87,278.79714285714283,308.57875,266.42600000000004,324.3888888888889,329.31111111111113,330.45444444444445,324.87125000000003,218.79166666666666,297.1614285714286,287.6175,313.83,333.6744444444445,335.9811111111111,344.4211111111111,300.455,287.06333333333333,312.6033333333333,L9
2023-07-28 22:05:27+00:00,,299.57714285714286,307.40833333333336,263.0083333333333,288.19375,277.99875,291.67,276.86375,307.06,266.64500000000004,322.753,327.601,328.783,323.5444444444445,211.88000000000002,296.05625,286.29,313.19444444444446,332.838,335.222,343.387,291.6142857142857,287.06333333333333,312.6033333333333,L8
2023-08-05 22:05:47+00:00,,299.37,306.9942857142857,264.26142857142855,288.3022222222222,277.29,291.6011111111111,277.00333333333333,306.38800000000003,267.4742857142857,321.9990909090909,326.8463636363636,328.03636363636366,322.973,208.09125,296.1511111111111,285.652,312.971,332.4290909090909,334.8572727272727,342.9118181818182,280.11625,287.06333333333333,312.6033333333333,L9
2023-08-21 22:05:52+00:00,,300.08875,310.3725,264.26142857142855,289.71777777777777,272.96750000000003,293.39,273.08000000000004,307.246,267.4742857142857,322.64818181818185,327.26545454545453,328.48636363636365,323.839,192.1257142857143,298.224,287.74,313.232,332.5209090909091,334.6645454545455,343.21636363636367,280.6425,293.72999999999996,315.41,L9
2023-10-16 22:05:47+00:00,,296.6842857142857,306.92428571428576,264.26142857142855,286.67875,267.44428571428574,290.555,268.37142857142857,305.5488888888889,267.4742857142857,316.1488888888889,325.84,327.39,323.0188888888889,174.6783333333333,296.44888888888886,286.6433333333333,315.619,330.404,333.22,342.309,273.91857142857145,310.71999999999997,327.94,L8
2023-11-09 22:05:48+00:00,,296.6842857142857,306.92428571428576,267.89166666666665,295.155,266.32166666666666,291.10714285714283,267.2566666666667,308.74125,266.76500000000004,316.88625,326.83777777777783,328.6044444444444,321.61125000000004,173.818,299.35375,289.66249999999997,316.73,331.00666666666666,333.77444444444444,343.4244444444445,274.7142857142857,329.1033333333333,337.43333333333334,L9
2023-11-25 22:05:56+00:00,,296.23428571428576,307.8457142857143,268.71,295.90375,267.3666666666666,292.4916666666666,268.955,310.86571428571426,268.31166666666667,316.99625000000003,326.9411111111111,328.7922222222222,321.91625,176.83800000000002,300.9642857142857,291.74999999999994,316.7022222222222,330.66777777777776,332.8755555555556,342.52777777777777,281.08166666666665,329.1033333333333,337.43333333333334,L9
2023-12-19 22:05:51+00:00,,300.62250000000006,321.28599999999994,269.01666666666665,307.126,269.56666666666666,301.26666666666665,271.7366666666666,334.568,273.11999999999995,326.87166666666667,338.9342857142857,337.78142857142853,331.17333333333335,179.52,319.962,310.552,326.36285714285714,337.94,338.23857142857145,346.1385714285715,294.38166666666666,331.2175,339.54,L8
2024-01-12 22:06:18+00:00,,304.328,322.935,280.6425,308.125,279.5875,304.08500000000004,281.075,332.6233333333333,285.505,327.32714285714286,338.045,337.52,330.9428571428571,209.9725,318.93833333333333,308.55,326.09499999999997,339.85375,339.82875,347.5325,296.78428571428566,321.406,339.54,L9
2024-02-29 22:05:47+00:00,,304.50499999999994,335.44,294.89,316.2966666666667,290.80999999999995,312.54,291.42499999999995,346.11249999999995,303.6233333333334,331.106,343.925,342.8216666666667,334.808,257.98333333333335,329.74249999999995,317.0,330.33666666666664,343.825,343.53000000000003,349.99333333333334,324.45199999999994,319.826,352.08666666666664,L9
2024-03-08 22:05:29+00:00,,309.0466666666667,333.55499999999995,300.52,313.6125,295.54,310.095,295.18,340.38,307.15500000000003,330.53666666666663,342.0385714285714,341.19714285714286,333.6033333333333,266.775,325.72999999999996,312.0,328.8971428571429,343.48285714285714,343.06857142857143,349.4128571428572,322.6116666666666,312.69166666666666,352.08666666666664,L8
2024-03-16 22:05:47+00:00,,309.0466666666667,333.55499999999995,306.9425,316.02,303.805,314.58,299.98499999999996,337.89666666666665,311.354,333.88,343.68875,343.4125,335.1457142857143,266.775,325.01166666666666,311.7633333333334,330.1475,343.9725,342.94875,349.2225,323.14,309.21857142857147,348.67499999999995,L9
2024-04-01 22:06:02+00:00,,312.1625,333.33399999999995,308.82,315.3616666666667,305.142,314.325,301.424,335.49285714285713,313.18333333333334,333.66125,342.6144444444444,342.4011111111111,334.61,272.214,323.45,310.0914285714286,329.6455555555556,343.68888888888887,342.4044444444445,348.7166666666667,322.2525,305.78125,348.67499999999995,L9
2024-04-09 22:05:13+00:00,,307.396,328.58666666666664,301.90000000000003,310.70714285714286,298.28833333333336,308.026,294.945,330.235,306.73857142857145,330.58444444444444,339.43899999999996,339.776,332.38222222222225,272.214,319.10125,305.81125000000003,327.423,341.79900000000004,340.59900000000005,346.87,316.61555555555555,296.7877777777778,348.67499999999995,L8
2024-05-03 22:05:14+00:00,,305.3483333333333,325.65,297.54714285714283,307.225,294.1771428571428,304.2266666666667,290.59142857142854,326.36333333333334,301.49,328.27599999999995,333.125,334.219,330.659,272.214,316.25333333333333,302.7088888888889,323.36899999999997,339.185,338.28200000000004,343.932,308.7677777777778,284.5188888888889,348.97666666666663,L9
2024-05-11 22:05:15+00:00,,302.76142857142855,322.675,293.50125,298.865,290.4075,301.3085714285714,287.06624999999997,318.25111111111113,297.53444444444443,324.54,329.324,330.368,327.025,270.965,310.25,295.46444444444444,320.318,336.71200000000005,336.256,341.515,297.68222222222226,269.98333333333335,342.15,L8
2024-06-28 22:05:19+00:00,,301.8357142857143,314.49142857142857,291.49875,296.0,287.91875,297.37375,288.96714285714285,307.7611111111112,299.83,319.7555555555556,324.09555555555556,327.50111111111113,322.9933333333333,287.842,301.6488888888889,288.30444444444447,317.3077777777778,334.8977777777778,334.1277777777778,339.55,293.09250000000003,261.53625,338.44,L8
2024-07-15 21:59:17+00:00,153.01,298.38142857142856,311.39,285.75125,292.6625,282.4575,293.37125000000003,282.13,304.4222222222222,292.6325,318.46750000000003,320.8777777777778,324.6611111111111,321.53999999999996,284.47,300.1275,287.02500000000003,316.44375,332.60375,332.02375,337.33250000000004,290.5057142857143,258.59000000000003,338.44,L9
2024-07-30 22:05:39+00:00,153.01,298.52875,311.43375000000003,284.3211111111111,291.8988888888889,281.3933333333333,292.2055555555555,280.5675,300.971,292.6325,318.46750000000003,319.23699999999997,323.313,320.895,281.21400000000006,299.28666666666663,286.1888888888889,315.7633333333333,332.03555555555556,331.5422222222222,337.34333333333336,289.47249999999997,258.59000000000003,338.44,L8
2024-09-16 22:05:33+00:00,153.01,298.22625,311.4,278.8825,287.3125,271.27714285714285,285.52142857142854,271.2416666666667,293.2485714285714,277.224,308.744,311.5514285714285,316.39285714285717,316.1485714285714,275.6266666666667,293.53285714285715,282.21714285714285,311.7442857142857,328.0942857142857,327.9857142857143,334.0028571428571,280.00333333333333,241.79250000000005,,L8
2024-09-24 22:05:25+00:00,153.01,298.22625,311.4,278.8825,297.9822222222222,271.27714285714285,297.61125,271.2416666666667,293.2485714285714,289.6116666666667,316.065,317.60249999999996,322.19124999999997,320.175,275.6266666666667,299.19875,282.21714285714285,315.84875,331.135,330.64375,337.14,280.00333333333333,241.79250000000005,352.4,L9
2024-12-05 22:05:45+00:00,153.01,298.40500000000003,311.005,277.705,310.75333333333333,263.63333333333327,311.756,265.42999999999995,282.59999999999997,323.84,334.39000000000004,326.522,330.956,327.298,268.19,312.54,281.6033333333333,326.192,338.91600000000005,336.916,343.08000000000004,292.69499999999994,304.74,350.78499999999997,L8
2024-12-13 22:05:46+00:00,153.01,302.42400000000004,314.51800000000003,284.916,310.09857142857146,273.74,310.965,277.8333333333333,282.59999999999997,322.3675,332.71000000000004,327.175,331.27333333333337,327.25166666666667,283.105,312.54,283.85249999999996,324.99666666666667,338.85833333333335,336.94666666666666,343.43333333333334,296.6166666666666,289.67,350.78499999999997,L9
2024-12-29 22:05:47+00:00,153.01,307.185,326.046,303.48400000000004,318.37166666666667,280.9666666666667,319.192,277.8333333333333,281.38,322.3675,349.5425,336.05833333333334,339.77833333333336,335.93,283.105,328.21,287.18666666666667,332.8533333333333,344.715,341.79,347.6483333333333,296.6166666666666,289.67,348.91,L9
2025-01-06 22:05:42+00:00,153.01,303.05,321.865,303.48400000000004,313.83,277.75,313.16,276.8325,286.9366666666667,313.7,341.15600000000006,333.07142857142856,336.3742857142857,332.81,280.55,322.21,284.92,329.6014285714286,342.57428571428574,340.13000000000005,345.64285714285717,293.9875,289.67,348.91,L8
2025-01-14 22:05:49+00:00,,308.396,325.87833333333333,313.442,317.7271428571429,288.46000000000004,318.97166666666664,288.62249999999995,296.8066666666667,325.016,339.39500000000004,337.55285714285714,339.85714285714283,334.76571428571424,285.98,320.99285714285713,288.104,329.19,342.81624999999997,340.45875,345.78249999999997,298.316,287.58,348.91,L9
2025-02-07 22:05:41+00:00,,312.202,328.64,322.024,321.2914285714286,297.08000000000004,323.58,297.64,313.4266666666667,324.36,337.80571428571426,341.3157142857143,342.84285714285716,336.5571428571429,293.22999999999996,323.5957142857143,290.494,330.74125,344.5675,341.93875,347.19875,305.414,294.2275,346.72,L8
2025-02-23 22:05:31+00:00,,313.2966666666667,329.17571428571426,320.57666666666665,319.6,298.78000000000003,321.56142857142856,298.754,314.76,323.70285714285717,336.46625,339.91,341.34375,335.32375,293.818,321.82375,290.865,329.87,344.12000000000006,341.65222222222224,347.0833333333333,306.165,291.07,338.518,L8
2025-03-19 22:05:30+00:00,,314.22999999999996,330.11,321.605,320.73875,300.455,320.70374999999996,300.325,316.022,323.4825,335.75444444444446,339.30333333333334,340.7388888888889,334.78222222222223,296.9916666666666,323.34250000000003,291.92833333333334,330.71888888888884,345.16999999999996,342.63,348.3088888888889,308.0066666666667,288.59833333333336,330.39,L9
2025-03-27 22:05:17+00:00,238.1,315.6657142857143,330.60125,321.5,311.87125,302.2442857142857,312.30125,303.0642857142857,317.71999999999997,320.94124999999997,333.26,336.27777777777777,337.59333333333336,332.71666666666664,297.42285714285714,319.6925,293.2128571428571,328.32,344.1388888888889,342.12888888888887,347.9688888888889,308.12,286.91857142857145,320.15333333333336,L8
2025-04-04 22:05:27+00:00,238.1,312.61125,328.21666666666664,321.5,308.66,302.2442857142857,309.10555555555555,303.0642857142857,314.64142857142855,320.94124999999997,330.541,334.007,335.323,330.881,295.5525,316.26,291.23375,326.37,342.49,340.758,346.691,308.12,286.91857142857145,320.15333333333336,L9
