dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0027,satname
2005-08-27 21:55:20.007,252.54333333333332,432.41,358.5733333333333,407.56,472.5433333333333,408.99,391.37,463.66,468.0450000000001,478.34499999999997,475.2183333333334,477.97,476.63800000000003,460.37399999999997,459.10200000000003,443.59666666666664,469.32666666666665,378.99666666666667,468.3500000000001,471.33333333333326,500.15666666666675,501.5333333333333,472.1833333333332,265.06,387.47,477.28999999999996,443.0783333333334,469.7099999999999,441.185,476.61666666666673,479.8433333333333,441.86833333333334,448.26,446.9316666666667,451.295,448.8133333333333,490.99,491.43666666666667,486.3333333333333,476.68000000000006,470.0874999999999,455.424,421.46250000000003,448.6483333333333,458.0316666666667,461.8833333333334,472.05166666666673,487.13599999999997,473.425,485.7366666666666,L5
2005-09-28 21:55:20.450,252.54333333333332,,358.5733333333333,407.56,493.42666666666673,408.99,391.37,472.06333333333333,463.422,475.18999999999994,471.59400000000005,474.88,473.77250000000004,459.015,459.035,441.14,473.6766666666667,378.99666666666667,472.9066666666666,481.00666666666666,512.8233333333334,497.48333333333335,471.2166666666667,265.06,387.47,481.87000000000006,436.87800000000004,473.7625,437.192,488.91333333333336,486.40333333333336,435.72200000000004,442.85599999999994,441.45799999999997,446.99399999999997,443.25999999999993,493.79,494.10666666666674,490.5333333333333,484.0933333333333,469.1933333333332,452.01500000000004,408.3866666666667,445.51399999999995,455.578,458.646,469.968,486.79499999999996,469.496,490.2266666666667,L5
2005-10-30 21:55:15.307,252.54333333333332,,341.83,407.56,505.94,408.99,391.37,480.87,433.195,449.97749999999996,442.72749999999996,444.56,432.08666666666664,419.66,425.3566666666666,410.45750000000004,478.48,376.505,473.27,489.81,519.62,488.79,476.41,265.06,377.365,479.93,403.0675,466.57500000000005,406.645,500.3,487.54,400.5625,409.09749999999997,398.91499999999996,400.34000000000003,409.85499999999996,484.75,493.13,494.58,492.59,447.94,414.3666666666666,408.405,415.93,425.9275,431.3,441.49249999999995,455.55999999999995,439.41999999999996,481.07,L5
2006-02-19 21:57:51.685,259.64,447.77,310.515,,496.28499999999997,440.0,,492.58500000000004,440.6233333333333,453.34999999999997,446.43666666666667,448.58666666666664,439.14,425.115,424.07000000000005,404.99,473.55,362.86,468.525,489.81,502.2750000000001,490.245,466.86,,367.26,483.045,410.21333333333337,471.355,395.745,486.61,487.54,382.77,421.33,407.73,396.34666666666664,418.77666666666664,481.195,488.195,487.88,493.865,483.34,403.44,419.3,419.29333333333335,431.32666666666665,435.9966666666666,449.18333333333334,469.07,422.54999999999995,478.685,L5
2006-06-27 22:00:00.431,255.52,447.77,387.9,401.16,486.63,440.0,392.43,504.3,482.805,486.765,487.78499999999997,483.49,473.47,459.255,448.59000000000003,440.93,468.62,400.34,463.78,,484.93,491.7,457.31,410.22,420.64,486.16,444.26,467.17,423.14,472.92,,431.8,455.02,456.77,443.42,454.375,461.16499999999996,462.87,465.365,495.14,466.525,448.09,459.015,443.075,460.14,469.28,477.45500000000004,476.505,471.73,456.53499999999997,L5
2006-11-02 22:01:32.743,372.19,457.34,425.585,433.95000000000005,482.37,471.0,431.15999999999997,459.87,495.135,497.38,494.41499999999996,492.725,482.515,467.88,459.145,454.855,465.93,437.69,461.27,461.82,488.58,509.12,480.65,450.225,453.605,487.81,469.15999999999997,494.9,423.14,492.77,481.7,458.71,467.12,466.22,459.26,460.43,463.12,462.165,464.12,477.86,472.95,470.575,466.78,464.23,469.38,462.16,489.345,490.31499999999994,491.515,457.26,L5
2007-01-05 22:02:04.371,477.78499999999997,459.03499999999997,456.96500000000003,460.14,463.2,462.97,459.16499999999996,460.645,505.62,510.67,505.505,505.045,490.27,475.78,464.84000000000003,459.95000000000005,456.625,464.855,461.625,457.775,490.30499999999995,499.885,489.16999999999996,491.925,496.08500000000004,491.96000000000004,497.29,477.215,456.32,473.525,471.83500000000004,475.03,481.90999999999997,477.98,478.46500000000003,482.0,492.315,482.905,481.19,476.045,477.805,473.09000000000003,474.94,471.9,473.555,468.3,498.14,503.34999999999997,498.945,475.435,L5
2007-01-21 22:02:09.591,473.6933333333333,456.81,455.54333333333335,459.33,457.66,454.97333333333336,452.34,453.72333333333336,502.99333333333334,507.64000000000004,503.4166666666667,502.5333333333333,488.80333333333334,477.0566666666667,464.84000000000003,464.60999999999996,450.2633333333333,463.2833333333333,452.8833333333334,451.23,503.31,495.9866666666667,484.3533333333333,484.03999999999996,489.42333333333335,486.74666666666667,488.82,476.5133333333333,458.095,465.03,465.58,472.8533333333333,477.26,478.5366666666667,476.0233333333333,478.7366666666667,486.97333333333336,480.43333333333334,480.56333333333333,473.20666666666665,474.22,472.1433333333334,471.00333333333333,467.91,469.20666666666665,467.98,492.06333333333333,493.90333333333336,490.49333333333334,474.0,L5
2007-02-06 22:02:11.997,470.53499999999997,456.5325,458.425,458.24,459.855,453.0,453.1975,453.2525,502.20000000000005,506.6675,503.195,502.6725,488.805,476.0975,465.14000000000004,463.88750000000005,453.2275,464.20500000000004,453.865,452.6225,503.31,496.49,484.395,483.74,490.6075,486.275,489.57,477.585,460.34,465.27,466.84000000000003,473.37,478.935,476.0925,474.5775,478.3075,486.095,479.9,482.125,472.915,473.575,472.165,468.545,465.935,467.86,471.9433333333333,489.615,489.905,488.8,475.375,L5
2008-02-25 21:57:37.029,452.29,469.86,457.44,456.81,454.78,450.56,457.37,451.25,485.24,489.83,484.26,483.1,470.75,454.44,460.27,468.87,462.09,455.2,450.2,473.03,,487.1,475.5,473.46,461.7,467.19,482.44,463.3,455.98,461.71,462.39,457.51,465.74,471.0,475.99,471.9,471.19,478.33,475.21,472.6,469.42,469.78,455.86,462.95,469.08,472.37,480.41,486.75,485.93,475.05,L5
2008-12-25 21:51:46.135,411.13,426.67,418.95,424.82,423.98,416.02,416.57,424.18,484.34,489.27,487.15,491.23,478.38,467.05,456.44,457.96,450.23,442.89,429.01,,,469.65,444.96,454.77,442.48,468.95,454.94,459.42,432.24,443.07,431.52,433.19,435.32,,441.98,460.93,454.56,464.77,455.45,452.48,457.34,437.12,442.96,441.69,450.58,466.96,469.85,471.04,486.68,450.29,L5
2010-01-29 21:58:05.346,440.42,442.75,447.33,453.24,,454.49,445.78,456.59,508.95,507.12,508.27,520.35,512.15,488.33,487.24,485.33,456.96,470.66,461.31,481.91,524.67,,462.17,481.97,479.21,492.82,482.8,493.62,,474.06,,,,475.79,477.07,493.32,,492.21,489.15,473.7,485.34,,467.42,471.49,479.55,498.34,506.81,,519.4,488.65,L5
2010-10-12 21:57:13.086,444.02,434.63,441.03,441.66,444.24,436.54,437.49,450.35,484.87,502.1,498.16,498.16,483.74,472.56,461.34,453.78,447.09,455.94,459.45,448.99,462.96,480.64,473.83,473.14,474.51,473.51,471.19,466.66,,460.47,458.38,466.86,474.33,469.66,461.37,484.87,489.7,491.61,486.86,487.21,483.54,,484.85,480.4,472.87,495.11,502.5,502.5,488.15,467.9,L5
2011-09-13 21:55:45.838,,,344.82,357.42,356.72,350.27,349.6,339.08,427.57,,,,,381.98,400.88,397.02,,,,,375.27,,,,,,,,381.4,,,,,,,,370.56,,360.23,,,373.43,,,398.41,390.21,413.18,,423.21,,L5
2013-05-29 22:09:17.297,,,281.48,325.25,332.25,309.81,319.7,279.82,406.83,,,,,370.24,411.43,387.55,,,,,326.98,,,,,,,,345.38,,,,,,,,312.69,,309.08,,,343.45,,,385.5,388.07,387.35,,414.37,,L8
2013-06-30 22:09:11.994,,,283.645,329.25,333.93,310.385,320.01,279.29999999999995,411.565,,,,,371.28999999999996,411.95500000000004,397.905,,,,,324.725,,,,,,,,361.84000000000003,,,,,,,,316.08000000000004,,321.97,,,344.90999999999997,,,394.075,398.195,395.3,,421.41499999999996,,L8
2013-07-16 22:09:12.440,,,284.34666666666664,325.25,332.5366666666667,309.43,317.8533333333333,275.7966666666667,407.9866666666667,,,,,371.28999999999996,411.95500000000004,397.905,,,,,322.2966666666667,,,,,,,,361.84000000000003,,,,,,,,314.8233333333333,,321.97,,,346.84666666666664,,,389.25333333333333,390.62999999999994,389.60999999999996,,421.41499999999996,,L8
2013-09-02 22:09:16.475,,,285.33,322.86,332.635,313.055,319.6,275.7966666666667,400.6525,,,,,363.91333333333336,401.00333333333333,389.31333333333333,,,,,327.0425,,,,,,,,361.84000000000003,,,,,,,,313.6875,,318.06,,,346.39,,,383.6475,385.345,383.815,,421.41499999999996,,L8
2013-12-07 22:08:50.709,,399.99,286.6133333333333,322.06333333333333,332.7633333333333,314.1366666666667,319.56666666666666,273.78499999999997,398.5933333333333,479.95,481.05,478.45,472.44,360.75,395.78999999999996,390.19500000000005,410.37,414.97,414.33,417.43,327.06333333333333,444.02,,,,433.36,434.29,433.61,378.3,434.8,429.24,445.79,480.21,465.06,434.4,447.48,314.02,452.6,322.55000000000007,456.93,455.46,347.36999999999995,462.45,450.92,383.03,384.4366666666667,382.6366666666666,484.15,428.46,441.3,L8
2014-01-24 22:08:21.364,,399.99,277.33,311.345,329.89,323.05,323.01,318.35,378.65,479.95,481.05,478.45,472.44,349.16,379.1,372.13,410.37,373.70500000000004,376.195,377.32,341.085,396.455,,,,369.345,365.65,433.61,,434.8,429.24,445.79,480.21,465.06,434.4,447.48,310.28,452.6,303.64,456.93,455.46,326.26,462.45,450.92,358.56,356.01,366.43,484.15,,441.3,L8
2014-03-13 22:07:45.256,,346.045,283.745,318.5,341.41,330.42,328.3,318.35,,455.53,450.21500000000003,453.805,433.38,367.02,400.46,384.58,410.37,373.70500000000004,368.5,369.32666666666665,346.91499999999996,386.77666666666664,,,,369.345,335.09,433.61,,434.8,393.255,406.515,480.21,413.985,403.475,423.45000000000005,,425.755,297.04,456.93,414.80499999999995,307.5,462.45,450.92,371.505,369.23,398.38,484.15,420.65,417.57500000000005,L8
2014-04-30 22:06:58.400,,323.21333333333337,284.55333333333334,319.9433333333333,338.83,328.25333333333333,327.6933333333333,309.38,407.73,442.0933333333333,436.3333333333333,441.83,415.46999999999997,367.605,396.885,382.03499999999997,410.37,363.3066666666667,361.6675,362.5925,344.65000000000003,378.5725,,,,349.19666666666666,325.9275,433.61,374.55,434.8,361.34666666666664,368.41333333333336,480.21,376.31333333333333,370.43666666666667,384.0133333333333,313.67,389.4766666666667,304.545,456.93,364.53666666666663,307.5,462.45,450.92,375.31,376.6333333333334,393.41999999999996,484.15,415.725,377.73333333333335,L8
2014-05-16 22:06:45.666,,306.2475,289.5475,321.4125,338.6125,326.1,328.14,303.30333333333334,407.73,442.0933333333333,436.3333333333333,434.0375,415.46999999999997,369.6066666666666,398.0933333333333,384.07,410.37,356.52,355.252,356.702,341.52750000000003,378.5725,,,,349.19666666666666,325.9275,433.61,373.35,434.8,346.32,348.55,480.21,376.31333333333333,370.43666666666667,363.3225,316.02,362.1225,304.545,456.93,339.24,307.5,462.45,450.92,371.9275,375.405,384.3233333333333,484.15,403.98333333333335,353.3075,L8
2014-06-01 22:06:50.694,,306.2475,286.894,321.318,337.356,323.066,326.402,297.1225,404.095,436.33000000000004,430.2625,431.108,407.09,369.43,399.47749999999996,383.8675,410.37,356.52,355.252,356.702,336.974,378.5725,,,,349.19666666666666,316.21400000000006,433.61,373.35,434.8,346.32,348.55,480.21,355.70500000000004,348.9075,351.456,316.02,351.134,304.545,456.93,331.188,326.11,462.45,450.92,372.37800000000004,376.89,384.1375,484.15,405.08,341.34000000000003,L8
2014-07-03 22:07:01.995,,275.0,286.9483333333333,322.075,336.895,321.56,326.505,294.11199999999997,406.8766666666667,421.5875,415.33500000000004,421.474,390.195,370.93199999999996,402.63800000000003,388.796,,337.03666666666663,340.4825,341.52,335.1383333333333,352.6625,,,,309.6333333333333,288.88,,372.84666666666664,,313.2525,305.1775,,314.68500000000006,313.9075,323.284,315.68,325.76750000000004,310.91,,300.21799999999996,336.1566666666667,,,374.28000000000003,378.5016666666667,385.344,,408.13800000000003,312.31000000000006,L8
2014-08-04 22:07:14.381,,273.15999999999997,290.65,324.965,337.5516666666667,322.09999999999997,327.44166666666666,289.644,404.95,419.408,413.50600000000003,419.98499999999996,387.952,370.1483333333333,400.14166666666665,387.8333333333333,,339.81,340.8875,341.87249999999995,334.67,353.495,,,,310.34999999999997,290.074,,372.84666666666664,,308.96,298.228,,311.00600000000003,309.81399999999996,320.6816666666667,314.875,316.55000000000007,317.845,,300.21799999999996,350.485,,,378.8416666666667,384.03,384.2916666666667,,408.13800000000003,309.12333333333333,L8
2014-09-05 22:07:21.754,,273.15999999999997,290.65,324.965,337.5516666666667,322.09999999999997,327.44166666666666,289.644,404.95,419.408,413.50600000000003,419.98499999999996,387.952,370.1483333333333,400.14166666666665,387.8333333333333,390.77,339.81,340.8875,341.87249999999995,334.67,353.495,,,,310.34999999999997,290.074,413.92,382.28499999999997,414.97,308.96,298.228,,311.00600000000003,309.81399999999996,320.6816666666667,314.875,316.55000000000007,317.845,426.85,300.21799999999996,350.485,427.98,428.79,378.8416666666667,384.03,384.2916666666667,,416.4083333333333,309.12333333333333,L8
2014-10-07 22:07:25.795,442.76,266.84666666666664,288.558,323.95799999999997,333.86800000000005,318.78599999999994,325.846,289.644,404.95,416.4825,412.0375,418.15,386.36,370.774,400.078,388.48400000000004,390.77,339.81,336.81333333333333,338.04999999999995,331.01599999999996,348.8533333333333,448.35,474.97,480.22,310.34999999999997,294.1,413.92,382.28499999999997,414.97,296.8825,280.975,496.06,298.03000000000003,294.13,304.934,314.875,295.96000000000004,317.845,426.85,281.735,350.485,427.98,428.79,376.06600000000003,381.65,381.474,515.75,415.55999999999995,292.178,L8
2014-11-08 22:07:28.004,442.76,265.10999999999996,289.81,323.096,333.478,320.506,327.18999999999994,295.224,404.365,415.44500000000005,411.5,414.538,386.47249999999997,370.01599999999996,397.592,387.098,390.77,338.9666666666667,338.63000000000005,339.08,331.70799999999997,349.75666666666666,448.35,474.97,480.22,311.07500000000005,292.65333333333336,413.92,384.8633333333333,414.97,296.6666666666667,277.23,496.06,297.05,300.455,304.88250000000005,315.27666666666664,288.97333333333336,317.93,426.85,292.99,350.485,427.98,428.79,376.816,378.07800000000003,380.64,515.75,416.74999999999994,290.71,L8
2014-12-26 22:07:18.944,448.375,269.99,289.41333333333336,322.9066666666667,332.36666666666673,323.9866666666666,329.00666666666666,302.12999999999994,405.6666666666667,414.2466666666667,411.31666666666666,414.21333333333337,387.98,369.19,394.60666666666674,388.03,390.77,340.37,343.15000000000003,342.04999999999995,335.87333333333333,349.75666666666666,465.895,474.665,482.07500000000005,311.07500000000005,300.3,413.92,391.2199999999999,414.97,294.38,271.365,486.4,298.63500000000005,305.8333333333333,307.1450000000001,313.73,279.68,317.93,426.85,304.81499999999994,356.25,447.71000000000004,428.79,382.70666666666665,378.6133333333333,384.49666666666667,503.225,458.0466666666667,294.66999999999996,L8
2015-02-12 22:07:03.113,388.65000000000003,275.83,291.065,320.015,336.55,336.23,339.78,333.645,396.16499999999996,408.36,403.90999999999997,401.065,380.1,364.4,380.88,372.56,362.55499999999995,343.23,350.65999999999997,349.46000000000004,349.0,361.595,427.47,429.2066666666667,426.05,326.41,327.99,413.92,384.24,356.425,305.18,,450.54333333333335,,321.70000000000005,316.12,,284.06,293.84000000000003,426.85,313.33,331.68,410.5233333333333,428.79,382.885,372.37,373.69,503.225,448.03666666666663,302.8,L8
2015-02-28 22:07:00.305,358.0825,277.47666666666663,288.0,322.72666666666663,337.34666666666664,336.91333333333336,338.6033333333333,335.32,395.48,408.36999999999995,403.4866666666667,401.8766666666667,380.1,364.4,380.88,372.56,351.8866666666666,345.58,351.26666666666665,350.7966666666667,349.3933333333334,365.78999999999996,407.345,406.4175,398.055,327.03,344.78,413.92,379.21000000000004,337.53000000000003,303.22,,434.38,,319.7066666666667,317.805,280.6,281.6,287.2733333333333,426.85,314.67,334.24,392.40250000000003,428.79,382.27,375.56333333333333,374.4166666666667,469.43666666666667,437.25,302.78499999999997,L8
2015-04-01 22:06:37.659,338.442,277.71999999999997,287.9525,322.895,337.48,336.275,337.3175,333.41,396.435,408.71999999999997,404.62,404.60249999999996,380.1,364.4,380.88,372.56,328.54,346.005,350.875,350.545,349.0075,364.775,393.066,392.536,380.998,332.99,351.4866666666667,,366.67333333333335,298.94666666666666,303.75333333333333,,424.992,,326.1225,315.59666666666664,280.6,281.6,287.2733333333333,,314.3425,337.79333333333335,368.9975,,382.57000000000005,376.2275,374.8575,452.8075,430.41333333333336,302.78499999999997,L8
2015-06-20 22:06:32.847,312.3625,279.5133333333333,285.32,326.0425,339.4925,331.22749999999996,334.585,321.83750000000003,393.45,407.93666666666667,404.02,412.43,382.2,,,,328.54,348.0133333333333,352.29333333333335,352.23333333333335,344.245,360.09499999999997,379.245,371.9275,356.1925,330.5375,354.545,,368.4275,313.57,312.865,301.66,407.225,266.07,324.9433333333333,315.59666666666664,276.795,279.05,273.9633333333333,,302.785,315.48,337.034,,383.4325,382.87250000000006,380.69,425.405,425.6325,302.78499999999997,L8
2015-07-22 22:06:49.445,265.15333333333336,279.5133333333333,286.98999999999995,327.046,338.87199999999996,330.866,334.54799999999994,317.884,396.6325,410.15,407.78749999999997,415.684,376.685,356.33,405.38,385.33,328.54,347.105,350.09000000000003,349.975,343.9,359.06,344.5133333333333,337.78333333333336,308.10499999999996,327.86199999999997,355.238,304.34,368.776,321.252,310.842,301.66,382.21000000000004,266.07,339.0775,315.59666666666664,276.795,279.05,273.9633333333333,,293.712,303.094,284.262,,385.146,386.442,385.454,404.99,405.96999999999997,302.78499999999997,L8
2015-08-23 22:07:00.453,263.6166666666666,278.92,287.27000000000004,327.20799999999997,338.446,329.246,332.012,315.51000000000005,398.39750000000004,411.895,409.5725,418.438,376.685,351.485,375.395,379.48,322.34,346.9575,348.76,348.2625,342.83000000000004,357.66999999999996,341.4599999999999,335.51666666666665,305.40999999999997,325.99,357.006,304.53999999999996,371.5,327.095,312.2575,301.66,383.33666666666676,266.07,347.5233333333333,301.26,275.62333333333333,277.54999999999995,274.6366666666667,,282.206,286.274,256.71000000000004,,386.124,391.028,392.106,403.65,408.7425,302.77,L8
2015-09-08 22:07:06.448,264.25,283.66,295.134,330.20199999999994,339.092,328.838,331.658,313.538,400.0375,413.035,409.9475,418.54400000000004,376.685,351.485,375.395,379.48,321.0,346.265,348.515,348.90999999999997,343.618,357.75600000000003,339.36,337.89000000000004,305.41499999999996,328.60400000000004,357.848,314.9433333333333,372.135,340.31,311.40749999999997,292.59000000000003,378.41,266.07,365.24666666666667,292.145,275.32,277.7266666666667,274.885,,273.108,269.188,229.32200000000003,,386.474,392.47200000000004,396.07,404.238,410.575,,L8
2015-09-24 22:07:13.635,265.1875,285.765,294.3933333333334,329.55,338.96,330.3233333333333,331.9916666666667,316.8333333333333,398.748,413.02200000000005,408.676,415.575,376.6433333333334,354.6266666666667,378.0733333333333,378.0133333333333,322.97249999999997,346.45,348.508,349.596,344.37999999999994,358.08,340.43333333333334,337.0575,306.15999999999997,329.78333333333336,357.3183333333333,317.195,372.135,340.31,306.306,283.26666666666665,378.41,290.405,365.24666666666667,299.82666666666665,275.32,277.7266666666667,274.885,,273.108,269.188,229.32200000000003,,387.48499999999996,393.0083333333334,396.54333333333335,404.1766666666667,410.076,305.04,L8
2015-10-10 22:07:14.813,263.5675,283.4175,293.1716666666667,327.37,337.2316666666666,328.70166666666665,330.51,315.46999999999997,393.28000000000003,408.258,405.054,412.03,376.6433333333334,352.8375,376.655,373.975,322.7075,344.0,347.02,347.798,343.04333333333335,356.0683333333334,340.1166666666666,335.04,303.962,322.40000000000003,355.80199999999996,313.14,371.84999999999997,354.00666666666666,303.86,282.1575,373.895,295.84,375.18500000000006,296.4433333333333,282.9275,287.4525,274.885,,259.87399999999997,243.304,198.658,,385.74166666666673,390.6466666666667,400.61600000000004,404.428,404.4083333333333,305.04,L8
2015-11-27 22:07:23.156,263.5675,283.4175,293.1716666666667,327.37,337.2316666666666,328.70166666666665,330.51,315.46999999999997,393.28000000000003,408.258,416.13166666666666,412.03,376.6433333333334,352.8375,391.878,386.914,322.7075,344.0,359.43666666666667,360.1116666666667,355.3771428571428,366.93,340.1166666666666,335.04,303.962,322.40000000000003,355.80199999999996,313.14,386.32,371.4275,303.86,311.842,393.66333333333336,329.3575,393.2066666666667,330.6525,282.9275,287.4525,274.885,437.68,259.87399999999997,243.304,198.658,442.38,396.1557142857143,390.6466666666667,400.61600000000004,418.15500000000003,416.7114285714286,368.48,L8
2015-12-13 22:07:21.432,263.5675,283.4175,293.1716666666667,327.37,337.2316666666666,328.70166666666665,330.51,315.46999999999997,393.28000000000003,408.258,423.67,412.03,376.6433333333334,352.8375,401.1566666666667,394.56166666666667,322.7075,344.0,366.7314285714286,367.0442857142857,363.39125,374.83875,340.1166666666666,335.04,303.962,322.40000000000003,355.80199999999996,313.14,393.88800000000003,381.274,303.86,330.69666666666666,402.23249999999996,348.19,401.1175,351.104,282.9275,287.4525,274.885,437.14,259.87399999999997,243.304,198.658,437.25,401.65500000000003,390.6466666666667,400.61600000000004,423.90000000000003,421.4925,389.42333333333335,L8
2016-02-15 22:07:09.441,263.5675,283.4175,295.865,325.5125,336.8075,332.615,331.59749999999997,327.1825,390.055,406.125,430.2842857142858,403.0875,376.56,351.67333333333335,405.3616666666667,399.56500000000005,322.7075,343.905,375.71714285714285,376.52714285714285,378.62571428571425,389.4200000000001,340.1166666666666,335.04,307.0575,323.515,352.42666666666656,315.34000000000003,411.34,403.33,292.1166666666666,349.24499999999995,412.77000000000004,377.794,411.435,363.1783333333333,286.24,291.9533333333333,277.48,433.1333333333334,259.71999999999997,238.14333333333332,193.51,447.49333333333334,411.0357142857143,385.75,396.9833333333334,435.1966666666667,429.15999999999997,397.2425,L8
2016-03-02 22:07:07.398,265.52250000000004,284.08,296.28499999999997,325.31,336.9275,334.11,333.4825,331.05,388.74,403.95666666666665,430.90999999999997,398.75666666666666,377.975,358.0466666666666,417.35200000000003,400.2183333333333,327.4475,344.115,376.36,377.28428571428566,379.23857142857145,389.79,342.17499999999995,336.32,310.265,325.67,360.2249999999999,318.8733333333334,411.34,399.392,292.1166666666666,354.3942857142857,409.49800000000005,379.94,409.092,383.205,292.72,298.15,330.55,433.1333333333334,259.525,233.42499999999998,191.07,447.49333333333334,411.44714285714286,383.565,395.86999999999995,436.695,431.69571428571425,396.0,L8
2016-03-18 22:07:01.867,263.3775,277.6125,286.2525,317.79,333.5875,332.15,331.6075,329.6625,382.77500000000003,399.4599999999999,430.2085714285714,391.7,377.975,358.0466666666666,417.35200000000003,400.2183333333333,325.9225,342.06,375.32142857142856,375.32,377.52285714285716,386.7342857142857,340.35749999999996,332.1775,307.995,314.03,354.67,310.43500000000006,424.5566666666667,411.09000000000003,291.54333333333335,366.20666666666665,419.095,379.94,419.1425,383.205,305.75,299.91499999999996,317.88,433.1333333333334,239.715,221.83999999999997,188.555,447.49333333333334,409.6614285714286,378.44250000000005,395.96,429.68333333333334,427.36857142857144,396.0,L8
2016-04-19 22:06:46.856,266.055,273.8966666666667,284.47666666666663,317.90000000000003,333.6133333333334,330.45666666666665,330.71333333333337,326.6033333333333,,,443.592,382.86,369.255,365.76,443.64333333333343,416.0925,327.56500000000005,342.65000000000003,379.74666666666667,379.0433333333333,382.115,391.5016666666667,341.92499999999995,330.50333333333333,307.76,307.47,,,424.5566666666667,411.09000000000003,296.72,413.4475,410.242,405.38,419.1425,420.7525,,283.2,306.6066666666666,433.1333333333334,232.24,228.2,196.07,447.49333333333334,412.66333333333336,379.32666666666665,389.04999999999995,429.3933333333334,435.69,418.74,L8
2016-06-06 22:06:54.973,266.055,273.8966666666667,283.5,318.3225,332.745,325.23,329.12750000000005,314.64,412.28,416.01,432.434,382.86,369.255,365.76,439.0800000000001,408.56666666666666,327.56500000000005,342.65000000000003,371.392,370.51599999999996,372.662,383.382,341.92499999999995,330.50333333333333,307.76,307.47,,290.86,421.97,406.89000000000004,296.72,407.7366666666666,404.5025,399.2475,415.7733333333333,416.57666666666665,308.89,283.2,307.32,430.86,232.24,228.2,196.07,450.05,399.3766666666667,381.945,389.44666666666666,415.8783333333333,423.69666666666666,414.34666666666664,L8
2016-07-08 22:07:08.628,264.6,274.93,283.5,318.3225,332.745,325.23,329.12750000000005,314.64,423.37,431.12,429.5,382.86,369.255,365.76,434.07500000000005,396.45,327.56500000000005,342.65000000000003,361.615,360.98499999999996,360.95500000000004,371.6775,341.92499999999995,330.50333333333333,307.76,307.47,,290.86,418.15,404.42333333333335,296.72,403.36999999999995,399.96250000000003,391.1566666666667,412.8833333333334,411.8166666666666,308.89,283.2,307.32,420.13,232.24,228.2,196.07,467.98,391.22200000000004,391.25,389.44666666666666,412.7633333333333,421.21999999999997,408.59666666666664,L8
2016-07-24 22:07:13.819,264.6,274.93,283.746,320.07399999999996,333.494,325.066,328.824,310.622,416.37999999999994,431.12,429.5,375.115,368.8666666666666,365.76,434.07500000000005,396.45,327.56500000000005,342.735,357.29400000000004,356.702,356.00000000000006,367.06399999999996,341.92499999999995,330.50333333333333,302.7425,309.9166666666667,302.53,295.525,418.15,404.42333333333335,297.92,403.36999999999995,395.892,382.335,412.8833333333334,411.8166666666666,321.41999999999996,283.2,312.436,420.13,243.62,248.18,196.07,467.98,389.0116666666666,392.8566666666666,389.44666666666666,412.7633333333333,421.21999999999997,408.59666666666664,L8
2016-08-09 22:07:15.795,264.6,274.93,283.59666666666664,320.99333333333334,333.74666666666667,325.24666666666667,328.79,309.78333333333336,411.66999999999996,425.74,429.5,385.2833333333333,368.8666666666666,365.76,434.07500000000005,396.45,327.56500000000005,343.832,354.77,354.595,353.7250000000001,365.40166666666664,341.92499999999995,328.2975,302.7,309.645,302.065,297.0233333333333,418.15,404.42333333333335,298.455,403.36999999999995,395.892,370.676,412.8833333333334,411.8166666666666,322.8433333333333,283.2,315.81166666666667,420.13,243.62,248.18,196.07,467.98,387.44999999999993,392.62,391.22,411.2728571428571,419.46999999999997,408.59666666666664,L8
2016-09-10 22:07:27.365,262.15333333333336,273.53749999999997,282.66,320.06666666666666,332.58166666666665,324.46,327.18666666666667,306.90500000000003,404.98,418.755,423.06333333333333,386.4275,363.60499999999996,,437.54,,317.275,342.74,342.818,342.176,340.486,353.21,333.21500000000003,326.87,300.116,309.174,302.96666666666664,297.3675,416.52,413.26,298.664,411.87,388.07333333333327,340.6275,416.18,418.63,320.09,281.655,312.864,415.14,238.69333333333336,257.6066666666666,196.07,,375.78833333333336,393.8316666666667,390.6233333333334,402.514,405.83833333333337,414.06,L8
