dates,satname,nzd0293-0000,nzd0293-0001,nzd0293-0002,nzd0293-0003,nzd0293-0004,nzd0293-0005,nzd0293-0006,nzd0293-0007,nzd0293-0008,nzd0293-0009,nzd0293-0010,nzd0293-0011,nzd0293-0012,nzd0293-0013,nzd0293-0014,nzd0293-0015,nzd0293-0018,nzd0293-0019,nzd0293-0020,nzd0293-0021,nzd0293-0022,nzd0293-0023,nzd0293-0024,nzd0293-0025,nzd0293-0026,nzd0293-0027,nzd0293-0028,nzd0293-0029,nzd0293-0030,nzd0293-0031,nzd0293-0032,nzd0293-0033,nzd0293-0034,nzd0293-0035,nzd0293-0036,nzd0293-0037,nzd0293-0038,nzd0293-0039,nzd0293-0040,nzd0293-0041,nzd0293-0042,nzd0293-0043,nzd0293-0044,nzd0293-0045,nzd0293-0046,nzd0293-0047,nzd0293-0048,nzd0293-0049,nzd0293-0050,nzd0293-0051,nzd0293-0052,nzd0293-0053,nzd0293-0054,nzd0293-0055,nzd0293-0056,nzd0293-0057,nzd0293-0058,nzd0293-0059,nzd0293-0060,nzd0293-0061,nzd0293-0062,nzd0293-0063,nzd0293-0064,nzd0293-0065,nzd0293-0066,nzd0293-0067,nzd0293-0068,nzd0293-0069,nzd0293-0070,nzd0293-0071,nzd0293-0072,nzd0293-0073,nzd0293-0074,nzd0293-0075,nzd0293-0076,nzd0293-0077,nzd0293-0078,nzd0293-0079,nzd0293-0080,nzd0293-0081,nzd0293-0082,nzd0293-0083,nzd0293-0084,nzd0293-0085,nzd0293-0086,nzd0293-0087,nzd0293-0088,nzd0293-0089,nzd0293-0090,nzd0293-0096,nzd0293-0097,nzd0293-0098,nzd0293-0099,nzd0293-0100,nzd0293-0101,nzd0293-0102,nzd0293-0103,nzd0293-0104,nzd0293-0105,nzd0293-0106,nzd0293-0107,nzd0293-0108,nzd0293-0109,nzd0293-0110,nzd0293-0111,nzd0293-0112,nzd0293-0113,nzd0293-0114,nzd0293-0115,nzd0293-0116,nzd0293-0117,nzd0293-0118,nzd0293-0119,nzd0293-0120,nzd0293-0121,nzd0293-0122,nzd0293-0123,nzd0293-0124,nzd0293-0125,nzd0293-0126,nzd0293-0127,nzd0293-0128,nzd0293-0129,nzd0293-0130,nzd0293-0131,nzd0293-0132,nzd0293-0133,nzd0293-0134,nzd0293-0135,nzd0293-0136,nzd0293-0137,nzd0293-0138,nzd0293-0139,nzd0293-0140,nzd0293-0141,nzd0293-0142,nzd0293-0143,nzd0293-0144,nzd0293-0145,nzd0293-0146,nzd0293-0147,nzd0293-0148,nzd0293-0149,nzd0293-0150,nzd0293-0151,nzd0293-0152,nzd0293-0153,nzd0293-0154,nzd0293-0155,nzd0293-0156,nzd0293-0157,nzd0293-0158,nzd0293-0159,nzd0293-0160,nzd0293-0161,nzd0293-0162,nzd0293-0163,nzd0293-0164,nzd0293-0165,nzd0293-0166,nzd0293-0167,nzd0293-0168,nzd0293-0169,nzd0293-0170,nzd0293-0171,nzd0293-0172,nzd0293-0173,nzd0293-0174,nzd0293-0175,nzd0293-0176,nzd0293-0177,nzd0293-0199,nzd0293-0200,nzd0293-0201,nzd0293-0202,nzd0293-0016,nzd0293-0017,nzd0293-0183,nzd0293-0184,nzd0293-0185,nzd0293-0186,nzd0293-0187,nzd0293-0188,nzd0293-0189,nzd0293-0190,nzd0293-0191,nzd0293-0192,nzd0293-0193,nzd0293-0194,nzd0293-0195,nzd0293-0196,nzd0293-0197,nzd0293-0198,nzd0293-0203,nzd0293-0204,nzd0293-0205,nzd0293-0206,nzd0293-0207,nzd0293-0208,nzd0293-0209,nzd0293-0210,nzd0293-0212,nzd0293-0213,nzd0293-0214,nzd0293-0215,nzd0293-0216,nzd0293-0217,nzd0293-0218,nzd0293-0219,nzd0293-0220,nzd0293-0221,nzd0293-0091,nzd0293-0092,nzd0293-0093,nzd0293-0094,nzd0293-0095,nzd0293-0178,nzd0293-0179,nzd0293-0180,nzd0293-0181,nzd0293-0182,nzd0293-0211,nzd0293-0222
1999-08-21 21:46:56.985000,L7,343.50,318.96,310.10,302.18,295.66,285.07,280.64,271.86,264.19,255.33,253.41,260.14,263.47,268.46,279.26,241.61,258.77,247.64,190.12,324.06,313.82,363.92,349.89,308.37,307.19,300.91,315.34,284.73,306.03,276.20,184.89,250.16,311.67,340.95,330.02,330.10,319.28,319.76,318.54,283.39,254.46,322.49,238.60,265.95,291.76,281.51,289.12,279.73,274.69,267.90,269.74,275.26,275.30,278.02,280.20,284.55,289.36,297.57,288.44,303.19,307.59,322.90,213.21,309.68,284.54,288.59,301.39,339.63,339.08,338.22,340.95,343.96,343.19,344.47,341.34,344.92,349.78,353.90,364.08,370.66,362.40,374.60,375.25,368.75,371.75,372.49,384.42,390.08,222.44,336.87,277.68,326.80,286.78,294.44,315.72,335.28,337.69,347.76,320.81,327.25,304.52,351.01,347.64,203.18,305.68,341.10,334.32,348.73,345.78,342.31,337.58,337.95,329.93,340.81,335.54,333.90,331.51,344.95,348.93,352.57,347.52,346.27,345.50,342.50,335.05,343.00,336.78,328.39,319.40,321.84,307.77,309.03,295.54,315.18,326.28,340.02,343.19,345.97,344.88,330.60,330.95,335.03,341.64,345.38,339.63,340.09,347.83,338.77,349.20,315.47,344.88,292.57,325.59,318.08,333.96,321.71,328.43,309.02,288.48,287.01,280.92,286.03,299.99,297.90,296.22,296.87,298.52,290.83,273.11,284.11,295.02,327.15,321.33,266.18,267.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-08-28 21:53:11.984000,L7,345.11,318.19,313.80,303.31,300.90,287.79,283.10,274.23,264.51,256.74,255.24,262.33,268.47,273.04,285.74,193.43,263.05,249.35,167.28,322.01,300.64,346.26,347.36,307.39,301.27,301.41,315.16,278.81,322.33,213.73,186.19,252.91,309.88,341.09,329.80,322.50,320.66,321.36,318.55,286.65,314.19,320.84,240.94,285.33,293.74,284.41,287.96,276.34,273.83,268.12,264.65,268.11,272.67,278.09,280.16,285.86,290.14,296.55,289.03,300.98,304.69,320.00,323.81,346.31,337.82,344.96,349.03,343.32,345.10,338.86,344.21,346.17,342.49,346.91,336.18,438.41,436.48,435.54,365.90,365.75,371.01,377.01,376.17,366.34,376.75,363.20,376.67,384.13,377.24,,238.23,323.42,290.78,292.46,320.75,332.44,337.41,344.95,353.38,360.70,362.55,341.25,287.45,303.94,347.32,333.17,338.70,344.25,341.45,334.88,335.75,331.78,326.18,339.04,334.58,330.04,325.91,345.88,342.49,350.70,347.70,347.07,344.43,340.51,342.24,343.86,341.60,330.79,318.48,311.39,310.15,304.59,295.27,316.25,325.84,339.51,344.96,345.71,346.50,333.12,326.90,338.19,343.85,343.90,334.08,336.35,347.08,337.77,348.22,322.69,300.84,296.56,294.13,337.09,330.61,283.67,326.17,290.99,305.43,282.49,289.92,288.33,295.11,295.43,294.58,295.30,291.19,280.27,278.26,162.04,293.61,154.82,279.78,275.03,333.56,203.84,191.40,349.64,353.82,303.66,280.79,279.60,280.15,291.50,259.35,272.85,288.78,275.25,276.89,208.00,203.82,184.36,165.52,326.28,335.68,336.88,339.18,344.44,355.21,344.75,335.83,349.04,244.65,337.54,298.05,331.79,337.14,339.88,337.68,346.87,347.16,,,,,,,,,,,,
1999-09-22 21:47:00.785000,L7,367.41,339.79,323.17,318.24,323.18,321.70,312.29,313.82,296.45,291.76,277.32,287.62,290.95,303.29,314.93,330.95,296.60,356.62,349.67,354.79,352.95,388.34,377.91,368.15,371.91,376.26,384.63,402.10,381.27,372.54,369.93,375.81,365.45,355.21,346.63,343.77,338.01,331.64,350.10,337.06,339.80,338.03,333.73,318.34,307.77,302.81,307.39,299.32,292.70,287.84,285.73,286.19,286.14,290.68,292.11,298.76,309.57,332.72,312.07,319.95,325.77,341.93,353.02,357.71,362.45,353.43,354.65,350.89,352.15,361.31,361.43,359.26,364.42,357.71,356.54,353.94,367.78,370.48,372.72,374.41,383.49,387.81,388.02,383.23,391.94,387.01,391.61,401.53,394.43,361.13,197.14,350.18,347.47,345.09,352.47,358.69,357.22,357.70,369.67,375.54,378.87,371.15,372.84,364.96,373.82,365.52,361.42,360.75,362.47,358.65,353.14,347.13,347.65,353.10,346.80,351.05,360.68,357.70,363.30,363.40,368.03,365.48,368.55,358.66,358.68,352.81,355.31,347.45,350.77,341.79,345.69,338.76,329.54,346.26,346.64,351.55,357.28,358.72,358.62,355.59,360.13,355.49,366.55,369.61,364.49,363.69,364.67,362.60,372.96,360.43,371.83,368.83,366.28,365.96,353.05,351.51,347.57,338.37,343.60,327.92,325.52,326.17,340.11,325.20,327.17,322.39,320.92,319.85,321.48,329.09,334.95,353.58,344.27,353.30,353.47,370.03,303.54,362.98,365.17,353.56,376.04,408.64,387.11,393.44,394.79,391.69,376.77,362.81,358.25,358.31,360.35,352.79,353.99,356.62,353.77,361.65,363.66,368.88,379.17,376.49,368.50,367.11,366.80,358.01,360.03,349.02,358.51,361.26,359.63,364.46,378.41,364.09,320.96,270.83,192.41,157.29,326.02,342.15,357.61,363.94,364.97,374.32,369.24
1999-09-29 21:53:16.190000,L7,390.77,381.42,523.51,465.72,465.23,486.06,450.60,487.66,463.30,472.38,453.18,463.34,498.76,527.91,485.36,532.55,,,,,,,,,,,,,,,,,,,,,,,,502.05,502.21,520.06,463.65,443.85,414.51,403.85,406.07,423.92,414.23,405.40,404.80,382.10,390.02,394.67,393.68,398.25,428.53,447.98,424.62,531.80,509.84,455.27,441.86,454.88,468.99,451.84,443.76,444.48,442.18,447.36,455.61,461.22,459.51,474.98,455.24,477.78,453.58,467.18,471.44,478.55,473.06,487.26,485.26,492.90,485.03,498.09,489.09,510.89,502.80,492.88,539.68,,,,,,,,,507.46,494.78,486.63,487.73,477.03,469.87,443.82,449.89,450.15,455.98,472.01,459.93,449.14,459.63,461.84,453.48,473.18,449.01,457.53,470.84,461.69,496.01,475.12,498.05,460.59,466.73,453.53,447.84,440.30,445.42,443.49,436.75,436.51,438.20,430.24,439.76,442.71,439.56,467.65,439.65,441.64,436.72,426.44,443.12,451.63,453.51,459.11,468.62,457.94,461.38,460.05,464.31,457.81,453.23,438.12,432.75,416.94,431.14,439.02,454.47,442.75,427.74,416.46,420.00,409.95,397.54,391.63,382.92,379.54,374.64,372.02,395.23,386.96,386.34,397.70,389.90,489.77,,402.43,405.87,406.91,405.95,407.98,412.12,420.02,436.09,444.60,421.61,415.11,413.78,396.86,387.25,382.34,390.36,397.89,396.27,399.08,444.91,434.36,438.77,437.44,438.03,425.89,421.38,415.99,395.48,389.28,392.68,394.87,395.36,397.29,407.68,491.59,508.17,482.13,469.94,484.54,399.34,400.95,419.57,421.03,410.93,420.88,402.26
1999-10-24 21:47:20.173000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.76,363.76,357.93,355.44,320.62,306.96,343.50,346.40,350.18,345.56,348.83,335.03,333.70,311.53,338.12,336.83,331.34,338.95,347.77,349.76,349.84,350.33,355.36,350.27,344.09,347.60,342.80,338.14,332.76,329.34,328.01,324.88,319.07,308.12,319.62,332.45,338.74,342.52,343.20,348.18,342.06,339.13,341.80,343.85,350.99,347.82,348.38,350.26,350.82,358.02,349.66,360.05,352.68,348.36,347.73,335.54,327.56,327.74,311.37,329.30,292.86,299.23,277.29,301.81,236.18,286.33,267.45,280.37,299.59,301.46,304.96,311.82,157.13,314.98,333.42,338.70,,,347.93,346.45,337.97,282.02,357.94,354.24,333.16,270.29,263.07,258.61,280.21,310.09,334.38,291.61,180.08,169.55,245.76,345.31,300.49,312.19,365.04,372.62,207.04,178.81,356.65,355.38,283.35,344.55,337.82,346.18,351.88,345.15,354.99,356.70,,,,,,273.76,252.53,276.68,,342.00,184.10,
1999-10-31 21:53:08.082000,L7,434.44,417.88,456.20,462.47,473.47,533.75,482.27,451.00,435.38,443.70,447.86,472.40,455.28,478.61,490.77,535.95,437.36,503.37,462.64,523.96,,,,,,,,,,,,,,,,,,534.86,482.80,528.65,509.11,450.62,,,,,,,482.28,526.31,365.32,391.64,344.60,347.38,374.91,388.96,388.08,373.16,343.92,406.68,394.40,414.48,407.50,418.80,411.65,402.70,410.67,422.81,433.07,458.69,435.26,395.77,411.00,408.45,434.13,403.24,433.83,432.83,407.55,405.47,399.22,411.94,408.78,410.81,412.84,412.61,419.50,470.00,473.94,391.21,445.16,514.00,454.96,457.06,421.19,420.08,419.84,410.58,456.13,469.00,442.34,447.16,399.76,414.08,408.50,432.98,418.54,402.73,421.37,389.56,436.48,444.25,432.76,419.39,423.33,421.57,418.72,427.76,425.20,467.10,490.52,537.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.87,368.46,395.98,433.13,392.39,377.51,375.29,365.62,373.59,523.33,444.58,393.48,396.81,407.29,416.05,420.25,420.55,423.25,437.33,424.15,416.52,404.85,400.16,389.37,398.73,388.47,380.96,374.25,385.44,388.59,401.61,407.16,402.46,396.20,400.44,399.29,390.63,388.18,373.82,359.04,362.09,361.07,359.83,368.59,384.20,456.06,463.37,365.57,313.83,358.79,392.28,396.71,404.10,396.14,393.37,396.48,373.10
2000-01-19 21:53:01.775000,L7,,,459.00,482.92,455.89,517.70,468.51,446.09,463.39,435.63,471.70,456.19,464.44,474.32,466.91,472.29,456.62,485.26,484.85,480.41,477.58,480.00,488.65,473.71,485.40,482.50,486.96,483.10,485.83,473.90,469.84,452.40,455.54,450.03,446.61,467.10,427.02,443.20,438.16,421.13,418.90,417.52,425.02,408.91,403.45,404.52,402.68,421.96,398.92,381.56,387.99,387.04,386.20,389.24,390.43,401.41,397.00,391.11,392.06,406.39,442.21,449.10,450.97,455.34,453.36,441.50,444.49,444.15,441.74,435.29,456.75,460.47,455.72,445.41,446.87,451.29,454.69,429.69,464.02,453.68,463.14,467.12,470.16,489.22,496.32,494.95,501.28,495.24,470.19,448.96,464.82,488.70,495.08,499.11,481.20,479.88,478.87,468.43,456.05,456.69,451.46,445.95,439.43,450.95,462.58,443.47,460.93,452.31,450.69,454.02,454.39,444.51,432.70,437.03,447.95,449.81,439.17,431.43,439.85,467.75,465.58,472.61,458.70,430.75,420.96,417.99,445.19,471.90,434.38,428.84,444.21,461.71,446.01,440.60,424.83,440.31,443.35,443.31,443.23,452.19,447.88,447.78,462.79,469.07,472.30,452.39,478.84,483.74,484.34,472.12,470.25,476.32,474.65,468.71,451.08,460.45,450.79,440.39,414.81,416.37,417.42,416.02,410.19,409.40,415.97,408.19,410.43,400.89,415.50,405.41,421.39,492.14,511.73,,,474.14,492.64,437.16,435.25,440.02,434.57,455.52,450.13,478.82,475.88,482.61,471.62,480.51,491.82,433.77,451.61,482.61,487.14,,,,,,,,,,,,,,,,,,,483.03,462.95,489.01,472.03,461.51,417.72,427.63,434.63,439.96,431.18,,
2000-02-04 21:53:01.324000,L7,376.24,357.92,336.27,345.70,346.48,348.26,336.97,348.43,344.86,363.29,426.50,373.36,413.06,429.24,409.41,387.12,307.20,371.95,370.69,386.52,378.04,406.33,399.47,392.08,388.94,392.71,396.19,402.71,395.47,387.25,380.29,378.79,372.67,367.33,365.06,355.51,410.55,524.65,,,,,,481.64,458.82,476.15,488.54,420.33,408.87,396.58,390.29,388.45,314.84,322.58,320.26,322.24,330.59,325.94,337.82,341.82,347.68,350.88,360.09,366.06,366.97,366.77,368.29,365.63,365.23,368.17,369.63,370.55,370.23,365.14,378.48,376.14,378.12,383.09,379.97,392.56,395.98,393.19,401.65,394.95,402.59,444.21,484.66,473.61,469.17,375.97,377.81,370.66,372.02,372.30,368.22,377.10,370.99,377.88,383.41,395.25,393.60,386.81,383.67,386.54,382.37,379.34,379.55,376.98,374.90,368.56,364.27,358.93,362.09,365.57,361.63,363.40,360.59,379.26,374.02,381.71,374.94,379.93,375.51,376.86,373.63,368.11,366.81,358.17,352.47,350.55,355.68,354.67,353.31,354.75,360.25,358.21,362.71,362.23,361.95,364.07,371.99,370.19,374.93,368.65,376.43,371.16,372.68,379.48,382.49,365.74,387.86,386.22,383.74,380.84,374.55,364.31,357.25,258.35,356.96,353.51,355.53,384.84,356.40,350.89,345.63,339.67,328.01,328.49,348.33,335.34,339.74,384.95,381.82,384.35,380.28,382.85,297.91,362.54,317.89,256.62,259.16,233.51,333.54,339.94,,390.64,423.55,289.06,288.32,295.95,334.28,469.74,383.75,376.55,377.13,385.34,384.69,389.87,396.81,386.06,386.64,500.82,415.01,428.20,447.08,201.91,,,361.54,377.63,355.44,479.45,467.65,292.34,209.89,345.28,369.22,366.41,372.67,381.58,366.01,383.81,
2000-02-20 21:52:53.613000,L7,378.13,355.00,328.07,323.05,314.54,324.20,318.48,295.33,289.80,408.45,403.25,402.62,331.51,357.70,369.77,372.85,298.08,362.75,348.15,361.54,352.22,393.50,383.15,367.38,371.62,378.65,464.15,464.35,459.50,413.53,449.16,442.25,354.10,348.89,345.50,406.67,422.00,417.19,408.24,343.01,348.17,419.76,418.58,406.67,396.27,373.90,376.20,375.11,376.23,295.26,368.18,382.21,379.21,376.20,381.95,390.22,396.78,397.90,404.46,416.99,327.67,406.56,425.44,428.85,360.30,357.47,358.66,355.42,351.59,439.03,436.66,436.77,435.02,435.20,353.15,363.62,360.89,371.53,374.69,389.30,387.23,391.41,386.01,391.79,394.30,392.40,404.26,406.11,398.46,372.94,365.93,363.17,358.30,359.12,350.55,355.66,366.59,355.90,374.26,380.71,398.42,385.01,378.07,369.37,375.70,370.60,364.17,363.13,366.42,360.34,349.60,355.59,355.46,357.98,351.97,349.89,353.35,352.19,359.91,362.91,359.17,365.88,368.71,366.46,364.57,362.06,362.31,352.69,346.66,342.54,349.99,328.03,347.56,346.71,347.88,350.24,357.50,362.37,364.28,363.65,365.46,361.96,364.93,372.21,366.26,372.18,368.14,373.75,376.06,372.94,373.36,377.77,380.08,372.85,363.22,358.92,355.06,347.37,348.04,337.80,339.62,335.62,337.63,337.77,334.13,328.36,323.97,329.11,328.74,339.21,386.24,359.42,361.07,355.07,360.32,261.07,298.98,396.05,380.06,387.05,409.01,406.20,390.36,391.70,396.76,393.73,381.14,377.64,378.51,368.63,366.54,362.39,363.24,363.62,408.79,416.69,406.11,397.67,415.15,415.29,410.02,397.72,401.54,383.77,373.58,367.28,375.67,377.05,370.44,374.35,388.57,368.32,356.04,276.02,200.88,323.03,403.49,417.05,422.29,399.70,372.89,399.06,381.22
2000-05-03 21:46:43.127000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.43,372.54,373.50,365.45,366.98,343.97,364.62,361.67,348.52,352.18,352.55,356.42,352.42,348.74,347.16,355.00,349.04,349.36,344.92,353.30,356.05,359.40,360.66,359.48,361.18,358.25,358.01,354.07,352.25,342.34,298.54,325.54,299.03,306.51,297.03,325.95,330.47,348.66,350.75,359.24,352.83,345.60,343.20,344.17,346.85,353.82,345.70,347.14,356.04,359.76,361.24,355.05,365.42,360.59,350.46,358.84,337.05,330.08,334.59,305.51,316.16,292.22,304.28,311.00,313.53,309.58,309.23,306.85,306.89,310.27,308.19,311.77,179.54,294.25,209.32,165.89,345.21,,,360.91,361.73,334.21,336.82,288.92,286.23,297.18,271.07,284.01,291.43,289.36,293.80,263.23,261.94,224.68,309.02,349.43,354.62,355.64,363.64,374.93,377.61,371.33,367.36,366.52,366.12,355.15,357.37,346.96,353.10,354.64,345.70,358.93,365.02,,,,,,185.37,285.52,294.83,282.97,359.30,243.69,351.09
