dates,satname,nzd0263-0000,nzd0263-0001,nzd0263-0002,nzd0263-0003,nzd0263-0004,nzd0263-0005,nzd0263-0007,nzd0263-0008,nzd0263-0009,nzd0263-0010,nzd0263-0011,nzd0263-0012,nzd0263-0013,nzd0263-0014,nzd0263-0015,nzd0263-0016,nzd0263-0017,nzd0263-0018,nzd0263-0019,nzd0263-0020,nzd0263-0021,nzd0263-0022,nzd0263-0023,nzd0263-0024,nzd0263-0025,nzd0263-0026,nzd0263-0027,nzd0263-0006
2017-02-03 21:54:05.431000,L8,305.99,312.70,314.88,319.25,328.33,316.97,304.58,303.00,312.19,332.73,335.86,334.73,332.31,335.37,276.77,293.41,282.99,277.27,259.45,273.83,288.08,288.13,300.46,310.72,332.12,342.66,339.47,303.22
2017-06-11 21:53:45.526000,L8,274.04,279.41,260.34,270.18,291.49,292.96,305.21,273.29,277.61,314.39,298.44,290.41,312.29,314.26,321.05,330.82,319.49,318.16,314.11,331.64,319.56,318.24,333.92,348.14,364.43,373.44,369.61,306.41
2017-06-27 21:53:50.454000,L8,,,,,,,257.62,264.42,274.69,274.37,270.98,276.68,271.57,287.28,294.17,306.22,308.74,291.67,278.82,291.74,298.34,303.78,315.53,336.35,356.68,361.53,355.22,
2017-08-14 21:54:07.255000,L8,240.93,248.84,247.99,250.71,268.42,285.37,262.54,266.27,275.16,273.28,272.49,271.69,264.10,275.91,291.20,303.79,293.98,287.31,273.05,286.86,292.40,302.20,312.28,331.47,351.26,357.73,352.82,252.95
2017-10-01 21:54:18.775000,L8,226.41,233.78,240.12,231.35,255.77,276.04,242.70,258.51,267.63,262.36,261.85,260.04,254.56,264.72,278.51,292.98,282.25,276.93,260.21,272.03,285.83,288.65,296.72,311.56,334.62,339.71,342.10,226.42
2017-12-04 21:54:13.271000,L8,225.33,231.64,232.51,217.99,252.08,269.90,215.76,253.24,262.19,255.25,256.50,253.61,252.12,260.99,276.10,289.61,280.32,274.10,258.14,269.30,283.16,281.51,290.50,303.59,325.63,336.70,339.48,215.41
2018-03-26 21:53:33.717000,L8,320.43,314.38,317.42,324.39,334.19,,,,333.65,334.85,344.15,330.66,330.84,332.14,350.80,,,,,347.69,345.20,336.94,352.94,364.51,384.74,385.40,379.18,
2018-06-30 21:53:07.704000,L8,237.72,265.39,256.02,259.04,272.49,288.65,263.38,264.82,272.37,271.14,268.28,271.28,264.88,302.18,305.13,306.41,309.31,313.91,313.29,321.56,301.55,318.62,328.34,344.52,363.77,365.20,366.70,261.97
2018-07-16 21:53:15.277000,L8,,,,,,,,,,,,,244.64,255.11,269.05,281.14,275.03,267.93,218.19,262.90,270.79,269.68,287.16,275.28,317.96,335.88,333.41,
2018-08-17 21:53:31.689000,L8,,,,,,,,,,,,,,,,,,,,,,,,,301.98,327.14,316.22,
2018-09-02 21:53:38.308000,L8,230.91,241.52,246.73,243.85,265.41,280.46,252.37,262.02,270.76,267.38,266.73,265.66,260.66,270.70,286.72,300.01,289.15,283.05,270.81,279.56,291.92,296.56,309.98,315.75,345.63,355.01,348.75,236.60
2018-10-04 21:53:50.552000,L8,223.98,232.22,239.21,228.99,254.36,274.44,221.90,256.22,265.97,260.40,260.77,258.45,254.45,264.69,278.63,292.17,280.97,275.50,260.11,272.63,286.02,287.21,298.52,310.58,334.93,340.64,344.04,211.08
2018-10-20 21:53:56.677000,L8,226.52,235.55,241.55,241.67,256.33,276.66,245.43,257.44,268.22,261.35,263.08,260.91,256.58,264.89,280.53,295.20,282.58,278.14,264.12,277.77,286.84,290.24,302.61,312.80,336.37,343.02,351.50,223.73
2018-11-05 21:54:00.051000,L8,224.54,230.18,240.74,223.92,306.73,330.93,290.98,256.87,265.01,260.64,261.25,260.81,255.49,263.41,279.49,295.23,283.68,275.27,264.08,278.65,288.41,289.65,303.01,315.09,335.81,342.71,348.50,302.44
2018-12-07 21:53:57.973000,L8,227.38,229.89,240.74,229.21,253.20,273.72,246.57,258.65,263.56,260.24,259.48,259.53,256.33,265.64,280.07,292.38,284.02,277.78,263.36,275.77,287.19,290.54,300.96,313.52,337.04,341.05,346.74,222.69
2019-03-13 21:53:40.441000,L8,,,,,,,204.02,246.96,254.32,238.15,252.39,247.83,247.48,259.63,274.61,288.87,278.12,271.45,252.94,267.01,278.88,284.80,291.15,304.31,328.10,337.29,336.24,
2019-06-17 21:53:54.928000,L8,218.39,232.80,243.60,240.17,259.23,277.98,252.74,257.26,266.16,261.00,260.87,260.10,255.54,266.37,282.16,296.73,288.57,279.69,264.36,277.19,287.67,295.82,303.48,316.40,339.03,347.26,345.80,233.15
2019-08-04 21:54:09.092000,L8,225.67,241.91,246.55,249.15,264.40,283.00,256.42,261.30,271.09,266.57,267.05,264.56,261.31,274.48,288.14,303.76,299.19,286.95,268.86,281.91,291.89,298.83,304.91,322.35,345.98,353.51,346.77,236.14
2019-10-07 21:54:27.004000,L8,300.75,235.44,240.70,223.40,255.13,277.83,215.51,258.05,267.32,262.81,262.99,245.99,240.33,246.76,261.09,296.68,283.20,278.15,263.17,274.38,284.33,289.48,294.00,312.13,333.51,340.40,345.45,223.75
2019-11-08 21:54:26.682000,L8,219.83,224.27,238.93,220.74,252.94,272.90,236.61,255.29,265.89,260.20,261.06,258.24,254.81,264.37,279.31,293.87,282.26,275.98,259.60,273.79,284.63,288.60,297.04,309.73,333.28,340.55,341.48,223.63
2020-01-11 21:54:15.691000,L8,292.71,293.30,295.19,300.94,251.37,272.39,226.70,257.52,264.68,260.02,260.07,258.53,256.14,266.01,280.88,292.47,285.40,279.48,261.44,274.16,287.66,294.37,304.24,314.54,338.73,342.60,347.29,225.40
2020-01-27 21:54:11.218000,L8,221.15,227.30,237.48,224.37,252.30,271.74,225.75,256.71,264.89,259.64,260.49,258.91,256.41,266.05,280.10,293.73,285.12,279.53,262.92,271.99,286.47,292.72,305.05,312.10,335.23,340.31,344.39,214.44
2020-02-12 21:54:06.855000,L8,224.00,234.88,243.58,242.15,256.18,277.61,254.92,259.48,268.10,263.51,263.19,263.64,259.22,271.12,286.90,301.21,296.57,284.67,268.06,279.02,295.15,331.62,312.82,329.48,344.19,354.67,350.99,229.18
2020-06-03 21:53:36.300000,L8,217.83,231.49,242.22,237.39,258.52,278.26,251.63,259.59,266.05,260.03,259.65,259.84,255.66,266.29,281.84,295.10,285.96,278.84,256.59,273.19,284.82,290.71,305.22,315.28,338.25,350.02,349.40,223.56
2020-07-21 21:53:58.839000,L8,225.49,261.24,252.49,248.76,267.18,283.97,259.90,263.57,271.13,269.76,266.92,268.81,262.93,275.20,289.22,303.19,291.41,287.18,268.05,280.94,291.92,303.98,312.71,334.17,350.12,357.98,363.68,240.20
2020-10-25 21:54:24.251000,L8,221.81,231.64,241.34,232.20,254.80,276.65,251.00,258.59,266.56,260.99,261.08,260.92,256.63,266.73,280.30,295.39,284.99,278.88,262.10,272.76,287.96,288.45,302.36,312.88,335.35,340.36,347.89,223.76
2020-11-26 21:54:24.779000,L8,296.90,294.45,299.49,306.61,316.52,312.93,292.76,298.98,332.80,329.41,323.45,328.74,329.77,329.11,337.00,356.43,286.61,280.92,264.16,277.91,288.27,292.46,301.84,313.11,338.20,341.87,343.97,298.55
2020-12-12 21:54:25.476000,L8,221.02,232.52,239.97,297.79,315.11,340.03,303.04,255.11,263.67,257.67,258.44,257.20,253.84,264.17,279.74,293.43,282.73,277.02,260.59,274.03,285.80,289.55,300.18,311.64,334.13,340.31,343.34,303.26
2021-01-13 21:54:15.589000,L8,219.61,228.11,237.16,230.60,251.96,271.92,244.96,255.75,263.01,258.77,258.13,259.32,258.12,266.69,280.27,293.62,286.98,280.85,260.70,274.94,288.09,293.98,301.91,313.83,337.53,343.79,346.21,218.87
2021-04-03 21:53:50.092000,L8,221.20,234.51,241.62,241.92,257.69,278.10,253.62,258.21,267.13,259.62,260.38,260.74,257.30,268.47,283.12,297.94,287.35,279.91,262.63,275.91,285.70,292.28,303.54,311.93,337.32,344.23,348.99,227.00
2021-05-05 21:53:33.703000,L8,217.39,231.28,241.77,238.39,260.02,278.86,252.83,258.47,266.08,260.23,260.24,260.12,254.29,266.63,282.42,295.99,285.32,278.63,260.74,275.28,286.05,293.42,303.46,312.87,338.88,345.45,347.40,222.27
2021-07-08 21:53:58.887000,L8,219.77,238.89,244.96,245.29,264.64,279.19,255.99,260.01,269.15,263.06,264.07,263.48,261.26,270.73,284.76,301.12,292.65,282.02,265.53,278.16,287.02,295.72,306.88,317.12,341.74,353.39,353.33,227.54
2021-08-09 21:54:11.490000,L8,274.08,256.36,253.24,262.78,274.21,286.79,264.36,270.84,284.28,306.90,296.46,304.24,271.38,278.12,294.83,312.77,299.05,310.92,277.78,288.90,299.14,306.04,318.13,347.60,363.63,361.93,362.02,257.93
2021-08-25 21:54:16.007000,L8,223.13,240.81,246.75,248.22,266.21,280.65,256.98,262.61,270.58,263.45,263.51,264.01,258.70,270.48,286.55,302.65,293.69,282.26,267.81,278.70,287.62,295.60,308.15,322.79,344.33,358.19,357.68,233.84
2021-09-10 21:54:20.775000,L8,218.79,227.35,239.76,219.67,259.25,277.21,213.35,257.40,267.33,258.60,257.49,257.52,252.92,262.09,275.60,292.88,285.75,276.47,259.50,270.52,271.84,269.47,307.27,250.56,,,,207.92
2021-10-12 21:54:29.370000,L8,223.61,235.53,244.58,242.22,264.46,280.29,253.01,262.38,272.30,297.36,302.30,353.78,,,,303.52,285.89,312.53,294.64,330.01,302.84,292.02,305.15,329.97,334.62,351.24,367.76,228.89
2021-12-07 21:54:26.664000,L9,223.80,258.30,251.00,246.77,258.34,277.83,254.34,262.11,267.68,261.41,261.44,261.44,256.72,266.60,284.24,297.44,288.03,281.32,266.22,275.11,288.72,294.74,301.51,322.55,350.18,349.77,349.48,229.17
2021-12-23 21:54:21.811000,L9,220.77,236.83,240.68,240.67,253.43,274.28,251.91,257.76,266.05,259.01,259.46,259.43,255.38,266.16,282.50,294.74,283.86,280.20,264.70,277.33,284.28,290.05,297.49,312.69,337.50,340.10,345.80,226.85
2021-12-31 21:54:19.245000,L8,218.76,227.99,238.26,226.29,249.47,271.34,219.66,253.66,261.43,256.19,255.25,255.57,252.04,262.56,277.23,290.60,281.91,274.78,260.82,269.68,279.57,281.04,289.42,309.58,333.43,337.98,343.09,
2022-01-08 21:54:19.756000,L9,219.23,236.43,239.95,235.57,251.68,273.33,247.73,256.54,264.92,258.59,259.39,257.58,255.37,266.08,282.81,293.62,283.78,279.72,265.12,274.88,284.20,290.87,299.54,311.92,337.48,341.27,348.70,223.72
2022-02-01 21:54:12.645000,L8,221.02,232.74,234.57,226.20,250.89,270.45,241.53,254.07,262.02,257.42,255.13,258.10,253.82,264.61,281.18,296.03,284.91,279.08,263.05,272.41,283.75,287.88,299.87,313.81,337.03,340.09,344.28,209.40
2022-02-17 21:54:07.419000,L8,218.73,231.53,237.36,236.39,251.73,272.17,247.19,256.46,263.72,259.12,256.73,258.88,255.30,264.86,280.19,295.19,284.14,278.48,264.71,272.91,284.78,288.14,299.66,312.17,333.99,342.13,346.73,209.04
2022-02-25 21:54:08.810000,L9,220.95,235.79,242.20,242.97,258.97,274.78,250.02,259.48,266.49,260.35,260.61,260.89,258.71,267.21,282.67,299.47,287.07,280.82,266.97,275.05,287.10,292.77,304.13,315.48,339.58,346.96,349.69,225.93
2022-03-05 21:54:04.613000,L8,224.04,242.20,245.38,246.12,260.85,278.46,256.87,261.67,267.88,263.79,262.98,262.84,258.41,270.50,285.70,300.59,288.60,282.87,268.78,278.65,287.07,316.09,305.97,333.51,340.17,349.68,364.36,228.70
2022-04-14 21:53:55.388000,L9,222.26,237.35,244.17,243.81,265.19,278.88,254.50,260.10,267.69,262.77,263.30,263.61,260.84,271.92,285.74,299.99,289.75,281.61,266.70,277.67,287.85,293.81,306.94,318.01,346.41,351.84,357.01,228.90
2022-04-22 21:53:52.789000,L8,249.07,250.92,256.22,262.04,280.42,292.55,270.97,271.96,280.34,281.16,278.97,276.08,274.09,285.80,308.98,325.38,313.55,291.59,306.63,297.92,308.81,320.28,322.07,330.98,353.13,361.94,362.13,269.29
2022-04-30 21:53:48.861000,L9,,,,,,,,,,237.47,251.10,246.32,244.66,260.00,275.36,289.29,276.43,268.75,248.29,266.09,272.38,274.49,286.72,296.66,326.50,333.71,335.49,
2022-05-24 21:54:00.511000,L8,282.55,284.84,285.53,294.19,295.58,295.30,303.06,318.86,315.69,316.98,319.51,313.71,307.58,328.98,335.97,350.12,344.36,333.93,,,,,,,,,,309.21
2022-06-25 21:54:18.556000,L8,,,,,,,,249.08,256.96,250.06,252.12,249.84,248.32,258.90,273.03,288.91,278.53,272.47,248.92,265.34,277.15,276.98,287.17,302.20,327.82,336.09,339.88,
2022-07-03 21:53:56.330000,L9,,,,,,,,,,,,248.68,248.97,258.15,273.89,289.66,279.12,272.88,246.69,266.01,276.16,279.53,288.81,301.27,328.35,337.04,337.96,
2022-08-04 21:54:10.992000,L9,220.94,243.57,245.02,245.18,265.50,280.80,258.41,262.63,271.14,267.49,266.24,265.03,262.38,271.99,285.17,300.20,286.43,280.97,267.62,278.32,287.80,293.11,303.81,316.04,340.63,349.47,351.51,234.60
2022-08-12 21:54:35.240000,L8,235.60,250.36,254.30,253.49,268.93,283.15,262.31,266.20,274.16,271.24,269.00,268.24,266.09,275.21,289.96,305.23,291.38,285.20,272.43,282.88,290.69,297.57,312.09,322.71,347.07,356.28,358.34,251.94
2022-08-20 21:54:17.823000,L9,220.45,242.04,246.88,245.57,264.64,278.25,256.61,261.03,269.59,264.08,264.52,263.72,259.18,268.39,283.69,301.08,287.38,279.10,267.20,278.27,288.97,294.05,304.03,315.14,338.92,346.84,350.19,233.26
2022-10-23 21:54:31.869000,L9,223.38,238.52,241.54,245.70,261.83,278.02,255.87,257.77,269.05,261.23,263.07,261.56,257.94,267.98,282.55,298.11,282.25,279.06,266.98,278.61,284.51,290.37,299.78,310.56,335.25,342.63,346.48,231.48
2022-11-24 21:54:31.570000,L9,221.46,234.73,227.72,,200.73,275.68,256.08,259.80,267.37,261.68,262.76,261.78,257.68,268.54,284.58,303.45,311.67,255.84,,,,,,,,,,236.91
2023-01-19 21:54:22.796000,L8,222.39,237.30,240.52,240.18,255.74,273.08,248.41,255.81,264.00,259.01,257.60,259.21,253.59,264.88,281.67,295.27,282.42,277.48,264.15,274.80,284.03,285.47,299.11,311.29,335.67,342.48,347.19,225.88
2023-02-04 21:54:26.970000,L8,221.02,233.60,238.47,231.98,253.77,272.16,219.94,255.36,263.09,259.09,258.36,259.10,255.48,266.15,280.42,294.40,283.59,278.27,265.07,272.54,282.74,286.58,301.54,311.11,333.94,342.06,345.29,216.46
2023-02-20 21:54:13.700000,L8,277.03,272.48,246.41,248.14,262.51,282.36,255.68,259.60,269.28,262.38,264.60,264.03,260.30,272.05,289.45,300.17,287.38,281.81,269.75,281.92,287.55,293.77,303.79,321.39,337.74,342.11,352.82,228.77
2023-02-28 21:54:20.133000,L9,276.70,267.58,269.34,279.42,289.01,318.53,313.01,311.52,301.06,322.25,308.61,311.85,315.01,315.37,332.16,344.95,331.55,288.25,320.45,323.67,326.14,318.37,321.95,333.63,353.91,359.14,363.06,307.16
2023-03-08 21:54:02.815000,L8,274.42,270.29,267.09,284.91,288.91,315.65,297.13,315.68,322.10,316.87,312.25,308.71,311.92,320.93,336.35,346.59,323.67,320.12,320.54,312.49,320.39,316.90,317.06,335.85,354.54,359.87,358.13,323.00
2023-03-24 21:53:54.397000,L8,233.61,251.53,257.11,263.29,270.48,290.17,266.81,288.86,300.19,262.91,294.61,301.14,279.01,257.04,317.79,327.99,292.96,,,,,,,,,,,262.71
2023-05-11 21:53:22.317000,L8,,,,,,,,251.25,261.31,255.85,254.86,254.33,251.21,263.09,278.44,290.88,277.47,274.83,256.52,270.02,278.75,282.26,289.68,295.98,324.26,333.83,333.03,
2023-05-27 21:53:23.179000,L8,,,,,,,,,,,,247.27,245.54,256.36,269.96,287.87,276.42,267.28,241.88,264.92,272.07,274.55,285.38,290.27,319.92,332.37,334.58,
2023-06-28 21:53:39.089000,L8,204.65,207.55,216.68,232.98,267.95,276.98,236.26,255.59,262.74,259.26,253.50,247.53,,,,,,,,252.16,279.45,286.93,292.64,309.88,335.80,345.23,341.41,208.92
2023-07-14 21:53:46.848000,L8,,,,,,,,,,,251.65,248.88,245.29,253.65,266.74,287.25,273.70,264.84,,265.51,268.96,276.41,286.40,295.74,316.31,332.31,331.32,
2023-07-30 21:53:54.420000,L8,,,,,,,,,,,,,244.78,249.56,258.68,279.92,270.64,265.36,,263.68,265.36,272.12,283.01,266.55,316.34,329.95,327.52,
2023-08-31 21:54:04.186000,L8,229.64,251.99,246.57,251.13,267.76,286.22,259.94,265.06,272.41,270.01,269.42,266.92,263.84,273.87,287.97,302.73,291.35,283.05,270.64,285.90,289.05,303.60,306.34,321.39,349.76,350.73,354.38,237.98
2023-09-16 21:54:08.428000,L8,,,,,,,,,328.91,329.37,335.60,335.20,331.35,329.16,,,,,,348.06,342.11,350.43,349.69,369.38,395.72,395.68,378.65,
2023-10-18 21:54:12.973000,L8,236.41,245.13,245.09,252.83,267.84,283.29,258.63,266.74,274.18,270.32,268.93,268.59,264.94,273.86,288.24,301.89,286.81,282.97,271.90,283.95,290.42,297.31,303.29,319.91,339.11,358.17,353.61,240.81
2023-11-03 21:54:16.690000,L8,,,,,,,210.66,255.34,264.83,257.41,258.46,258.14,255.75,261.27,277.28,289.57,278.11,274.97,257.94,270.87,279.47,276.71,288.45,302.32,322.75,334.12,337.82,
2023-11-11 21:54:15.194000,L9,225.81,237.23,240.67,245.68,261.87,278.99,254.06,262.79,270.52,265.89,265.93,264.48,261.29,271.76,285.15,299.27,284.03,280.85,267.96,281.11,286.71,288.57,299.77,311.49,335.10,341.64,347.20,230.48
2023-11-27 21:54:23.229000,L9,229.74,240.37,240.83,247.42,264.36,280.23,253.73,263.58,270.40,267.03,264.48,265.07,261.49,272.36,285.84,297.07,285.12,281.36,269.39,281.28,288.75,295.61,303.65,314.20,340.05,344.04,350.79,236.44
2023-12-13 21:54:22.355000,L9,225.26,237.10,240.98,244.22,259.30,279.12,252.60,262.50,268.70,265.15,263.55,263.28,261.29,271.52,286.26,298.41,285.04,280.98,267.47,280.55,287.53,290.76,301.84,316.14,339.48,344.04,349.82,228.97
2024-01-06 21:54:09.654000,L8,232.34,241.86,242.77,249.70,263.15,282.61,258.15,265.49,271.25,268.52,268.28,266.31,262.05,273.91,289.22,302.11,288.24,283.10,270.94,280.91,289.21,294.33,304.73,317.29,341.29,344.55,346.31,237.81
2024-01-22 21:54:08.036000,L8,231.30,238.78,238.60,247.94,259.10,276.82,254.12,262.60,269.00,267.04,265.73,263.87,260.43,274.17,289.35,299.75,287.70,286.19,272.07,280.17,289.84,298.07,309.69,318.60,343.48,348.64,353.26,235.83
2024-02-07 21:54:10.708000,L8,278.23,234.73,239.28,242.22,256.62,275.05,252.10,260.07,267.51,263.11,261.78,263.18,259.03,268.49,283.39,296.23,284.27,279.89,268.89,274.91,286.06,289.10,300.87,312.75,336.06,340.80,345.27,226.78
2024-02-15 21:54:18.336000,L9,227.97,238.34,242.04,247.94,262.58,280.16,257.71,263.50,271.41,269.01,266.35,266.22,264.13,275.29,289.99,300.33,288.17,284.54,273.10,283.33,290.89,298.75,338.54,339.11,349.87,347.35,369.94,236.14
2024-02-23 21:54:07.048000,L8,220.58,232.15,236.38,243.99,255.72,274.38,251.93,259.07,266.44,260.94,260.96,260.86,256.86,266.88,282.62,295.42,281.20,278.60,266.63,277.02,285.40,286.81,299.61,310.11,333.74,341.00,344.50,227.73
2024-03-26 21:53:40.766000,L8,287.13,322.11,306.37,316.21,306.36,322.60,290.76,293.61,293.71,,,335.32,317.48,277.82,299.57,302.59,288.08,284.01,274.29,285.27,288.61,297.57,312.13,324.37,335.88,336.06,337.33,327.88
2024-04-03 21:54:04.700000,L9,,,,,,,,,,226.16,252.77,253.92,254.19,266.29,280.67,295.42,281.69,277.42,262.00,275.00,282.01,286.80,297.04,306.99,332.83,340.47,341.35,
2024-04-27 21:53:28.829000,L8,232.70,244.76,249.72,252.43,269.42,283.20,262.27,265.66,271.72,271.23,268.38,267.91,266.10,276.20,291.16,306.74,307.55,285.62,273.27,282.96,289.80,301.69,321.71,336.63,358.69,358.16,358.90,256.02
2024-05-05 21:53:40.756000,L9,281.18,286.10,283.00,250.16,268.25,282.47,262.49,264.86,271.82,271.57,268.49,266.83,265.26,277.57,292.71,305.72,292.90,287.72,273.40,283.47,294.73,296.53,326.74,333.57,356.24,359.52,363.36,238.35
2024-05-29 21:53:06.794000,L8,246.52,254.53,258.81,261.25,273.58,298.95,284.60,273.70,281.57,280.28,302.64,304.74,292.34,289.51,313.31,323.91,323.08,293.04,297.14,301.51,300.24,315.27,317.21,341.02,360.79,366.34,371.83,287.58
2024-06-14 21:53:11.479000,L8,,,,,,,,,,,,,245.23,258.27,268.98,288.10,277.17,269.25,,262.57,269.01,272.09,285.78,286.78,323.13,333.63,334.54,
2024-07-24 21:53:29.540000,L9,,,,,,,,,,,,,245.77,258.28,270.37,287.18,277.71,274.18,221.16,263.84,277.39,279.90,292.06,302.35,322.09,332.46,329.49,
2024-09-02 21:53:56.133000,L8,221.98,230.55,238.12,243.91,260.46,272.08,249.61,259.66,268.02,261.23,254.75,259.79,257.25,268.83,284.16,297.62,283.94,278.67,267.83,277.82,288.79,294.26,305.19,316.31,340.67,342.46,347.68,230.40
2024-09-10 21:53:52.757000,L9,236.20,242.55,245.55,253.93,276.74,281.76,261.84,269.56,278.27,268.91,265.43,267.74,268.18,320.02,291.22,345.20,320.03,289.98,274.24,286.34,290.81,309.27,315.85,331.09,347.12,354.54,353.28,252.23
2024-10-04 21:53:56.894000,L8,282.15,293.36,279.17,294.67,309.29,317.22,280.69,320.61,319.30,319.50,310.22,309.15,311.48,298.88,320.64,336.08,326.32,316.21,311.09,324.16,326.10,321.43,323.83,340.56,360.30,366.27,369.94,320.25
2024-10-12 21:54:03.231000,L9,230.51,234.80,240.13,245.59,260.54,276.02,252.82,261.68,270.94,263.06,259.47,264.81,261.68,272.72,286.39,298.83,286.69,281.30,270.02,278.28,289.02,288.47,303.63,313.95,334.62,341.39,346.21,236.08
2024-10-20 21:54:09.288000,L8,229.04,232.38,236.98,244.88,259.36,271.62,252.49,261.33,269.95,263.47,261.33,265.38,262.75,274.71,288.86,299.35,287.23,283.48,271.13,278.40,289.25,299.93,312.02,314.32,345.09,349.99,350.50,235.10
2025-02-09 21:54:06.396000,L8,220.76,222.46,230.06,232.60,252.14,262.00,238.83,254.38,265.04,257.81,253.49,257.84,254.81,264.01,279.93,295.16,282.33,276.40,264.53,272.72,281.75,283.09,293.42,311.29,333.02,339.93,345.53,226.04
2025-02-25 21:53:55.074000,L8,222.47,218.18,229.94,233.59,251.50,265.76,252.81,259.44,267.12,257.98,255.12,258.18,257.32,268.30,281.50,291.87,281.24,278.33,264.32,272.14,282.78,282.59,291.10,306.78,332.17,339.51,344.16,222.03
2025-03-13 21:53:52.779000,L8,224.60,221.96,232.03,241.46,254.97,269.94,248.36,258.24,266.92,259.38,258.72,260.53,259.02,268.72,283.29,295.13,285.02,281.65,265.31,272.32,284.03,288.78,304.02,311.42,336.69,341.56,348.31,226.96
2025-03-21 21:53:56.134000,L9,238.56,239.07,242.27,249.65,266.09,280.98,258.86,264.16,271.27,266.56,268.20,266.67,268.09,298.83,290.27,305.63,301.26,293.29,271.56,285.33,291.58,315.61,321.81,339.73,356.65,358.79,365.78,244.04
2025-04-06 21:53:55.722000,L9,223.33,228.34,235.54,243.34,257.98,269.55,250.61,258.19,267.85,260.39,261.71,261.23,259.56,270.69,284.40,297.55,284.73,281.30,264.96,276.04,285.62,288.37,300.18,310.76,335.92,343.58,342.03,226.98
2025-05-16 21:53:29.263000,L8,224.19,237.00,242.88,244.88,261.06,277.91,255.69,260.55,268.27,263.74,264.13,265.39,262.53,271.83,285.74,298.91,286.87,280.51,265.25,277.72,287.16,285.98,304.32,314.57,341.01,346.91,346.17,236.45
2025-05-24 21:53:33.573000,L9,221.85,236.13,242.13,245.41,263.36,276.71,253.94,260.23,268.03,263.95,265.25,264.44,261.20,270.22,284.78,298.37,286.95,281.29,264.37,275.03,287.31,290.87,304.66,316.84,343.19,348.77,345.46,235.60
2025-06-01 21:53:32.696000,L8,233.55,239.74,247.69,255.40,270.27,283.59,260.24,264.55,271.31,269.35,269.79,267.51,265.71,276.42,290.86,307.09,294.47,287.13,269.51,281.13,308.05,310.90,312.00,327.32,352.77,360.93,347.80,257.06
2025-06-09 21:53:33.755000,L9,,,,,,,,,,,,,250.99,261.63,280.39,294.59,282.37,278.07,256.26,271.86,281.05,278.45,288.81,304.90,328.57,333.71,326.31,
2025-07-03 21:53:50.337000,L8,,,,,,,,,,,,,,,,,,,,,,,,,310.95,316.72,283.85,
2025-07-27 21:53:57.133000,L9,,,,,,,,,,,232.04,236.35,249.53,257.70,273.81,287.11,275.46,272.12,218.78,263.99,276.54,270.03,281.64,293.79,319.92,330.34,321.39,
2025-09-29 21:54:20.978000,L9,230.80,233.72,234.93,246.65,264.28,271.63,253.61,258.57,268.60,261.23,262.64,262.60,261.12,269.68,284.40,299.20,285.15,282.42,268.62,280.21,286.32,291.96,304.05,312.56,338.98,345.46,344.37,232.31
2025-10-07 21:54:20.022000,L8,226.03,230.51,236.44,245.97,259.69,270.24,251.39,257.40,266.81,260.02,258.08,260.60,257.88,265.50,281.54,296.00,280.82,275.96,265.23,276.17,282.93,281.77,295.50,306.57,329.87,338.82,339.64,230.67
2025-11-08 21:54:21.556000,L8,234.20,227.97,241.85,245.25,265.35,271.41,246.56,254.66,268.04,267.61,263.51,264.23,260.91,270.21,283.45,301.02,287.14,282.65,269.45,277.80,282.94,299.21,318.61,,386.75,360.55,352.26,237.06
2025-11-16 21:54:25.566000,L9,264.32,274.37,279.26,284.21,299.38,317.76,297.08,304.16,268.08,262.05,261.35,263.81,261.08,271.08,285.80,296.37,285.88,282.67,269.06,278.65,287.33,287.11,290.85,313.37,337.17,342.30,345.79,305.14
