dates,satname,nzd0297-0000,nzd0297-0001,nzd0297-0002,nzd0297-0003,nzd0297-0004,nzd0297-0005,nzd0297-0006,nzd0297-0007
2015-01-04 22:00:41.874000,L8,377.27,364.30,382.63,396.53,390.91,383.75,372.02,366.03
2015-04-03 21:53:50.839000,L8,,,,,,,301.94,302.61
2015-05-28 21:59:43.617000,L8,,,,,,,310.30,304.37
2016-01-23 22:00:20.166000,L8,,,,,,,315.83,303.59
2016-01-23 22:00:44.120000,L8,,311.76,316.83,321.71,319.84,319.58,317.53,343.43
2016-02-01 21:54:31.283000,L8,,,,,,,315.66,305.56
2016-02-24 22:00:32.934000,L8,,,,,,,310.67,301.11
2016-03-04 21:54:21.556000,L8,,310.52,318.33,319.00,318.17,315.61,,
2016-03-27 22:00:21.157000,L8,333.88,343.54,333.71,359.38,355.85,362.69,346.89,336.25
2016-04-28 21:59:49.549000,L8,,,,,,,307.80,300.72
2016-10-14 21:54:48.055000,L8,,,,,,,318.28,303.15
2016-11-15 21:54:48.578000,L8,,,311.06,317.69,313.57,312.97,,
2017-01-09 22:00:26.241000,L8,,,,,,,316.47,303.89
2017-01-25 22:00:44.753000,L8,,312.16,317.27,367.04,370.45,365.30,358.14,365.12
2017-02-03 21:54:29.385000,L8,,315.47,317.98,322.38,368.88,375.67,374.91,344.28
2017-05-01 21:59:31.775000,L8,,,,318.89,312.88,311.57,317.15,300.62
2017-09-22 22:00:25.901000,L8,,,,314.52,303.94,306.35,315.79,300.73
2017-09-22 22:00:49.855000,L8,,,315.07,320.38,313.77,316.20,325.02,306.67
2017-12-11 22:00:48.493000,L8,,312.18,318.50,321.08,322.70,321.80,322.25,310.03
2018-03-10 21:54:04.984000,L8,,,317.85,320.53,316.47,312.15,312.93,303.28
2018-07-16 21:53:39.240000,L8,,308.14,324.82,337.68,334.29,345.33,336.39,334.28
2018-10-20 21:54:20.636000,L8,,314.13,318.19,325.33,322.58,317.76,326.71,304.85
2018-11-05 21:54:24.009000,L8,,308.90,315.64,319.79,319.72,315.11,,
2019-10-07 21:54:50.962000,L8,,,316.27,323.10,319.43,320.27,327.50,303.79
2019-12-26 21:54:43.314000,L8,,310.21,318.16,321.24,319.84,316.16,318.62,303.47
2020-02-19 22:00:16.072000,L8,,,276.22,320.51,315.12,314.30,,
2020-08-29 22:00:23.620000,L8,,,317.35,324.15,318.31,322.79,317.07,306.07
2020-09-14 22:00:53.882000,L8,,,317.05,320.68,316.55,318.88,316.79,302.27
2020-11-26 21:54:48.737000,L8,378.30,381.39,387.13,387.22,393.49,395.73,377.79,379.37
2021-02-21 22:00:41.462000,L8,,,311.16,318.28,312.46,306.95,,
2021-05-05 21:53:57.658000,L8,,,317.39,321.72,321.59,318.52,,
2022-01-31 22:00:31.750000,L9,385.38,369.76,384.70,393.92,389.57,404.01,401.08,
2022-04-13 22:00:29.401000,L8,,,313.70,324.21,320.89,312.83,313.05,295.27
2022-08-20 21:54:41.786000,L9,,,315.41,325.67,321.64,320.77,325.05,307.74
2022-09-12 22:00:31.354000,L9,,,318.84,326.29,321.42,317.58,327.95,301.61
2022-11-07 22:00:52.809000,L8,,311.07,318.27,327.01,325.51,320.69,331.27,304.24
2023-02-19 22:00:37.131000,L9,,,319.54,325.31,323.16,318.34,320.37,304.22
2023-08-30 22:00:11.536000,L9,,,,,,,318.80,301.64
2023-08-31 21:54:28.141000,L8,,,279.52,322.89,318.76,317.65,,
2023-09-16 21:54:32.382000,L8,,,322.43,328.58,326.29,325.18,329.16,313.91
2023-10-18 21:54:36.936000,L8,,309.32,320.11,329.12,326.77,324.24,329.42,314.71
2023-11-11 21:54:39.153000,L9,,,283.83,320.10,317.85,312.92,,
2024-04-18 22:00:06.948000,L8,,,319.79,322.75,325.20,320.74,,
2024-04-26 22:00:16.792000,L9,,,318.75,325.08,324.13,317.86,314.13,307.06
2024-09-25 22:00:07.373000,L8,,310.13,320.49,326.08,324.92,322.69,325.94,306.87
2024-12-22 22:00:26.171000,L9,,308.55,315.64,323.05,321.00,316.92,317.67,305.07
2025-01-07 22:00:21.956000,L9,330.33,320.35,325.63,333.61,331.36,329.71,343.72,339.61
2025-02-24 22:00:45.618000,L9,,308.55,318.96,323.91,326.42,320.87,317.40,306.49
2025-10-30 22:00:32.746000,L8,,304.39,317.50,320.23,322.37,320.64,320.70,315.50
2025-11-07 22:00:37.771000,L9,,316.86,324.31,332.63,339.87,336.64,340.45,331.45
