dates,satname,nzd0219-0000,nzd0219-0001,nzd0219-0002,nzd0219-0003,nzd0219-0004,nzd0219-0005,nzd0219-0006,nzd0219-0007,nzd0219-0008,nzd0219-0009,nzd0219-0010,nzd0219-0011,nzd0219-0012,nzd0219-0013,nzd0219-0014,nzd0219-0015
2002-06-01 21:48:28.245000,L7,356.59,342.01,337.67,348.69,340.03,334.02,325.26,310.14,348.39,327.19,323.08,314.24,313.54,310.41,,
2002-07-19 21:48:09.583000,L7,,,,,,,289.03,369.50,308.12,370.24,377.09,362.11,294.05,,,
2002-08-20 21:47:58.545000,L7,359.03,348.57,337.33,346.04,327.15,331.50,328.74,337.68,347.41,330.12,335.74,328.93,324.52,320.98,309.60,301.79
2002-08-29 21:41:39.340000,L7,,,,,,,402.70,403.83,384.30,381.12,387.06,379.15,373.09,368.32,359.66,353.56
2002-09-14 21:41:31.043000,L7,384.99,407.00,332.25,343.45,358.69,335.06,332.93,309.35,,,,,,,,
2002-10-16 21:41:24.730000,L7,361.24,356.40,354.85,372.35,372.04,369.68,377.37,373.09,345.88,381.41,375.80,371.13,365.83,359.78,299.63,316.26
2002-10-23 21:47:39.211000,L7,,,,,,,,,,,401.10,384.65,382.54,370.73,364.29,368.28
2002-11-01 21:41:30.201000,L7,309.23,307.52,293.90,285.62,,,,,,,,,,,,
2002-11-08 21:47:44.401000,L7,326.76,318.84,312.48,312.40,315.19,317.66,355.89,363.97,360.05,312.91,310.85,311.01,299.60,351.88,293.11,318.56
2003-01-20 21:42:09.421000,L7,383.94,381.59,387.10,401.29,388.61,395.71,399.60,,,,,,,,,
2003-02-21 21:42:20.469000,L7,337.14,333.85,336.08,348.09,344.87,326.52,331.99,355.47,338.62,352.97,344.11,325.95,312.57,316.51,307.87,313.92
2003-03-16 21:48:34.204000,L7,296.71,301.69,292.57,,,,,,,,,,,,,
2003-04-26 21:42:25.606000,L7,392.17,382.26,379.46,404.09,396.07,391.16,389.87,386.57,396.96,386.44,395.74,402.37,,,,
2003-05-28 21:42:22.600000,L7,363.98,354.47,346.69,349.72,333.14,327.62,330.59,311.90,342.33,328.62,320.48,318.03,300.63,293.81,,
2003-07-23 21:30:14.355000,L5,286.76,290.59,283.71,,,,,,,,,,,,,
2003-07-30 21:36:33.470000,L5,381.53,354.30,350.45,359.00,365.88,358.87,352.81,360.69,369.67,355.41,352.31,344.32,324.94,315.45,323.48,304.33
2003-10-18 21:37:48.406000,L5,356.11,347.23,338.55,350.98,344.80,337.59,330.25,310.99,328.91,324.15,321.09,309.55,305.02,305.49,312.18,332.46
2003-11-19 21:38:14.402000,L5,,,,,,,,,296.73,290.06,286.12,286.25,277.14,289.22,271.95,
2003-11-28 21:32:10.197000,L5,346.99,335.99,328.01,348.13,346.65,341.79,348.37,354.18,350.64,357.35,357.35,336.98,334.95,324.68,334.93,323.38
2003-12-30 21:32:24.694000,L5,345.12,333.00,340.04,338.93,341.93,341.09,339.49,358.30,346.65,348.28,322.28,319.49,306.12,309.90,311.57,326.81
2004-01-15 21:32:26.348000,L5,338.53,323.27,317.66,321.34,329.17,324.83,333.35,340.21,337.20,338.66,326.20,333.86,308.00,306.61,307.04,316.30
2004-01-22 21:38:40.402000,L5,342.85,327.57,333.63,345.21,341.29,333.61,344.60,342.63,341.37,343.16,328.48,320.20,306.04,305.66,307.87,314.85
2004-09-02 21:43:21.489000,L5,354.63,341.36,350.54,352.26,367.71,346.74,350.25,344.93,350.68,346.76,331.31,338.77,333.87,317.61,321.43,323.67
2004-09-18 21:43:46.845000,L5,322.61,314.37,306.66,303.46,,,,,309.40,305.46,298.93,301.14,284.74,292.07,279.03,299.85
2005-04-30 21:47:03.060000,L5,350.43,344.08,332.45,342.64,338.75,338.97,342.01,348.67,360.76,342.61,322.33,329.20,328.62,314.85,324.78,326.23
2005-05-09 21:40:56.205000,L5,334.52,326.60,311.60,305.49,302.29,307.01,313.18,322.59,318.77,317.82,315.02,308.95,289.25,296.21,270.44,
2005-08-29 21:41:46.875000,L5,292.72,291.86,288.45,,,,,,,,,,,,,
2005-09-21 21:47:59.005000,L5,334.01,311.57,312.19,305.99,303.81,317.22,307.85,303.09,320.60,311.02,305.31,308.82,291.31,302.66,291.93,292.17
2005-11-08 21:48:04.756000,L5,335.42,321.12,313.59,307.86,304.83,309.89,309.87,305.08,319.85,316.14,306.07,308.89,288.99,313.72,306.77,324.50
2005-11-24 21:48:28.120000,L5,336.48,320.53,329.14,344.33,341.38,337.05,341.39,347.12,351.56,337.67,331.75,319.29,300.03,309.35,322.17,324.71
2006-01-27 21:49:58.544000,L5,340.48,323.36,,,,,,,,,325.69,307.93,297.36,287.57,293.21,
2006-07-22 21:52:58.572000,L5,314.11,300.52,297.21,288.65,,,,,,,,,,,,
2006-09-17 21:47:31.164000,L5,297.18,294.37,286.80,,,,,,,,,,,,,
2006-10-03 21:47:41.787000,L5,308.24,302.57,303.13,,,,,,305.40,304.51,294.41,294.19,280.32,292.35,276.76,
2006-10-10 21:53:56.892000,L5,296.45,293.71,284.72,,,,,,,,,,,,,
2006-11-27 21:54:23.315000,L5,337.05,331.68,323.96,321.74,329.67,323.47,334.80,327.82,347.60,342.47,339.66,339.65,330.83,343.10,343.03,363.20
2006-12-06 21:48:41.029000,L5,350.51,347.92,352.52,344.47,363.28,369.86,366.55,360.85,380.53,375.71,373.02,374.00,364.63,383.54,386.06,403.16
2006-12-29 21:54:38.664000,L5,348.35,340.23,335.71,335.61,346.40,342.48,354.17,342.84,361.53,357.66,361.93,358.67,350.67,365.70,365.37,396.31
2007-01-30 21:54:48.635000,L5,293.32,290.00,281.99,,,,,,,,,,,,,
2011-03-07 21:43:36.874000,L5,326.84,308.33,299.36,290.31,,,,,311.35,309.34,303.03,298.91,284.18,287.64,273.13,297.73
2013-05-31 21:55:43.729000,L8,349.89,335.31,324.72,311.54,305.03,309.27,332.42,311.90,332.37,322.69,319.02,322.27,301.02,303.99,290.28,293.57
2013-06-23 22:01:46.719000,L8,350.58,335.13,325.55,314.79,307.97,308.70,325.70,319.02,331.42,323.35,319.51,320.84,299.27,302.68,284.91,294.28
2013-07-25 22:01:49.952000,L8,341.55,324.93,309.74,305.92,297.12,302.48,301.31,310.44,316.67,314.40,311.56,307.47,291.90,292.60,275.31,289.49
2013-08-19 21:55:42.209000,L8,344.41,328.42,321.65,309.95,304.56,311.26,323.93,313.54,328.98,320.76,316.33,319.01,299.34,306.94,291.00,298.51
2013-09-04 21:55:42.619000,L8,359.62,345.60,360.19,368.90,375.04,364.33,380.99,379.97,352.64,343.95,362.69,332.01,323.03,325.88,312.11,316.63
2013-10-06 21:55:33.702000,L8,335.90,317.74,311.12,304.65,299.55,301.56,314.93,311.58,324.30,313.63,313.21,292.70,281.06,301.38,289.89,307.38
2013-10-29 22:01:34.321000,L8,335.62,317.65,311.49,306.25,305.24,300.40,314.99,320.84,320.10,317.02,313.22,314.57,299.31,306.78,296.27,309.14
2013-11-14 22:01:33.487000,L8,350.28,336.51,333.82,333.35,336.49,314.97,346.10,352.56,345.49,338.69,329.69,327.25,314.18,318.08,311.26,356.62
2013-12-09 21:55:16.438000,L8,332.11,316.06,308.10,303.84,295.73,307.05,319.05,315.33,320.32,315.45,311.33,311.09,297.39,303.65,295.98,310.91
2013-12-16 22:01:21.990000,L8,330.37,308.23,299.40,293.74,,,,,304.24,301.95,299.09,302.36,288.47,291.17,287.53,310.52
2014-01-10 21:54:55.235000,L8,337.01,321.50,313.23,308.53,304.12,308.77,315.18,324.50,322.36,323.26,315.98,313.49,302.73,306.39,302.96,311.05
2014-01-17 22:00:59.983000,L8,332.12,316.68,312.99,306.87,302.72,306.33,310.73,317.16,317.25,315.97,310.55,309.32,298.85,304.76,299.64,314.22
2014-02-02 22:00:53.662000,L8,342.50,331.56,329.87,328.84,339.87,346.85,337.27,347.56,342.43,335.43,348.74,351.84,337.76,324.29,309.77,328.49
2014-02-11 21:54:32.873000,L8,312.06,301.18,288.07,,,,,,,,,,,,,
2014-03-06 22:00:25.321000,L8,335.50,319.81,311.46,308.58,302.28,309.49,314.39,320.71,320.86,319.42,314.71,354.11,298.90,302.06,295.40,308.01
2014-03-22 22:00:13.558000,L8,363.15,361.82,354.92,364.13,364.44,361.65,367.75,373.66,374.40,365.02,354.33,347.43,344.70,339.40,323.30,325.16
2014-03-31 21:53:53.631000,L8,343.61,329.69,322.19,318.10,312.64,308.11,326.84,334.23,332.75,325.66,319.70,319.87,303.30,308.85,297.02,308.77
2014-04-23 21:59:43.011000,L8,351.01,337.06,330.85,327.54,305.67,349.23,,,319.41,322.50,325.39,339.86,307.91,312.65,296.73,303.86
2014-05-09 21:59:27.549000,L8,330.21,311.84,303.20,290.82,,,,,,,,,,,,
2014-05-18 21:53:11.680000,L8,329.41,314.63,305.23,296.65,,,,,309.22,307.90,307.46,289.94,285.60,280.92,,
2014-05-25 21:59:22.796000,L8,326.00,309.52,300.07,290.33,,,,,,,,,,,,
2014-06-03 21:53:18.440000,L8,330.78,313.63,304.40,291.56,,,,,,,,,,,,
2014-06-19 21:53:23.387000,L8,344.18,329.47,319.01,308.32,296.54,306.43,303.01,312.61,317.74,317.14,316.04,308.75,295.10,292.68,286.88,293.28
2014-07-21 21:53:33.067000,L8,350.41,334.48,328.04,316.41,303.21,321.36,325.10,331.06,327.64,322.68,318.82,317.10,299.10,308.58,290.14,296.45
2014-09-07 21:53:48.789000,L8,347.41,349.56,326.37,326.79,307.79,321.35,327.51,333.65,329.48,324.78,318.73,318.04,303.29,305.01,298.17,303.37
2014-09-23 21:53:45.463000,L8,340.60,324.39,319.40,312.23,293.71,314.19,324.75,320.98,324.82,319.68,315.73,319.38,302.77,308.20,298.02,309.77
2014-10-25 21:53:52.818000,L8,319.08,304.77,292.92,,,,,,,,296.54,271.49,282.21,281.55,274.33,
2014-11-26 21:53:52.081000,L8,332.24,320.63,313.22,310.38,308.32,302.02,324.50,351.25,328.41,324.80,316.09,318.58,349.59,343.02,309.87,320.06
2014-12-03 22:00:01.875000,L8,320.25,308.83,296.34,294.30,289.91,292.88,296.50,307.73,309.06,305.89,300.47,293.71,286.30,293.86,290.92,302.05
2015-01-29 21:53:37.750000,L8,337.47,327.38,312.58,308.73,299.53,310.16,315.03,323.70,317.09,320.36,315.34,312.36,298.47,304.90,304.63,309.11
2015-02-14 21:53:28.679000,L8,,,,,,,,,298.52,298.47,294.70,270.89,277.62,279.35,,
2015-08-16 21:59:34.814000,L8,343.19,319.89,312.99,308.10,291.63,308.59,309.13,310.69,320.87,319.56,316.01,314.46,293.81,295.08,289.95,298.75
2015-08-25 21:53:27.637000,L8,329.41,306.01,291.70,287.91,,,,,,,,,,,,
2015-10-19 21:59:54.006000,L8,334.73,321.62,317.08,327.40,311.90,309.82,315.75,309.89,336.83,324.12,316.69,319.82,304.75,312.87,300.05,319.86
2015-11-13 21:53:46.761000,L8,332.78,319.79,311.38,310.62,300.26,304.41,315.42,309.54,326.26,318.40,316.90,316.81,300.93,307.22,299.29,314.85
2016-03-04 21:53:33.647000,L8,337.35,319.86,312.31,307.95,298.27,307.32,311.01,310.87,323.84,321.95,315.68,352.34,297.09,304.00,291.63,307.61
2016-03-11 21:59:42.538000,L8,343.92,330.50,323.25,318.40,320.02,324.55,325.58,324.02,332.70,326.05,321.33,319.42,304.73,304.46,293.70,309.53
2016-04-05 21:53:18.618000,L8,352.48,330.92,319.10,311.90,302.22,309.97,314.23,309.19,323.03,333.65,357.82,315.02,299.80,302.57,283.49,302.24
2016-04-21 21:53:12.322000,L8,351.73,336.09,325.49,323.13,308.37,320.06,382.88,354.99,330.42,325.65,320.23,315.58,302.27,301.45,290.01,301.11
2016-05-14 21:59:24.184000,L8,329.72,312.89,304.96,297.05,,,,,310.74,307.68,308.13,296.76,287.39,281.26,,
2016-07-01 21:59:42.515000,L8,349.56,331.21,324.47,328.53,311.89,317.86,316.15,313.83,326.73,331.31,321.71,319.95,308.35,304.02,291.20,294.72
2016-07-17 21:59:49.332000,L8,344.80,326.46,313.83,310.86,298.90,305.14,314.52,307.82,324.11,318.70,316.76,313.96,292.07,298.87,285.79,291.54
2016-07-26 21:53:40.722000,L8,331.35,310.05,300.88,291.66,,,,,,,,,,,,
2016-08-11 21:53:42.478000,L8,344.87,324.09,312.51,307.50,293.82,307.10,311.19,307.78,324.50,317.14,318.17,310.81,295.50,292.28,286.50,293.08
2016-08-18 21:59:57.052000,L8,343.96,326.60,323.02,314.02,316.43,321.54,321.82,337.15,332.83,333.24,328.23,322.86,312.11,310.04,297.03,297.71
2016-09-12 21:53:54.163000,L8,341.73,326.56,318.49,310.93,306.77,311.95,318.96,334.19,331.45,323.87,320.69,322.13,305.16,312.17,296.73,310.15
2016-10-30 21:54:01.489000,L8,318.91,303.40,289.90,286.61,,,,,306.52,301.80,296.90,296.77,282.07,288.59,278.38,294.31
2016-11-22 22:00:11.776000,L8,337.45,329.16,324.40,331.67,316.16,323.72,323.90,336.38,338.11,357.20,331.19,331.53,313.97,319.93,325.86,327.39
2017-02-03 21:53:41.480000,L8,340.69,333.29,339.77,310.12,304.96,309.79,316.22,354.38,325.60,325.19,318.85,318.26,304.96,312.37,306.38,315.21
2017-02-10 21:59:48.586000,L8,330.04,316.08,307.02,301.50,292.01,299.46,304.16,308.11,311.93,313.19,309.67,303.89,295.88,298.74,296.09,306.71
2017-03-30 21:59:26.304000,L8,335.89,325.18,319.68,308.55,296.44,306.30,314.47,311.20,328.24,316.58,315.39,315.24,303.72,303.33,289.68,305.40
2017-05-01 21:59:07.812000,L8,343.62,327.92,322.60,321.69,310.09,314.98,321.34,311.35,334.15,325.52,319.77,322.24,303.57,309.58,292.13,302.49
2017-06-11 21:53:21.571000,L8,373.05,358.56,357.65,365.00,362.15,365.30,366.91,363.78,362.28,363.16,355.62,351.72,338.24,341.14,325.75,315.25
2017-07-29 21:53:37.367000,L8,345.14,325.29,313.55,308.74,298.08,304.26,303.77,312.63,317.69,322.77,323.44,319.19,301.26,298.88,289.33,293.12
2017-08-05 21:59:51.079000,L8,345.35,326.18,314.28,310.62,299.32,302.93,305.98,325.59,322.46,322.70,324.20,321.01,299.76,304.94,287.79,295.43
2017-09-22 22:00:01.938000,L8,,,,,,,,,321.43,354.16,332.65,288.35,297.45,304.34,286.31,300.06
2017-12-20 21:53:52.460000,L8,332.32,316.17,310.42,305.82,295.57,303.88,313.31,307.53,314.50,318.55,312.86,308.86,298.16,308.80,300.19,314.10
2018-01-28 21:59:46.257000,L8,326.79,315.74,310.34,305.37,290.86,300.67,312.43,307.00,317.45,361.41,311.89,313.79,295.22,298.38,294.73,308.04
2018-04-18 21:59:07.664000,L8,340.03,324.35,313.51,307.26,297.46,302.66,309.96,312.28,319.65,322.83,316.26,311.43,300.25,300.72,287.98,297.46
2018-05-29 21:52:29.440000,L8,332.26,315.05,304.66,297.86,,,,,311.47,310.31,308.81,295.35,287.69,280.06,,
2018-08-24 21:59:21.762000,L8,342.24,325.34,313.21,308.43,300.58,301.06,316.69,306.74,324.07,320.95,317.51,323.43,300.16,341.24,294.63,300.55
2018-10-04 21:53:26.589000,L8,337.99,318.59,312.84,307.57,299.46,301.00,318.06,306.23,323.44,320.98,314.51,316.84,299.63,307.50,299.78,309.35
2018-10-20 21:53:32.714000,L8,332.64,316.00,311.13,304.99,295.01,306.09,312.20,307.36,322.97,315.92,313.35,314.38,298.99,304.74,303.29,309.67
2018-11-05 21:53:36.088000,L8,337.38,322.65,315.31,310.96,304.04,304.22,324.54,308.41,326.11,321.62,318.11,320.75,303.70,311.63,306.26,315.59
2018-11-28 21:59:46.576000,L8,331.50,316.81,310.20,305.89,295.95,299.98,324.36,310.21,321.87,319.18,314.30,315.92,299.52,306.98,296.99,313.96
2018-12-07 21:53:34.018000,L8,332.16,318.78,310.58,305.06,296.07,299.71,321.40,309.02,323.44,316.77,312.88,314.38,299.05,306.02,301.64,311.34
2019-01-24 21:53:28.041000,L8,,,,,,,,,,,,,,275.24,276.92,290.96
2019-02-25 21:53:22.406000,L8,340.17,326.14,317.53,316.86,311.07,311.91,325.77,337.22,324.94,325.07,317.82,316.08,303.39,309.49,302.44,311.63
2019-03-04 21:59:30.951000,L8,341.32,325.37,319.94,319.51,306.78,315.87,317.78,329.58,322.64,324.39,317.31,315.14,305.42,311.03,307.21,310.12
2019-03-20 21:59:26.164000,L8,338.83,326.16,314.03,308.47,297.96,304.57,312.94,342.53,326.26,320.04,316.56,319.12,301.17,303.90,292.56,305.80
2019-04-05 21:59:22.408000,L8,344.36,328.08,316.74,308.82,301.29,305.69,319.64,328.26,322.72,325.13,350.09,314.02,301.98,301.48,293.92,302.88
2019-04-14 21:53:08.330000,L8,344.10,329.00,320.37,311.42,305.19,312.60,323.40,337.19,324.95,324.65,319.66,316.34,306.69,306.88,296.41,301.63
2019-05-16 21:53:15.907000,L8,347.98,332.83,322.25,312.19,307.13,306.93,322.56,332.65,326.96,324.67,320.01,323.17,306.25,305.94,292.32,302.12
2019-06-08 21:59:38.441000,L8,336.62,317.70,307.74,299.41,284.60,,,,309.15,311.23,311.07,294.28,289.65,281.23,271.86,284.28
2019-06-17 21:53:30.969000,L8,335.65,314.33,306.77,297.71,,,,,312.82,309.22,311.43,297.60,286.57,279.54,265.96,
2019-07-26 21:59:52.236000,L8,333.49,314.22,304.41,295.63,,,,,306.52,308.67,309.06,296.09,285.53,276.96,266.46,274.84
2019-08-04 21:53:45.137000,L8,338.59,343.20,353.11,352.83,355.05,,,,308.24,312.26,308.75,298.80,285.57,283.91,271.06,289.12
2019-08-27 22:00:02.527000,L8,343.78,326.61,316.06,309.84,305.29,301.89,315.81,324.95,327.21,323.81,319.23,318.55,302.39,309.99,296.43,302.84
2019-09-28 22:00:12.065000,L8,332.28,313.31,307.63,300.49,290.92,294.02,,,318.97,311.87,310.90,306.85,292.28,298.57,296.16,306.46
2019-10-30 22:00:14.793000,L8,328.16,313.30,307.17,303.46,294.85,301.17,309.73,318.50,319.21,313.64,310.06,310.82,297.75,305.41,308.52,317.79
2019-11-08 21:54:02.728000,L8,333.01,320.25,310.75,307.41,298.07,309.39,314.67,315.96,321.34,317.76,313.43,316.15,298.99,310.17,306.96,317.27
2019-11-24 21:53:59.608000,L8,,,,,,,,,,,,266.23,279.34,278.91,281.61,290.41
2019-12-26 21:53:55.397000,L8,336.17,317.36,311.85,308.94,300.66,313.97,320.08,334.05,320.41,324.73,315.64,315.53,302.17,308.13,307.52,314.15
2020-01-02 22:00:03.860000,L8,337.27,324.03,371.42,379.78,307.05,309.24,306.64,362.67,369.91,375.42,313.06,311.35,295.55,350.56,355.29,314.95
2020-01-11 21:53:51.736000,L8,,,,,,,,,295.60,297.45,291.06,276.46,275.89,281.16,283.33,291.14
2020-01-27 21:53:47.263000,L8,333.58,315.74,310.89,306.79,299.58,303.60,316.42,352.89,316.70,321.13,315.86,315.71,297.77,309.03,305.04,313.65
2020-02-12 21:53:42.905000,L8,,,,,,,,,,,,,,,277.03,287.51
2020-03-31 21:53:22.236000,L8,342.97,330.24,323.34,323.51,316.51,314.55,324.40,337.07,329.20,333.34,325.00,324.20,315.72,316.87,313.83,310.14
2020-05-18 21:53:06.441000,L8,,,,,,,,,303.27,302.80,302.04,291.49,281.36,278.42,,
2020-08-29 21:59:59.665000,L8,334.85,315.76,307.48,299.73,291.13,292.17,292.93,312.27,315.58,310.69,310.62,301.49,291.44,294.18,292.67,301.66
2020-10-16 22:00:11.491000,L8,355.08,350.15,352.58,367.14,359.38,363.74,371.53,369.08,366.45,365.35,352.71,367.05,339.17,337.25,330.16,333.75
2020-12-03 22:00:12.476000,L8,,,,,,,,,,298.00,293.31,271.17,277.93,282.35,284.75,294.53
2020-12-12 21:54:01.522000,L8,331.88,315.04,309.70,307.17,299.82,305.89,315.01,329.00,319.10,315.44,311.81,314.14,299.24,310.04,308.29,317.10
2020-12-19 22:00:11.380000,L8,350.52,343.24,339.06,335.83,332.50,337.76,344.68,355.56,365.67,365.20,353.82,349.82,315.56,314.93,314.87,326.35
2021-01-04 22:00:06.608000,L8,349.12,329.80,329.92,334.62,330.73,356.49,332.58,341.19,335.17,337.94,344.87,324.44,322.72,317.46,314.83,322.48
2021-01-29 21:53:48.540000,L8,330.67,313.80,306.71,303.33,294.51,300.78,308.30,322.77,312.21,314.51,309.72,304.97,290.09,302.28,299.23,307.73
2021-02-21 21:59:53.544000,L8,332.24,314.42,306.30,304.97,297.60,301.01,305.39,320.84,310.44,313.35,309.19,301.43,292.09,299.28,297.21,303.60
2021-03-25 21:59:39.300000,L8,340.51,322.45,312.77,310.45,304.35,306.17,309.79,331.53,320.42,320.47,317.33,311.70,299.89,301.68,298.38,303.80
2021-05-05 21:53:09.749000,L8,,,,,,,,,304.05,303.43,301.90,282.10,282.73,274.55,,
2021-06-22 21:53:32.717000,L8,345.10,327.92,318.73,310.84,302.88,308.90,321.17,317.46,324.03,320.08,317.18,315.70,296.51,301.90,279.19,296.58
2021-07-24 21:53:40.405000,L8,347.01,329.27,322.58,311.84,305.07,306.68,318.05,333.74,322.99,319.52,320.43,311.37,298.98,295.23,286.08,294.35
2021-07-31 21:59:54.645000,L8,,,,,,,,,303.21,300.76,304.22,278.68,282.36,272.56,,
2021-08-09 21:53:47.526000,L8,338.07,316.15,307.97,298.51,,,,,313.62,309.94,311.62,293.59,289.06,281.39,276.44,292.34
2021-09-01 22:00:05.226000,L8,341.43,324.35,316.01,308.56,299.34,316.95,315.45,335.45,325.45,320.36,317.98,316.99,298.06,303.51,292.86,303.38
2021-10-19 22:00:17.158000,L8,335.52,318.18,316.62,310.95,303.16,314.69,316.36,328.72,322.93,320.54,315.43,318.57,308.06,308.65,305.79,311.90
2021-11-18 21:59:23.089000,L9,350.42,341.23,341.32,356.15,345.73,342.03,346.31,352.66,349.11,342.22,339.97,337.86,331.25,324.82,321.11,407.31
2021-11-20 22:00:11.610000,L8,,,,,,,,,,296.31,290.34,270.11,278.69,279.64,282.44,294.02
2021-12-22 22:00:09.882000,L8,336.27,329.41,327.67,322.88,315.14,302.00,306.92,355.95,354.48,348.92,318.44,314.79,302.05,310.45,310.02,318.64
2021-12-23 21:53:57.848000,L9,334.23,345.43,358.12,313.39,309.90,300.94,365.45,366.87,360.28,357.65,310.65,348.74,299.54,302.95,305.59,313.12
