dates,satname,nzd0478-0000,nzd0478-0001,nzd0478-0003,nzd0478-0004,nzd0478-0005,nzd0478-0002,nzd0478-0006,nzd0478-0007
2004-06-12 21:55:35.599000,L5,319.78,315.87,,,,,,
2004-06-12 21:55:59.429000,L5,317.17,311.60,,,,,,
2004-06-28 21:56:04.477000,L5,342.61,337.89,316.57,315.47,300.74,331.72,323.81,328.57
2004-06-28 21:56:28.308000,L5,339.85,336.78,310.14,313.78,297.51,330.49,322.68,326.36
2004-07-30 21:56:51.838000,L5,434.95,409.68,358.29,357.27,362.69,372.43,362.42,359.65
2004-07-30 21:57:15.668000,L5,419.54,395.66,338.63,339.86,346.02,347.54,347.53,345.45
2004-08-15 21:57:13.549000,L5,354.15,348.02,326.29,325.73,327.33,339.84,331.00,332.18
2004-08-15 21:57:37.379000,L5,364.07,355.79,335.24,334.65,336.15,347.55,339.55,339.77
2004-10-18 21:58:47.729000,L5,390.74,385.48,389.95,381.22,382.12,382.71,381.55,367.69
2004-10-18 21:59:11.702000,L5,346.32,325.44,328.03,325.34,331.17,286.46,329.00,311.64
2005-02-23 22:00:55.316000,L5,429.61,405.04,344.88,343.94,353.09,352.08,349.09,344.98
2005-04-12 22:01:18.889000,L5,371.07,363.49,361.71,362.78,365.87,362.23,366.34,362.24
2005-04-12 22:01:42.862000,L5,373.22,367.20,367.55,368.54,370.02,367.36,369.78,367.40
2005-05-05 22:07:37.767000,L5,330.09,324.90,315.44,312.58,316.91,308.33,307.62,317.22
2005-06-22 22:07:59.036000,L5,328.55,326.25,330.25,331.79,331.28,309.48,325.13,315.05
2005-07-08 22:08:03.465000,L5,,,,,325.96,,325.36,324.17
2005-09-19 22:02:44.739000,L5,365.74,400.31,341.52,337.50,343.23,351.94,346.15,343.46
2005-10-05 22:02:17.195000,L5,384.14,387.12,358.73,365.95,362.91,363.62,359.13,353.84
2005-10-05 22:02:41.026000,L5,386.83,388.00,361.98,366.91,364.38,366.87,359.49,355.83
2005-11-06 22:02:22.875000,L5,394.71,391.39,384.05,391.72,391.87,385.28,384.09,372.86
2005-11-06 22:02:46.848000,L5,395.89,393.00,383.98,390.85,390.34,384.77,383.56,371.44
2006-02-10 22:04:39.000000,L5,,,321.17,313.03,318.91,,320.30,318.70
2006-02-17 22:10:58.804000,L5,348.96,344.24,335.73,330.95,341.01,337.59,,
2006-02-26 22:04:59.098000,L5,347.50,337.96,342.24,334.86,343.90,338.27,347.19,339.82
2006-02-26 22:05:22.928000,L5,345.84,335.92,340.78,332.11,341.26,335.16,345.86,337.60
2006-03-05 22:11:18.784000,L5,,357.91,359.33,365.69,361.52,356.08,354.13,354.97
2006-07-27 22:13:34.900000,L5,409.03,405.60,357.55,355.32,359.01,368.02,302.27,
2006-08-21 22:07:43.467000,L5,343.40,336.86,327.15,325.46,325.30,334.20,327.36,334.18
2006-08-21 22:08:07.440000,L5,380.49,383.45,364.07,357.11,360.73,367.47,361.00,372.22
2006-10-24 22:08:26.357000,L5,,,299.10,292.62,301.51,261.33,299.71,305.47
2007-02-13 22:09:11.063000,L5,389.54,388.44,380.15,391.47,388.24,385.69,384.90,394.83
2007-09-09 22:07:21.190000,L5,364.51,351.32,344.69,348.86,354.45,347.85,349.81,351.93
2007-09-09 22:07:45.163000,L5,345.89,335.28,334.18,338.25,344.25,335.84,339.65,340.13
2007-09-16 22:13:28.554000,L5,392.83,385.66,388.59,388.38,384.02,379.11,368.21,355.75
2008-02-16 22:04:45.714000,L5,369.69,366.27,375.93,368.64,371.15,366.47,375.45,369.45
2008-11-14 21:57:28.308000,L5,336.89,329.48,325.70,325.48,328.22,329.30,321.06,321.60
2008-11-14 21:57:52.281000,L5,337.58,330.66,326.30,325.81,328.84,330.00,321.40,321.89
2009-01-01 21:58:55.309000,L5,321.29,315.09,315.29,315.17,321.12,311.26,313.60,311.48
2009-01-17 21:59:20.568000,L5,382.56,384.63,383.96,375.80,376.82,373.54,393.57,388.68
2009-01-17 21:59:44.398000,L5,,,313.32,303.73,313.03,,315.24,314.27
2010-02-05 22:05:29.575000,L5,325.70,319.56,323.10,314.28,324.44,322.23,321.99,323.98
2011-01-07 22:04:08.243000,L5,,,292.30,288.71,273.64,,300.44,297.59
2011-01-30 22:10:20.732000,L5,384.41,386.46,395.69,389.15,390.26,390.40,391.82,387.07
2011-02-08 22:04:11.186000,L5,337.53,330.82,327.09,322.53,328.37,333.37,328.16,316.24
2011-02-08 22:04:35.159000,L5,397.22,394.23,391.59,389.47,395.15,392.17,388.92,387.21
2011-03-12 22:04:07.249000,L5,331.04,326.07,318.65,317.84,319.36,326.79,316.77,309.06
2011-03-12 22:04:31.079000,L5,363.50,358.89,356.97,356.40,360.97,359.05,356.31,356.86
2011-03-28 22:04:02.070000,L5,325.02,321.51,309.06,313.86,313.35,316.84,309.92,304.46
2013-05-11 22:22:18.973000,L8,336.09,327.07,263.43,301.03,278.82,326.57,296.75,305.43
2013-06-05 22:16:15.001000,L8,214.79,310.60,,,,,,
2013-06-05 22:16:38.960000,L8,315.98,312.16,,295.91,264.35,,,
2013-06-28 22:22:20.943000,L8,321.66,318.20,267.78,300.84,297.23,214.79,166.65,178.52
2013-07-07 22:16:11.966000,L8,331.19,325.39,312.89,316.20,315.89,324.20,316.55,256.69
2013-07-07 22:16:35.929000,L8,379.40,375.96,369.34,373.17,361.04,344.68,377.16,367.26
2013-07-23 22:16:10.674000,L8,320.47,316.59,301.25,313.62,311.54,315.03,291.16,259.25
2013-07-23 22:16:34.633000,L8,420.30,412.62,312.54,317.95,317.01,319.79,317.82,310.24
2013-08-31 22:22:26.282000,L8,325.85,319.44,306.72,308.64,312.30,320.18,310.46,306.68
2013-09-25 22:16:04.975000,L8,355.96,341.22,339.30,337.28,338.66,345.96,336.93,333.04
2013-09-25 22:16:28.938000,L8,353.96,339.59,338.01,335.60,337.90,342.25,336.04,332.07
2013-10-02 22:22:16.506000,L8,,272.61,285.17,291.58,292.63,280.66,290.20,289.10
2013-10-11 22:16:05.328000,L8,337.35,329.20,324.95,320.95,327.22,328.60,327.03,324.40
2013-10-11 22:16:29.291000,L8,328.65,323.99,320.47,316.33,324.18,324.39,323.41,319.52
2013-10-18 22:22:13.444000,L8,442.38,420.62,356.83,354.78,359.70,399.02,366.66,382.85
2013-11-19 22:22:01.448000,L8,328.68,323.25,314.26,311.97,321.62,320.58,321.85,316.76
2013-12-30 22:15:37.096000,L8,324.01,317.77,317.53,312.75,324.49,314.76,318.93,318.66
2013-12-30 22:16:01.055000,L8,322.94,316.72,316.56,311.95,323.39,313.92,318.20,317.93
2014-01-22 22:21:31.494000,L8,341.62,332.39,327.90,328.30,327.74,323.21,331.09,328.45
2014-02-23 22:21:08.076000,L8,352.92,353.50,347.99,340.92,335.17,355.43,338.46,337.98
2014-03-11 22:20:55.957000,L8,337.42,327.71,322.18,318.59,325.70,324.87,323.82,320.18
2014-03-20 22:14:37.534000,L8,329.24,320.50,316.01,306.14,319.70,320.56,319.43,320.21
2014-03-20 22:15:01.497000,L8,329.57,320.93,316.03,306.26,319.59,320.96,319.29,319.57
2014-03-27 22:20:37.696000,L8,349.65,347.68,336.28,330.46,335.65,336.96,339.00,342.64
2014-05-23 22:13:42.455000,L8,309.49,286.70,293.55,301.38,302.28,,294.11,287.04
2014-05-30 22:19:58.900000,L8,326.17,320.66,313.85,314.00,315.62,321.95,311.20,308.51
2014-07-01 22:20:10.138000,L8,326.42,322.45,307.63,311.11,311.38,318.09,308.96,304.22
2014-07-17 22:20:15.980000,L8,324.75,322.10,308.22,311.23,312.97,314.42,308.76,307.25
2014-08-11 22:14:15.733000,L8,324.10,314.13,306.67,308.80,312.37,314.90,308.62,307.24
2014-08-11 22:14:39.696000,L8,325.27,315.41,307.05,310.26,313.14,315.98,309.39,307.69
2014-09-03 22:20:30.612000,L8,364.96,341.63,360.24,329.07,336.65,364.93,327.02,328.91
2014-09-19 22:20:30.514000,L8,325.16,317.99,301.71,306.38,309.73,316.81,311.17,308.55
2014-09-28 22:14:20.662000,L8,335.61,325.30,313.95,317.35,318.36,322.81,322.62,315.98
2014-09-28 22:14:44.621000,L8,328.74,319.64,306.26,311.30,313.17,318.74,315.84,308.87
2014-10-21 22:20:37.449000,L8,226.63,236.88,418.01,412.79,373.47,269.46,414.29,392.59
2014-11-06 22:20:37.163000,L8,323.96,315.83,311.71,310.46,317.99,317.11,319.27,318.52
2014-11-15 22:14:25.347000,L8,329.64,320.71,317.04,311.54,321.86,317.72,320.96,317.61
2014-11-15 22:14:49.314000,L8,333.38,324.93,319.78,313.72,324.29,320.38,323.19,320.12
2014-11-22 22:20:33.645000,L8,454.65,421.20,355.80,350.85,359.41,406.39,372.37,403.76
2014-12-01 22:14:24.062000,L8,315.06,305.91,300.28,294.65,307.93,306.14,309.27,308.27
2014-12-24 22:20:29.754000,L8,443.99,423.12,359.03,347.27,349.31,391.19,358.64,384.51
2015-01-02 22:14:14.716000,L8,379.98,373.97,374.18,367.56,371.37,379.04,373.70,360.16
2015-01-18 22:14:12.454000,L8,323.63,316.02,316.57,314.98,324.40,316.92,334.19,334.12
2015-02-10 22:20:14.711000,L8,323.86,318.53,364.32,315.63,321.83,320.32,323.33,319.00
2015-02-19 22:14:01.458000,L8,447.25,422.02,300.72,298.19,306.66,383.42,309.02,302.88
2015-02-26 22:20:10.708000,L8,326.20,323.40,321.25,318.46,329.92,320.37,322.23,318.85
2015-03-14 22:19:59.243000,L8,365.27,364.74,368.02,367.15,365.00,362.99,361.37,373.84
2015-04-15 22:19:46.550000,L8,343.21,337.88,335.86,332.92,334.70,333.99,337.58,333.36
2015-04-24 22:13:32.133000,L8,316.68,311.40,301.34,309.49,305.75,314.04,309.11,298.53
2015-05-01 22:19:36.381000,L8,317.66,308.74,294.67,306.22,305.86,311.65,303.50,292.72
2015-06-11 22:13:28.321000,L8,326.48,322.14,318.36,321.58,319.72,322.62,320.55,311.10
2015-06-11 22:13:52.284000,L8,326.66,322.58,318.37,321.82,319.51,323.34,320.27,309.74
2015-06-27 22:13:34.068000,L8,321.95,318.32,306.75,316.06,306.33,316.37,309.03,295.60
2015-06-27 22:13:58.027000,L8,320.40,316.49,298.39,313.76,300.53,313.28,296.85,286.07
2015-07-04 22:19:50.081000,L8,327.31,322.52,315.93,318.02,315.83,321.71,319.78,312.95
2015-07-29 22:13:49.622000,L8,319.95,314.73,307.45,313.21,306.25,315.07,308.56,300.51
2015-07-29 22:14:13.585000,L8,331.11,323.04,325.34,324.57,325.67,324.83,326.74,321.33
2015-08-05 22:20:00.814000,L8,298.54,303.89,298.40,309.39,305.06,292.43,301.27,303.94
2015-08-21 22:20:09.239000,L8,317.93,308.75,291.55,306.93,297.67,311.74,303.55,295.53
2015-10-01 22:14:13.730000,L8,,,276.54,288.13,289.64,,278.91,243.58
2015-10-08 22:20:24.559000,L8,365.34,364.78,380.76,391.56,384.47,363.89,385.76,350.87
2015-10-24 22:20:28.535000,L8,356.05,348.96,339.92,338.63,338.46,346.51,337.75,333.77
2015-11-18 22:14:20.859000,L8,352.10,340.13,334.82,330.84,335.96,334.68,335.29,333.58
2015-11-18 22:14:44.822000,L8,352.07,340.21,334.85,330.84,335.96,334.82,335.28,333.58
2015-12-20 22:14:21.254000,L8,316.60,310.37,314.37,311.09,317.63,310.56,315.34,314.00
2015-12-20 22:14:45.217000,L8,317.11,310.89,314.92,311.65,318.27,310.75,315.70,314.44
2016-01-05 22:14:17.033000,L8,319.39,313.03,336.34,315.67,317.43,340.41,321.80,317.16
2016-01-05 22:14:40.992000,L8,320.29,313.62,358.12,316.17,318.21,342.47,322.39,318.18
2016-01-21 22:14:17.820000,L8,318.09,310.59,310.41,309.86,310.69,311.32,323.66,321.24
2016-02-29 22:20:17.109000,L8,329.62,324.23,326.21,321.64,327.19,321.25,325.52,322.99
2016-03-16 22:20:12.475000,L8,331.61,329.11,331.74,342.70,325.89,324.26,321.37,325.50
2016-04-17 22:19:57.384000,L8,428.30,407.25,385.94,383.98,393.16,396.59,428.13,399.05
2016-04-26 22:13:44.974000,L8,326.45,317.41,316.12,317.75,314.80,322.15,320.11,313.09
2016-04-26 22:14:08.933000,L8,326.90,317.76,316.54,317.99,315.00,322.54,320.51,313.09
2016-05-12 22:13:44.453000,L8,330.92,324.28,330.10,328.69,328.57,325.48,324.53,325.34
2016-05-12 22:14:08.416000,L8,330.47,324.29,329.81,328.07,328.16,325.27,324.14,325.25
2016-06-04 22:20:04.162000,L8,323.23,195.37,297.25,309.38,304.56,,306.15,308.21
2016-06-29 22:14:02.852000,L8,321.14,313.92,303.92,309.55,302.23,313.69,307.43,308.69
2016-06-29 22:14:26.819000,L8,324.34,317.89,313.63,313.44,312.00,321.24,312.85,314.27
2016-07-06 22:20:17.266000,L8,323.92,316.96,295.01,309.00,298.48,315.97,310.77,310.44
2016-08-16 22:14:17.460000,L8,414.17,410.53,394.86,392.27,387.93,400.57,456.37,432.37
2016-08-16 22:14:41.427000,L8,320.01,313.09,306.60,313.42,306.94,314.31,312.78,309.00
2016-09-01 22:14:24.105000,L8,409.17,400.17,310.64,313.86,312.00,318.81,312.84,312.50
2016-09-01 22:14:48.072000,L8,319.95,309.81,302.29,309.55,304.55,312.86,305.78,304.92
2016-09-08 22:20:36.578000,L8,315.99,308.72,299.98,303.13,302.12,308.07,301.52,303.31
2016-11-27 22:20:43.760000,L8,488.26,468.36,402.23,395.55,404.36,389.21,390.41,383.36
2016-12-29 22:20:37.380000,L8,316.21,309.58,317.17,313.39,322.62,309.77,318.55,318.41
2017-01-14 22:20:33.127000,L8,381.50,376.98,319.96,317.68,326.78,378.68,325.30,322.33
2017-01-23 22:14:19.080000,L8,326.41,326.21,325.38,322.13,330.49,319.03,325.19,325.72
2017-01-23 22:14:43.048000,L8,324.52,323.86,324.01,320.27,329.44,317.86,324.14,324.75
2017-02-08 22:14:10.700000,L8,373.99,367.42,327.25,325.42,331.14,359.84,330.68,327.78
2017-02-08 22:14:34.654000,L8,329.50,320.46,318.67,318.28,322.31,317.83,322.77,317.15
2017-02-15 22:20:19.563000,L8,,,290.20,199.76,,,,
2017-02-24 22:14:05.773000,L8,370.45,372.79,341.49,331.51,334.53,360.80,334.91,334.88
2017-04-20 22:19:47.163000,L8,347.64,345.68,338.59,342.55,346.20,336.80,345.47,354.51
2017-05-06 22:19:43.126000,L8,415.50,470.70,390.54,386.61,391.44,392.23,383.58,398.73
2017-05-22 22:19:54.607000,L8,337.94,331.47,329.73,329.78,329.70,328.32,330.15,328.73
2017-06-07 22:20:02.952000,L8,434.18,424.16,391.21,390.18,401.80,396.49,418.09,411.23
2017-07-02 22:13:59.733000,L8,323.06,320.81,310.20,315.04,314.48,318.50,310.85,309.81
2017-07-02 22:14:23.696000,L8,316.25,311.42,286.46,307.26,302.74,,300.66,298.78
2017-07-09 22:20:11.626000,L8,330.34,322.86,312.10,315.89,312.92,322.72,307.41,311.04
2017-08-03 22:14:11.719000,L8,335.42,327.64,312.20,324.53,324.09,326.89,324.90,322.25
2017-08-03 22:14:35.682000,L8,323.22,315.14,276.18,310.94,309.70,318.15,309.72,306.86
2017-09-27 22:20:36.380000,L8,342.90,332.79,324.76,327.64,332.18,336.69,336.00,332.88
2017-10-29 22:20:41.555000,L8,361.97,357.70,190.03,,227.53,356.07,322.70,329.49
2017-11-07 22:14:29.495000,L8,380.06,381.01,394.18,385.37,382.19,386.93,377.92,390.12
2017-11-30 22:20:32.227000,L8,342.05,332.61,283.50,,,341.75,316.43,322.61
2018-01-26 22:14:08.959000,L8,311.28,303.00,322.11,319.10,324.04,304.06,314.97,309.30
2018-02-02 22:20:15.593000,L8,,,263.38,280.14,285.20,,,
2018-02-27 22:14:19.470000,L8,,,178.68,285.29,226.60,,,
2018-03-06 22:20:02.483000,L8,447.70,480.08,385.96,387.24,386.01,390.08,412.75,386.71
2018-03-31 22:13:39.641000,L8,326.98,317.66,305.85,312.83,317.95,319.11,312.67,309.62
2018-04-16 22:13:30.411000,L8,332.38,319.58,311.42,313.40,319.35,322.56,315.44,314.22
2018-04-16 22:13:54.370000,L8,342.28,321.35,314.10,315.16,321.12,324.86,317.10,316.01
2018-05-18 22:13:10.727000,L8,324.59,316.53,279.58,309.52,309.31,320.84,297.29,292.35
2018-05-18 22:13:34.690000,L8,324.56,316.55,279.72,309.57,309.31,320.65,297.48,292.49
2018-07-12 22:19:32.680000,L8,332.09,323.37,280.72,301.33,306.85,325.60,287.57,293.54
2018-07-21 22:13:25.431000,L8,327.94,320.54,278.48,302.56,301.54,319.50,262.02,295.11
2018-07-21 22:13:49.390000,L8,329.38,321.86,279.87,304.73,303.35,321.28,277.27,296.89
2018-09-07 22:13:48.162000,L8,307.16,188.80,,243.87,241.87,301.20,204.56,182.31
2018-09-07 22:14:12.130000,L8,287.46,285.60,,,,,,
2018-09-14 22:20:00.822000,L8,362.55,354.68,276.54,265.93,308.63,351.36,314.50,320.19
2018-09-30 22:20:07.683000,L8,370.92,353.14,378.97,369.34,432.99,386.91,412.44,469.79
2018-11-10 22:14:08.770000,L8,375.84,379.92,267.60,,204.47,367.74,325.27,336.12
2018-11-10 22:14:32.733000,L8,374.65,379.30,268.96,,199.12,366.79,325.44,335.48
2018-12-28 22:14:29.227000,L8,345.21,341.56,279.40,298.49,309.61,337.31,321.53,324.55
2019-01-04 22:20:15.514000,L8,340.78,336.21,307.94,316.01,317.74,327.50,316.08,318.29
2019-01-13 22:14:03.173000,L8,334.46,324.71,318.62,325.16,327.77,325.94,319.80,320.38
2019-01-13 22:14:27.136000,L8,356.86,347.84,376.40,364.53,340.13,352.67,334.87,344.30
2019-01-20 22:20:12.251000,L8,323.45,310.53,300.96,317.08,320.21,306.90,311.13,307.71
2019-02-05 22:20:09.281000,L8,320.96,312.56,309.47,317.16,320.69,309.60,314.00,310.99
2019-02-14 22:13:57.218000,L8,,,303.83,309.51,309.01,,299.19,295.82
2019-02-14 22:14:21.185000,L8,306.33,302.09,307.64,314.30,312.21,299.06,305.44,300.16
2019-02-21 22:20:06.522000,L8,320.94,310.95,312.30,314.68,317.61,307.83,310.33,307.45
2019-03-02 22:13:53.044000,L8,318.10,309.27,312.10,311.20,317.49,306.96,305.70,302.20
2019-03-02 22:14:17.011000,L8,328.92,318.47,319.42,317.26,325.61,315.69,313.11,310.59
2019-05-12 22:19:56.404000,L8,356.89,344.64,334.20,336.86,327.13,345.70,336.31,343.05
2019-05-28 22:20:05.638000,L8,326.66,318.82,,,,319.71,307.63,313.72
2019-06-06 22:13:59.042000,L8,321.79,321.74,,,,322.34,303.42,311.90
2019-06-22 22:14:04.757000,L8,332.21,325.67,,,239.76,160.07,318.45,320.06
2019-06-22 22:14:28.716000,L8,324.51,187.16,,,,316.35,293.21,310.21
2019-06-29 22:20:17.440000,L8,334.88,329.80,242.29,272.64,253.41,326.12,322.12,322.92
2019-07-15 22:20:20.288000,L8,335.83,324.53,279.26,286.72,271.85,324.91,314.94,320.45
2019-07-24 22:14:12.757000,L8,320.89,311.05,,,229.14,305.61,282.37,306.97
2019-07-24 22:14:36.716000,L8,321.06,311.27,,,229.39,305.56,282.96,307.41
2019-07-31 22:20:26.609000,L8,336.46,327.46,,,253.26,322.40,310.82,318.05
2019-09-01 22:20:35.671000,L8,325.43,318.34,,,242.67,316.66,304.41,313.98
2019-09-10 22:14:27.602000,L8,,,,,,,280.11,298.43
2019-09-26 22:14:56.917000,L8,,,,,,,307.35,315.92
2019-10-03 22:20:45.371000,L8,351.81,339.52,281.52,303.37,299.23,342.85,323.09,329.36
2019-10-28 22:14:36.351000,L8,431.48,413.59,283.82,,235.95,359.23,308.14,374.15
2019-11-13 22:14:33.870000,L8,398.28,390.23,332.74,335.80,337.16,362.79,335.59,361.44
2019-11-13 22:14:57.837000,L8,323.42,316.29,315.24,314.18,316.12,315.64,318.45,319.36
2019-12-22 22:20:39.535000,L8,260.39,171.33,305.13,305.04,309.95,289.15,296.74,295.11
2020-01-23 22:20:31.626000,L8,398.02,398.99,377.58,389.48,352.53,392.73,378.41,373.97
2020-02-08 22:20:26.619000,L8,323.56,317.92,323.68,316.09,321.08,313.89,315.39,312.47
2020-02-24 22:20:22.879000,L8,413.40,397.72,315.98,315.85,318.66,374.53,316.32,312.46
2020-03-04 22:14:08.808000,L8,332.60,326.25,321.45,324.55,324.47,319.95,324.13,316.82
2020-03-04 22:14:32.767000,L8,333.14,326.31,321.23,324.37,324.12,320.06,323.91,316.36
2020-03-11 22:20:16.572000,L8,314.16,306.04,306.39,306.70,308.20,307.66,301.47,297.88
2020-04-28 22:19:52.651000,L8,,275.51,300.14,301.85,301.94,179.52,284.79,291.01
2020-05-23 22:13:39.631000,L8,411.21,397.92,336.83,343.32,358.00,342.72,365.94,382.78
2020-05-30 22:19:52.640000,L8,322.72,319.05,296.55,306.65,301.27,316.06,293.94,295.57
2020-06-08 22:13:47.789000,L8,324.46,321.71,295.90,307.69,301.53,323.16,290.86,295.57
2020-06-08 22:14:11.756000,L8,331.15,325.87,312.32,315.14,309.15,326.25,306.80,306.34
2020-07-01 22:20:10.673000,L8,341.02,333.49,323.39,329.81,327.79,329.94,324.38,321.44
2020-07-10 22:14:03.489000,L8,314.26,189.87,288.66,296.94,294.51,,,
2020-07-10 22:14:27.456000,L8,317.63,309.22,293.66,300.11,297.88,272.56,,
2020-07-17 22:20:16.691000,L8,,,224.87,303.40,285.17,,198.22,154.01
2020-07-26 22:14:08.414000,L8,328.52,322.85,317.41,317.18,315.50,322.20,303.08,295.15
2020-07-26 22:14:32.385000,L8,351.29,337.99,346.27,339.78,345.04,343.90,338.17,330.65
2020-08-27 22:14:20.137000,L8,340.79,332.52,330.19,331.44,335.02,331.26,329.01,325.82
2020-08-27 22:14:44.105000,L8,372.70,393.01,381.36,384.22,386.64,385.89,402.60,368.73
2020-09-19 22:20:39.727000,L8,326.66,316.62,306.39,305.95,310.95,316.55,,
2020-09-28 22:14:31.097000,L8,349.29,343.61,331.84,335.01,337.69,335.85,338.91,334.19
2020-10-14 22:14:32.849000,L8,326.29,318.54,313.41,315.08,319.52,317.24,283.29,
2020-10-14 22:14:56.808000,L8,381.23,383.58,399.64,387.36,388.87,418.09,383.60,382.71
2020-10-21 22:20:43.598000,L8,349.15,342.76,329.29,329.60,332.20,335.11,322.21,312.69
2020-10-30 22:14:31.894000,L8,368.60,362.43,339.32,336.33,340.54,357.00,325.07,307.51
2021-03-30 22:20:10.323000,L8,,,297.35,296.91,300.16,,298.13,300.20
2021-05-01 22:19:55.531000,L8,336.23,328.14,318.07,317.72,320.76,324.61,321.27,318.33
2021-05-26 22:13:54.830000,L8,327.64,318.34,307.15,309.25,308.90,321.87,296.62,292.85
2021-05-26 22:14:18.793000,L8,326.12,316.61,304.90,306.95,306.74,319.82,292.91,290.20
2021-06-11 22:14:01.803000,L8,326.98,317.36,288.53,305.50,302.60,322.12,291.95,292.06
2021-06-11 22:14:25.766000,L8,332.27,322.97,307.96,312.72,310.21,326.78,301.56,300.04
2021-07-13 22:14:07.279000,L8,,,,294.44,292.55,,195.54,259.10
2021-07-13 22:14:31.246000,L8,,,243.18,299.18,298.90,,226.99,276.22
2021-08-05 22:20:29.025000,L8,359.01,345.47,328.49,331.81,336.18,334.25,337.82,333.01
2021-08-14 22:14:21.424000,L8,316.08,306.25,294.06,303.16,303.59,303.52,292.86,292.88
2021-08-14 22:14:45.391000,L8,320.26,310.96,302.64,307.83,308.63,311.51,298.59,297.46
2021-08-30 22:14:25.984000,L8,356.99,342.52,336.31,339.78,338.06,332.32,336.76,331.19
2021-08-30 22:14:49.951000,L8,361.40,355.65,339.82,343.75,340.72,334.51,340.60,335.40
