dates,satname,nzd0153-0000,nzd0153-0001,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013
2001-01-12 21:56:06.772000,L7,335.77,239.43,,203.02,250.89,208.41,208.76,189.70,268.74,307.02,340.80,311.22,323.83,346.51,300.04,254.83,275.77,269.34,273.65,284.39,,,,,,,
2001-03-01 21:55:57.624000,L7,,,,169.23,218.99,231.48,216.00,199.39,238.48,314.18,298.45,301.57,312.13,316.86,297.05,,,,,,,,,,,,
2001-03-01 21:56:21.596000,L7,,,279.88,226.99,251.43,272.65,252.63,232.90,269.83,320.93,303.68,306.29,354.78,323.73,302.63,255.33,279.09,272.03,274.90,288.32,381.61,379.23,377.20,363.14,366.71,360.83,
2001-06-05 21:55:16.607000,L7,,,286.39,281.20,280.51,293.06,280.31,205.31,266.74,240.01,305.56,302.05,312.36,321.87,293.13,,,,,,,,,,,,
2001-06-05 21:55:40.577000,L7,,,287.66,282.82,229.70,246.96,226.06,200.93,268.43,241.08,306.93,304.15,313.65,325.08,294.50,,,,,,,,,,,,
2001-06-21 21:55:05.323000,L7,,,,,,280.23,260.91,226.92,262.03,213.51,294.28,,,,,,,,,,,,,,,,
2001-09-09 21:54:12.928000,L7,279.91,359.88,289.85,280.34,215.70,233.78,214.32,328.05,330.86,341.46,333.38,327.11,345.79,321.90,297.64,371.49,370.51,365.09,357.54,299.15,304.88,300.56,301.04,297.16,293.26,289.20,300.93
2001-09-25 21:54:04.740000,L7,347.33,246.75,293.18,291.82,375.99,382.70,391.24,308.44,259.98,263.03,341.79,339.21,338.01,351.23,323.83,347.63,380.58,378.66,359.91,367.26,391.14,379.02,373.22,298.43,297.77,301.48,292.21
2001-10-11 21:53:46.024000,L7,,,279.50,220.34,251.95,261.26,252.76,227.47,262.81,251.92,301.08,300.78,316.16,361.12,294.97,253.69,273.84,273.70,275.57,284.99,287.72,290.72,355.22,,,,
2001-10-11 21:54:09.862000,L7,343.32,237.06,280.89,220.92,252.37,261.85,252.75,227.93,264.93,252.86,301.75,302.97,,,,372.65,371.36,374.55,276.18,286.53,289.14,291.20,359.64,,,,
2002-01-15 21:54:23.534000,L7,328.60,243.79,279.68,225.80,251.13,264.35,252.53,238.37,265.17,278.02,306.87,308.13,323.63,350.27,300.81,256.73,278.74,278.01,280.07,289.80,285.52,292.43,,,,,
2002-03-20 21:54:24.081000,L7,321.58,325.07,366.62,368.87,342.15,315.50,315.04,313.63,298.30,296.24,305.83,309.60,359.94,370.65,379.75,328.21,342.55,334.91,391.98,385.74,390.35,392.30,374.76,380.96,381.39,364.25,370.78
2002-03-20 21:54:48.224000,L7,319.69,323.36,368.30,376.54,356.26,319.63,319.38,315.50,304.33,346.96,331.97,335.86,336.17,346.11,339.52,326.52,302.47,333.50,398.91,393.84,391.84,392.28,380.91,382.53,354.28,364.61,374.19
2002-04-05 21:54:25.270000,L7,,,280.78,285.59,310.37,275.00,202.11,191.18,299.22,292.75,301.47,307.85,345.97,361.29,386.49,260.64,273.98,275.73,278.61,308.95,298.08,301.99,303.82,287.44,299.50,,268.61
2002-05-23 21:54:18.991000,L7,271.48,236.93,284.93,233.71,276.76,268.29,271.59,238.75,270.55,271.34,335.61,326.49,321.24,365.10,294.83,254.78,274.07,278.10,283.69,291.19,297.29,298.85,294.05,,,,
2002-08-27 21:53:36.267000,L7,338.64,343.15,336.16,303.17,308.58,311.44,315.54,315.60,299.28,340.07,366.78,357.33,358.80,358.18,350.14,344.09,325.03,317.41,308.81,336.17,361.61,366.36,368.65,356.06,393.67,385.95,353.29
2002-08-27 21:54:00.253000,L7,256.96,244.32,283.15,287.32,268.16,273.48,267.18,239.82,280.92,261.08,317.71,317.47,336.88,334.17,304.56,259.47,274.57,276.74,283.59,294.13,299.60,299.64,297.50,293.87,298.81,286.66,294.00
2002-10-14 21:53:19.813000,L7,,,278.59,221.31,252.11,260.87,252.69,225.33,265.08,226.51,322.86,304.85,312.93,320.28,296.05,254.16,273.47,271.17,272.90,283.30,283.56,290.73,,,,,
2002-10-14 21:53:43.769000,L7,313.39,,277.20,220.06,252.53,259.58,252.03,224.81,265.32,226.93,,,,,,,,,,,,,,,,,
2002-10-30 21:53:25.867000,L7,319.82,254.39,295.72,299.47,308.32,305.92,310.81,314.69,291.47,354.04,,,,,,268.72,289.86,287.29,293.48,300.51,307.17,305.16,310.48,305.03,300.47,303.95,299.16
2002-12-01 21:53:52.985000,L7,340.51,240.34,282.22,225.63,257.37,273.38,264.23,241.60,278.77,302.19,314.96,316.99,325.04,332.44,374.39,256.22,274.56,270.40,273.46,285.23,,,,,,,
2002-12-01 21:54:16.937000,L7,349.94,245.00,279.46,229.73,256.19,273.52,266.09,241.58,271.71,299.63,314.27,317.07,,,,256.17,276.65,269.78,272.63,287.23,,,,,,,
2003-01-18 21:54:06.301000,L7,,,,177.07,251.42,260.95,252.46,226.09,271.00,299.62,303.05,301.90,308.17,321.82,296.13,,,,,,,,,,,,
2003-01-18 21:54:30.278000,L7,,,,175.48,249.91,258.74,249.51,224.26,275.89,296.78,,,,,,,,,,,,,,,,,
2003-02-19 21:54:18.740000,L7,,,,153.70,243.22,260.63,249.10,223.68,266.48,271.34,300.30,300.48,309.51,319.56,291.97,384.97,339.28,335.35,340.95,355.23,358.62,,367.52,353.58,375.53,,
2003-03-23 21:54:16.760000,L7,,,353.22,348.97,360.20,363.65,373.12,239.70,277.68,318.27,304.44,306.63,313.20,321.63,300.02,253.55,280.97,279.81,286.27,291.20,297.65,304.42,296.22,338.85,343.84,340.72,340.16
2003-03-23 21:54:40.711000,L7,347.03,246.92,349.03,343.37,353.01,358.97,362.91,306.57,380.27,362.91,307.78,310.17,358.69,358.49,364.71,290.80,290.38,354.64,364.27,346.79,340.37,330.92,341.00,331.72,336.42,332.55,328.82
2003-05-26 21:54:19.958000,L7,338.63,341.68,307.28,310.35,310.04,317.58,312.12,318.66,290.03,293.90,342.97,338.64,341.10,,,373.38,359.15,381.10,383.04,396.85,389.77,356.49,317.49,307.02,306.81,310.01,305.33
2003-07-21 21:42:09.884000,L5,291.73,248.45,,259.38,259.82,211.82,261.20,273.58,206.25,208.20,295.85,294.47,300.24,310.47,289.24,257.58,272.60,266.54,266.27,279.31,276.85,279.76,287.58,283.36,287.41,286.20,279.03
2003-08-06 21:42:27.230000,L5,,,,260.39,259.40,239.56,261.35,273.87,204.58,208.14,290.74,295.55,300.02,312.78,285.04,,,262.85,268.50,278.00,281.76,281.27,287.39,285.19,283.14,284.73,275.88
2003-09-07 21:43:00.591000,L5,,,,249.34,241.28,212.67,239.78,257.52,215.40,220.47,292.00,295.51,305.04,312.41,285.41,,,,,,,,,,,,
2003-10-25 21:43:40.253000,L5,,,,241.61,239.80,209.75,124.03,150.79,198.12,199.21,280.97,288.45,291.65,303.36,284.59,,,,,,,,,,,,
2004-02-14 21:44:33.705000,L5,,,,233.84,221.02,211.66,227.48,179.45,208.66,205.15,281.29,280.70,,,,,,,,,,,,,,,
2004-03-01 21:44:38.581000,L5,,,,254.74,240.70,218.82,245.02,244.49,210.36,206.72,283.16,289.07,296.32,308.23,,,,,,,,,,,,,
2004-04-02 21:44:54.996000,L5,,,,238.92,167.75,196.88,122.66,152.92,214.14,201.90,277.48,280.44,289.43,303.97,,,,,,,,,,,,,
2004-04-18 21:45:25.586000,L5,,,,250.07,181.66,206.51,124.85,152.14,212.77,204.51,287.88,291.43,297.87,311.60,279.94,,,,,,,,,,,,
2004-05-04 21:45:52.076000,L5,,,,244.76,239.57,206.79,232.77,215.56,194.70,201.33,277.36,286.42,293.34,307.52,,,,,,,,,,,,,
2004-05-20 21:46:20.465000,L5,,,,244.79,236.57,207.47,123.71,166.49,202.36,203.28,291.12,289.94,295.51,313.36,277.41,,,,,,,,,,,,
2004-07-07 21:47:45.207000,L5,,,268.75,260.88,258.50,215.86,259.71,276.21,210.91,211.17,285.58,291.10,293.40,308.63,286.49,,,,,,279.92,276.25,281.98,279.91,281.50,280.32,272.58
2004-07-23 21:48:09.192000,L5,,,,255.77,250.61,215.86,243.42,235.55,201.24,204.94,292.19,293.75,292.84,307.15,281.74,,,,,,,,,,,,
2004-09-25 21:49:43.196000,L5,,,,231.64,230.47,206.01,120.07,149.24,201.43,202.12,283.74,288.98,289.64,303.40,,,,,,,,,,,,,
2005-01-15 21:51:45.464000,L5,,,,,,194.02,118.25,150.72,204.32,193.38,273.57,277.99,,,,,,,,,,,,,,,
2005-02-16 21:52:13.954000,L5,,,,248.01,219.40,208.45,129.73,153.09,204.25,210.03,286.08,290.51,302.15,308.09,,,,,,,,,,,,,
2005-04-21 21:52:46.920000,L5,284.15,244.92,,259.70,250.63,213.76,129.58,160.45,212.43,212.91,286.33,281.77,300.29,308.11,,,,,,,,,,,,,
2005-05-23 21:53:00.685000,L5,,,,252.70,237.66,215.81,250.67,267.92,212.39,214.67,286.76,286.02,287.71,307.78,284.49,,,,,,,,,,,,
2005-06-08 21:53:09.034000,L5,,,,237.78,230.45,207.21,230.01,234.68,195.16,197.47,279.01,284.58,295.13,307.58,,,,,,,,,,,,,
2005-10-30 21:53:39.558000,L5,,,,239.38,205.50,201.49,203.72,171.36,221.91,195.24,272.66,282.27,,,,,,,,,,,,,,,
2005-11-15 21:54:02.336000,L5,,,,,,185.97,119.69,154.60,210.19,198.28,262.84,273.44,,,,,,,,,,,,,,,
2006-02-19 21:56:15.936000,L5,,,,251.26,218.22,209.66,133.20,159.32,214.86,204.84,288.58,293.38,293.89,303.56,,,,,,,,,,,,,
2006-04-08 21:57:12.628000,L5,,,,227.69,226.90,209.25,225.83,239.80,201.75,200.44,282.46,285.77,294.41,303.06,,,,,,,,,,,,,
2006-06-27 21:58:24.681000,L5,,,,238.92,203.05,201.85,118.25,147.88,208.68,206.68,286.23,289.92,294.82,309.76,,,,,,,,,,,,,
2006-07-13 21:58:38.362000,L5,,,,,,205.05,122.06,152.62,206.51,204.96,282.83,288.26,293.06,303.13,275.38,,,,,,,,,,,,
2007-01-05 22:00:28.480000,L5,,,,247.07,147.58,201.00,120.01,155.27,216.69,201.14,288.12,296.76,299.69,308.32,288.86,,,,,,,,,,,,
2007-09-18 21:58:42.182000,L5,,,,246.48,232.02,214.98,236.99,237.92,217.82,211.72,287.63,290.87,287.96,297.62,,,,,,,,,,,,,
2008-12-25 21:50:10.387000,L5,,,,240.25,160.37,205.95,134.52,157.47,209.37,205.96,278.87,286.04,293.65,304.92,280.17,,,,,,,,,,,,
2009-12-12 21:56:13.982000,L5,,,,220.14,217.72,209.04,222.83,176.46,212.17,201.33,277.69,283.79,,,,,,,,,,,,,,,
2010-10-28 21:55:27.339000,L5,,,,,,,103.83,132.73,198.81,184.78,268.52,276.07,,,,,,,,,,,,,,,
2010-11-13 21:55:25.438000,L5,,,,,,188.10,115.96,138.93,194.57,191.81,274.44,280.06,,,,,,,,,,,,,,,
2010-12-31 21:55:32.560000,L5,,,,,,192.49,116.07,143.89,197.18,189.43,269.00,272.91,,,,,,,,,,,,,,,
2011-02-01 21:55:35.620000,L5,,,,252.72,239.60,214.60,241.78,230.63,212.93,206.02,289.10,292.30,295.94,308.48,286.05,,,,,,,,,,,,
2013-04-11 22:07:51.092000,L8,273.56,242.18,288.26,282.32,270.82,268.87,270.66,228.46,314.68,287.03,304.02,304.31,310.20,321.76,299.62,258.16,274.34,272.79,279.78,288.46,290.42,293.93,290.95,283.10,290.40,289.38,276.38
2013-05-29 22:07:41.466000,L8,,,,,243.57,208.18,123.46,157.67,225.11,204.03,295.64,299.78,303.48,313.21,288.83,,,,,,,,,,,,
2013-06-30 22:07:36.163000,L8,,,284.61,283.91,279.18,292.99,275.88,239.10,242.13,208.16,302.56,304.55,308.49,321.19,294.84,256.43,268.45,274.63,278.91,284.72,286.99,294.94,290.80,281.99,288.49,287.72,279.18
2013-06-30 22:08:00.117000,L8,,,284.61,283.22,278.19,292.36,273.91,238.73,241.60,208.06,302.56,304.62,308.48,321.22,295.06,256.08,267.96,274.32,278.39,284.47,286.07,294.71,290.31,,,,
2013-08-17 22:08:03.120000,L8,285.75,251.35,301.35,303.25,306.62,306.65,306.84,310.26,292.49,293.68,306.67,311.71,319.80,328.91,303.99,287.01,297.79,287.68,296.97,302.48,307.39,304.51,303.26,302.69,301.61,301.54,300.21
2013-09-02 22:07:40.639000,L8,276.43,250.22,295.62,301.64,302.09,302.42,304.03,304.71,284.09,253.75,306.45,310.01,316.86,325.51,301.72,267.29,286.84,281.99,289.74,296.49,302.10,300.07,299.76,301.97,297.68,303.10,296.03
2013-09-02 22:08:04.598000,L8,275.46,249.15,294.18,298.72,300.25,300.91,302.59,303.08,283.77,250.08,305.81,309.43,316.28,324.66,300.52,265.81,278.21,281.22,288.10,294.32,300.95,298.87,297.80,301.03,296.75,301.58,294.88
2013-10-20 22:07:26.886000,L8,,,,,187.23,226.84,246.14,222.62,235.51,202.51,295.92,299.85,305.10,312.59,289.78,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,,,,,241.50,254.62,246.78,219.33,224.37,199.82,296.64,302.03,307.44,320.89,295.60,,,,,,,,,,,,
2013-11-05 22:07:46.855000,L8,297.21,288.73,310.76,310.71,318.60,319.90,317.90,323.87,309.56,302.00,319.71,321.26,322.01,332.62,317.08,295.45,309.56,310.67,309.38,330.78,334.77,317.31,318.16,318.23,308.49,315.12,310.17
2013-11-21 22:07:13.797000,L8,,,,181.55,239.13,257.61,249.54,222.22,217.53,210.29,282.76,312.13,307.61,315.64,297.03,,,,,,,,,,,,
2013-12-07 22:07:14.870000,L8,268.75,244.69,,,247.01,257.32,255.79,226.54,233.14,206.33,298.73,302.45,311.02,319.36,294.74,253.04,267.31,268.76,,,,,,,,,
2014-01-24 22:06:45.554000,L8,,,,172.99,245.16,258.35,129.56,223.50,231.99,,,,,317.10,299.23,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,273.25,246.03,276.41,285.76,252.98,292.39,261.98,241.42,275.07,236.26,,,,321.77,302.32,255.30,272.45,271.19,273.84,285.44,293.18,296.83,293.52,,,,
2014-02-09 22:06:33.299000,L8,,,,,247.00,259.26,251.31,225.07,250.51,205.79,303.65,303.11,309.34,319.27,297.99,,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,,,,,245.86,257.78,249.51,223.64,245.40,203.56,302.17,302.10,307.20,318.19,295.76,,,,,,,,,,,,
2014-02-25 22:06:20.497000,L8,,,,,198.52,227.58,204.17,193.36,208.32,199.32,301.02,301.96,308.28,318.59,294.53,,,,,,,,,,,,
2014-02-25 22:06:44.447000,L8,,,,171.25,245.17,220.61,200.66,190.83,212.44,240.77,300.84,302.21,307.16,318.37,293.93,,,,,,,,,,,,
2014-03-29 22:05:52.007000,L8,271.48,240.93,,265.53,249.41,258.30,253.61,230.12,262.64,241.16,302.09,302.35,311.15,319.14,296.61,256.44,273.45,269.75,275.09,285.68,286.28,292.30,289.27,,,,
2014-03-29 22:06:15.961000,L8,,,,,244.87,255.53,249.35,225.16,247.07,200.43,300.59,300.60,308.73,317.41,294.02,,,,,,,,,,,,
2014-04-30 22:05:22.578000,L8,330.01,311.00,317.97,320.96,318.73,322.12,330.61,329.32,321.07,307.57,312.90,314.36,319.28,328.84,319.36,327.94,326.15,317.52,322.56,326.54,323.67,316.32,322.91,317.62,311.67,318.14,318.21
2014-04-30 22:05:46.536000,L8,,,,,198.70,209.98,128.63,160.00,234.24,203.80,296.74,297.25,304.01,314.29,291.85,,,,,,,,,,,,
2014-05-16 22:05:09.831000,L8,,,280.32,279.90,245.59,257.69,264.64,231.90,229.23,202.78,297.88,300.38,305.76,316.29,292.29,,,,,,,,,,,,
2014-06-17 22:05:20.950000,L8,,,,,,,,,,,,,,,,258.91,274.55,271.92,277.22,284.54,285.57,292.00,285.10,,,,
2014-06-17 22:05:44.904000,L8,279.71,249.35,286.44,282.09,271.47,256.41,209.87,163.84,210.37,195.60,,,,,,267.22,283.73,278.90,288.07,290.71,294.64,296.95,291.23,289.42,286.51,288.64,283.71
2014-08-04 22:05:38.545000,L8,,,,271.26,242.74,257.92,260.03,229.26,232.06,206.19,296.96,300.54,307.75,317.89,290.34,,,,,,,,,,,,
2014-08-20 22:05:42.763000,L8,,,,,,,89.13,158.81,222.43,196.72,293.22,293.05,301.28,313.82,281.12,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,287.41,318.95,298.35,308.60,303.15,305.87,310.78,312.79,294.00,279.14,308.83,312.52,318.85,333.08,305.45,292.91,301.20,300.43,301.50,303.79,308.60,304.46,302.89,303.42,299.34,304.39,301.76
2014-09-05 22:05:45.914000,L8,,,,,,198.12,122.32,167.44,221.61,204.42,296.88,291.12,,,,,,,,,,,,,,,
2014-10-07 22:05:49.968000,L8,279.48,319.41,294.51,299.04,302.02,305.12,308.34,304.66,280.99,253.01,322.10,309.62,321.42,329.33,303.04,317.81,310.18,301.65,296.96,303.39,308.39,302.51,301.81,302.50,297.04,301.35,298.09
2014-11-08 22:05:52.173000,L8,269.45,241.94,,177.72,245.01,258.51,257.15,227.30,226.61,207.12,296.27,301.27,307.01,316.31,292.73,254.87,271.47,272.53,276.38,281.57,278.84,286.96,,,,,
2014-11-08 22:06:16.124000,L8,269.51,241.46,,202.04,246.45,258.94,259.58,227.63,227.21,206.97,296.31,300.67,305.67,315.88,292.38,256.64,272.20,273.46,277.97,282.44,282.31,288.68,283.19,,,,
2015-02-28 22:05:24.487000,L8,,,,278.08,248.64,260.47,253.06,225.99,266.43,278.07,302.62,304.99,309.82,320.72,294.71,252.30,273.77,270.51,278.05,287.66,287.09,288.16,,,,,
2015-02-28 22:05:48.437000,L8,,,,,246.11,259.28,250.86,224.48,265.29,259.04,301.09,303.06,306.98,319.08,291.86,,,,,,,,,,,,
2015-03-16 22:05:13.611000,L8,275.30,251.06,292.69,288.56,290.72,298.34,295.51,300.58,282.31,292.14,303.88,305.01,313.24,323.61,298.92,271.33,278.93,280.72,293.49,296.44,301.23,302.53,298.25,299.06,296.09,297.40,293.19
2015-04-01 22:05:01.841000,L8,,,,,,204.58,115.03,154.64,224.57,200.61,298.28,299.65,305.79,316.43,288.94,,,,,,,,,,,,
2015-04-01 22:05:25.791000,L8,279.90,244.37,288.49,285.11,280.78,287.14,280.55,239.56,266.39,210.34,303.58,305.38,311.57,321.93,297.59,265.47,277.22,279.05,287.53,295.15,293.76,296.25,295.27,293.77,294.30,293.12,283.58
2015-05-19 22:04:40.718000,L8,,,282.62,278.37,252.22,236.48,269.69,201.54,261.57,202.04,297.09,298.63,303.90,316.82,291.70,256.36,274.12,275.91,281.88,288.33,290.42,294.03,289.05,,,,277.98
2015-05-19 22:05:04.672000,L8,,,283.80,279.65,276.43,270.64,273.84,240.80,265.90,203.18,297.70,299.63,304.76,317.76,293.80,257.64,275.06,277.08,283.68,289.72,292.16,295.13,290.36,281.29,287.82,285.24,282.06
2015-06-20 22:04:57.007000,L8,,,277.46,264.76,220.99,168.37,,,,,,,,,,,,,,,,,,,,,
2015-06-20 22:05:20.970000,L8,,,276.73,278.37,219.12,164.11,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:13.606000,L8,,,,,242.71,259.47,261.71,229.76,238.72,204.51,294.83,297.35,303.32,315.45,289.80,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,,,278.87,246.92,266.67,268.90,237.00,245.99,207.82,296.55,299.27,305.17,317.19,292.64,,,,,,,,,,,,
2015-08-07 22:05:16.273000,L8,,,283.60,281.93,276.19,265.56,272.57,293.85,268.91,216.70,298.91,302.52,306.24,322.30,293.88,,,,,,,,,,,,
2015-08-07 22:05:40.232000,L8,,,,176.19,241.74,255.26,89.69,152.64,231.85,207.18,296.13,299.34,304.53,319.80,291.37,,,,,,,,,,,,
2015-08-23 22:05:24.610000,L8,,,283.36,284.73,271.23,237.09,204.40,191.93,248.81,206.59,301.50,303.59,308.93,321.17,294.92,255.44,272.42,276.70,278.07,288.26,291.58,293.39,290.01,279.27,288.75,287.78,275.21
2015-08-23 22:05:48.569000,L8,,,282.01,283.97,249.71,238.01,205.88,194.31,246.41,205.93,301.00,303.20,308.37,320.91,294.36,254.84,271.72,276.04,277.33,287.18,290.81,292.53,289.27,278.08,288.24,287.03,271.21
2015-10-26 22:06:07.756000,L8,,,288.16,285.06,254.31,237.26,269.18,227.84,217.37,209.89,300.71,303.80,310.26,318.58,297.38,,,,283.87,294.42,296.60,296.95,296.10,293.97,293.76,291.91,284.62
2015-12-29 22:05:45.209000,L8,275.17,249.94,283.91,231.38,245.79,265.46,282.76,297.28,282.91,212.16,315.98,318.35,317.78,325.93,296.44,263.04,281.23,280.03,284.64,298.77,303.86,299.30,302.57,286.03,287.67,292.08,
2015-12-29 22:06:09.164000,L8,273.37,248.59,278.01,228.33,242.41,258.42,273.66,233.31,275.75,210.18,310.73,311.99,310.08,320.18,288.11,257.94,274.92,277.98,281.94,292.84,298.97,296.61,296.72,282.40,284.95,289.64,
2016-05-21 22:05:14.459000,L8,,,284.13,284.33,249.44,264.08,269.33,233.82,271.02,205.31,301.04,304.91,308.28,318.28,295.69,254.95,272.26,276.47,284.06,288.89,292.26,294.59,290.74,285.99,288.56,289.68,277.35
2016-05-21 22:05:38.418000,L8,,,284.97,285.27,250.74,265.28,272.44,234.84,272.34,206.25,301.61,305.49,309.49,318.91,296.53,255.68,272.98,277.55,284.71,290.13,293.72,295.48,291.79,287.87,289.41,291.03,279.13
2016-07-24 22:06:01.938000,L8,,,,,,201.48,117.59,155.92,220.22,202.88,297.91,301.01,303.04,316.49,288.59,,,,,,,,,,,,
2016-09-10 22:05:51.530000,L8,,,,279.19,247.87,240.82,257.55,230.44,244.42,204.56,296.72,300.23,305.00,318.60,291.85,250.20,269.04,273.87,271.55,284.93,285.34,285.50,,,,,
2016-09-10 22:06:15.488000,L8,276.73,258.54,294.21,292.30,300.51,302.56,303.22,308.95,283.90,228.21,303.56,306.40,311.53,324.52,302.01,269.56,289.25,283.78,287.36,303.66,304.79,301.83,303.18,302.72,298.49,299.86,296.03
2016-10-12 22:05:57.250000,L8,269.05,248.55,287.56,285.67,278.58,293.29,283.87,297.55,272.01,242.95,303.44,306.05,313.13,320.49,296.03,259.18,276.77,278.17,282.33,293.42,295.24,296.78,295.02,291.03,293.01,291.20,283.07
2016-10-12 22:06:21.213000,L8,274.98,255.30,296.22,296.60,303.22,304.83,305.64,308.96,289.54,249.84,308.28,310.14,318.27,323.64,301.89,273.17,287.82,285.76,288.21,301.96,304.63,303.44,302.32,301.46,298.88,298.83,298.10
2016-10-28 22:05:59.220000,L8,,,275.88,280.12,252.24,253.99,264.08,234.65,231.04,207.57,299.33,304.59,310.30,319.67,290.07,,,,,,,,,283.10,285.79,282.66,269.02
2016-10-28 22:06:23.178000,L8,,,281.08,284.20,272.97,259.78,276.62,294.75,234.52,210.16,301.78,306.30,311.57,321.09,291.63,,265.54,271.63,275.26,289.20,294.26,293.83,292.36,290.23,290.34,290.22,277.77
2016-12-15 22:06:18.115000,L8,269.95,248.66,285.65,283.06,253.50,268.57,265.59,233.06,231.73,205.69,300.69,306.03,314.59,323.55,297.94,257.32,275.49,277.81,280.26,290.43,293.99,295.84,293.12,,,,
2017-01-16 22:05:47.126000,L8,268.76,243.59,281.66,219.66,251.27,261.21,260.42,229.78,270.34,200.35,302.67,304.83,314.97,321.54,300.36,258.62,273.10,273.41,279.35,288.98,292.66,297.05,291.19,287.80,292.26,289.84,280.76
2017-01-16 22:06:11.085000,L8,,,,,246.42,257.76,251.89,197.22,268.34,197.39,300.09,302.88,312.90,319.10,297.27,,,,,,,,,,,,
2017-02-01 22:05:40.248000,L8,269.93,243.19,,280.60,213.41,264.64,255.71,226.47,224.14,199.04,301.06,305.95,312.66,323.20,297.63,254.90,272.13,274.47,270.44,285.25,291.91,292.68,288.30,,,,
2017-03-05 22:05:27.019000,L8,,,,,209.70,254.50,211.16,223.67,228.33,199.65,303.17,305.76,311.88,320.86,294.94,,,,,,,,,,,,
2017-03-05 22:05:50.977000,L8,,,,,242.57,254.58,210.31,223.35,251.27,199.44,302.97,305.42,311.21,320.55,294.31,,,,,,,,,,,,
