dates,nzd0153-0000,nzd0153-0001,nzd0153-0014,nzd0153-0015,nzd0153-0016,nzd0153-0017,nzd0153-0018,nzd0153-0019,nzd0153-0020,nzd0153-0021,nzd0153-0022,nzd0153-0023,nzd0153-0024,nzd0153-0025,nzd0153-0026,nzd0153-0002,nzd0153-0003,nzd0153-0004,nzd0153-0005,nzd0153-0006,nzd0153-0007,nzd0153-0008,nzd0153-0009,nzd0153-0010,nzd0153-0011,nzd0153-0012,nzd0153-0013,satname
2004-07-23 21:48:09+00:00,,,268.75,247.97125,241.16166666666666,209.98125,241.68,231.8666666666667,206.8925,204.875,284.5075,287.85625,294.1014285714286,308.63714285714286,281.395,,,,,,279.92,276.25,281.98,279.91,281.5,280.32,272.58,L5
2004-09-25 21:49:43+00:00,,,268.75,246.69,243.144,207.9114285714286,213.9925,200.1166666666667,205.3642857142857,204.17857142857142,285.05,288.86571428571426,293.1471428571428,307.94714285714286,281.395,,,,,,279.92,276.25,281.98,279.91,281.5,280.32,272.58,L5
2005-01-15 21:51:45+00:00,,,,243.70499999999996,240.54000000000005,205.29666666666665,160.58,178.50333333333336,202.33,200.14666666666668,283.1666666666667,286.9066666666667,291.2399999999999,305.275,281.74,,,,,,,,,,,,,L5
2005-02-16 21:52:13+00:00,,,,239.825,224.93500000000003,202.82666666666668,122.68333333333335,151.01666666666668,203.33333333333334,201.84333333333333,281.13,285.82666666666665,295.895,305.745,,,,,,,,,,,,,,L5
2005-04-21 21:52:46+00:00,284.15,244.92,,253.855,235.01500000000004,205.41,125.85333333333335,154.75333333333336,207.0,205.43999999999997,281.99333333333334,283.42333333333335,301.22,308.1,,,,,,,,,,,,,,L5
2005-05-23 21:53:00+00:00,284.15,244.92,,253.47,235.89666666666668,208.01,125.85333333333335,154.75333333333336,208.3475,207.7475,283.185,284.0725,296.71666666666664,307.99333333333334,284.49,,,,,,,,,,,,,L5
2005-06-08 21:53:09+00:00,284.15,244.92,,249.54749999999999,234.53500000000003,207.85,125.85333333333335,154.75333333333336,205.70999999999998,205.692,282.35,284.174,296.32,307.89,284.49,,,,,,,,,,,,,L5
2005-11-15 21:54:02+00:00,,,,245.23999999999998,234.05500000000006,202.99666666666667,119.69,154.6,205.91333333333333,203.47333333333333,276.2033333333333,281.34666666666664,291.41999999999996,307.67999999999995,284.49,,,,,,,,,,,,,L5
2006-02-19 21:56:15+00:00,,,,251.26,218.22,197.815,126.44500000000002,156.96000000000004,212.525,201.56,275.71,283.40999999999997,293.89,303.56,,,,,,,,,,,,,,L5
2006-04-08 21:57:12+00:00,,,,239.475,222.56000000000003,201.62666666666667,126.44500000000002,156.96000000000004,208.9333333333333,201.18666666666664,277.96,284.19666666666666,294.15,303.31,,,,,,,,,,,,,,L5
2006-06-27 21:58:24+00:00,,,,239.29,216.0566666666667,206.92,125.72500000000002,153.60000000000002,208.42999999999998,203.98666666666668,285.75666666666666,289.69,294.37333333333333,305.46,,,,,,,,,,,,,,L5
2006-07-13 21:58:38+00:00,,,,239.29,216.0566666666667,206.4525,124.50333333333334,153.27333333333334,207.95,204.23000000000002,285.025,289.3325,294.045,304.8775,275.38,,,,,,,,,,,,,L5
2007-09-18 21:58:42+00:00,,,,246.48,232.02,214.98,,,217.82,211.72,287.63,290.87,287.96,297.62,,,,,,,,,,,,,,L5
2008-12-25 21:50:10+00:00,,,,240.25,,205.95,134.52,157.47,209.37,205.96,278.87,286.04,293.65,304.92,280.17,,,,,,,,,,,,,L5
2010-12-31 21:55:32+00:00,,,,,,192.49,116.07,143.89,197.18,189.43,269.0,272.91,,,,,,,,,,,,,,,,L5
2011-02-01 21:55:35+00:00,,,,252.72,239.6,203.54500000000002,116.07,143.89,205.055,197.72500000000002,279.05,282.605,295.94,308.48,286.05,,,,,,,,,,,,,L5
2013-05-29 22:07:41+00:00,,,,,243.57,208.18,123.46,157.67,225.11,204.03,295.64,299.78,303.48,313.21,288.83,,,,,,,,,,,,,L8
2013-06-30 22:07:36+00:00,,,284.61,283.91,261.375,208.18,123.46,157.67,233.62,206.095,299.1,302.16499999999996,305.985,317.2,291.835,256.43,268.45,274.63,278.91,284.72,286.99,294.94,290.8,281.99,288.49,287.72,279.18,L8
2013-09-02 22:08:04+00:00,275.46,249.15,289.395,291.31500000000005,274.3333333333333,208.18,123.46,157.67,233.62,206.095,301.33666666666664,304.58666666666664,309.4166666666667,319.68666666666667,294.72999999999996,261.12,273.33,277.925,283.505,289.52,293.97,296.905,294.3,291.51,292.62,294.65,287.03,L8
2013-11-05 22:07:22+00:00,275.46,249.15,289.395,291.31500000000005,266.125,231.4,185.12,188.5,230.53666666666666,204.00333333333333,300.1625,303.9475,308.9225,319.9875,294.9475,261.12,273.33,277.925,283.505,289.52,293.97,296.905,294.3,291.51,292.62,294.65,287.03,L8
2013-12-07 22:07:14+00:00,272.105,246.92000000000002,289.395,291.31500000000005,266.985,255.97,251.285,222.935,233.21333333333334,204.77,300.935,304.615,310.8075,321.525,296.425,258.4266666666667,271.3233333333333,274.87,283.505,289.52,293.97,296.905,294.3,291.51,292.62,294.65,287.03,L8
2014-02-09 22:06:57+00:00,272.105,246.92000000000002,294.18,298.72,258.655,256.5733333333333,250.6933333333333,223.17,234.3033333333333,203.23666666666668,300.83750000000003,304.0025,310.485,320.775,296.655,259.42499999999995,272.76,274.99,288.1,294.32,300.95,298.87,297.8,301.03,296.75,301.58,294.88,L8
2014-02-25 22:06:20+00:00,272.105,246.92000000000002,294.18,298.72,258.655,249.325,250.6933333333333,215.7175,227.8075,202.2575,300.874,303.594,310.044,320.338,296.23,259.42499999999995,272.76,274.99,288.1,294.32,300.95,298.87,297.8,301.03,296.75,301.58,294.88,L8
2014-03-29 22:06:15+00:00,268.75,244.69,,,244.81,250.56599999999997,250.3575,217.606,231.66,201.892,299.83,301.828,308.534,318.88800000000003,294.93,253.04,267.31,268.76,,,,,,,,,,L8
2014-04-30 22:05:22+00:00,268.75,244.69,317.97,320.96,244.81,250.56599999999997,250.3575,217.606,231.66,201.892,302.00833333333327,303.9166666666667,310.325,320.5466666666667,299.00166666666667,290.49,296.73,293.14,322.56,326.54,323.67,316.32,322.91,317.62,311.67,318.14,318.21,L8
2014-05-16 22:05:09+00:00,268.75,244.69,299.145,300.42999999999995,245.8325,251.18,254.82249999999996,220.11999999999998,232.63199999999998,202.484,302.215,303.64166666666665,310.045,319.78000000000003,298.45,290.49,296.73,293.14,322.56,326.54,323.67,316.32,322.91,317.62,311.67,318.14,318.21,L8
2014-08-04 22:05:38+00:00,,,299.145,290.70666666666665,244.76500000000001,251.3,255.88249999999996,220.664,232.416,202.456,301.92,303.3233333333333,309.5,319.535,297.7166666666667,327.94,326.15,317.52,322.56,326.54,323.67,316.32,322.91,317.62,311.67,318.14,318.21,L8
2014-08-20 22:06:06+00:00,287.41,,298.88000000000005,295.18,244.4,249.68,258.0066666666666,219.92,229.17,202.17999999999998,303.03,305.06,311.44166666666666,322.01666666666665,299.33166666666665,310.42500000000007,313.67499999999995,308.975,312.03,315.165,316.135,310.39,312.9,310.52,305.505,311.265,309.985,L8
2014-09-05 22:05:45+00:00,287.41,,298.88000000000005,295.18,244.4,257.0466666666667,258.0066666666666,228.7733333333333,232.4925,203.455,302.34,303.25333333333333,312.07399999999996,322.702,300.29200000000003,310.42500000000007,313.67499999999995,308.975,312.03,315.165,316.135,310.39,312.9,310.52,305.505,311.265,309.985,L8
2014-11-08 22:06:16+00:00,278.46000000000004,241.46,289.33500000000004,286.58666666666664,244.92666666666665,258.18333333333334,261.4166666666666,229.59666666666666,227.5275,205.08999999999997,299.372,301.046,309.5075,320.78499999999997,295.115,274.775,286.7,286.945,289.735,293.115,295.45500000000004,296.57,293.03999999999996,303.42,299.34,304.39,301.76,L8
2015-02-28 22:05:24+00:00,269.51,241.46,,278.08,247.545,259.70500000000004,256.31999999999994,226.81,238.41666666666666,205.69499999999996,298.6033333333333,298.9266666666667,307.745,318.3,293.54499999999996,254.47,272.985,271.985,278.01,285.05,284.7,288.42,283.19,,,,,L8
2015-05-19 22:05:04+00:00,,,283.8,278.865,262.53499999999997,265.555,263.44999999999993,233.395,266.16499999999996,203.18,300.15999999999997,302.31,307.28999999999996,319.24,294.255,254.97,274.41499999999996,273.79499999999996,280.865,288.69000000000005,289.625,291.645,290.36,281.29,287.82,285.24,282.06,L8
2015-07-22 22:05:13+00:00,,,283.8,278.865,255.92666666666665,263.5266666666667,262.86999999999995,232.1833333333333,257.01666666666665,203.845,298.3833333333333,300.6566666666667,305.96666666666664,317.9766666666667,292.77,254.97,274.41499999999996,273.79499999999996,280.865,288.69000000000005,289.625,291.645,290.36,281.29,287.82,285.24,282.06,L8
2015-08-23 22:05:24+00:00,,,283.58000000000004,280.82,259.7525,256.9175,262.86999999999995,222.12,254.965,204.76,299.1625,301.39,306.7075,318.775,293.3075,255.12666666666667,273.75,274.7633333333333,279.93333333333334,288.5466666666667,290.27666666666664,292.2266666666667,290.185,280.28,288.28499999999997,286.51,278.635,L8
2016-05-21 22:05:38+00:00,,,284.97,285.27,250.74,265.28,272.44,,272.34,206.25,301.61,305.49,309.49,318.91,296.53,255.68,272.98,277.55,284.71,290.13,293.72,295.48,291.79,287.87,289.41,291.03,279.13,L8
2016-07-24 22:06:01+00:00,,,284.97,285.27,250.74,265.28,272.44,155.92,246.27999999999997,204.565,299.76,303.25,306.265,317.70000000000005,292.55999999999995,255.68,272.98,277.55,284.71,290.13,293.72,295.48,291.79,287.87,289.41,291.03,279.13,L8
2016-09-10 22:05:51+00:00,,,284.97,282.23,249.305,253.04999999999998,264.995,155.92,245.66,204.56333333333336,298.74666666666667,302.24333333333334,305.8433333333333,318.0,292.3233333333333,252.94,271.01,275.71000000000004,278.13,287.53,289.53,290.49,291.79,287.87,289.41,291.03,279.13,L8
2016-10-12 22:05:57+00:00,269.05,248.55,286.265,283.37666666666667,259.06333333333333,266.4633333333333,271.2866666666667,155.92,252.2475,214.16,299.92,303.195,307.665,318.6225,293.25,255.01999999999998,272.93,276.53000000000003,279.53,289.49333333333334,291.43333333333334,292.58666666666664,293.405,289.45,291.21000000000004,291.115,281.1,L8
2017-01-16 22:05:47+00:00,268.905,246.07,284.61,282.43,259.24,265.1066666666666,267.28000000000003,155.92,251.7475,216.79666666666665,299.3566666666667,303.03,309.035,319.28,294.2075,256.0,272.97,275.15000000000003,277.74333333333334,289.11,291.08,293.10999999999996,293.105,289.41499999999996,292.635,290.52,281.91499999999996,L8
2017-03-05 22:05:50+00:00,268.905,246.07,284.61,282.43,255.0725,262.475,267.28000000000003,,259.51,223.755,301.04333333333335,304.1325,311.0775,320.295,295.63750000000005,256.0,272.97,275.15000000000003,277.74333333333334,289.11,291.08,293.10999999999996,293.105,289.41499999999996,292.635,290.52,281.91499999999996,L8
2017-04-06 22:05:10+00:00,271.62,249.51666666666668,286.78333333333336,288.045,257.4733333333333,269.6933333333334,280.0133333333333,,268.82,242.95,305.81333333333333,307.65250000000003,314.71000000000004,322.5,299.2575,263.92,280.06333333333333,281.06,287.49666666666667,296.69000000000005,300.32666666666665,300.7733333333333,297.45,294.6433333333334,296.36999999999995,295.6566666666667,286.49333333333334,L8
2017-05-08 22:05:23+00:00,272.905,250.00000000000003,286.395,285.18,246.92,243.82333333333335,229.86666666666667,163.05,257.455,199.73,305.0366666666667,307.14,313.8975,321.3475,297.5575,266.29,281.71000000000004,282.505,290.08000000000004,298.32500000000005,302.87,302.77,298.66499999999996,296.45000000000005,298.04999999999995,297.885,288.20500000000004,L8
2017-05-24 22:05:10+00:00,272.905,250.00000000000003,286.395,285.18,246.92,233.6475,201.68,157.67000000000002,250.202,199.77499999999998,303.06,305.86,312.912,320.488,295.844,266.29,281.71000000000004,282.505,290.08000000000004,298.32500000000005,302.87,302.77,298.66499999999996,296.45000000000005,298.04999999999995,297.885,288.20500000000004,L8
2017-06-25 22:05:47+00:00,272.905,250.00000000000003,286.395,285.18,246.92,226.846,184.084,156.48333333333335,250.835,199.89333333333332,302.262,305.1816666666667,311.955,319.9266666666667,294.9116666666667,266.29,281.71000000000004,282.505,290.08000000000004,298.32500000000005,302.87,302.77,298.66499999999996,296.45000000000005,298.04999999999995,297.885,288.20500000000004,L8
2017-07-11 22:05:50+00:00,272.905,250.00000000000003,286.395,285.18,246.92,223.915,174.0616666666667,156.685,247.32857142857142,200.16,301.895,304.8771428571429,311.82142857142856,319.6057142857143,294.38428571428574,266.29,281.71000000000004,282.505,284.66,294.4566666666667,298.82,299.69666666666666,294.32666666666665,296.45000000000005,298.04999999999995,297.885,288.20500000000004,L8
2017-08-28 22:06:08+00:00,277.05,256.41,291.13,285.18,242.57,216.456,145.68833333333333,154.89000000000001,241.08285714285716,199.288,300.5514285714286,303.7657142857143,309.6985714285714,318.42,291.8514285714286,273.96,290.32,291.6,287.31499999999994,297.19500000000005,301.9,301.02,295.895,305.1,303.84,305.93,295.65,L8
2017-12-02 22:06:10+00:00,274.19,257.58,297.66,307.48,,204.45,109.27666666666669,153.03666666666666,236.5725,198.96333333333337,300.92,303.27,309.7675,318.76,292.5375,265.88,283.69,283.91,282.54499999999996,294.6,300.025,299.065,294.195,304.68,300.26,306.6,299.95,L8
2018-01-19 22:05:38+00:00,273.055,250.975,297.66,307.48,247.31,258.25,172.885,190.63,229.92,200.12,301.76666666666665,305.00333333333333,311.39,321.8933333333334,296.36999999999995,261.075,277.56,277.81,291.27,302.48,309.33,304.58,302.74,304.68,300.26,306.6,299.95,L8
2018-03-08 22:05:39+00:00,273.055,250.975,297.66,307.48,247.19,248.4,253.265,229.45,230.85,205.785,304.3633333333333,307.3866666666667,313.41,324.01,299.79333333333335,258.04333333333335,274.76,275.85999999999996,284.855,293.71000000000004,297.38,295.78999999999996,295.045,304.68,300.26,306.6,299.95,L8
2018-04-25 22:05:14+00:00,275.19,250.40666666666667,294.68,301.52,265.9166666666667,266.28000000000003,270.69666666666666,229.45,238.2025,215.34333333333333,304.85749999999996,308.015,314.19,324.13,300.08000000000004,260.28,275.39750000000004,276.87,286.1333333333333,294.57,298.1166666666666,297.48,296.26666666666665,301.83000000000004,298.515,301.91,296.41999999999996,L8
2018-06-28 22:04:40+00:00,275.68999999999994,246.82000000000002,289.48,290.765,268.485,270.545,274.0825,232.38333333333333,236.485,213.5125,302.135,306.53499999999997,311.1825,322.2875,296.5725,257.85,273.05,275.75,283.0233333333333,290.39000000000004,293.2066666666667,294.26000000000005,292.49666666666667,293.155,293.585,293.03,288.305,L8
2018-08-31 22:05:11+00:00,279.46,249.27,289.48,290.765,267.8625,270.11,274.2275,231.42666666666665,239.345,213.42249999999999,301.6075,305.46999999999997,309.5125,320.4225,293.71999999999997,258.3766666666667,273.59000000000003,277.0966666666667,283.0233333333333,290.39000000000004,293.2066666666667,294.26000000000005,292.49666666666667,293.155,293.585,293.03,288.305,L8
2018-10-02 22:05:47+00:00,293.435,249.27,289.48,301.94666666666666,274.79333333333335,280.63000000000005,281.99000000000007,234.46499999999997,242.65666666666667,215.51999999999998,310.18,313.46999999999997,317.1725,325.8825,293.99333333333334,261.57500000000005,275.80500000000006,292.05,285.31499999999994,293.115,309.42,297.89,295.07,303.8933333333334,304.4533333333333,304.1766666666667,301.5133333333333,L8
2018-10-18 22:05:53+00:00,297.81333333333333,249.27,289.48,308.2925,274.79333333333335,280.63000000000005,281.99000000000007,234.46499999999997,242.65666666666667,215.51999999999998,315.488,318.618,322.304,329.086,293.99333333333334,261.57500000000005,275.80500000000006,297.70500000000004,297.2033333333333,293.115,314.7675,309.99666666666667,295.07,309.685,311.03249999999997,309.9225,308.9275,L8
2019-01-06 22:05:53+00:00,306.99,,,325.82000000000005,244.1,256.63,253.26,226.64,228.64999999999998,227.705,317.4925,320.6875,323.455,330.4125,290.67999999999995,249.36,269.9,301.3066666666667,297.44,285.21,317.1166666666666,310.07,,326.21500000000003,328.47999999999996,326.81500000000005,329.55,L8
2019-01-22 22:05:26+00:00,306.99,,,308.81333333333333,244.59333333333333,256.6766666666667,252.45000000000002,216.81000000000003,225.35333333333332,229.74333333333334,314.53000000000003,317.65,321.43199999999996,328.852,293.47999999999996,249.36,269.9,301.3066666666667,291.2133333333333,286.41499999999996,310.23249999999996,304.56333333333333,291.05,326.21500000000003,328.47999999999996,326.81500000000005,329.55,L8
2019-04-12 22:05:06+00:00,288.35,241.22,283.26,290.68,232.83666666666667,257.1066666666666,255.22333333333336,216.34666666666666,224.12666666666667,250.85,310.63,313.985,318.5925,326.78499999999997,295.75333333333333,251.825,271.01,287.77333333333337,289.1325,286.49333333333334,299.48,301.635,290.605,327.06,330.77,327.16,331.17,L8
2019-06-15 22:05:51+00:00,275.08500000000004,251.86,292.275,284.7633333333334,251.9425,257.1066666666666,255.22333333333336,216.34666666666666,224.12666666666667,260.98,303.855,307.3175,312.7825,323.17,298.24249999999995,262.56666666666666,279.33666666666664,280.61,283.61,291.1675,294.035,294.2425,295.02333333333337,304.94,304.86,305.28,303.28,L8
2019-07-17 22:05:35+00:00,275.08500000000004,251.86,290.37333333333333,284.9275,259.46,269.4866666666667,266.13666666666666,230.34666666666666,225.95666666666668,264.1966666666667,304.40250000000003,308.085,314.2925,323.5725,299.1375,269.17,284.055,284.70000000000005,286.8466666666667,293.15333333333336,296.5566666666667,297.0133333333334,295.02333333333337,304.94,304.86,297.91499999999996,290.7,L8
2019-08-02 22:06:05+00:00,275.08500000000004,266.84999999999997,290.37333333333333,288.30333333333334,264.08666666666664,275.845,273.78999999999996,246.945,229.555,279.38500000000005,311.52,316.275,320.05,326.86,307.9175,281.74666666666667,293.73333333333335,295.80333333333334,301.44666666666666,308.9166666666667,311.6666666666667,310.4633333333333,297.01,321.325,317.28,305.8966666666667,301.28,L8
2019-11-22 22:06:21+00:00,280.04,279.66499999999996,293.93,297.5,275.32666666666665,293.89,283.09,215.885,229.12,257.485,310.75,315.32,319.77,325.99,306.7525,279.74,292.7733333333333,292.44666666666666,298.31,308.68666666666667,309.04333333333335,308.75666666666666,303.86,321.325,317.28,305.8966666666667,301.28,L8
2020-01-25 22:05:45+00:00,,296.83,,,245.195,271.57,,167.105,230.65,231.81,311.86999999999995,316.4,320.19,326.4733333333333,308.60999999999996,270.33666666666664,284.27,286.0,292.05,302.98,301.9866666666667,305.5233333333333,291.07,337.71,329.7,321.86,322.44,L8
2020-02-10 22:06:04+00:00,267.8,241.41,,279.37,245.90666666666667,256.065,,175.58666666666667,230.65,233.54,302.63000000000005,306.04333333333335,312.21999999999997,322.72,296.24666666666667,251.99,270.49666666666667,271.96,276.1233333333334,287.15,287.6466666666667,291.9166666666667,290.53499999999997,,,,,L8
2020-09-21 22:05:54+00:00,268.97,242.49,,277.45,,210.35,,161.31,239.01,206.52,298.36,303.59,312.37,317.31,293.73,253.78,272.18,273.15,278.2,288.01,,,,,,,,L8
2020-12-26 22:06:20+00:00,269.385,244.73000000000002,,277.45,249.07,225.345,260.3,193.725,235.625,207.745,302.4,306.67499999999995,315.12,320.53999999999996,297.03499999999997,255.015,272.655,275.725,280.42499999999995,288.975,291.56,288.93,,,,,,L8
2021-04-01 22:05:24+00:00,269.8,246.97,,,249.07,254.14,254.16500000000002,222.265,222.395,202.85500000000002,303.255,306.905,314.33500000000004,321.275,295.605,256.25,273.13,278.3,282.65,289.94,291.56,288.93,,,,,,L8
2021-04-17 22:05:18+00:00,269.18,245.315,284.13,281.73,260.775,259.98,240.48666666666668,225.79,222.395,234.64333333333335,303.2033333333333,307.06,313.24,321.18666666666667,295.8833333333333,255.6,272.765,277.70500000000004,283.64,289.70500000000004,292.21500000000003,292.775,293.35,,,,,L8
