dates,satname,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169
2010-02-21 22:04:20.664000,L5,253.85,254.42,260.17,253.64,258.32,252.68,238.48,226.41,233.36,233.21,248.59,248.39,259.63,260.83,265.32,254.10,253.18,260.26,260.72,258.56,254.58,245.47,242.62,238.65,236.44,229.17,221.64,211.52,200.97,190.61,181.91,,,,,,,,,,,188.14,196.85,207.29,212.37,226.27,224.37,229.88,228.84,220.49,228.27,229.95,235.78,232.80,230.61,228.02,222.21,227.60,225.03,231.95,232.21,231.46,235.56,237.06,233.75,231.38,228.19,227.00,230.62,218.23,214.96,214.82,215.87,219.15,218.42,224.69,220.28,212.23,210.63,207.12,206.14,203.82,208.47,208.77,209.64,205.25,210.52,204.76,206.25,205.09,206.40,206.55,212.08,210.56,212.69,206.29,211.74,211.00,206.42,199.56,180.07,,171.21,188.53,186.46,194.97,195.13,206.51,206.82,199.89,202.51,183.97,176.70,175.31,215.50,206.42,200.92,204.68,197.79,198.14,200.65,198.08,204.90,199.83,195.28,230.00,237.33,220.16,218.03,214.09,219.06,224.34,225.76,223.04,215.86,215.16,213.18,217.71,219.84,214.69,215.28,211.49,218.90,200.30,216.32,209.80,209.00,193.07,198.56,198.30,202.05,202.45,196.90,202.28,206.16,203.74,203.31,197.68,180.49,198.04,198.24,190.83,192.94,197.56,181.99,184.78,195.80,200.79,208.93,204.44
2010-12-29 22:09:29.646000,L5,258.77,258.53,251.64,249.38,255.05,254.31,234.34,228.08,228.82,231.25,243.55,241.05,252.78,252.35,256.85,256.16,263.12,258.01,258.87,260.95,252.11,245.48,235.89,230.70,227.00,221.00,208.41,202.08,192.83,181.78,,,,,,,,,,,,178.53,187.43,200.15,209.43,219.43,220.85,227.93,226.59,228.20,230.11,225.71,230.40,231.64,230.17,221.74,216.87,220.37,219.62,225.59,227.00,228.01,227.49,228.75,225.54,223.79,225.14,225.40,227.33,204.54,200.13,201.75,208.10,211.46,210.77,211.91,205.21,196.89,196.15,197.64,200.25,194.70,201.97,200.98,203.96,207.12,211.31,204.41,200.84,201.46,205.56,205.79,205.14,201.00,199.99,202.18,202.59,204.36,201.60,190.53,169.12,,181.19,183.44,182.76,188.81,191.49,201.62,202.98,194.19,187.86,177.76,,,207.55,199.89,195.18,198.12,199.84,201.91,205.74,203.76,203.90,197.94,194.77,225.38,222.51,211.15,210.32,208.53,212.26,221.31,221.03,217.59,215.81,215.10,217.42,219.96,219.15,216.39,212.35,205.95,207.34,195.52,216.45,209.51,204.42,192.87,195.14,197.34,206.20,205.79,199.10,202.75,204.25,199.87,195.53,189.82,,189.13,193.64,188.62,189.49,193.07,186.32,193.23,198.63,198.09,202.67,204.58
2011-01-07 22:03:20.155000,L5,277.96,278.19,278.49,275.96,277.11,272.32,262.69,269.28,264.15,257.43,261.15,267.73,268.16,271.64,273.22,282.81,284.94,288.47,283.27,268.94,265.29,262.76,257.61,244.85,242.41,230.24,230.87,221.47,205.34,197.97,187.52,185.11,,,,,,,,,182.76,207.47,202.24,220.08,227.53,229.97,230.55,239.34,243.87,254.42,262.57,265.48,248.11,244.20,242.82,239.71,233.69,238.33,233.27,243.77,249.12,245.20,248.37,245.13,248.59,245.46,251.19,252.11,251.17,238.92,227.84,231.75,228.03,233.12,228.87,236.20,231.60,226.20,227.65,219.86,219.30,217.04,217.38,222.05,222.84,223.13,223.77,220.49,218.21,215.71,225.10,226.16,230.97,222.73,221.76,224.28,225.17,230.80,224.25,210.93,197.79,191.30,208.41,216.40,209.67,222.39,212.40,227.33,219.89,215.10,219.15,196.81,189.58,212.25,226.60,225.21,212.98,217.97,214.35,220.75,230.87,223.85,216.37,216.91,216.14,238.74,234.88,226.60,231.09,226.82,232.16,241.39,239.69,235.02,232.40,233.05,235.04,241.36,232.53,233.42,226.67,223.28,227.66,211.22,223.03,220.63,217.26,205.12,206.58,208.97,214.92,215.62,206.85,208.63,210.03,205.68,203.10,198.26,186.24,202.73,205.76,201.21,201.32,206.14,199.03,205.69,204.76,204.95,213.05,213.76
2011-01-23 22:03:20.850000,L5,256.98,256.29,259.81,251.78,260.11,257.89,234.04,232.82,231.63,225.04,243.32,238.38,253.84,253.68,261.62,253.89,262.20,264.26,268.19,261.77,259.62,247.75,243.63,234.88,228.98,221.03,212.00,202.55,192.14,183.79,175.85,,,,,,,,,,,185.06,193.42,202.89,210.42,218.00,224.58,225.29,223.31,222.77,228.74,229.34,234.18,233.68,232.31,229.75,221.54,225.31,225.34,226.98,231.40,228.66,232.79,232.32,226.54,223.22,228.56,229.49,234.02,218.44,213.61,211.79,215.13,221.39,223.59,223.29,215.31,207.54,208.10,202.15,203.02,199.76,202.10,202.42,202.31,204.46,210.79,205.56,209.09,206.62,210.69,211.00,214.92,209.22,208.55,207.41,206.83,206.77,201.57,196.57,172.83,,177.65,184.25,182.89,195.18,195.80,210.86,209.29,208.42,196.89,180.92,,168.73,213.08,202.01,199.53,205.71,198.89,201.44,205.58,202.52,206.01,200.57,196.18,224.11,229.71,215.26,214.53,215.53,217.53,223.39,221.07,217.90,216.47,218.00,217.24,222.73,224.66,221.91,217.98,209.14,213.70,197.43,212.41,207.63,203.76,189.52,190.59,192.22,201.40,203.31,198.68,203.57,209.79,212.04,202.33,197.64,176.54,196.07,197.15,190.62,193.25,196.78,186.30,190.31,193.01,202.22,209.56,209.71
2011-02-08 22:03:23.241000,L5,296.54,300.94,289.38,284.50,273.56,268.65,285.87,260.55,256.91,252.31,260.88,266.31,282.95,278.75,292.56,285.82,299.31,288.14,303.92,281.40,265.82,258.30,253.49,249.75,239.01,231.19,224.60,219.71,209.67,201.45,190.95,189.15,,,,,,,,,181.64,200.51,200.08,215.91,228.01,238.18,241.66,238.07,240.34,244.10,249.45,254.08,253.58,253.17,242.78,268.64,232.30,238.54,231.94,239.49,237.05,244.66,248.69,256.88,256.10,251.97,248.05,254.86,255.51,251.51,246.60,236.88,229.95,232.88,230.44,233.73,235.35,227.25,224.25,213.70,215.06,216.07,220.56,224.09,222.94,226.39,228.80,227.58,225.00,213.82,220.49,234.91,223.28,227.47,223.40,238.75,222.58,224.46,226.99,228.40,196.04,202.52,212.26,216.10,243.84,225.93,214.23,218.71,218.69,218.32,212.01,189.28,176.71,199.01,228.03,226.72,215.95,226.09,226.81,225.42,229.79,228.32,220.60,215.37,207.79,235.92,239.23,228.79,225.97,229.88,229.38,240.44,238.70,235.96,240.05,238.63,238.53,239.58,230.69,223.20,229.36,219.29,224.98,212.77,219.45,214.86,224.95,203.69,206.65,215.56,218.53,219.22,215.32,207.89,210.44,213.51,205.68,201.47,185.45,195.84,205.48,204.82,203.50,210.48,204.73,208.13,213.20,212.19,210.86,211.33
2011-02-15 22:09:34.535000,L5,285.88,280.18,281.80,287.96,293.41,290.02,287.65,282.71,278.86,284.71,276.16,273.59,277.47,289.73,296.89,304.13,310.41,306.77,290.24,307.25,300.80,276.30,268.48,259.75,251.28,243.23,235.27,214.13,196.55,187.36,178.60,174.09,,,,,,,175.00,198.17,209.90,214.63,219.84,230.34,248.73,236.08,243.62,242.61,243.03,245.90,252.00,254.69,257.70,267.06,272.11,260.51,261.26,253.50,253.52,258.37,258.22,248.24,241.29,242.47,244.12,247.50,247.29,243.85,249.43,247.10,243.80,247.77,249.86,251.44,249.39,244.98,241.67,244.32,237.03,232.02,224.33,217.08,220.43,213.81,211.48,214.72,217.33,212.89,215.97,219.21,233.75,245.42,239.95,237.25,234.53,241.93,249.91,249.45,244.36,250.27,277.34,252.80,252.29,271.84,281.37,270.91,287.95,285.15,252.49,232.27,241.36,235.69,224.65,228.80,233.23,217.39,215.07,225.24,222.98,225.63,222.07,224.06,233.75,238.59,241.70,251.62,248.04,250.30,250.38,251.59,252.60,241.01,235.07,246.82,243.65,246.07,240.69,256.81,259.63,260.50,259.79,245.43,241.11,238.40,240.08,230.56,228.63,203.31,203.39,205.30,208.01,207.69,208.02,208.44,215.43,216.87,216.93,212.56,216.11,217.14,220.77,212.86,200.54,206.42,203.77,202.09,207.47,209.79,220.35,231.15
2011-03-12 22:03:19.303000,L5,257.27,260.15,260.87,254.05,260.03,258.23,239.15,233.54,238.00,229.22,242.10,240.84,250.36,248.97,255.60,256.28,258.56,265.10,263.63,261.79,255.07,245.14,238.46,234.55,231.12,225.77,213.74,203.65,192.34,183.84,175.26,,,,,,,,,,,183.90,192.17,197.51,209.08,216.83,217.49,218.99,223.51,221.49,228.63,227.06,233.08,233.58,232.75,228.60,222.19,227.02,223.57,226.84,229.19,228.63,230.79,232.02,228.02,226.15,231.56,230.40,230.15,218.61,217.03,213.95,217.69,221.78,223.56,224.00,214.61,204.28,202.34,201.53,202.65,197.95,197.56,198.51,206.40,206.82,214.12,204.93,208.20,210.28,213.38,214.25,217.65,213.19,213.25,209.51,208.99,206.19,202.69,194.94,175.04,,179.37,188.68,191.92,193.70,200.08,208.66,208.35,203.65,194.62,181.06,,,207.76,205.58,193.26,200.72,199.17,200.75,204.05,204.41,207.22,202.52,199.16,230.45,230.66,218.67,217.63,212.63,214.55,222.95,219.21,219.22,217.70,218.19,222.73,221.21,225.97,218.28,217.16,207.32,213.12,198.55,205.70,203.94,205.65,183.87,186.61,194.92,201.41,201.08,196.53,202.30,204.70,206.00,201.26,192.93,175.99,192.75,198.41,190.56,191.41,192.55,188.76,186.76,194.21,198.11,207.14,204.74
2013-04-25 22:21:20.832000,L8,,,,284.35,276.05,269.77,268.03,273.77,265.25,260.81,263.49,267.48,269.06,273.48,269.55,270.41,283.76,282.96,285.37,291.94,256.76,213.82,241.11,,,241.33,231.55,229.54,212.83,213.86,230.60,182.04,,,,,,,,,,,,,193.33,232.78,241.76,243.06,246.79,243.00,251.61,250.53,255.73,257.30,257.03,261.57,250.70,235.56,,,,,246.40,226.19,232.66,,222.70,250.73,249.41,247.89,211.49,174.94,,,,,,,,189.41,214.79,203.72,202.47,222.04,227.82,220.27,220.23,212.02,178.92,211.04,189.76,223.66,211.46,220.45,223.63,219.47,220.29,216.17,220.45,,,,,,,,,,,,,,,,,,,,,,,,211.59,213.65,213.63,226.03,233.26,218.91,199.57,211.31,215.70,,220.86,202.28,212.50,218.78,220.35,216.88,225.77,213.75,233.53,,,,,,,,,,,,,,,,,,,,,,,170.06,195.49,201.40,209.21,218.18,220.70,226.28
2013-05-11 22:21:31.047000,L8,373.66,375.54,388.64,449.38,415.63,399.86,409.25,376.69,315.72,315.27,374.47,354.90,338.15,374.06,337.18,349.07,379.48,369.29,374.55,374.98,379.04,383.80,359.00,352.27,359.11,363.41,338.06,356.13,351.61,321.85,322.40,322.98,346.02,336.09,302.37,284.99,288.00,294.77,307.02,299.69,287.24,289.90,278.98,305.65,292.03,272.89,292.70,301.98,310.99,296.49,291.87,291.67,329.29,296.00,301.28,310.31,323.70,359.59,342.02,322.51,335.93,350.27,378.66,374.30,369.62,358.97,376.59,375.32,345.83,330.86,366.87,314.10,309.16,314.46,322.14,339.59,339.99,303.07,303.08,309.22,287.68,286.21,314.86,305.82,297.75,315.05,299.99,301.33,311.24,338.86,337.77,330.06,343.06,323.60,365.51,329.25,294.88,300.57,296.28,302.98,311.38,317.57,331.03,309.11,291.16,287.90,294.12,317.91,303.31,314.60,337.29,347.34,359.60,352.05,355.76,278.67,313.88,291.50,311.53,298.13,313.15,309.69,334.00,345.80,299.36,310.54,302.28,318.72,307.60,313.25,321.82,322.45,333.88,330.92,360.08,355.11,319.42,341.90,335.46,324.07,304.66,332.95,321.96,334.78,302.89,334.97,353.00,400.22,292.73,299.62,293.88,333.66,376.73,337.60,355.12,343.49,293.89,303.02,280.71,295.81,319.94,263.49,268.53,285.44,303.03,304.41,269.70,290.17,304.26,288.76
2013-05-27 22:21:38.875000,L8,277.38,289.65,295.60,285.34,281.43,283.07,281.08,273.09,293.38,293.66,288.70,273.31,270.43,280.65,285.23,310.03,327.79,337.15,345.90,286.46,282.37,274.02,267.32,265.50,259.04,253.46,242.36,233.22,219.04,208.28,198.81,194.16,178.08,175.90,,,,,,170.14,192.72,227.11,236.32,245.06,250.89,250.65,251.02,253.23,254.61,252.32,260.24,276.50,292.68,260.30,259.04,259.26,256.49,257.78,256.37,257.53,256.73,257.26,259.75,263.26,263.24,270.99,271.06,265.46,269.28,267.77,262.94,265.20,264.01,257.27,257.15,252.53,250.03,245.47,241.74,234.10,234.23,232.01,278.84,282.46,282.32,231.99,235.62,233.98,237.87,236.66,241.17,237.64,239.93,241.72,238.27,236.21,234.08,232.53,230.66,228.23,212.86,208.19,219.12,224.79,224.23,230.68,234.96,242.03,241.99,234.32,228.26,219.16,194.33,214.59,245.16,236.76,227.12,229.08,228.04,227.61,229.85,227.18,231.44,228.29,225.83,267.79,269.55,241.17,240.45,237.64,241.55,245.93,246.43,243.25,244.96,244.95,247.08,251.00,252.64,243.88,243.62,234.50,240.71,224.06,259.30,230.22,255.48,259.62,263.81,214.37,231.56,225.61,221.70,223.08,229.41,229.81,219.71,215.91,188.74,217.06,219.13,219.10,221.15,220.18,217.47,220.20,219.93,228.66,229.54,236.51
2013-06-05 22:15:27.079000,L8,491.67,450.15,423.86,436.41,400.85,420.07,405.72,354.90,366.39,360.47,374.10,326.70,325.19,332.15,342.90,345.22,375.73,350.44,378.32,353.08,369.19,362.72,381.32,359.03,385.27,358.77,390.08,374.16,369.98,332.65,350.02,326.99,345.03,338.25,349.37,321.05,358.12,335.66,355.05,330.18,355.52,391.94,392.95,351.84,353.48,433.82,476.77,437.27,320.54,294.15,291.29,322.57,318.22,329.70,336.15,357.24,368.64,359.25,350.28,360.24,340.14,344.82,364.65,360.79,359.80,374.19,404.32,385.13,389.14,357.12,369.02,354.68,355.24,378.95,378.90,374.11,374.89,402.82,381.66,366.05,382.68,307.48,305.63,305.37,307.99,293.65,303.76,315.83,314.93,312.44,342.43,340.71,322.89,337.40,308.80,339.48,344.45,346.86,373.25,349.01,350.33,360.66,356.91,339.49,337.14,364.58,356.94,345.97,345.81,342.35,359.03,371.47,349.48,359.95,348.78,342.60,335.12,361.63,381.76,397.89,403.51,398.67,378.94,427.16,415.86,387.66,394.12,372.37,347.48,322.44,325.60,408.75,391.63,411.91,370.17,392.77,420.06,423.19,457.12,432.91,412.40,415.20,405.24,354.36,368.77,403.23,362.69,387.29,394.69,361.78,332.16,339.11,281.19,331.38,342.88,334.09,379.65,379.64,336.41,327.04,329.16,272.21,299.80,318.27,310.19,316.82,318.49,327.34,301.09,305.34
2013-07-14 22:21:34.493000,L8,280.41,288.50,285.50,284.45,282.59,281.03,280.36,273.14,268.83,265.50,267.16,262.80,268.07,269.94,274.24,275.18,282.57,287.99,294.67,286.07,282.57,276.03,267.95,264.13,257.56,252.72,242.58,234.09,222.73,207.29,202.55,196.98,174.48,173.76,,,,,,175.18,190.48,209.51,217.32,223.90,229.25,238.72,241.99,245.07,248.20,248.64,252.27,253.25,257.13,261.20,260.66,258.26,254.85,256.63,255.78,258.17,258.30,257.97,260.32,263.71,262.86,266.01,267.47,267.25,268.15,265.75,262.72,259.26,260.65,259.74,259.23,255.17,251.91,248.09,242.20,235.36,234.08,232.24,228.62,229.85,232.54,232.54,234.51,231.72,233.19,237.97,237.75,235.96,240.58,240.48,241.70,240.58,236.74,235.82,232.99,229.63,213.14,209.14,217.38,227.74,226.65,232.76,236.66,242.29,239.57,233.14,227.88,217.07,193.34,205.54,236.83,235.71,227.50,231.00,227.41,227.73,229.24,228.63,232.86,231.40,223.31,248.36,255.59,244.67,243.12,237.19,243.05,247.61,249.65,242.25,246.83,246.04,248.81,254.29,253.56,244.19,245.62,233.83,244.96,226.60,238.12,231.10,229.79,211.06,212.99,212.66,220.63,222.88,218.95,227.82,229.79,227.48,219.29,217.71,198.36,213.85,216.84,215.72,212.78,217.04,211.18,209.32,216.56,223.36,228.89,229.86
2013-07-23 22:15:22.744000,L8,279.15,290.25,308.54,355.97,402.59,466.83,306.89,296.78,401.90,403.17,281.53,286.88,403.93,414.39,432.60,306.88,286.17,290.86,294.26,318.34,405.99,321.79,280.77,275.09,265.96,294.27,245.32,249.87,224.06,221.22,206.63,248.82,245.26,209.78,214.44,194.55,188.48,203.25,205.64,254.79,202.37,244.82,258.09,546.74,516.82,517.74,520.47,518.01,530.76,532.72,521.21,522.56,267.86,270.22,279.94,285.08,285.12,284.52,277.16,284.90,275.46,274.27,268.06,276.44,286.67,290.05,285.81,281.73,299.13,302.14,308.84,273.47,273.32,270.35,271.15,264.45,267.90,260.18,527.07,458.40,429.58,373.06,296.75,315.29,383.22,396.51,482.55,473.70,503.00,526.50,302.25,365.43,342.40,319.09,303.00,368.29,350.48,258.65,266.22,271.86,241.73,549.78,391.12,365.39,335.90,544.22,476.75,280.38,283.86,255.98,425.48,433.57,421.03,249.21,245.39,247.21,257.62,275.30,283.94,286.30,336.95,346.50,282.85,262.52,445.20,441.11,448.11,444.36,407.19,365.25,516.48,544.82,519.04,433.69,278.14,277.95,274.05,274.34,279.04,274.19,264.06,260.85,263.18,259.73,264.00,268.08,253.07,242.51,244.88,241.90,242.33,242.94,254.69,253.72,234.13,231.78,223.10,224.60,231.32,231.14,226.89,232.74,227.90,232.49,226.90,238.91,231.21,237.86,235.84,243.68
2013-09-16 22:21:33.422000,L8,461.69,426.56,438.31,434.49,415.35,418.87,391.07,321.54,351.87,324.83,361.39,351.52,364.09,350.59,368.12,362.44,379.62,371.49,357.46,389.87,375.49,348.90,351.49,364.67,400.58,376.25,406.67,417.12,405.90,329.21,295.24,294.18,321.19,307.63,282.21,334.82,275.28,287.45,280.41,266.63,297.92,278.49,310.66,330.19,343.65,344.60,344.70,335.33,282.13,290.18,309.72,298.01,331.22,323.19,329.52,306.55,328.22,318.01,322.67,402.24,314.55,331.52,354.24,331.82,342.03,362.92,362.14,337.68,306.38,326.69,325.84,339.77,339.05,341.42,294.03,318.06,309.74,307.60,340.50,329.37,326.85,319.80,280.99,280.49,303.58,346.12,280.32,283.12,283.59,324.11,305.49,333.13,310.25,300.15,313.82,315.77,340.47,328.59,343.60,349.49,336.46,316.43,304.89,274.43,330.28,330.44,356.28,375.45,385.51,341.09,300.02,297.67,300.45,318.72,375.13,355.73,316.87,306.15,329.09,298.84,338.38,386.84,334.47,319.74,379.30,373.14,406.28,401.34,310.24,426.48,381.90,326.79,337.41,382.61,347.17,326.57,370.47,345.19,407.95,345.82,385.69,352.31,382.86,361.41,349.52,381.21,340.51,308.27,304.78,347.39,292.25,334.88,334.67,344.11,300.21,350.82,288.28,360.07,275.07,310.37,335.56,323.14,304.50,331.21,319.09,340.16,359.97,361.34,293.31,301.58
2013-09-25 22:15:17.057000,L8,283.12,287.27,285.87,283.34,282.00,279.06,276.62,272.66,266.44,254.80,255.32,255.77,265.59,272.14,270.24,268.98,278.85,279.58,280.09,279.01,283.51,272.07,264.99,263.95,293.52,256.29,253.10,232.20,233.78,220.03,333.59,404.48,389.21,228.54,251.17,267.57,474.05,380.52,331.57,413.57,456.57,496.66,336.76,392.79,379.40,355.10,361.80,368.16,393.76,391.00,372.47,466.30,445.13,420.58,546.89,256.14,254.61,259.85,257.91,256.00,254.11,251.53,253.77,257.94,261.80,264.54,263.07,260.02,257.94,258.44,255.26,252.15,253.94,252.83,250.29,249.05,245.12,243.80,239.16,230.75,230.76,225.96,224.98,224.86,228.42,226.61,231.89,228.61,230.72,231.69,233.45,235.98,236.12,234.44,233.62,231.77,232.08,229.58,229.31,223.91,205.11,206.14,213.58,219.30,225.08,227.30,229.37,239.64,237.09,224.16,223.39,214.11,190.58,211.60,237.62,243.25,223.63,228.71,223.11,226.49,228.64,226.36,232.47,225.89,224.42,239.33,248.36,235.71,238.36,236.31,239.31,243.18,243.42,237.09,241.01,241.29,246.31,252.27,253.05,243.97,246.68,230.32,236.49,224.35,237.63,224.82,231.65,210.34,210.80,211.19,239.96,252.90,222.88,222.20,229.13,224.02,216.67,209.54,203.09,211.33,215.69,210.50,213.60,213.52,209.14,202.04,213.19,215.73,221.54,224.20
2013-10-18 22:21:25.531000,L8,275.50,290.19,281.94,280.17,275.34,285.75,285.94,277.58,271.38,276.34,268.63,268.26,272.22,278.18,276.27,284.02,284.03,288.28,289.05,291.65,291.84,283.89,284.08,263.27,267.33,265.48,262.39,242.23,219.07,205.33,199.28,200.49,,,,,,,,,201.58,206.59,211.13,216.50,231.40,248.63,253.53,257.98,259.43,254.63,259.57,269.56,264.47,261.62,263.87,260.20,260.05,272.30,276.09,271.60,274.25,263.71,263.11,263.59,264.72,278.54,288.31,286.93,276.10,268.08,273.31,280.51,281.98,277.08,263.19,265.68,255.97,247.80,239.78,236.90,238.30,235.46,232.71,231.69,232.54,231.83,245.38,247.78,246.05,246.64,251.29,244.76,247.54,262.57,250.96,243.82,248.67,244.33,235.37,232.45,200.64,226.41,238.11,252.34,249.44,235.80,241.25,242.70,240.16,236.74,230.51,226.03,196.71,238.78,241.40,243.77,224.07,228.84,221.47,227.94,229.24,263.03,267.37,250.24,252.70,241.59,244.33,241.20,237.32,238.12,243.36,251.38,247.96,249.20,252.10,268.45,281.29,248.41,254.22,257.18,235.16,228.33,233.02,223.15,233.43,228.41,228.11,209.94,215.70,219.27,216.08,214.08,212.14,224.44,224.84,218.40,215.90,204.99,187.77,210.90,213.13,205.35,211.54,208.74,204.39,208.98,213.97,220.40,230.75,230.96
2013-11-12 22:15:08.029000,L8,277.30,285.25,282.47,281.78,279.46,278.95,273.14,263.49,262.57,254.27,255.62,254.72,261.55,267.02,269.92,275.88,282.02,284.08,283.48,280.56,278.01,269.79,263.97,257.67,254.03,246.90,237.20,226.80,214.42,203.96,200.13,193.70,,,,,,,,,188.24,204.90,211.93,221.13,223.73,235.32,240.14,246.80,244.81,247.51,249.80,251.92,253.91,255.85,257.07,254.22,251.36,251.10,251.66,252.46,252.38,250.17,251.09,254.34,256.78,260.08,259.69,260.42,258.64,255.89,253.14,247.31,251.10,251.88,247.70,251.61,244.84,242.53,236.17,231.92,228.30,225.39,224.39,223.83,227.04,228.64,231.37,227.12,229.44,232.25,232.78,234.51,235.94,234.14,235.00,230.14,230.94,229.59,227.01,219.18,197.83,199.36,213.28,219.00,225.08,231.20,231.59,238.93,236.60,219.38,225.14,209.54,199.96,205.81,237.96,225.78,231.88,233.51,223.53,228.46,229.22,225.76,232.74,224.40,219.65,240.93,247.27,235.05,240.28,237.71,240.29,244.42,242.37,241.68,241.15,243.01,246.26,250.26,247.28,242.77,243.23,229.15,234.75,219.30,230.38,221.35,222.43,203.66,207.92,202.14,218.30,214.38,212.30,223.02,227.64,227.44,216.57,210.31,200.99,212.04,217.05,208.29,213.96,213.47,206.68,209.16,215.19,222.81,226.07,230.09
2013-12-14 22:14:57.422000,L8,280.90,288.97,303.49,295.92,304.99,292.48,298.33,275.37,268.40,266.54,269.24,301.80,292.27,298.94,296.40,300.35,314.59,314.61,327.81,316.72,314.72,311.22,320.06,322.42,306.35,283.29,278.02,284.45,274.48,293.56,233.09,208.75,220.75,181.37,179.08,,,203.55,207.82,215.41,214.83,226.75,226.76,243.27,254.79,264.74,283.37,274.61,262.83,258.14,281.48,285.05,280.76,277.31,283.54,302.81,307.96,277.17,283.27,277.91,274.07,289.49,290.93,301.84,262.98,284.42,272.30,280.30,261.42,262.55,261.61,277.35,277.47,260.91,266.13,277.59,278.01,278.74,285.98,289.71,302.61,316.80,236.27,247.11,262.07,272.16,286.69,243.18,257.34,264.82,273.99,263.98,260.89,262.70,255.40,260.01,263.29,248.51,235.11,248.60,251.81,225.85,251.74,252.53,248.67,241.49,243.00,273.46,244.66,270.03,263.10,261.69,262.71,259.16,264.09,255.50,259.33,236.82,236.49,238.49,240.04,237.63,242.86,243.09,244.26,278.98,256.09,277.19,257.04,254.57,251.93,254.06,250.96,293.73,286.40,254.34,258.26,263.29,270.11,272.30,279.98,294.48,281.49,237.07,240.83,232.18,256.23,244.71,260.58,260.26,272.08,282.80,254.52,264.94,261.50,254.11,233.59,232.55,234.05,238.51,245.51,257.10,246.69,220.43,222.36,254.67,245.29,242.55,237.70,389.44
