dates,nzd0039-0000,nzd0039-0001,nzd0039-0002,nzd0039-0003,nzd0039-0004,nzd0039-0005,satname
1999-07-25 22:04:15+00:00,392.79,,333.29,337.17,342.66,360.56,L7
1999-10-04 22:10:38+00:00,391.395,,333.29,334.915,338.155,349.27,L7
1999-11-21 22:10:24+00:00,402.25666666666666,,332.235,334.00333333333333,341.6166666666666,347.81333333333333,L7
2000-02-09 22:10:19+00:00,411.7066666666667,,332.105,334.94666666666666,341.36999999999995,340.06666666666666,L7
2000-03-28 22:10:07+00:00,411.7066666666667,,330.98333333333335,335.3025,342.4475,340.0525,L7
2000-04-29 22:09:53+00:00,422.56000000000006,,331.38,336.565,343.58250000000004,340.37,L7
2000-05-24 22:03:22+00:00,421.14,330.52,331.96,338.7775,343.48249999999996,343.5625,L7
2000-08-03 22:08:44+00:00,421.14,330.52,331.878,337.67999999999995,343.562,342.944,L7
2001-03-24 22:01:35+00:00,386.9,,,,365.33,383.19,L7
2001-06-03 22:07:16+00:00,386.9,,,,372.54499999999996,373.34000000000003,L7
2001-06-19 22:07:05+00:00,396.28999999999996,,,,372.54499999999996,373.34000000000003,L7
2001-08-15 22:00:14+00:00,395.34666666666664,333.57,319.43,325.75,359.3066666666667,363.42333333333335,L7
2001-09-07 22:06:11+00:00,395.34666666666664,337.98,332.055,336.98,357.6875,358.63,L7
2001-10-02 21:59:40+00:00,399.57,334.63666666666666,326.24,336.98,355.14000000000004,350.4433333333333,L7
2001-11-19 21:59:56+00:00,399.57,334.4875,323.78,336.98,355.14000000000004,350.4433333333333,L7
2002-01-22 22:00:16+00:00,393.46,339.1,322.976,335.84999999999997,345.9266666666667,351.71,L7
2002-02-14 22:06:29+00:00,406.96,340.4825,325.002,340.22999999999996,349.3533333333333,352.34,L7
2002-06-22 22:06:03+00:00,406.96,357.55,330.9766666666667,338.4533333333333,344.56333333333333,356.25,L7
2002-07-24 22:05:50+00:00,406.96,,339.25666666666666,342.21999999999997,343.53,349.07666666666665,L7
2002-08-18 21:59:33+00:00,,,344.105,343.88499999999993,355.6233333333333,361.8866666666667,L7
2002-10-21 21:59:12+00:00,384.63,364.66,338.43,343.88499999999993,361.0475,361.8866666666667,L7
2002-10-28 22:05:22+00:00,384.63,364.66,333.365,343.07666666666665,357.892,359.1825,L7
2003-01-09 21:59:45+00:00,359.445,356.475,327.475,340.98333333333335,359.736,357.615,L7
2003-01-16 22:06:02+00:00,359.445,356.475,327.486,339.65250000000003,357.15166666666664,354.326,L7
2003-04-06 22:06:21+00:00,364.0233333333333,359.99,323.2075,337.9066666666667,353.625,347.31666666666666,L7
2003-04-22 22:06:19+00:00,371.5366666666667,357.655,321.91666666666663,337.9066666666667,345.72666666666663,347.31666666666666,L7
2003-05-08 22:06:20+00:00,381.175,357.655,329.3766666666667,339.44000000000005,345.04333333333335,345.37000000000006,L7
2003-05-24 22:06:17+00:00,389.41999999999996,357.655,334.665,341.19000000000005,344.31,345.3075,L7
2003-07-28 21:48:04+00:00,392.02,344.2,336.4633333333333,336.4633333333333,338.41,342.57666666666665,L5
2003-08-13 21:48:21+00:00,390.38166666666666,346.94,340.1875,338.845,341.325,346.6525,L5
2003-08-29 21:48:38+00:00,382.64428571428573,336.27,335.846,337.05,337.312,345.522,L5
