dates,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164,satname
2016-03-16 22:20:12+00:00,310.87,,,,,,,252.45,210.24,220.49,,312.82,184.8,295.31,197.02,232.675,188.07,262.885,200.8,209.35,246.32,,206.905,212.07,209.73,213.15,215.47,211.87,189.98,190.9,193.94,216.15,186.38,192.78,196.2,199.51,201.89,206.06333333333336,221.64999999999998,220.50000000000003,207.79,211.24,222.23666666666668,230.02333333333334,218.67,219.03333333333333,210.07000000000002,213.35000000000002,227.31333333333336,230.77666666666664,227.21333333333334,214.55666666666664,201.28499999999997,237.89999999999998,235.59666666666666,230.39666666666668,240.28666666666666,232.60666666666665,233.26666666666665,247.26,252.3466666666667,241.95666666666668,240.73666666666668,253.4466666666667,197.83,237.76999999999998,230.78,256.45,243.04333333333332,244.54333333333332,245.85333333333335,246.64,230.47,229.6,233.81,247.68,248.23000000000002,247.41,244.4,241.58,255.25,244.26,236.085,242.895,239.26,243.435,250.785,233.7,239.23000000000002,238.46,248.525,244.26999999999998,246.41666666666666,242.30999999999997,216.27,239.24,246.04000000000005,255.92666666666665,260.58,269.99666666666667,264.3233333333333,262.6033333333333,,,,175.93,179.78,185.13,185.67,195.51,190.12,193.66,250.45333333333335,209.55,212.48,230.72,205.45,203.62,214.57000000000002,203.67,199.77,237.95666666666668,236.76333333333332,240.74,249.48000000000002,238.44333333333336,243.71333333333334,237.45333333333335,256.97666666666663,235.05249999999998,250.45666666666662,249.92333333333332,251.89666666666668,246.02666666666667,261.84999999999997,241.51999999999998,239.43000000000004,238.01,242.59333333333333,236.40250000000003,234.03333333333333,233.26666666666665,238.04333333333332,239.05333333333337,246.33666666666667,245.75666666666666,249.58333333333334,249.56000000000003,245.89666666666668,267.1033333333333,247.71333333333334,246.76,246.93333333333337,244.75666666666666,242.0675,264.3066666666667,276.7166666666667,254.29666666666665,256.40333333333336,250.50333333333333,271.09999999999997,272.6233333333334,260.38,288.9325,289.10249999999996,L8
2016-04-17 22:19:33+00:00,284.26,307.58,272.77,,,,,268.41999999999996,193.765,220.49,198.43,276.68,204.505,247.61,197.02,232.675,201.67666666666665,262.90333333333336,200.8,213.46333333333334,250.39333333333335,194.93,206.905,217.54,215.72,222.84,222.32999999999998,221.945,189.98,194.96,198.67000000000002,216.15,186.38,208.155,211.41,216.48,219.37,209.68,227.00333333333333,223.9766666666667,228.11,223.03333333333333,229.09750000000003,235.5,226.685,226.76500000000001,220.5875,213.35000000000002,233.60750000000002,235.9775,234.5625,226.4425,201.28499999999997,243.0375,244.10500000000002,237.8175,245.91500000000002,244.0675,242.3075,255.015,262.56,247.8725,248.0025,260.22,197.83,250.57999999999998,230.78,267.21000000000004,243.04333333333332,244.54333333333332,256.035,246.64,230.47,229.6,233.81,247.68,248.23000000000002,247.41,244.4,241.58,255.25,252.53666666666666,244.03,246.42666666666665,245.34333333333333,245.01666666666665,251.82333333333335,240.5233333333333,247.69333333333336,250.4766666666667,261.43666666666667,258.22999999999996,255.1,242.30999999999997,216.27,239.24,246.04000000000005,255.92666666666665,260.58,269.99666666666667,264.3233333333333,262.6033333333333,,,,175.93,179.78,185.13,185.67,195.51,190.12,193.66,272.4225,209.55,212.48,230.72,205.45,203.62,214.57000000000002,203.67,199.77,250.39249999999998,249.02,253.39499999999998,257.3525,246.1725,246.98,242.685,260.4425,240.68399999999997,257.13,253.6925,256.05,248.56,258.6925,242.2575,242.09000000000003,239.78,244.51500000000001,239.04800000000006,239.41750000000002,239.005,244.5975,245.12,252.245,245.75666666666666,249.58333333333334,249.56000000000003,245.89666666666668,267.1033333333333,251.8525,246.76,246.93333333333337,251.72000000000003,247.78999999999996,268.7025,275.70500000000004,256.9475,261.115,258.0525,277.65250000000003,281.45500000000004,260.38,298.008,293.65,L8
2016-04-24 22:25:40+00:00,284.26,288.855,277.9,274.68,,,,247.88666666666666,191.90666666666667,220.49,198.43,276.68,204.505,224.7733333333333,208.70000000000002,230.92666666666665,216.64249999999998,255.3125,200.8,213.46333333333334,258.26,194.93,206.905,217.54,223.14666666666668,217.1966666666667,222.32999999999998,221.945,189.98,194.96,198.67000000000002,216.15,186.38,208.155,211.41,230.68999999999997,227.37,212.192,226.8425,226.835,228.95000000000002,227.9425,231.75,235.5,226.685,226.76500000000001,220.5875,213.35000000000002,233.60750000000002,235.9775,234.5625,226.4425,201.28499999999997,243.0375,244.10500000000002,237.8175,250.97600000000003,251.206,249.89000000000001,256.962,274.47200000000004,251.666,254.58,260.22,197.83,250.57999999999998,230.78,267.21000000000004,243.04333333333332,244.54333333333332,268.192,246.64,230.47,229.6,233.81,247.68,248.23000000000002,247.41,244.4,241.58,255.25,252.53666666666666,256.3775,253.82,250.95499999999998,252.20749999999998,258.6125,251.26749999999998,256.27,258.7975,266.3525,258.22999999999996,264.748,242.30999999999997,216.27,239.24,246.04000000000005,255.92666666666665,260.58,269.99666666666667,264.3233333333333,262.6033333333333,,,,175.93,179.78,185.13,185.67,195.51,190.12,193.66,285.254,209.55,212.48,230.72,205.45,203.62,214.57000000000002,203.67,199.77,250.39249999999998,249.02,253.39499999999998,268.504,256.168,246.98,242.685,268.298,250.00833333333333,266.198,253.6925,265.432,248.56,258.6925,242.2575,249.21800000000002,247.808,251.73000000000002,242.99333333333334,242.77399999999997,243.16199999999998,252.10399999999998,250.096,252.245,245.75666666666666,249.58333333333334,257.5,256.38,268.6175,256.89,255.42000000000002,246.93333333333337,251.72000000000003,247.78999999999996,272.254,276.54800000000006,256.9475,269.96799999999996,258.0525,286.142,292.41,260.38,309.38166666666666,293.65,L8
2016-05-26 22:25:48+00:00,284.26,288.855,277.9,274.68,,,,247.88666666666666,191.90666666666667,220.49,198.43,276.68,204.505,224.7733333333333,208.70000000000002,230.92666666666665,216.64249999999998,255.3125,200.8,213.46333333333334,258.26,194.93,206.905,217.54,223.14666666666668,217.1966666666667,222.32999999999998,221.945,189.98,194.96,198.67000000000002,216.15,186.38,208.155,211.41,227.3775,224.005,214.32333333333335,226.28000000000003,224.11599999999999,228.0475,225.586,229.17333333333332,235.5,226.685,226.76500000000001,220.5875,213.35000000000002,233.60750000000002,235.9775,234.5625,226.4425,201.28499999999997,243.0375,230.266,226.62199999999999,238.67999999999998,239.04833333333332,238.38666666666668,243.81499999999997,258.135,239.26833333333332,242.905,243.894,185.72000000000003,250.57999999999998,230.78,267.21000000000004,243.04333333333332,244.54333333333332,268.192,246.64,230.47,229.6,233.81,247.68,248.23000000000002,247.41,244.4,241.58,255.25,252.53666666666666,256.3775,253.82,250.95499999999998,252.20749999999998,258.6125,251.26749999999998,256.27,258.7975,266.3525,258.22999999999996,271.09499999999997,242.30999999999997,216.27,239.24,246.04000000000005,255.92666666666665,260.58,269.99666666666667,264.3233333333333,262.6033333333333,,,,175.93,179.78,183.5,184.76999999999998,192.76999999999998,188.065,193.66,285.254,206.85000000000002,216.07999999999998,225.92333333333332,206.915,205.18,208.95000000000002,204.075,200.45,240.18800000000002,239.448,244.334,263.60333333333335,268.9483333333333,256.26,242.685,274.92333333333335,255.83714285714285,261.3183333333333,253.76400000000004,262.92333333333335,248.35399999999998,257.27599999999995,245.098,249.74,248.57333333333335,252.785,244.12714285714287,245.06499999999997,244.33166666666668,246.09,245.28666666666666,255.17,251.015,251.88500000000002,258.75,257.964,268.166,258.56,257.592,252.5625,254.87400000000002,249.97666666666666,272.12666666666667,277.08833333333337,260.256,269.96799999999996,259.882,284.3233333333333,286.45166666666665,259.58500000000004,305.84857142857146,292.08666666666664,L8
2016-06-04 22:20:04+00:00,284.26,288.855,277.9,274.68,,,,247.88666666666666,191.90666666666667,220.49,198.43,276.68,204.505,224.7733333333333,208.70000000000002,230.92666666666665,216.64249999999998,255.3125,200.8,213.46333333333334,258.26,194.93,206.905,217.54,223.14666666666668,217.1966666666667,222.32999999999998,221.945,189.98,194.96,198.67000000000002,216.15,186.38,208.155,211.41,227.3775,224.005,214.32333333333335,226.28000000000003,224.11599999999999,228.0475,225.586,229.17333333333332,235.5,226.685,226.76500000000001,220.5875,213.35000000000002,233.60750000000002,235.9775,234.5625,226.4425,201.28499999999997,243.0375,220.23000000000002,218.18166666666664,228.97285714285712,230.19142857142856,230.68714285714285,233.66428571428568,245.75428571428571,229.56857142857143,242.905,243.894,185.72000000000003,250.57999999999998,230.78,267.21000000000004,243.04333333333332,244.54333333333332,268.192,246.64,230.47,229.6,233.81,247.68,248.23000000000002,247.41,244.4,241.58,255.25,252.53666666666666,256.3775,253.82,250.95499999999998,252.20749999999998,258.6125,251.26749999999998,256.27,258.7975,266.3525,258.22999999999996,271.09499999999997,242.30999999999997,216.27,239.24,246.04000000000005,255.92666666666665,260.58,269.99666666666667,264.3233333333333,262.6033333333333,,,,175.93,179.78,180.50333333333333,182.12333333333333,189.57333333333335,185.51999999999998,191.59,267.7316666666666,205.07666666666668,216.26,221.88,206.54999999999998,203.64666666666668,205.56,202.66333333333333,199.39666666666668,232.60500000000002,232.50333333333333,237.60500000000002,255.17000000000002,259.4357142857143,246.82166666666663,234.856,264.00142857142856,249.32625,255.71142857142857,248.94833333333335,256.16857142857145,241.90666666666667,249.18999999999997,239.47333333333333,243.61285714285714,242.5542857142857,245.52428571428572,238.75375000000003,238.32571428571427,237.65857142857143,239.3842857142857,238.96428571428572,246.03333333333333,241.998,242.598,249.91,248.94500000000002,257.02,250.1614285714286,248.00333333333333,252.5625,254.87400000000002,249.97666666666666,262.9757142857143,277.08833333333337,260.256,269.96799999999996,259.882,284.3233333333333,286.45166666666665,259.58500000000004,305.84857142857146,292.08666666666664,L8
2016-08-07 22:20:25+00:00,284.26,288.855,277.9,274.68,,,,247.88666666666666,191.90666666666667,220.49,198.43,276.68,204.505,224.7733333333333,208.70000000000002,230.92666666666665,216.64249999999998,255.3125,200.8,213.46333333333334,258.26,194.93,206.905,217.54,223.14666666666668,217.1966666666667,222.32999999999998,221.945,,199.02,203.4,229.05,,223.53,226.62,236.66666666666666,231.37666666666667,216.42000000000002,230.84250000000003,229.1975,234.80000000000004,231.425,231.95999999999998,245.23333333333335,237.4766666666667,231.20000000000002,223.16333333333333,203.09,234.36333333333337,238.85,238.74,241.37666666666667,201.64,246.07666666666668,220.60399999999998,220.55,231.23499999999999,234.795,235.26666666666665,236.7883333333333,247.345,227.04333333333332,244.096,250.4575,173.61,262.6066666666666,240.39499999999998,282.6266666666667,251.14000000000001,254.19,277.5025,263.45,,,,241.64,245.78,245.7,,,273.35,262.17,266.9633333333333,260.2733333333333,258.6766666666667,259.09,267.04,260.01,266.95666666666665,267.21000000000004,277.84000000000003,271.325,280.058,249.70499999999998,,248.25,252.91000000000005,265.815,267.65500000000003,282.735,275.515,273.455,,,,175.93,179.78,182.2825,183.70499999999998,191.1275,187.5625,192.20333333333335,256.4242857142857,205.2,216.0575,219.13400000000001,206.01,203.5575,197.6125,202.225,199.2975,227.21,227.80285714285716,233.1185714285714,248.83625,252.18,240.3085714285714,229.46833333333333,255.7785714285714,246.37,250.305,243.57999999999998,250.6025,237.13285714285715,240.05666666666664,234.61285714285714,238.645,237.8575,239.98875,234.19625,232.995,232.67625,234.69,234.7425,239.8742857142857,236.20666666666668,236.87666666666667,243.79,242.89142857142858,246.79333333333332,244.14625,241.42285714285714,252.5625,254.87400000000002,253.48199999999997,256.2285714285714,279.50800000000004,260.256,269.96799999999996,259.882,290.494,292.27,258.79,305.72285714285715,290.50166666666667,L8
2016-09-08 22:20:36+00:00,284.26,288.855,277.9,274.68,,,,247.88666666666666,191.90666666666667,220.49,198.43,276.68,224.21,224.7733333333333,213.445,224.38,229.38333333333333,248.56333333333336,193.74,223.20499999999998,262.53666666666663,194.93,193.48,216.815,223.14666666666668,217.1966666666667,222.32999999999998,221.945,,199.02,203.4,229.05,,223.53,226.62,236.66666666666666,231.37666666666667,219.65,229.3666666666667,226.52666666666664,234.80000000000004,231.425,234.37249999999997,249.73,241.17000000000002,238.445,239.70499999999998,,243.99000000000004,244.37,250.835,254.31,,255.62,217.4225,217.30249999999998,229.76,234.666,233.446,230.18599999999998,245.734,225.32800000000003,245.88250000000002,248.73000000000002,173.61,274.66499999999996,250.8,296.72,254.12,251.92,289.86,263.45,,,,241.64,245.78,245.7,,,273.35,262.17,266.9633333333333,260.2733333333333,258.6766666666667,259.09,267.04,260.01,266.95666666666665,267.21000000000004,277.84000000000003,271.325,285.35249999999996,258.68,,254.68,256.17,269.77,276.07,282.45,278.83,276.64,,,173.96,177.15,180.29,182.5,184.4425,190.67000000000002,188.0625,191.80333333333337,255.61333333333334,204.24,215.77249999999998,211.11249999999998,204.73,202.3725,196.4875,201.43,198.41,222.34,223.53833333333333,228.93500000000003,243.04714285714286,251.5157142857143,234.93833333333336,226.07599999999996,247.76,245.80142857142854,246.97857142857143,238.52666666666667,248.33571428571426,232.40499999999997,231.70833333333334,230.285,236.6414285714286,235.03,237.57142857142858,231.43571428571428,230.4085714285714,230.44285714285715,231.8614285714286,231.6342857142857,234.21166666666667,230.086,229.58800000000002,238.75,238.64666666666665,235.70166666666668,240.37428571428572,236.4333333333333,267.7033333333333,268.455,266.22249999999997,253.08571428571432,276.308,269.0375,282.72,276.10333333333335,294.1275,296.3,258.79,308.34166666666664,291.322,L8
2016-12-04 22:26:29+00:00,,,,,,,,,,,,,,,,,,,,,,176.68,182.58,181.41,193.94,195.59,197.64,197.88,,,193.66,192.18,189.03,201.92,201.15,198.66,203.02,206.53,193.01,196.9,199.42,201.43,202.94,199.68,206.05,169.88,,,,,,,173.36,172.62,176.73,179.6,192.15,180.38,180.81,206.37,203.64,203.59,212.83,209.84,,,,,,,182.1,214.48,221.29,247.62,243.28,226.39,224.81,224.36,225.39,187.78,225.62,,,,,228.77,222.94,225.56,,,,,,,220.79,227.21,235.15,238.85,,,,,186.14,183.5,178.905,182.43,215.575,186.81,188.53499999999997,194.735,200.16,201.91,197.25333333333333,209.97,215.82666666666668,210.33,204.33333333333334,203.05666666666664,196.425,200.7,197.60999999999999,194.87499999999994,198.88999999999996,205.90500000000003,214.4366666666667,204.39666666666668,204.46,205.97333333333336,203.54333333333332,206.6966666666667,213.18333333333337,214.31333333333336,213.29333333333332,209.58333333333334,208.98666666666668,205.09999999999997,202.88500000000005,215.34333333333333,200.65500000000003,199.57999999999996,193.87,200.84,203.99,207.21333333333334,205.5333333333333,210.26333333333332,211.9333333333333,206.79499999999996,205.97499999999997,202.54000000000002,206.31000000000003,205.55666666666664,236.66000000000003,237.795,240.78500000000003,223.0566666666667,238.43,235.695,263.625,262.61,257.24,264.09,274.85,286.8,280.0233333333333,L8
2017-02-15 22:20:19+00:00,,,,,,,,,,,,,,,,,,,,,,176.68,182.58,181.41,193.94,195.59,197.64,197.88,,,193.66,192.18,189.03,201.92,201.15,198.66,203.02,206.53,193.01,196.9,199.42,201.43,202.94,199.68,206.05,169.88,,,,,,,173.36,172.62,176.73,179.6,192.15,180.38,180.81,206.37,203.64,203.59,212.83,209.84,,,,,,,182.1,214.48,221.29,247.62,243.28,226.39,224.81,224.36,225.39,187.78,225.62,,,,,228.77,222.94,225.56,,,,,,,220.79,227.21,235.15,238.85,,,,,186.14,183.5,178.905,182.43,215.575,187.255,188.76,194.375,201.43999999999997,203.22000000000003,197.01,209.93666666666664,214.17,209.58,202.36333333333334,201.25333333333333,195.85500000000002,199.45,196.70999999999998,194.52499999999998,198.065,204.34,214.33,204.2266666666667,204.23666666666668,205.64666666666668,203.5666666666667,205.90333333333334,212.32333333333335,214.13666666666666,212.67666666666665,208.92,208.36,204.61,201.47500000000002,214.32333333333335,199.685,198.32999999999998,192.74,200.26999999999998,203.45666666666668,206.33666666666667,205.18999999999997,209.6833333333333,211.17666666666665,206.235,205.04500000000002,201.47,205.90333333333334,204.97333333333333,224.20666666666668,224.10333333333332,225.55000000000004,222.01666666666665,224.81333333333336,223.63,239.5533333333333,262.61,257.24,264.09,274.85,287.3433333333333,280.60999999999996,L8
2017-05-06 22:19:43+00:00,,,,,,,,,,,,,,,,,,,,,,176.68,182.58,181.41,193.94,195.59,197.64,197.88,,,193.66,192.18,189.03,201.92,201.15,198.66,203.02,206.53,193.01,196.9,199.42,201.43,202.94,199.68,206.05,169.88,,,,,,,173.36,172.62,176.73,179.6,192.15,180.38,180.81,206.37,203.64,203.59,212.83,209.84,,,,,,,182.1,214.48,221.29,247.62,243.28,226.39,224.81,224.36,225.39,187.78,225.62,,,,,228.77,222.94,225.56,,,,,,,220.79,227.21,235.15,238.85,,,,,186.14,183.5,183.85,187.71,250.86,188.51,188.9,195.07,206.09999999999997,208.60000000000002,203.155,212.04999999999995,215.585,209.26,203.38,202.44,195.59,198.41,197.2,194.14,197.95,204.52499999999998,215.76666666666668,205.84333333333333,205.50333333333333,207.07666666666668,204.86333333333332,207.0533333333333,213.41333333333333,215.10333333333332,213.75,209.5566666666667,209.23000000000002,205.45,202.28,214.39,199.8,197.9,194.56,200.74,204.24,207.16666666666666,205.96,209.82000000000002,210.78666666666666,207.05,205.625,202.36,206.07333333333335,205.34333333333333,204.07000000000002,202.5233333333333,204.03666666666666,212.05666666666664,204.86,205.36333333333334,217.49,262.61,257.24,264.09,274.85,290.655,281.32,L8
2017-06-07 22:20:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.385,180.01,188.475,190.57999999999998,194.45,183.655,222.4,214.725,206.15,197.91,198.14999999999998,193.79500000000002,202.42000000000002,195.66,194.785,197.035,204.29999999999998,204.0966666666667,202.17999999999998,200.51,202.56333333333336,199.82000000000002,201.67333333333332,210.37666666666667,211.31333333333336,210.4333333333333,217.90333333333334,217.80333333333337,208.50666666666666,212.33666666666667,203.18999999999997,198.8166666666667,197.10333333333332,193.94999999999996,196.12666666666667,200.8033333333333,203.24,214.61666666666665,218.92,206.86,205.60333333333332,217.23000000000002,201.03666666666666,211.25666666666666,199.52999999999997,199.85333333333335,195.66333333333333,195.69000000000003,210.38666666666668,199.24333333333334,199.97,195.87,,,,,284.5,277.49,L8
2017-06-23 22:20:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.385,180.01,188.475,190.57999999999998,194.45,183.655,222.4,214.725,206.15,197.91,198.14999999999998,193.79500000000002,202.42000000000002,195.66,194.785,197.035,204.29999999999998,204.0966666666667,202.17999999999998,200.51,202.56333333333336,199.82000000000002,201.67333333333332,210.37666666666667,211.31333333333336,210.4333333333333,217.90333333333334,217.80333333333337,208.50666666666666,212.33666666666667,203.18999999999997,198.8166666666667,197.10333333333332,193.94999999999996,196.12666666666667,200.8033333333333,196.06,214.61666666666665,218.92,198.66,200.8075,217.23000000000002,195.7125,211.25666666666666,194.92249999999999,194.055,189.75,195.69000000000003,210.38666666666668,199.24333333333334,199.97,195.87,,,,,284.5,277.49,L8
2017-07-09 22:20:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.385,180.01,188.475,190.57999999999998,194.45,183.655,222.4,214.725,206.15,197.91,198.14999999999998,193.79500000000002,202.42000000000002,195.66,194.785,197.035,204.29999999999998,204.0966666666667,202.17999999999998,200.51,202.56333333333336,199.82000000000002,201.67333333333332,210.37666666666667,211.31333333333336,210.4333333333333,217.90333333333334,217.80333333333337,208.50666666666666,212.33666666666667,203.18999999999997,198.8166666666667,197.10333333333332,193.94999999999996,196.12666666666667,200.8033333333333,191.774,214.61666666666665,218.92,194.85,197.678,217.23000000000002,192.304,211.25666666666666,191.804,190.956,186.348,195.69000000000003,210.38666666666668,199.24333333333334,199.97,195.87,,,,,284.5,277.49,L8
2017-08-10 22:20:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.01,191.37,192.12,199.52,197.92,191.78,200.44,205.3,207.83,210.16,210.31,213.11,216.69,201.94,,,,,,,,,,,,199.75,189.96,180.61,186.06,204.75,207.4,216.04,210.3,208.26,228.88,198.62,203.91,197.91,,,,,207.33,212.49,226.33,230.49,232.7,,,220.19,226.94,185.44,220.67,,,227.95,223.85,223.61,218.11,,,,,226.09,233.76,239.49,240.48,230.26,247.97,245.23,234.88,234.91,,242.77,236.83,238.45,239.08,244.36,203.38,202.31000000000003,188.475,190.57999999999998,194.45,183.655,233.84333333333333,225.37333333333333,206.69000000000003,214.09,214.23,209.86333333333334,214.92333333333332,207.72333333333333,208.92,211.03333333333333,213.8,213.49250000000004,213.2125,211.195,213.215,211.3075,212.7375,219.825,222.8725,220.065,226.51,224.4875,218.9025,222.0925,214.82,211.1,208.4975,207.89499999999998,208.63,211.9275,202.27,226.1175,230.42749999999998,194.85,206.99666666666667,226.5875,202.61666666666667,223.7625,203.05999999999997,202.86,197.37166666666667,210.0575,219.81,213.53500000000003,210.675,209.60250000000002,250.45,243.44,241.92,233.51,284.5,278.53999999999996,L8
2017-09-02 22:26:16+00:00,,,,,,,,,164.63,185.06,179.12,192.35,177.6,177.06,180.68,173.42,,,,,,179.21,186.37,196.34,200.02,199.59,203.91,198.39,191.13,186.925,192.405,194.82,199.13,198.06,200.825,205.755,206.38,210.85500000000002,213.175,211.60500000000002,213.23000000000002,214.175,205.7,231.95,205.47,206.07,211.88,207.76,205.45,205.76,202.14,,202.7,199.88,201.45999999999998,196.70499999999998,191.885,195.745,207.45499999999998,204.99499999999998,206.93,205.99,204.25,216.66,202.405,207.59499999999994,205.74,,231.22,211.4,213.27,207.62500000000003,208.95499999999998,218.45,226.155,225.415,218.44,215.26,220.85500000000002,223.26999999999998,201.07999999999998,222.32,,,224.14999999999998,222.13,223.33,219.525,,,,,228.465,236.77999999999997,239.595,241.57999999999998,235.49,245.60500000000002,246.805,239.005,238.055,,236.995,239.42000000000002,239.95,243.14,244.935,224.42333333333332,225.44333333333336,181.88,183.63,191.54,179.46,252.32333333333335,242.14666666666665,207.08500000000004,231.03666666666663,231.65333333333334,226.91,230.3766666666667,224.5533333333333,225.66333333333333,227.64333333333335,224.435,221.9975,225.3375,224.60250000000002,225.99499999999998,225.09,227.935,232.58749999999998,235.7175,232.7475,239.835,236.62,232.005,234.90749999999997,228.125,223.415,220.6925,222.775,222.73,225.095,210.32833333333335,239.365,244.27499999999998,191.13333333333333,215.64,239.045,211.17499999999998,237.8225,212.54999999999998,212.765,206.61,224.655,230.905,225.9325,224.43,224.37,251.255,242.41,245.37,241.505,280.79,275.04999999999995,L8
2017-09-18 22:26:19+00:00,,,,,,,,,163.79500000000002,193.87,196.115,202.49,193.03,194.11,193.52,191.015,203.54,,200.89,212.82,,195.175,200.89,196.88,197.73000000000002,206.215,201.93,201.57,207.12,201.06000000000003,202.03666666666666,205.35333333333332,201.61,201.12,204.11333333333334,211.25666666666666,209.72000000000003,214.32666666666668,210.39666666666668,217.42333333333332,209.97,209.1933333333333,210.06333333333336,222.625,206.495,210.14499999999998,210.6,213.56,215.535,215.0,217.20999999999998,258.12,217.24999999999997,214.055,204.07000000000002,201.65333333333334,206.08666666666667,208.09333333333333,216.08666666666667,205.0733333333333,209.0666666666667,211.35333333333335,214.47,216.66,203.0566666666667,208.61333333333332,208.78666666666666,,223.69,212.21,222.07999999999998,218.92,213.99333333333334,227.8166666666667,230.6,224.17666666666665,214.775,220.97,222.78333333333333,221.51999999999998,217.01999999999998,234.43666666666664,,277.22,225.1933333333333,222.13,223.33,219.525,296.5,292.57,284.06,297.45,232.88333333333333,238.35,240.23333333333335,241.57999999999998,237.5666666666667,245.45333333333335,248.97,242.62,247.54666666666665,,246.82666666666668,238.48333333333335,241.62333333333333,243.48666666666668,245.47333333333336,234.52249999999998,233.16000000000003,181.88,183.63,191.54,179.46,252.5275,246.23,207.08500000000004,240.5675,240.92000000000002,235.15749999999997,237.0575,233.0775,234.7625,233.4225,230.91000000000003,230.89600000000002,232.65,232.07399999999998,234.464,235.002,236.52799999999996,238.592,246.696,238.872,242.096,240.42600000000002,239.25,238.83399999999997,234.394,230.08199999999997,227.53199999999998,230.66,229.046,232.53000000000003,217.02142857142857,243.4,247.504,191.13333333333333,223.3642857142857,244.35,219.93714285714285,244.224,219.97285714285712,219.71142857142857,214.93428571428572,232.56599999999997,236.62600000000003,234.56,232.43199999999996,233.37800000000001,250.76,245.00666666666666,252.50666666666666,252.41666666666666,284.11,275.09666666666664,L8
