dates,satname,nzd0302-0000,nzd0302-0001,nzd0302-0002,nzd0302-0003,nzd0302-0004,nzd0302-0005,nzd0302-0006,nzd0302-0007,nzd0302-0008,nzd0302-0009,nzd0302-0017,nzd0302-0018,nzd0302-0019,nzd0302-0020,nzd0302-0021,nzd0302-0022,nzd0302-0023,nzd0302-0024,nzd0302-0025,nzd0302-0026,nzd0302-0027,nzd0302-0028,nzd0302-0029,nzd0302-0030,nzd0302-0031,nzd0302-0032,nzd0302-0033,nzd0302-0034,nzd0302-0035,nzd0302-0036,nzd0302-0037,nzd0302-0038,nzd0302-0039,nzd0302-0040,nzd0302-0041,nzd0302-0010,nzd0302-0011,nzd0302-0012,nzd0302-0013,nzd0302-0014,nzd0302-0016,nzd0302-0015
2005-08-13 21:42:29.474000,L5,373.22,383.25,395.42,382.56,390.36,387.13,394.46,393.09,390.15,363.79,,359.77,374.95,386.72,400.25,394.08,372.38,367.12,376.35,372.04,377.94,373.58,390.28,376.93,374.68,384.83,386.04,381.69,397.94,400.26,383.88,367.22,367.85,376.93,379.89,352.71,357.68,376.87,361.16,335.13,348.35,352.26
2005-08-20 21:48:42.854000,L5,399.95,410.66,392.95,400.05,346.02,327.15,335.95,335.63,325.83,315.70,293.40,311.78,325.39,345.86,351.64,352.37,338.40,334.29,337.52,341.91,338.71,359.22,339.40,332.05,337.97,348.86,339.46,341.73,343.98,359.10,362.38,350.35,352.89,353.86,349.02,315.80,319.42,325.10,314.40,296.35,288.74,300.38
2005-08-29 21:42:34.821000,L5,383.63,399.37,397.09,393.90,398.20,416.20,416.04,331.62,323.47,312.14,292.83,308.85,326.59,344.74,346.13,343.48,328.38,327.04,337.96,335.50,338.06,349.02,338.88,330.20,338.30,349.80,338.61,340.33,341.60,357.95,357.10,345.04,354.06,346.10,346.36,310.96,315.79,324.18,307.98,297.21,299.91,294.23
2005-11-08 21:48:52.559000,L5,375.63,388.25,398.13,391.67,384.35,375.48,375.66,383.91,363.41,344.14,356.40,359.34,369.12,392.02,390.74,382.59,367.25,364.09,381.19,380.07,379.29,391.16,386.28,366.31,366.53,375.62,371.92,370.98,368.57,383.73,369.69,374.84,373.27,385.66,375.82,342.62,363.57,,,,,
2006-01-20 21:44:25.094000,L5,337.16,340.28,340.49,347.84,352.28,334.06,334.64,331.09,325.04,316.55,301.49,317.40,336.84,353.05,364.18,355.39,343.27,337.45,340.24,342.79,345.98,353.11,340.72,326.79,333.10,345.25,342.82,337.66,341.77,360.55,356.06,348.54,348.52,349.86,345.47,319.24,323.21,320.35,312.87,301.26,297.97,302.38
2006-01-27 21:50:46.347000,L5,383.26,399.83,400.78,403.22,406.16,406.82,405.01,437.20,322.45,312.16,300.65,317.18,337.47,356.53,362.56,346.89,331.65,324.04,333.43,332.39,338.22,343.13,342.13,388.03,355.61,373.83,349.08,354.47,348.25,357.68,354.08,345.67,348.09,346.24,347.18,311.46,313.99,317.59,305.11,292.85,295.28,292.23
2006-02-12 21:51:08.090000,L5,326.40,329.39,338.23,344.17,345.05,327.50,324.14,326.32,311.78,303.38,291.44,304.91,327.64,345.92,352.43,347.21,327.58,323.60,332.44,325.79,334.24,339.95,337.76,326.81,333.69,343.40,343.73,338.42,341.41,352.67,352.29,343.11,349.39,348.08,364.87,308.41,307.68,311.06,300.86,288.09,287.03,289.21
2006-02-21 21:45:08.534000,L5,367.99,380.76,391.45,393.30,386.75,379.68,373.75,374.17,367.90,346.30,336.05,365.75,363.51,376.74,386.26,376.24,364.57,361.14,361.62,369.86,379.59,388.71,383.96,378.71,385.94,388.20,378.02,363.80,368.88,378.12,368.51,357.06,359.73,367.37,368.40,345.69,347.40,356.20,361.83,,338.17,
2006-02-28 21:51:28.213000,L5,333.93,336.92,347.49,350.91,350.86,336.17,335.85,338.71,327.38,315.31,301.72,317.32,336.91,355.39,356.81,348.67,339.07,334.35,340.52,343.39,342.83,357.00,346.79,336.35,345.23,357.39,351.86,349.78,348.38,361.91,356.69,345.78,350.92,351.29,345.99,317.81,316.07,322.42,310.48,299.30,300.67,299.21
2006-03-09 21:45:28.526000,L5,397.63,404.37,400.02,399.53,359.17,346.28,344.11,334.63,321.09,313.05,303.43,335.53,353.68,364.43,367.15,353.92,338.04,333.99,339.76,339.24,355.22,361.12,354.10,342.56,349.72,363.56,362.31,347.75,350.13,363.23,356.68,345.53,350.30,350.77,355.11,313.76,311.65,319.45,305.43,302.95,305.95,302.70
2006-04-10 21:46:04.979000,L5,329.44,328.71,336.64,340.22,341.07,319.41,319.20,320.78,302.58,290.56,275.64,298.40,311.95,329.31,335.60,321.26,316.23,304.13,311.71,310.99,,,,,,,,,,,,,,,,293.29,292.87,297.76,282.12,270.13,266.22,258.70
2006-04-26 21:46:20.696000,L5,334.37,395.67,400.82,403.11,423.64,333.23,342.68,336.53,323.85,314.04,303.43,318.04,332.06,351.35,363.60,355.02,336.61,330.61,339.84,338.65,343.63,354.86,347.76,334.29,346.34,356.34,356.66,348.55,350.69,362.35,362.94,352.04,351.96,352.77,350.17,312.52,313.23,324.48,305.87,300.57,299.09,304.19
2006-06-13 21:47:01.718000,L5,359.04,370.66,387.18,378.89,372.08,368.57,371.64,372.06,362.47,342.70,347.59,362.44,363.44,378.54,393.19,380.53,365.24,356.08,359.77,359.06,370.22,379.91,370.06,365.84,365.38,383.19,372.82,366.73,367.84,375.79,374.14,363.11,370.31,381.68,372.90,336.95,345.01,372.63,330.93,342.45,343.64,332.40
2006-07-22 21:53:46.375000,L5,381.86,388.89,394.41,392.51,386.36,332.22,343.70,339.56,328.49,320.93,300.04,326.67,336.79,362.70,364.44,356.02,345.62,342.91,339.99,342.36,346.06,354.58,354.43,334.48,344.52,355.81,352.69,348.96,346.88,365.95,368.49,355.75,360.62,356.63,359.15,318.66,321.70,325.27,309.16,301.93,305.47,307.09
2006-08-23 21:54:11.272000,L5,338.41,341.34,347.23,353.51,353.93,338.49,334.19,330.34,312.73,304.24,300.15,323.48,336.22,352.45,354.60,343.80,327.89,325.42,330.25,332.55,342.08,351.22,347.19,333.76,347.61,351.43,348.47,338.37,340.98,355.62,349.95,340.15,346.08,353.89,350.66,306.72,310.90,312.86,303.15,301.44,296.60,301.59
2006-09-01 21:48:07.347000,L5,374.68,379.26,396.17,382.80,391.75,377.01,388.08,380.92,367.83,345.84,354.81,361.13,380.30,392.02,400.97,384.18,369.77,377.49,370.87,376.92,381.09,390.84,377.77,367.09,365.48,386.63,388.05,383.09,383.94,399.81,391.77,381.34,377.80,389.14,371.89,351.85,370.58,371.51,340.49,326.18,338.53,332.60
2006-10-10 21:54:44.695000,L5,380.64,389.35,402.65,399.65,402.68,398.82,378.94,380.35,380.09,362.95,,,403.60,392.19,394.21,388.12,373.33,364.77,373.04,386.37,394.90,402.44,390.97,377.45,386.16,397.77,412.07,389.20,400.10,412.38,386.76,377.48,390.49,392.54,377.74,352.97,373.32,369.95,365.76,,,
2006-12-06 21:49:05.144000,L5,366.97,370.87,383.07,384.71,393.60,388.82,388.31,397.90,377.53,350.49,323.92,354.92,373.92,393.48,406.37,394.94,378.61,373.64,363.04,360.93,363.84,370.79,361.10,351.12,348.50,366.82,372.03,379.57,383.70,388.28,386.87,376.26,376.88,389.46,365.10,341.36,348.12,344.20,333.19,316.42,315.64,324.59
2006-12-13 21:55:19.357000,L5,,,343.58,346.08,338.36,343.14,342.22,353.45,340.81,319.76,286.26,300.63,312.83,348.63,355.49,341.68,329.33,325.06,337.06,332.13,332.33,339.75,322.49,319.22,322.82,322.07,328.24,319.94,333.38,346.64,334.19,327.29,332.90,339.00,323.86,307.11,319.54,328.49,300.96,286.01,282.26,285.66
2007-01-30 21:55:36.438000,L5,387.69,399.51,399.42,405.10,340.70,420.85,412.66,336.02,330.88,314.10,291.76,311.67,337.67,365.49,366.85,360.21,338.78,337.94,342.72,324.69,336.59,344.11,338.21,327.52,332.01,343.56,354.75,353.86,355.77,368.87,359.41,352.71,354.89,343.52,343.73,319.80,322.05,322.94,302.41,283.91,292.49,291.27
2007-02-08 21:49:26.499000,L5,,,,,,,,298.75,283.24,277.26,266.30,287.20,312.62,326.08,311.47,308.69,293.38,291.99,299.31,294.37,292.54,312.96,314.43,296.77,315.28,324.62,318.43,318.19,311.96,330.16,324.86,313.70,309.05,,,280.58,277.84,278.34,267.24,257.83,262.72,262.36
2008-01-10 21:45:41.606000,L5,,,,311.79,348.36,332.25,343.16,337.71,314.81,306.25,294.88,313.36,340.86,351.68,343.93,333.19,320.24,309.45,317.94,322.22,327.56,340.29,323.82,299.24,313.50,355.98,340.45,335.68,337.69,357.61,347.82,341.22,323.87,336.67,338.60,303.07,,279.34,278.55,293.14,273.92,266.71
2011-01-02 21:44:23.135000,L5,386.28,407.29,407.31,411.68,417.80,336.05,336.89,337.47,326.23,312.59,300.01,317.31,339.93,358.13,365.38,356.49,332.80,326.45,331.54,333.87,341.20,351.00,341.97,333.42,344.57,356.75,350.08,346.01,346.35,362.98,349.84,337.96,341.30,347.46,342.50,305.14,307.52,311.67,299.93,290.54,288.28,287.59
2011-01-18 21:44:24.452000,L5,321.67,337.10,338.93,346.27,354.13,336.10,342.37,336.25,327.52,313.17,292.15,319.90,348.43,363.73,369.92,354.95,343.19,328.50,330.37,340.09,340.41,352.70,341.91,325.35,340.70,351.46,350.73,344.21,352.13,367.50,362.81,344.35,337.98,351.93,344.28,312.43,309.49,306.06,295.33,285.38,289.15,292.73
2011-01-25 21:50:35.036000,L5,346.09,364.54,375.00,376.22,377.00,366.92,370.12,370.08,353.84,326.84,329.51,344.91,365.66,379.23,384.51,368.71,360.40,356.93,361.40,359.52,369.08,386.53,382.74,369.40,370.87,382.44,375.56,384.37,385.44,378.14,374.75,367.36,374.34,376.50,360.14,323.95,340.27,352.11,332.18,319.39,324.99,327.59
2011-10-24 21:48:35.845000,L5,395.55,406.91,404.22,400.01,401.18,394.19,401.17,413.26,318.39,306.77,286.56,308.64,318.69,344.49,351.19,343.42,332.48,326.82,336.29,339.05,329.70,343.17,338.35,324.43,337.54,341.36,324.34,332.62,345.10,359.18,354.49,348.26,349.94,345.32,340.71,307.65,314.79,318.14,307.83,287.51,283.75,287.12
2013-05-15 21:56:27.145000,L8,,,,,,,311.85,309.08,302.52,285.77,277.60,298.28,320.99,335.74,338.42,328.23,313.75,315.50,313.77,316.39,322.04,332.46,323.76,308.47,317.91,328.55,320.07,319.68,323.48,349.62,339.24,338.97,324.80,339.24,335.49,285.60,291.72,292.28,280.13,273.83,270.78,271.09
2013-05-31 21:56:31.642000,L8,,,,,,,313.85,309.92,296.20,284.06,271.46,292.42,313.92,332.75,334.63,325.29,314.66,310.82,314.14,314.62,319.46,331.23,321.93,303.45,314.75,326.16,319.97,315.44,324.25,339.59,333.49,336.51,322.18,340.27,334.29,283.67,291.85,293.91,275.84,264.95,267.80,269.09
2013-06-07 22:02:40.903000,L8,393.82,409.11,404.98,379.60,,,316.25,316.13,300.70,288.01,273.73,297.28,316.94,336.12,340.09,330.38,319.35,318.07,318.15,320.48,323.58,339.11,329.46,310.72,323.66,337.97,322.95,326.94,334.16,352.97,339.40,344.69,327.26,349.27,344.55,284.84,292.66,298.04,278.57,271.20,271.94,270.38
2013-06-16 21:56:25.784000,L8,,,,,,,316.65,312.93,302.63,291.51,279.24,294.83,317.27,336.15,338.41,326.22,315.03,313.39,316.20,319.39,321.84,335.73,328.96,310.96,329.56,335.69,323.73,331.43,332.71,351.06,343.99,340.18,338.37,348.03,340.21,287.34,295.82,296.07,286.09,274.23,275.55,271.38
2013-06-23 22:02:34.637000,L8,325.15,334.38,344.91,376.70,350.83,301.46,334.90,335.31,328.91,314.71,298.01,322.91,343.19,361.75,360.67,359.89,339.31,341.81,341.69,334.88,343.96,361.29,347.09,329.54,333.20,355.19,345.22,347.55,347.72,370.71,362.27,360.64,361.68,358.19,349.78,312.08,319.11,322.02,307.84,294.48,298.03,301.70
2013-07-18 21:56:26.327000,L8,,,,,,,,301.62,296.92,284.01,300.55,300.10,331.82,342.71,347.45,348.78,325.76,321.63,317.13,318.62,315.60,327.92,324.55,306.28,314.22,327.72,321.91,325.26,330.01,337.12,335.50,334.88,327.08,342.81,333.77,279.65,298.82,286.34,278.92,273.08,285.80,280.54
2013-07-25 22:02:37.865000,L8,331.51,347.53,351.29,349.52,349.37,336.70,336.49,340.70,334.49,308.72,308.41,316.97,335.10,354.37,362.08,355.61,341.44,338.10,353.08,355.09,351.48,360.14,357.16,342.64,337.85,347.30,348.82,349.08,361.99,366.64,363.42,360.74,360.96,365.46,350.93,302.22,310.13,320.45,304.26,297.64,300.48,304.32
2013-08-19 21:56:30.126000,L8,394.47,410.97,408.99,400.13,396.91,391.79,314.92,310.82,296.26,285.26,277.87,297.53,314.80,332.08,336.89,326.58,316.77,315.88,315.88,313.59,306.92,327.18,330.07,316.79,326.20,337.04,328.71,335.85,338.95,349.11,349.32,350.78,345.14,351.39,380.31,288.78,303.11,307.13,282.02,280.51,273.89,273.90
2013-10-06 21:56:21.607000,L8,359.64,378.74,376.60,379.76,379.12,347.68,360.52,356.23,349.04,322.43,326.82,337.47,347.11,371.41,383.50,372.38,358.44,367.01,361.61,371.75,391.74,395.08,388.51,380.41,367.29,369.45,371.65,368.10,379.27,381.81,394.43,376.05,384.57,,,321.14,333.09,340.41,325.63,319.66,315.96,319.64
2013-10-29 22:02:22.230000,L8,358.42,371.34,327.28,332.11,334.72,320.10,322.91,323.10,304.83,302.51,288.10,302.16,318.69,337.79,341.31,332.67,324.16,322.38,322.67,323.33,322.54,338.09,332.92,316.17,334.30,340.92,336.44,336.55,342.99,356.03,354.57,355.81,347.16,355.21,345.13,297.64,304.88,313.27,296.55,284.93,277.35,285.04
2013-11-07 21:56:13.098000,L8,368.77,380.93,391.62,385.45,389.88,385.48,399.28,407.25,,,332.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.28,325.38,325.96
2013-11-30 22:02:16.559000,L8,421.41,348.69,369.99,402.22,409.55,398.82,311.77,308.21,291.76,291.96,277.08,288.12,308.88,330.58,332.45,320.62,309.05,306.48,320.26,312.04,312.90,323.27,315.47,301.08,311.91,351.23,321.33,329.17,327.14,349.90,341.43,342.29,330.29,344.55,341.55,286.59,292.77,290.28,279.11,274.52,267.82,272.68
2014-02-02 22:01:41.567000,L8,316.30,318.28,330.64,334.15,333.75,314.97,315.41,322.80,311.84,293.45,288.95,296.97,348.53,332.43,339.57,327.93,315.56,322.20,304.79,286.93,,,,,,,,,,,,,,,,294.79,301.77,306.41,291.73,283.85,283.41,283.28
2014-02-11 21:55:20.778000,L8,,,,,,,,305.52,292.68,298.16,268.19,291.64,310.61,326.47,333.57,323.47,308.51,306.36,309.09,312.98,314.12,326.90,317.00,299.43,313.69,318.99,318.18,316.25,322.06,339.84,331.26,334.95,325.23,337.09,331.87,288.33,288.61,289.29,274.56,271.55,265.83,267.85
2014-03-06 22:01:13.234000,L8,326.86,333.68,338.93,337.41,342.91,332.30,342.09,346.12,318.81,300.59,304.66,326.06,336.96,355.81,354.26,346.10,336.34,335.97,338.68,329.23,338.31,350.59,343.08,328.54,329.87,344.57,342.68,341.16,344.14,353.88,353.28,354.28,352.76,370.41,361.78,303.83,319.08,320.38,306.92,302.56,302.09,303.36
2014-05-02 21:54:10.285000,L8,,,,,,,311.20,305.96,293.38,285.83,270.06,293.01,310.64,327.60,333.95,324.03,310.49,309.18,312.47,313.74,315.24,328.50,319.58,301.16,311.81,327.52,325.72,327.79,333.72,349.04,335.33,339.05,330.50,343.96,339.85,285.51,287.64,290.13,272.83,263.78,267.63,266.84
2014-05-09 22:00:15.454000,L8,311.37,,,,,,,307.01,293.72,282.15,272.00,290.60,310.07,329.62,333.23,323.80,312.36,310.17,312.53,314.49,314.28,329.00,319.52,304.14,315.11,330.92,325.53,329.99,332.99,340.98,336.90,339.77,330.14,345.47,338.44,283.18,286.69,291.19,273.94,264.14,269.57,270.35
2014-05-18 21:53:59.589000,L8,,,,,,,,309.94,295.35,285.04,270.78,291.26,309.94,327.59,332.71,323.85,313.96,308.00,311.85,314.03,314.40,327.40,318.19,301.13,313.80,328.07,324.27,328.03,331.95,341.17,337.60,343.49,329.23,346.88,337.33,285.50,289.75,292.64,274.37,264.93,266.43,269.58
2014-05-25 22:00:10.718000,L8,309.63,405.22,419.66,400.30,,,,308.08,294.10,283.38,271.80,292.98,310.53,329.10,333.70,325.28,311.68,310.16,312.49,314.75,317.42,329.97,321.42,300.67,312.97,327.73,325.45,329.90,330.45,346.09,336.19,342.03,329.13,347.61,338.30,281.15,284.46,289.64,274.54,268.78,266.62,268.73
2014-06-19 21:54:11.305000,L8,316.27,324.55,329.03,328.09,329.32,,330.72,336.54,323.70,296.55,283.86,300.50,319.69,340.56,343.61,345.52,323.14,323.66,325.59,328.77,328.81,344.21,336.56,325.38,336.59,341.60,333.79,338.49,345.91,358.87,351.52,353.96,344.08,353.71,345.29,294.48,302.39,304.50,288.92,280.54,278.59,280.92
2014-07-05 21:54:17.655000,L8,354.54,365.15,377.08,377.91,372.72,377.84,361.46,356.79,337.72,313.81,325.64,332.95,349.60,369.41,391.01,385.45,352.96,372.24,376.45,345.98,351.85,366.11,354.35,338.87,338.16,354.85,356.23,351.29,358.02,364.28,361.36,367.47,379.86,372.69,372.33,317.66,330.15,326.51,312.58,312.86,320.50,319.84
2014-07-12 22:00:31.114000,L8,308.36,323.38,361.35,335.96,,,334.17,348.36,327.94,322.75,292.41,302.56,324.20,338.72,373.11,362.98,323.71,337.46,342.67,344.62,347.25,360.01,349.81,339.05,352.78,362.73,364.63,365.18,366.10,363.58,362.51,366.20,343.77,356.56,349.52,314.18,313.42,318.04,320.82,291.16,280.99,288.95
2014-08-06 21:54:29.719000,L8,360.62,332.33,337.37,346.01,340.17,307.20,333.77,334.64,317.72,304.92,293.86,311.32,326.87,345.36,366.03,352.94,328.79,331.29,333.56,333.51,336.96,355.32,340.52,324.01,341.30,351.80,342.09,342.57,343.08,354.28,350.12,354.51,350.60,361.19,349.15,304.01,308.88,313.71,296.05,283.74,282.03,287.37
2014-08-13 22:00:42.730000,L8,314.42,316.05,322.73,324.50,322.12,299.26,313.65,313.46,303.94,293.55,280.83,295.88,314.89,334.30,338.61,330.85,315.59,314.06,316.98,316.52,318.47,331.60,325.18,311.76,318.86,332.00,325.48,330.58,330.05,353.02,335.55,346.81,332.37,344.96,336.52,290.53,300.50,301.14,284.85,274.37,273.71,276.34
2014-09-07 21:54:36.706000,L8,355.15,372.86,375.95,372.84,373.45,317.32,381.80,400.27,320.59,303.84,289.78,304.25,324.11,343.79,350.63,345.83,325.01,327.65,380.37,375.96,381.03,387.26,384.11,377.84,331.13,342.54,336.03,337.30,339.91,348.75,347.72,351.43,344.40,355.95,340.34,303.36,303.99,310.82,296.32,285.16,290.90,287.75
2014-09-23 21:54:33.372000,L8,333.86,331.15,340.92,340.72,341.01,330.36,326.43,337.12,327.61,309.98,298.67,321.73,327.54,352.91,360.26,341.06,333.76,328.55,332.70,334.07,327.95,349.85,340.14,325.36,336.62,349.28,343.17,340.15,341.24,358.35,352.42,355.62,349.81,355.05,348.64,311.25,315.32,315.67,302.31,282.66,287.71,295.83
2014-10-25 21:54:40.727000,L8,319.15,315.89,318.91,324.08,325.20,306.86,316.49,315.66,296.54,289.68,273.74,293.11,314.77,328.30,331.19,323.20,312.06,311.70,311.53,313.69,315.56,327.06,317.93,303.77,322.73,329.67,321.76,328.03,326.51,344.82,337.14,333.67,326.39,340.79,336.09,290.02,296.63,298.87,281.22,272.27,267.65,272.56
2014-11-01 22:00:50.529000,L8,324.53,326.83,327.52,331.32,336.46,321.77,322.63,325.09,305.91,297.03,285.97,298.56,319.65,332.71,336.11,329.55,321.64,318.84,321.24,321.70,323.83,336.72,329.07,315.00,330.85,338.10,332.76,335.90,339.33,348.33,346.74,346.53,342.75,355.35,343.25,296.28,301.75,306.99,294.72,286.30,270.94,274.91
2014-11-17 22:00:50.637000,L8,391.25,401.68,417.19,394.82,387.50,385.45,419.17,410.78,402.71,,,,,,,,,,384.80,380.76,386.97,399.84,387.59,376.00,375.66,403.92,392.41,385.97,407.35,412.19,399.32,396.23,406.66,409.73,388.86,,,,,,,
2015-01-04 22:00:41.874000,L8,,,,,,,,413.90,381.28,357.15,,,376.28,381.64,421.57,397.49,386.46,,,,401.45,404.63,394.38,393.73,381.36,372.42,377.84,373.22,373.44,,,,,,,348.91,346.00,369.21,,,,
2015-01-20 22:00:37.655000,L8,,,,,,,328.03,298.14,289.55,277.23,266.61,290.51,306.65,325.18,326.22,314.62,303.99,304.18,306.71,314.20,317.24,330.28,316.14,298.20,332.07,320.77,320.30,322.88,335.71,343.89,334.49,332.74,324.12,339.81,332.93,286.81,282.52,286.96,270.19,260.43,263.50,268.95
2015-03-09 22:00:18.465000,L8,337.27,359.88,381.95,383.69,370.55,392.52,363.74,362.87,364.69,325.19,282.50,,,,,,,,345.72,346.56,351.45,364.21,360.17,349.45,360.70,373.85,370.76,367.34,372.53,371.05,372.35,362.29,369.71,403.21,359.67,322.03,355.81,338.40,319.76,320.15,311.66,319.31
2015-04-03 21:53:50.839000,L8,299.14,,,,,,,299.63,285.76,272.70,257.76,287.31,305.44,324.60,322.27,315.78,307.03,301.63,306.08,309.78,311.08,325.64,317.47,293.95,309.58,316.95,314.46,311.65,322.40,334.51,328.66,330.09,319.59,337.65,328.22,275.39,278.96,287.46,269.15,259.06,262.50,260.63
2015-04-19 21:53:50.674000,L8,372.58,380.80,396.59,383.61,346.95,314.85,336.27,333.12,321.30,317.52,314.98,305.27,345.06,339.88,353.02,348.67,336.42,330.67,336.10,331.02,341.51,349.07,338.00,325.45,334.97,352.00,346.83,341.92,352.93,357.80,355.42,358.44,349.70,357.58,348.76,316.50,311.83,316.90,292.50,284.83,284.86,295.98
2015-05-05 21:53:36.670000,L8,,,,,,,,299.69,286.54,272.78,257.82,289.61,307.72,324.60,325.49,317.45,309.66,305.46,311.50,311.19,312.40,323.99,315.72,298.79,311.41,319.87,319.02,318.43,319.73,341.69,332.94,338.77,325.13,341.54,336.80,275.98,282.57,289.74,270.13,261.06,265.59,261.64
2015-05-12 21:59:40.983000,L8,,,,,,,,299.67,286.17,272.53,262.06,288.50,307.44,325.55,326.54,319.42,310.44,306.01,311.21,312.90,309.94,328.34,318.54,300.39,312.82,324.33,319.09,320.10,324.73,341.00,334.36,337.63,326.59,342.32,338.62,274.79,281.49,290.30,270.49,261.63,266.64,264.10
2015-05-21 21:53:31.594000,L8,,,,,,,,,,,239.11,268.80,290.17,306.55,300.56,303.26,294.63,291.89,294.03,291.80,287.67,307.25,298.07,278.72,,302.63,302.86,303.94,303.62,326.18,320.60,321.07,312.34,326.15,321.98,,,273.50,253.30,247.92,244.69,241.37
2015-05-28 21:59:43.617000,L8,311.53,317.40,,,,,311.02,308.39,296.89,286.78,274.17,293.23,313.66,327.60,327.44,323.35,313.54,308.16,317.47,316.42,315.98,335.66,327.12,308.44,321.36,326.76,325.04,326.07,332.33,349.22,336.85,345.92,326.69,346.23,337.25,292.40,295.81,299.95,280.87,274.43,271.37,272.87
2015-06-06 21:53:40.583000,L8,,,,,,,,302.63,283.35,274.30,255.74,288.13,307.97,322.56,322.49,315.49,307.71,302.89,305.53,307.63,307.06,322.48,316.46,300.74,316.36,317.07,321.03,316.62,320.18,336.07,327.52,334.91,320.51,337.93,332.67,279.06,289.65,290.11,269.87,262.36,263.10,261.10
2015-06-13 21:59:55.847000,L8,321.09,354.23,370.15,364.02,386.69,,320.48,322.27,300.01,300.20,286.59,298.82,320.63,334.52,338.94,341.32,320.81,311.79,324.76,327.25,325.39,344.90,331.37,311.41,324.94,345.07,339.73,340.54,341.97,360.91,337.82,355.05,330.11,356.11,346.05,294.02,302.84,305.07,285.13,276.05,281.21,281.19
2015-07-08 21:53:57.849000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.20,295.05,303.67,308.23,,,,,,,
2015-07-15 22:00:12.360000,L8,382.79,398.66,370.33,428.36,388.63,,316.85,325.38,300.65,300.09,286.71,302.55,320.40,336.09,340.70,343.03,328.14,317.38,323.98,323.43,324.74,344.59,330.61,311.68,321.99,340.74,332.35,336.21,340.48,352.96,339.50,351.52,335.46,351.34,342.42,294.69,303.85,302.99,284.40,272.40,280.33,279.01
2015-07-24 21:54:04.364000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.50,312.36,315.24,307.39,325.90,322.87,,,,,,,
2015-08-25 21:54:15.555000,L8,347.82,356.55,363.97,413.00,384.48,384.84,328.57,332.28,331.78,311.64,295.92,306.65,322.57,343.69,357.09,346.82,334.49,330.76,329.56,331.37,333.43,343.22,340.71,321.50,335.05,347.43,340.91,345.09,343.90,356.72,356.08,360.01,342.44,359.27,346.82,306.12,307.35,311.78,294.74,283.80,285.23,290.79
2015-10-19 22:00:41.924000,L8,329.60,332.86,327.91,341.02,330.43,318.47,336.82,343.47,330.04,308.73,344.55,,,,,,,,,,,,,,,,,,,,,,,,,303.24,316.60,320.83,311.39,312.37,338.62,326.41
2015-11-13 21:54:34.679000,L8,,,,,,,,304.67,287.49,278.69,263.78,290.27,309.69,325.09,330.68,321.68,308.08,303.39,308.05,310.31,310.91,322.32,315.07,298.99,312.99,321.54,318.17,320.32,324.46,334.58,332.52,340.00,323.85,337.21,342.17,280.42,288.36,287.28,272.37,261.70,263.38,264.09
2015-11-29 21:54:37.466000,L8,,,,,,,,299.50,280.80,271.31,260.28,285.41,307.91,323.13,326.17,317.86,307.30,302.26,307.08,305.29,307.06,317.37,308.04,288.94,306.80,318.05,316.56,316.70,319.60,333.67,332.45,335.78,323.51,337.62,334.87,273.50,276.82,280.30,266.12,255.83,260.75,258.97
2015-12-06 22:00:46.946000,L8,,,,,,,,301.71,288.33,276.39,264.16,289.50,310.33,326.19,328.16,320.26,309.03,302.50,308.39,308.43,311.27,321.37,313.63,293.28,312.79,320.99,317.02,317.52,322.14,334.44,331.36,338.56,322.46,337.41,336.77,276.12,281.43,283.86,269.95,258.77,262.65,262.91
2016-01-16 21:54:33.494000,L8,,,,,,,,301.87,289.70,276.04,264.67,287.76,310.24,326.95,329.29,321.14,309.74,303.39,306.15,308.40,309.05,318.50,308.60,289.17,303.78,321.90,317.08,312.39,315.11,330.18,327.35,331.42,319.96,337.68,334.67,278.18,273.95,280.58,268.00,257.46,265.78,262.61
2016-01-23 22:00:44.120000,L8,,,,,,,,300.85,285.99,275.54,263.60,287.14,309.37,325.32,328.51,319.62,311.42,302.11,306.93,305.25,309.65,319.92,312.87,291.29,307.48,317.22,317.72,313.83,321.67,340.72,328.58,334.93,320.58,339.34,332.14,277.10,283.35,283.12,267.21,256.10,263.09,260.54
2016-02-24 22:00:32.934000,L8,354.10,366.92,,,,,,300.44,288.31,274.47,264.32,290.88,309.67,327.13,329.72,319.85,312.04,302.46,306.61,308.92,311.18,321.49,314.22,292.66,304.07,317.89,316.90,312.28,319.31,334.32,326.49,326.29,314.59,334.45,328.05,276.37,279.49,282.96,267.47,257.14,265.81,262.69
2016-03-04 21:54:21.556000,L8,359.89,,,,,,,304.59,292.93,319.49,265.16,291.87,310.55,329.18,333.26,326.45,317.12,306.75,309.80,314.13,314.40,322.75,313.79,294.33,305.67,322.33,322.04,314.49,318.16,335.07,330.12,327.54,317.43,337.15,331.18,280.27,314.03,284.39,269.44,261.74,266.66,264.12
2016-03-20 21:54:15.119000,L8,381.02,395.67,391.10,366.08,393.69,383.22,388.66,301.74,290.96,272.81,264.50,292.62,309.45,326.85,334.15,320.86,310.62,305.09,306.89,313.01,313.69,323.13,313.04,291.66,303.03,317.55,314.78,313.11,318.05,334.74,325.45,326.85,313.27,332.16,323.64,274.84,278.03,280.32,268.54,256.96,265.11,262.16
