dates,satname,nzd0158-0000,nzd0158-0001,nzd0158-0002,nzd0158-0003,nzd0158-0004,nzd0158-0005,nzd0158-0006,nzd0158-0007,nzd0158-0008,nzd0158-0009
2001-10-11 21:53:46.024000,L7,318.24,311.09,310.59,310.06,291.23,240.83,257.31,279.68,287.31,307.02
2001-10-11 21:54:09.862000,L7,,,,,273.57,224.04,232.26,,,
2002-01-15 21:54:23.534000,L7,,,,,285.37,292.95,,,,
2002-01-31 21:54:26.647000,L7,,303.56,306.81,308.58,308.69,,,276.05,281.49,306.60
2002-01-31 21:54:50.570000,L7,,305.27,301.23,309.43,183.44,,,,280.79,306.56
2002-02-16 21:54:54.191000,L7,,,,173.04,268.29,,,,,
2002-08-27 21:53:36.267000,L7,,306.08,289.56,303.69,282.48,232.94,239.17,,,
2002-08-27 21:54:00.253000,L7,,307.81,292.48,304.07,286.80,245.10,248.87,278.18,,
2002-10-14 21:53:19.813000,L7,,,,304.02,289.70,236.41,,,,
2002-10-30 21:53:25.867000,L7,331.56,324.68,325.47,321.93,301.49,303.42,342.45,311.77,,311.37
2002-12-01 21:53:52.985000,L7,,,,156.90,235.55,,,,,
2002-12-01 21:54:16.937000,L7,317.40,,,,291.98,236.27,,278.75,280.52,307.34
2003-01-18 21:54:06.301000,L7,,,,,284.24,231.17,,,,
2003-01-18 21:54:30.278000,L7,313.95,297.75,287.83,292.82,289.59,314.88,,277.36,277.55,304.59
2003-02-19 21:54:18.740000,L7,331.70,320.78,333.66,322.81,300.52,250.60,244.35,277.12,275.20,318.98
2003-03-23 21:54:16.760000,L7,333.46,324.03,322.75,328.64,317.79,351.58,261.04,285.97,293.07,309.67
2003-03-23 21:54:40.711000,L7,334.12,322.34,323.56,327.66,314.33,362.04,263.05,286.18,293.44,311.17
2003-05-10 21:54:22.508000,L7,,305.68,288.91,303.86,281.96,235.13,,,,
2003-05-10 21:54:46.466000,L7,,305.19,286.22,300.84,242.52,,,,,
2003-05-26 21:54:19.958000,L7,,306.89,292.39,304.12,280.17,231.26,238.66,,,
2003-05-26 21:54:43.917000,L7,320.51,314.70,317.78,313.03,293.51,288.00,268.10,288.48,292.97,314.58
2003-08-06 21:42:27.230000,L5,290.42,301.07,301.85,302.57,260.41,258.46,244.57,,,
2003-09-07 21:43:00.591000,L5,290.55,292.04,307.17,304.28,263.53,,,,,
2003-10-25 21:43:40.253000,L5,327.93,325.10,321.08,321.48,299.49,270.88,270.32,258.18,250.17,
2003-10-25 21:44:04.226000,L5,326.88,325.01,320.45,319.66,299.38,270.12,269.64,258.79,254.82,
2004-03-01 21:44:38.581000,L5,,,304.76,302.89,260.24,256.65,246.07,,,
2004-03-01 21:45:02.553000,L5,,,305.22,303.14,260.72,257.16,247.72,,,
2004-04-02 21:45:18.969000,L5,303.86,286.92,306.95,305.42,274.81,262.21,,,,
2004-05-20 21:46:20.465000,L5,288.64,288.26,295.45,294.85,259.62,252.26,236.92,,,
2004-07-07 21:47:45.207000,L5,296.40,308.49,302.63,287.03,,,,,,
2004-07-07 21:48:09.180000,L5,296.40,305.88,301.82,289.30,197.01,,,,,
2004-08-08 21:48:26.915000,L5,288.11,304.65,296.39,294.85,255.73,,,,,
2004-08-08 21:48:50.888000,L5,289.33,304.59,295.34,293.63,253.63,,,,,
2004-09-25 21:49:43.196000,L5,281.44,293.55,298.19,298.07,269.53,254.98,244.74,,,
2004-09-25 21:50:07.312000,L5,326.97,323.53,320.60,319.29,296.19,277.05,268.73,262.87,272.67,296.13
2004-10-27 21:50:47.740000,L5,338.87,342.17,338.60,345.17,328.01,303.07,289.81,289.05,293.27,317.25
2005-01-15 21:51:45.464000,L5,290.03,280.47,297.95,300.90,277.31,254.67,,,,
2005-01-15 21:52:09.437000,L5,295.47,287.53,301.28,302.12,280.35,256.30,235.73,,,
2005-04-21 21:52:46.920000,L5,330.99,324.19,327.18,322.23,302.76,288.06,274.48,273.66,289.84,310.68
2005-10-30 21:54:03.531000,L5,,298.55,314.60,308.06,278.37,264.48,250.53,,,
2006-02-19 21:56:39.909000,L5,365.80,357.97,361.79,355.01,349.26,352.07,348.75,344.13,343.43,357.56
2006-04-08 21:57:36.601000,L5,,275.08,297.99,295.25,260.93,253.61,236.99,,,
2006-07-13 21:59:02.335000,L5,,274.84,307.73,301.89,270.38,,,,,
2009-11-26 21:56:28.873000,L5,,,299.86,298.55,279.60,250.91,234.97,,,
2010-01-13 21:56:25.416000,L5,336.72,327.89,330.90,332.19,310.37,285.40,269.93,268.85,290.42,317.66
2010-11-13 21:55:25.438000,L5,304.93,293.43,313.51,313.23,294.43,265.20,249.44,,,
2010-12-31 21:55:32.560000,L5,,,299.89,298.09,275.55,257.00,235.26,,,
2013-04-11 22:07:51.092000,L8,,,314.15,309.58,290.15,,,,,
2013-05-13 22:07:59.284000,L8,341.20,338.90,342.56,332.31,317.80,311.72,315.68,315.05,313.15,321.94
2013-05-29 22:07:41.466000,L8,,310.66,315.09,309.75,248.81,,,,,
2013-05-29 22:08:05.425000,L8,,310.26,314.98,309.65,290.94,,,,,
2013-06-30 22:07:36.163000,L8,314.44,309.02,316.01,311.24,287.61,,,,,
2013-06-30 22:08:00.117000,L8,314.95,309.89,316.61,312.00,288.61,255.30,253.63,248.91,,
2013-07-16 22:07:36.609000,L8,316.10,307.08,315.09,308.57,288.74,,,,,
2013-08-17 22:08:03.120000,L8,318.05,308.29,315.05,308.45,223.40,,,,,
2013-09-02 22:07:40.639000,L8,,305.00,313.52,306.24,285.79,,,,,
2013-09-02 22:08:04.598000,L8,,305.66,313.86,306.58,286.64,,,,,
2013-10-20 22:07:26.886000,L8,,303.38,315.32,310.88,291.92,256.60,244.32,247.93,256.11,295.51
2013-11-05 22:07:22.900000,L8,,,318.02,316.27,295.97,252.28,238.46,246.45,272.52,296.73
2013-11-05 22:07:46.855000,L8,,,309.89,305.37,292.60,191.09,,,,
2013-12-07 22:07:14.870000,L8,,,313.38,312.15,294.22,253.75,240.82,,,
2014-02-25 22:06:20.497000,L8,,,,275.43,288.64,257.20,254.17,254.76,280.90,303.03
2014-02-25 22:06:44.447000,L8,,,,,279.35,248.32,241.41,,,
2014-03-29 22:05:52.007000,L8,,304.02,314.95,310.64,290.12,251.74,239.59,,,
2014-03-29 22:06:15.961000,L8,,304.67,315.26,310.67,290.32,252.53,241.18,,,
2014-04-30 22:05:22.578000,L8,314.07,307.55,314.84,309.49,291.98,265.08,244.70,247.95,256.48,297.57
2014-05-16 22:05:09.831000,L8,315.08,312.06,315.72,310.46,292.30,268.30,250.44,248.67,255.17,299.98
2014-06-17 22:05:44.904000,L8,319.13,311.19,318.33,314.46,292.11,258.93,256.73,257.36,277.25,296.12
2014-08-04 22:05:38.545000,L8,313.73,308.91,313.53,308.96,235.67,,,,,
2014-11-08 22:05:52.173000,L8,,308.36,315.52,313.21,295.44,190.47,,,,
2014-11-08 22:06:16.124000,L8,,308.09,315.41,312.19,294.85,243.26,243.38,255.19,,
2015-02-28 22:05:24.487000,L8,337.65,332.90,334.62,331.71,321.79,304.07,310.67,287.79,304.93,323.11
2015-02-28 22:05:48.437000,L8,317.42,303.14,316.48,312.21,292.77,249.93,,252.26,281.31,301.80
2015-04-01 22:05:01.841000,L8,318.15,306.29,316.15,311.60,290.84,260.89,256.74,,,
2015-04-01 22:05:25.791000,L8,317.47,305.22,315.51,311.05,290.43,259.08,254.57,,,
2015-05-19 22:04:40.718000,L8,315.91,310.39,315.89,312.00,291.16,269.75,261.01,255.22,277.20,
2015-05-19 22:05:04.672000,L8,311.91,304.98,313.65,309.67,287.47,,,,,
2015-06-20 22:04:57.007000,L8,323.07,305.55,317.92,308.33,286.66,,,,,
2015-07-22 22:05:13.606000,L8,317.49,307.84,312.25,313.40,293.21,,,,,
2015-07-22 22:05:37.569000,L8,325.72,314.64,317.63,317.73,298.53,261.00,248.49,262.23,285.26,302.00
2015-08-23 22:05:24.610000,L8,316.51,312.78,315.08,315.22,294.22,260.14,252.60,253.20,279.66,302.79
2015-08-23 22:05:48.569000,L8,315.12,310.90,,,,,,,277.65,301.61
2015-10-26 22:05:43.801000,L8,,,,,,,,324.80,305.33,323.38
2015-10-26 22:06:07.756000,L8,405.00,378.97,,373.43,388.62,377.17,306.99,334.50,295.59,317.42
2015-12-29 22:05:45.209000,L8,336.76,327.29,367.39,341.42,343.99,,,,,
2016-04-19 22:05:11.034000,L8,314.72,307.50,316.69,311.06,290.08,268.47,256.44,,,
2016-04-19 22:05:34.992000,L8,314.75,307.76,316.75,311.46,290.47,268.83,257.02,,,
2016-05-21 22:05:14.459000,L8,315.11,314.64,317.14,312.88,294.02,261.39,261.51,253.40,279.47,302.21
2016-05-21 22:05:38.418000,L8,315.36,315.29,317.55,313.92,294.27,261.52,262.08,253.65,280.46,302.59
2016-07-24 22:06:01.938000,L8,318.61,308.20,323.89,312.40,292.25,,,,,
2016-09-10 22:05:51.530000,L8,320.12,316.68,320.10,316.35,295.72,280.19,257.54,258.13,280.26,304.63
2016-09-10 22:06:15.488000,L8,314.63,307.57,315.76,310.22,289.20,190.05,,,,
2016-10-12 22:05:57.250000,L8,316.98,308.54,317.32,311.81,291.39,269.03,250.68,,,
2016-10-12 22:06:21.213000,L8,316.05,307.50,316.76,310.03,290.57,193.45,,,,
2016-10-28 22:05:59.220000,L8,318.06,318.21,314.90,316.46,298.40,260.05,261.40,,,
2016-10-28 22:06:23.178000,L8,312.77,312.02,311.84,309.02,294.43,251.47,256.43,,,
2017-03-05 22:05:27.019000,L8,319.49,305.79,318.87,312.72,293.42,290.66,239.76,,,
2017-03-05 22:05:50.977000,L8,318.77,305.21,318.23,312.17,292.60,289.83,238.09,,,
2017-04-06 22:05:10.007000,L8,316.86,307.32,316.76,311.25,291.31,192.27,,,,
2017-04-06 22:05:33.966000,L8,314.50,305.04,315.66,310.14,290.08,,,,,
2017-05-08 22:04:59.325000,L8,320.07,311.83,318.76,313.37,293.69,260.86,258.48,246.97,,
2017-05-08 22:05:23.284000,L8,321.47,311.59,319.28,314.61,294.28,260.20,258.85,,,
2017-05-24 22:05:10.453000,L8,314.68,308.36,314.73,309.74,290.91,251.26,244.78,,,
2017-05-24 22:05:34.407000,L8,317.97,315.06,317.27,313.32,293.95,259.23,253.03,,,
2017-06-25 22:05:23.687000,L8,313.34,307.82,315.79,311.63,288.43,,,,,
2017-06-25 22:05:47.638000,L8,315.33,311.90,317.60,313.94,291.11,259.09,247.05,,,
2017-07-11 22:05:26.464000,L8,324.65,318.44,321.80,316.98,298.77,276.29,260.74,,,
2017-07-11 22:05:50.423000,L8,319.95,309.62,318.73,314.58,294.29,,,,,
2017-08-28 22:06:08.010000,L8,321.11,307.59,321.00,312.97,289.93,,,,,
2017-12-02 22:06:10.894000,L8,315.80,292.62,317.68,312.69,293.93,277.72,241.39,,,
2018-01-19 22:05:38.704000,L8,,,325.28,317.51,300.89,259.70,256.93,,,
2018-03-08 22:05:15.942000,L8,313.38,309.87,317.04,313.75,293.58,265.76,255.29,,,
2018-03-08 22:05:39.901000,L8,313.87,309.14,316.82,313.28,292.95,267.57,255.62,,,
2018-04-25 22:04:50.953000,L8,317.56,300.66,316.87,309.58,291.95,262.77,253.50,,,
2018-04-25 22:05:14.903000,L8,316.27,295.55,315.57,308.50,290.16,257.59,250.57,,,
2018-05-27 22:04:28.824000,L8,315.14,311.86,317.19,309.96,293.54,268.13,259.13,247.63,,
2018-06-28 22:04:40.307000,L8,313.45,305.35,312.91,308.17,288.91,,,,,
2018-06-28 22:05:04.262000,L8,317.04,312.31,317.60,315.31,294.54,276.46,262.46,,256.12,294.95
2018-08-31 22:05:11.322000,L8,319.33,307.29,317.88,313.57,293.97,266.44,258.76,,,
2018-08-31 22:05:35.273000,L8,,294.09,315.72,311.02,291.24,193.68,,,,
2018-10-02 22:05:23.291000,L8,320.89,320.09,322.02,318.65,299.07,288.97,264.38,265.39,284.12,303.27
2018-10-02 22:05:47.245000,L8,315.70,312.81,318.25,315.01,294.10,266.45,256.90,250.13,,
2018-10-18 22:05:29.751000,L8,312.86,301.84,315.07,307.98,289.99,250.95,233.06,,,
2018-10-18 22:05:53.709000,L8,314.88,307.03,316.84,309.77,292.35,257.05,243.64,,,
2019-01-06 22:05:29.894000,L8,320.99,302.33,324.30,319.88,301.25,292.96,249.24,265.25,288.32,304.50
2019-04-12 22:05:06.784000,L8,314.44,310.60,317.51,314.25,294.82,257.40,261.92,,,
2019-04-12 22:05:30.743000,L8,312.21,308.14,316.09,312.35,292.66,250.73,259.62,,,
2019-06-15 22:05:27.936000,L8,314.83,306.40,316.16,310.17,290.98,258.88,257.87,,,
2019-06-15 22:05:51.895000,L8,315.08,306.49,316.49,310.78,291.59,259.18,258.61,,,
2019-07-17 22:05:35.131000,L8,,305.90,318.34,315.77,292.41,192.82,,,,
2019-07-17 22:05:59.094000,L8,,309.35,320.94,318.29,295.43,245.53,,,,
2019-09-19 22:05:56.310000,L8,313.46,309.08,316.70,311.80,293.10,264.26,252.93,,,
2019-09-19 22:06:20.269000,L8,313.63,279.21,317.24,312.85,294.02,265.86,254.00,,,
2019-11-22 22:05:57.141000,L8,308.14,296.42,315.34,310.00,291.17,250.79,235.94,,,
2019-11-22 22:06:21.092000,L8,314.48,301.61,315.30,308.71,290.24,251.87,237.39,,,
2020-01-09 22:06:13.711000,L8,320.63,295.78,326.98,319.39,304.46,301.44,,264.50,289.46,305.26
2020-01-25 22:05:45.614000,L8,,,,,,,,263.75,288.89,301.51
2020-02-10 22:05:40.938000,L8,,,,146.21,296.21,,,,,
2020-02-10 22:06:04.888000,L8,,,,202.25,248.15,,,,,
2020-03-13 22:05:54.202000,L8,319.37,296.48,301.46,300.50,299.87,251.64,,,,
2020-06-01 22:05:32.600000,L8,313.25,311.49,318.51,314.62,292.29,268.44,248.31,,,
2020-09-21 22:05:54.893000,L8,316.21,305.42,318.06,315.10,294.60,260.67,246.07,,,
2020-09-21 22:06:18.848000,L8,314.81,304.14,317.32,314.12,293.87,258.15,241.91,,,
2020-10-23 22:05:58.112000,L8,,,318.59,315.25,295.09,272.42,245.48,,,
2021-03-16 22:05:51.916000,L8,317.44,310.15,315.48,312.91,294.66,258.60,255.77,,,
2021-04-01 22:05:24.398000,L8,315.16,307.47,316.30,312.34,292.66,263.61,251.69,,266.32,290.85
2021-04-01 22:05:48.357000,L8,314.56,305.14,315.47,310.87,291.63,260.68,248.94,,,
2021-05-03 22:05:08.805000,L8,,309.55,316.23,310.76,289.72,257.14,253.64,,,
2021-05-03 22:05:32.764000,L8,313.04,312.82,317.99,314.50,293.46,265.75,259.87,261.26,,
2021-05-19 22:05:16.285000,L8,313.69,310.64,316.00,310.10,291.39,267.23,257.78,,,
2021-05-19 22:05:40.235000,L8,,305.45,313.41,307.06,287.95,,,,,
2021-07-22 22:05:36.953000,L8,317.37,308.56,316.89,310.69,291.70,260.25,257.67,,,
2021-08-07 22:05:44.439000,L8,348.96,354.26,352.46,352.08,350.48,348.83,305.74,306.92,316.48,356.68
2021-09-24 22:05:56.897000,L8,314.46,311.71,316.46,311.53,292.61,276.14,250.16,,,
2021-09-24 22:06:20.847000,L8,313.99,308.61,315.77,310.61,291.40,262.74,248.71,,,
2021-10-26 22:06:04.141000,L8,339.32,336.88,339.81,338.35,323.99,304.54,306.87,308.34,308.90,322.53
2022-02-15 22:05:42.198000,L8,,,316.43,315.76,293.63,,,,,
2022-02-15 22:06:06.152000,L8,,,314.84,313.35,292.40,,,,,
2022-02-23 22:05:44.132000,L9,320.14,312.01,322.21,321.08,298.27,255.23,253.59,262.10,286.28,299.29
2022-02-23 22:06:08.091000,L9,,282.55,315.52,316.69,291.12,186.78,,,,
2022-05-22 22:05:34.636000,L8,321.44,313.52,317.91,316.68,292.10,260.94,258.67,,278.83,292.89
2022-05-22 22:05:58.595000,L8,322.70,313.86,318.09,317.05,292.67,260.83,259.37,,278.67,292.81
2022-06-07 22:05:43.588000,L8,316.51,318.70,316.89,315.08,294.06,,,,273.45,290.43
2022-06-07 22:06:07.543000,L8,316.16,319.41,317.95,316.54,236.21,,,,,
2022-06-15 22:05:16.001000,L9,,307.74,315.12,311.77,290.78,,,,,
2022-06-15 22:05:39.951000,L9,313.77,309.29,315.77,312.76,227.36,253.05,254.72,,,
2022-07-01 22:05:54.433000,L9,,311.58,317.66,316.19,294.64,,,,,
2022-08-02 22:06:07.308000,L9,315.81,314.56,319.73,318.01,295.53,193.77,,,,
2022-08-10 22:06:32.253000,L8,314.81,304.90,315.56,311.47,289.29,,,,,
2022-10-21 22:06:05.581000,L9,,303.02,316.71,312.47,290.68,,,,,
2022-10-21 22:06:29.540000,L9,313.40,311.75,318.67,315.01,293.25,188.66,,,,
2022-12-24 22:06:26.081000,L9,334.38,339.40,339.51,339.55,322.62,299.57,276.41,279.21,298.84,319.49
2023-01-17 22:06:18.381000,L8,317.26,318.91,322.34,316.40,297.59,250.68,248.63,,,
2023-01-25 22:06:01.288000,L9,,307.09,324.33,320.16,298.76,249.91,249.43,,,
2023-02-18 22:05:50.040000,L8,,311.67,317.36,315.43,291.95,,,,,
2023-02-18 22:06:13.995000,L8,316.32,319.85,319.28,317.53,294.78,187.80,,,,
2023-03-06 22:06:02.229000,L8,,304.61,317.06,316.76,293.93,191.87,,,,
2023-03-14 22:05:47.276000,L9,312.83,310.59,317.73,316.64,293.33,249.14,246.58,,,
2023-03-14 22:06:11.235000,L9,313.64,311.69,317.31,315.80,293.44,250.10,247.84,,,
2023-03-22 22:05:28.899000,L8,317.05,318.42,319.29,316.56,230.21,193.61,,,,
2023-03-22 22:05:52.850000,L8,317.79,318.81,319.54,316.71,297.29,256.14,252.34,,,
2023-03-30 22:05:35.326000,L9,315.34,307.86,316.95,312.51,292.10,,,,,
2023-03-30 22:05:59.281000,L9,317.78,315.05,318.61,314.32,294.52,252.86,250.01,257.09,272.37,291.27
2023-04-23 22:05:33.182000,L8,,304.71,315.14,314.93,290.81,,,,,
2023-05-25 22:04:56.681000,L8,312.20,314.24,315.74,316.69,295.17,184.97,,,,
2023-05-25 22:05:20.631000,L8,,309.81,313.70,315.72,292.99,,,,,
2023-06-02 22:05:29.872000,L9,313.98,313.04,314.35,311.84,293.20,,,,,
2023-06-10 22:05:03.911000,L8,318.40,319.00,317.79,315.36,295.10,,,,,
2023-06-10 22:05:27.865000,L8,318.24,319.32,317.94,316.08,295.30,,,,,
2023-06-18 22:04:57.703000,L9,315.78,310.79,316.05,317.29,231.85,,,,,
2023-06-18 22:05:21.666000,L9,318.38,313.42,317.71,318.27,294.56,,,,,
2023-07-12 22:05:20.312000,L8,316.15,319.60,316.91,313.08,290.96,254.55,235.73,,275.53,288.05
2023-07-12 22:05:44.275000,L8,318.59,322.20,319.96,318.34,294.92,261.00,249.62,262.37,281.04,295.73
2023-07-28 22:05:27.011000,L8,316.36,312.30,317.18,317.27,293.72,251.11,249.07,246.41,273.82,291.31
2023-07-28 22:05:50.970000,L8,315.52,310.85,316.52,316.73,292.79,,,,,
2023-08-05 22:05:23.191000,L9,315.97,305.82,314.83,312.21,292.78,,,,,
2023-08-05 22:05:47.142000,L9,317.15,307.99,315.97,313.29,294.00,251.47,235.91,,,
2023-08-13 22:05:32.097000,L8,317.57,318.95,319.11,315.57,297.02,255.00,239.23,,,
2023-08-21 22:05:28.170000,L9,314.50,307.82,316.30,315.76,224.41,,,,,
2023-08-21 22:05:52.129000,L9,316.10,310.18,317.15,315.78,294.36,254.12,244.29,248.89,276.26,289.85
2023-09-30 22:05:45.717000,L8,319.10,315.14,320.83,318.65,298.41,255.64,252.62,262.09,276.63,296.41
2023-10-08 22:05:46.354000,L9,314.12,308.09,316.75,315.96,292.57,249.08,242.84,,,
2023-10-08 22:06:10.308000,L9,314.46,307.82,316.54,314.21,292.41,249.18,243.34,247.14,270.06,
2023-11-09 22:05:48.886000,L9,,303.97,318.08,311.51,293.58,251.89,240.96,,,
2023-11-09 22:06:12.836000,L9,,312.06,319.22,314.33,296.12,257.36,246.69,249.54,272.18,294.54
2023-11-25 22:05:56.641000,L9,,310.15,317.23,316.33,295.62,248.80,242.56,,,
2023-11-25 22:06:20.599000,L9,,306.44,315.69,312.79,292.78,192.05,,,,
2023-12-19 22:05:51.242000,L8,,274.99,320.09,319.80,303.10,248.28,231.91,,,
2024-01-12 22:05:54.962000,L9,,,316.63,317.74,297.75,,,,,
2024-01-12 22:06:18.916000,L9,,,317.42,317.71,298.42,191.92,,,,
2024-02-13 22:05:53.993000,L9,,289.93,327.28,319.09,298.58,248.91,,,,
2024-02-13 22:06:17.947000,L9,,288.63,325.44,318.32,296.65,247.07,,,,
2024-03-24 22:05:42.068000,L8,,,311.30,301.08,297.88,257.12,242.23,263.59,284.90,301.85
2024-04-01 22:06:02.710000,L9,328.70,325.01,336.47,328.84,319.84,299.69,304.72,289.81,301.58,315.58
2024-05-03 22:05:14.049000,L9,312.91,310.54,317.12,315.41,292.83,190.77,,,,
2024-05-03 22:05:38.004000,L9,,306.70,314.95,311.46,244.01,,,,,
2024-05-11 22:04:51.948000,L8,,309.99,316.34,314.94,294.48,190.97,,,283.25,293.70
2024-05-11 22:05:15.899000,L8,,306.93,315.08,313.47,292.69,,,,,
2024-05-27 22:04:41.027000,L8,,309.69,317.41,315.94,294.68,,,,,
2024-06-28 22:04:55.519000,L8,,317.72,318.95,317.05,294.21,253.11,258.10,,,
2024-06-28 22:05:19.477000,L8,,317.75,319.45,317.56,294.43,253.02,258.97,,,
2024-07-06 22:04:57.074000,L9,313.16,314.61,318.21,316.31,293.32,259.38,239.23,,,
2024-07-22 22:05:04.464000,L9,,307.32,317.72,315.86,291.04,253.09,247.58,,,
2024-07-22 22:05:28.427000,L9,312.99,315.85,321.03,319.38,295.11,260.57,256.24,,,
2024-07-30 22:05:15.126000,L8,,307.10,314.91,311.33,129.81,251.68,245.19,,,
2024-07-30 22:05:39.076000,L8,,290.80,314.12,311.39,289.14,,,,,
2024-09-24 22:05:25.519000,L9,313.26,307.55,316.98,315.67,292.18,189.47,,,,
2024-09-24 22:05:49.470000,L9,314.21,309.15,317.52,315.63,293.02,250.72,247.21,,,
2024-10-26 22:05:48.252000,L9,,,313.63,307.76,282.51,,,,,
2024-10-26 22:06:12.211000,L9,315.94,320.24,322.09,317.93,296.80,269.43,256.18,250.73,281.13,301.38
2024-12-21 22:05:40.930000,L8,,,325.50,318.36,300.12,248.39,240.80,,,
2024-12-21 22:06:04.889000,L8,,,318.56,316.78,296.67,246.56,236.88,,,
2025-01-06 22:05:42.612000,L8,,290.43,319.12,318.51,298.64,243.55,,,,
2025-01-06 22:06:06.570000,L8,,290.68,316.35,317.63,297.23,241.66,,,,
2025-01-14 22:05:49.273000,L9,,295.38,326.00,320.15,301.37,240.96,,263.12,288.72,301.24
2025-01-22 22:05:37.651000,L8,,,287.28,319.94,301.56,199.37,,,,
2025-01-30 22:06:08.189000,L9,316.38,294.72,315.48,315.47,296.53,238.79,,,,
2025-02-23 22:05:31.534000,L8,,,315.16,315.43,290.87,185.58,,,,
2025-02-23 22:05:55.493000,L8,,,314.90,312.47,243.55,,,,,
2025-03-19 22:05:30.904000,L9,313.82,289.75,320.52,319.91,300.24,240.32,,,,
2025-03-19 22:05:54.855000,L9,319.43,307.88,322.97,321.01,303.00,246.03,,263.85,289.30,303.90
2025-03-27 22:05:17.003000,L8,,291.19,313.98,312.25,291.83,243.77,,,,
2025-03-27 22:05:40.953000,L8,322.82,313.75,321.62,319.59,299.92,280.31,262.34,264.91,290.77,302.27
2025-04-20 22:05:25.946000,L9,314.09,309.77,320.30,312.44,289.51,189.92,,,,
2025-05-06 22:05:18.638000,L9,319.40,321.79,322.48,319.39,299.19,279.02,263.87,261.49,281.97,300.51
2025-05-06 22:05:42.584000,L9,332.32,333.83,334.87,327.33,317.31,294.96,279.53,279.47,300.01,314.00
2025-05-14 22:05:26.593000,L8,,298.23,317.61,315.72,290.90,,,,,
2025-05-30 22:05:06.698000,L8,,306.57,316.12,311.68,291.61,,,,,
2025-05-30 22:05:30.657000,L8,,306.83,316.66,313.58,247.12,,,,,
2025-06-07 22:05:29.079000,L9,317.24,306.99,317.00,310.65,293.24,265.86,261.35,,,
2025-06-23 22:05:18.348000,L9,,303.35,314.57,309.23,287.34,,,,,
2025-08-02 22:05:33.990000,L8,314.87,309.14,317.89,317.14,292.82,260.07,244.69,,,
2025-08-02 22:05:57.944000,L8,314.98,309.37,318.15,317.30,293.10,260.12,245.15,,,
2025-08-10 22:06:04.262000,L9,314.01,307.49,317.24,315.47,294.47,257.04,248.46,,,
2025-08-18 22:05:41.342000,L8,,303.68,312.91,311.14,292.23,249.92,233.92,,,
2025-09-19 22:06:15.328000,L8,,,316.38,312.74,291.58,,,,,
2025-09-27 22:05:54.973000,L9,,292.70,315.70,312.96,291.66,191.11,,,,
2025-10-05 22:05:52.792000,L8,,,,,212.37,254.18,245.44,247.08,272.44,
2025-11-06 22:06:19.899000,L8,,,316.90,314.67,290.79,254.91,237.97,,,
