dates,satname,nzd0498-0000,nzd0498-0001,nzd0498-0002,nzd0498-0003,nzd0498-0004,nzd0498-0005,nzd0498-0006,nzd0498-0007,nzd0498-0008,nzd0498-0009,nzd0498-0010,nzd0498-0011,nzd0498-0012,nzd0498-0013,nzd0498-0014
2013-10-11 22:16:29.291000,L8,273.31,292.68,298.48,302.42,297.54,299.45,301.37,305.07,307.61,310.85,311.61,306.11,303.46,294.95,283.60
2013-10-18 22:22:37.411000,L8,266.78,,,,,,,,,,,,,,
2013-11-19 22:22:25.407000,L8,288.12,301.34,310.72,313.31,307.43,310.69,312.66,317.02,318.12,322.71,322.84,318.08,314.71,305.56,294.25
2013-12-30 22:16:01.055000,L8,279.91,292.56,305.25,303.88,299.92,303.48,303.72,307.13,308.79,313.78,312.88,307.52,299.85,,
2014-08-18 22:20:51.886000,L8,263.28,,,,,,,,,,,,,,
2014-09-28 22:14:44.621000,L8,263.33,,,,,,,,,,,,,,
2014-11-06 22:21:01.126000,L8,277.84,285.51,300.81,304.86,301.63,300.75,301.73,301.35,302.85,309.58,315.11,312.87,310.40,302.32,291.83
2015-01-02 22:14:38.674000,L8,,,,,,405.92,397.91,305.65,301.97,317.23,316.53,313.95,311.00,303.40,291.92
2015-02-10 22:20:38.674000,L8,282.50,297.65,306.12,311.65,403.00,329.10,395.85,374.64,341.91,,316.56,325.02,377.67,367.57,330.90
2015-05-01 22:20:00.344000,L8,272.62,286.78,298.79,303.65,299.99,300.96,301.39,300.41,300.69,305.79,309.71,311.82,310.88,301.73,288.84
2015-07-29 22:14:13.585000,L8,266.19,274.74,289.46,294.74,287.00,,,,,,,,,,
2015-10-08 22:20:48.527000,L8,266.15,,,,,,,,,,,,,,
2015-10-24 22:20:52.499000,L8,285.57,293.96,306.33,310.11,305.52,306.61,307.82,306.26,306.90,312.52,317.34,317.41,313.64,304.72,300.87
2015-11-18 22:14:44.822000,L8,264.92,,,,,,,,,,,,,,
2016-01-05 22:14:40.992000,L8,280.36,293.03,302.72,307.88,305.59,305.78,306.29,304.59,307.92,310.85,316.55,314.57,313.20,307.29,297.39
2016-04-26 22:14:08.933000,L8,268.50,281.36,295.07,298.52,297.58,298.64,297.46,298.64,296.40,300.86,305.71,306.48,304.04,294.03,286.66
2016-07-31 22:14:37.742000,L8,279.24,288.13,301.76,305.52,300.74,302.87,303.52,302.90,304.25,307.80,312.68,313.09,310.95,302.20,290.13
2016-11-27 22:21:07.723000,L8,275.35,282.85,299.34,303.98,301.42,299.65,,,,,312.65,312.16,306.67,301.01,293.87
2016-12-29 22:21:01.343000,L8,284.10,292.13,307.07,309.69,307.56,309.10,309.88,310.04,310.34,315.47,318.65,319.13,316.74,310.84,298.73
2017-01-23 22:14:43.048000,L8,264.19,,,,,,,,,,,,,,
2017-01-30 22:20:50.623000,L8,279.35,286.84,301.18,305.67,302.81,306.21,304.97,304.72,305.14,309.10,313.30,315.95,310.58,303.50,293.56
2017-04-20 22:20:11.117000,L8,267.67,,,,,,,,,,,,,,
2017-10-29 22:21:05.518000,L8,292.15,298.70,313.18,313.99,311.21,312.71,314.23,311.12,315.50,317.12,317.57,318.88,310.46,306.32,298.59
2017-11-30 22:20:56.190000,L8,288.11,297.53,311.67,314.53,313.83,313.94,315.71,312.90,315.02,317.78,322.31,318.31,312.30,305.54,300.11
2017-12-25 22:14:47.702000,L8,289.11,302.66,312.67,312.95,311.26,310.31,313.33,310.54,312.70,315.74,317.80,318.00,308.46,302.86,297.40
2018-02-11 22:14:26.201000,L8,266.15,,,,,,,,,,,,,,
2018-03-06 22:20:26.446000,L8,264.27,,,,,,,,,,,,,,
2018-05-18 22:13:34.690000,L8,276.02,285.67,299.83,301.04,299.35,299.85,301.16,297.15,300.13,301.62,303.71,304.05,296.43,289.53,285.64
2019-02-21 22:20:30.485000,L8,278.73,295.18,304.24,307.94,304.48,307.84,306.04,303.51,307.17,309.40,307.91,307.73,297.54,286.18,277.68
2019-03-18 22:14:11.817000,L8,266.79,293.98,313.69,311.47,313.83,315.72,307.54,305.68,306.79,310.32,307.56,307.51,296.09,284.30,276.83
2019-09-26 22:14:56.917000,L8,273.34,284.04,297.84,301.05,298.17,298.50,283.56,,,,,,,,
2019-11-13 22:14:57.837000,L8,291.00,304.02,315.31,315.77,312.74,312.71,313.49,315.97,314.62,318.15,317.72,317.47,310.58,300.52,289.16
2019-11-29 22:14:55.870000,L8,286.65,297.83,309.03,310.83,309.20,310.92,310.63,309.35,311.47,312.04,314.72,312.97,304.04,291.33,282.24
2019-12-22 22:21:03.498000,L8,291.73,306.08,314.89,315.86,313.07,312.84,314.68,314.95,316.25,319.34,320.80,318.43,308.90,296.53,288.63
2020-01-23 22:20:55.593000,L8,285.98,303.66,310.84,314.99,311.55,312.24,313.05,313.66,314.03,316.67,316.21,315.48,304.20,292.57,284.16
2020-03-11 22:20:40.527000,L8,268.39,281.27,294.43,297.58,294.94,294.24,292.97,294.02,295.15,297.60,298.19,298.09,284.45,275.98,
2020-05-30 22:20:16.612000,L8,264.77,279.87,295.04,296.99,293.44,290.85,289.40,,,,,,,,
2020-06-08 22:14:11.756000,L8,281.86,298.52,309.85,311.62,310.80,308.96,313.36,310.38,307.00,311.61,311.54,308.80,300.45,291.58,282.67
2020-07-10 22:14:27.456000,L8,274.32,287.76,300.08,301.70,297.42,299.13,298.51,298.11,300.43,303.00,300.50,300.55,291.10,279.66,271.39
2021-05-01 22:20:19.495000,L8,273.37,288.81,299.14,300.23,278.09,,,,,,,,,,
2021-05-17 22:20:24.395000,L8,285.07,307.82,318.69,318.35,315.06,314.49,316.67,317.98,320.07,318.37,315.72,312.14,305.72,303.17,300.03
2021-08-14 22:14:45.391000,L8,274.34,291.06,298.04,300.22,296.07,300.34,301.18,301.90,306.13,306.51,306.28,302.88,290.27,281.17,273.66
2021-08-30 22:14:49.951000,L8,271.87,291.32,299.16,300.51,297.34,295.60,296.80,298.20,303.91,302.16,301.15,298.28,284.15,275.09,270.08
2021-11-18 22:14:56.496000,L8,289.89,308.73,315.84,317.16,315.77,314.37,318.06,316.62,319.66,319.64,319.79,317.03,305.09,301.25,288.77
2021-12-12 22:14:55.412000,L9,359.56,363.95,367.20,379.74,358.60,360.21,358.23,359.96,364.14,365.26,375.48,353.31,359.23,344.28,343.72
2022-01-13 22:14:50.477000,L9,285.75,304.73,312.59,316.16,312.00,313.35,315.13,315.03,317.75,316.77,317.85,311.85,301.10,295.22,288.24
2022-01-28 22:20:55.692000,L8,321.71,330.47,335.45,326.99,325.27,324.04,327.27,329.89,327.59,332.30,327.49,327.83,315.02,309.47,319.13
2022-02-06 22:14:44.088000,L8,288.25,307.48,316.51,315.76,313.90,313.37,314.81,315.42,315.96,318.24,316.60,314.01,301.41,297.85,291.38
2022-02-13 22:20:52.491000,L8,265.42,,,,,,,,,,,,,,
2022-03-02 22:14:37.725000,L9,283.74,304.13,314.71,314.72,311.71,311.08,312.52,313.86,314.58,315.29,314.19,307.97,298.23,293.20,286.52
2022-04-10 22:20:41.030000,L9,278.44,300.53,311.04,311.93,307.70,307.82,309.75,310.19,311.69,311.85,309.04,305.89,296.34,290.50,283.86
2022-06-30 22:14:51.348000,L8,291.86,308.36,319.84,317.28,314.34,327.30,320.48,331.22,368.14,369.37,361.22,323.52,360.09,303.76,294.72
2023-01-07 22:21:14.460000,L9,290.31,309.79,316.51,318.66,317.27,316.20,319.04,317.63,320.77,319.82,321.03,316.51,305.87,299.92,293.20
2023-01-08 22:15:00.142000,L8,266.39,,,,,,,,,,,,,,
2023-02-17 22:15:01.258000,L9,310.25,315.58,327.31,325.10,322.34,323.64,317.90,321.38,319.59,321.25,318.23,316.77,304.77,298.96,294.83
2023-04-06 22:14:33.046000,L9,268.80,288.81,297.78,299.10,296.26,300.07,297.40,295.45,297.81,,,,,,
2023-04-14 22:14:09.763000,L8,273.94,292.83,303.35,302.85,298.82,302.24,299.05,301.34,302.87,297.74,293.12,289.17,285.79,277.03,273.32
2023-10-22 22:21:02.157000,L9,327.85,330.86,337.50,338.09,335.63,332.89,332.38,330.72,331.68,330.55,324.16,324.57,326.38,329.89,324.34
2023-11-24 22:14:51.719000,L8,295.03,309.88,318.07,321.14,315.72,318.34,316.74,319.80,318.27,315.01,312.20,304.26,305.26,301.07,295.88
2023-12-10 22:14:45.117000,L8,283.88,300.88,310.20,313.73,310.70,310.79,312.00,310.90,309.84,305.58,302.35,297.25,297.23,291.74,284.99
2024-01-26 22:21:02.147000,L9,274.73,289.42,300.85,301.71,299.42,295.88,299.43,299.60,302.08,295.05,288.31,284.76,282.40,278.12,269.98
2024-02-03 22:20:52.721000,L8,296.26,312.84,321.91,324.32,319.73,320.47,320.38,322.23,319.80,316.70,311.63,307.87,306.44,305.00,297.21
2024-03-06 22:20:39.136000,L8,291.50,311.72,320.70,321.32,317.06,317.88,320.08,322.38,320.28,317.18,308.34,302.81,301.90,302.00,294.75
2024-04-24 22:14:13.960000,L9,283.42,305.92,313.81,314.19,312.23,312.74,313.93,312.24,312.12,310.24,301.46,297.13,296.12,291.47,286.59
2024-07-12 22:20:12.667000,L8,,292.78,302.85,301.87,296.95,294.58,297.23,296.90,301.43,296.55,290.66,287.59,285.46,276.57,271.72
2024-07-13 22:14:02.265000,L9,283.79,303.82,313.47,313.06,311.76,309.64,311.95,309.27,305.33,297.13,288.70,288.16,281.52,281.91,
2024-08-05 22:20:18.332000,L9,275.31,293.91,305.20,305.39,300.89,302.33,301.20,303.09,301.44,297.26,291.80,289.46,286.25,280.95,273.03
2024-08-29 22:20:33.674000,L8,,294.95,304.82,305.34,301.16,302.60,302.36,302.73,302.69,297.87,292.27,286.94,287.54,282.26,275.80
2024-09-07 22:14:30.806000,L8,276.65,296.43,302.55,305.20,302.70,302.64,303.79,304.45,304.09,297.84,292.85,290.02,289.23,283.07,273.93
2024-09-22 22:20:32.853000,L9,,292.35,302.81,305.48,299.29,302.67,299.62,303.32,301.36,296.70,291.12,288.28,287.06,279.50,270.34
2024-10-16 22:20:51.445000,L8,291.36,309.41,317.86,320.53,317.17,319.08,320.26,320.94,318.11,313.81,309.06,304.19,304.26,300.55,294.65
2024-10-24 22:20:57.649000,L9,294.02,309.59,319.72,318.89,317.26,318.67,317.68,322.76,321.02,320.09,309.23,306.69,304.80,301.63,292.81
2024-11-02 22:14:41.503000,L9,296.12,311.77,317.07,319.55,320.40,318.51,321.20,317.58,318.63,319.14,310.90,306.44,304.12,310.14,302.68
2024-11-10 22:14:37.391000,L8,295.71,315.45,321.52,320.16,318.26,318.17,320.98,321.43,318.47,313.63,310.25,307.06,306.04,304.23,295.65
2024-11-17 22:20:50.529000,L8,300.99,315.61,326.97,325.39,322.68,326.26,325.68,326.84,327.73,330.36,318.47,320.65,313.99,311.79,300.32
2024-11-25 22:21:03.583000,L9,,285.46,307.38,308.11,305.18,305.63,307.34,306.93,305.42,301.74,295.19,293.38,292.57,289.39,280.90
2024-12-04 22:14:48.196000,L9,292.48,308.20,318.39,320.01,314.74,317.58,317.44,318.92,319.48,311.67,309.59,303.84,305.39,297.40,293.18
2024-12-27 22:20:57.717000,L9,297.60,313.30,323.08,322.01,319.15,321.03,322.53,321.48,318.63,315.85,312.87,307.34,307.94,303.01,296.01
2025-01-05 22:14:42.782000,L9,297.23,310.95,321.24,320.00,317.38,318.42,318.73,321.61,318.28,313.61,308.53,303.70,305.67,301.93,295.87
2025-01-21 22:14:48.959000,L9,,,,,,,300.78,304.50,301.88,297.05,291.69,285.70,286.76,279.55,271.42
2025-01-28 22:20:54.198000,L9,297.30,314.98,323.86,322.94,321.20,321.78,322.64,321.87,320.40,314.96,311.95,306.22,306.70,300.84,295.49
2025-04-10 22:20:22.528000,L8,289.71,309.56,319.90,316.97,314.15,316.51,317.39,318.01,314.66,310.70,305.73,302.87,301.46,296.30,290.21
2025-04-11 22:14:29.386000,L9,,290.14,303.66,302.91,299.94,300.42,298.69,297.91,301.97,,,,,,
2025-06-22 22:14:19.462000,L8,295.11,313.35,324.57,318.44,331.71,316.14,320.89,313.67,295.14,293.02,305.07,350.86,310.11,311.68,305.32
2025-08-25 22:14:39.643000,L8,286.98,305.23,315.57,316.42,314.03,312.18,307.16,303.17,305.74,305.46,304.74,300.16,301.13,296.12,292.17
2025-10-28 22:14:53.375000,L8,294.99,306.93,315.87,317.77,314.37,315.30,311.07,306.86,309.68,309.91,309.95,304.88,307.21,298.57,295.56
