dates,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053
2006-06-13 21:46:37+00:00,299.546,281.64250000000004,293.37666666666667,278.175,218.83,299.14000000000004,217.5575,214.02666666666667,301.41,301.5425,307.9666666666667,299.62800000000004,294.102,272.6433333333334,290.16499999999996,243.24,297.52666666666664,272.86749999999995,310.562,334.6775,330.51,334.995,323.8975,319.9125,319.0425,286.31800000000004,308.65000000000003,283.72,263.23333333333335,276.45666666666665,220.97799999999998,212.64249999999998,235.95000000000002,246.844,329.45500000000004,279.0566666666667,262.97249999999997,326.32599999999996,339.438,347.885,348.428,295.39166666666665,331.81,309.39166666666665,314.546,230.026,321.32,289.245,269.368,301.9225,308.9533333333333,309.05,275.43,323.84749999999997
2006-09-01 21:47:43+00:00,299.16400000000004,281.71750000000003,294.30333333333334,277.1016666666667,215.72000000000003,297.9775,215.1866666666667,210.54000000000002,302.435,304.5425,310.79,303.084,296.256,263.5175,290.16499999999996,245.1,298.44499999999994,261.47749999999996,313.715,335.38250000000005,333.23,337.565,326.1933333333333,323.9866666666667,320.0966666666667,272.31399999999996,307.64,290.475,260.8933333333334,277.5566666666667,227.64600000000002,215.308,230.925,244.79250000000002,329.90000000000003,276.8525,272.66999999999996,320.55,339.168,348.8416666666667,349.83,297.395,334.368,309.64166666666665,317.025,231.56500000000003,316.8333333333333,286.44,272.634,297.28000000000003,311.095,312.286,273.062,326.0375
2006-09-17 21:47:54+00:00,298.186,281.2525,293.61333333333334,277.94,213.77000000000004,296.5925,210.76500000000001,199.9,301.5133333333333,297.3575,313.85,305.69,298.05400000000003,263.5175,293.385,261.005,307.135,278.2425,318.585,334.696,333.8866666666667,337.85,326.75,326.14,323.7033333333333,257.786,317.82,303.815,257.72833333333335,278.36833333333334,232.042,218.1,228.30599999999998,250.21333333333334,329.86500000000007,271.982,280.52799999999996,315.4925,339.968,350.044,330.03000000000003,277.09999999999997,329.066,310.03000000000003,318.67333333333335,227.74,316.8333333333333,282.3883333333333,272.434,293.90333333333336,308.5083333333333,311.23400000000004,269.112,327.08
2006-12-06 21:48:41+00:00,296.69499999999994,282.335,291.93333333333334,271.07,208.24,303.52500000000003,207.99,199.9,301.56499999999994,288.30500000000006,315.155,306.7733333333333,299.6966666666667,254.91999999999996,296.41499999999996,277.88,307.135,297.435,325.19666666666666,334.6066666666666,333.8866666666667,336.2033333333333,323.785,325.08000000000004,319.52,255.98000000000002,315.12,303.815,248.45000000000005,279.1366666666667,244.09000000000003,219.92,215.8166666666667,252.26,,267.47,297.1833333333333,302.29,338.96000000000004,349.6450000000001,314.6433333333334,213.16333333333333,327.03,289.9166666666667,319.45000000000005,223.505,312.57,274.66333333333336,280.4150000000001,278.99,305.40666666666664,311.2866666666667,263.82000000000005,328.44
2011-01-02 21:43:59+00:00,311.1,295.02,282.4,280.15,,293.38,,,292.17,293.63,307.68,297.21,303.8,220.04,302.77,302.13,307.31,325.1,331.29,,329.73,325.79,322.92,316.32,305.09,335.72,,316.92,284.89,293.71,318.82,,,,333.03,321.09,325.97,336.49,,351.23,,,219.25,,324.49,,,,,,321.52,325.33,,
2013-04-29 21:55:51+00:00,296.53,283.46,221.08,236.63,,,195.25,186.88,,,,289.6,,,287.6,265.13,269.31,291.87,,322.6,296.47,312.15,293.69,,279.78,313.07,317.11,255.9,241.35,291.93,295.39,207.87,186.28,206.83,263.74,295.95,263.74,276.58,,247.14,262.48,188.84,223.74,251.45,264.91,200.91,,273.54,,,,,297.73,295.87
2013-05-31 21:56:07+00:00,296.53,283.46,218.45,243.57999999999998,,,195.25,186.88,,297.98,292.0,290.805,,,287.375,265.005,271.52,292.675,,322.6,301.245,312.0,294.14,276.98,300.65999999999997,313.07,317.11,256.455,242.62,288.855,294.86,252.405,186.28,201.885,261.985,279.01,259.075,264.065,324.76,230.495,245.485,188.445,223.715,248.47,247.90500000000003,192.905,,273.54,284.56,250.07,312.62,,296.25,295.515
2013-07-18 21:56:02+00:00,296.53,283.46,215.04333333333332,243.47333333333333,199.9,,195.25,186.88,,299.53,291.175,291.38,,,287.375,265.005,271.52,292.675,,322.6,301.245,309.7033333333333,294.07,276.98,301.6666666666667,320.155,315.07,258.17333333333335,240.98333333333335,279.75666666666666,291.71666666666664,262.3333333333333,186.28,199.09,260.5,264.87666666666667,252.01333333333332,264.065,324.76,223.59333333333333,237.00666666666666,188.59333333333333,220.99,243.08333333333334,242.35333333333335,192.905,,273.54,284.56,248.82999999999998,277.685,,296.25,283.15333333333336
2013-08-19 21:56:06+00:00,305.97,283.46,215.04333333333332,243.47333333333333,199.9,304.62,195.25,186.88,315.28,307.75,300.29,296.11,303.54,,292.67333333333335,279.77,285.18,292.675,,322.6,301.245,309.7033333333333,294.07,276.98,301.6666666666667,320.155,315.07,273.2775,240.98333333333335,283.0775,297.2575,277.255,186.28,199.09,260.5,264.87666666666667,252.01333333333332,264.065,324.76,223.59333333333333,237.00666666666666,188.59333333333333,220.99,243.08333333333334,242.35333333333335,192.905,,273.54,284.56,248.82999999999998,277.685,,296.25,283.15333333333336
2013-10-06 21:55:57+00:00,302.5933333333333,281.725,218.2225,247.895,214.9,304.62,196.16,189.905,315.28,307.75,300.29,296.11,303.54,183.87,291.84749999999997,281.84749999999997,285.1275,297.36333333333334,331.34,323.59000000000003,301.245,312.59749999999997,298.7125,276.98,296.27750000000003,322.13,316.14,275.494,242.81,277.954,296.546,282.044,187.59,203.6875,257.045,260.775,252.7,269.1333333333333,324.76,224.07999999999998,230.10250000000002,188.085,222.4125,239.3875,232.23000000000002,194.57333333333335,,273.54,284.56,248.07333333333335,260.8,,296.25,284.8875
2014-02-11 21:54:56+00:00,301.99333333333334,279.62,226.17000000000002,259.45000000000005,221.365,304.62,195.42000000000002,190.885,315.28,324.19,318.52,310.3,303.54,183.87,284.39,290.5833333333333,298.735,294.175,331.34,324.58,,321.28,312.64,272.71,269.615,319.40999999999997,318.28,283.48,248.29,278.0,299.2966666666667,311.61,185.595,209.165,252.665,248.305,253.805,262.35,321.22,225.54,209.39,183.81,228.445,234.24,226.69,214.04500000000002,,269.69,288.11,246.56,237.85,240.8,298.23,292.315
2014-02-27 21:54:44+00:00,300.5,283.8566666666666,226.17000000000002,259.45000000000005,221.365,301.33,195.42000000000002,190.885,311.11,320.68,312.19,306.05,301.64,183.87,284.49333333333334,287.74333333333334,296.405,303.56666666666666,335.395,324.58,,321.28,327.28,306.355,291.8333333333333,325.8066666666667,321.855,265.92500000000007,267.645,279.69,301.26666666666665,312.7,185.595,209.165,252.665,248.305,253.805,262.35,321.22,225.54,209.39,183.81,228.445,234.24,226.69,214.04500000000002,,269.69,288.11,246.56,237.85,240.8,298.23,292.315
2014-05-02 21:53:46+00:00,300.54,285.90000000000003,222.11,256.5,207.3,301.33,194.875,187.82999999999998,260.03,266.875,245.925,306.05,301.64,178.98,284.3666666666666,284.23333333333335,297.89,301.55,332.865,332.48,332.47,322.1,341.92,310.95666666666665,305.67333333333335,326.49666666666667,321.635,259.405,270.88500000000005,280.97,302.57666666666665,313.095,183.915,225.315,259.235,258.505,261.195,261.055,322.96500000000003,,,181.06,230.21,246.47500000000002,262.25,231.495,,270.64,286.96500000000003,253.68,247.58499999999998,243.71,296.95000000000005,295.355
2014-05-18 21:53:35+00:00,300.54,272.3025,220.21666666666667,256.29,204.92,293.91499999999996,194.68999999999997,187.1966666666667,242.10666666666665,247.51666666666665,223.67333333333332,306.05,301.64,178.98,285.61,281.3975,296.25,302.9175,330.2966666666667,332.43,332.69500000000005,326.97,322.48,313.155,309.9125,326.72,319.86999999999995,264.92,265.1366666666667,279.985,300.7925,309.65333333333336,184.25,227.20333333333335,258.4166666666667,261.2366666666667,253.86666666666667,266.13,273.96666666666664,236.41,199.2,184.74,228.845,247.32666666666668,265.1066666666666,218.89333333333335,,272.29333333333335,286.96500000000003,253.68,246.79333333333332,243.71,296.57,295.355
2014-06-19 21:53:47+00:00,300.54,263.2,219.67000000000002,254.1325,203.26,293.91499999999996,193.4625,186.56,231.7275,237.6775,211.64499999999998,299.425,292.66499999999996,178.98,285.07599999999996,278.038,291.86,300.35,321.6825,329.99666666666667,324.60333333333335,320.22,314.29,313.90999999999997,312.37399999999997,327.42400000000004,318.7775,264.4075,261.0475,275.784,299.558,306.8725,184.89749999999998,232.9125,257.0075,264.4425,253.1775,267.8775,249.8525,236.41,199.2,186.53666666666666,218.97333333333333,248.97750000000002,266.775,211.655,,271.925,287.1066666666666,252.82,246.79333333333332,243.71,292.13,295.2866666666667
2014-07-21 21:53:57+00:00,300.54,257.9266666666667,220.07600000000002,254.238,203.044,293.91499999999996,193.256,186.91400000000002,226.56199999999998,232.564,204.97799999999998,299.425,290.96,178.98,285.07599999999996,277.175,289.988,300.7683333333334,316.62,329.99666666666667,324.60333333333335,316.69,310.495,314.88,312.37399999999997,327.6666666666667,318.272,266.506,256.952,273.9066666666667,298.3833333333333,306.022,185.36999999999998,238.42799999999997,257.696,264.398,257.7,267.8775,234.632,240.14499999999998,211.79,188.23,213.2775,249.824,267.668,215.498,,272.066,288.615,253.99,247.88,243.71,292.03200000000004,295.055
2014-08-06 21:54:05+00:00,300.54,257.9266666666667,219.67499999999998,253.86833333333334,202.53833333333333,293.91499999999996,193.115,186.94500000000002,222.85666666666668,228.84166666666667,200.18499999999997,299.425,269.2625,178.98,285.61999999999995,277.175,287.1766666666667,300.12,313.0833333333333,329.99666666666667,324.60333333333335,314.296,307.358,315.3071428571429,312.37399999999997,327.6666666666667,318.272,267.8883333333333,252.69000000000003,272.40285714285716,297.42,302.0416666666667,185.36999999999998,236.53666666666666,258.0083333333333,263.26500000000004,258.3883333333333,269.32,224.5666666666667,235.46666666666667,207.66333333333333,188.238,209.68800000000002,246.64833333333334,265.195,217.745,,272.075,270.676,253.46,247.214,243.71,289.71,295.062
2014-09-07 21:54:12+00:00,303.78,243.995,218.69400000000002,253.094,200.48,294.245,192.984,186.566,205.20600000000005,210.474,177.78399999999996,301.88,258.46999999999997,178.98,287.4025,271.975,283.044,299.37600000000003,307.81,329.99666666666667,324.60333333333335,314.296,298.7175,318.88800000000003,322.15999999999997,328.66499999999996,319.02799999999996,279.175,245.82800000000003,270.71333333333337,297.90500000000003,301.41,186.14,243.67400000000004,257.88,266.2900000000001,259.496,275.29249999999996,205.23600000000002,235.46666666666667,207.66333333333333,190.03250000000003,204.5575,247.942,267.93,215.25799999999998,,272.552,266.3175,253.46,246.85,246.62,288.006,295.1925
2014-09-23 21:54:09+00:00,301.59666666666664,243.995,220.67,254.36166666666668,205.76333333333332,266.33,194.13833333333332,187.43999999999997,207.40166666666667,211.93166666666664,178.59,301.88,245.065,178.98,275.922,274.87800000000004,283.4433333333333,299.37600000000003,310.9683333333333,329.02250000000004,320.14,315.6166666666667,299.43600000000004,319.33,321.2025,328.18999999999994,318.4216666666666,281.85571428571427,243.10833333333335,269.41857142857145,297.3985714285714,300.89285714285717,186.286,239.4366666666667,256.4433333333333,265.32,254.14666666666668,275.29249999999996,224.94500000000002,235.46666666666667,207.66333333333333,188.94400000000002,208.916,243.86333333333334,260.19,212.625,,272.27666666666664,250.584,253.46,247.942,246.62,289.9433333333333,295.1925
2014-10-25 21:54:16+00:00,300.145,251.294,220.55285714285716,254.08999999999997,205.04857142857142,248.2,193.96142857142857,187.56571428571428,207.5557142857143,212.59857142857143,179.04999999999998,301.88,236.788,178.98,274.3233333333333,275.5266666666667,282.67857142857144,298.6033333333333,308.40142857142854,321.694,320.14,312.71857142857147,297.87333333333333,313.75714285714287,321.2025,328.18999999999994,318.4216666666666,280.09875,244.20857142857145,269.41857142857145,296.27,300.89285714285717,186.286,232.56428571428572,254.63285714285715,262.3557142857143,244.99714285714285,275.29249999999996,240.01,230.4375,208.615,188.35000000000002,206.095,241.01285714285714,255.7942857142857,210.07857142857142,,270.5857142857143,239.09833333333336,253.46,247.8166666666667,246.62,289.9433333333333,292.808
2014-11-10 21:54:18+00:00,300.665,250.73399999999998,222.05142857142854,254.99714285714285,206.0742857142857,238.706,194.05571428571426,188.79285714285714,208.83428571428573,213.61999999999998,180.28285714285715,301.88,232.17166666666665,189.62,274.06166666666667,276.84999999999997,282.3014285714286,299.5833333333333,308.44,320.632,314.7125,312.0571428571429,300.0285714285714,313.5528571428572,321.06,328.2,318.53799999999995,283.36125,243.2357142857143,269.26142857142855,291.9425,300.8957142857143,186.47250000000003,229.69500000000002,254.89714285714282,259.8857142857143,233.46857142857147,275.65,241.0842857142857,230.4375,208.615,188.35000000000002,206.095,237.54142857142855,255.34714285714287,205.58285714285714,,270.3357142857143,228.35999999999999,253.71500000000003,249.23166666666668,241.15,290.3983333333333,291.9675
2014-12-28 21:54:07+00:00,300.665,265.1233333333333,223.97999999999996,256.29,208.81599999999997,226.7575,195.25166666666667,189.82000000000002,210.49166666666665,216.68666666666664,181.45,299.4,221.868,189.62,268.0225,280.9025,280.89,300.1,307.616,315.2166666666667,308.75499999999994,309.168,299.84999999999997,311.63800000000003,318.33,327.5849999999999,320.2833333333333,288.0116666666666,240.046,269.764,290.91333333333336,300.994,187.06500000000003,224.2875,254.94399999999996,255.68800000000002,228.792,276.59999999999997,266.822,228.4466666666667,211.75333333333333,187.88750000000002,202.465,231.96599999999998,248.96600000000004,211.08999999999997,,269.186,216.554,254.30000000000004,250.036,241.15,291.9425,290.90666666666664
2015-04-03 21:53:26+00:00,296.9566666666667,282.08,224.98999999999995,254.51333333333335,204.63333333333333,195.47333333333333,195.10999999999999,189.6775,207.9025,219.51999999999998,185.04999999999995,287.84,206.385,189.62,276.87499999999994,282.13,281.69500000000005,300.65500000000003,309.775,309.77500000000003,310.76,306.4,301.5099999999999,299.5250000000001,,,,282.6099999999999,247.36,257.51,279.05,302.01,,191.33,255.36333333333332,249.82666666666668,189.88,278.11,323.40000000000003,215.055,214.125,190.175,191.98000000000002,226.23333333333335,250.47333333333336,206.46,,267.01,201.52999999999997,238.385,245.38,241.15,298.4,264.49
2015-04-19 21:53:26+00:00,296.9566666666667,282.08,221.82666666666668,253.7525,204.9875,194.9275,195.13,188.962,207.052,216.6775,181.55666666666664,235.73499999999999,205.38333333333333,189.62,278.9266666666667,277.28000000000003,280.84666666666664,300.20666666666665,304.4533333333333,313.9766666666667,308.54999999999995,309.18,299.63999999999993,292.2133333333333,,,,282.6099999999999,247.36,257.51,281.94,303.6,186.58,209.07,256.9125,251.2,209.24499999999998,265.46000000000004,324.0775,215.055,214.125,193.50333333333333,192.82333333333335,227.305,255.50500000000002,213.4275,,269.015,201.52999999999997,238.385,246.91750000000002,248.495,299.05499999999995,264.49
2015-05-05 21:53:12+00:00,297.54,282.875,219.00333333333333,252.85,204.85750000000002,192.03750000000002,194.9,187.818,204.08800000000002,216.70333333333335,181.43,235.73499999999999,206.23499999999999,189.62,285.225,276.53499999999997,282.225,302.94,310.17999999999995,324.77500000000003,308.54999999999995,316.105,304.42999999999995,298.15999999999997,,,,297.42,245.63500000000002,257.51,279.7966666666666,303.6,186.58,226.81,260.13,253.41,219.68749999999997,265.46000000000004,283.7975,214.735,207.33499999999998,195.67999999999998,192.81333333333336,228.43666666666664,264.20000000000005,219.63666666666668,,271.8733333333333,221.39,242.41333333333333,244.295,248.495,270.30333333333334,268.9
2015-06-06 21:53:16+00:00,297.04,282.43,213.44,243.0925,202.14999999999998,189.14000000000001,194.465,185.92,200.63500000000002,214.945,174.57,235.73499999999999,203.38,,283.03,267.58,279.15,299.31,293.81,322.38,306.34,314.74,295.9,277.59,,,,251.02,241.14500000000004,256.48,288.20666666666665,305.19,185.87,220.125,258.005,249.83333333333334,231.52749999999997,252.81,243.0075,214.735,207.33499999999998,198.44,193.2875,227.99333333333334,254.45000000000002,215.84,,272.89,203.6,241.54333333333332,243.525,255.84,248.79,276.06333333333333
2015-08-25 21:53:51+00:00,297.04,282.43,213.44,243.0925,202.14999999999998,189.14000000000001,193.54666666666665,185.24333333333334,198.19333333333336,208.15,174.57,183.63,203.38,,267.19,263.94,271.96,290.935,292.43,322.38,306.34,314.74,295.9,277.59,,,,251.02,241.14500000000004,256.48,288.20666666666665,305.19,185.87,221.88,258.05999999999995,249.83333333333334,230.17199999999997,252.81,228.416,214.735,207.33499999999998,198.906,193.244,223.935,247.89499999999998,212.23250000000002,,272.89,203.6,244.4275,244.804,255.84,245.5925,278.8025
2015-10-12 21:54:05+00:00,297.33,283.13,217.21333333333334,244.8625,203.9425,189.85666666666668,194.0566666666667,186.41666666666666,202.25666666666666,212.51,180.235,187.36,205.3,181.69,267.23999999999995,269.1066666666666,272.00666666666666,292.5233333333333,281.05,309.635,304.605,308.1,294.075,295.34,,,,264.62,244.49,260.39,289.67333333333335,302.23,186.35333333333332,218.965,257.59599999999995,246.61333333333332,230.606,263.83000000000004,200.748,222.69,211.755,198.834,193.5625,224.2475,252.83249999999998,214.12,,271.92999999999995,213.305,252.57250000000002,248.802,255.84,253.602,291.0925
2015-10-28 21:54:10+00:00,295.615,282.65,217.32000000000002,244.7425,203.40000000000003,191.04666666666665,193.54333333333332,187.79999999999998,202.71,215.505,186.025,188.465,206.41,181.69,250.70666666666662,270.90333333333336,267.84999999999997,288.69666666666666,279.49666666666667,296.89,302.87,301.46,292.25,313.09,,,,264.62,244.49,260.39,289.20500000000004,299.27,186.23999999999995,216.35,252.69199999999995,241.54333333333332,214.48000000000002,262.735,200.338,223.13,215.9433333333333,196.93400000000003,192.0875,222.555,246.6925,211.345,,253.37,213.305,252.336,248.12,,249.212,291.81399999999996
2015-12-15 21:54:12+00:00,295.78666666666663,281.90333333333336,222.35,255.65,209.0666666666667,202.0566666666667,195.71666666666667,190.99666666666667,209.5666666666667,217.80999999999997,186.88333333333333,188.67333333333332,207.7266666666667,181.69,250.70666666666662,272.76750000000004,268.02750000000003,289.3275,281.9425,296.89,302.87,301.46,292.25,313.09,,,,272.595,249.54500000000002,261.71500000000003,292.055,299.06,187.32,217.805,253.16249999999997,236.20666666666668,197.8075,267.76666666666665,247.9025,227.33999999999997,259.76666666666665,195.3466666666667,190.84000000000003,221.02666666666667,254.1925,223.97,,259.7133333333333,221.635,253.22,251.935,239.37,274.495,292.19666666666666
2016-01-16 21:54:09+00:00,297.605,284.24,222.35,255.65,209.0666666666667,202.0566666666667,195.71666666666667,190.99666666666667,209.5666666666667,217.80999999999997,186.88333333333333,188.67333333333332,207.7266666666667,181.69,262.29499999999996,277.36600000000004,274.216,293.80600000000004,281.9425,296.89,320.28,321.92999999999995,312.275,324.725,330.33,336.4,323.89,272.595,261.62,269.49,297.03000000000003,303.87,187.32,217.805,253.16249999999997,236.20666666666668,197.8075,267.76666666666665,267.82,227.33999999999997,259.76666666666665,195.3466666666667,190.84000000000003,221.02666666666667,254.1925,223.97,,259.7133333333333,221.635,270.938,251.935,239.37,274.495,292.19666666666666
2016-02-01 21:54:07+00:00,298.666,285.098,222.35,255.65,209.0666666666667,202.0566666666667,195.71666666666667,190.99666666666667,209.5666666666667,217.80999999999997,186.88333333333333,188.67333333333332,207.7266666666667,181.69,268.41999999999996,280.1116666666667,278.305,296.4433333333333,281.9425,316.505,326.18666666666667,326.56666666666666,317.60999999999996,327.69666666666666,328.375,335.765,323.17499999999995,272.595,267.35,271.9775,299.15250000000003,306.0325,187.32,217.805,253.16249999999997,236.20666666666668,197.8075,267.76666666666665,280.07,227.33999999999997,281.2275,195.3466666666667,190.84000000000003,221.02666666666667,254.1925,223.97,333.53,259.7133333333333,221.635,280.48333333333335,251.935,239.37,274.495,292.19666666666666
2016-02-17 21:53:58+00:00,297.4066666666667,284.18666666666667,221.39249999999998,254.88500000000002,210.57750000000001,205.9875,195.2525,190.445,208.4225,217.9975,185.575,188.62,205.965,181.69,265.93666666666667,279.2314285714286,278.305,296.4433333333333,281.9425,316.505,326.18666666666667,326.56666666666666,317.60999999999996,327.69666666666666,328.375,309.83,319.43,272.595,263.082,268.90999999999997,297.094,306.0325,187.355,217.805,253.16249999999997,236.20666666666668,197.8075,267.76666666666665,280.07,241.46666666666667,290.42600000000004,195.3466666666667,190.84000000000003,223.2925,254.142,225.96999999999997,333.53,259.7133333333333,208.46333333333334,283.8157142857143,253.11333333333334,239.37,274.495,292.19666666666666
2016-03-04 21:53:57+00:00,296.82142857142856,283.4785714285714,221.07,254.102,208.75799999999998,207.89600000000002,195.18400000000003,189.87,208.154,217.618,185.04000000000002,188.67000000000002,204.872,181.89,268.854,280.8557142857143,278.7316666666667,296.34999999999997,280.125,316.505,326.18666666666667,319.36,310.6325,327.69666666666666,328.375,309.83,319.43,271.11333333333334,260.7683333333334,267.4166666666667,296.0733333333333,304.274,187.355,209.65,254.49499999999998,220.7525,195.56,269.5325,306.15333333333336,252.1925,296.49833333333333,194.12,188.61,227.2775,257.246,225.95,333.53,262.15999999999997,204.2175,291.45285714285717,254.22,241.66500000000002,290.2675,294.785
2016-05-07 21:53:39+00:00,297.304,283.81,221.59,254.32333333333335,209.51666666666665,216.1966666666667,195.68000000000004,189.51666666666665,208.76666666666665,219.02666666666664,184.38333333333335,188.8066666666667,203.84666666666672,182.09,281.1666666666667,282.716,283.40250000000003,298.64250000000004,286.53,336.12,337.84499999999997,325.32666666666665,316.76,335.0,328.375,309.83,319.43,266.6166666666667,258.6066666666667,267.83500000000004,295.8233333333333,303.49,187.39,209.08,248.25666666666663,191.31333333333336,212.29333333333332,276.33000000000004,332.93600000000004,295.19,331.51599999999996,195.88,193.3,227.73333333333335,245.455,225.24333333333334,333.53,270.94999999999993,197.95333333333335,304.7766666666667,249.73333333333335,241.66500000000002,298.835,294.62
2016-05-23 21:53:41+00:00,297.304,275.47,221.335,252.07500000000002,207.825,216.1966666666667,194.74,188.26749999999998,207.72,215.72,182.83,188.8066666666667,203.84666666666672,182.09,281.9275,280.88,275.736,298.122,288.12999999999994,334.855,331.16333333333336,319.75249999999994,312.675,329.24666666666667,326.01666666666665,306.3675,319.43,268.59000000000003,256.7142857142857,268.68142857142857,295.13428571428574,302.5416666666667,185.89499999999998,197.81,251.09499999999997,190.6975,225.29250000000002,276.33000000000004,332.165,305.7425,332.11333333333334,197.18666666666664,193.845,228.8075,250.42799999999997,215.1275,333.53,271.36999999999995,191.795,297.94428571428574,248.4575,241.66500000000002,298.835,293.375
2016-07-26 21:54:04+00:00,296.81,270.29,221.29500000000002,252.05,206.23499999999999,216.655,193.56333333333336,186.96,206.71,213.48666666666668,180.90666666666667,188.66500000000002,200.59000000000006,182.09,278.9975,275.118,272.2875,295.3275,289.83,332.4633333333333,324.75666666666666,311.13,304.49,323.07,316.32,304.19,316.68666666666667,270.41499999999996,251.73999999999998,268.3566666666666,292.9883333333333,300.89799999999997,186.16333333333333,215.43999999999997,250.5775,182.54,260.6075,292.17499999999995,323.996,312.70799999999997,332.66400000000004,197.18666666666664,193.845,229.542,249.12599999999998,212.245,290.33,273.71666666666664,182.30666666666664,297.42333333333335,249.36399999999998,255.125,298.03,293.375
2016-08-27 21:54:14+00:00,296.18,246.40333333333334,222.335,252.5975,205.505,201.79500000000002,192.44333333333336,186.25333333333333,207.685,209.27666666666664,179.54999999999998,185.215,198.4,182.09,284.775,269.26666666666665,263.4666666666667,290.56,289.83,330.635,318.135,302.8933333333333,296.56,317.78499999999997,311.27,311.83500000000004,315.66,271.192,244.11599999999999,255.916,290.8875,297.99249999999995,185.63666666666666,214.595,251.82399999999998,182.962,272.544,292.17499999999995,321.162,325.344,330.10249999999996,198.115,204.84333333333333,229.148,252.38199999999998,201.64499999999998,247.13,273.1625,182.39999999999998,280.96,247.724,255.125,298.03,293.375
2016-09-12 21:54:18+00:00,297.5,228.72333333333336,223.74,254.33,208.49499999999998,192.375,190.83,186.14999999999998,207.8025,206.27333333333334,178.42,183.12,197.425,,276.68666666666667,267.51,262.07666666666665,291.3066666666667,291.08,330.635,318.135,305.46999999999997,299.99,317.78499999999997,311.27,311.83500000000004,314.28,272.822,243.294,251.70999999999998,289.3025,298.2433333333333,185.5625,216.875,250.59799999999996,184.61399999999998,293.404,309.52,321.31399999999996,334.772,330.77750000000003,198.9975,204.84333333333333,229.44,257.556,199.22750000000002,247.13,274.3833333333334,173.32,269.9,246.33,266.29,290.725,291.91333333333336
2016-10-14 21:54:24+00:00,298.005,242.8025,223.74,257.442,208.49499999999998,192.375,190.83,186.14999999999998,207.8025,206.27333333333334,178.42,183.12,197.425,,279.9475,273.0,269.6175,295.5625,299.87,330.635,322.98,313.96666666666664,306.08,319.8866666666666,314.87666666666667,316.97,316.34,278.18666666666667,247.45833333333334,252.73833333333332,289.836,298.6625,185.5625,216.875,256.9916666666666,184.61399999999998,291.5266666666667,309.52,322.825,335.3933333333333,330.77750000000003,198.9975,204.84333333333333,229.44,257.556,206.61599999999999,260.955,275.47,173.32,269.9,246.33,266.29,290.725,291.91333333333336
2016-12-17 21:54:19+00:00,297.72799999999995,254.835,225.3725,259.162,209.57750000000001,196.49666666666667,191.25,187.92333333333332,208.585,211.62666666666667,180.41666666666666,185.3166666666667,199.45000000000002,,278.5266666666667,274.2525,274.7425,294.135,298.0025,327.68,325.57000000000005,319.435,308.90999999999997,320.9599999999999,311.66499999999996,327.46500000000003,316.34,282.47,250.59,244.37999999999997,289.26,299.0333333333333,185.95000000000002,226.98666666666668,265.04499999999996,186.50333333333333,312.6625,309.52,321.89750000000004,335.87,329.74,199.60333333333332,207.59,229.65249999999997,260.0025,209.878,260.955,274.3925,178.24,262.34,250.1275,251.89,292.2666666666667,288.015
2017-02-03 21:54:05+00:00,297.73999999999995,261.322,225.05999999999997,263.20799999999997,210.90333333333334,196.49666666666667,191.25,187.92333333333332,208.04999999999998,211.62666666666667,180.41666666666666,185.3166666666667,199.45000000000002,214.49,280.76,281.4275,279.16,298.36,301.225,333.86,334.43,332.26,323.08500000000004,328.095,325.155,331.145,316.67999999999995,285.2033333333333,252.36749999999998,246.36,291.555,302.4433333333333,185.575,215.13000000000002,282.21999999999997,183.64999999999998,307.49666666666667,339.12,331.0575,337.7625,333.44666666666666,199.60333333333332,207.59,228.70999999999995,258.64000000000004,205.11749999999998,274.78,272.71,178.24,251.61999999999998,249.17333333333332,237.49,289.915,288.015
2017-06-11 21:53:45+00:00,298.29499999999996,263.71999999999997,218.52499999999998,259.1766666666667,201.44,191.9,193.18,189.84,207.71,221.86,184.16,189.71,203.5,214.49,292.04,284.92,280.62,300.43500000000006,295.56500000000005,327.415,327.21000000000004,333.56,311.655,332.1,328.22,335.05,,265.53,240.73000000000002,267.53499999999997,292.0566666666667,303.70500000000004,,,325.63,,,339.12,339.39,348.14,340.86,197.29,188.34,228.85,236.08,201.09,,267.9,178.24,250.535,248.44,237.49,295.35,287.04
