dates,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136,satname
2003-01-11 21:49:02.380,324.74749999999995,495.22999999999996,301.45,367.89,449.105,434.495,378.4775,443.26666666666665,291.44,507.04,425.12,329.78499999999997,319.62666666666667,336.52250000000004,322.858,278.315,407.23,317.855,528.03,487.40999999999997,350.71,441.05,502.86,432.55999999999995,531.51,434.7833333333333,,472.2,359.82666666666665,402.744,494.93499999999995,439.195,507.1,442.67,449.5,,205.83,196.838,,480.87,435.56,438.84000000000003,365.17,375.55,441.33000000000004,363.77,505.21500000000003,372.416,371.37999999999994,368.8566666666666,475.06,481.09,486.07,304.16333333333336,470.26,,350.245,466.48199999999997,337.525,472.17,468.44,468.19666666666666,513.81,476.97,482.25000000000006,493.92999999999995,372.755,359.37500000000006,346.8833333333334,339.43,392.94,,,276.4133333333333,276.885,333.454,478.725,424.78000000000003,362.9125,454.51,461.9483333333333,468.02750000000003,457.51500000000004,475.6966666666667,358.03666666666663,355.5675,345.21000000000004,352.045,350.0733333333333,361.08,348.21999999999997,463.1925,468.2175,468.66999999999996,513.5,428.02,323.83666666666664,394.75,412.71750000000003,428.21000000000004,418.68500000000006,403.0,419.6525,402.9,414.45,427.96999999999997,476.165,345.56,265.725,422.06666666666666,369.405,472.5516666666667,438.3157142857143,274.5275,413.09,452.07,296.13,482.55333333333334,415.15,317.655,401.84,431.37857142857143,464.895,410.7483333333333,392.2183333333333,378.1925,333.26,362.835,399.4766666666667,411.29999999999995,334.72,394.8825,398.942,426.075,403.25600000000003,403.08599999999996,428.65,L7
2003-01-20 21:42:57.343,321.426,495.22999999999996,294.14750000000004,367.89,449.105,434.495,383.19,434.5125,299.34000000000003,507.04,425.12,329.78499999999997,335.36333333333334,348.065,343.842,315.91499999999996,407.23,321.04333333333335,528.03,487.40999999999997,350.71,441.05,502.86,431.59499999999997,531.51,432.1825,,472.2,359.82666666666665,402.744,480.6133333333333,446.5533333333333,507.1,442.67,449.5,,205.83,196.838,,480.87,435.56,438.84000000000003,365.17,366.055,441.33000000000004,363.77,496.9433333333333,382.3433333333333,383.7966666666666,368.8566666666666,469.3866666666667,472.41999999999996,480.3333333333333,307.48,459.12,,350.245,466.48199999999997,337.525,472.17,468.44,468.19666666666666,513.81,476.97,467.5466666666667,493.92999999999995,372.755,364.76,346.8833333333334,340.92,392.94,,,276.12999999999994,277.11,340.525,457.5733333333333,423.7033333333333,369.53000000000003,447.6425,461.9483333333333,465.054,452.572,475.6966666666667,362.4433333333333,356.2875,349.226,356.2975,357.83,367.3233333333333,352.51,438.97799999999995,468.2175,468.66999999999996,513.5,428.02,338.02,376.53749999999997,430.92333333333335,428.21000000000004,426.2466666666667,398.9866666666667,411.674,396.97,416.90200000000004,429.172,473.6933333333333,345.56,281.6,425.94,369.405,467.05428571428575,438.3157142857143,281.1025,431.6457142857143,452.07,321.43,471.185,415.15,317.655,429.1033333333334,456.88428571428574,459.6466666666667,420.11428571428576,406.46799999999996,390.54333333333335,327.4533333333333,345.61,390.83,411.29999999999995,,394.8825,398.942,422.242,412.808,410.85999999999996,424.7966666666666,L7
2003-01-27 21:49:09.075,322.31666666666666,495.22999999999996,286.404,367.89,449.105,434.495,383.19,434.5125,299.34000000000003,507.04,425.12,332.168,335.46500000000003,348.58000000000004,344.2066666666667,324.304,407.23,322.42,528.03,487.40999999999997,350.71,441.05,506.56333333333333,431.59499999999997,516.91,432.1825,,472.2,359.82666666666665,402.744,480.6133333333333,446.5533333333333,514.96,442.67,449.5,,205.83,196.838,,492.555,435.56,430.58666666666664,365.17,366.055,441.33000000000004,363.77,496.9433333333333,382.3433333333333,383.7966666666666,368.8566666666666,469.3866666666667,479.7366666666667,480.3333333333333,307.48,459.12,,350.245,466.48199999999997,337.525,472.17,468.44,468.19666666666666,513.81,476.97,467.5466666666667,493.92999999999995,372.755,364.76,346.8833333333334,340.92,392.94,290.1,,282.0333333333333,289.125,340.525,457.5733333333333,423.7033333333333,365.7025,447.6425,461.9483333333333,465.054,439.75666666666666,475.6966666666667,366.1475,359.026,352.785,357.858,362.6375,371.2425,356.1625,421.09999999999997,468.2175,468.66999999999996,513.5,416.866,338.02,367.67999999999995,430.92333333333335,428.21000000000004,426.2466666666667,398.9866666666667,411.674,391.7357142857143,416.90200000000004,429.172,473.6933333333333,345.56,271.0350000000001,425.94,369.405,467.05428571428575,438.3157142857143,282.548,431.6457142857143,452.07,315.34000000000003,471.185,415.15,317.44666666666666,429.1033333333334,456.88428571428574,459.6466666666667,426.42125,406.46799999999996,390.54333333333335,327.4533333333333,345.61,390.5875,411.29999999999995,,394.8825,398.942,418.40333333333336,411.7483333333334,406.39333333333326,418.7085714285714,L7
2003-02-05 21:43:05.844,322.31666666666666,495.22999999999996,286.404,350.17499999999995,449.105,429.1966666666667,383.19,427.88800000000003,299.34000000000003,507.04,424.58500000000004,332.168,331.63,350.1816666666667,344.2066666666667,324.304,407.23,322.42,518.15,491.6466666666666,410.71,436.445,482.24,431.79200000000003,516.91,432.1825,,472.2,359.82666666666665,402.744,467.7575,448.6875,514.96,425.95000000000005,449.5,,200.48333333333335,192.87666666666667,,492.555,435.56,433.555,365.17,366.055,441.33000000000004,363.77,496.9433333333333,382.3433333333333,383.7966666666666,371.90999999999997,469.3866666666667,479.7366666666667,480.3333333333333,307.48,452.68666666666667,,350.245,466.48199999999997,337.525,465.0625,469.0525,467.83,479.985,466.1066666666666,461.90000000000003,493.92999999999995,372.755,364.76,346.8833333333334,340.92,392.94,274.565,,282.0333333333333,289.125,340.525,442.1775,427.5414285714286,365.7025,444.98199999999997,461.9483333333333,463.05333333333334,432.0185714285714,476.5014285714286,366.1475,359.026,352.785,357.858,362.6375,375.34000000000003,360.334,410.32428571428574,468.2175,458.28666666666663,513.5,416.866,338.02,356.8383333333333,430.92333333333335,424.0125,422.64250000000004,398.9866666666667,413.20166666666665,386.5325,410.65500000000003,430.19166666666666,473.6,345.56,271.0350000000001,427.5725,378.4866666666667,462.51625,436.65125,282.548,430.54625000000004,452.62125000000003,315.34000000000003,468.866,415.15,317.44666666666666,438.94,461.25625,459.6466666666667,426.42125,406.46799999999996,390.54333333333335,327.4533333333333,345.61,387.152,419.46000000000004,341.14,394.8825,381.4433333333333,416.7314285714286,408.45428571428573,406.1242857142857,418.7085714285714,L7
2003-02-21 21:43:08.504,320.1,492.3033333333333,286.404,350.17499999999995,453.27666666666664,434.1125,392.65333333333336,427.88800000000003,289.2166666666667,491.45000000000005,424.58500000000004,330.58599999999996,328.55,345.86571428571426,355.26,351.256,407.23,319.17,518.15,491.6466666666666,464.39,433.31333333333333,467.276,431.79200000000003,516.91,430.9575,,467.85,359.82666666666665,388.71500000000003,454.6466666666667,454.15,522.82,425.95000000000005,449.5,,195.11999999999998,188.04,,492.555,435.56,433.555,365.17,366.055,441.33000000000004,363.77,499.59666666666664,382.3433333333333,383.7966666666666,371.90999999999997,469.3866666666667,482.815,483.4475,322.05,452.68666666666667,,350.245,465.904,323.72,466.04249999999996,469.73999999999995,462.765,453.01,455.53666666666663,452.82666666666665,504.65,372.755,364.76,338.03999999999996,342.41,392.94,274.71999999999997,,280.35999999999996,291.8433333333333,336.44399999999996,442.1775,427.5414285714286,361.548,444.98199999999997,461.9483333333333,463.05333333333334,422.78375,476.5014285714286,364.77799999999996,357.84999999999997,354.925,356.98499999999996,362.892,375.3616666666667,360.2266666666667,400.77375,462.316,453.53833333333336,520.37,416.866,338.02,350.28142857142853,430.92333333333335,424.0125,422.64250000000004,392.0842857142857,412.96714285714285,386.5325,412.5414285714286,429.2371428571428,473.6,345.56,265.0566666666667,427.5725,378.4866666666667,458.08571428571435,436.65125,287.23199999999997,430.54625000000004,452.62125000000003,311.96,468.866,415.15,314.4625,438.94,461.25625,459.6466666666667,426.42125,406.46799999999996,393.15500000000003,327.4533333333333,345.61,387.152,414.84000000000003,341.14,391.378,372.6228571428572,416.87375,403.26625,406.1242857142857,409.72375,L7
2003-03-16 21:49:22.109,325.95,499.54499999999996,286.404,337.315,453.27666666666664,434.1125,392.65333333333336,419.89,289.2166666666667,491.45000000000005,401.91,325.97999999999996,328.55,345.86571428571426,355.26,355.74499999999995,377.0,319.17,505.3233333333333,494.37749999999994,474.8333333333333,438.53499999999997,455.36400000000003,448.855,506.6766666666667,434.44666666666666,495.81,463.0933333333334,356.12,352.355,440.58000000000004,472.67600000000004,509.74,425.95000000000005,447.87,,170.035,162.07666666666668,333.96,444.80333333333334,368.01,414.555,386.5,363.59000000000003,441.33000000000004,363.80499999999995,499.59666666666664,387.346,399.81999999999994,372.6275,469.3866666666667,482.815,483.4475,332.36,452.68666666666667,331.43,338.24,473.1466666666667,313.655,463.63333333333327,469.73999999999995,462.765,453.01,455.53666666666663,446.8925,485.47,408.175,364.54499999999996,327.86,342.41,398.605,274.71999999999997,,286.55999999999995,299.21,327.74999999999994,442.1775,440.04333333333335,362.84499999999997,441.91999999999996,478.70199999999994,466.8533333333333,406.33,468.76500000000004,373.02500000000003,357.34,353.29400000000004,351.63399999999996,362.892,375.3616666666667,360.2266666666667,378.96000000000004,450.52666666666664,438.7675,506.96,401.5775,349.07,350.28142857142853,430.92333333333335,416.89400000000006,424.095,387.7633333333333,415.13999999999993,383.15857142857146,412.1557142857143,427.4842857142857,473.6,345.56,265.0566666666667,433.66875000000005,396.44666666666666,447.19,448.92333333333335,287.7825,446.5033333333334,471.96285714285716,311.96,467.18,415.15,308.94666666666666,445.78875000000005,481.59125,461.4466666666667,435.9271428571428,413.6166666666666,393.1775,328.8425,339.91333333333336,387.152,420.8333333333333,341.14,395.8275,375.38,413.7025,399.51000000000005,400.4057142857142,399.8957142857143,L7
2003-03-25 21:43:05.785,325.95,477.23333333333335,286.404,348.1166666666666,444.2975,434.1125,392.65333333333336,419.89,289.2166666666667,491.45000000000005,395.325,325.97999999999996,328.55,345.86571428571426,355.26,355.74499999999995,377.0,319.17,505.3233333333333,494.37749999999994,474.8333333333333,435.37,455.36400000000003,456.86,501.41499999999996,434.44666666666666,513.7349999999999,464.9375,356.12,352.355,440.58000000000004,472.67600000000004,509.74,425.95000000000005,447.87,,170.035,162.07666666666668,350.61,420.745,365.96000000000004,408.416,385.865,368.72333333333336,441.33000000000004,363.80499999999995,499.59666666666664,387.346,408.6066666666666,372.6275,472.4625,482.064,486.20200000000006,332.36,458.86,331.43,338.24,470.97749999999996,313.655,460.065,469.73999999999995,462.765,442.02333333333337,455.53666666666663,450.98199999999997,477.08,422.90000000000003,364.54499999999996,327.86,342.41,398.605,274.71999999999997,,286.55999999999995,299.21,327.74999999999994,442.1775,440.04333333333335,362.84499999999997,441.91999999999996,478.70199999999994,466.8533333333333,406.33,464.48999999999995,375.84857142857146,357.34,353.29400000000004,351.63399999999996,362.892,375.3616666666667,360.2266666666667,378.96000000000004,450.52666666666664,438.7675,506.96,401.5775,349.07,350.28142857142853,430.92333333333335,416.89400000000006,424.095,387.7633333333333,415.13999999999993,383.15857142857146,412.1557142857143,427.4842857142857,475.834,345.56,265.0566666666667,433.66875000000005,396.44666666666666,447.19,448.92333333333335,283.986,446.5033333333334,471.96285714285716,311.96,467.18,415.15,308.94666666666666,445.78875000000005,476.98333333333335,461.4466666666667,444.2575,413.6166666666666,393.1775,328.8425,339.91333333333336,387.152,416.85999999999996,348.075,390.158,369.13124999999997,413.7025,399.51000000000005,400.4057142857142,399.8957142857143,L7
2003-05-03 21:49:25.094,317.45500000000004,441.5466666666666,278.28999999999996,348.1166666666666,448.415,434.97799999999995,413.97333333333336,416.7975,288.105,491.45000000000005,398.36,328.1499999999999,326.1425,347.31,358.59499999999997,360.8325,377.0,320.0466666666667,507.09999999999997,500.90599999999995,488.375,435.37,446.83,459.42333333333335,483.88800000000003,429.60749999999996,513.7349999999999,467.85200000000003,356.12,352.355,440.58000000000004,479.155,510.4766666666667,425.95000000000005,438.255,,171.43249999999998,165.215,350.61,400.7033333333334,365.96000000000004,408.416,385.865,368.72333333333336,441.33000000000004,363.80499999999995,477.9366666666667,422.2925,417.405,375.32666666666665,474.9375,475.965,483.692,332.36,463.008,331.43,338.24,472.5566666666666,313.655,452.622,474.684,462.765,433.8175,459.7675,450.98199999999997,458.8025,432.87,375.53,,342.41,424.17999999999995,274.71999999999997,,284.5899999999999,299.21,320.12,442.1775,453.82199999999995,362.84499999999997,430.68999999999994,483.145,460.742,388.05249999999995,462.58,376.67333333333335,356.78249999999997,352.62000000000006,350.55499999999995,362.2275,376.274,360.50600000000003,356.76800000000003,433.3733333333333,427.895,452.87,389.28999999999996,349.07,329.32399999999996,465.21,417.746,426.6225,380.92600000000004,416.37857142857143,379.6383333333334,418.04285714285714,428.7133333333333,476.436,,256.785,437.24,396.44666666666666,438.49333333333334,439.93500000000006,283.01,440.99800000000005,473.15166666666664,311.96,461.745,,311.27,479.81142857142856,480.27,459.7125,448.2685714285714,404.805,393.3875,326.9933333333333,337.95000000000005,378.81,413.8999999999999,348.075,385.09499999999997,356.00499999999994,413.51714285714286,398.04857142857145,401.24499999999995,393.014,L7
2003-05-12 21:43:12.052,317.45500000000004,388.635,267.90999999999997,306.09000000000003,388.988,398.6116666666667,376.5142857142857,367.75,250.15333333333334,491.45000000000005,398.36,289.23999999999995,321.02,341.065,340.12,333.41999999999996,377.0,320.0466666666667,507.2,460.25,444.962,407.345,418.2442857142857,423.5214285714286,432.625,376.13599999999997,507.21666666666664,469.83833333333337,356.12,352.355,440.58000000000004,486.7714285714286,510.4766666666667,425.95000000000005,438.255,,171.43249999999998,165.215,350.61,400.7033333333334,365.96000000000004,408.416,385.865,368.72333333333336,441.33000000000004,363.80499999999995,477.9366666666667,422.2925,417.405,375.32666666666665,482.504,475.965,484.7283333333333,332.36,463.008,331.43,338.24,472.5566666666666,313.655,452.622,481.81166666666667,468.058,433.8175,465.088,401.7033333333333,397.41999999999996,380.014,280.745,223.75,307.73,372.66,275.78499999999997,277.6,283.83333333333326,296.43,317.46000000000004,415.11199999999997,434.885,360.738,408.33,460.51800000000003,444.65833333333336,385.82599999999996,451.1828571428572,375.88,358.988,354.42600000000004,355.24,363.512,376.79333333333335,361.0083333333334,351.92,400.59499999999997,399.85,400.4633333333333,355.30999999999995,327.725,329.32399999999996,465.21,404.49500000000006,410.058,374.28833333333336,408.9725,374.23857142857145,412.96875,423.95571428571424,433.00833333333327,230.75,257.5733333333333,413.86571428571426,362.47,415.0357142857143,408.03000000000003,279.872,414.66833333333335,446.79,307.03999999999996,433.034,307.04,307.06666666666666,458.82124999999996,459.46333333333337,429.758,432.03125,378.28000000000003,382.52,320.775,327.24333333333334,368.848,398.8375,348.07,375.566,356.00499999999994,409.9175,394.56125,395.2357142857143,393.014,L7
2003-07-23 21:31:02.158,326.77,388.635,240.91000000000003,306.09000000000003,371.6925,380.67,337.23333333333335,334.5,221.61000000000004,475.86,391.66999999999996,267.15999999999997,313.34399999999994,328.25,304.05,303.22799999999995,377.0,316.36,501.9925,446.67,415.16,378.92333333333335,379.80000000000007,384.0366666666667,374.6083333333333,295.375,507.21666666666664,471.13750000000005,,,429.19,496.0,420.615,286.0,296.44,163.0,166.82000000000002,162.60000000000002,283.4466666666667,338.14500000000004,365.96000000000004,402.23499999999996,385.865,374.80500000000006,,367.53,476.70500000000004,460.85,426.18,361.33000000000004,491.83,477.7375,489.2025,332.36,465.59999999999997,331.43,314.23,466.42499999999995,303.59,449.63250000000005,490.9875,476.77333333333337,433.8175,461.8725,328.87399999999997,326.704,335.04200000000003,181.2,214.615,268.07500000000005,346.23,274.45,275.16,282.66999999999996,294.5775,316.56333333333333,339.01,414.948,350.53749999999997,386.40000000000003,420.69999999999993,422.52200000000005,373.084,425.08666666666664,379.84666666666664,362.70000000000005,359.8275,361.76,369.31,381.21400000000006,365.684,333.314,363.48499999999996,369.07,371.825,316.36999999999995,299.31,306.205,315.17,352.12,388.53799999999995,345.58,402.81,354.255,405.19000000000005,415.212,370.16200000000003,228.45,256.475,344.32500000000005,333.0725,366.15,328.02000000000004,273.206,360.525,400.6820000000001,300.12249999999995,391.90999999999997,307.78,306.0,411.064,408.11666666666673,382.53749999999997,398.95799999999997,349.8300000000001,369.836,298.0,310.92333333333335,349.03,385.954,349.8025,355.98,324.67499999999995,401.2383333333333,383.295,381.23,360.5533333333333,L5
2003-07-30 21:37:21.273,,358.40199999999993,212.67,283.41999999999996,330.71999999999997,341.044,291.8125,297.475,211.11,475.86,391.66999999999996,235.54499999999996,306.21999999999997,318.598,280.92,274.61,377.0,306.17,501.9925,410.72799999999995,394.0185714285714,362.66285714285715,341.09142857142854,359.2728571428571,322.53833333333336,268.534,417.8275,471.13750000000005,,,429.19,496.0,386.5466666666666,286.0,296.44,163.0,166.82000000000002,162.60000000000002,283.4466666666667,282.78000000000003,365.96000000000004,398.28666666666663,385.865,374.80500000000006,,367.53,476.70500000000004,460.85,426.18,361.33000000000004,491.83,472.1933333333333,489.2025,332.36,465.59999999999997,331.43,314.23,466.42499999999995,303.59,449.63250000000005,490.9875,476.77333333333337,433.8175,461.8725,299.09499999999997,297.5416666666667,306.2416666666667,180.38333333333333,212.85,266.43333333333334,330.32,269.854,274.3466666666667,278.53749999999997,290.0475,313.57,331.3175,399.68833333333333,348.78999999999996,380.1775,409.55999999999995,412.2683333333334,370.97799999999995,417.80999999999995,378.24500000000006,359.95750000000004,354.9525,359.5325,366.315,379.256,364.47999999999996,332.132,347.078,354.36833333333334,354.544,287.8566666666666,295.68333333333334,301.45,313.51,328.49666666666667,380.09166666666664,345.40250000000003,396.30285714285714,354.725,401.92428571428576,411.03999999999996,343.87166666666667,227.98000000000002,251.43,328.482,318.646,350.55333333333334,314.7475,267.93600000000004,342.83,380.13000000000005,294.50249999999994,373.97200000000004,307.1166666666667,301.255,393.285,391.29714285714283,366.078,365.714,342.75,362.655,286.1925,310.92333333333335,335.42,378.395,350.68,355.98,324.67499999999995,399.36833333333334,377.6383333333333,376.92600000000004,350.71999999999997,L5
2003-08-15 21:37:36.307,248.57,340.7833333333333,211.92999999999998,257.732,303.90833333333336,295.126,266.34000000000003,246.555,206.48250000000002,475.86,380.8766666666666,242.04199999999997,304.176,309.004,285.808,264.4633333333333,333.59000000000003,306.17,445.645,367.36799999999994,365.2685714285714,338.8085714285714,317.7757142857143,328.4785714285714,303.12142857142857,251.58333333333334,417.8275,471.13750000000005,,,,506.2275,386.5466666666666,162.77,296.44,163.0,163.35500000000002,157.365,283.4466666666667,282.78000000000003,365.96000000000004,376.19999999999993,385.865,374.80500000000006,,367.53,476.70500000000004,460.85,426.18,341.59,491.83,472.1933333333333,489.2025,332.36,478.49,331.43,314.23,466.42499999999995,303.59,451.59666666666675,497.68666666666667,481.7950000000001,429.7033333333333,467.7033333333334,250.58833333333337,277.5671428571428,285.0214285714286,180.9575,210.4775,265.08,319.75333333333333,271.442,273.29,278.096,287.822,312.442,309.395,378.03666666666663,347.33399999999995,360.23749999999995,402.46999999999997,397.965,367.854,402.19571428571425,376.56714285714287,359.61,354.188,358.706,365.32,374.144,359.956,327.864,336.1716666666666,333.1516666666667,342.6233333333333,286.97499999999997,293.3375,302.8925,312.49666666666667,292.7666666666667,367.31166666666667,344.21400000000006,386.59,358.74,402.8885714285715,404.1816666666667,299.46,226.41,250.08,291.438,291.454,323.555,277.4175,267.46166666666664,312.622,350.30333333333334,293.212,343.372,307.815,301.218,360.7416666666666,361.93,355.4916666666666,356.3866666666666,338.32000000000005,357.28000000000003,279.548,307.735,310.65333333333336,361.9783333333333,352.312,352.032,334.91666666666663,395.8283333333334,374.91166666666663,368.774,350.91249999999997,L5
2003-10-18 21:38:36.209,250.70499999999998,276.308,214.42499999999998,198.275,225.294,244.304,213.59,241.398,194.3825,262.72,343.265,236.87399999999997,304.72200000000004,311.192,282.46400000000006,238.038,303.895,310.42,400.46,324.98199999999997,314.155,267.928,270.59666666666664,255.30333333333337,222.10666666666665,205.53166666666667,321.91999999999996,479.64000000000004,,,,522.0100000000001,272.9866666666667,164.04500000000002,253.88,169.70499999999998,166.45499999999998,159.065,152.79500000000007,153.3,,,,,,,433.57,460.85,,,496.90000000000003,445.47,483.4,,479.6,,,,,422.85,505.95500000000004,489.23,409.2,479.4150000000001,152.23000000000002,196.81166666666664,211.4466666666667,180.066,208.20999999999998,264.246,295.99833333333333,268.86600000000004,272.344,277.49399999999997,283.3,307.802,308.348,356.67333333333335,348.49,361.782,383.1366666666666,380.2483333333333,372.0,389.205,368.76200000000006,362.83599999999996,353.13199999999995,358.918,364.974,372.34000000000003,359.386,326.75600000000003,309.805,308.445,305.275,285.87399999999997,293.098,304.39,313.8125,273.636,354.18666666666667,343.134,371.0116666666667,362.184,395.43333333333334,395.36199999999997,253.31666666666663,225.244,247.95,264.206,261.86800000000005,299.7683333333334,276.28200000000004,265.354,306.44,316.925,289.54200000000003,308.55,308.97400000000005,297.824,328.19666666666666,312.9266666666667,327.785,324.24333333333334,336.24333333333334,340.87333333333333,261.65999999999997,300.8066666666667,310.65333333333336,334.786,352.15400000000005,339.18249999999995,,387.724,372.462,363.53599999999994,351.865,L5
2003-11-28 21:32:58.000,250.96333333333334,251.18249999999998,215.5725,206.1575,173.25,189.65249999999997,170.1825,205.8,211.60750000000002,266.425,281.17999999999995,253.64599999999996,308.076,315.946,296.46000000000004,259.646,308.8066666666667,309.68,294.9166666666667,283.6475,272.116,268.034,243.37800000000001,211.756,179.7,163.9625,149.66,,,,,,153.505,163.39000000000001,167.06,170.12333333333333,167.90666666666667,162.53666666666666,154.58000000000004,156.70333333333335,152.49,,,,,,,,,,,,,,,,,,,,,,,,152.30200000000002,157.168,160.958,180.49200000000002,206.82799999999997,263.096,265.40999999999997,266.59799999999996,271.844,276.39399999999995,280.31800000000004,304.28999999999996,308.516,325.502,346.29799999999994,359.342,366.52200000000005,366.75600000000003,370.596,373.808,367.77799999999996,360.812,351.332,354.946,363.76800000000003,369.64,357.722,325.976,282.74,281.65400000000005,284.008,284.832,288.832,307.042,312.592,195.03500000000003,339.105,342.27200000000005,356.486,366.832,384.79400000000004,395.126,210.598,225.452,246.052,261.87199999999996,262.22,271.89399999999995,275.508,264.59,273.42600000000004,280.45200000000006,288.74399999999997,306.592,309.582,299.086,303.692,288.478,299.04,306.90999999999997,321.59000000000003,326.31,250.63000000000002,298.0733333333333,285.06,328.596,353.96999999999997,339.61,,388.2,372.364,363.158,351.506,L5
2003-12-14 21:33:02.337,250.5475,251.01399999999998,216.164,208.78400000000002,171.73200000000003,187.384,170.05,206.61200000000002,213.622,265.73333333333335,282.12999999999994,261.90999999999997,310.335,319.195,303.35833333333335,272.625,312.6925,311.3433333333333,297.08,285.58399999999995,272.75166666666667,267.78833333333336,242.38166666666666,211.04666666666665,178.2783333333333,161.454,149.66,,,,,,153.57666666666668,163.4375,168.8525,171.1975,169.445,164.1025,155.69250000000002,158.07999999999998,152.06,,,,,,,,,,,,,,,,,,,,,,,,152.20833333333334,157.07833333333335,161.32333333333332,180.90333333333334,207.01999999999998,263.2183333333333,264.46999999999997,266.20166666666665,271.65333333333336,276.835,279.16833333333335,302.76666666666665,306.7583333333334,324.28333333333336,344.54833333333335,358.02666666666664,365.18833333333333,367.135,371.14166666666665,374.08166666666665,368.3066666666667,360.75333333333333,352.4983333333333,355.45666666666665,364.5566666666667,370.18499999999995,357.4533333333333,325.8,282.96666666666664,280.8766666666667,282.79333333333335,283.80999999999995,287.11666666666673,308.7483333333333,311.345,195.03500000000003,334.86800000000005,340.15833333333336,353.99333333333334,366.215,383.7816666666667,395.2133333333333,209.99333333333334,225.76,245.54666666666665,261.0883333333333,261.1266666666667,271.43833333333333,275.2083333333333,263.1816666666667,273.0833333333333,279.8883333333334,287.5733333333333,305.5466666666666,309.235,299.56666666666666,303.4983333333333,288.32666666666665,297.595,304.47999999999996,320.99666666666667,326.31,250.49,294.4125,286.53,320.98333333333335,354.53666666666663,340.488,,388.03666666666663,372.02666666666664,363.04,351.99,L5
