dates,satname,nzd0050-0000,nzd0050-0001,nzd0050-0002
2003-08-29 21:48:38.429000,L5,348.84,342.40,324.67
2004-04-16 21:57:19.749000,L5,372.24,362.84,354.16
2004-05-18 21:58:14.785000,L5,363.67,347.92,337.64
2004-06-12 21:52:47.645000,L5,355.51,344.24,325.95
2004-07-21 22:00:04.249000,L5,362.16,357.17,340.26
2004-09-16 21:55:17.605000,L5,368.22,355.65,345.40
2004-10-18 21:55:59.918000,L5,352.39,346.97,325.56
2005-01-13 22:03:41.143000,L5,367.72,359.89,348.32
2005-02-14 22:04:09.465000,L5,365.65,353.16,346.20
2005-02-23 21:58:07.648000,L5,407.80,389.25,379.71
2005-03-02 22:04:24.338000,L5,348.27,343.06,329.91
2005-04-03 22:04:40.528000,L5,386.63,376.05,360.85
2005-04-12 21:58:31.220000,L5,356.41,346.47,330.81
2005-05-05 22:04:49.813000,L5,344.14,350.10,334.18
2005-06-06 22:05:05.724000,L5,359.26,348.02,333.40
2005-07-08 22:05:15.796000,L5,354.81,352.34,333.99
2005-08-25 22:05:41.221000,L5,353.26,345.91,338.03
2005-09-03 21:59:32.312000,L5,338.14,347.59,303.44
2005-09-26 22:05:42.687000,L5,358.23,350.43,339.81
2005-10-05 21:59:29.384000,L5,355.37,347.79,333.50
2005-11-13 22:05:57.059000,L5,,345.13,336.77
2006-02-10 22:01:51.332000,L5,352.55,344.03,329.72
2006-02-17 22:08:11.136000,L5,358.42,353.58,345.59
2006-03-14 22:02:31.280000,L5,337.84,334.18,321.65
2006-04-06 22:09:08.139000,L5,373.95,360.55,354.93
2006-06-25 22:10:20.606000,L5,356.78,347.83,334.14
2006-08-12 22:10:59.603000,L5,365.69,354.25,343.87
2006-09-13 22:11:23.474000,L5,359.74,347.29,333.54
2006-09-29 22:11:34.525000,L5,355.19,345.84,344.29
2007-09-25 22:04:24.972000,L5,387.13,369.23,355.99
2007-10-02 22:10:31.289000,L5,349.74,344.63,
2008-11-21 22:01:05.982000,L5,355.36,351.25,337.20
2009-01-01 21:56:07.642000,L5,353.47,349.72,337.48
2009-01-24 22:02:55.057000,L5,360.88,355.44,350.78
2009-12-03 22:01:55.950000,L5,352.77,348.30,338.83
2010-01-27 22:08:26.527000,L5,351.92,356.52,351.85
2010-02-12 22:08:30.110000,L5,355.76,355.71,343.45
2010-11-27 22:07:24.215000,L5,337.76,338.32,329.52
2011-03-12 22:01:19.581000,L5,348.54,342.15,324.52
2011-03-28 22:01:14.403000,L5,335.57,334.36,316.41
2011-08-19 22:00:12.535000,L5,351.61,345.60,328.02
2011-09-04 22:00:03.630000,L5,358.04,347.47,329.70
2013-04-25 22:19:21.025000,L8,352.32,355.19,353.60
2013-05-11 22:19:31.249000,L8,355.39,366.58,356.84
2013-05-20 22:13:26.604000,L8,355.95,365.73,359.21
2013-06-05 22:13:27.306000,L8,376.28,374.92,361.17
2013-06-28 22:19:33.252000,L8,352.83,352.05,351.27
2013-07-07 22:13:24.262000,L8,344.72,352.28,347.77
2013-07-14 22:19:34.707000,L8,362.58,364.69,355.01
2013-09-25 22:13:17.289000,L8,338.46,342.08,342.96
2013-10-02 22:19:28.820000,L8,398.94,361.67,356.70
2013-10-11 22:13:17.650000,L8,343.56,348.05,349.21
2013-10-18 22:19:25.762000,L8,355.16,355.40,355.92
2013-12-05 22:19:13.005000,L8,344.41,350.43,348.25
2013-12-14 22:12:57.636000,L8,341.39,348.84,348.64
2013-12-30 22:12:49.393000,L8,344.22,346.77,348.57
2014-01-06 22:18:54.881000,L8,342.86,344.89,346.69
2014-01-15 22:12:33.689000,L8,355.65,358.40,359.08
2014-01-31 22:12:28.855000,L8,358.20,362.76,361.37
2014-02-07 22:18:33.391000,L8,344.19,348.34,348.87
2014-02-23 22:18:20.398000,L8,359.28,360.30,356.88
2014-03-04 22:11:59.077000,L8,344.03,346.53,348.89
2014-03-11 22:18:08.266000,L8,344.83,345.24,344.99
2014-03-27 22:17:50.001000,L8,403.20,377.56,358.49
2014-04-05 22:11:34.747000,L8,358.34,365.47,361.09
2014-04-12 22:17:37.464000,L8,392.77,364.05,356.35
2014-04-28 22:17:22.576000,L8,360.45,362.74,357.87
2014-05-14 22:17:08.923000,L8,353.30,356.12,351.54
2014-05-30 22:17:11.184000,L8,354.23,352.37,353.82
2014-07-01 22:17:22.417000,L8,352.92,357.38,354.97
2014-07-17 22:17:28.260000,L8,390.74,374.11,359.81
2014-07-26 22:11:19.207000,L8,354.94,366.94,356.93
2014-10-14 22:11:38.746000,L8,358.19,363.81,360.86
2014-10-30 22:11:34.905000,L8,342.03,346.79,346.67
2014-12-01 22:11:36.363000,L8,350.93,357.06,354.79
2015-01-25 22:17:32.812000,L8,349.13,348.63,347.99
2015-02-10 22:17:27.012000,L8,341.71,347.17,347.31
2015-02-19 22:11:13.759000,L8,353.90,361.35,358.53
2015-03-30 22:17:01.871000,L8,,337.69,347.65
2015-05-10 22:10:28.533000,L8,343.96,351.25,349.07
2015-06-02 22:16:44.532000,L8,351.01,352.53,345.68
2015-06-11 22:10:40.593000,L8,346.98,352.24,353.02
2015-06-27 22:10:46.339000,L8,357.61,362.80,361.03
2015-07-04 22:17:02.361000,L8,359.71,353.49,349.69
2015-07-20 22:17:10.706000,L8,360.51,357.54,351.78
2015-07-29 22:11:01.897000,L8,345.46,351.83,351.75
2015-10-08 22:17:36.852000,L8,346.26,345.74,347.95
2015-10-24 22:17:40.820000,L8,359.72,356.56,357.67
2015-12-11 22:17:42.627000,L8,345.12,347.85,350.99
2015-12-20 22:11:33.546000,L8,351.39,358.57,360.00
2015-12-27 22:17:43.409000,L8,346.70,348.33,349.48
2016-01-12 22:17:40.472000,L8,354.30,355.28,354.06
2016-02-22 22:11:18.630000,L8,344.12,350.02,347.85
2016-03-25 22:11:08.402000,L8,340.79,344.67,344.06
2016-05-12 22:10:56.720000,L8,,397.44,363.68
2016-05-19 22:17:11.230000,L8,296.77,430.54,407.57
2016-05-28 22:11:03.859000,L8,345.87,349.70,347.49
2016-06-13 22:11:06.720000,L8,347.17,352.33,350.02
2016-07-15 22:11:22.376000,L8,346.83,352.57,351.28
2016-08-07 22:17:37.552000,L8,354.77,353.75,351.04
2016-08-16 22:11:29.744000,L8,347.11,352.47,352.27
2016-09-08 22:17:48.858000,L8,357.40,356.23,354.27
2016-09-24 22:17:49.840000,L8,347.13,343.61,347.68
2016-10-10 22:17:54.274000,L8,394.68,356.51,359.88
2016-11-20 22:11:45.458000,L8,340.59,343.23,346.52
2017-01-30 22:17:38.957000,L8,353.24,354.88,353.99
2017-03-03 22:17:25.727000,L8,364.61,358.19,355.02
2017-03-19 22:17:15.956000,L8,359.93,357.57,357.93
2017-03-28 22:11:00.765000,L8,346.47,350.21,349.87
2017-04-13 22:10:53.080000,L8,339.86,342.03,348.03
2017-04-20 22:16:59.468000,L8,359.96,362.86,358.17
2017-06-16 22:11:07.889000,L8,346.57,351.62,347.64
2017-07-02 22:11:12.012000,L8,348.40,351.59,351.92
2017-07-09 22:17:23.906000,L8,356.60,354.60,352.60
2017-07-25 22:17:30.862000,L8,391.91,370.59,357.95
2017-08-03 22:11:23.994000,L8,347.18,353.84,353.84
2017-08-10 22:17:37.375000,L8,346.15,344.68,343.45
2017-08-19 22:11:29.174000,L8,364.25,362.89,362.07
2017-09-11 22:17:42.311000,L8,346.43,344.59,337.54
2017-09-27 22:17:48.664000,L8,356.18,366.52,356.45
2017-11-30 22:17:44.511000,L8,343.93,346.10,347.74
2018-01-10 22:11:30.163000,L8,396.69,387.34,368.91
2018-01-26 22:11:21.264000,L8,340.97,348.11,348.96
2018-04-07 22:16:59.037000,L8,347.27,348.30,345.48
2018-05-09 22:16:40.331000,L8,416.17,404.62,476.68
2018-05-25 22:16:28.178000,L8,358.63,356.19,354.62
2018-06-03 22:10:11.794000,L8,348.12,354.16,352.51
2018-06-26 22:16:36.823000,L8,354.80,357.18,351.05
2018-08-06 22:10:46.333000,L8,379.76,365.73,364.91
2018-08-13 22:17:01.037000,L8,353.52,350.59,351.35
2018-09-07 22:11:00.442000,L8,387.73,363.13,362.76
2018-10-09 22:11:13.339000,L8,373.72,370.16,361.27
2018-11-01 22:17:30.804000,L8,359.47,356.90,357.63
2018-12-12 22:11:17.117000,L8,340.35,346.49,348.39
2018-12-19 22:17:28.292000,L8,344.75,346.67,349.10
2019-01-04 22:17:27.803000,L8,346.40,348.73,349.23
2019-01-20 22:17:24.544000,L8,360.57,356.43,354.57
2019-02-05 22:17:21.574000,L8,349.39,349.36,352.59
2019-02-14 22:11:09.519000,L8,353.07,360.92,360.29
2019-03-02 22:11:05.349000,L8,345.81,348.91,352.29
2019-03-25 22:17:09.739000,L8,349.28,347.99,349.56
2019-04-26 22:16:59.330000,L8,348.35,345.80,350.98
2019-05-12 22:17:08.680000,L8,348.63,347.47,352.41
2019-06-06 22:11:11.322000,L8,343.76,348.70,311.08
2019-06-22 22:11:17.033000,L8,346.87,353.68,353.62
2019-07-24 22:11:25.033000,L8,342.47,348.59,346.25
2019-08-25 22:11:35.797000,L8,352.52,355.04,357.40
2019-09-10 22:11:39.873000,L8,339.63,344.77,343.51
2019-11-04 22:17:58.697000,L8,376.09,366.39,359.88
2019-11-20 22:17:54.950000,L8,385.12,358.47,359.33
2019-11-29 22:11:44.191000,L8,351.72,355.12,357.43
2019-12-22 22:17:51.823000,L8,352.28,351.28,355.34
2019-12-31 22:11:38.231000,L8,338.78,344.33,346.10
2020-01-16 22:11:35.087000,L8,342.81,348.58,331.22
2020-02-01 22:11:29.826000,L8,354.45,360.90,359.47
2020-02-08 22:17:38.924000,L8,,368.46,363.08
2020-02-24 22:17:35.189000,L8,353.70,361.19,356.02
2020-03-11 22:17:28.877000,L8,358.74,352.50,354.11
2020-03-27 22:17:20.128000,L8,349.82,352.67,351.23
2020-04-12 22:17:12.700000,L8,320.97,335.57,352.12
2020-04-21 22:10:57.868000,L8,346.58,348.32,352.77
2020-06-08 22:11:00.065000,L8,403.62,394.79,394.96
2020-07-01 22:17:22.957000,L8,350.66,348.39,353.62
2020-07-10 22:11:15.773000,L8,346.32,353.24,351.13
2020-08-02 22:17:33.048000,L8,349.87,353.33,354.16
2020-08-27 22:11:32.405000,L8,334.05,342.65,336.96
2020-09-03 22:17:46.393000,L8,359.32,352.10,350.15
2020-09-12 22:11:38.984000,L8,355.60,356.44,356.66
2020-09-19 22:17:52.015000,L8,355.75,352.06,350.02
2020-09-28 22:11:43.377000,L8,344.53,347.79,348.85
2020-12-17 22:11:45.420000,L8,338.84,343.44,343.87
2021-01-02 22:11:41.110000,L8,345.43,351.02,350.48
2021-01-25 22:17:44.203000,L8,374.63,360.69,361.22
2021-02-19 22:11:27.994000,L8,384.01,361.50,365.15
2021-02-26 22:17:35.944000,L8,376.02,368.47,378.13
2021-03-23 22:11:13.381000,L8,355.78,361.23,359.64
2021-03-30 22:17:22.624000,L8,341.88,344.60,343.04
2021-04-15 22:17:16.883000,L8,367.11,379.58,363.38
2021-04-24 22:11:01.432000,L8,343.04,350.34,348.80
2021-05-01 22:17:07.841000,L8,348.86,351.61,350.66
2021-05-17 22:17:12.707000,L8,352.60,354.34,353.96
2021-05-26 22:11:07.110000,L8,341.47,344.22,346.96
2021-06-18 22:17:27.030000,L8,353.82,355.00,355.29
2021-07-13 22:11:19.559000,L8,347.14,356.53,351.39
2021-10-01 22:11:46.773000,L8,392.35,361.31,359.51
2021-10-24 22:18:01.850000,L8,348.24,351.06,351.11
2021-11-25 22:17:57.047000,L8,340.40,340.93,341.28
2021-12-19 22:17:52.616000,L9,343.35,348.61,344.77
2022-01-04 22:17:52.138000,L9,349.68,349.74,350.77
2022-01-20 22:17:51.591000,L9,349.76,352.73,354.79
2022-01-21 22:11:35.958000,L8,353.38,356.89,358.42
2022-02-13 22:17:40.833000,L8,341.67,346.62,345.12
2022-02-14 22:11:37.090000,L9,353.58,358.58,358.04
2022-02-21 22:17:43.336000,L9,351.13,352.60,353.58
2022-02-22 22:11:26.680000,L8,344.66,351.49,350.28
2022-03-26 22:11:11.888000,L8,353.57,357.96,355.49
2022-05-04 22:17:26.026000,L8,350.18,346.14,347.99
2022-05-05 22:11:07.160000,L9,338.72,342.59,343.27
2022-05-12 22:17:13.223000,L9,352.78,353.51,349.95
2022-05-21 22:10:55.639000,L9,339.05,343.95,336.64
2022-06-05 22:17:39.656000,L8,351.82,356.91,347.44
2022-06-13 22:17:12.050000,L9,351.03,351.84,335.41
2022-06-14 22:11:35.206000,L8,350.30,354.88,352.41
2022-06-21 22:17:48.970000,L8,356.31,358.19,353.95
2022-06-29 22:17:28.498000,L9,354.56,368.17,351.26
2022-07-15 22:17:24.696000,L9,356.97,360.55,352.07
2022-07-16 22:11:39.057000,L8,346.42,352.60,343.04
2022-07-31 22:17:39.593000,L9,359.67,360.73,354.94
2022-08-08 22:18:05.196000,L8,351.24,358.46,349.23
2022-08-09 22:11:34.517000,L9,345.24,352.54,347.88
2022-09-09 22:18:11.619000,L8,351.10,353.52,351.28
2022-09-17 22:17:54.625000,L9,358.41,361.08,356.16
2022-10-19 22:18:03.080000,L9,351.74,352.73,353.03
2022-11-04 22:18:00.514000,L9,350.20,353.79,351.68
2022-12-22 22:17:59.519000,L9,352.39,352.80,353.89
2023-01-24 22:11:46.723000,L8,338.02,343.44,343.84
2023-02-09 22:11:45.094000,L8,343.23,351.02,345.86
2023-02-16 22:17:50.035000,L8,366.34,361.96,359.51
2023-03-04 22:17:37.574000,L8,323.82,345.33,308.70
2023-03-13 22:11:23.206000,L8,345.80,349.73,347.17
2023-03-21 22:11:31.242000,L9,353.53,357.89,357.09
2023-05-15 22:17:12.111000,L9,366.82,363.89,353.74
2023-05-16 22:10:40.417000,L8,357.60,353.51,357.57
2023-05-23 22:16:53.942000,L8,359.44,364.90,351.00
2023-05-24 22:10:53.254000,L9,350.13,359.29,350.59
2023-05-31 22:17:04.101000,L9,360.79,361.01,355.03
2023-06-08 22:17:00.359000,L8,354.71,354.48,344.35
2023-06-09 22:10:48.959000,L9,348.84,352.92,346.06
2023-06-16 22:16:54.981000,L9,358.84,337.75,313.85
2023-07-02 22:17:05.775000,L9,351.85,348.60,
2023-07-10 22:17:17.518000,L8,358.84,359.85,353.14
2023-07-11 22:11:00.406000,L9,349.41,354.42,349.04
2023-07-18 22:17:12.131000,L9,356.47,356.55,349.62
2023-07-26 22:17:23.328000,L8,360.36,357.02,352.75
2023-07-27 22:11:03.005000,L9,348.30,352.85,347.85
2023-08-03 22:17:19.817000,L9,352.91,356.28,347.02
2023-08-11 22:17:27.875000,L8,399.11,364.86,359.26
2023-08-20 22:11:23.591000,L8,347.62,354.05,346.75
2023-08-28 22:11:20.303000,L9,351.82,357.16,354.35
2023-09-12 22:17:38.225000,L8,397.52,379.38,360.66
2023-09-13 22:11:29.496000,L9,344.57,350.88,349.56
2023-09-20 22:17:40.026000,L9,395.97,386.76,367.11
2023-09-28 22:17:43.092000,L8,351.52,355.34,350.19
2023-09-29 22:11:26.883000,L9,367.04,368.93,363.46
2023-10-07 22:11:33.192000,L8,357.30,359.51,358.63
2023-10-14 22:17:45.774000,L8,353.59,355.20,354.20
2023-10-15 22:11:39.127000,L9,342.15,350.21,348.04
2023-10-22 22:17:50.479000,L9,371.75,369.24,362.21
2023-11-15 22:17:47.856000,L8,346.74,346.49,347.46
2023-11-24 22:11:40.049000,L8,335.00,345.48,345.82
2023-12-17 22:17:48.418000,L8,349.42,350.02,351.01
2023-12-18 22:11:45.147000,L9,345.69,351.70,351.10
2024-01-10 22:17:52.010000,L9,349.41,353.14,353.09
2024-01-11 22:11:32.492000,L8,344.38,348.13,349.05
2024-02-03 22:17:41.059000,L8,396.04,367.30,359.76
2024-02-04 22:11:43.788000,L9,343.01,348.78,349.18
2024-02-11 22:17:53.113000,L9,346.22,347.47,346.67
2024-02-12 22:11:30.284000,L8,339.91,345.05,345.69
2024-02-19 22:17:39.652000,L8,351.40,357.43,355.18
2024-03-30 22:17:36.478000,L9,353.52,354.29,352.21
2024-04-08 22:11:23.266000,L9,345.11,347.94,352.00
2024-04-15 22:17:28.257000,L9,352.29,354.54,349.62
2024-04-16 22:10:55.356000,L8,358.33,355.58,344.06
2024-04-23 22:17:03.194000,L8,396.78,381.50,363.05
2024-05-01 22:17:11.831000,L9,354.07,356.26,351.37
2024-05-02 22:10:44.568000,L8,341.44,352.44,352.96
2024-05-09 22:16:51.826000,L8,354.97,352.37,348.44
2024-05-10 22:11:00.825000,L9,375.22,367.17,358.73
2024-05-17 22:17:03.987000,L9,352.64,353.72,348.69
2024-05-18 22:10:31.990000,L8,346.15,353.30,350.28
2024-05-26 22:10:48.268000,L9,347.29,351.41,347.13
2024-06-26 22:16:52.651000,L8,355.70,355.49,354.00
2024-06-27 22:10:29.087000,L9,347.74,352.87,348.36
2024-07-05 22:10:45.435000,L8,348.70,353.95,354.25
2024-08-05 22:17:06.640000,L9,360.54,365.26,354.49
2024-08-22 22:11:10.580000,L8,344.14,348.13,346.09
2024-08-29 22:17:21.978000,L8,347.20,348.03,347.08
2024-09-22 22:17:21.161000,L9,345.92,344.72,345.13
2024-09-23 22:11:18.739000,L8,339.49,342.74,342.56
2024-11-01 22:17:31.195000,L8,364.74,362.23,360.82
2024-11-17 22:17:38.841000,L8,342.01,343.87,345.39
2024-11-25 22:17:51.900000,L9,350.08,351.46,350.73
2024-12-03 22:17:45.212000,L8,338.98,341.84,340.82
2024-12-04 22:11:36.525000,L9,340.56,345.96,345.61
2024-12-28 22:11:26.745000,L8,355.64,357.97,362.51
2025-01-05 22:11:31.099000,L9,343.47,343.66,346.37
2025-01-12 22:17:45.559000,L9,363.62,365.92,363.29
2025-01-28 22:17:42.532000,L9,346.52,349.84,351.90
2025-02-06 22:11:31.478000,L9,347.35,353.73,353.88
2025-02-13 22:17:46.901000,L9,346.70,351.43,336.09
2025-02-21 22:17:31.397000,L8,392.81,367.86,360.99
2025-02-22 22:11:33.420000,L9,344.77,351.59,349.24
2025-03-09 22:17:26.663000,L8,351.60,351.36,337.90
2025-03-25 22:17:16.100000,L8,394.10,368.67,359.81
2025-04-11 22:11:17.724000,L9,345.49,352.07,353.29
2025-04-19 22:10:53.223000,L8,347.01,359.26,352.84
2025-05-04 22:17:17.676000,L9,355.61,356.62,351.32
2025-05-12 22:16:59.753000,L8,356.79,355.95,349.84
2025-05-20 22:17:06.544000,L9,391.14,369.48,360.74
2025-05-21 22:10:52.095000,L8,349.83,355.53,352.93
2025-05-29 22:10:51.794000,L9,348.16,353.73,344.19
2025-06-05 22:17:00.261000,L9,352.98,356.96,349.78
2025-06-06 22:10:54.888000,L8,347.08,353.96,349.82
2025-06-13 22:17:12.853000,L8,360.07,361.19,350.06
2025-06-21 22:17:14.951000,L9,363.16,362.93,355.09
2025-06-22 22:11:07.771000,L8,351.12,355.55,350.90
2025-06-29 22:17:21.081000,L8,346.45,351.78,340.22
2025-07-23 22:17:27.519000,L9,366.12,362.76,354.28
2025-07-24 22:11:17.990000,L8,347.70,354.48,351.68
2025-08-01 22:11:18.967000,L9,341.83,349.23,343.48
2025-08-16 22:17:38.702000,L8,348.16,345.85,341.56
2025-08-24 22:17:43.028000,L9,345.14,346.07,340.45
2025-09-18 22:11:37.859000,L9,353.06,360.64,355.99
2025-10-03 22:17:49.249000,L8,354.35,355.06,352.28
2025-10-19 22:17:50.450000,L8,359.99,359.84,355.41
2025-11-04 22:17:53.875000,L8,349.83,351.57,350.48
2025-11-05 22:11:46.482000,L9,342.87,348.77,350.32
2025-11-13 22:11:40.635000,L8,344.62,350.73,351.10
