dates,satname,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
2002-02-25 21:49:35.857000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.82,331.85,319.96,321.34,324.72,326.96,327.16,325.48,324.15,329.73,324.16,319.26,324.26,325.26,312.61,294.66,308.32,316.93,325.78,320.08,325.32,320.45,328.30,334.23,334.01,340.50,329.56,332.10,322.70,321.93,324.51,332.73,318.48,405.38,,334.18,334.52,324.63,320.98,323.32,323.22,313.36,291.22,313.23,321.29,319.12,319.89,314.77,324.44,323.64,324.29,320.35,316.37,318.83,323.68,325.73,329.60,328.27,326.05,342.33
2002-02-25 21:49:59.822000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.96,331.71,320.55,321.31,324.55,327.56,328.29,326.44,323.79,328.99,324.45,318.59,324.62,325.42,312.99,294.86,308.03,316.71,326.40,320.74,325.53,320.31,327.31,332.87,333.72,340.55,329.89,332.01,322.02,322.09,323.34,332.42,319.08,395.27,,333.99,334.86,324.23,320.86,323.48,322.71,314.21,291.79,313.34,321.05,318.98,320.07,314.77,323.67,324.66,324.13,320.38,316.18,317.98,323.76,326.47,329.84,328.66,327.22,342.20
2002-03-04 21:55:45.898000,L7,310.04,309.88,300.00,303.29,324.41,333.08,325.88,323.39,321.14,329.18,331.08,349.11,329.02,327.82,327.17,333.80,343.70,341.60,334.67,333.84,330.75,337.17,333.31,333.24,335.56,335.84,360.49,370.29,339.62,323.09,319.01,336.05,329.37,327.34,329.42,334.83,329.42,326.41,294.18,,305.31,305.53,276.11,300.81,321.67,329.46,336.37,357.63,,,,,,,369.61,328.71,339.49,377.40,317.39,317.45,323.34,311.38,300.49,316.12,319.32,321.99,326.29,326.27,309.09,291.12,317.82,323.26,326.57,324.65,332.39,337.17,330.91,329.52,326.82,371.68,345.07,,,,,,
2002-05-07 21:55:39.775000,L7,395.69,405.48,378.07,376.65,,,,,,,,,347.66,345.89,362.96,372.26,356.15,372.44,359.73,404.00,403.77,357.35,403.81,367.88,362.62,375.71,383.19,371.50,370.50,387.85,301.59,312.64,313.04,315.74,299.47,315.54,315.39,303.79,301.89,371.76,378.47,373.86,378.63,340.96,360.90,377.90,385.38,381.84,359.34,376.59,304.79,307.31,317.07,314.17,397.96,341.70,333.48,,,,359.47,303.22,306.89,306.11,307.14,304.52,302.69,310.32,294.95,276.78,290.11,302.78,306.07,301.87,299.90,308.87,315.45,315.16,317.40,303.90,298.96,303.50,306.39,285.75,303.43,291.82,310.52
2002-05-16 21:49:21.851000,L7,,,,,,,,,,,,,358.14,364.51,392.02,314.38,332.23,328.38,318.40,317.71,326.17,340.53,375.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.79,339.12,340.67,335.57,330.19,338.10,329.53,335.23,331.46,317.47,328.15,326.61,331.19,327.39,330.46,338.89,340.18,340.13,340.83,334.46,327.61,329.44,334.92,329.82,326.82,330.06,340.69
2002-08-20 21:48:46.449000,L7,308.57,308.58,298.28,297.23,355.23,333.45,352.98,313.72,316.38,323.91,336.10,355.66,305.43,307.75,298.05,258.27,318.72,317.54,318.94,323.12,,,,,,,294.30,295.89,300.41,311.85,314.11,363.59,306.84,303.87,287.58,299.88,330.96,303.40,316.02,327.69,325.86,285.90,242.80,276.86,292.26,323.47,295.52,289.80,288.20,313.46,300.24,311.65,315.80,307.07,325.98,300.79,341.23,290.47,293.52,289.67,295.20,297.81,303.96,317.90,298.91,296.51,296.78,306.88,277.84,234.32,274.27,308.83,292.08,299.68,283.48,299.97,292.07,299.98,290.11,278.01,,,,,,,
2002-08-20 21:49:10.402000,L7,314.29,312.20,301.35,302.28,358.09,348.98,356.73,357.25,318.98,327.95,343.87,358.65,310.48,312.79,302.99,267.87,324.52,325.16,324.08,334.17,,367.13,319.82,320.86,,317.95,347.45,305.80,304.79,315.20,317.94,330.46,338.33,362.27,376.00,379.72,362.60,310.61,317.61,332.52,333.18,291.67,252.16,281.36,308.82,330.50,315.66,297.78,294.90,318.69,322.72,330.42,362.68,359.47,344.12,306.26,344.75,295.53,296.26,301.56,306.65,301.92,312.01,322.16,311.20,300.93,305.63,310.83,283.81,245.31,278.58,314.10,304.45,303.62,289.61,308.87,311.75,304.92,311.44,288.04,281.93,296.09,298.25,282.36,294.40,266.26,301.94
2002-08-27 21:54:48.137000,L7,326.66,329.04,309.85,307.59,319.46,310.27,312.96,319.07,329.18,328.69,334.72,322.70,318.18,328.15,323.53,317.53,331.33,322.42,315.21,316.52,309.26,322.45,321.95,320.79,316.65,328.59,338.19,333.75,320.41,310.77,293.44,334.56,323.14,316.63,307.55,314.24,319.40,314.72,302.52,316.57,327.08,304.89,272.29,301.51,308.92,325.66,318.68,388.84,,316.33,315.12,319.52,325.62,329.03,326.51,317.12,321.77,323.79,,,320.53,390.30,320.37,,322.19,317.39,313.04,316.98,299.13,276.77,296.24,314.43,322.87,323.48,308.68,321.73,322.29,368.80,405.37,,,,,,312.29,309.00,324.26
2002-09-05 21:48:38.182000,L7,,,,,,,,326.32,295.02,297.44,301.00,307.17,300.09,302.84,301.92,298.83,321.53,312.66,311.35,,,,,,,,,,,,,,,,,,,,,,,268.72,229.79,268.12,287.88,311.05,279.44,,278.47,284.41,279.55,286.38,300.74,292.11,295.29,287.16,292.59,298.01,285.56,292.06,285.10,282.76,295.64,287.84,293.28,282.10,286.35,302.50,,,,,,,,,,,,,,,,,,,
2002-09-12 21:54:43.623000,L7,,,,300.64,304.31,300.39,304.51,315.29,323.01,325.21,323.39,328.79,315.42,316.15,310.53,311.83,329.09,319.80,,,,,,,,,,,,,,,282.16,301.80,300.79,305.70,314.63,300.59,299.30,319.36,302.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-23 21:48:27.128000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.24,331.83,319.04,316.55,310.13,305.54,305.15,310.61,306.05,300.79,308.60,310.13,288.41,260.07,293.32,306.45,311.82,303.23,300.37,299.95,304.15,306.98,309.45,314.97,313.16,315.72,311.85,308.64,306.39,304.38,302.64,308.07,308.61,310.34,311.78,312.74,311.75,305.97,311.91,287.52,265.13,289.02,304.85,308.90,311.95,304.18,316.84,319.15,325.07,322.20,312.30,304.84,311.69,318.04,310.25,307.27,295.83,328.44
2002-10-23 21:48:51.087000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.41,332.57,320.27,316.63,310.37,306.14,305.29,311.89,308.92,300.93,309.61,309.90,290.87,260.01,293.16,306.99,312.67,303.87,300.50,300.32,304.91,307.83,310.73,316.39,313.34,315.96,312.77,309.64,305.92,305.81,303.78,308.43,309.41,310.76,311.70,312.87,312.54,306.11,311.98,288.39,266.13,288.45,304.89,309.10,313.23,304.44,318.20,319.00,324.93,323.99,312.56,306.89,311.59,317.40,311.30,306.51,296.87,328.30
2002-10-30 21:54:37.512000,L7,394.13,,,,,,,,,391.85,386.97,391.76,362.17,328.87,321.81,349.73,334.22,319.67,320.61,321.22,315.41,318.11,319.71,324.78,320.46,321.21,325.28,326.10,315.75,309.31,306.25,319.77,319.19,329.55,321.30,320.51,320.00,321.42,308.06,322.04,329.35,304.78,278.70,303.25,311.49,323.90,319.23,307.10,312.48,316.61,317.70,318.81,327.32,329.85,329.63,328.14,322.18,333.52,323.95,318.74,321.04,328.56,326.36,348.18,323.58,332.43,327.02,318.44,303.10,289.63,310.00,325.77,323.89,325.09,315.23,324.69,328.23,326.99,326.90,323.70,317.38,321.23,321.37,319.73,322.19,312.97,335.88
2002-12-01 21:55:04.846000,L7,,,,,,,,,,,349.88,345.74,346.33,346.23,348.41,353.07,365.73,355.79,348.57,362.34,,,,,,,,358.21,358.96,350.47,385.60,346.08,361.86,386.88,354.17,353.03,360.11,360.31,373.20,358.24,357.90,357.73,346.31,340.36,345.76,350.83,352.62,352.91,350.03,350.19,350.08,357.65,364.58,359.16,356.49,361.74,352.21,350.42,344.70,355.49,361.12,353.90,355.64,357.31,353.18,353.14,351.03,357.98,357.29,354.18,350.69,346.98,355.52,353.44,364.69,364.78,363.66,365.11,351.77,354.38,360.86,354.42,353.53,363.42,356.65,369.88,363.34
2002-12-26 21:48:59.976000,L7,388.78,398.95,353.06,357.14,376.42,,,,344.40,334.24,333.56,411.51,,,,,,382.75,366.36,378.76,414.73,331.29,330.73,326.92,327.84,335.76,330.07,326.70,324.85,372.27,382.12,398.97,405.55,389.08,383.69,401.41,329.32,328.21,318.93,322.50,322.52,312.30,290.79,307.93,334.17,333.74,329.20,321.27,322.16,324.17,345.99,330.74,336.03,330.42,332.85,323.72,324.66,325.12,323.61,324.78,331.17,329.99,340.76,335.81,349.09,324.37,321.45,323.93,314.06,293.99,342.27,347.89,345.37,325.96,317.20,333.98,337.39,326.84,327.06,321.87,322.57,334.95,327.23,333.87,326.12,318.84,349.72
2002-12-26 21:49:23.939000,L7,326.40,331.93,336.04,307.32,321.45,333.57,319.72,322.10,325.27,323.23,320.87,325.26,320.55,328.58,320.41,332.12,337.43,322.84,319.86,331.35,323.74,325.09,322.07,318.77,319.77,326.62,323.07,319.21,316.09,314.96,312.37,322.87,320.80,316.69,316.31,323.27,322.80,321.85,309.67,313.74,315.18,304.24,278.42,299.23,322.20,324.87,320.32,312.96,313.67,315.63,338.34,320.77,328.33,321.87,324.50,317.51,317.20,314.91,315.69,314.86,323.33,319.13,331.16,326.13,335.30,315.61,312.33,314.85,302.01,282.41,321.73,334.78,333.68,316.59,309.15,321.65,326.39,315.89,316.40,312.49,312.17,323.06,318.43,323.21,316.95,308.18,339.49
2003-01-02 21:55:10.157000,L7,,,315.53,301.45,295.47,297.64,303.55,305.71,313.81,309.29,305.66,311.54,307.30,309.86,305.60,310.70,319.09,308.40,301.58,310.17,307.86,309.43,306.47,304.21,300.95,310.44,308.61,307.33,299.06,300.16,297.89,299.87,303.94,304.63,302.81,296.66,304.16,299.97,301.26,306.60,302.84,295.75,275.90,282.67,300.33,303.26,301.32,298.31,296.89,298.85,296.39,307.56,316.33,309.26,307.95,309.58,300.36,306.51,297.69,302.97,305.00,304.79,308.25,303.88,304.23,305.78,298.62,303.25,292.05,277.99,291.97,304.86,298.38,302.20,302.72,306.22,311.15,301.37,302.31,304.37,304.97,300.94,309.31,303.57,304.22,293.25,326.47
2003-01-27 21:49:09.075000,L7,326.40,320.27,344.40,345.52,361.28,358.88,359.65,372.62,359.80,377.03,396.81,359.88,329.08,351.95,406.19,369.24,362.35,384.95,371.68,319.75,316.32,326.49,317.01,311.03,372.46,397.31,309.32,318.61,313.48,330.33,300.13,305.30,301.04,307.81,333.15,329.84,316.94,319.66,298.63,306.62,298.73,289.42,266.98,282.98,309.96,331.14,302.23,293.90,304.07,311.49,304.36,306.11,314.91,310.85,323.28,307.16,298.58,295.68,301.02,302.65,309.11,304.01,312.44,322.18,309.57,300.28,301.23,287.90,283.74,267.82,313.77,311.76,305.36,298.70,294.19,306.87,317.31,305.32,303.32,298.23,297.26,300.61,298.89,299.27,300.52,288.97,337.44
2003-01-27 21:49:33.029000,L7,323.99,320.23,345.57,345.93,361.64,337.09,359.06,373.27,360.34,377.29,398.41,359.24,328.85,339.81,405.87,320.60,364.36,384.51,302.79,323.38,313.41,373.44,378.68,375.18,318.92,331.20,318.41,318.48,311.08,332.03,300.79,304.06,297.42,307.52,354.69,329.69,317.54,317.87,297.99,308.17,298.07,291.26,266.61,281.89,309.29,332.13,302.53,293.81,304.84,311.69,304.41,302.87,315.02,309.78,324.43,304.86,297.78,295.69,301.10,299.70,308.11,303.08,312.21,320.31,310.09,298.32,300.59,285.85,283.89,267.86,313.03,310.38,305.13,298.73,291.10,303.24,317.56,305.35,301.78,298.53,297.38,296.44,299.27,297.91,297.93,288.49,332.49
2003-02-19 21:55:30.495000,L7,,302.52,303.62,303.63,305.11,321.62,326.76,324.91,317.46,316.49,313.19,312.14,314.95,325.18,322.18,267.53,324.38,,,,,,,,,,,,,,,,301.29,320.14,320.26,324.86,,,,,317.86,282.80,231.91,258.08,293.28,322.63,293.22,289.06,303.59,312.31,297.40,312.95,388.53,394.89,391.61,391.29,297.44,303.92,301.91,303.80,302.21,302.59,310.59,298.70,310.05,294.42,296.09,,,,,,,,,,,,,,,,,,,,326.82
2003-03-07 21:55:34.413000,L7,331.51,302.14,,277.10,314.68,305.82,323.98,316.81,311.48,311.93,308.96,313.47,330.18,318.15,333.82,333.54,317.44,321.89,333.25,319.29,316.62,294.61,,,,,,,,,,,,,,,,,,,,301.87,260.64,274.36,312.63,,,277.33,308.47,306.96,312.98,303.79,317.11,312.12,318.45,305.80,318.98,311.81,312.32,298.14,313.95,315.08,298.08,298.69,298.07,295.08,292.24,303.27,308.35,267.05,239.66,316.72,,,,,,,,,,,,,,,
2003-03-16 21:49:22.109000,L7,,,,,,,,,340.61,373.47,380.55,314.93,385.81,331.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.93,280.07,283.39,302.84,317.52,306.76,297.87,303.13,306.55,298.66,310.23,317.46,318.11,314.50,308.55,298.83,293.62,301.58,307.80,301.38,303.77,312.72,304.23,308.97,298.41,302.61,,283.72,273.64,281.38,281.82,293.88,304.73,311.19,302.51,282.68,291.62,289.77,299.87,298.20,306.17,299.28,306.85,301.75,278.47,323.55
2003-03-16 21:49:46.061000,L7,,,,,,,,,342.16,373.67,380.95,314.00,386.22,330.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.14,302.78,292.21,302.77,317.64,307.29,299.25,304.70,307.40,301.06,311.67,318.96,319.15,316.04,309.87,301.23,295.28,299.36,308.59,303.43,304.69,312.96,305.51,310.10,298.90,305.06,,285.11,298.20,280.98,317.47,295.73,306.00,312.52,304.09,283.73,294.69,290.86,300.27,299.49,306.84,301.04,307.48,301.11,283.57,323.67
2003-03-23 21:55:28.617000,L7,,,300.28,287.49,305.42,319.50,308.87,305.17,328.27,342.53,328.27,332.28,326.26,319.12,337.09,331.21,336.45,312.64,314.11,303.15,327.41,,,,,340.68,344.76,345.48,,,,326.74,339.39,291.59,301.22,321.02,,,,,,298.02,319.75,249.33,295.49,301.27,313.67,298.04,314.89,316.87,307.31,312.19,327.77,318.16,308.09,318.59,306.51,313.42,318.62,321.79,307.29,312.65,336.64,348.25,323.36,311.59,319.18,,,311.79,313.48,285.61,279.06,306.94,315.19,314.03,277.96,306.75,296.24,308.14,300.54,318.40,306.07,332.69,313.44,287.86,347.97
2003-04-08 21:55:35.486000,L7,,286.65,291.11,277.06,346.28,324.36,343.54,373.33,324.97,327.80,365.03,376.07,329.36,325.05,332.29,330.38,334.36,338.94,353.74,359.95,360.60,,,,,333.53,344.30,336.03,364.74,374.70,388.41,333.29,336.36,336.87,335.24,347.86,353.31,338.18,348.33,301.30,343.45,283.06,274.54,301.25,340.91,348.03,348.51,302.30,327.64,338.27,360.73,360.68,364.34,363.41,327.47,326.34,336.46,298.40,302.35,351.58,351.82,366.54,366.45,296.55,318.69,305.14,302.44,,,240.83,269.10,282.03,285.54,310.55,313.36,307.62,305.63,296.27,291.96,319.84,339.70,374.43,372.08,308.29,299.69,272.49,
2003-07-21 21:43:21.660000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.57,210.10,217.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-30 21:37:21.273000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,296.60,339.50,312.45,320.27,291.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-15 21:37:36.307000,L5,,,,,,,,,,,,,,344.45,300.72,310.04,323.48,327.90,314.00,316.61,309.34,314.99,322.37,373.79,,,,,,342.09,365.21,368.54,338.66,318.12,304.96,313.65,316.20,321.62,320.24,335.42,321.04,301.80,281.38,313.66,324.72,382.44,333.93,310.49,342.62,325.28,340.13,357.75,374.20,404.12,,387.96,380.10,378.77,342.83,330.20,341.02,387.12,398.75,323.90,318.63,319.45,314.18,313.54,302.34,279.20,314.29,307.13,311.98,316.57,308.98,323.87,318.27,320.76,318.33,317.11,313.65,312.62,316.93,318.80,318.21,310.09,325.13
2003-10-18 21:38:36.209000,L5,,,,,280.27,283.63,286.93,292.35,294.58,297.17,303.95,301.86,,,,,,,,,,,,,,,,,,,277.23,300.64,298.76,299.64,293.40,290.73,287.44,294.34,295.59,308.92,307.39,282.60,265.28,295.05,295.90,307.67,305.74,289.25,298.59,301.00,305.89,316.75,314.75,314.06,316.74,307.17,307.04,298.73,296.14,296.68,302.29,303.62,304.30,312.06,313.77,312.31,306.43,309.13,280.76,235.38,276.12,298.23,299.70,302.30,296.15,304.98,311.38,315.74,315.32,302.21,299.02,304.70,300.05,275.64,284.22,277.13,310.34
2003-12-21 21:39:43.071000,L5,,,,,,,,,,,,,,,,,,,,,,,,297.33,297.20,296.87,306.64,317.20,305.11,298.41,292.65,304.10,300.20,300.02,294.21,287.78,289.79,286.02,287.49,297.54,304.55,290.50,275.45,294.90,303.83,312.12,308.44,290.19,292.77,290.36,296.47,303.75,310.95,315.45,316.44,315.42,309.53,312.15,302.07,305.42,299.12,300.68,302.13,305.98,300.31,301.60,295.35,282.91,263.94,,,,,,,,275.18,280.19,281.32,297.16,308.97,303.71,312.18,318.59,310.29,291.61,318.66
2004-02-23 21:40:02.028000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.19,280.84,270.61,247.08,271.79,277.76,286.94,287.65,283.31,287.10,287.96,288.57,305.69,308.78,301.88,301.21,296.47,292.12,288.45,284.86,287.42,292.87,287.07,294.21,297.28,296.57,299.63,292.92,293.66,266.70,206.60,269.07,282.47,290.53,294.00,288.10,295.87,294.54,305.83,296.34,298.40,292.95,292.49,296.94,290.40,286.39,281.46,310.80
2004-04-02 21:46:06.772000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.26,226.00,269.06,278.98,290.50,279.51,,,,279.09,284.28,294.19,282.55,288.75,280.28,279.48,289.24,283.34,288.06,289.96,294.70,295.00,284.96,282.52,285.92,278.42,285.32,,,268.67,288.45,290.82,287.99,285.71,292.34,290.41,282.52,280.51,277.23,277.62,281.50,287.16,285.23,281.38,272.95,294.25
2004-04-18 21:46:37.219000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.94,277.28,278.11,287.65,295.77,292.78,280.20,277.06,,277.45,273.59,274.22,284.70,287.62,293.95,285.78,291.65,283.85,283.12,278.85,,,245.65,277.52,277.37,275.71,280.25,289.21,292.16,291.80,284.95,281.28,,,,,,,
2004-07-07 21:48:56.983000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.27,296.22,299.63,303.46,310.64,305.69,312.84,312.98,305.15,305.07,309.10,307.73,304.17,307.91,318.97,275.92,,,,,,,341.35,304.80,308.44,321.66,340.59,326.64,329.36,315.34,306.96,304.34,311.89,301.79,261.11,286.70,307.52,307.63,304.61,294.11,315.65,319.84,320.39,314.51,312.07,305.42,309.32,306.31,299.77,301.04,292.91,321.73
2004-09-18 21:44:58.764000,L5,316.53,306.38,301.00,293.80,305.59,303.84,304.52,310.14,307.98,305.65,312.07,315.23,309.71,310.27,314.62,319.11,326.43,319.00,319.84,315.18,305.40,315.19,309.37,312.08,311.86,317.21,318.59,317.04,314.10,311.28,303.91,319.95,321.24,317.22,307.46,314.71,309.69,317.20,308.95,318.00,315.39,320.89,279.38,300.40,313.45,321.10,317.13,311.13,315.61,314.43,323.62,332.46,331.02,332.49,341.66,336.65,349.59,326.46,,,,,,,,,,,323.61,285.30,314.66,381.55,327.64,345.53,317.03,329.65,359.07,328.61,343.00,337.90,345.04,323.96,329.87,333.20,326.34,319.07,358.02
2004-09-25 21:50:55.115000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.52,281.09,272.71,271.83,278.63,279.38,285.44,280.88,279.20,280.29,276.66,289.83,,,,,,,,,274.62,277.66,281.33,279.12,277.12,281.66,289.42,269.18,270.59,260.61,292.62
2004-12-07 21:46:35.869000,L5,,,,,,,,,,,,,307.96,309.36,290.99,304.14,313.64,302.30,300.04,298.61,305.82,311.05,309.59,312.60,306.00,314.99,316.27,302.76,294.36,291.80,282.79,302.12,296.88,301.46,309.14,308.23,303.96,304.50,299.29,312.89,301.55,284.80,249.23,281.73,295.23,304.72,300.02,301.06,301.31,304.06,305.38,317.03,321.86,311.53,308.65,308.01,305.89,304.63,302.57,306.61,323.01,325.22,322.73,321.07,313.31,323.31,314.15,308.23,291.74,257.37,290.70,305.55,313.83,321.29,315.17,323.65,316.53,314.52,315.95,312.14,301.48,302.94,307.66,303.69,295.71,297.49,339.34
2005-01-15 21:52:57.240000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.49,285.70,288.18,291.09,285.96,276.91,267.81,,,,,,,,,,,,,,,,,,,,
2005-01-31 21:53:09.442000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.92,297.65,304.72,279.68,302.95,318.23,318.91,314.33,304.16,286.14,282.93,292.15,299.46,310.35,309.29,332.99,327.05,320.95,322.16,317.04,316.55,323.04,299.34,298.85,301.53,298.17,300.14,299.43,308.01,298.33,270.16,304.50,328.97,327.26,324.13,292.19,298.24,297.93,303.01,298.64,298.44,312.52,316.57,321.84,319.99,322.41,324.33,339.79
2005-03-13 21:47:59.531000,L5,,,288.66,278.60,293.72,294.52,295.05,303.88,296.59,297.94,301.97,306.68,291.00,292.63,285.39,301.79,313.62,297.92,289.01,292.64,,,,,,,,,,,,,,,,,,,,297.01,287.20,284.37,251.32,275.53,295.84,306.59,297.97,284.61,290.99,290.85,294.89,298.93,315.01,308.14,311.36,302.97,298.10,300.97,298.74,299.36,299.72,272.12,,,,,,,,,,,,,,,,,278.11,298.74,300.77,297.10,304.52,299.04,299.08,292.03,326.06
2005-04-21 21:53:58.696000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.49,282.15,282.13,296.43,297.80,295.39,301.71,280.52,,,,,,,280.84,290.47,296.88,294.43,299.99,293.99,280.57,282.47,268.86,271.18,,
2005-08-27 21:54:55.892000,L5,344.22,348.08,354.02,354.97,337.50,343.89,352.26,357.34,363.04,363.53,348.45,356.40,332.10,333.53,329.92,338.06,340.25,354.75,343.64,348.48,343.38,348.08,350.02,355.62,403.39,355.12,356.76,344.68,340.67,330.53,341.04,352.55,351.96,345.19,351.27,355.67,354.45,364.07,355.91,349.14,353.09,356.49,353.07,337.41,345.75,357.00,361.95,361.95,376.40,361.43,359.23,372.95,363.41,371.07,401.34,358.62,376.92,348.71,353.34,370.06,389.95,,,361.00,373.95,390.69,372.06,380.57,358.65,376.13,,376.21,368.61,367.63,364.08,385.64,382.68,401.20,360.19,352.30,354.58,351.45,358.56,366.90,369.32,,
2005-09-12 21:54:58.298000,L5,347.99,332.79,336.64,329.35,326.78,334.19,340.70,346.98,348.61,342.95,337.08,341.47,344.34,347.60,341.78,337.18,351.30,345.68,341.89,343.73,352.79,348.64,348.79,353.22,358.65,353.55,357.64,352.22,349.40,336.69,341.58,339.17,342.50,345.25,344.96,347.49,350.73,351.60,349.89,356.87,358.77,354.44,340.89,340.41,340.31,346.41,345.25,347.57,355.56,356.02,358.95,364.42,368.61,368.71,362.56,352.73,348.59,346.90,354.67,345.44,348.31,354.98,366.45,355.27,361.07,354.85,357.82,358.87,353.07,358.99,359.52,351.88,361.11,356.60,367.52,371.31,369.79,366.41,367.55,367.23,367.25,358.44,357.24,357.89,361.09,362.67,359.33
2005-10-30 21:54:51.334000,L5,306.48,298.35,293.13,289.70,301.16,305.10,307.66,298.66,296.07,300.29,297.53,299.85,295.69,293.63,293.56,316.75,320.86,310.61,301.91,309.74,304.88,290.63,,,,,,,,,,,,,,,,,,291.68,287.86,285.08,256.56,289.88,304.60,313.68,306.40,307.82,287.60,287.96,291.85,298.93,307.71,300.15,310.64,312.08,312.70,312.85,309.79,309.22,318.11,299.27,296.57,298.08,295.72,296.75,292.43,301.50,284.32,244.24,286.33,308.15,310.74,314.77,290.79,294.79,294.15,297.05,296.81,295.53,299.41,308.86,314.82,312.18,303.96,301.49,331.51
2005-11-08 21:48:52.559000,L5,352.37,358.26,340.93,342.66,345.07,342.97,349.90,348.79,333.64,338.51,334.74,336.54,336.29,336.57,344.38,350.97,353.95,356.06,349.86,352.82,351.61,346.60,345.21,344.38,354.50,352.76,355.00,355.44,351.85,351.04,355.18,357.58,356.57,360.17,357.20,351.27,351.41,348.43,358.79,350.52,361.58,364.97,366.03,355.16,364.74,364.68,366.16,360.72,354.04,350.43,356.49,365.51,366.48,363.87,362.55,364.96,369.91,361.04,370.08,362.13,364.76,355.66,360.45,365.08,353.72,355.81,356.40,361.31,373.75,371.61,368.89,365.83,369.83,364.86,360.17,365.37,372.28,366.05,360.60,363.37,368.68,380.89,368.77,369.75,370.04,376.20,370.53
2005-11-08 21:49:16.532000,L5,355.49,363.93,345.49,348.62,349.43,344.65,357.26,353.40,336.67,341.43,337.50,339.78,338.55,338.78,350.48,352.74,357.37,359.19,352.35,356.66,355.09,348.41,348.27,349.60,357.64,355.62,357.60,358.29,356.49,353.44,359.01,362.15,359.67,362.88,359.85,354.37,353.81,351.80,359.93,352.51,362.26,368.62,370.04,362.91,371.97,367.32,371.08,367.27,356.86,353.90,359.52,366.83,372.11,368.76,366.10,369.82,376.70,366.76,372.92,370.93,367.47,359.52,361.50,368.80,355.62,360.93,361.00,363.32,376.04,375.86,,368.71,370.50,369.96,363.14,367.02,376.66,368.56,365.76,365.36,372.48,384.65,372.02,372.38,372.09,379.32,374.13
2006-01-27 21:50:46.347000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.47,218.12,235.88,273.52,281.44,271.35,,,,,,,,,,,278.22,280.65,274.99,282.05,276.95,282.94,274.63,274.08,,,,,,,,,,,,,,,,,,,,,,
