dates,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086,satname
2002-12-01 21:55:04.846,307.12,302.41,330.8183333333333,323.79833333333335,305.872,298.1725,313.87,313.65999999999997,316.92999999999995,325.5875,328.87,309.66857142857145,314.565,306.34999999999997,305.83875,302.5444444444445,321.5677777777778,311.1644444444444,312.8885714285714,300.9983333333334,290.7775,309.33,302.9633333333333,317.74285714285713,288.555,300.71999999999997,272.31000000000006,395.25499999999994,310.988,309.5683333333333,302.7516666666666,316.30428571428575,298.68857142857144,304.83,300.6975,309.21375,295.53999999999996,292.5942857142857,302.66428571428565,306.7314285714286,296.95285714285717,275.294,251.69666666666663,288.654,294.06600000000003,315.73749999999995,303.92428571428576,281.73199999999997,305.4585714285714,314.49333333333334,316.2,316.7728571428571,322.26142857142855,317.6333333333333,323.9871428571428,307.1111111111111,310.13571428571424,312.5228571428571,302.7785714285714,308.90285714285716,304.33111111111117,299.35875,312.58625,309.5442857142857,314.4385714285714,309.35125,311.36625000000004,305.4085714285714,289.49285714285713,271.73999999999995,300.59875,317.45125,312.255,319.2685714285714,301.7471428571429,314.69,319.4644444444445,316.7733333333333,318.0214285714286,328.272,315.04714285714283,317.41375,310.29125,302.39,312.5222222222222,281.0716666666667,336.86499999999995,L7
2002-12-26 21:48:59.976,307.12,302.41,332.19714285714286,327.9114285714286,315.73333333333335,298.1725,313.87,313.65999999999997,327.918,324.598,327.46166666666664,309.66857142857145,314.565,306.34999999999997,313.37111111111113,307.27,326.27,311.1644444444444,317.86625,300.9983333333334,290.7775,309.33,305.3328571428571,317.90625,291.6844444444444,300.71999999999997,272.31000000000006,395.25499999999994,310.988,309.5683333333333,302.7516666666666,316.30428571428575,298.68857142857144,304.83,300.6975,309.21375,298.37777777777774,296.34875,304.10875,306.7314285714286,296.95285714285717,275.294,251.69666666666663,288.654,294.06600000000003,315.73749999999995,306.51875,281.73199999999997,305.4585714285714,314.49333333333334,316.2,316.7728571428571,322.26142857142855,318.93399999999997,324.68,308.639,312.22625,314.39874999999995,305.54375,311.4575,304.33111111111117,299.35875,312.58625,309.5442857142857,314.4385714285714,309.35125,311.36625000000004,305.4085714285714,289.49285714285713,271.73999999999995,300.59875,317.45125,312.255,319.2685714285714,301.7471428571429,314.69,319.4644444444445,316.7733333333333,318.0214285714286,328.272,317.2475,320.7444444444444,312.65333333333336,307.2733333333333,312.5222222222222,281.0716666666667,336.86499999999995,L7
2002-12-26 21:49:23.939,307.12,302.41,333.3325,330.86,322.52,298.1725,313.87,313.65999999999997,332.2583333333333,332.9633333333333,326.3885714285715,309.66857142857145,314.565,306.34999999999997,319.43899999999996,311.03,330.0,311.1644444444444,317.86625,300.9983333333334,290.7775,311.1671428571429,307.1175,318.0444444444445,294.178,306.176,288.6033333333333,369.75333333333333,311.625,310.46571428571434,305.05285714285714,317.55625,301.46000000000004,306.615,302.64666666666665,311.81,300.56699999999995,299.4588888888889,305.20666666666665,307.86,299.6175,275.294,256.8342857142857,291.97,301.2866666666667,317.38444444444445,308.4688888888889,288.075,307.34999999999997,316.44428571428574,321.338,318.45875,323.8625,319.96090909090907,325.2233333333333,309.91909090909087,313.7677777777778,315.6766666666666,307.67555555555555,313.3833333333334,304.33111111111117,299.35875,312.58625,314.11625,317.95875,311.14111111111106,312.7277777777778,307.96999999999997,292.16125,278.392,305.9977777777778,320.97555555555556,316.3888888888889,319.97499999999997,304.5575,317.523,321.718,319.0414285714286,319.71,327.8833333333333,318.88111111111107,323.43600000000004,314.51599999999996,311.004,314.35299999999995,287.87714285714287,339.50777777777773,L7
2003-01-02 21:55:10.157,307.12,302.41,333.3325,330.2655555555556,322.90250000000003,304.548,317.11333333333334,318.085,333.1585714285714,333.2485714285714,327.38375,312.65875,316.8014285714286,309.46750000000003,321.1227272727273,313.7325,331.7775,314.349,320.7344444444445,307.0414285714286,300.58599999999996,314.81624999999997,310.49222222222227,320.482,298.71,312.15166666666664,304.34000000000003,362.86,316.38,313.54125,309.5375,319.25111111111113,305.6333333333334,310.94444444444446,306.525,314.697,304.2509090909091,304.836,309.339,312.8488888888889,305.8377777777778,275.294,256.8342857142857,299.21571428571434,307.34142857142854,319.898,312.136,295.5028571428571,310.5311111111111,319.82625,325.44166666666666,322.84555555555556,327.7555555555556,323.27,328.22799999999995,313.5525,318.175,320.31499999999994,311.57,317.67600000000004,309.80000000000007,305.34222222222223,317.11888888888893,318.66555555555556,322.97999999999996,316.015,317.037,314.1822222222222,292.16125,278.392,312.20799999999997,324.507,320.59499999999997,324.15777777777777,310.8377777777778,321.92545454545456,325.6263636363637,324.195,324.72777777777776,332.1642857142857,318.88111111111107,327.52909090909094,319.0854545454545,316.5618181818182,314.35299999999995,297.66125,344.111,L7
2003-01-27 21:49:09.075,303.565,303.31,334.3511111111111,331.899,327.1111111111111,313.01,323.05428571428575,326.6714285714285,336.77,333.2485714285714,327.38375,318.03555555555556,322.94,309.46750000000003,322.8433333333333,316.2576923076923,333.99923076923073,320.7763636363636,322.304,317.52625,300.58599999999996,321.77,317.425,324.74454545454546,305.03833333333336,324.4685714285714,320.54200000000003,366.036,324.95,313.54125,309.5375,319.25111111111113,305.6333333333334,310.94444444444446,306.525,314.697,304.2509090909091,304.836,309.339,312.8488888888889,305.8377777777778,275.294,256.8342857142857,299.21571428571434,307.85,319.898,312.136,295.5028571428571,309.571,318.9377777777778,325.44166666666666,322.84555555555556,327.7555555555556,323.05846153846153,327.21181818181816,313.5525,318.175,320.31499999999994,311.57,317.67600000000004,309.8763636363637,305.544,317.159,318.725,321.65999999999997,316.015,316.16545454545457,313.255,291.6022222222222,279.43333333333334,313.1736363636364,324.507,320.59499999999997,324.15777777777777,310.8377777777778,321.92545454545456,325.31416666666667,324.195,324.72777777777776,329.03875,317.87199999999996,327.52909090909094,319.0854545454545,316.5618181818182,314.0790909090909,297.66125,345.00636363636363,L7
2003-01-27 21:49:33.029,301.0842857142857,304.0028571428571,335.227,333.30636363636364,330.507,319.40857142857146,327.52375,333.48625,339.7266666666667,333.2485714285714,327.38375,322.3,327.79555555555555,309.46750000000003,324.32384615384615,318.14285714285717,335.9628571428571,326.14666666666665,326.7845454545455,325.5811111111111,300.58599999999996,327.283,323.0963636363636,328.3591666666667,310.33384615384614,333.67375,324.6566666666667,368.18833333333333,327.7966666666667,313.54125,309.5375,319.25111111111113,305.6333333333334,318.375,311.3536363636363,315.78999999999996,304.2509090909091,304.836,309.339,312.8488888888889,305.8377777777778,276.65333333333336,257.90749999999997,299.21571428571434,308.12,318.36818181818177,312.136,295.5028571428571,308.7890909090909,318.368,325.44166666666666,322.84555555555556,327.7555555555556,322.57,326.42083333333335,313.5525,318.175,320.31499999999994,311.57,317.67600000000004,309.8341666666667,305.6318181818182,317.13363636363636,318.5418181818182,320.5781818181818,316.015,315.2975,312.49363636363637,291.191,279.53428571428566,313.91416666666663,324.507,320.59499999999997,324.15777777777777,310.8377777777778,321.92545454545456,325.0515384615385,324.195,324.72777777777776,326.7188888888889,317.0181818181818,327.52909090909094,319.0854545454545,316.5618181818182,313.67833333333334,297.66125,345.62999999999994,L7
2003-02-19 21:55:30.495,304.32166666666666,308.82166666666666,341.87,338.543,337.58375,325.7633333333333,331.97999999999996,341.1816666666667,344.10375,333.81166666666667,326.55571428571426,329.48333333333335,336.1528571428571,315.61428571428576,333.5491666666667,328.4838461538462,339.18749999999994,328.492,328.3333333333333,336.0128571428572,313.7233333333333,333.7425,330.62,331.092,318.0436363636364,350.03666666666663,333.37,368.18833333333333,334.38375,314.57142857142856,309.98285714285714,320.60249999999996,311.65500000000003,323.07222222222225,318.423,319.18,306.0822222222222,305.6044444444444,307.66625,315.65999999999997,308.63124999999997,276.87,261.8583333333333,315.21999999999997,314.1271428571428,318.0155555555555,322.73,305.5,308.7890909090909,325.09,333.81142857142856,335.32000000000005,340.28875,325.72846153846154,333.75363636363636,320.38272727272727,331.5788888888889,335.0433333333333,322.87111111111113,328.46666666666664,313.43545454545455,310.069,318.64399999999995,325.741,324.783,325.99222222222227,318.35181818181815,314.226,293.1877777777778,280.635,322.2581818181818,327.2575,326.7925,330.07142857142856,315.9085714285714,324.6622222222222,331.94666666666666,336.1142857142857,334.20874999999995,326.16700000000003,322.8888888888889,333.8,323.7988888888889,326.756,318.51545454545453,311.3716666666666,349.62545454545455,L7
2003-03-07 21:55:34.413,311.88166666666666,321.928,348.3125,344.448,343.89,338.1716666666667,339.10571428571427,350.26666666666665,349.15375,340.0333333333333,330.7071428571429,341.88125,343.10714285714283,327.48333333333335,338.08666666666664,335.5258333333333,346.2763636363636,337.6244444444444,335.3766666666667,344.5285714285714,332.46999999999997,345.89428571428573,336.1,335.51,330.15099999999995,356.34,352.812,367.2057142857143,340.34000000000003,322.4214285714285,320.2,325.28375,317.0825,328.62888888888887,324.198,324.6144444444444,312.21999999999997,311.72333333333336,315.0575,330.3542857142857,323.8385714285714,272.26666666666665,268.85749999999996,324.62,316.1116666666666,321.2,328.61888888888893,317.30375,307.81777777777774,328.773,338.35,341.94375,348.18,332.4975,338.2690909090909,330.147,338.0877777777778,339.56444444444446,333.87000000000006,337.79,317.02000000000004,314.7311111111111,322.28222222222223,331.8622222222223,332.59700000000004,338.31375,322.87888888888887,318.74875,300.9577777777778,281.74285714285713,329.86777777777775,341.71999999999997,342.1614285714286,335.60857142857145,332.2133333333333,335.0325,340.9036363636364,348.11857142857144,344.54875,330.16636363636366,322.8888888888889,343.1566666666667,335.40444444444444,338.392,322.3288888888889,336.075,357.313,L7
2003-03-16 21:49:22.109,314.23833333333334,332.15500000000003,343.1542857142857,350.4511111111111,352.17,348.47799999999995,345.63333333333327,358.512,355.16375,341.712,332.67833333333334,346.59999999999997,349.19166666666666,331.76,341.3172727272727,338.18636363636364,348.608,342.57,330.202,348.05,332.46999999999997,345.89428571428573,336.1,333.60636363636365,327.5954545454546,351.37142857142857,349.5216666666667,360.75875,337.18555555555554,320.185,319.07,319.5911111111111,320.40875,330.14000000000004,325.25899999999996,325.9266666666667,316.5566666666666,318.28,317.375,331.33714285714285,329.9557142857143,283.9225,278.716,321.9714285714286,316.40142857142854,321.89875,327.796,324.0275,314.4755555555555,328.1509090909091,336.5655555555556,340.52000000000004,346.74333333333334,337.2,337.89833333333337,335.65,336.018,338.11199999999997,332.554,336.37399999999997,323.21555555555557,324.06333333333333,326.5466666666667,331.36400000000003,332.33181818181816,336.6911111111111,322.85900000000004,319.79777777777775,304.01,288.09625,330.33599999999996,340.345,340.26625,334.8475,332.15000000000003,344.76375,341.9563636363636,347.01125,343.03666666666663,331.34181818181816,324.86555555555555,344.15222222222224,342.1844444444444,344.505,326.1688888888889,335.9114285714286,356.98454545454547,L7
2003-03-16 21:49:46.061,315.99857142857144,339.4428571428571,339.39625,352.605,352.17,348.47799999999995,345.63333333333327,358.512,357.1255555555556,341.712,332.67833333333334,346.59999999999997,349.19166666666666,331.76,341.3172727272727,338.18636363636364,348.608,342.57,326.1527272727273,350.6066666666667,332.46999999999997,345.89428571428573,336.1,332.12916666666666,325.60166666666663,347.8675,347.32428571428574,356.1044444444444,334.788,318.62666666666667,318.2088888888889,318.606,318.81444444444446,328.70500000000004,323.51545454545453,325.098,315.9,318.538,317.75111111111113,329.98625000000004,328.4975,291.118,285.3933333333333,320.2125,316.64125,322.5466666666667,327.0254545454546,322.9544444444444,314.93899999999996,327.8041666666667,335.28200000000004,339.56000000000006,345.517,336.78846153846155,337.6869230769231,335.3872727272727,334.89,337.1718181818182,331.6372727272728,335.2981818181818,323.358,324.225,326.78499999999997,331.07,332.1375,335.508,323.00545454545454,320.69899999999996,306.459,293.0577777777778,330.73454545454547,339.4188888888889,338.84,334.2722222222222,332.235,343.80555555555554,341.305,346.1922222222222,341.89599999999996,331.94666666666666,326.23699999999997,343.246,341.88800000000003,344.14,327.089,336.0075,356.74,L7
2003-03-23 21:55:28.617,311.38,339.4428571428571,334.33222222222224,352.605,352.17,348.47799999999995,345.63333333333327,349.0116666666667,352.908,341.712,332.67833333333334,346.59999999999997,349.19166666666666,331.76,339.6083333333333,335.95666666666665,346.49363636363637,337.99333333333334,324.6141666666667,345.353,324.66999999999996,338.95125,331.69500000000005,331.8046153846154,321.9507692307692,342.53222222222223,347.32428571428574,350.338,331.8281818181818,315.994,318.04,318.606,314.903,325.30727272727273,321.59,324.1036363636364,311.5990909090909,318.538,316.512,327.16111111111115,328.4975,291.6566666666667,290.5357142857143,318.76444444444445,314.3933333333333,320.32000000000005,326.03416666666664,320.972,315.0690909090909,328.56384615384616,333.10636363636365,337.35818181818183,344.14272727272726,336.42428571428576,335.7864285714286,334.25,334.81666666666666,336.8341666666667,330.8208333333334,335.50083333333333,322.43636363636364,323.6218181818182,328.56454545454545,332.67583333333334,334.31000000000006,333.58,324.3525,322.6363636363636,310.1181818181818,297.889,329.67083333333335,340.154,340.149,332.396,330.8322222222222,345.77000000000004,339.50461538461536,345.232,343.0209090909091,333.4323076923077,329.32545454545453,343.9745454545455,342.8972727272727,345.3533333333333,327.6045454545455,339.4288888888889,357.1376923076923,L7
2003-04-08 21:55:35.486,306.8333333333333,339.4428571428571,329.45,352.605,352.17,348.47799999999995,345.63333333333327,337.76714285714286,347.63000000000005,338.9666666666667,330.15285714285716,346.59999999999997,349.19166666666666,331.76,334.08307692307693,335.1307692307692,345.8591666666666,337.719,325.99615384615385,339.43363636363637,318.424,332.5711111111111,327.22727272727275,328.77500000000003,318.0935714285714,336.882,347.32428571428574,350.338,328.15500000000003,310.7754545454546,318.04,318.606,309.56545454545454,321.1725,319.43307692307695,320.24916666666667,307.1891666666666,318.538,313.35727272727274,322.35,328.4975,288.8285714285714,287.39625,314.28000000000003,310.61,320.32000000000005,322.7169230769231,317.34272727272725,313.62833333333333,328.56384615384616,330.2575,334.04833333333335,341.6041666666667,334.4966666666667,333.16266666666667,334.25,334.81666666666666,336.8341666666667,327.74923076923073,333.5846153846154,320.49083333333334,320.00500000000005,327.3233333333333,328.91615384615386,334.31000000000006,329.9891666666667,322.6353846153846,319.89666666666665,310.1181818181818,297.889,324.7761538461539,334.6972727272727,334.8818181818182,330.45727272727277,328.70099999999996,341.93363636363637,339.50461538461536,341.41818181818184,338.2608333333333,332.3085714285714,327.54833333333335,341.6441666666667,339.6325,341.61307692307696,325.2425,331.085,356.67571428571426,L7
2003-07-21 21:43:21.660,303.55375,340.8333333333333,316.14166666666665,347.208,358.06,353.085,350.79249999999996,322.25,335.9077777777777,334.47,333.6433333333334,353.77250000000004,361.4933333333334,342.58500000000004,325.3733333333334,337.21666666666664,351.51399999999995,355.192,327.9728571428571,352.49142857142857,316.5533333333333,335.894,337.76,334.2371428571429,321.56571428571425,340.89,351.70599999999996,341.99,328.34625,305.3816666666667,321.978,316.28249999999997,306.22333333333336,324.87857142857143,321.2,318.6016666666667,301.30199999999996,333.2366666666667,317.122,325.74666666666667,338.415,297.69,297.832,318.22,305.18666666666667,314.46750000000003,324.94499999999994,323.9,308.82166666666666,334.1971428571428,335.0733333333333,339.28166666666664,349.15166666666664,335.5762500000001,326.53000000000003,341.644,345.508,348.132,332.15833333333325,340.52000000000004,313.55428571428564,312.58571428571435,324.63714285714286,322.55285714285714,333.0457142857144,326.97166666666664,317.7171428571429,308.98,317.84857142857146,309.9683333333333,320.57000000000005,335.21,334.234,329.648,333.216,343.02,337.3414285714285,346.2,337.1083333333333,331.42875,326.9483333333333,341.84400000000005,343.0,344.5583333333334,322.7857142857143,338.96400000000006,355.365,L5
2003-08-15 21:37:36.307,308.4371428571429,353.676,302.80999999999995,347.3533333333334,352.33,364.29333333333335,353.49,293.53,328.2485714285714,334.47,333.6433333333334,346.68,351.93,336.5733333333333,309.87600000000003,324.914,334.84000000000003,328.11249999999995,313.6116666666667,330.57,309.9325,305.195,308.1625,320.8340000000001,300.48599999999993,317.95000000000005,342.6499999999999,323.5625,315.21,307.2728571428571,325.24833333333333,322.79,306.69571428571425,312.5257142857143,310.78142857142853,313.215,300.55,324.775,314.67,324.07000000000005,330.796,297.082,297.782,315.1557142857143,303.23199999999997,318.2666666666667,322.7185714285714,319.17,315.478,336.73500000000007,333.1714285714285,339.0214285714286,349.15166666666664,341.3116666666668,329.14285714285717,341.644,348.23499999999996,350.4883333333333,331.08,336.55428571428575,316.9666666666667,314.84600000000006,327.612,320.2583333333333,335.305,323.07428571428574,317.70166666666665,308.28714285714284,322.0183333333334,323.75749999999994,316.8916666666667,327.56666666666666,327.49666666666667,324.0183333333334,326.3566666666667,336.6566666666667,336.45166666666665,339.92,331.6142857142857,333.79285714285714,328.01,334.34166666666664,335.87666666666667,337.7685714285714,323.425,330.6383333333334,349.96,L5
2003-10-18 21:38:36.209,301.40999999999997,316.20500000000004,257.27,259.4,266.89,333.855,324.61,262.52,272.47,,291.52,289.31,275.62,294.355,274.725,266.115,303.94,292.87,285.315,284.75,290.07,280.365,284.94,275.47,283.97,231.99,,276.06,253.25,302.65,311.36,348.82,298.42499999999995,293.65999999999997,284.91999999999996,289.815,289.855,294.185,297.125,315.15,300.32,280.41,263.49,290.895,297.58000000000004,320.92,313.11,290.79,318.865,303.385,309.275,324.97,342.86,317.96,286.4,300.97,329.83500000000004,325.2,304.78,299.14,309.1,291.89,295.86,301.05499999999995,302.21500000000003,300.765,296.29499999999996,283.35999999999996,280.97,,287.20500000000004,289.135,290.765,293.57,288.635,301.08,301.71500000000003,304.655,301.54499999999996,297.355,297.05,296.16499999999996,294.895,282.07,290.11,283.015,310.265,L5
2003-12-21 21:39:43.071,291.1666666666667,297.49666666666667,256.95,255.325,263.19,309.50333333333333,301.0733333333333,262.52,265.7366666666667,,291.52,289.31,275.62,294.355,269.98,271.1333333333334,300.33500000000004,292.87,285.315,284.75,290.07,276.5366666666667,279.3933333333334,274.81500000000005,278.935,251.89000000000001,,283.995,266.82,294.0566666666667,297.51,348.82,291.6566666666667,288.13666666666666,280.67,282.05333333333334,281.41333333333336,284.18333333333334,287.00333333333333,302.1466666666667,291.52,273.62,261.37333333333333,285.46666666666664,292.38000000000005,305.67,304.2866666666667,280.305,302.94666666666666,291.90000000000003,298.0833333333333,310.9266666666667,316.99,307.03499999999997,289.7166666666667,297.27,315.72333333333336,313.8433333333333,296.77666666666664,294.28,299.16333333333336,285.935,289.505,295.69,295.0233333333333,293.9533333333333,287.8833333333333,283.35999999999996,280.97,,287.20500000000004,289.135,278.4533333333333,275.17333333333335,275.73333333333335,283.15,285.23333333333335,290.41,288.3833333333333,291.5833333333333,293.6433333333334,291.95,293.81333333333333,286.93666666666667,289.08666666666664,279.25,307.0733333333333,L5
2004-02-23 21:40:02.028,285.44,267.5933333333333,253.70666666666668,249.32666666666668,256.8966666666667,256.14,256.4466666666667,279.97,259.86333333333334,,291.52,289.31,275.62,264.16,264.47,261.46000000000004,296.73,278.98,276.75,272.58,,267.0,267.35,274.81500000000005,278.935,251.89000000000001,,283.995,266.82,281.77500000000003,275.465,,270.60999999999996,268.3933333333334,268.2833333333333,265.13,260.47333333333336,264.06333333333333,263.90999999999997,286.68666666666667,268.875,253.89999999999998,248.5466666666667,269.5133333333333,274.2266666666667,292.11333333333334,288.06666666666666,264.71500000000003,282.5733333333333,277.75333333333333,279.57666666666665,292.40666666666664,306.3533333333333,297.97333333333336,295.6133333333334,289.62333333333333,284.6066666666666,282.14000000000004,276.37666666666667,278.51666666666665,280.2733333333333,278.51,284.3533333333333,287.3233333333333,286.6466666666667,285.7833333333333,279.6133333333333,283.53499999999997,260.76,,261.14,273.90999999999997,269.67,266.34999999999997,266.91333333333336,273.52666666666664,275.71,283.7033333333333,279.99,282.91333333333336,285.6066666666666,283.32,285.7,276.3566666666667,276.65333333333336,268.88,299.82,L5
2004-04-02 21:46:06.772,295.8966666666667,267.5933333333333,253.70666666666668,249.32666666666668,256.8966666666667,256.14,256.4466666666667,289.055,269.1775,284.12,291.74,290.025,279.86,276.105,269.9766666666667,273.00666666666666,299.275,295.34000000000003,286.125,287.65500000000003,297.37,279.6033333333333,280.31,283.1333333333334,282.57666666666665,270.83,328.12,286.0233333333333,275.5233333333333,285.72333333333336,284.1766666666667,344.74,278.5075,278.19,276.565,273.3325,268.1975,269.6875,268.7625,286.685,274.61333333333334,261.25333333333333,249.65,274.3225,274.2266666666667,292.11333333333334,288.06666666666666,274.93,285.8075,282.2525,283.9325,294.6275,307.02750000000003,301.47,297.8175,293.0675,288.635,282.14000000000004,276.37666666666667,278.51666666666665,280.2733333333333,278.51,290.3575,289.965,289.055,289.0825,284.55,288.35999999999996,260.76,329.41,261.14,273.90999999999997,277.1825,275.305,275.38,282.075,281.5325,289.02250000000004,283.2,285.755,287.72,286.70500000000004,289.955,282.0075,276.65333333333336,276.0075,306.475,L5
2004-04-18 21:46:37.219,293.745,252.19666666666663,247.93666666666664,240.65333333333334,250.31333333333336,246.16333333333333,246.84333333333333,274.53,264.69500000000005,271.08500000000004,291.96,290.74,284.1,288.05,270.74,288.635,299.275,311.7,295.5,302.73,297.37,286.84499999999997,287.26500000000004,286.96500000000003,281.88,290.25,328.12,291.005,286.65999999999997,285.245,285.705,344.74,275.57,274.74,274.3766666666667,269.3666666666666,263.28999999999996,263.25666666666666,261.07,276.81666666666666,274.61333333333334,261.25333333333333,245.59666666666666,270.75666666666666,255.90666666666667,269.24,261.72666666666663,266.025,269.015,276.1133333333333,272.43,281.825,288.495,295.97333333333336,283.6625,279.2025,274.82500000000005,269.29,263.92,266.9766666666667,269.75333333333333,268.67,284.345,279.36749999999995,279.8075,277.2625,274.7925,272.8933333333334,229.59,329.41,236.92000000000002,256.45,267.35,265.54,268.4275,274.5325,272.52750000000003,278.21000000000004,271.43,273.34499999999997,274.07,276.18,280.505,274.55,266.78333333333336,275.67,306.2066666666667,L5
2004-05-20 21:47:32.241,293.745,252.19666666666663,244.4875,237.5225,248.8425,245.435,244.9925,265.97666666666663,261.30600000000004,271.08500000000004,291.96,290.74,284.1,288.05,270.74,288.635,299.275,311.7,295.5,302.73,297.37,286.84499999999997,287.26500000000004,286.96500000000003,281.88,290.25,328.12,291.005,286.65999999999997,285.245,285.705,344.74,275.57,274.74,274.3766666666667,269.3666666666666,263.28999999999996,263.25666666666666,261.07,276.81666666666666,274.61333333333334,261.25333333333333,245.59666666666666,270.75666666666666,247.71249999999998,265.66,254.74,261.094,259.462,276.1133333333333,266.506,276.47799999999995,282.37,295.97333333333336,283.6625,279.2025,264.962,263.115,260.235,262.81,265.9375,263.075,279.61,272.486,274.888,269.322,269.714,268.495,223.92,329.41,236.92000000000002,256.45,267.35,265.54,268.4275,274.5325,272.52750000000003,278.21000000000004,271.43,273.34499999999997,274.07,270.642,271.24,264.43,261.1025,275.67,306.2066666666667,L5
2004-07-07 21:48:56.983,316.81,248.25499999999997,235.0975,229.95499999999998,241.1475,236.91250000000002,239.1625,265.97666666666663,257.67600000000004,271.08500000000004,291.96,290.74,284.1,288.05,280.99,296.1,301.82,311.7,295.5,302.73,297.37,304.81,306.23,299.77,289.86,308.71,328.12,290.08,292.93,293.62,301.6,344.74,274.29499999999996,273.565,275.48,270.78499999999997,262.66999999999996,262.79499999999996,258.225,277.155,270.56,258.46500000000003,239.825,268.83,242.15249999999997,261.96500000000003,248.70749999999998,259.046,257.328,274.0133333333333,264.2075,274.8875,280.1825,295.9050000000001,273.6175,275.1575,259.83000000000004,257.3525,255.00500000000002,256.5525,263.8225,261.75,279.68600000000004,271.00199999999995,274.628,267.172,269.254,270.344,231.2525,329.41,242.66,261.66,271.395,272.7475,271.745,283.7025,280.65,284.5325,275.6725,266.895,269.735,269.00200000000007,267.04800000000006,255.32599999999996,256.21500000000003,277.645,308.96500000000003,L5
2004-07-23 21:49:20.968,316.81,248.25499999999997,235.20999999999998,230.66199999999998,241.102,236.86600000000004,239.55599999999998,261.1475,256.2216666666667,262.4633333333333,291.96,290.74,284.1,288.05,280.99,296.1,301.82,311.7,295.5,302.73,297.37,304.81,306.23,299.77,289.86,308.71,328.12,290.08,292.93,293.62,301.6,344.74,274.29499999999996,273.565,275.48,270.78499999999997,262.66999999999996,262.79499999999996,258.225,277.155,270.56,258.46500000000003,239.825,268.83,242.15249999999997,261.96500000000003,248.70749999999998,259.046,257.328,274.0133333333333,264.2075,274.8875,280.1825,295.9050000000001,273.6175,275.1575,259.83000000000004,253.212,252.97000000000003,255.28400000000002,260.666,258.72200000000004,276.08833333333337,266.4183333333333,271.1466666666667,263.0733333333333,266.00333333333333,268.06333333333333,229.01,329.41,242.66,261.66,271.395,272.7475,271.745,283.7025,280.65,284.5325,275.6725,266.895,269.735,269.00200000000007,267.04800000000006,255.32599999999996,256.21500000000003,277.645,308.96500000000003,L5
2004-08-08 21:49:38.691,316.81,248.25499999999997,236.05666666666664,231.64833333333334,241.29166666666666,237.41833333333332,240.135,257.954,254.83,260.265,291.96,290.74,284.1,288.05,280.99,296.1,301.82,311.7,295.5,302.73,297.37,304.81,306.23,299.77,289.86,308.71,328.12,290.08,292.93,293.62,301.6,344.74,274.29499999999996,273.565,275.48,270.78499999999997,262.66999999999996,262.79499999999996,258.225,277.155,270.56,258.46500000000003,239.825,268.83,239.85999999999999,261.442,245.06199999999998,255.86333333333334,251.85833333333332,266.2525,259.142,270.2,275.46400000000006,295.9050000000001,270.8,269.38,256.1333333333333,252.13166666666666,252.23333333333335,254.67,259.49333333333334,257.6383333333333,273.95428571428573,264.43142857142857,269.6614285714286,260.39285714285717,263.6614285714286,266.57428571428574,227.47166666666666,329.41,242.66,261.66,271.395,267.248,266.68399999999997,279.38800000000003,280.65,277.848,270.594,258.666,265.858,267.02833333333336,264.85833333333335,252.63666666666666,255.32800000000003,277.645,308.96500000000003,L5
