dates,satname,nzd0540-0000,nzd0540-0001,nzd0540-0002,nzd0540-0003,nzd0540-0004,nzd0540-0005,nzd0540-0006,nzd0540-0007,nzd0540-0008,nzd0540-0009,nzd0540-0010,nzd0540-0011,nzd0540-0012
2005-08-09 22:08:46.932000,L5,237.80,275.07,297.11,294.12,295.02,275.38,242.40,206.76,248.00,266.86,258.20,220.68,246.93
2005-08-25 22:08:52.862000,L5,207.96,238.38,261.52,260.76,254.01,233.43,,,,,,,212.88
2005-09-10 22:08:55.708000,L5,242.83,264.22,290.01,284.13,280.63,268.06,244.00,212.53,246.59,261.93,267.04,224.16,250.08
2005-10-05 22:02:41.026000,L5,,,,,,,,263.17,261.96,286.37,277.98,219.64,243.32
2005-11-13 22:09:08.414000,L5,238.00,270.88,297.90,301.98,323.15,299.68,263.13,227.26,244.97,258.62,263.63,249.54,300.90
2006-03-14 22:05:42.635000,L5,424.07,260.41,284.75,293.08,289.64,282.77,252.69,241.80,263.59,274.26,260.84,227.22,247.60
2006-04-15 22:06:18.610000,L5,,223.88,250.53,250.18,248.91,236.39,212.31,182.56,209.17,231.76,234.10,,
2006-04-22 22:12:36.093000,L5,,221.19,246.76,249.32,250.50,245.98,218.27,194.99,221.08,237.26,221.67,,
2006-06-25 22:13:31.961000,L5,203.60,259.12,297.25,301.59,294.88,295.59,254.78,230.39,260.83,277.51,272.51,250.70,254.27
2006-07-27 22:13:58.731000,L5,,220.35,252.67,247.52,245.36,240.65,208.55,183.56,207.39,236.00,233.74,,
2006-08-05 22:07:55.109000,L5,213.79,239.26,265.24,262.35,262.58,255.36,229.15,196.76,224.03,251.09,248.56,,215.47
2006-08-28 22:14:23.601000,L5,205.23,234.56,263.07,262.86,255.94,230.28,200.16,,,,,,
2006-09-13 22:14:35.259000,L5,201.27,228.07,240.68,239.63,229.20,220.76,190.98,,,,,,
2006-10-08 22:08:40.914000,L5,244.48,272.04,296.09,296.95,296.92,284.15,258.19,229.09,250.54,269.73,264.45,234.50,247.44
2007-09-09 22:07:45.163000,L5,220.41,251.11,272.50,276.73,274.41,264.91,238.68,196.84,230.51,253.34,248.76,179.66,223.59
2008-11-14 21:57:52.281000,L5,404.88,260.17,286.43,288.27,288.46,278.94,253.06,234.12,261.95,284.59,272.95,250.99,252.58
2008-12-23 22:05:16.170000,L5,431.60,274.16,291.13,293.69,289.35,282.92,256.36,231.77,249.36,269.08,257.75,238.99,246.18
2010-10-26 22:10:38.745000,L5,203.24,236.61,251.52,255.15,251.49,260.06,227.19,236.49,254.59,268.67,255.86,248.01,229.90
2011-03-12 22:04:31.079000,L5,,216.72,243.37,241.43,242.92,232.21,201.84,183.61,197.01,229.65,204.31,,
2013-05-11 22:22:42.945000,L8,209.20,242.75,260.66,263.71,264.06,258.80,233.53,226.81,260.80,263.24,252.12,248.60,245.48
2013-09-25 22:16:28.938000,L8,,220.72,240.35,243.34,242.38,239.09,200.65,205.35,229.53,240.20,234.31,219.30,217.52
2013-10-02 22:22:40.460000,L8,203.32,236.31,250.98,255.50,253.67,249.30,212.58,221.62,246.50,258.69,248.64,240.73,237.45
2013-11-03 22:22:32.045000,L8,211.49,239.44,258.57,262.40,260.57,256.12,221.40,227.15,248.99,259.56,252.43,241.60,249.93
2013-11-12 22:16:19.914000,L8,208.71,239.38,254.79,259.30,256.68,255.10,222.26,225.98,245.25,257.99,252.89,241.29,244.26
2013-11-19 22:22:25.407000,L8,201.68,237.42,253.87,257.84,255.90,250.27,215.71,225.36,248.53,260.90,253.92,241.97,242.58
2013-12-30 22:16:01.055000,L8,228.96,267.10,280.33,294.60,285.82,277.55,245.19,245.33,260.25,278.43,271.13,254.67,259.75
2014-02-23 22:21:32.043000,L8,258.97,302.48,302.60,301.95,301.92,301.64,301.62,291.42,294.06,296.60,303.14,287.62,287.74
2014-03-11 22:21:19.920000,L8,,237.96,250.64,253.73,252.17,247.45,212.00,219.52,242.35,254.23,247.47,239.12,234.40
2014-03-20 22:15:01.497000,L8,,238.98,251.55,255.43,253.88,248.56,210.26,219.16,242.62,256.77,249.69,239.50,230.77
2014-03-20 22:15:25.455000,L8,,238.21,250.37,253.97,253.11,247.80,209.47,217.64,241.03,256.35,249.15,239.32,230.02
2014-08-02 22:20:46.799000,L8,338.72,272.49,288.14,284.41,301.87,264.98,261.95,244.55,255.38,270.90,263.55,255.04,258.36
2014-09-19 22:20:54.477000,L8,,217.73,236.93,241.88,240.82,236.31,199.79,205.24,226.96,242.77,229.46,213.86,211.24
2014-09-28 22:14:44.621000,L8,211.79,255.42,266.14,279.60,267.39,258.62,237.28,226.62,249.84,267.56,263.92,242.44,248.33
2014-09-28 22:15:08.593000,L8,210.73,254.44,265.28,279.24,266.58,257.72,237.31,226.39,249.48,266.83,262.78,242.27,247.89
2014-10-30 22:15:10.547000,L8,,238.72,251.20,255.04,253.54,247.04,216.17,221.96,244.96,258.25,246.80,238.25,236.52
2014-11-15 22:14:49.314000,L8,407.05,282.45,296.34,300.49,299.71,307.62,299.25,291.29,296.46,302.44,296.04,287.63,295.34
2014-11-15 22:15:13.278000,L8,,221.06,240.17,244.11,242.61,238.08,200.35,203.73,229.63,244.80,234.14,217.68,215.43
2015-03-14 22:20:23.206000,L8,,231.45,246.75,250.04,248.51,243.68,208.99,217.11,241.52,254.28,242.53,238.07,229.52
2015-05-01 22:20:00.344000,L8,,238.20,251.08,254.31,254.22,249.21,219.56,223.67,244.31,257.31,252.61,239.35,237.37
2015-11-18 22:14:44.822000,L8,321.06,261.11,275.78,272.33,277.49,282.21,262.37,273.75,292.64,308.95,304.53,297.53,300.15
2015-11-18 22:15:08.789000,L8,289.76,257.81,271.76,269.60,274.90,279.32,256.76,266.34,285.71,303.42,299.54,291.75,294.86
2015-12-20 22:14:45.217000,L8,,227.16,242.64,242.64,244.18,242.77,217.48,218.54,241.56,255.40,247.67,238.89,238.71
2015-12-20 22:15:09.184000,L8,,226.22,241.23,241.34,242.84,240.64,216.36,217.84,240.35,254.24,245.76,238.87,237.63
2016-01-05 22:14:40.992000,L8,,226.62,240.55,244.01,245.50,243.83,216.16,221.82,241.04,256.71,250.04,241.74,239.68
2016-02-06 22:15:01.599000,L8,200.79,226.09,242.54,242.02,241.06,240.23,209.24,221.82,238.33,252.46,244.54,238.20,235.53
2016-02-22 22:14:30.292000,L8,,219.76,236.88,240.08,241.15,239.14,216.08,231.06,251.25,272.48,271.52,243.29,245.26
2016-03-09 22:14:52.573000,L8,,,,,,,,,215.55,233.86,224.05,193.86,205.31
2016-03-16 22:20:36.438000,L8,,225.91,240.70,241.36,242.71,241.26,207.68,220.95,241.92,255.82,247.52,240.08,233.88
2016-03-25 22:14:20.047000,L8,,,311.05,317.77,323.31,257.15,275.88,286.42,291.48,,,,
2016-04-26 22:14:08.933000,L8,,211.59,229.96,232.22,230.60,230.05,198.13,,,,,,
2016-05-03 22:20:25.006000,L8,,228.47,240.98,245.61,245.24,245.89,208.90,227.81,247.42,259.48,251.59,244.75,237.67
2016-05-12 22:14:32.383000,L8,230.43,246.47,257.69,282.83,280.40,272.50,262.46,264.55,271.26,278.41,273.74,259.21,256.03
2016-09-01 22:14:48.072000,L8,,209.02,226.96,230.43,231.88,230.45,198.31,206.01,225.57,241.45,231.50,210.56,207.55
2016-09-01 22:15:12.040000,L8,,210.33,229.37,231.60,232.77,231.04,199.60,206.66,226.32,242.01,232.58,213.58,211.29
2016-09-08 22:21:00.541000,L8,,209.92,230.64,232.43,232.23,232.86,202.45,206.45,223.73,,,,
2017-02-08 22:14:34.654000,L8,,228.41,243.01,245.24,245.03,242.17,243.07,221.75,243.38,256.33,251.19,240.78,238.74
2017-02-08 22:14:58.622000,L8,,225.08,239.43,241.59,240.20,238.07,237.02,218.35,239.98,253.11,247.95,239.05,236.52
2017-02-15 22:20:43.526000,L8,203.40,228.52,244.30,236.59,240.39,243.39,221.82,221.54,239.56,256.29,247.98,240.20,238.21
2017-04-04 22:20:20.280000,L8,205.51,223.89,222.10,247.30,243.04,235.28,199.40,215.41,235.45,252.47,245.77,237.44,231.50
2017-09-27 22:21:00.343000,L8,206.19,233.49,244.53,246.31,244.50,245.62,221.63,226.31,244.37,256.27,252.41,244.47,244.22
2017-10-06 22:15:16.469000,L8,216.62,238.96,248.62,249.74,248.91,250.41,226.02,227.64,244.98,257.28,251.47,241.64,241.04
2017-10-29 22:21:05.518000,L8,200.73,228.97,242.69,245.04,245.85,243.55,215.82,223.89,243.57,256.60,248.98,241.74,240.30
2017-11-30 22:20:56.190000,L8,,231.48,246.72,247.98,246.15,245.73,213.13,227.23,246.03,257.81,253.34,243.23,243.19
2018-01-01 22:20:56.342000,L8,201.54,234.64,247.68,249.56,247.15,247.31,215.26,230.16,247.73,259.00,254.92,248.91,251.85
2018-02-11 22:14:26.201000,L8,201.91,227.08,244.12,244.91,243.98,244.32,211.90,226.30,241.08,255.98,250.88,244.02,236.78
2018-02-11 22:14:50.169000,L8,200.93,225.64,242.33,243.42,242.83,243.33,210.35,225.45,239.67,255.22,249.99,243.69,235.61
2018-02-27 22:14:19.470000,L8,,220.56,237.84,239.92,239.52,240.37,207.70,216.93,235.17,252.78,242.97,239.40,229.71
2018-02-27 22:14:43.433000,L8,,220.04,237.56,239.66,238.82,239.58,207.25,216.89,235.14,252.80,242.03,239.53,229.79
2018-03-06 22:20:26.446000,L8,203.40,220.43,235.92,239.83,235.98,235.69,205.18,217.24,234.55,251.94,263.46,,
2018-05-18 22:13:58.649000,L8,209.22,249.75,305.73,276.16,250.59,265.36,231.84,227.26,248.70,256.81,250.88,241.24,246.32
2018-09-07 22:14:12.130000,L8,,,,,225.69,228.52,194.36,203.21,224.67,235.10,229.35,209.05,206.58
2018-09-30 22:20:31.646000,L8,,,,,,,,203.39,227.07,240.18,235.35,218.30,218.11
2018-11-10 22:14:32.733000,L8,203.73,228.00,244.50,246.31,245.82,243.76,219.92,224.96,246.27,258.18,252.46,241.83,239.70
2018-11-10 22:14:56.700000,L8,203.84,228.02,244.03,246.10,245.15,243.18,219.28,225.25,246.15,258.56,252.46,242.04,239.83
2018-12-28 22:14:29.227000,L8,,229.50,246.21,246.90,246.42,244.39,213.93,221.12,241.87,255.15,249.43,239.84,238.83
2018-12-28 22:14:53.186000,L8,,227.37,244.28,245.42,245.04,242.96,209.31,219.84,240.98,254.59,248.09,239.66,237.88
2019-02-21 22:20:30.485000,L8,204.66,230.15,248.00,248.84,248.51,246.41,209.43,226.75,247.82,259.30,253.48,246.82,243.47
2019-03-02 22:14:17.011000,L8,,210.73,231.49,232.72,230.63,228.15,192.75,205.82,224.40,237.03,230.42,217.97,214.78
2019-03-02 22:14:40.970000,L8,,227.49,243.77,246.92,244.80,242.26,207.06,225.56,244.97,255.69,249.44,242.33,241.71
2019-09-10 22:15:15.532000,L8,,208.00,224.04,227.84,227.05,222.25,190.11,,,,,,
2019-09-26 22:14:56.917000,L8,,,226.07,226.76,225.94,221.23,187.82,,,,,,
2019-11-13 22:14:57.837000,L8,214.63,238.95,256.24,256.58,257.32,253.25,239.68,232.19,258.12,268.35,260.07,252.45,255.61
2019-11-13 22:15:21.800000,L8,214.60,237.63,255.57,255.61,256.28,252.65,239.94,231.02,255.84,266.87,257.83,250.60,254.82
2019-11-29 22:14:55.870000,L8,220.35,237.97,251.99,253.07,254.60,249.69,238.55,229.68,251.22,264.15,259.70,245.81,251.30
2019-12-22 22:21:03.498000,L8,215.49,231.45,247.14,247.40,248.47,245.11,227.72,228.01,249.05,259.60,252.89,243.25,249.86
2020-01-23 22:20:55.593000,L8,203.33,235.78,248.70,251.14,252.01,250.13,236.31,228.76,248.55,260.41,256.16,245.91,243.96
2020-03-04 22:14:32.767000,L8,205.93,228.73,245.78,248.09,247.24,246.34,219.28,224.61,244.71,258.05,252.49,242.13,241.69
2020-06-08 22:14:11.756000,L8,,221.54,240.21,241.32,238.90,236.46,206.01,204.60,223.04,215.43,,211.32,222.26
2020-06-08 22:14:35.724000,L8,263.75,243.66,254.02,253.49,250.20,248.74,225.00,227.68,262.05,323.68,267.79,274.22,257.03
2020-07-26 22:14:32.385000,L8,,209.69,229.99,230.51,229.76,231.79,193.59,,,,,,
2020-08-27 22:14:44.105000,L8,203.42,232.68,246.03,249.08,250.57,251.58,236.83,227.86,247.11,258.54,253.13,246.90,243.19
2020-08-27 22:15:08.068000,L8,203.27,231.61,245.66,248.72,250.48,250.94,233.80,228.04,246.50,258.53,252.08,247.26,244.01
2020-10-14 22:14:56.808000,L8,210.70,235.57,247.59,248.90,249.64,248.80,225.68,227.96,247.68,258.75,253.82,240.71,244.07
2020-10-14 22:15:20.775000,L8,226.05,239.11,248.53,249.66,250.69,248.96,228.84,230.64,249.65,260.41,255.22,241.83,248.75
2021-02-19 22:14:39.648000,L8,,228.17,245.19,246.09,245.97,243.09,209.42,221.42,247.50,256.30,251.58,242.02,239.09
2021-02-19 22:15:03.615000,L8,,226.84,243.07,244.98,244.44,242.23,208.70,220.52,246.09,255.63,250.72,241.78,238.45
2021-03-30 22:20:34.287000,L8,,208.97,230.76,229.12,228.41,226.00,188.84,,,,,207.73,214.99
2021-08-14 22:14:45.391000,L8,,,,,,,,,,,,200.44,207.02
2021-08-14 22:15:09.363000,L8,,,,,,,,,,,,207.51,209.31
2021-08-30 22:14:49.951000,L8,,204.83,231.17,232.18,230.84,231.39,192.38,,,,,,
2021-09-22 22:21:05.391000,L8,209.45,245.62,248.62,251.52,253.59,258.49,224.96,233.07,252.67,266.58,267.03,252.63,251.99
2021-11-02 22:15:01.893000,L8,214.40,240.63,254.75,257.45,256.36,256.07,227.53,233.06,253.20,268.91,264.02,252.94,253.02
2021-11-02 22:15:25.865000,L8,216.52,242.25,256.07,258.68,257.94,257.52,229.85,233.79,254.57,269.08,265.28,253.23,253.79
2021-11-18 22:14:56.496000,L8,206.18,228.67,245.13,247.85,247.48,244.82,211.47,228.75,247.41,258.56,253.40,245.12,243.41
2021-11-18 22:15:20.463000,L8,206.23,229.00,245.52,248.09,247.73,245.07,211.49,228.87,247.57,258.65,253.63,245.28,243.71
2021-12-12 22:14:55.412000,L9,205.28,231.86,249.42,249.86,249.04,246.03,216.04,228.24,247.64,258.06,254.12,245.98,243.12
2021-12-19 22:21:04.274000,L9,208.75,237.44,250.47,252.51,251.29,248.42,212.86,230.67,249.94,260.58,256.65,247.27,251.00
2021-12-20 22:14:55.954000,L8,219.10,249.75,260.17,261.98,260.70,260.05,234.30,231.34,260.31,268.93,262.66,255.06,255.17
2021-12-20 22:15:19.918000,L8,218.28,248.77,259.66,261.63,260.46,259.47,232.84,231.70,260.95,269.08,263.00,255.38,255.50
2022-01-13 22:14:50.477000,L9,203.84,229.93,247.28,250.10,248.95,247.17,208.14,228.08,247.44,257.84,254.78,243.29,244.50
2022-01-28 22:20:55.692000,L8,,228.75,245.46,247.03,245.49,243.82,204.68,227.58,247.06,255.73,252.68,243.40,238.24
2022-02-06 22:14:44.088000,L8,201.74,230.88,246.76,248.30,246.26,246.29,211.99,224.66,247.66,256.40,253.11,243.24,242.51
2022-02-13 22:20:52.491000,L8,,230.67,244.63,246.68,244.68,243.77,206.59,225.67,245.33,255.11,252.44,242.23,241.08
2022-03-01 22:20:48.516000,L8,,232.17,246.10,248.17,246.06,245.18,205.46,226.84,247.68,257.02,253.47,243.00,240.68
2022-03-02 22:14:37.725000,L9,206.11,238.41,249.14,249.85,250.11,248.00,208.77,228.92,250.21,259.70,255.70,245.94,244.52
2022-03-09 22:20:49.257000,L9,,,,,,,,204.15,222.37,234.69,230.30,205.98,209.40
2022-04-10 22:20:41.030000,L9,,215.50,234.84,233.49,232.23,230.81,190.90,208.52,228.38,241.94,233.97,219.44,217.07
2022-08-09 22:14:46.212000,L9,,221.35,237.60,239.08,238.10,235.33,199.67,218.76,238.25,246.65,241.23,233.71,225.72
2022-08-25 22:14:50.743000,L9,,,,,,,,203.44,225.02,236.84,233.27,205.78,205.59
2022-10-19 22:21:14.754000,L9,260.88,268.05,276.50,273.86,271.57,275.96,263.17,253.10,274.06,284.47,280.60,278.78,399.84
2022-10-28 22:15:03.247000,L9,224.31,255.26,263.14,269.26,264.34,271.52,242.64,232.73,272.10,272.15,266.22,254.18,256.72
2022-10-28 22:15:27.210000,L9,222.69,254.96,263.21,263.83,264.07,270.99,241.19,232.83,272.05,272.32,264.93,254.74,256.77
2022-11-21 22:15:32.855000,L8,,228.95,245.81,247.53,246.50,244.04,208.28,222.83,240.70,252.46,249.94,242.41,238.97
2022-12-06 22:21:13.854000,L9,246.24,264.22,270.91,277.06,274.77,267.67,238.14,242.45,253.76,275.75,265.65,257.91,257.55
2022-12-30 22:21:12.462000,L8,,202.40,229.80,236.33,232.72,228.21,193.80,,,,,,
2023-01-07 22:21:14.460000,L9,,235.61,249.35,251.17,249.59,249.39,210.15,230.49,249.44,259.28,256.67,252.77,246.00
2023-01-08 22:15:00.142000,L8,,231.95,247.88,249.62,248.08,244.84,208.60,227.31,247.21,258.46,255.03,245.55,243.19
2023-01-08 22:15:24.110000,L8,,231.54,247.43,249.32,248.14,244.89,208.50,227.62,247.52,258.61,255.24,245.75,243.67
2023-01-15 22:21:05.646000,L8,,234.19,247.72,249.24,247.88,243.67,204.96,231.09,249.11,259.23,257.13,251.21,244.95
2023-02-01 22:15:05.201000,L9,224.55,275.45,293.96,301.98,307.46,313.75,304.65,296.15,301.48,303.77,304.27,305.31,
2023-02-17 22:15:01.258000,L9,204.06,232.43,247.06,249.90,248.38,246.12,207.53,227.18,246.86,257.13,254.77,246.43,240.81
2023-02-17 22:15:25.217000,L9,,214.81,231.79,232.20,229.94,227.60,189.46,,,,,,
2023-02-24 22:21:03.459000,L9,,230.05,246.59,247.48,245.50,242.16,207.20,226.49,246.12,257.09,252.61,243.60,240.96
2023-02-25 22:14:39.957000,L8,,,,,,,,202.85,209.60,234.95,233.76,220.98,216.85
2023-02-25 22:15:03.925000,L8,,,,,,,,202.35,207.40,233.10,231.75,219.08,212.86
2023-03-05 22:14:49.135000,L9,203.25,232.48,248.17,250.79,248.18,246.31,206.36,227.93,246.18,256.04,254.55,245.57,240.62
2023-04-13 22:20:38.700000,L9,,,315.33,289.65,255.18,250.33,257.48,232.06,278.65,268.15,261.92,250.42,267.41
2023-04-14 22:14:09.763000,L8,,219.29,235.46,235.05,235.75,233.00,197.16,209.55,228.08,240.14,240.28,229.18,219.53
2023-04-14 22:14:33.731000,L8,,215.84,233.02,232.28,231.64,228.99,190.92,,,,,,
2023-05-31 22:20:15.755000,L9,,201.39,231.84,236.05,234.53,231.90,198.40,210.43,230.82,248.09,244.01,230.91,
2023-08-27 22:20:47.606000,L8,,215.45,231.63,230.72,229.51,228.88,191.18,206.34,226.01,234.63,235.40,213.42,207.91
2023-09-04 22:20:46.451000,L9,,232.14,245.84,248.27,246.58,245.52,218.24,227.63,249.74,259.48,255.04,244.59,242.10
2023-09-05 22:14:34.496000,L8,,212.60,231.77,231.13,233.28,228.22,191.84,205.21,226.34,234.92,232.63,208.45,208.94
2023-10-22 22:21:02.157000,L9,204.28,231.30,246.07,247.98,248.62,243.50,215.99,227.38,246.91,257.44,254.82,244.25,241.80
2023-11-24 22:14:51.719000,L8,209.02,231.33,248.57,249.71,249.37,245.91,225.38,226.12,246.07,258.45,254.85,245.40,243.45
2023-11-24 22:15:15.682000,L8,213.92,234.20,250.35,252.47,252.80,248.96,232.34,228.52,248.54,261.70,257.29,249.00,247.29
2024-01-26 22:21:02.147000,L9,212.77,237.76,255.05,257.40,256.95,255.30,227.45,232.50,328.11,,,,
2024-01-27 22:14:37.376000,L8,,227.79,243.70,245.96,245.90,241.12,211.45,223.77,243.34,255.01,253.06,242.80,237.14
2024-02-04 22:14:55.450000,L9,,208.25,230.48,230.40,231.50,225.57,189.42,190.81,216.45,234.32,,,
2024-02-28 22:14:35.935000,L8,,,,,,,,,,,229.76,218.65,214.92
2024-02-28 22:14:59.894000,L8,,,,,,,,,,215.16,233.25,229.80,222.50
2024-04-07 22:20:23.488000,L8,318.25,284.19,307.44,309.32,306.62,305.80,276.28,280.62,295.27,304.95,308.88,299.26,299.07
2024-04-24 22:14:37.923000,L9,201.06,233.71,244.80,247.15,247.87,244.60,211.81,226.26,248.34,256.87,253.61,243.16,237.21
2024-07-12 22:20:12.667000,L8,,196.84,231.35,232.85,232.44,227.90,194.06,,,,,,
2024-08-05 22:20:18.332000,L9,,218.02,235.40,235.59,237.23,234.30,199.04,212.65,234.43,241.06,239.33,232.22,222.22
2024-08-13 22:20:26.422000,L8,,208.50,230.25,230.28,230.25,227.81,189.68,204.52,224.79,232.93,233.82,,
2024-08-30 22:14:23.037000,L9,285.13,240.41,258.97,259.63,254.70,254.90,242.96,233.38,248.54,259.83,256.30,241.92,245.27
2024-09-07 22:14:54.773000,L8,,214.78,232.45,232.35,234.33,231.26,193.06,203.21,227.75,234.08,237.61,216.20,216.53
2024-09-15 22:14:50.812000,L9,,210.25,230.73,231.29,230.24,229.26,189.77,204.50,226.17,234.41,234.47,217.35,216.94
2024-09-22 22:20:32.853000,L9,208.09,232.52,248.46,249.60,248.53,248.36,212.85,227.88,249.89,260.51,256.23,248.03,245.94
2024-10-09 22:14:33.271000,L8,,197.85,231.93,234.03,236.68,229.62,191.71,206.30,228.63,240.22,235.84,229.02,219.98
2024-10-16 22:20:51.445000,L8,222.02,239.61,258.43,255.97,253.62,249.61,235.11,231.72,252.28,265.17,256.78,251.32,254.05
2024-10-24 22:20:57.649000,L9,209.29,229.33,246.50,248.13,247.42,245.77,213.87,226.32,248.47,258.97,255.75,245.59,244.95
2024-11-10 22:14:37.391000,L8,209.23,237.94,252.57,254.87,254.87,251.83,225.34,228.15,250.80,263.07,258.49,248.85,246.23
2024-11-10 22:15:01.354000,L8,209.98,237.99,252.68,255.39,254.91,251.98,225.11,228.08,250.69,263.27,259.19,249.01,245.82
2024-11-17 22:20:50.529000,L8,209.89,237.88,252.58,254.35,257.10,249.93,231.71,229.93,255.64,264.66,267.47,253.76,253.59
2024-11-25 22:21:03.583000,L9,298.50,278.63,285.65,286.70,283.40,290.92,264.35,259.83,283.76,299.01,291.63,263.81,277.90
2024-12-04 22:14:48.196000,L9,218.41,239.90,267.59,269.49,268.41,266.08,232.98,231.39,251.52,266.01,268.35,253.12,255.85
2024-12-27 22:20:57.717000,L9,,232.46,247.69,248.87,248.56,244.41,224.41,223.89,246.69,257.74,255.62,246.39,243.67
2025-01-05 22:14:42.782000,L9,,214.95,234.36,235.12,235.58,232.55,199.08,205.08,227.13,243.98,237.05,227.14,221.17
2025-01-05 22:15:06.749000,L9,,214.92,233.63,234.35,234.93,231.41,197.03,202.95,225.08,241.78,235.21,217.91,218.99
2025-01-29 22:15:04.183000,L8,398.60,301.16,311.98,291.66,246.48,259.14,254.23,231.94,247.64,253.43,247.58,238.91,234.74
2025-02-13 22:20:58.575000,L9,208.44,234.74,249.24,251.81,250.67,247.83,225.01,229.56,250.89,263.41,257.60,252.48,252.43
2025-03-01 22:20:51.126000,L9,,233.46,247.92,248.77,240.55,235.73,193.31,212.93,234.94,252.58,243.83,245.97,238.20
2025-03-09 22:20:38.333000,L8,207.35,235.49,248.78,249.72,250.08,245.29,220.41,227.62,250.21,260.65,257.36,253.30,244.05
2025-04-03 22:14:16.015000,L8,,211.02,230.78,231.22,231.30,226.66,190.75,180.40,223.00,234.03,232.70,,
2025-04-10 22:20:22.528000,L8,,205.60,229.15,228.73,227.86,224.63,188.90,,,,,,
2025-05-04 22:20:29.330000,L9,,211.44,231.40,232.62,231.97,228.38,188.47,,,,,,
2025-06-14 22:14:34.941000,L9,383.69,259.59,253.23,253.00,249.21,245.00,191.30,225.40,239.96,252.49,251.63,242.08,236.02
2025-06-22 22:14:19.462000,L8,,235.71,249.37,252.42,251.14,250.41,220.34,235.04,255.12,268.38,270.00,257.81,261.33
2025-06-22 22:14:43.425000,L8,,236.15,249.94,253.30,251.77,251.24,221.10,235.06,255.37,268.91,270.25,257.84,261.64
2025-06-30 22:14:43.451000,L9,,221.51,238.32,239.96,240.74,236.85,201.79,216.24,239.78,251.37,248.31,236.42,226.49
2025-08-25 22:14:39.643000,L8,220.63,252.32,283.28,297.73,256.60,262.99,242.60,233.00,255.86,270.76,267.66,252.97,253.99
2025-09-02 22:15:11.186000,L9,,208.97,230.17,228.35,230.54,226.84,187.66,,226.26,232.35,235.71,203.67,207.83
