dates,nzd0407-0000,nzd0407-0001,nzd0407-0004,nzd0407-0005,nzd0407-0006,nzd0407-0007,nzd0407-0008,nzd0407-0009,nzd0407-0010,nzd0407-0011,nzd0407-0012,nzd0407-0013,nzd0407-0014,nzd0407-0017,nzd0407-0018,nzd0407-0019,nzd0407-0020,nzd0407-0021,nzd0407-0022,nzd0407-0023,nzd0407-0024,nzd0407-0025,nzd0407-0026,nzd0407-0027,nzd0407-0028,nzd0407-0029,nzd0407-0030,nzd0407-0031,nzd0407-0032,nzd0407-0033,nzd0407-0034,nzd0407-0035,nzd0407-0036,nzd0407-0037,nzd0407-0038,nzd0407-0039,nzd0407-0040,nzd0407-0041,nzd0407-0042,nzd0407-0043,nzd0407-0044,nzd0407-0002,nzd0407-0003,nzd0407-0015,nzd0407-0016,satname
2005-06-24 21:55:13.674,449.71000000000004,450.838,453.87199999999996,453.6360000000001,451.36199999999997,449.1575,448.996,453.93199999999996,455.026,456.08000000000004,453.5116666666667,460.0,465.2266666666667,448.34000000000003,457.455,448.38,451.48199999999997,451.27250000000004,451.738,453.5559999999999,452.416,454.89799999999997,454.494,455.54800000000006,454.938,443.0883333333333,445.205,448.3883333333333,456.66400000000004,460.334,453.186,451.496,443.815,459.85,447.462,455.97249999999997,443.6933333333333,441.96000000000004,441.1483333333333,451.98,456.054,451.1,450.65,466.72799999999995,462.42600000000004,L5
2005-07-10 21:55:19.319,447.71333333333337,449.81,451.5133333333333,453.965,449.6166666666666,448.928,446.785,452.00333333333333,452.125,456.35999999999996,454.40000000000003,458.7957142857143,464.6014285714286,436.5233333333333,447.634,441.81666666666666,446.3433333333333,446.85200000000003,449.90333333333336,451.15166666666664,450.8633333333334,453.80833333333334,452.85999999999996,454.72,453.25499999999994,443.7728571428571,444.8642857142857,447.59142857142854,455.3533333333333,459.33,452.03999999999996,450.04833333333335,443.17,455.462,445.57666666666665,452.01800000000003,442.7185714285714,440.80428571428575,439.7214285714286,450.74666666666667,454.96000000000004,449.98499999999996,448.9633333333333,466.72799999999995,460.2633333333333,L5
2005-08-27 21:55:43.837,444.42833333333334,446.345,448.455,450.06166666666667,448.0733333333333,448.34399999999994,446.5516666666667,451.52500000000003,450.73999999999995,455.08500000000004,452.9485714285714,457.43142857142857,461.54857142857145,425.9225,438.212,434.83666666666664,440.77666666666664,445.67600000000004,449.4583333333333,451.19166666666666,449.62000000000006,453.12166666666667,451.5083333333334,453.1783333333333,450.90333333333336,440.33000000000004,441.3457142857143,445.8442857142857,454.3933333333334,459.15166666666664,453.3066666666667,452.59833333333336,444.27714285714285,457.096,444.98499999999996,452.392,441.86428571428576,438.59000000000003,437.7657142857143,448.20166666666665,451.2633333333334,446.50500000000005,445.17,462.784,455.5466666666666,L5
2005-09-28 21:55:44.137,444.52,445.2083333333333,445.76499999999993,448.7716666666667,445.2366666666666,447.74499999999995,441.53833333333336,449.285,448.9683333333334,452.12999999999994,452.0028571428571,456.6014285714286,461.02714285714285,420.74399999999997,428.616,425.2966666666667,433.75333333333333,442.45200000000006,445.78000000000003,453.3783333333334,449.4166666666667,451.5566666666667,452.055,452.99499999999995,452.07,439.8357142857143,440.4842857142857,445.4057142857142,454.205,457.09999999999997,452.68666666666667,451.9883333333333,445.07,457.4620000000001,444.82166666666666,452.70799999999997,441.46571428571434,437.24571428571426,437.13000000000005,447.825,448.905,444.09,441.3716666666666,459.994,450.9083333333333,L5
2006-02-19 21:58:15.515,442.9266666666667,439.8733333333333,442.87000000000006,444.78,444.4666666666667,441.5533333333333,440.51,444.65000000000003,447.7666666666667,448.6133333333334,454.67333333333335,457.7866666666667,458.25666666666666,410.4666666666667,419.60999999999996,420.92,425.85999999999996,434.00333333333333,444.7033333333333,449.09,449.16333333333336,452.88000000000005,449.7133333333333,450.16333333333336,448.95666666666665,439.85999999999996,443.49,447.49,451.25666666666666,450.66333333333336,455.06333333333333,456.49,452.8,448.9766666666667,441.5133333333333,446.40000000000003,439.9666666666667,434.28999999999996,433.91333333333336,438.1033333333333,437.69000000000005,438.4866666666667,437.94666666666666,450.85999999999996,442.2066666666667,L5
2006-06-27 22:00:24.118,435.81,438.92,440.52,444.38,438.29999999999995,442.57,437.51,444.185,445.98,452.71000000000004,455.735,460.935,460.295,437.25,416.9,420.255,426.66499999999996,433.355,446.38,445.65,447.95500000000004,457.03999999999996,450.005,449.935,447.90999999999997,443.275,448.54,442.17499999999995,448.21500000000003,449.645,454.53999999999996,457.655,451.055,455.775,445.385,453.03999999999996,445.05,435.59000000000003,435.25,441.66999999999996,443.66499999999996,440.76,436.93,454.675,444.26,L5
2006-11-02 22:01:56.430,443.65999999999997,444.55,440.27,444.87,439.825,444.695,439.225,449.945,453.42,456.54499999999996,461.545,467.595,469.95500000000004,445.26,426.95000000000005,431.725,434.5,434.64,448.745,454.95,453.985,461.33,461.19,462.065,466.06,463.53999999999996,466.77,462.47,466.68,462.885,463.195,449.775,446.66499999999996,459.315,452.565,459.35,456.85,446.45500000000004,454.825,459.80499999999995,461.65,444.365,438.07000000000005,465.52,452.65,L5
2007-01-05 22:02:28.201,452.12,447.675,446.23,449.265,447.26,448.11,446.825,453.155,456.235,459.345,463.995,466.5,469.995,442.78499999999997,440.005,445.41499999999996,447.44,440.525,448.03499999999997,452.54499999999996,453.19,456.655,463.37,460.89,461.95500000000004,461.705,465.79499999999996,465.295,465.40999999999997,462.86,461.66499999999996,449.03,446.615,446.065,447.79999999999995,454.29499999999996,453.95,451.35,453.55499999999995,458.115,461.71500000000003,447.39,447.85,461.2,456.88,L5
2007-01-21 22:02:33.422,453.45666666666665,454.4533333333334,452.34,457.7033333333333,447.26,458.7733333333333,458.6033333333333,453.155,463.06,468.32666666666665,470.06,470.17333333333335,469.4533333333334,454.06333333333333,449.47333333333336,445.41499999999996,456.4533333333334,450.75,448.03499999999997,461.59666666666664,453.19,464.6466666666667,463.37,463.7633333333333,462.85999999999996,466.99666666666667,465.79499999999996,466.7266666666667,466.09666666666664,471.7166666666667,468.39000000000004,460.66333333333336,446.615,446.065,447.79999999999995,454.29499999999996,457.5566666666667,453.0466666666666,457.11999999999995,465.10999999999996,465.43,453.22,456.92333333333335,464.3966666666667,459.6233333333333,L5
2008-02-16 22:04:21.599,,,,,,,,,,,,,,,,,,,438.7,,438.77,441.76,433.72,,,,,,,,,,438.93,434.15,436.49,441.9,,,,,,,,,,L5
2008-02-25 21:58:00.859,,,,,,,,,,,,,,,,,,,438.7,,422.45,424.46500000000003,418.3,,,,,,,,,,438.93,418.575,419.71500000000003,441.9,,,,,,,,,,L5
2008-12-25 21:52:09.965,445.24,444.23,453.02,451.08,451.29,449.23,448.27,453.35,455.06,459.81,460.24,464.16,461.41,442.84,457.51,456.61,464.34,466.04,460.84,466.02,456.95,459.18,465.36,465.45,461.56,457.28,466.65,478.22,483.49,488.37,490.39,491.49,,,,474.59,464.78,467.29,473.49,452.38,452.76,444.88,451.42,460.14,454.61,L5
2010-01-13 21:58:24.995,471.2,462.6,471.03,474.32,456.85,456.4,454.27,459.51,465.2,464.47,465.05,477.97,482.92,465.82,490.34,469.96,470.92,461.3,462.76,465.17,468.82,480.77,477.38,,,,495.23,501.54,500.1,495.03,481.14,478.79,,,,493.74,491.53,496.78,494.43,491.14,,468.86,459.1,471.89,476.39,L5
2010-01-29 21:58:29.033,482.63,462.6,482.55999999999995,488.91999999999996,456.85,472.66999999999996,462.62,479.025,482.825,479.82500000000005,476.53499999999997,491.20500000000004,495.89,482.13,500.825,484.48,485.09000000000003,471.37,476.755,482.065,477.385,482.075,486.895,,,,505.895,501.54,500.1,495.03,481.14,478.79,,,,493.74,491.53,496.78,494.43,491.14,,472.97,463.775,471.89,492.45,L5
2011-09-13 21:56:09.668,,437.84,,,442.17,,432.53,,,,444.47,449.89,453.08,,,,,443.66,,453.05,452.88,445.79,442.32,444.3,443.85,439.91,,,451.94,,446.69,445.01,443.85,440.53,434.37,432.39,431.07,430.23,430.24,436.16,431.84,,433.87,448.5,438.36,L5
2013-05-29 22:09:41.256,,,,,,,,,,,409.52,414.84,417.09,,,,,381.85,,388.85,,,390.34,348.18,,,,,398.11,,392.39,388.1,,,386.51,390.59,395.63,389.98,395.65,397.39,385.67,,,398.04,206.21,L8
2013-06-30 22:09:35.948,,,,,,,,,,,407.64,412.34,412.86,,,,,377.26,,373.155,,,354.52,327.03999999999996,,,,,395.07,,372.97,345.665,,,383.975,387.605,393.705,389.15,392.575,395.79999999999995,385.905,,,398.04,185.57999999999998,L8
2013-07-16 22:09:36.403,,,,,,,,,,,406.45666666666665,412.46999999999997,412.43333333333334,,,,,375.42333333333335,,377.1066666666666,,,342.12999999999994,321.1433333333334,,,,,393.01,,368.27,330.3766666666667,,,382.1433333333334,387.51666666666665,390.02,388.73,391.3,394.71,385.6933333333333,,,392.95000000000005,182.46,L8
2013-09-02 22:09:40.433,,,,,,,,,,,404.6775,411.0475,411.7,,,,,374.2075,,379.67,,,334.9975,317.955,,,,,391.85749999999996,,363.225,330.26,,,381.0125,385.57,382.6425,387.1225,387.8975,391.6975,384.615,,,385.1766666666667,185.82999999999998,L8
2014-01-24 22:08:45.323,,,,,,,,,,,383.67999999999995,397.42999999999995,398.175,,,,,367.655,,387.36,,,313.85,304.495,,,,,388.4,,350.275,330.755,,,373.24,378.645,361.1,382.53,376.735,382.605,374.125,,,369.63,195.94,L8
2014-02-25 22:08:20.274,443.61,452.66,442.18,439.87,463.26,441.03,448.16,452.93,,448.77,383.67999999999995,416.8966666666667,398.175,434.81,438.48,440.58,467.67,367.655,441.92,387.36,447.74,450.88,362.4866666666667,304.495,457.96,452.64,458.16,453.03,388.4,472.96,350.275,330.755,478.94,470.57,373.24,378.645,361.1,382.53,376.735,382.605,374.125,448.86,439.63,369.63,195.94,L8
2014-03-13 22:08:09.214,429.865,435.32000000000005,425.28999999999996,424.735,463.26,422.29499999999996,448.16,468.995,517.62,434.225,368.02,424.6766666666667,402.21500000000003,407.765,408.55,412.42499999999995,421.57500000000005,373.02,420.725,403.57,428.255,433.275,398.4866666666667,300.6,447.98,430.395,441.33000000000004,438.405,,472.96,389.42499999999995,331.6,449.855,439.39,392.33000000000004,398.345,361.69,396.485,388.46,390.27,377.95,435.845,422.01,,,L8
2014-04-30 22:07:22.351,429.865,435.32000000000005,425.28999999999996,424.735,463.26,422.29499999999996,448.16,468.995,517.62,434.225,387.71,421.0925,405.1066666666666,389.9166666666667,390.23,392.07,400.08666666666664,372.0366666666667,408.43333333333334,403.57,428.255,433.275,396.5775,308.135,447.98,416.9433333333333,424.98333333333335,423.91,392.94,472.96,390.51666666666665,332.77,430.42333333333335,423.3966666666667,390.21333333333337,394.34666666666664,376.82,393.90333333333336,389.03999999999996,390.72333333333336,379.39333333333326,435.845,422.01,370.19,226.58,L8
2014-06-01 22:07:14.657,429.865,435.32000000000005,425.28999999999996,424.735,463.26,422.29499999999996,448.16,468.995,517.62,434.225,391.95666666666665,421.0925,405.1066666666666,389.9166666666667,390.23,382.1875,388.2125,375.175,403.0125,397.105,414.8433333333333,417.9633333333333,389.87800000000004,304.49666666666667,447.98,416.9433333333333,424.98333333333335,423.91,378.595,472.96,382.06,331.91,421.7625,414.82,389.77,393.1675,381.93,393.1925,390.7775,392.0675,380.7575,435.845,422.01,370.19,213.57,L8
2014-07-03 22:07:25.958,423.26666666666665,428.30333333333334,423.33,425.5466666666667,445.88,419.4066666666667,428.895,468.995,517.62,432.9066666666667,401.16499999999996,422.90599999999995,411.5175,390.27500000000003,387.825,381.154,388.2125,381.95,406.18,402.78999999999996,414.8433333333333,419.17,389.87800000000004,304.49666666666667,440.16,418.84,425.815,424.34749999999997,395.12000000000006,472.96,382.06,331.91,423.48999999999995,417.116,396.98,393.1675,393.1225,399.572,397.6,399.95799999999997,380.7575,428.15000000000003,419.7733333333333,400.88,213.57,L8
2014-08-04 22:07:38.344,423.26666666666665,428.30333333333334,423.33,425.5466666666667,445.88,419.4066666666667,428.895,468.995,517.62,432.9066666666667,410.1,427.668,417.43999999999994,390.27500000000003,380.846,373.875,379.284,383.616,402.6033333333333,402.78999999999996,414.8433333333333,419.17,405.77599999999995,311.1233333333334,440.16,413.352,419.254,418.06800000000004,393.85,472.96,390.78749999999997,332.3,418.2,412.6433333333334,400.784,395.9725,400.59499999999997,401.53599999999994,400.90999999999997,402.248,385.06999999999994,428.15000000000003,419.7733333333333,398.22333333333336,215.44333333333336,L8
2014-10-23 22:07:51.237,398.63,398.28,419.41,427.17,428.5,413.63,409.63,,,430.27,406.434,412.0125,414.31,372.7850000000001,359.88,356.13,353.7475,381.252,390.162,402.4,388.02,405.06500000000005,382.50666666666666,307.86,424.52,398.245,400.03999999999996,401.5475,386.72400000000005,,378.92,331.9325,397.206,395.92199999999997,393.13800000000003,385.4375,397.64199999999994,396.15999999999997,398.116,400.058,382.295,412.76,415.3,397.3675,215.44333333333336,L8
2014-11-08 22:07:51.967,411.93666666666667,414.98,430.725,434.15,430.935,424.54499999999996,425.735,,,435.99,406.1925,412.57,421.58250000000004,395.6,361.97666666666663,364.82399999999996,365.83000000000004,388.77200000000005,399.92,416.4766666666667,423.61,421.83666666666664,378.335,342.25,438.17499999999995,412.0725,413.69,415.82,399.504,454.83,398.22,361.66749999999996,408.116,397.04999999999995,394.9275,385.1333333333334,399.06499999999994,407.638,409.384,402.16499999999996,397.52250000000004,426.78999999999996,428.91499999999996,406.4266666666667,209.875,L8
2014-12-26 22:07:42.898,411.93666666666667,427.18,438.21000000000004,434.15,430.935,424.54499999999996,442.04333333333335,491.38,,435.99,408.10666666666674,412.57,421.58250000000004,395.6,361.97666666666663,367.895,370.24333333333334,389.8175,403.21250000000003,429.395,459.2,439.085,393.59,357.26,438.17499999999995,412.0725,413.69,415.82,408.3175,454.83,418.985,372.16,411.2,399.7033333333333,397.09,382.885,401.36999999999995,423.948,422.77200000000005,404.18666666666667,401.74666666666667,439.7833333333333,441.3966666666667,406.4266666666667,219.19,L8
2015-02-12 22:07:27.072,420.30333333333334,437.5225,440.51666666666665,441.13,433.37,435.46,458.9866666666667,474.28999999999996,511.98,435.69,391.77,416.42,434.2833333333333,399.85,352.39,395.2133333333333,396.46999999999997,397.2066666666667,411.00666666666666,440.385,445.095,458.64,,404.09666666666664,447.36,423.6366666666666,426.43666666666667,430.24666666666667,420.5433333333333,451.91999999999996,450.285,411.74333333333334,422.4433333333333,413.275,413.385,413.90999999999997,419.145,436.7025,435.08500000000004,414.135,420.28999999999996,442.77,445.7666666666667,413.595,,L8
2015-02-28 22:07:24.273,417.42,433.942,431.73,423.735,416.795,417.17999999999995,443.815,449.6666666666667,459.755,426.51666666666665,405.325,419.0466666666667,432.27250000000004,396.655,352.39,398.2575,397.1125,397.2975,407.8925,429.2833333333333,433.8733333333333,443.25,415.12,408.4375,439.74666666666667,421.47749999999996,425.6825,428.4925,418.6275,444.44666666666666,441.24666666666667,414.005,421.5375,413.9266666666667,414.68333333333334,417.49666666666667,420.03,433.462,434.524,420.33666666666664,425.4275,436.47,435.27500000000003,415.1566666666667,,L8
2015-04-01 22:07:01.610,416.802,429.89000000000004,428.15,418.83,411.54333333333335,411.50666666666666,434.69399999999996,436.7475,439.78999999999996,422.065,411.73,421.5975,433.218,396.45,352.39,398.118,398.51,397.038,406.654,423.53999999999996,427.705,435.13,415.78,410.43199999999996,433.625,419.8,424.262,426.63800000000003,420.20599999999996,437.9475,435.47,413.66400000000004,420.01000000000005,413.0875,414.34,415.90999999999997,422.99,430.18666666666667,431.405,426.275,428.87399999999997,432.442,429.5400000000001,415.94,,L8
2015-05-19 22:06:40.529,409.845,437.1675,424.6775,407.68,400.63000000000005,399.53,432.90749999999997,436.7475,439.78999999999996,415.51666666666665,421.71000000000004,430.24333333333334,436.76,384.23333333333335,360.59,398.15500000000003,408.4633333333333,397.575,404.10749999999996,407.83,417.20666666666665,428.37999999999994,415.78,418.65250000000003,421.245,415.0425,423.79,423.8525,421.53499999999997,421.6975,423.64000000000004,419.455,420.36,416.605,419.455,422.1625,426.635,430.162,431.04200000000003,428.5975,441.0833333333333,430.3475,426.2925000000001,422.9866666666667,239.86,L8
2015-06-20 22:06:56.810,409.845,437.1675,424.6775,407.68,400.63000000000005,399.53,432.90749999999997,436.7475,439.78999999999996,415.51666666666665,420.92333333333335,427.9,436.76,379.1725,360.59,385.358,408.4633333333333,394.796,404.10749999999996,407.83,417.20666666666665,428.37999999999994,409.1233333333333,415.13800000000003,416.73400000000004,410.87399999999997,418.9,420.09400000000005,417.332,415.692,419.49800000000005,414.296,416.506,412.146,415.53999999999996,418.11800000000005,420.68199999999996,425.4666666666667,426.4083333333333,422.552,441.0833333333333,430.3475,426.2925000000001,417.6,239.86,L8
2015-07-22 22:07:13.408,411.88,426.0475,416.0175,413.3166666666666,405.64000000000004,406.80999999999995,417.5825,419.3025,436.6125,419.72249999999997,425.4575,430.02799999999996,436.89400000000006,383.092,360.59,385.358,408.73749999999995,396.9266666666667,407.772,409.262,416.27,426.34,411.635,415.66,416.5466666666667,411.8633333333333,419.86833333333334,420.1366666666667,418.6483333333333,417.27666666666664,419.9866666666667,415.90166666666664,419.1233333333333,414.00333333333333,417.0566666666667,419.7183333333333,422.66833333333335,416.92,418.9883333333334,423.385,442.8,418.9775,416.1825,421.09799999999996,239.86,L8
2015-08-23 22:07:24.416,406.618,416.625,410.3825,411.85249999999996,401.5325,406.80999999999995,403.28999999999996,406.67,411.49,416.4066666666666,425.4575,418.97400000000005,431.6650000000001,383.092,360.59,374.5575,404.2333333333333,393.416,403.78,402.5425,411.3633333333333,414.4866666666667,411.635,406.594,411.2780000000001,406.52599999999995,414.668,414.95,413.06399999999996,410.92999999999995,413.98999999999995,408.77799999999996,414.012,408.0,410.62800000000004,413.496,416.71000000000004,411.35600000000005,414.046,419.816,443.8166666666666,415.6025,409.20000000000005,418.2749999999999,239.86,L8
2015-09-08 22:07:30.411,406.08,415.6266666666666,412.0533333333333,413.69,401.97,410.765,405.78499999999997,409.79499999999996,413.47,420.525,421.1425,415.646,428.03249999999997,380.5,355.98,363.6133333333333,406.8299999999999,388.062,405.5233333333333,401.03000000000003,411.33,415.495,410.47333333333336,402.8775,402.858,400.66399999999993,412.48,412.88000000000005,408.748,406.28749999999997,407.062,405.775,412.80999999999995,402.36800000000005,408.96500000000003,410.7025,415.43750000000006,404.044,409.48750000000007,416.585,445.30499999999995,414.9466666666667,411.0,418.27333333333326,239.86,L8
2015-10-10 22:07:38.780,413.20500000000004,427.24666666666667,420.48,424.2633333333333,402.43500000000006,430.025,423.53499999999997,435.115,435.52,438.51,426.35749999999996,418.736,431.65000000000003,375.32,355.98,346.64,409.56,386.0775,423.8666666666666,413.7166666666667,423.955,420.22,416.89000000000004,397.7,399.7575,397.55749999999995,416.1775,419.6225,409.256,411.90999999999997,404.29249999999996,415.685,422.115,408.178,414.8925,417.205,416.945,408.744,417.8025,418.12750000000005,447.725,424.08666666666664,413.20000000000005,426.9533333333333,239.86,L8
2015-11-27 22:07:47.119,429.98249999999996,432.27250000000004,420.48,424.2633333333333,402.43500000000006,430.025,423.53499999999997,443.5933333333333,447.2033333333333,438.51,426.35749999999996,418.736,433.5366666666667,381.38,351.37,334.17,409.56,387.3533333333333,450.69000000000005,445.4466666666667,440.50333333333333,420.22,416.89000000000004,409.675,398.9066666666667,398.8999999999999,419.13999999999993,423.8666666666666,418.53600000000006,419.27,404.62999999999994,423.1766666666667,434.00750000000005,418.13,428.1725,429.1025,431.25,417.73,431.1125,432.865,450.4866666666667,434.94,413.20000000000005,426.9533333333333,,L8
2015-12-13 22:07:45.395,424.774,428.596,413.19,416.505,396.67333333333335,413.7,409.3933333333334,428.64750000000004,433.1375,423.20666666666665,424.57,420.09,431.7825,379.5533333333333,364.4,334.17,394.91999999999996,386.92,437.65250000000003,445.4466666666667,434.2675,415.755,417.59000000000003,413.46,402.985,403.8025,419.4475,423.29499999999996,419.86833333333334,421.595,409.41749999999996,422.5975,431.674,418.20666666666665,426.038,426.858,429.34,417.03333333333336,427.508,430.512,445.88,429.438,407.1033333333334,424.1325,,L8
2016-02-15 22:07:33.404,417.86,422.77199999999993,396.445,396.525,368.8433333333333,380.40000000000003,374.68,398.4725,402.8375,382.11000000000007,415.47,412.8860000000001,423.96000000000004,366.855,360.6133333333334,357.6,369.68499999999995,375.13000000000005,428.06,460.67500000000007,400.53999999999996,367.54,427.69000000000005,421.03,398.82000000000005,396.59999999999997,415.3033333333333,419.44666666666666,423.365,434.755,406.155,436.40000000000003,427.135,415.08600000000007,419.3325,421.53000000000003,419.9275,412.492,424.11749999999995,428.30499999999995,427.62,419.054,379.8633333333334,416.65333333333336,,L8
2016-03-02 22:07:31.352,409.66400000000004,408.262,381.21500000000003,377.9225,346.25,362.9125,355.4975,378.22400000000005,381.95799999999997,362.7325,410.288,416.684,419.488,361.6433333333334,360.6133333333334,357.6,363.59666666666664,373.12250000000006,428.06,460.67500000000007,375.024,344.18,427.69000000000005,421.03,398.82000000000005,396.59999999999997,415.3033333333333,419.44666666666666,423.365,434.755,406.155,436.40000000000003,427.135,409.08833333333337,410.062,413.35,407.61600000000004,407.3666666666666,413.70599999999996,418.66999999999996,417.01599999999996,408.558,357.99666666666667,409.5425,,L8
2016-03-18 22:07:25.821,409.66400000000004,408.262,381.21500000000003,377.9225,346.25,362.9125,355.4975,363.97333333333336,367.16333333333336,351.028,410.43999999999994,416.596,418.93999999999994,361.6433333333334,365.23500000000007,357.6,361.8,373.655,428.06,460.67500000000007,352.28,321.395,427.69000000000005,421.03,415.22,402.055,415.3033333333333,419.44666666666666,421.86749999999995,413.41333333333336,404.965,419.93333333333334,419.154,409.59999999999997,405.425,408.8633333333334,403.61833333333334,408.2366666666667,408.83166666666665,413.72666666666663,411.33166666666665,408.558,351.1675,409.5425,234.98,L8
2016-04-19 22:07:10.819,397.956,394.844,359.9625,355.2425,343.75,334.9,324.9925,339.99,345.6583333333333,324.87800000000004,401.63599999999997,408.93199999999996,410.93199999999996,360.505,362.1766666666667,359.98,361.524,373.42999999999995,409.9975,432.24,319.4066666666667,306.21799999999996,394.56,421.03,415.22,397.34666666666664,402.92666666666673,402.00333333333333,411.965,386.02,400.27666666666664,380.5566666666667,407.056,401.49,397.1766666666667,399.73,391.45166666666665,399.39166666666665,398.57666666666665,403.58666666666664,400.47166666666664,393.832,348.804,397.9466666666667,235.96499999999997,L8
2016-06-06 22:07:18.940,385.39,381.7175,357.116,352.584,341.57399999999996,334.9,324.9925,315.87800000000004,317.17833333333334,322.64500000000004,401.83666666666664,409.07666666666665,410.93199999999996,360.505,358.9625,355.09,360.3983333333333,373.655,388.2075,387.04499999999996,287.22166666666664,297.71999999999997,386.90333333333336,421.03,397.285,395.615,401.25,399.4625,396.63,379.855,396.3225,368.725,394.478,392.21999999999997,386.6933333333333,390.10666666666674,379.41333333333336,391.1166666666666,387.78,392.93499999999995,389.02500000000003,375.415,348.804,397.9466666666667,221.54999999999998,L8
2016-07-08 22:07:32.591,379.2066666666667,370.99333333333334,348.565,342.4225,330.68,319.51666666666665,306.2866666666667,298.895,302.42600000000004,299.555,399.045,405.52000000000004,407.03499999999997,355.3733333333333,352.8066666666666,355.09,347.175,371.52,384.7633333333333,375.11999999999995,268.0,275.006,362.18333333333334,,379.35,387.98333333333335,380.1425,392.09,387.7375,355.6225,379.435,348.27500000000003,387.79200000000003,387.4533333333333,381.3766666666667,385.81166666666667,374.34833333333336,387.43333333333334,383.27,387.91499999999996,381.4116666666667,364.74333333333334,337.2775,389.08500000000004,221.54999999999998,L8
2016-07-24 22:07:37.782,379.2066666666667,370.99333333333334,348.565,342.4225,330.68,319.51666666666665,306.2866666666667,298.895,302.42600000000004,293.0514285714286,399.1542857142857,405.37000000000006,407.748,355.3733333333333,352.8066666666666,355.09,340.11,371.54,380.6525,369.365,269.4414285714286,275.006,362.0575,,379.35,387.98333333333335,369.52799999999996,392.09,388.16999999999996,355.27200000000005,375.628,345.038,387.30333333333334,387.76142857142855,382.0857142857143,385.5371428571429,375.9857142857143,387.17285714285714,383.37142857142857,387.94714285714286,381.3542857142857,364.74333333333334,337.2775,389.08500000000004,221.54999999999998,L8
2016-08-09 22:07:39.758,379.2066666666667,370.99333333333334,347.63,341.776,330.68,319.51666666666665,306.2866666666667,298.895,300.06666666666666,293.01374999999996,399.76,406.18,409.08666666666664,354.3125,354.58,349.385,338.935,372.075,381.88199999999995,369.365,265.69875,271.3616666666667,367.842,,379.35,387.98333333333335,368.9783333333333,392.95,388.72333333333336,359.49,377.8233333333333,352.60999999999996,388.3,388.41625,383.11625,386.22,377.925,387.58500000000004,383.895,388.215,381.8125,364.74333333333334,337.2775,391.15333333333336,218.035,L8
2016-09-10 22:07:51.328,384.29,377.4,345.9075,342.505,327.9633333333333,311.28999999999996,302.24,297.1233333333334,296.556,288.14285714285717,401.26142857142855,407.08,410.73199999999997,354.11,355.3125,343.9325,334.2785714285714,373.0585714285714,381.728,369.365,259.4714285714286,252.51999999999998,367.842,,379.35,389.175,364.34,393.1275,388.35714285714283,360.21285714285716,379.1257142857143,357.5342857142858,389.2614285714286,390.32000000000005,386.5971428571429,387.23428571428576,380.90000000000003,388.23857142857145,385.21571428571434,388.4857142857143,383.1814285714285,370.12,335.015,391.53,208.858,L8
2016-10-12 22:07:57.049,403.265,396.315,345.9075,342.505,327.9633333333333,311.28999999999996,302.24,299.32500000000005,297.3975,285.465,403.2685714285714,409.8066666666667,413.968,361.54999999999995,360.548,351.91200000000003,338.21,375.4785714285714,385.4783333333333,369.365,262.9566666666667,252.38999999999996,377.52,427.82,379.35,399.6466666666667,364.34,393.1275,393.2,358.46000000000004,384.1385714285714,361.6242857142857,393.83857142857147,393.6385714285715,391.72714285714284,390.88,380.445,392.02571428571434,389.8157142857143,392.5557142857143,383.22666666666663,370.12,339.35,399.4266666666667,202.3275,L8
2016-12-15 22:07:53.950,422.155,418.56,341.9000000000001,339.025,314.77,295.95,292.79,293.92,287.48499999999996,271.84499999999997,406.08666666666664,413.20799999999997,416.66399999999993,367.5133333333333,369.19000000000005,358.79,338.6566666666667,377.47166666666664,388.352,351.68500000000006,265.01,254.40999999999994,388.23199999999997,425.96000000000004,,418.98,343.0799999999999,403.78,398.65000000000003,357.66,389.3933333333334,380.23499999999996,400.31166666666667,397.9633333333333,396.8,398.58,383.09250000000003,397.0366666666667,395.4466666666667,398.2633333333333,382.4224999999999,,,403.3675,189.82,L8
2016-12-31 22:07:51.584,422.155,418.56,343.19000000000005,337.59666666666664,320.065,308.03999999999996,302.19500000000005,296.45000000000005,292.92333333333335,278.876,404.51000000000005,411.3283333333333,414.6033333333333,367.5133333333333,369.19000000000005,358.948,340.6028571428571,376.06857142857143,388.352,351.68500000000006,266.91399999999993,254.40999999999994,388.23199999999997,425.96000000000004,,418.98,341.1775,403.78,398.65000000000003,358.656,389.3933333333334,380.23499999999996,400.31166666666667,396.0671428571428,396.8,398.58,378.52200000000005,394.45142857142855,395.4466666666667,398.2633333333333,379.408,364.47,338.0,398.526,189.82,L8
2017-01-16 22:07:46.911,429.9533333333334,428.32,343.19000000000005,337.59666666666664,320.065,308.03999999999996,302.19500000000005,296.45000000000005,292.92333333333335,285.08,405.15000000000003,411.3283333333333,414.6033333333333,367.5133333333333,369.19000000000005,358.948,347.2133333333333,376.6116666666667,388.352,352.1,258.5849999999999,254.40999999999994,398.90749999999997,435.55,,430.6433333333334,342.9233333333334,418.11749999999995,400.188,365.41,406.74,398.64333333333326,411.46000000000004,397.08,399.04,411.3983333333333,375.32500000000005,394.95166666666665,397.33000000000004,408.8,377.665,364.47,338.0,406.42333333333335,189.82,L8
