dates,satname,nzd0233-0000,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0023,nzd0233-0024
2003-08-24 21:30:48.871000,L5,343.69,333.38,322.66,321.89,316.33,318.71,321.27,311.79,304.32,310.93,306.21,303.22,302.28,302.10,297.43,292.49,287.88,284.88,272.53,273.33,273.02,279.86,269.37,239.95,286.94
2003-11-19 21:38:14.402000,L5,349.23,340.24,347.77,346.16,347.09,342.06,344.00,339.44,336.34,337.37,324.52,318.43,325.94,319.32,322.08,316.52,318.55,321.55,325.21,328.29,326.81,328.84,334.70,326.47,324.09
2003-11-28 21:32:10.197000,L5,369.63,363.30,366.68,361.88,363.71,351.12,354.84,351.17,343.65,351.87,347.50,357.09,353.95,341.85,350.25,344.38,342.23,327.19,327.76,321.64,330.70,344.93,342.91,338.07,340.43
2003-12-30 21:32:24.694000,L5,304.64,294.70,295.24,287.44,286.22,292.81,295.75,284.90,274.72,274.85,271.02,270.51,271.60,273.84,267.86,266.78,266.99,263.42,252.12,256.34,254.41,258.03,247.31,250.21,282.24
2004-01-15 21:32:26.348000,L5,,,,,,,,,,272.70,279.09,277.90,279.77,279.33,266.88,270.23,262.71,260.00,250.13,255.27,,,,,
2004-01-22 21:38:40.402000,L5,351.59,346.12,329.42,336.31,334.24,334.54,313.36,318.16,306.43,306.11,303.84,307.47,307.06,311.33,311.92,318.47,313.56,307.09,302.69,306.62,305.95,294.96,294.57,288.79,306.57
2004-04-04 21:33:01.582000,L5,318.99,300.27,286.30,278.32,279.96,284.63,299.71,284.22,283.95,289.66,287.65,287.61,285.90,281.70,280.53,274.97,271.71,266.05,254.74,257.50,254.18,256.36,251.89,239.39,283.47
2004-06-07 21:34:54.755000,L5,352.53,343.85,325.94,320.89,321.60,324.65,325.48,318.20,313.43,317.70,313.42,314.58,312.94,306.72,306.45,306.60,303.12,297.49,286.93,291.70,285.36,290.98,289.78,216.69,
2004-06-23 21:35:22.995000,L5,,,,,,,,,,,270.48,268.19,266.53,259.24,251.86,255.48,241.31,239.92,230.15,,,,,,
2004-06-30 21:41:46.478000,L5,,,,,,,,,,,271.87,274.85,270.26,260.19,252.03,260.95,259.70,251.72,241.41,244.42,243.45,,,,
2004-07-25 21:36:14.167000,L5,368.01,355.26,342.87,338.97,340.86,336.23,343.38,333.19,337.00,330.93,332.61,327.84,329.67,330.26,323.57,332.50,333.02,324.91,316.54,320.53,316.41,313.94,320.87,288.78,
2004-08-26 21:36:59.731000,L5,375.77,360.57,349.77,354.02,357.18,363.56,350.79,349.48,346.75,344.87,348.52,344.19,345.56,339.55,344.22,355.30,356.85,342.17,333.06,331.55,329.23,323.11,329.77,322.40,331.41
2004-09-18 21:43:46.845000,L5,,,,,,,,,,,262.73,257.15,262.41,259.38,264.25,256.51,254.55,243.08,235.70,230.42,,,,,
2004-10-20 21:44:28.706000,L5,365.35,345.61,336.55,341.31,338.57,337.51,334.39,333.24,332.28,333.10,336.82,335.62,333.87,334.98,334.30,340.17,343.09,324.69,318.54,321.15,320.48,331.29,327.02,337.07,339.68
2004-12-07 21:45:24.093000,L5,375.84,364.77,358.53,353.52,333.34,329.65,328.82,326.99,327.23,326.14,325.40,329.89,350.53,350.28,348.23,348.08,352.40,345.42,,327.71,311.60,325.69,321.18,323.30,335.50
2004-12-23 21:45:40.703000,L5,,,,,,,,,,,,256.21,250.43,259.97,261.37,265.73,262.66,260.61,251.32,251.35,247.70,,,227.15,253.08
2005-01-24 21:46:06.161000,L5,,,,,,,,,,,,,252.04,261.51,258.46,261.32,254.77,251.66,239.58,238.01,,,,,
2005-02-09 21:46:19.482000,L5,307.39,302.91,291.48,281.70,273.06,274.40,277.04,,,,,,,,,,,,,,,,,,
2005-02-18 21:40:18.476000,L5,339.72,330.73,322.86,320.81,319.35,317.84,320.67,313.11,309.56,309.46,308.85,313.21,312.33,311.63,304.33,301.10,298.43,299.53,294.13,294.75,285.72,296.94,304.39,296.34,306.52
2005-04-30 21:47:03.060000,L5,,,,,,,,,,274.42,281.84,272.37,287.01,274.08,273.35,265.24,255.53,259.41,245.39,243.11,246.22,244.18,,,
2005-05-09 21:40:56.205000,L5,357.27,343.05,331.26,328.99,326.93,326.01,327.13,317.75,317.66,318.53,312.18,314.93,313.79,309.86,306.70,306.47,298.57,297.07,282.86,281.40,281.06,285.62,286.94,245.04,
2005-06-01 21:47:18.718000,L5,,,,,,,,,,,265.83,268.98,270.18,262.34,257.59,245.22,249.97,243.83,227.78,235.41,232.37,,,,
2005-06-10 21:41:12.271000,L5,371.31,358.09,347.44,344.10,342.32,340.87,339.88,335.77,333.77,337.42,337.38,337.13,337.39,343.91,345.99,347.98,337.17,333.32,333.84,331.67,331.09,333.01,317.12,244.04,
2005-06-26 21:41:16.724000,L5,351.02,338.09,323.84,323.26,319.56,318.60,320.85,314.95,309.68,317.39,316.08,313.31,316.38,313.11,314.19,307.98,305.85,292.98,282.86,288.84,282.87,291.71,285.09,218.64,
2005-07-12 21:41:23.560000,L5,322.75,317.04,285.03,291.20,291.97,294.78,296.86,286.11,282.84,293.17,288.82,285.87,279.47,265.10,267.13,259.10,255.56,234.27,246.50,256.58,254.43,,,,
2005-08-29 21:41:46.875000,L5,344.43,332.26,312.25,315.49,316.00,320.68,325.38,316.61,307.74,316.03,311.45,307.80,302.23,299.39,302.49,290.34,290.14,284.77,275.38,279.00,272.15,282.76,283.00,264.30,285.46
2005-11-08 21:48:04.756000,L5,353.74,338.68,329.03,325.57,327.23,323.79,327.26,324.25,320.11,326.25,323.09,333.04,331.64,328.67,327.64,327.31,313.69,305.37,299.98,305.35,296.89,312.77,310.02,319.85,328.70
2005-11-24 21:48:28.120000,L5,361.39,346.14,336.08,339.46,335.18,322.52,323.33,318.72,315.14,319.11,312.90,320.66,319.04,327.03,330.91,333.63,334.50,328.08,326.07,326.98,312.81,318.37,309.66,313.03,313.52
2006-01-27 21:49:58.544000,L5,340.18,331.37,330.69,324.22,312.04,312.00,317.68,308.04,306.49,315.32,301.93,306.46,306.27,306.73,305.95,310.55,305.83,292.41,280.91,281.22,281.98,293.91,287.31,291.79,327.77
2006-02-12 21:50:20.287000,L5,381.33,358.68,355.89,360.40,362.08,348.40,345.13,345.21,347.18,344.75,349.77,349.03,350.87,347.64,352.75,349.15,352.17,341.19,335.23,336.87,334.53,345.27,335.14,337.74,326.26
2006-02-28 21:50:40.410000,L5,354.18,340.46,343.62,342.60,336.55,336.49,338.36,337.28,330.80,329.63,335.27,336.21,332.74,338.94,340.93,349.15,342.96,335.32,335.74,330.42,336.42,344.29,328.53,329.07,318.04
2006-06-13 21:46:13.914000,L5,,,,,,,,,,,280.73,283.48,281.71,276.84,279.05,272.80,272.27,264.34,253.78,250.90,245.51,,,,
2006-07-22 21:52:58.572000,L5,358.72,346.36,332.32,319.05,322.47,320.95,323.37,317.87,309.19,317.28,319.62,319.80,316.57,315.21,319.75,310.85,313.41,306.99,299.74,295.05,286.51,295.64,294.97,238.70,
2006-08-23 21:53:23.469000,L5,341.18,329.18,311.43,304.02,301.64,304.84,308.82,293.97,293.87,301.59,299.39,301.63,303.55,305.81,303.58,296.54,295.27,286.47,283.58,269.78,264.61,270.38,266.70,255.95,283.87
2006-09-01 21:47:19.401000,L5,350.51,338.89,321.87,322.45,320.47,318.85,320.46,308.65,301.31,307.83,306.43,326.34,318.05,312.73,317.46,313.03,329.18,,299.57,292.78,282.17,305.56,291.04,298.67,324.44
2006-09-17 21:47:31.164000,L5,347.59,328.68,316.44,308.09,303.57,306.25,309.89,300.87,295.09,302.30,297.98,304.96,306.45,307.16,305.10,301.29,296.30,294.40,284.91,272.87,267.74,278.09,275.18,268.57,298.05
2006-10-03 21:47:41.787000,L5,,,,,,,,,,,,,,,271.73,271.98,270.96,254.22,252.02,241.48,,,,,
2006-10-10 21:53:56.892000,L5,361.42,357.32,346.10,350.92,351.54,357.40,353.50,350.11,344.66,347.60,345.96,339.93,338.83,339.10,339.87,340.45,341.36,336.46,332.71,336.85,332.39,341.83,332.53,335.03,328.45
2006-11-27 21:54:23.315000,L5,289.78,301.27,275.66,289.72,282.14,307.35,274.60,,277.38,281.98,284.59,275.23,293.38,291.51,287.07,289.56,290.23,291.18,276.94,278.64,274.38,283.50,283.29,267.38,295.64
2006-12-06 21:48:41.029000,L5,390.63,385.00,378.15,375.34,376.92,378.48,376.37,374.92,380.58,373.52,363.31,368.88,,,,,,,,,,,,,
2006-12-13 21:54:55.384000,L5,370.73,370.66,359.22,356.84,352.82,378.69,366.94,354.55,362.59,359.87,357.05,347.11,,,,,,,,,354.45,357.41,357.94,350.71,346.21
2007-01-30 21:54:48.635000,L5,340.85,324.87,318.76,316.91,306.43,305.20,311.20,301.68,299.41,299.11,293.38,302.75,303.76,310.26,305.69,299.73,298.77,295.90,287.63,292.38,267.53,283.44,277.50,282.64,302.31
2007-02-08 21:48:38.839000,L5,375.98,358.14,352.83,361.55,353.21,354.96,359.05,355.72,355.38,355.17,359.45,359.98,354.71,368.76,,,,,,,345.46,348.42,344.70,336.14,334.24
2007-02-15 21:54:49.756000,L5,,,,,,,,,,,,,,,242.50,256.68,247.96,249.65,230.53,236.49,231.16,,231.80,236.28,271.87
2011-01-09 21:49:46.887000,L5,,,,,,,268.55,288.66,288.74,292.01,292.54,296.90,295.17,292.00,291.76,295.58,289.14,283.18,266.27,268.32,262.15,275.17,272.93,283.23,307.97
2011-01-25 21:49:47.233000,L5,,,,,,,,,,274.21,270.26,270.57,279.42,272.40,255.71,260.95,249.65,250.85,221.89,,,,,,
2011-03-07 21:43:36.874000,L5,,,,,,,,,,,271.02,265.76,267.54,262.38,264.40,256.24,254.76,246.97,237.38,244.37,236.18,,235.64,223.57,269.72
2011-10-24 21:47:48.042000,L5,,,,,,,,,,,,254.25,252.30,259.51,262.67,255.36,258.90,252.06,249.19,238.57,,,,,
2013-05-31 21:55:43.729000,L8,,,,280.49,284.33,286.26,279.13,276.28,276.80,,,,,,,,,,,,,,,,
2013-06-23 22:01:46.719000,L8,317.71,306.04,291.76,288.49,293.44,294.92,297.44,287.08,287.36,295.18,289.94,291.87,289.50,273.59,273.64,275.20,259.18,250.02,237.90,257.77,252.34,,,,
2013-07-25 22:01:49.952000,L8,300.46,299.92,282.94,282.50,291.26,288.43,286.80,282.53,284.26,292.82,286.53,289.41,284.90,269.96,268.17,272.15,240.36,244.66,,,,,,,
2013-08-19 21:55:42.209000,L8,348.08,329.36,317.42,312.53,313.17,314.15,315.47,307.78,308.67,312.05,307.48,308.12,308.95,305.42,304.55,300.46,297.26,292.21,285.38,288.94,281.88,285.13,280.89,266.28,303.31
2013-09-04 21:55:42.619000,L8,,,,,,,,,313.42,311.19,308.77,308.59,308.71,304.53,301.91,302.96,296.61,299.61,290.66,295.22,282.29,284.71,281.59,275.56,305.47
2013-10-06 21:55:33.702000,L8,369.75,362.33,365.16,357.76,356.23,354.71,353.54,355.81,357.60,354.65,353.77,359.50,364.19,351.21,363.85,,,,,335.59,341.22,343.28,340.71,349.14,353.42
2013-10-29 22:01:34.321000,L8,293.41,296.04,290.16,286.21,289.23,287.18,285.56,275.67,273.30,285.48,289.27,288.23,288.57,281.73,277.35,278.63,272.25,271.69,258.03,261.84,252.34,257.36,260.04,257.21,294.70
2013-11-14 22:01:33.487000,L8,,,,,,,,297.00,304.37,303.14,304.27,304.50,306.43,303.38,299.05,297.77,295.23,292.69,282.06,283.28,276.53,287.04,284.25,286.01,307.96
2013-12-16 22:01:21.990000,L8,,,,,,,,,,,,,,,,,,,,252.91,241.89,253.09,245.03,245.04,270.98
2014-01-01 22:01:14.509000,L8,,,,,,,,,,277.31,274.27,272.60,277.66,277.88,270.63,270.57,266.88,262.19,243.71,245.74,233.69,,,,
2014-01-10 21:54:55.235000,L8,398.18,374.93,374.85,371.88,369.13,368.13,371.42,372.31,368.72,367.32,368.27,371.78,368.79,367.71,,,,,,,,,,,
2014-01-17 22:00:59.983000,L8,335.56,318.68,312.35,308.37,305.27,310.49,311.50,302.53,304.14,302.08,301.85,304.63,307.62,304.61,299.75,300.58,295.19,296.25,282.81,290.24,282.41,289.25,289.47,292.09,312.75
2014-02-02 22:00:53.662000,L8,,,,,,,,,,,,,,,,,,,,,,,241.76,244.29,279.87
2014-03-06 22:00:25.321000,L8,347.36,325.78,319.82,318.67,313.98,314.82,322.70,309.09,310.31,310.14,306.75,310.57,312.43,310.49,305.06,304.96,303.92,308.42,297.37,299.19,298.83,293.47,290.35,288.03,313.70
2014-03-31 21:53:53.631000,L8,297.41,296.57,285.48,285.91,288.91,288.09,285.87,282.71,285.48,290.04,286.81,287.90,284.04,267.76,262.01,265.59,236.51,255.50,,,,,250.11,230.17,280.14
2014-05-02 21:53:22.380000,L8,,,,280.69,283.47,279.64,284.86,279.85,281.13,290.53,285.38,287.00,285.21,268.74,273.32,269.14,241.87,256.63,240.22,247.16,,,,,
2014-05-09 21:59:27.549000,L8,347.03,328.72,319.20,315.78,315.47,314.51,320.57,309.78,307.80,313.33,310.18,311.20,313.99,306.96,306.62,303.63,299.74,294.12,288.79,290.15,285.20,286.99,282.03,260.14,275.96
2014-05-18 21:53:11.680000,L8,359.54,346.48,338.00,335.35,333.15,333.26,336.15,331.25,329.01,330.73,331.35,331.92,334.05,331.80,328.73,333.06,324.76,322.96,314.78,318.75,310.36,316.24,318.28,272.35,
2014-06-03 21:53:18.440000,L8,362.82,347.54,342.47,337.09,335.77,335.65,339.50,334.05,332.34,333.12,332.99,335.08,337.59,333.64,330.82,332.97,328.12,325.64,317.13,321.22,311.65,322.66,305.38,242.42,
2014-06-19 21:53:23.387000,L8,363.11,350.08,340.87,338.24,336.29,332.94,342.26,332.58,334.57,336.76,333.37,335.22,337.92,332.35,330.30,327.16,321.65,320.99,311.00,313.05,305.11,313.69,294.99,233.32,
2014-07-05 21:53:29.728000,L8,,,,,,,,,,,275.17,285.47,286.56,276.44,273.69,274.85,247.95,265.09,245.40,253.63,228.36,,,,
2014-07-21 21:53:33.067000,L8,353.62,338.27,328.80,322.19,321.90,322.33,326.53,317.82,313.57,320.76,315.76,319.03,321.61,315.31,315.78,309.14,305.34,302.09,297.27,297.04,290.96,293.48,286.90,240.19,
2014-08-13 21:59:54.812000,L8,358.14,347.34,339.54,339.96,343.81,334.52,343.88,340.13,336.48,322.88,338.32,342.01,335.54,332.55,333.40,328.26,295.91,328.19,318.66,304.81,310.71,303.60,312.87,275.25,314.51
2014-09-07 21:53:48.789000,L8,304.55,300.86,292.47,291.73,296.35,292.01,286.32,,,,,,,,,,,,,,,,,,
2014-09-14 21:59:59.788000,L8,304.54,301.22,294.55,291.27,295.07,288.25,295.41,287.62,288.45,293.44,292.24,286.88,289.51,282.46,285.72,282.60,276.23,266.29,256.87,267.07,256.67,258.60,260.92,247.24,283.47
2014-09-23 21:53:45.463000,L8,,291.29,281.90,281.91,283.62,273.90,285.52,278.62,280.03,287.25,281.44,279.76,278.20,273.71,270.44,270.63,253.26,244.62,238.54,249.19,240.20,252.21,251.50,244.73,277.58
2014-11-26 21:53:52.081000,L8,342.97,325.10,321.11,316.80,314.90,320.21,319.77,313.11,310.41,310.08,308.45,311.01,316.44,310.42,310.83,307.23,304.19,304.00,296.65,296.92,295.10,300.35,300.35,303.93,315.68
2014-12-03 22:00:01.875000,L8,339.34,321.52,318.11,313.64,312.10,313.95,317.84,307.65,305.88,307.01,306.53,309.54,313.71,309.08,305.97,305.52,300.22,300.95,292.88,295.07,289.34,298.50,297.11,299.36,308.74
2015-01-13 21:53:42.692000,L8,340.68,323.26,317.99,312.51,310.28,317.03,318.82,308.49,307.48,306.38,302.25,307.79,312.28,310.30,303.88,304.73,280.07,283.68,338.07,,,288.43,297.70,295.63,309.79
2015-01-29 21:53:37.750000,L8,296.36,297.09,294.77,284.80,293.35,297.15,298.04,288.18,289.15,291.30,290.52,290.52,292.24,280.00,274.48,280.12,272.88,277.42,257.94,251.65,256.96,259.93,259.43,258.04,295.80
2015-02-14 21:53:28.679000,L8,346.99,330.60,324.79,320.60,316.97,322.18,323.86,314.15,313.80,313.52,312.20,318.91,319.76,316.19,314.50,313.86,313.80,310.52,302.33,304.23,302.19,308.71,311.85,311.32,314.81
2015-03-09 21:59:30.556000,L8,345.91,328.23,320.03,321.04,315.14,320.33,323.28,313.84,312.63,313.84,311.37,314.80,315.52,310.00,306.09,304.45,303.46,299.16,288.00,294.62,288.16,294.45,296.48,288.29,315.00
2015-05-12 21:58:53.078000,L8,364.63,347.60,324.14,320.06,320.66,318.31,320.17,309.09,310.51,315.42,310.36,315.56,313.88,306.58,304.50,300.55,299.30,290.30,285.99,287.50,281.04,286.79,307.81,258.04,
2015-05-21 21:52:43.676000,L8,306.55,303.44,284.66,285.09,292.00,290.73,290.26,280.99,282.64,292.30,285.71,290.48,287.79,267.37,269.34,271.85,244.26,252.46,234.49,248.01,229.11,,,,
2015-06-06 21:52:52.670000,L8,,,,,,,,,,,,,,,,266.86,236.13,248.33,224.15,242.70,,,,,
2015-07-08 21:53:09.931000,L8,359.65,349.29,341.64,339.34,331.74,333.76,344.75,343.43,325.91,333.05,328.20,338.50,331.41,322.68,323.74,312.81,319.74,306.79,303.64,316.48,,,,,
2015-08-16 21:59:34.814000,L8,301.98,299.96,284.95,282.60,288.34,279.40,273.53,269.07,277.63,289.86,286.95,290.70,285.26,271.05,269.21,270.96,243.79,250.83,239.32,249.50,232.99,246.64,,,
2015-08-25 21:53:27.637000,L8,316.33,308.85,294.84,290.23,297.18,295.75,295.70,286.89,292.02,294.79,295.04,293.70,293.17,277.51,278.64,280.89,271.38,264.74,257.96,260.80,254.49,259.33,259.84,233.10,282.69
2015-09-26 21:53:40.659000,L8,345.47,326.31,313.81,310.82,311.38,307.22,313.56,301.99,303.34,304.67,306.34,304.84,303.52,294.44,298.68,293.02,288.72,289.55,285.38,274.44,269.65,279.07,282.43,272.39,305.24
2015-10-03 21:59:52.450000,L8,298.22,298.11,288.55,283.74,289.91,287.92,288.08,283.30,286.20,290.54,290.19,289.04,287.22,274.97,277.21,274.32,265.15,261.40,251.26,243.46,,,,,
2015-10-19 21:59:54.006000,L8,347.56,328.50,320.80,318.35,314.39,315.05,318.64,308.76,311.60,311.08,309.21,312.92,311.57,309.30,306.47,303.62,303.30,294.32,295.98,294.89,296.40,303.69,305.74,305.55,313.22
2015-11-13 21:53:46.761000,L8,344.19,327.75,320.45,319.02,315.93,317.43,319.62,312.80,313.09,311.72,311.61,314.78,315.02,315.71,313.06,312.61,310.29,303.50,300.88,306.45,301.51,312.17,314.40,317.07,357.26
2016-01-16 21:53:45.577000,L8,344.41,325.61,316.19,311.34,310.10,313.82,315.02,305.97,308.32,305.94,307.04,307.82,309.43,304.66,301.23,295.23,297.67,295.44,286.49,291.38,288.89,301.75,302.44,305.81,315.52
2016-01-23 21:59:56.211000,L8,359.62,345.86,308.38,305.02,304.44,313.56,318.69,300.33,301.41,300.63,301.48,302.31,302.70,297.36,293.21,289.68,287.68,286.78,275.98,281.54,278.28,284.79,278.56,281.38,308.46
2016-02-24 21:59:45.021000,L8,351.90,323.07,315.59,311.66,306.71,310.59,317.43,305.51,307.10,304.21,301.75,306.54,304.61,308.79,296.83,295.19,290.88,290.16,279.07,285.06,280.65,285.90,280.35,276.14,307.43
2016-03-04 21:53:33.647000,L8,,,,277.47,272.76,279.62,281.02,276.74,273.91,278.87,275.73,278.86,276.47,267.39,262.46,270.90,253.99,260.76,241.56,253.85,241.65,242.87,247.57,224.77,270.48
2016-03-11 21:59:42.538000,L8,348.72,332.68,326.92,325.77,323.21,325.69,326.85,316.04,312.13,314.52,310.60,317.71,318.18,315.12,314.03,306.84,307.56,301.51,297.47,297.66,295.50,299.14,297.45,299.13,312.16
2016-03-20 21:53:27.214000,L8,302.87,300.41,295.50,291.43,294.43,293.13,296.98,288.10,287.68,291.57,288.27,291.42,289.10,280.67,277.58,279.21,269.17,271.05,257.13,263.87,253.17,258.76,254.55,242.91,278.23
2016-03-27 21:59:33.248000,L8,,291.19,286.25,282.17,279.72,286.22,289.17,280.19,279.65,287.46,281.75,284.51,282.81,274.06,270.74,272.80,261.53,265.98,254.72,256.76,247.87,252.48,248.58,228.70,271.37
2016-04-05 21:53:18.618000,L8,307.57,305.95,298.70,293.71,297.39,298.11,299.88,292.23,292.42,293.82,293.40,292.96,292.75,283.65,281.86,282.84,273.81,276.10,265.11,267.49,262.84,257.11,,,
2016-04-21 21:53:12.322000,L8,356.72,332.03,328.64,352.29,318.49,321.32,325.09,314.55,312.53,312.20,311.53,312.60,317.75,312.92,308.95,307.72,300.78,302.83,293.22,297.80,292.47,295.76,294.98,265.41,305.93
2016-05-14 21:59:24.184000,L8,304.48,299.92,294.25,286.58,284.68,292.70,296.43,286.50,283.87,291.05,287.45,292.09,290.35,278.03,277.46,280.31,264.67,270.80,257.13,262.79,247.72,254.63,,,
2016-06-08 21:53:21.761000,L8,,,,,,,,,296.52,306.03,305.92,306.06,299.73,297.88,297.20,298.35,284.99,286.39,279.06,282.80,275.24,270.91,262.97,225.28,
2016-06-15 21:59:33.099000,L8,316.63,308.80,300.84,292.15,294.42,298.94,302.14,288.87,289.11,295.40,293.97,293.67,295.68,282.99,282.94,284.20,272.56,275.95,263.88,271.09,259.74,255.56,,,
2016-07-01 21:59:42.515000,L8,,,,278.56,284.75,287.15,278.07,277.06,277.55,286.23,,,,,,,,,,,,,,,
2016-07-17 21:59:49.332000,L8,355.01,343.52,324.33,321.57,317.25,323.25,320.96,312.74,312.40,315.84,314.62,311.74,313.03,310.93,306.82,304.02,298.48,298.42,283.89,296.04,284.45,285.98,285.70,233.46,
2016-08-11 21:53:42.478000,L8,310.25,303.75,279.40,283.41,289.76,290.50,280.75,282.87,285.17,291.09,,,,,,,,,,,,,,,
2016-08-18 21:59:57.052000,L8,310.26,310.68,287.19,289.48,299.26,296.27,289.60,287.18,291.44,296.74,296.71,290.52,283.39,274.52,273.53,267.90,239.43,243.41,235.86,257.06,237.23,255.12,256.98,219.78,281.99
2016-08-27 21:53:50.127000,L8,364.74,332.60,318.93,314.49,314.88,317.26,315.79,306.58,310.76,312.40,310.96,310.02,310.45,306.44,307.27,300.17,301.93,292.54,291.59,294.08,288.63,295.30,302.21,278.45,308.52
