dates,nzd0256-0000,nzd0256-0001,nzd0256-0002,nzd0256-0003,nzd0256-0004,nzd0256-0005,nzd0256-0006,nzd0256-0007,nzd0256-0008,nzd0256-0009,nzd0256-0010,nzd0256-0011,nzd0256-0012,nzd0256-0013,nzd0256-0016,nzd0256-0017,nzd0256-0018,nzd0256-0019,nzd0256-0020,nzd0256-0021,nzd0256-0022,nzd0256-0023,nzd0256-0024,nzd0256-0025,nzd0256-0026,nzd0256-0027,nzd0256-0028,nzd0256-0029,nzd0256-0030,nzd0256-0015,nzd0256-0014,satname
2004-08-10 21:36:56+00:00,270.79333333333335,269.73333333333335,262.68666666666667,265.02,268.0833333333333,269.1466666666667,274.40000000000003,274.79999999999995,285.095,294.14,276.11,260.83,217.16,,273.1,335.39,243.22000000000003,331.93499999999995,368.53999999999996,347.58,358.86,358.715,354.445,342.0333333333333,327.0566666666667,312.06,298.15749999999997,286.5125,274.93,,,L5
2004-09-11 21:37:49+00:00,275.6575,269.73333333333335,266.97249999999997,268.3875,270.75,273.295,278.26,281.39666666666665,285.095,304.09666666666664,287.6433333333334,273.89,225.3175,,273.1,296.04499999999996,266.94,337.93,369.2275,356.42999999999995,357.8233333333333,356.09,352.75666666666666,340.83000000000004,327.6025,313.01800000000003,300.162,288.486,277.424,,,L5
2004-10-13 21:38:32+00:00,276.96400000000006,267.42,266.59399999999994,267.86,271.206,273.77200000000005,278.77200000000005,286.45,294.42333333333335,308.275,292.84749999999997,276.3066666666667,229.362,,273.1,273.13,274.7925,340.125,368.142,354.8566666666666,354.7425,354.49249999999995,351.22,340.432,326.56800000000004,312.7,299.995,288.9316666666667,277.7233333333333,,,L5
2005-02-18 21:40:42+00:00,286.22,260.48,272.4549999999999,272.12,275.89,280.71000000000004,285.33000000000004,298.1,313.08,322.40999999999997,309.5849999999999,284.04499999999996,242.21333333333334,,,236.23000000000002,302.73333333333335,348.84666666666664,370.2866666666667,362.5466666666666,354.83666666666664,353.66333333333336,351.74666666666667,340.90000000000003,326.9166666666667,315.24666666666667,303.99666666666667,291.8466666666667,281.84999999999997,,,L5
2005-05-09 21:41:19+00:00,287.11,273.45,269.52,,,,,295.61,,,,267.33,234.63,,,228.825,305.615,351.95500000000004,373.74,369.15999999999997,360.755,356.645,354.98,343.56,328.88,316.54999999999995,304.65,287.94,278.64,,,L5
2005-05-25 21:41:28+00:00,285.49,274.81,269.52,,,,,297.755,,,,267.33,237.10666666666665,,,239.6,311.23,352.16,374.10999999999996,368.03,358.87000000000006,355.05,354.1266666666667,342.7866666666667,327.25,316.07,304.65,287.3666666666667,277.90333333333336,,,L5
2005-06-10 21:41:36+00:00,285.62666666666667,275.81666666666666,269.52,,,,,297.12,308.59,,,269.89,240.07999999999998,,,240.7875,313.935,352.735,374.22249999999997,368.405,358.6425,353.685,353.445,342.19,327.5575,315.4625,305.375,287.57,277.6125,,,L5
2005-06-26 21:41:40+00:00,287.0,277.645,269.52,,,,,297.12,309.025,,,270.54333333333335,240.414,,,248.43,320.674,356.656,375.48400000000004,368.405,358.6425,353.685,353.445,342.19,327.5575,315.524,304.24333333333334,287.544,277.492,,,L5
2005-07-12 21:41:47+00:00,287.0,277.645,269.52,,,,,297.12,309.025,,,270.67,240.6483333333333,,,254.21833333333333,319.8983333333333,356.77833333333336,375.8016666666667,367.348,359.116,354.72799999999995,354.18199999999996,342.846,328.25,315.5983333333333,304.1725,288.215,278.115,,,L5
2005-07-28 21:41:57+00:00,287.0,277.645,269.52,,,,,297.12,310.17,,,269.816,239.53142857142856,,,251.35857142857142,317.95714285714286,354.7042857142857,375.09857142857146,366.4266666666667,358.685,355.2583333333334,352.8883333333333,342.72333333333336,327.3233333333333,314.9971428571429,303.614,288.3642857142857,278.4171428571429,,,L5
2005-08-29 21:42:10+00:00,287.0,274.798,269.52,,,,300.45,299.1625,310.17,,,269.816,240.90166666666667,,,252.83142857142857,319.75999999999993,354.2857142857143,374.8228571428571,365.85166666666663,357.83666666666664,354.91499999999996,351.3566666666666,341.6616666666667,326.91833333333335,314.11571428571426,303.146,288.17857142857144,278.3828571428572,,,L5
2006-01-20 21:44:01+00:00,277.96,268.21500000000003,,,270.39,280.34,296.78,303.46500000000003,309.03,312.85,301.92,266.4,232.83,,,238.04,312.38666666666666,349.83,373.09,367.23,358.12000000000006,357.42666666666673,349.5933333333333,341.60999999999996,326.31333333333333,313.97,302.3633333333333,289.35333333333335,279.3666666666667,,,L5
2006-02-21 21:44:44+00:00,277.96,268.21500000000003,,,270.39,280.34,296.78,303.46500000000003,305.6,312.85,301.92,,,,,232.09333333333333,311.17333333333335,351.8333333333333,372.91333333333336,367.49,357.78333333333336,355.00333333333333,350.01666666666665,339.90000000000003,326.28999999999996,313.66333333333336,300.6066666666667,287.01666666666665,276.76,,,L5
2006-03-09 21:45:04+00:00,277.96,268.395,258.58,,270.39,280.34,293.11,301.64,305.6,312.85,301.92,,,,,223.23333333333335,305.46,351.25,371.4666666666667,367.01666666666665,356.00666666666666,352.65000000000003,348.71000000000004,339.02666666666664,325.46000000000004,313.4266666666667,297.7366666666667,285.12,274.73333333333335,,,L5
2006-04-10 21:45:40+00:00,278.515,270.0333333333333,258.58,,270.39,280.34,293.11,301.64,305.6,312.85,301.92,,,,,224.0275,303.4425,350.28,370.185,364.3975,354.385,350.8025,346.90999999999997,338.4325,324.96750000000003,311.90500000000003,296.78,284.77250000000004,273.5875,,,L5
2006-04-26 21:45:56+00:00,278.515,270.0333333333333,258.58,,270.39,280.34,293.11,301.64,305.6,312.85,301.92,,,153.16,,227.738,304.134,352.198,370.38800000000003,365.058,355.384,351.49,346.818,338.404,325.802,312.398,297.438,286.29,274.496,,,L5
2006-05-12 21:46:09+00:00,278.515,270.0333333333333,258.58,,270.39,280.34,293.11,301.64,305.6,312.85,301.92,,,153.16,,228.8166666666667,303.335,351.29833333333335,369.9483333333333,364.4633333333333,355.66333333333336,351.465,346.37999999999994,337.7583333333333,325.6666666666667,311.86833333333334,297.03333333333336,286.49333333333334,274.0,,,L5
2006-06-13 21:46:37+00:00,278.515,270.0333333333333,258.58,,270.39,280.34,293.11,301.64,305.6,312.85,301.92,,,153.16,,228.93714285714285,303.86428571428576,352.1671428571429,369.76714285714286,364.34000000000003,354.9557142857143,351.43,346.43857142857144,337.4557142857143,325.6014285714286,311.9428571428571,297.75,286.52714285714285,274.03285714285715,,,L5
2006-09-01 21:47:43+00:00,279.07,268.53999999999996,258.58,,,,,,,,295.03,266.86,243.13,153.16,,230.47,303.16166666666663,352.1233333333333,369.80833333333334,362.2183333333333,352.93666666666667,350.10666666666674,344.48,336.34,325.39833333333337,310.7316666666666,297.07,285.9566666666667,273.34999999999997,,,L5
2006-09-17 21:47:54+00:00,279.07,276.96000000000004,,,,,,,,306.92,292.245,261.915,239.485,153.16,,234.62,305.8233333333333,352.405,369.1066666666666,360.3633333333333,352.25499999999994,349.53,343.705,335.4633333333333,324.70166666666665,310.7633333333333,297.615,286.09999999999997,273.3,,,L5
2006-12-06 21:48:41+00:00,236.09,261.7,243.8,250.73,246.0,255.73,258.27,,,286.905,292.245,261.915,239.485,,,229.7675,307.45,355.125,368.5925,356.92,346.60749999999996,346.305,340.77250000000004,332.03249999999997,319.98249999999996,308.255,294.13,279.8425,269.15999999999997,,,L5
2007-02-08 21:49:02+00:00,236.09,261.7,255.14000000000001,258.735,246.0,255.73,258.27,,,286.905,292.245,261.915,236.0666666666667,,,227.115,307.885,356.48749999999995,370.1225,357.79999999999995,347.8975,346.6,340.6025,333.36249999999995,319.45,307.19,291.4875,278.22249999999997,268.0175,,,L5
2011-01-02 21:43:59+00:00,,,,,,,301.89,306.69,311.28,305.44,280.54,267.69,244.58,154.09,,,303.67,341.84,360.46,361.96,360.8,356.67,351.25,338.59,324.23,307.26,300.39,290.56,281.93,,,L5
2013-04-29 21:55:51+00:00,253.67,251.06,246.29,246.49,,,271.99,,,,,276.5,213.81,,,,252.88,326.9,343.2,,,,,,,300.54,286.16,274.47,265.63,,,L8
2013-05-31 21:56:07+00:00,255.83999999999997,252.325,249.19,246.49,,,271.99,,,,,276.5,224.805,,,183.27,256.3,329.14,345.515,341.25,333.31,338.7,335.49,332.46,317.77,303.425,288.01,276.96500000000003,267.08500000000004,,,L8
2013-07-18 21:56:02+00:00,253.69666666666663,248.4333333333333,248.62333333333333,253.25,,,271.99,,,,,276.5,224.805,,,183.27,256.3,329.14,349.71999999999997,344.005,337.05,338.96500000000003,338.6,336.15999999999997,320.91499999999996,305.67333333333335,290.42333333333335,279.15000000000003,269.22333333333336,,,L8
2013-08-19 21:56:06+00:00,253.69666666666663,251.6225,248.62333333333333,253.25,,,271.99,,,,,266.73,229.20333333333335,,,171.07999999999998,255.72000000000003,327.50666666666666,352.01,344.8233333333333,337.46,340.4166666666667,344.1066666666666,337.2633333333333,321.28,306.13,290.94,278.9225,269.1225,,,L8
2013-10-06 21:55:57+00:00,247.295,251.6225,240.0025,241.66333333333333,220.44,229.64,271.99,241.78,245.92,263.96,,251.65,216.5725,,,171.07999999999998,255.72000000000003,327.50666666666666,352.01,337.1425,329.0125,333.52750000000003,335.0425,328.94,311.495,300.918,286.278,278.9225,264.23400000000004,,,L8
2014-02-11 21:54:56+00:00,228.09,261.19,214.14,218.49,220.44,229.64,,241.78,245.92,263.96,,239.22500000000002,208.33999999999997,,,163.3,255.125,324.59000000000003,352.2,333.65333333333336,324.76666666666665,329.74,332.44,323.79333333333335,305.4766666666667,295.7633333333334,282.31,276.385,258.87999999999994,,,L8
2014-05-18 21:53:35+00:00,277.59,260.87,253.85,,,,,,,,287.0,,,,,167.71,260.065,328.56,350.89,340.4,295.41,333.04,269.62,327.94,317.30499999999995,304.64,291.445,278.96,268.26,,,L8
2014-06-19 21:53:47+00:00,267.53999999999996,258.505,253.85,,,,,,,,287.0,,,171.18,,167.71,261.70666666666665,330.5733333333333,353.03,340.4,280.0566666666667,333.04,246.78333333333333,327.94,319.33,306.8766666666667,293.1033333333333,280.71666666666664,270.30333333333334,,,L8
2014-07-05 21:53:53+00:00,263.52,256.2366666666667,250.54500000000002,256.47,,,,,,,287.0,,,173.635,,167.71,261.72249999999997,331.0875,353.385,340.4,273.72,333.04,235.10750000000002,327.94,319.86249999999995,307.265,293.2425,281.34749999999997,270.63,,,L8
2014-07-21 21:53:57+00:00,255.46249999999998,246.7625,240.34333333333333,239.49,,,,,,,287.0,,,173.635,,167.71,261.72249999999997,331.0875,348.452,328.30499999999995,281.632,325.28,231.42,327.94,313.75,303.342,288.218,281.34749999999997,270.63,,,L8
2014-08-06 21:54:05+00:00,255.46249999999998,246.7625,240.34333333333333,239.49,,,,,,,287.0,270.08,,173.635,,165.57999999999998,262.206,330.41999999999996,350.845,342.7,296.65500000000003,336.5366666666667,251.51500000000001,333.505,315.99,304.9066666666667,289.8233333333333,282.63800000000003,271.34000000000003,,,L8
2014-09-07 21:54:12+00:00,255.46249999999998,246.7625,240.34333333333333,239.49,,,,,,,287.0,261.955,,171.85666666666668,,163.45,262.43199999999996,330.37199999999996,352.0183333333334,344.4433333333333,297.675,338.95,252.14666666666668,336.635,316.97499999999997,305.96166666666664,290.5016666666667,284.18600000000004,272.816,,,L8
2014-10-25 21:54:16+00:00,255.46249999999998,246.7625,240.34333333333333,239.49,,,,,,,287.0,259.16,207.13,171.85666666666668,,163.45,261.2833333333333,329.7733333333333,351.40999999999997,343.8675,303.37142857142857,339.32,264.26714285714286,334.56,316.45714285714286,305.12142857142857,290.0342857142858,283.07166666666666,271.685,,,L8
2014-11-10 21:54:18+00:00,255.46249999999998,246.7625,240.34333333333333,239.49,,,,,,,287.0,259.16,207.13,171.85666666666668,,163.45,261.2833333333333,329.7733333333333,351.40999999999997,343.8675,303.37142857142857,339.32,264.26714285714286,334.56,320.5875,308.84875,293.36625000000004,286.77285714285716,274.57857142857137,,,L8
2015-04-03 21:53:26+00:00,,,,,,,,,,,,253.57,193.945,,,,258.18499999999995,332.705,358.91499999999996,351.43,343.11,342.81,338.72,331.56,326.91333333333336,313.36333333333334,298.25666666666666,288.5733333333333,274.80999999999995,,,L8
2015-04-19 21:53:26+00:00,,252.65,,,,,,,275.94,275.71,261.51,248.16,190.32666666666668,,,,259.1033333333333,333.72666666666663,358.6466666666667,351.43,343.11,342.81,338.72,331.56,324.50750000000005,311.5925,296.5675,286.1375,272.80499999999995,,,L8
2015-05-05 21:53:12+00:00,,249.445,243.52,244.83,245.55,,,,275.94,275.30499999999995,258.22,241.405,179.5666666666667,,,,261.27666666666664,335.66333333333336,361.3,360.72,348.67,345.19,340.45,332.71,325.89,313.635,297.6725,287.29999999999995,273.365,,,L8
2015-06-06 21:53:16+00:00,252.09,249.53333333333333,242.84,244.38,245.84,,256.74,262.44,269.615,272.24666666666667,252.88333333333333,236.27666666666667,178.49,,,,261.37,333.57,359.9125,354.91,347.89,346.08500000000004,341.12,335.16999999999996,318.84999999999997,307.59,292.2175,280.53499999999997,268.1375,,,L8
2015-10-12 21:54:05+00:00,252.09,249.53333333333333,242.84,244.38,245.84,,256.74,262.44,269.615,279.725,252.88333333333333,237.83,183.5475,,,,260.34999999999997,332.19,355.41,346.13,344.1,341.525,338.15999999999997,332.865,318.01750000000004,306.6,291.6825,279.92999999999995,268.2175,,,L8
2015-10-28 21:54:10+00:00,252.09,247.97500000000002,242.84,244.38,245.84,,256.74,262.44,263.29,281.06333333333333,248.57,236.19000000000003,186.7,,,,260.09749999999997,331.98,353.7425,345.5833333333333,342.3866666666666,340.35999999999996,336.58,331.80333333333334,316.965,305.675,290.8775,280.07,268.255,,,L8
2016-01-16 21:54:09+00:00,,,,,,,,,267.15,289.88,254.0,245.155,197.60333333333332,,,,260.56333333333333,335.21333333333337,354.3066666666667,346.65333333333336,341.2233333333333,338.4733333333333,335.17333333333335,329.8666666666667,314.82666666666665,302.2966666666667,289.1433333333334,278.06333333333333,266.27666666666664,,,L8
2016-02-01 21:54:07+00:00,,,,,,,,,267.15,289.88,254.51999999999998,243.91666666666666,195.0925,,,,260.56333333333333,340.2875,356.0375,350.08000000000004,342.73749999999995,343.2475,337.375,331.675,316.37249999999995,303.94,289.605,278.8675,266.435,,230.07,L8
2016-03-04 21:53:57+00:00,,,,,,,,,267.15,289.88,254.51999999999998,243.91666666666666,195.0925,,,,260.56333333333333,342.004,357.578,352.036,343.748,345.134,338.528,332.9,317.168,304.87,290.45799999999997,279.322,266.886,,230.07,L8
2016-04-21 21:53:36+00:00,,,,,,,,,267.15,277.6,254.51999999999998,242.23000000000002,196.37,,,,263.4033333333333,343.092,359.20799999999997,354.255,344.4125,347.40000000000003,339.52750000000003,334.1,317.91999999999996,305.986,291.318,280.128,267.348,,230.07,L8
2016-06-08 21:53:45+00:00,,,,262.6,243.69,282.28,258.53,301.56,282.16499999999996,290.75,259.3566666666666,245.0925,202.29,,,,267.84999999999997,344.236,361.67199999999997,358.0425,346.86,350.71000000000004,342.52,336.2875,320.142,307.37399999999997,293.16999999999996,280.98400000000004,269.13,,230.07,L8
2016-07-26 21:54:04+00:00,261.17,254.77,250.82,258.79,250.73499999999999,277.35,263.19,293.03999999999996,292.625,297.41999999999996,264.9,246.3225,206.20499999999998,,,,269.27,345.895,362.235,359.9533333333334,347.94000000000005,353.84,344.17,337.7766666666667,293.4,309.182,294.45799999999997,281.816,270.96400000000006,,230.07,L8
2016-08-27 21:54:14+00:00,261.17,252.03,248.13,258.79,250.73499999999999,277.35,273.93333333333334,293.03999999999996,292.625,303.3933333333333,266.39666666666665,245.9375,208.605,,,,265.99666666666667,338.97499999999997,361.27250000000004,311.37333333333333,314.5733333333333,309.15,294.2033333333333,287.54,263.284,308.414,294.64,281.88,271.214,,,L8
2016-09-12 21:54:18+00:00,261.17,252.03,248.13,258.00666666666666,250.73499999999999,277.35,273.93333333333334,283.3666666666666,284.0566666666667,297.385,264.7625,244.756,208.605,,,,263.98,333.52250000000004,360.015,262.76666666666665,280.97333333333336,267.5133333333333,245.26000000000002,237.40999999999997,233.89000000000001,307.63,293.784,281.41200000000003,271.008,,,L8
2016-12-17 21:54:19+00:00,261.17,252.03,248.13,255.70999999999998,257.78,272.42,286.69666666666666,272.31666666666666,273.6933333333333,291.7925,262.08,244.22333333333333,204.46999999999997,,,,261.81666666666666,333.0233333333333,358.96000000000004,212.28,247.66666666666666,227.51666666666665,198.29999999999998,186.73,174.89499999999998,306.445,292.7525,280.47249999999997,269.8725,,245.34,L8
2017-06-11 21:53:45+00:00,254.24,247.81,242.36,244.15,250.44,259.69,277.91999999999996,268.675,266.9,281.465,259.615,245.28,199.87,,,,266.06499999999994,338.70500000000004,361.905,217.55,255.29,232.6,208.26,189.685,176.795,307.47,295.88,282.35,271.975,,245.34,L8
2017-08-14 21:54:07+00:00,257.32,250.66,244.055,247.82,254.115,272.765,264.405,273.47,273.41499999999996,282.73,262.055,242.655,201.04000000000002,,,178.17,265.56999999999994,335.18,363.48,224.1,257.18,226.58499999999998,209.99,189.445,176.38,310.55,298.02,284.57000000000005,273.945,,,L8
2017-10-01 21:54:18+00:00,257.32,250.66,244.055,247.82,254.115,272.765,264.405,278.74333333333334,280.41,289.93333333333334,262.39000000000004,242.60333333333332,201.68666666666664,,,174.095,266.95666666666665,335.00666666666666,362.03,220.4,253.04999999999998,221.69666666666663,204.77666666666664,185.94666666666663,172.99,309.08666666666664,296.2733333333333,283.00666666666666,272.8066666666667,,,L8
2017-12-04 21:54:13+00:00,257.32,250.66,244.055,247.82,254.115,272.765,264.405,278.74333333333334,280.41,289.93333333333334,262.39000000000004,242.60333333333332,201.68666666666664,,,175.57000000000002,277.03,338.1825,362.72249999999997,220.4,253.04999999999998,221.69666666666663,204.77666666666664,185.94666666666663,172.99,307.5525,294.52750000000003,281.58000000000004,271.03999999999996,,,L8
2018-04-11 21:53:25+00:00,267.94,259.02,253.83,256.5,259.4,276.46,279.64,284.09,283.17,290.41,278.01,256.83,216.53,,,178.52,287.485,338.065,363.275,202.44,250.03,225.27,202.22,182.58,165.47,304.91999999999996,290.755,279.265,268.17,,,L8
2018-06-30 21:53:07+00:00,268.015,254.76,248.76,253.39,252.40999999999997,279.225,267.64,285.28999999999996,268.985,280.42,267.28499999999997,243.175,203.07,,,,265.765,330.73,360.98,211.025,251.7,227.97500000000002,208.125,188.76,172.95499999999998,309.095,293.12,282.515,271.19,,,L8
2018-07-16 21:53:15+00:00,268.015,254.76,248.76,253.39,260.21666666666664,281.96999999999997,277.46666666666664,285.28999999999996,268.985,280.42,267.28499999999997,243.175,203.07,178.74,242.84,,265.765,330.73,372.0733333333333,209.89666666666668,251.91666666666666,230.94000000000003,208.49666666666667,191.87333333333333,173.78666666666666,319.9866666666667,303.20666666666665,289.52333333333337,277.1433333333334,,,L8
2018-08-17 21:53:31+00:00,263.08,253.23333333333335,246.48666666666668,253.39,260.21666666666664,281.96999999999997,281.10249999999996,289.1766666666667,268.985,280.42,267.28499999999997,239.35,199.01,178.74,242.84,,265.68333333333334,330.72333333333336,368.6875,211.2375,251.7375,231.93,209.66,201.60500000000002,172.95749999999998,317.4625,301.095,287.755,275.5675,,,L8
2018-09-02 21:53:38+00:00,263.08,253.23333333333335,246.48666666666668,253.39,260.21666666666664,281.96999999999997,281.10249999999996,289.1766666666667,268.985,280.42,267.28499999999997,239.35,199.01,178.74,242.84,,277.9925,330.72333333333336,368.6875,211.2375,251.7375,231.93,209.66,201.60500000000002,172.95749999999998,317.4625,301.095,294.71,280.67199999999997,,,L8
2018-10-20 21:53:56+00:00,260.03,256.16,250.62333333333333,252.33499999999998,260.625,284.725,281.59,291.72,254.8,270.43,256.56,230.60999999999999,190.25,178.74,242.84,,281.4166666666667,331.875,371.0,214.17,252.3066666666667,234.15,212.14,207.9466666666667,175.4533333333333,318.9075,301.98249999999996,295.422,280.74799999999993,,,L8
2018-11-05 21:54:00+00:00,260.03,256.16,250.62333333333333,252.33499999999998,260.625,284.725,281.59,291.72,254.8,270.43,256.56,230.60999999999999,190.25,178.74,242.84,,281.4166666666667,331.875,371.0,214.17,252.3066666666667,234.15,212.14,207.9466666666667,175.4533333333333,319.35,302.268,294.115,280.1816666666667,,,L8
2018-12-07 21:53:57+00:00,260.03,256.16,250.62333333333333,252.33499999999998,267.06666666666666,283.8866666666667,281.59,291.72,254.8,270.43,256.56,230.60999999999999,190.25,178.74,242.84,171.04,284.9425,336.93666666666667,367.31,211.93249999999998,251.365,231.48000000000002,209.04,202.7175,173.64749999999998,315.58666666666664,299.85999999999996,291.92571428571426,278.32142857142856,,,L8
2019-06-17 21:53:54+00:00,251.02,243.91,240.71,,268.63,,,,,,270.3,,,,,,319.77,360.28,367.65,214.21,248.94,210.92,203.55,187.25,172.05,309.04,297.56,287.36,277.79,,,L8
2019-08-04 21:54:09+00:00,247.615,242.285,238.61,241.45,257.43,253.49,255.05,256.3,259.41,272.88,264.21000000000004,240.44,190.9,,,,319.77,345.93499999999995,367.65,219.175,253.6,226.46499999999997,206.85500000000002,192.08499999999998,177.875,303.395,293.29499999999996,283.615,272.87,,,L8
