dates,satname,nzd0574-0000,nzd0574-0001,nzd0574-0002,nzd0574-0003,nzd0574-0004,nzd0574-0005,nzd0574-0006,nzd0574-0007,nzd0574-0008,nzd0574-0009,nzd0574-0010,nzd0574-0011,nzd0574-0012,nzd0574-0013,nzd0574-0014,nzd0574-0015,nzd0574-0016
2020-09-28 22:13:19.208000,L8,195.94,125.57,189.02,99.58,185.95,183.75,143.24,127.55,193.65,200.54,170.96,172.19,119.73,132.28,84.76,103.95,109.12
2020-10-14 22:13:20.968000,L8,194.84,185.67,191.36,191.81,188.58,77.40,209.97,205.02,110.11,212.00,158.04,175.32,167.06,214.65,212.70,215.88,210.19
2020-11-15 22:13:18.132000,L8,240.93,245.10,264.60,258.41,255.79,257.06,252.89,259.96,263.08,256.65,261.54,267.81,266.21,270.13,266.19,260.95,261.73
2021-03-07 22:12:56.281000,L8,224.96,223.97,236.00,233.66,241.18,246.04,239.61,239.75,243.98,244.11,243.21,237.45,243.21,243.18,246.48,240.32,237.04
2021-04-24 22:12:37.250000,L8,216.58,212.47,222.14,218.72,218.10,39.28,93.13,28.06,72.53,228.72,226.58,224.72,225.27,232.55,230.58,229.67,229.54
2021-06-27 22:12:54.060000,L8,93.74,86.52,73.16,208.04,162.33,149.20,176.76,160.83,172.18,210.02,184.59,125.98,98.51,215.09,32.46,112.71,126.13
2021-07-13 22:12:55.390000,L8,210.69,201.80,209.70,198.89,,219.12,212.32,210.38,224.07,207.76,187.39,165.13,6.56,217.28,30.92,110.08,121.20
2021-08-14 22:13:09.539000,L8,209.23,201.35,204.90,212.05,193.82,65.70,123.47,118.15,92.71,219.76,183.33,180.01,202.22,223.12,23.99,92.89,115.26
2021-08-30 22:13:14.099000,L8,203.00,193.84,199.24,206.41,98.56,205.31,212.48,121.19,99.12,213.75,177.91,205.74,168.34,218.36,219.19,220.21,208.41
2021-10-01 22:13:22.595000,L8,219.97,219.90,231.49,229.42,237.40,243.72,237.99,238.66,243.97,238.66,241.50,237.02,239.91,242.44,241.15,241.99,235.99
2021-11-02 22:13:26.046000,L8,192.18,125.22,166.22,98.86,184.98,188.71,180.48,207.91,212.93,212.12,157.66,175.97,124.76,135.45,42.97,96.05,95.92
2021-11-06 22:14:00.001000,L9,196.46,191.84,200.09,200.79,193.28,61.15,207.12,212.26,218.24,214.59,187.10,172.72,206.43,217.75,217.71,220.33,216.87
2021-11-18 22:13:20.648000,L8,211.40,208.33,219.06,217.80,225.26,232.87,225.04,227.96,238.33,230.43,233.29,226.41,226.47,233.35,228.89,231.53,230.08
2021-12-20 22:13:20.111000,L8,247.03,246.52,263.26,259.13,258.40,259.21,263.43,266.47,269.00,271.86,275.37,273.64,267.65,273.24,270.39,276.54,268.97
2022-01-21 22:13:11.780000,L8,216.13,221.13,231.62,224.65,236.75,238.21,232.17,233.20,241.01,236.96,243.72,235.29,236.60,240.18,239.98,238.03,234.60
2022-01-29 22:13:17.402000,L9,218.03,217.66,231.66,225.77,232.27,241.95,232.09,233.34,242.11,236.99,238.02,234.71,238.23,239.80,240.58,237.98,234.59
2022-03-02 22:13:01.886000,L9,185.27,183.48,164.13,,,,,,,154.89,150.11,130.92,116.04,118.93,70.78,113.13,114.23
2022-03-26 22:12:47.702000,L8,223.42,223.63,235.25,231.02,235.17,244.50,238.68,239.65,245.90,241.10,246.54,239.54,241.85,247.09,249.55,245.62,245.56
2022-04-03 22:12:57.221000,L9,213.73,210.34,217.40,215.79,220.44,227.45,222.31,223.85,230.22,227.47,229.20,221.44,224.18,231.42,229.95,227.78,228.75
2022-05-05 22:12:42.986000,L9,209.49,200.61,201.51,91.83,178.03,200.07,134.38,200.39,220.21,217.43,182.53,174.33,140.59,216.67,25.84,100.81,102.03
2022-05-21 22:12:31.466000,L9,209.95,198.29,200.66,20.17,,202.32,,,,209.12,183.30,159.28,130.94,214.05,32.97,112.00,106.00
2022-06-14 22:13:11.037000,L8,200.75,199.79,201.00,,,,,,,161.21,158.98,144.64,,,215.39,213.16,212.11
2022-06-22 22:12:50.587000,L9,212.52,202.33,207.35,166.22,,,,,,163.85,182.90,157.45,75.34,87.76,68.00,112.74,164.15
2022-07-08 22:12:51.102000,L9,208.74,201.15,205.77,158.90,171.50,211.91,204.25,,186.70,173.28,183.83,169.45,147.84,55.47,28.43,108.85,110.69
2022-07-16 22:13:14.888000,L8,206.99,197.03,200.61,,,,,,,156.60,159.80,151.96,,,217.74,214.99,212.28
2022-08-09 22:13:10.348000,L9,206.52,197.58,205.63,158.18,98.45,209.03,,,223.22,208.25,185.17,153.84,164.04,215.77,40.31,98.00,111.15
2022-12-23 22:13:23.727000,L8,242.26,247.15,265.51,257.33,258.85,256.98,252.08,259.08,259.63,249.15,258.21,253.30,253.91,256.21,259.02,256.50,258.84
2023-01-08 22:13:24.303000,L8,192.82,189.34,192.83,189.71,186.56,202.35,206.69,208.74,214.31,212.43,165.48,169.37,148.89,136.02,216.95,212.12,215.16
2023-01-16 22:13:22.088000,L9,223.58,221.01,236.74,233.65,255.94,256.40,257.16,257.61,250.53,242.27,250.16,243.65,246.39,248.89,251.01,246.77,244.07
2023-02-17 22:13:25.410000,L9,196.65,189.26,144.71,91.67,15.71,62.28,136.34,121.45,89.27,168.58,160.93,175.41,123.52,139.29,39.74,103.28,112.76
2023-02-25 22:13:04.126000,L8,222.94,222.86,234.30,231.53,233.70,249.31,237.76,233.60,241.72,237.93,245.89,238.16,238.67,242.41,244.40,239.74,237.00
2023-03-05 22:13:13.287000,L9,186.39,191.20,194.25,187.33,180.58,188.61,208.35,204.29,123.99,210.27,161.18,154.75,128.26,137.98,216.25,201.68,214.80
2023-03-13 22:12:59.020000,L8,225.74,230.22,240.91,234.72,251.16,249.56,249.66,255.44,249.64,245.36,249.73,238.26,252.31,248.70,249.67,245.45,246.74
2023-03-21 22:13:07.064000,L9,205.37,196.94,205.32,207.26,16.70,69.11,120.05,127.51,90.54,217.63,179.49,180.08,164.45,207.60,36.23,99.55,106.17
2023-03-29 22:12:48.912000,L8,228.69,227.27,238.80,237.24,242.71,250.14,254.38,266.54,267.52,250.14,246.17,240.56,251.11,246.22,251.25,244.10,244.32
2023-04-06 22:12:57.203000,L9,222.99,227.13,254.69,233.27,229.74,235.46,240.98,236.28,236.25,232.60,228.93,229.44,237.56,260.73,238.44,237.44,247.22
2023-04-22 22:12:51.035000,L9,208.29,200.27,206.56,188.29,189.00,207.91,213.60,201.00,,209.40,171.03,140.91,142.99,194.59,218.70,217.84,220.01
2023-05-16 22:12:16.239000,L8,213.70,206.01,208.00,194.80,172.85,217.55,168.52,208.61,222.94,201.25,182.22,137.91,121.85,213.77,35.43,103.74,111.02
2023-05-24 22:12:29.077000,L9,210.01,203.24,206.35,191.89,,209.58,213.99,207.47,223.97,211.01,181.25,128.80,145.52,51.43,30.00,108.78,119.76
2023-06-01 22:12:19.164000,L8,211.23,204.16,208.01,187.54,,153.48,212.82,197.53,223.26,208.14,180.11,135.38,151.71,57.23,38.17,110.77,124.48
2023-06-09 22:12:24.777000,L9,218.79,213.92,223.61,211.32,200.72,213.57,159.16,155.81,,221.05,191.73,211.83,205.64,156.20,121.85,93.62,73.40
2023-07-03 22:12:39.306000,L8,212.09,208.98,211.23,190.59,,221.20,174.48,207.22,186.72,174.08,179.67,138.44,145.88,162.27,219.18,221.47,221.10
2023-07-11 22:12:36.241000,L9,243.37,245.93,258.56,262.87,262.25,266.29,266.27,266.94,260.98,264.43,261.17,254.87,262.04,249.74,264.09,257.65,253.01
2023-07-27 22:12:38.836000,L9,236.99,237.92,252.18,249.74,254.66,262.17,260.45,260.61,257.78,259.38,253.12,244.48,255.12,248.35,255.41,250.67,247.53
2023-08-20 22:12:59.423000,L8,201.94,198.21,199.07,21.29,,199.42,132.87,,,171.05,156.74,142.58,162.11,159.21,215.52,217.32,213.32
2023-08-28 22:12:56.142000,L9,204.92,193.84,191.13,188.84,,123.71,134.59,201.37,217.67,208.54,155.59,146.30,164.43,154.24,129.16,191.65,
2023-10-31 22:13:09.706000,L9,215.35,213.45,229.89,227.45,237.22,238.21,231.88,231.85,238.28,232.08,240.74,227.79,226.40,234.30,228.97,233.32,229.62
2023-11-24 22:13:15.871000,L8,211.59,208.18,222.01,220.55,224.93,230.82,225.47,228.90,229.43,226.77,234.41,222.80,219.81,228.56,227.81,232.40,226.86
2023-12-10 22:13:09.269000,L8,210.98,207.80,223.95,219.20,222.31,232.32,225.40,225.96,230.82,225.52,223.91,221.87,218.25,224.40,226.75,228.04,225.42
2024-01-11 22:13:08.314000,L8,212.60,211.80,228.49,224.26,238.57,238.28,240.63,230.20,239.22,232.51,240.83,227.45,223.07,231.25,227.71,232.90,226.71
2024-02-04 22:13:19.606000,L9,247.66,225.33,239.89,239.05,248.25,255.21,251.04,253.92,258.78,265.38,258.01,261.86,262.89,260.61,261.64,268.55,259.46
2024-02-12 22:13:06.098000,L8,204.99,199.96,210.51,214.09,187.97,221.94,218.45,222.13,226.08,220.48,209.73,214.51,213.04,219.00,220.74,222.90,221.96
2024-02-20 22:13:07.958000,L9,185.99,187.98,186.96,185.97,175.67,185.22,138.46,181.12,127.61,170.68,159.37,151.54,123.56,132.97,33.53,104.57,147.17
2024-02-28 22:13:00.104000,L8,220.78,224.18,238.52,233.59,235.55,248.30,244.57,249.99,246.28,242.99,241.74,234.97,240.52,236.55,239.05,238.48,233.07
2024-03-15 22:12:49.841000,L8,234.51,240.51,246.54,244.21,252.90,255.91,251.96,254.40,258.63,262.53,255.92,256.84,255.97,254.47,260.14,245.36,239.01
2024-03-23 22:13:07.482000,L9,196.48,192.03,187.87,56.21,,190.50,118.32,194.05,131.91,208.16,168.48,141.15,130.95,135.75,45.08,103.87,125.16
2024-05-02 22:12:20.382000,L8,235.80,231.65,249.93,248.40,250.52,255.00,254.38,254.31,256.91,265.18,255.93,256.47,251.00,262.15,264.07,265.59,244.16
2024-05-10 22:12:36.648000,L9,212.14,207.24,208.25,211.50,166.81,71.95,114.91,120.54,93.85,216.98,189.40,183.27,180.98,203.41,26.41,97.91,115.87
2024-05-26 22:12:24.082000,L9,210.59,208.15,206.60,194.74,,218.85,214.80,217.83,224.14,210.54,187.83,179.32,143.72,157.09,217.87,218.94,219.29
2024-06-11 22:12:18.141000,L9,211.37,204.09,202.79,195.45,,208.59,218.05,199.51,224.45,212.00,185.14,168.25,98.73,184.78,218.34,218.36,217.75
2024-06-27 22:12:04.918000,L9,211.70,206.09,202.59,191.33,,213.32,215.19,207.27,223.78,205.04,183.95,156.24,133.34,50.33,39.40,112.23,130.77
2024-07-05 22:12:21.266000,L8,211.82,207.10,208.13,195.26,,219.61,217.10,203.62,219.78,211.20,186.42,174.74,133.37,51.17,41.98,108.99,130.38
2024-07-13 22:12:26.404000,L9,211.32,206.45,206.58,96.64,,82.88,167.49,210.14,225.00,203.00,180.16,180.36,152.85,151.30,218.34,216.33,216.95
2024-08-06 22:12:33.326000,L8,205.69,200.49,196.27,76.79,,205.33,151.85,202.60,220.78,209.46,171.61,152.60,151.56,147.79,61.19,105.08,124.93
2024-09-07 22:12:54.954000,L8,226.89,225.24,238.09,236.42,242.09,246.57,246.05,243.67,256.09,247.25,251.61,237.30,237.00,243.52,253.29,249.69,234.75
2024-11-02 22:13:05.642000,L9,214.59,217.03,230.02,225.61,232.71,239.94,229.12,229.00,234.48,231.51,241.02,228.87,224.09,236.10,227.73,232.84,228.13
2024-11-10 22:13:01.543000,L8,216.25,216.88,230.55,227.12,230.23,232.28,231.63,231.79,235.70,233.18,238.94,230.77,225.29,234.14,227.66,231.20,229.18
2024-12-12 22:13:00.078000,L8,252.50,256.65,274.26,276.50,271.40,276.61,277.95,280.26,282.86,280.37,274.57,281.08,271.73,263.76,268.40,269.86,264.84
2024-12-28 22:13:02.567000,L8,197.04,197.70,201.60,208.23,197.24,206.64,,,,153.49,148.26,132.17,,,,,
2025-01-05 22:13:06.930000,L9,225.61,228.30,245.58,246.98,253.35,252.90,247.04,245.91,252.67,245.07,251.38,244.95,243.18,247.78,252.50,240.53,237.88
2025-01-21 22:13:13.111000,L9,221.23,226.27,238.02,234.11,245.03,248.60,244.19,241.47,250.87,249.67,251.10,240.49,244.62,249.34,249.13,238.45,236.67
2025-02-06 22:13:07.305000,L9,224.19,230.15,241.59,236.90,251.66,250.90,249.83,250.90,254.80,256.41,257.09,243.77,243.86,252.04,254.76,239.51,247.32
2025-02-14 22:13:00.313000,L8,198.85,198.44,195.21,208.37,2.23,52.85,108.61,116.70,77.35,214.84,168.22,212.39,179.07,204.97,30.66,160.50,100.00
2025-02-22 22:13:09.242000,L9,221.77,223.62,237.40,232.50,243.02,243.20,240.18,239.22,244.69,236.38,254.38,238.12,242.04,247.36,252.81,232.16,230.76
2025-03-02 22:12:52.152000,L8,218.19,217.14,232.58,228.09,233.99,236.62,230.83,230.98,234.54,232.68,239.59,226.01,225.64,233.62,246.52,229.89,226.72
2025-03-10 22:13:04.148000,L9,218.66,220.83,348.65,278.30,242.93,,279.17,233.66,234.35,232.24,233.19,231.80,227.67,227.90,228.06,228.76,225.98
2025-03-26 22:12:53.328000,L9,215.20,216.66,231.44,225.25,227.86,229.69,229.43,229.97,232.13,230.85,233.61,223.91,222.53,226.72,226.34,227.04,224.44
2025-04-11 22:12:53.551000,L9,218.85,220.71,234.26,228.46,229.52,234.68,234.29,233.96,235.95,232.75,236.51,226.11,223.95,229.49,229.19,230.50,227.25
2025-05-05 22:12:24.502000,L8,209.38,202.00,197.20,188.10,71.03,209.97,136.13,,,159.09,147.15,114.97,,,,,
2025-05-21 22:12:27.926000,L8,211.27,201.13,196.56,193.55,71.96,208.93,215.93,200.27,222.14,211.32,183.75,175.34,154.83,159.90,27.68,98.96,118.26
2025-05-29 22:12:27.625000,L9,198.40,194.16,,,,,,,,161.35,154.45,106.48,77.84,,,,
2025-06-06 22:12:30.719000,L8,210.33,203.77,205.32,159.20,,215.86,214.16,197.10,,185.15,158.28,136.43,121.88,55.71,45.27,111.56,130.21
2025-06-14 22:12:35.113000,L9,213.32,207.55,200.64,206.62,70.56,217.65,218.47,208.04,225.37,209.65,187.69,211.37,155.47,182.84,29.03,99.97,125.45
2025-06-22 22:12:43.606000,L8,211.07,201.55,196.34,187.24,,,,,,174.80,172.80,133.34,137.41,132.73,213.38,211.41,205.60
2025-06-30 22:12:43.619000,L9,213.64,206.17,202.72,194.67,,218.70,216.44,204.71,225.56,189.28,185.30,167.14,137.57,141.87,217.95,217.78,207.54
2025-07-24 22:12:53.821000,L8,210.96,207.96,208.95,204.17,188.56,222.22,216.07,214.65,225.12,195.42,184.09,122.77,157.81,154.73,45.82,103.77,124.03
2025-08-01 22:12:54.806000,L9,211.37,205.89,205.46,214.56,0.00,75.26,118.42,121.64,158.90,211.20,183.85,214.61,183.84,202.83,27.33,92.55,118.73
2025-08-09 22:13:01.398000,L8,207.64,201.64,201.60,189.27,,213.79,215.29,201.25,223.45,173.61,178.91,143.18,159.17,48.90,37.82,101.15,126.43
2025-08-25 22:13:03.791000,L8,219.27,216.67,230.35,226.72,228.34,42.58,64.27,74.96,31.29,229.98,232.25,228.36,223.72,225.34,225.51,230.69,220.52
2025-09-02 22:13:11.366000,L9,234.51,232.95,250.55,251.45,250.52,251.95,257.69,260.33,253.56,261.41,260.73,261.60,249.09,249.46,256.81,254.01,253.49
2025-09-10 22:13:08.201000,L8,206.28,200.12,195.72,209.32,71.30,217.37,215.53,213.65,222.78,198.55,161.11,143.20,181.20,202.61,28.23,94.01,115.97
2025-09-26 22:13:14.966000,L8,212.77,212.48,227.96,222.56,224.18,21.20,63.82,26.66,55.08,228.28,227.37,222.17,221.27,221.52,224.48,227.93,218.40
2025-10-04 22:13:17.983000,L9,213.48,212.02,228.35,223.59,224.49,39.41,64.13,60.13,53.37,229.93,227.56,225.42,222.78,223.98,224.27,227.50,217.70
