dates,nzd0574-0000,nzd0574-0001,nzd0574-0002,nzd0574-0003,nzd0574-0004,nzd0574-0005,nzd0574-0006,nzd0574-0007,nzd0574-0008,nzd0574-0009,nzd0574-0010,nzd0574-0011,nzd0574-0012,nzd0574-0013,nzd0574-0014,nzd0574-0015,nzd0574-0016,satname
2001-01-03 22:03:24+00:00,210.93999999999997,214.38333333333333,199.6575,230.44000000000003,233.37,104.57000000000001,129.79,131.45,235.62,216.495,122.57,223.37,238.54999999999998,237.39333333333335,234.975,237.745,213.42,L7
2001-01-19 22:03:31+00:00,217.2375,214.38333333333333,199.6575,230.44000000000003,233.37,104.57000000000001,129.79,131.45,235.62,216.495,122.57,223.37,245.785,245.03500000000003,244.14000000000001,244.43999999999997,226.01749999999998,L7
2001-02-20 22:03:24+00:00,213.23250000000002,202.95666666666668,186.1025,221.96666666666667,233.37,70.745,111.99,116.155,235.62,214.365,165.68,221.5333333333333,244.72333333333333,243.91,244.14000000000001,244.43999999999997,232.08249999999998,L7
2001-06-28 22:02:21+00:00,222.215,193.72,165.245,209.72,201.4,52.39,100.24,109.76,203.14,202.81333333333336,175.11666666666667,197.81,267.49,267.96,232.95499999999998,257.83,229.40999999999997,L7
2001-08-15 22:01:50+00:00,205.595,203.975,171.555,210.815,201.4,52.39,100.24,109.76,207.8,211.54333333333332,201.59,199.13333333333333,210.72,,191.08499999999998,220.67,195.01,L7
2001-08-31 22:01:41+00:00,207.85,213.81,165.62,215.375,201.4,102.22,125.14,136.3,207.8,212.32333333333335,203.27,201.16333333333333,208.405,,191.08499999999998,220.67,197.76,L7
2001-10-02 22:01:16+00:00,208.70666666666668,211.90333333333334,165.62,215.375,201.4,107.325,130.125,137.19,207.8,213.935,207.185,205.08999999999997,211.51666666666665,,191.08499999999998,220.67,197.76,L7
2002-01-22 22:01:52+00:00,202.07,211.90333333333334,162.155,215.375,,107.325,130.125,137.19,201.78,206.41750000000002,211.58333333333334,202.8625,211.51666666666665,,178.73,220.67,197.76,L7
2002-03-27 22:01:49+00:00,201.47666666666666,204.46,158.69,212.89,208.7,112.43,135.11,138.08,191.1,201.64,212.41,198.87,210.8,229.99,182.33,218.24,215.6,L7
2002-05-14 22:01:43+00:00,202.72000000000003,207.82,158.69,213.805,203.32,,,,210.285,199.54,215.12,185.13,206.885,227.91000000000003,163.68499999999997,221.28500000000003,213.86,L7
2002-07-01 22:01:27+00:00,202.72000000000003,207.82,145.765,213.805,203.32,,,,210.285,197.975,215.12,185.13,206.885,227.91000000000003,163.68499999999997,221.28500000000003,213.86,L7
2002-08-18 22:01:09+00:00,211.8166666666667,210.90333333333334,173.085,213.805,203.32,,,,224.82,204.7625,209.71,189.88,206.885,227.91000000000003,168.75666666666666,218.36666666666667,213.86,L7
2002-10-05 22:00:43+00:00,212.89666666666665,212.02666666666664,186.57333333333335,214.72,197.94,125.71,137.61,136.88,224.82,210.4975,212.90333333333334,188.20499999999998,209.195,227.945,161.96999999999997,218.43,212.12,L7
2002-11-06 22:00:53+00:00,212.89666666666665,212.02666666666664,186.57333333333335,214.72,197.94,125.71,137.61,136.88,224.82,210.4975,212.90333333333334,188.20499999999998,209.195,227.945,161.96999999999997,218.43,232.06,L7
2002-12-08 22:01:15+00:00,202.98666666666668,206.45000000000002,184.28750000000002,,,125.71,137.61,136.88,220.17,205.82,207.18,200.76,208.48,230.06,178.9,212.53,252.0,L7
2003-01-25 22:01:30+00:00,196.1925,206.45000000000002,201.4366666666667,,,125.71,137.61,136.88,205.435,205.0575,202.51,200.76,208.48,230.06,167.26,197.595,252.0,L7
2003-03-14 22:01:44+00:00,199.98999999999998,203.21333333333334,200.59666666666666,215.96,191.56,125.71,123.86000000000001,123.53999999999999,190.7,207.23,208.58333333333334,210.855,208.365,230.06,155.62,182.66,252.0,L7
2003-08-13 21:49:56+00:00,209.44,202.78500000000003,200.64,205.505,191.56,212.45,163.995,162.11,210.14,210.535,217.11,220.95,208.25,,204.07,196.95,190.35,L5
2003-08-29 21:50:14+00:00,203.3033333333333,202.21333333333334,197.33666666666667,204.6966666666667,189.755,210.07999999999998,181.68666666666664,177.07666666666668,207.755,210.35333333333332,217.11,220.95,207.19,209.31,206.43499999999997,204.55,200.11,L5
2003-09-30 21:50:42+00:00,192.635,199.64,190.6,199.065,187.95,210.07999999999998,217.47499999999997,222.63666666666668,221.59333333333333,219.43333333333337,,246.18,206.13,231.54500000000002,221.27666666666664,219.0,200.11,L5
2003-10-16 21:50:55+00:00,206.0666666666667,199.64,208.22,199.065,187.95,210.07999999999998,226.43666666666664,227.7575,227.605,226.005,,246.18,206.13,239.75666666666666,228.92249999999999,226.335,200.11,L5
2004-01-04 21:51:46+00:00,206.0666666666667,199.64,208.22,199.065,187.95,210.07999999999998,226.43666666666664,227.7575,227.605,226.005,,246.18,206.13,239.75666666666666,234.262,226.335,200.11,L5
2004-04-09 21:52:31+00:00,221.325,211.2,227.445,217.79,204.12,219.27,233.255,231.65,227.425,230.07,211.85,190.51,217.67,238.55499999999998,241.1,248.34,,L5
2004-07-14 21:55:18+00:00,200.775,204.845,203.965,217.79,204.12,219.27,222.15,220.18,209.21,198.875,176.93,164.46499999999997,217.67,220.93,187.58999999999997,207.66,203.06,L5
2004-07-30 21:55:39+00:00,198.34,201.93999999999997,199.52666666666667,208.0,204.12,219.27,222.15,220.18,209.21,190.8033333333333,167.00333333333333,160.65333333333334,217.67,220.93,183.18666666666664,191.065,203.06,L5
2004-08-15 21:56:01+00:00,198.42000000000002,201.0875,199.88,208.87666666666667,204.12,218.94,221.32,217.655,207.10500000000002,194.56,164.795,160.6875,217.67,216.655,181.2925,191.065,203.06,L5
2004-10-02 21:57:14+00:00,195.31199999999998,199.668,199.334,208.475,204.12,218.94,221.32,217.655,207.10500000000002,194.942,162.89600000000002,164.36599999999999,217.67,211.1966666666667,177.098,189.79333333333332,203.06,L5
2004-10-18 21:57:35+00:00,199.246,196.78500000000003,196.31,205.37,,218.61,232.7,228.255,223.83499999999998,199.776,150.6575,157.82999999999998,244.88,206.33,167.41750000000002,204.0875,222.925,L5
2005-01-06 21:59:00+00:00,203.74166666666667,203.55800000000002,196.31,205.37,,218.61,234.54,232.92999999999998,229.51999999999998,205.70666666666668,150.6575,157.82999999999998,248.82999999999998,206.33,167.41750000000002,212.47600000000003,228.8166666666667,L5
2005-02-23 21:59:43+00:00,212.83,212.32,197.15,207.27,,,241.565,241.82999999999998,241.77999999999997,223.47333333333333,155.3,179.08,248.82999999999998,200.28,160.32,234.53,244.68666666666664,L5
2005-03-11 21:59:55+00:00,209.48,206.21,194.53,206.715,,215.64,229.64,232.96333333333334,241.77999999999997,219.37,169.805,174.86,248.82999999999998,202.1,179.91499999999996,229.59,234.85999999999999,L5
2005-03-27 22:00:03+00:00,207.93800000000002,204.8725,197.12333333333333,207.61333333333334,191.49,216.02999999999997,224.5275,228.8,241.77999999999997,218.044,168.99333333333334,175.77666666666667,237.03,209.1933333333333,191.1233333333333,228.4,230.60999999999999,L5
2005-04-28 22:00:11+00:00,214.3675,214.3225,197.11,221.32333333333335,191.49,216.02999999999997,217.73333333333335,230.6225,246.64,226.53250000000003,175.84,174.125,233.10500000000002,225.09666666666666,219.25333333333333,235.13400000000001,229.81800000000004,L5
2005-05-30 22:00:27+00:00,210.55,211.254,197.62,221.32333333333335,191.49,215.89666666666665,216.2425,230.6225,246.64,222.51800000000003,171.11,165.23999999999998,233.10500000000002,221.03750000000002,219.25333333333333,235.13400000000001,229.81800000000004,L5
2005-09-19 22:01:08+00:00,206.7575,206.2225,198.30999999999997,228.905,191.49,216.02499999999998,210.48000000000002,232.49,252.39,222.6725,168.94333333333336,168.37,211.135,221.89999999999998,220.85666666666665,225.08333333333334,220.35666666666668,L5
2005-10-05 22:01:05+00:00,205.9275,204.9775,194.25,220.43,195.64,212.01,203.22500000000002,248.67,252.39,225.98333333333335,169.73000000000002,163.75,208.84,221.40666666666667,224.515,221.37333333333333,223.73000000000002,L5
2005-11-22 22:01:34+00:00,203.35750000000002,203.04,194.25,192.46,195.64,212.01,203.22500000000002,252.21,254.82,225.64666666666668,169.73000000000002,163.75,208.84,217.90666666666667,219.47999999999996,219.03333333333333,219.345,L5
2006-02-26 22:03:47+00:00,203.925,201.175,189.85999999999999,193.575,188.86,207.305,201.10000000000002,231.215,254.82,226.94000000000003,177.2,177.10500000000002,179.375,216.55333333333337,213.6933333333333,215.0975,212.7733333333333,L5
2006-05-17 22:05:09+00:00,206.15666666666667,206.39000000000001,198.25,206.265,195.03,212.515,213.245,227.67999999999998,254.82,227.76,176.885,174.085,153.24,218.1966666666667,218.61999999999998,217.94000000000003,214.84333333333333,L5
2006-08-21 22:06:31+00:00,198.95333333333335,198.40333333333334,198.42,208.90333333333334,195.03,215.67999999999998,215.62333333333333,213.63,,209.66,170.98666666666668,174.085,146.68666666666667,208.42666666666665,210.60999999999996,210.675,207.23499999999999,L5
2006-09-06 22:06:43+00:00,192.59333333333333,192.9666666666667,196.0233333333333,204.67333333333332,207.98,211.22333333333333,215.52333333333334,212.35666666666668,,204.54666666666665,162.24333333333334,173.99,138.07,205.28,201.89499999999998,208.765,202.41,L5
2006-09-22 22:06:54+00:00,192.8675,193.63750000000002,195.22,204.315,199.70999999999998,210.4175,214.41500000000002,212.0575,,205.6875,164.0375,173.27,138.07,207.7575,205.10666666666665,211.71666666666667,205.1833333333333,L5
2006-12-11 22:08:04+00:00,200.8375,190.31333333333336,189.95000000000002,199.80666666666664,191.44,207.62,212.89666666666668,209.20666666666668,,209.2225,159.65666666666667,172.55,128.82,214.64750000000004,212.0733333333333,221.96666666666667,214.8733333333333,L5
2007-09-09 22:06:09+00:00,198.0,193.6,198.65,,152.64,,,,,203.57,168.2,,141.68,206.6,208.05,213.39,209.41,L5
2008-03-03 22:03:15+00:00,196.275,191.64499999999998,192.24,194.88,152.64,,,,,203.57,149.85,,141.68,206.6,208.05,206.325,199.765,L5
2008-10-29 21:56:36+00:00,,,,,,,,,,255.61,,259.2,,270.08,267.16,271.56,265.95,L5
2009-02-02 21:58:34+00:00,229.78,231.7,,,,,,250.5,,255.215,,256.22,255.69,262.925,258.15,257.055,251.375,L5
2010-02-05 22:03:53+00:00,227.28,226.81,242.02,243.8,,247.25,250.57,255.45,260.09,251.81,257.59,252.64,254.98,249.41,249.3,243.02,236.9,L5
2010-02-21 22:03:56+00:00,225.14,225.775,244.99,242.925,,247.41500000000002,246.785,252.08499999999998,258.90999999999997,252.405,259.28499999999997,251.97,255.435,251.67000000000002,250.525,241.78,238.63,L5
2010-11-04 22:02:50+00:00,,,,,,,,,,,,,,,267.68,263.34,276.6,L5
2011-01-07 22:02:56+00:00,217.54,220.85,239.51,,,,,243.21,247.95,244.58,,249.55,250.73,251.46,260.56,256.375,258.735,L5
2011-01-23 22:02:56+00:00,216.19,218.485,238.195,234.82,,,,244.55,249.5,245.74,,247.02,248.67000000000002,249.44,256.1033333333333,252.1933333333333,251.29,L5
2011-03-12 22:02:55+00:00,219.23000000000002,221.21666666666667,241.11666666666667,234.82,,,,244.28666666666666,250.83666666666667,247.67666666666665,251.66,248.26333333333332,250.51,249.81000000000003,255.04,251.4625,248.445,L5
2011-03-28 22:02:50+00:00,222.5375,223.96,243.79500000000002,242.605,,,248.47,245.14249999999998,251.9275,250.05,253.12,248.73250000000002,252.7925,251.085,254.968,251.798,247.754,L5
2013-06-05 22:15:03+00:00,209.73,193.05,200.77,204.55,,,,,221.06,,,,,,,217.07,215.39,L8
2013-07-23 22:14:58+00:00,210.39999999999998,197.125,202.88,205.53500000000003,,219.43,,,223.195,,,,,,220.79,217.39,215.39,L8
2013-09-25 22:14:53+00:00,210.39999999999998,197.125,202.88,205.53500000000003,,233.16500000000002,244.78,243.1,232.57000000000002,246.83,250.03,242.98,251.24,246.13,236.01999999999998,226.10666666666665,224.01,L8
2013-10-27 22:14:43+00:00,210.39999999999998,197.125,202.88,205.53500000000003,,233.16500000000002,244.78,243.1,232.57000000000002,246.83,250.03,242.98,251.24,246.13,246.58666666666667,226.10666666666665,232.55666666666664,L8
2013-11-28 22:14:37+00:00,212.75333333333333,202.91,212.15,213.57666666666668,,234.17666666666665,235.41,235.48000000000002,233.845,240.04500000000002,244.17000000000002,232.04500000000002,243.945,240.54,243.765,227.69,231.76,L8
2013-12-14 22:14:33+00:00,209.76999999999998,201.97666666666666,209.74,214.53,,234.17666666666665,235.41,235.48000000000002,238.10666666666665,232.16333333333333,221.8166666666667,213.69333333333336,233.89333333333335,233.12,243.765,231.23000000000002,237.21666666666667,L8
2013-12-30 22:14:25+00:00,207.14249999999998,197.99,204.97750000000002,210.075,180.94,223.35,235.41,225.60333333333332,232.15499999999997,227.475,207.6425,200.6875,233.89333333333335,233.12,243.765,231.23000000000002,237.21666666666667,L8
2014-01-31 22:14:04+00:00,204.57,194.84999999999997,202.0875,209.51,185.49,217.395,235.41,221.57999999999998,230.63,225.67200000000003,200.084,195.384,233.89333333333335,233.12,251.42333333333332,237.99,237.21666666666667,L8
2014-02-16 22:13:50+00:00,204.57,194.84999999999997,202.0875,209.51,185.49,217.395,235.41,225.054,230.63,225.67200000000003,200.084,195.384,233.89333333333335,233.12,252.47000000000003,248.24333333333334,244.93,L8
2014-03-20 22:13:25+00:00,202.864,193.24999999999997,199.692,206.21999999999997,185.49,211.63600000000002,222.01999999999998,225.054,230.63,225.67200000000003,194.20000000000002,185.91666666666666,233.89333333333335,233.12,252.47000000000003,248.24333333333334,244.93,L8
2014-04-05 22:13:10+00:00,206.76500000000001,199.42666666666665,199.692,212.50666666666666,185.49,211.64600000000002,210.64,224.92399999999998,229.9775,220.38250000000002,183.03400000000002,174.504,233.04666666666665,232.21,250.875,246.75666666666666,245.79250000000002,L8
2014-04-21 22:12:54+00:00,206.76500000000001,204.8485714285714,199.692,217.01142857142855,185.49,218.08,210.64,228.63166666666666,234.64600000000002,226.93800000000002,183.03400000000002,174.504,238.8175,237.3125,251.02800000000002,247.325,245.352,L8
2014-07-26 22:12:55+00:00,208.04000000000002,208.38799999999998,196.52666666666667,218.308,190.04,219.892,199.195,227.83799999999997,230.265,226.4766666666667,174.73,166.27666666666667,214.58,248.01,242.6225,240.1625,249.24666666666667,L8
2014-08-11 22:13:03+00:00,209.64000000000001,210.138,198.70333333333335,218.33,197.82,225.9625,202.88666666666668,226.406,230.9225,222.97333333333333,180.48666666666668,167.40333333333334,202.32,248.01,238.004,234.17,249.24666666666667,L8
2014-09-28 22:13:08+00:00,210.43,209.56799999999998,198.36333333333334,224.6475,197.82,227.365,204.09,219.464,227.35399999999998,220.4525,181.36666666666667,180.11333333333334,195.778,248.01,233.60249999999996,225.52499999999998,239.83499999999998,L8
2014-10-14 22:13:14+00:00,207.9025,203.954,201.6625,217.835,208.215,223.4775,208.3425,215.594,224.09,222.204,181.36666666666667,180.11333333333334,182.5475,242.01,228.58,222.5475,232.965,L8
2014-11-15 22:13:13+00:00,206.26,193.766,199.378,207.2175,208.215,214.55333333333337,208.3425,207.70000000000002,216.78250000000003,214.18400000000003,179.7425,179.9,166.475,222.625,218.3,212.9575,215.72500000000002,L8
2014-12-01 22:13:12+00:00,207.55166666666665,196.23833333333332,202.92999999999998,211.05,214.0533333333333,219.8,212.138,212.392,222.46200000000005,217.91,179.7425,179.9,166.475,227.41333333333333,220.67600000000002,216.712,219.9766666666667,L8
2015-02-19 22:12:49+00:00,204.30599999999998,193.5,200.22,209.15249999999997,222.17,212.36,210.98499999999999,212.70999999999998,230.2166666666667,214.142,167.87666666666667,167.36333333333334,180.725,227.41333333333333,221.82666666666668,223.18999999999997,219.9766666666667,L8
2015-03-07 22:12:42+00:00,203.0233333333333,192.64499999999998,198.77166666666668,206.05599999999998,222.17,207.76,210.98499999999999,209.75,225.8625,211.18500000000003,168.43,163.11,180.725,227.41333333333333,221.82666666666668,223.18999999999997,219.9766666666667,L8
2015-06-27 22:12:22+00:00,194.53999999999996,187.29499999999996,190.52500000000003,192.82,,188.825,196.67,195.12500000000003,212.8,187.70500000000004,165.71500000000003,148.235,,271.46,265.12,266.31,268.21,L8
2015-12-04 22:13:09+00:00,195.36,180.04,186.39,184.17,,192.25,198.25,203.05,,208.54,155.33,117.38,,271.46,265.12,266.31,268.21,L8
2015-12-20 22:13:09+00:00,203.44,193.28,202.51999999999998,201.13,228.8,192.25,210.82999999999998,215.585,234.91,220.375,155.33,117.38,231.41,252.045,247.445,249.255,248.67499999999998,L8
2016-01-05 22:13:05+00:00,205.74666666666667,196.83333333333334,207.4466666666667,206.00333333333333,227.645,211.595,214.70000000000002,219.56000000000003,234.39,223.26333333333332,155.33,117.38,229.91,232.27499999999998,228.81,230.89499999999998,229.485,L8
2016-02-06 22:13:01+00:00,202.95000000000002,193.86,203.065,201.0925,227.645,211.595,214.70000000000002,219.56000000000003,234.39,219.5475,157.085,117.38,229.91,232.27499999999998,228.81,230.89499999999998,229.485,L8
2016-02-22 22:12:54+00:00,204.45800000000003,196.05599999999998,206.038,204.116,225.17,211.595,214.70000000000002,219.56000000000003,234.21,221.2,180.25333333333333,117.38,228.86666666666667,230.35999999999999,228.95000000000002,230.03,228.6,L8
2016-03-09 22:12:52+00:00,204.16,195.92666666666665,205.53666666666666,204.42999999999998,220.2475,211.07666666666668,213.825,217.4225,230.375,220.57833333333335,187.26500000000001,117.38,222.48250000000002,226.5275,228.95000000000002,230.03,228.6,L8
2016-04-10 22:12:37+00:00,205.35857142857142,197.06571428571428,206.6442857142857,205.85285714285715,219.6,211.07666666666668,213.825,217.4225,230.375,221.69,191.454,117.38,222.266,226.52399999999997,228.3475,229.26749999999998,227.85,L8
2016-04-26 22:12:33+00:00,204.775,196.32625000000002,205.43875,203.045,197.87,206.025,212.20999999999998,213.67,228.31599999999997,220.06,189.35666666666668,147.07999999999998,206.78166666666667,213.22333333333333,228.3475,229.26749999999998,227.85,L8
2016-05-12 22:12:32+00:00,204.88,195.90666666666667,204.43333333333334,198.23,179.23857142857145,203.68800000000002,212.13,211.59833333333333,226.90166666666667,219.07888888888888,187.5914285714286,146.01,196.21714285714285,203.41571428571427,225.988,226.504,224.348,L8
2016-06-13 22:12:42+00:00,206.40666666666664,197.69444444444446,205.95555555555558,199.1688888888889,179.23857142857145,206.292,214.5,211.76833333333335,226.90166666666667,219.30777777777777,191.67428571428573,149.42,187.285,195.99375,224.93999999999997,225.05499999999998,222.9,L8
2016-07-15 22:12:58+00:00,205.57875,195.705,202.3825,193.875,145.31,201.448,210.45,204.13799999999998,223.48600000000002,215.19125,190.7775,144.475,167.1857142857143,179.5885714285714,223.00499999999997,221.166,218.43800000000002,L8
2016-08-16 22:13:05+00:00,206.79625000000001,196.52375,203.26625,194.98624999999998,132.1357142857143,200.365,210.45,204.18999999999997,221.97333333333336,215.13625,193.52625,140.35399999999998,161.97875000000002,175.71375,221.844,221.166,218.43800000000002,L8
2016-10-19 22:13:21+00:00,207.21166666666667,195.72,202.11,190.64666666666665,70.56,198.43,214.64600000000002,207.39666666666665,223.358,213.49666666666667,181.02200000000002,140.35399999999998,128.864,147.528,221.64499999999998,220.5075,216.9325,L8
2016-11-20 22:13:21+00:00,209.21499999999997,201.988,204.81750000000002,200.195,62.785000000000004,202.31333333333336,218.58333333333334,211.11999999999998,225.62666666666664,215.27499999999998,183.08,127.04,127.37666666666668,148.78333333333333,228.73250000000002,228.615,224.12,L8
2016-12-22 22:13:14+00:00,210.16000000000003,204.402,211.175,208.29749999999999,62.785000000000004,211.41333333333333,225.17999999999998,218.0625,228.4775,221.7975,182.66500000000002,126.755,128.68500000000003,151.15500000000003,232.275,232.41250000000002,228.1325,L8
2017-01-07 22:13:12+00:00,206.654,200.73833333333332,205.752,208.29749999999999,62.785000000000004,211.41333333333333,225.17999999999998,213.916,228.4775,221.7975,174.6933333333333,126.755,126.28333333333335,144.48333333333335,232.275,232.41250000000002,228.1325,L8
2017-01-23 22:13:07+00:00,207.406,202.63666666666666,210.064,215.8425,53.09,220.08333333333334,230.81000000000003,219.048,231.275,228.4375,169.78999999999996,123.87,123.505,139.865,232.958,236.42499999999998,232.66500000000002,L8
2017-02-08 22:12:58+00:00,205.3066666666667,199.87857142857143,206.50666666666666,209.302,53.09,220.08333333333334,222.9975,214.72,231.275,224.41400000000004,164.81666666666666,133.025,123.56666666666666,138.09666666666666,227.60333333333332,231.4,228.25,L8
2017-02-24 22:12:53+00:00,205.50800000000004,201.27666666666667,208.41,212.815,,231.39333333333332,222.9975,216.77399999999997,236.89666666666668,230.1,156.81,142.18,122.585,132.84999999999997,231.38166666666666,232.17333333333332,230.03166666666667,L8
2017-04-29 22:12:18+00:00,203.522,198.89333333333332,204.69,205.075,88.67,221.215,219.93666666666664,211.022,231.48000000000002,225.48200000000003,166.42333333333332,135.335,123.89333333333333,138.39333333333332,231.032,232.31199999999998,230.44400000000002,L8
2017-09-20 22:13:10+00:00,205.25,189.81,198.41500000000002,189.63,88.67,190.68,,201.49,221.42,211.245,178.07,129.53,126.51,149.48,,,,L8
2017-10-22 22:13:19+00:00,207.65,194.7266666666667,205.44333333333336,205.0,88.67,190.68,,201.49,221.42,217.53,178.07,129.53,126.51,149.48,228.51,232.13,229.65,L8
2017-11-07 22:13:17+00:00,204.97,192.24,201.49666666666667,220.37,,,,,,218.13666666666666,167.78,130.57,182.69,159.9,222.255,225.12,221.525,L8
2018-02-11 22:12:50+00:00,206.225,195.32,205.3975,219.155,226.31,229.2,225.84,227.27,232.15,221.4875,167.78,130.57,201.825,194.86,224.35,226.87666666666667,223.36333333333334,L8
2018-03-15 22:12:34+00:00,205.964,195.04,204.192,214.93666666666664,213.715,224.56,218.185,220.82,228.76999999999998,220.814,174.85333333333332,130.57,204.21666666666667,203.24333333333334,223.05,225.2225,221.975,L8
2018-03-31 22:12:27+00:00,204.63600000000002,195.798,204.72,210.2775,201.53,213.83666666666667,215.71,214.15333333333334,228.76999999999998,220.906,177.8033333333333,142.12,197.9775,198.1,223.05,225.2225,221.975,L8
2018-05-02 22:12:09+00:00,203.102,194.36,200.88000000000002,204.3325,195.2525,209.915,213.04500000000002,214.15333333333334,224.51666666666665,217.488,178.51999999999998,142.10000000000002,197.9775,188.82,221.23000000000002,222.92,219.41666666666666,L8
2018-08-22 22:12:30+00:00,203.34,193.85750000000002,199.26999999999998,200.18750000000003,183.27,201.36,209.9425,208.05333333333337,220.76666666666665,213.57,183.3175,149.84666666666666,186.54333333333332,174.6975,219.15,220.26,217.81,L8
2018-11-10 22:12:56+00:00,206.07999999999998,199.005,208.335,209.62,198.43,211.99,218.19,217.39499999999998,226.775,220.70999999999998,206.78,196.76999999999998,199.065,186.5,228.2,228.78,227.79,L8
2019-01-29 22:12:47+00:00,211.56000000000003,205.70666666666668,219.02666666666667,209.62,198.43,211.99,226.42333333333332,225.64333333333332,232.65,220.70999999999998,206.78,210.5666666666667,213.50666666666666,204.2733333333333,240.04,233.93,232.14,L8
2019-02-14 22:12:45+00:00,211.26,206.48250000000002,219.175,213.38666666666666,208.04666666666665,217.78,225.9925,226.70499999999998,232.95250000000001,224.36333333333332,215.84666666666666,215.3225,217.82,211.5375,238.50666666666666,232.75,230.95666666666668,L8
2019-03-02 22:12:41+00:00,213.575,211.1875,224.9475,219.29666666666665,223.76333333333332,230.50666666666666,229.15749999999997,232.3175,236.60000000000002,232.16,233.34,231.48,232.3725,234.41500000000002,237.9975,231.9075,230.47,L8
2019-04-03 22:12:32+00:00,211.352,208.56599999999997,219.51399999999998,216.3225,215.5025,230.50666666666666,229.15749999999997,232.3175,236.60000000000002,227.82,220.74,221.794,222.72599999999997,230.356,237.9975,231.9075,230.47,L8
2019-04-19 22:12:26+00:00,210.20166666666668,207.07666666666668,216.235,214.494,205.898,221.8625,225.128,226.302,232.71800000000002,225.166,213.73000000000002,214.34,207.705,227.98666666666668,237.9975,231.9075,230.47,L8
2019-05-21 22:12:39+00:00,210.0233333333333,206.2783333333333,213.995,213.6475,202.7525,214.495,223.036,220.846,232.735,221.53000000000003,205.27200000000002,204.88833333333332,191.47,225.5633333333333,241.26333333333332,232.95000000000002,231.36333333333334,L8
2019-06-06 22:12:47+00:00,210.21428571428572,206.31571428571428,213.45857142857145,212.542,202.7525,215.47199999999998,221.76833333333332,218.70833333333334,231.52399999999997,221.01,202.65333333333334,201.23999999999998,187.27142857142857,225.3242857142857,236.82,230.86,229.3725,L8
2019-09-26 22:13:21+00:00,205.548,199.706,202.204,207.3325,185.61333333333334,201.4425,212.7125,206.3875,222.77666666666664,215.57600000000002,187.16400000000002,184.674,164.42199999999997,217.904,222.09,222.11,221.745,L8
2019-10-12 22:13:24+00:00,205.18,200.11249999999998,196.48600000000002,201.315,180.70333333333335,197.77,211.17,206.474,220.575,215.32800000000003,188.386,190.69199999999998,169.996,218.83800000000002,222.09,222.11,221.745,L8
2019-10-28 22:13:24+00:00,206.814,202.33749999999998,200.79000000000002,204.5975,187.315,198.23000000000002,211.70999999999998,207.53249999999997,221.70333333333335,218.46599999999998,189.06,201.16199999999998,190.148,222.498,224.70666666666668,225.35,223.65666666666667,L8
2019-11-29 22:13:20+00:00,208.546,205.34499999999997,205.35399999999998,208.666,187.315,197.79666666666665,216.005,215.845,225.455,222.51800000000003,189.74333333333334,213.356,211.23000000000002,227.31199999999998,227.55,227.015,225.4625,L8
2020-03-04 22:12:56+00:00,205.474,200.575,202.098,205.308,185.85666666666665,187.005,216.19666666666663,218.45333333333335,225.04666666666665,221.098,184.65666666666667,212.02399999999997,223.5175,228.1675,225.805,227.8233333333333,226.15,L8
