dates,satname,nzd0288-0000,nzd0288-0001,nzd0288-0002,nzd0288-0003,nzd0288-0004,nzd0288-0005,nzd0288-0006,nzd0288-0007,nzd0288-0008,nzd0288-0009,nzd0288-0010
2020-01-11 21:54:15.691000,L8,371.67,271.23,260.67,269.33,258.85,266.36,257.03,232.55,243.17,317.00,277.80
2020-01-27 21:54:11.218000,L8,324.20,323.91,264.00,310.62,271.33,271.03,261.23,244.33,247.10,320.61,274.46
2020-02-12 21:54:06.855000,L8,268.01,217.50,265.06,271.11,260.50,263.67,255.53,262.83,244.41,320.98,278.85
2020-02-19 22:00:16.072000,L8,285.62,277.14,271.30,272.19,269.93,271.98,260.08,271.28,247.45,322.21,338.79
2020-05-09 21:59:38.959000,L8,,187.69,240.20,259.05,253.99,246.00,255.08,261.30,247.95,321.14,324.32
2020-06-03 21:53:36.300000,L8,,,,,,,244.36,262.32,288.31,321.61,327.22
2020-06-10 21:59:51.538000,L8,,,160.81,230.21,281.76,367.45,349.37,347.64,393.59,408.58,390.11
2020-07-21 21:53:58.839000,L8,,,197.69,246.77,254.06,271.79,265.04,261.48,305.10,336.10,344.03
2020-07-28 22:00:11.422000,L8,,173.89,238.76,261.18,308.06,462.89,445.82,472.47,464.94,456.39,409.24
2020-08-29 22:00:23.620000,L8,221.97,234.76,255.62,260.85,246.00,255.01,255.33,262.07,245.27,317.67,373.16
2020-10-16 22:00:35.450000,L8,291.35,282.88,270.96,275.18,268.83,279.54,269.33,269.91,258.10,328.21,315.54
2020-10-25 21:54:24.251000,L8,288.72,277.12,262.41,274.11,261.43,271.39,265.51,263.02,247.82,318.28,315.35
2020-11-26 21:54:24.779000,L8,291.18,277.96,265.74,275.96,268.21,271.08,266.08,244.50,248.97,318.92,314.05
2020-12-03 22:00:36.439000,L8,294.44,279.87,268.77,275.38,265.14,270.82,265.89,247.23,251.45,318.65,314.61
2020-12-12 21:54:25.476000,L8,286.32,275.86,263.92,270.99,262.01,265.42,261.76,234.94,242.60,313.36,275.68
2020-12-19 22:00:35.335000,L8,282.23,272.89,261.35,268.89,258.97,263.17,259.13,269.17,241.32,311.52,312.18
2021-01-04 22:00:30.571000,L8,291.01,277.67,269.83,274.04,268.09,275.53,264.22,234.83,245.83,319.60,329.27
2021-01-13 21:54:15.589000,L8,290.16,274.65,264.36,272.23,266.01,267.45,259.89,262.99,245.75,315.68,275.43
2021-02-21 22:00:17.499000,L8,227.88,255.41,251.51,261.17,245.33,177.66,236.11,196.88,237.21,307.75,308.03
2021-03-25 22:00:03.259000,L8,331.80,307.67,301.89,306.98,289.25,291.57,281.62,274.45,311.44,345.74,354.30
2021-04-03 21:53:50.092000,L8,289.52,280.33,266.31,278.31,263.58,269.64,261.49,266.48,250.62,323.66,375.26
2021-05-05 21:53:33.703000,L8,,416.17,441.87,459.25,437.25,436.15,261.69,268.20,298.87,334.19,357.16
2021-07-08 21:53:58.887000,L8,,,,,,,234.06,247.84,287.62,319.66,318.03
2021-07-15 22:00:09.869000,L8,205.20,204.38,239.49,256.98,252.35,165.30,248.49,227.77,220.05,312.91,309.95
2021-07-24 21:54:04.359000,L8,,,188.04,233.93,241.88,238.53,245.41,256.29,245.81,318.96,316.54
2021-07-31 22:00:18.599000,L8,,156.32,232.29,257.02,237.09,261.18,251.72,249.43,240.02,320.28,311.79
2021-08-09 21:54:11.490000,L8,,182.75,237.19,267.91,251.33,262.86,264.66,265.80,253.45,322.38,313.67
2021-08-25 21:54:16.007000,L8,200.78,234.33,259.93,267.75,248.85,263.04,260.03,262.39,247.81,321.13,314.92
2021-09-01 22:00:29.189000,L8,223.58,276.33,271.19,276.33,260.53,268.62,271.14,266.54,273.47,326.07,314.40
2021-09-10 21:54:20.775000,L8,268.30,277.74,262.28,273.96,257.77,270.61,268.54,269.33,253.04,341.10,359.03
2021-10-12 21:54:29.370000,L8,283.27,267.31,257.43,264.40,251.29,258.92,258.95,240.71,244.69,317.22,275.17
2021-11-18 21:59:46.984000,L9,290.47,280.63,265.08,274.86,269.32,274.27,267.18,246.14,248.85,318.34,313.00
2021-12-07 21:54:26.664000,L9,290.09,277.53,263.07,273.49,261.33,268.82,263.26,264.20,243.80,315.37,313.52
2021-12-15 21:54:24.982000,L8,181.42,197.19,241.29,255.78,244.33,250.50,253.28,228.08,232.79,302.71,245.90
2021-12-22 22:00:33.837000,L8,352.62,328.76,281.65,291.39,282.50,288.57,277.46,270.94,266.88,367.60,377.21
2021-12-23 21:54:21.811000,L9,289.40,278.71,264.14,271.67,268.73,270.09,263.85,240.47,241.81,371.43,274.95
2021-12-30 22:00:32.439000,L9,291.69,277.59,264.66,274.65,265.28,270.69,264.60,241.16,250.11,315.43,313.67
2021-12-31 21:54:19.245000,L8,292.62,277.71,265.04,272.80,267.27,271.29,264.93,273.81,245.72,315.81,268.56
2022-01-07 22:00:29.744000,L8,286.56,272.39,260.10,269.10,256.26,262.07,258.70,234.32,241.04,309.77,306.89
2022-01-08 21:54:19.756000,L9,291.00,274.07,262.94,270.87,260.09,265.66,259.48,265.50,246.20,314.92,313.09
2022-01-31 22:00:31.750000,L9,430.51,345.55,335.07,341.41,346.67,363.85,383.40,372.20,373.16,383.85,379.54
2022-02-16 22:00:26.193000,L9,290.28,274.33,266.84,275.35,264.51,270.86,266.05,271.81,261.19,322.30,317.11
2022-02-17 21:54:07.419000,L8,290.75,271.11,265.39,272.82,262.52,268.35,263.13,270.90,248.89,319.34,315.92
2022-02-25 21:54:08.810000,L9,295.47,283.38,268.21,284.63,268.00,274.06,269.49,271.65,287.01,324.07,328.05
2022-03-05 21:54:04.613000,L8,294.53,287.83,267.65,276.93,265.31,271.58,266.92,271.79,252.73,322.64,323.03
2022-04-13 22:00:05.446000,L8,327.96,309.85,306.93,319.44,311.66,342.66,317.47,349.53,357.20,373.86,375.50
2022-04-14 21:53:55.388000,L9,193.46,214.65,250.02,257.02,238.45,173.88,253.56,235.05,218.85,,
2022-04-22 21:53:52.789000,L8,228.10,294.97,298.53,306.68,301.12,319.09,327.06,329.12,335.54,343.78,387.27
2022-04-29 22:00:01.342000,L8,302.95,285.53,284.63,314.19,294.61,314.68,328.39,357.12,346.15,383.17,420.55
2022-04-30 21:53:48.861000,L9,216.68,434.13,429.02,434.31,477.69,341.12,361.83,372.25,377.14,379.24,381.77
2022-05-23 21:59:45.834000,L9,,,,,,,231.19,239.23,239.81,311.21,262.84
2022-05-24 21:54:00.511000,L8,428.99,158.77,202.90,261.84,314.14,349.00,350.69,345.29,366.77,376.66,423.44
2022-06-17 21:53:43.729000,L9,,,,200.84,245.77,285.68,302.50,272.40,329.16,341.16,347.59
2022-06-25 21:54:18.556000,L8,,,,,,,233.48,244.48,238.44,312.03,252.89
2022-07-02 22:00:29.998000,L8,,,157.36,230.33,258.65,312.30,318.50,344.74,346.98,350.53,382.17
2022-07-03 21:53:56.330000,L9,,,,191.41,233.87,268.18,263.48,266.89,317.04,332.38,361.97
2022-08-03 22:00:42.274000,L8,178.65,247.61,350.33,353.76,342.01,364.71,362.75,375.37,376.67,385.05,376.12
2022-08-04 21:54:10.992000,L9,,171.51,236.10,257.10,259.64,270.78,267.10,262.89,354.96,364.81,374.88
2022-08-12 21:54:35.240000,L8,177.11,234.93,257.10,306.87,285.97,293.88,291.53,271.11,334.17,366.43,350.92
2022-08-20 21:54:17.823000,L9,369.98,237.97,266.18,275.32,267.79,274.59,274.87,268.07,378.70,371.42,380.37
2022-09-12 22:00:31.354000,L9,287.67,275.08,266.30,278.26,262.53,270.01,270.09,260.15,290.57,327.71,321.61
2022-10-06 22:00:50.689000,L8,296.69,283.32,268.76,276.27,265.32,273.35,269.29,266.01,296.38,332.47,355.59
2022-10-22 22:00:51.164000,L8,295.28,281.71,267.17,281.14,266.78,275.47,272.64,267.22,291.28,370.07,354.40
2022-10-23 21:54:31.869000,L9,372.47,274.74,263.25,273.20,262.20,269.91,266.73,251.84,285.05,323.73,356.84
2022-10-31 21:54:43.157000,L8,288.56,277.48,261.74,273.66,259.97,268.54,265.15,269.33,245.51,321.08,316.35
2022-11-07 22:00:52.809000,L8,292.29,281.12,265.51,276.69,265.64,272.18,267.33,260.28,251.46,321.01,326.03
2022-11-24 21:54:31.570000,L9,288.02,276.75,261.81,271.74,259.32,267.73,263.34,261.88,229.54,226.49,227.52
2022-12-01 22:00:39.498000,L9,296.38,283.66,265.93,276.91,265.66,274.73,268.96,267.70,261.97,323.20,325.66
2023-01-19 21:54:22.796000,L8,290.47,277.69,262.57,271.15,259.16,268.84,263.31,244.37,285.01,321.37,356.87
2023-02-03 22:00:44.789000,L9,293.20,284.82,267.52,276.13,267.93,276.24,270.03,273.02,293.19,324.80,338.04
2023-02-04 21:54:26.970000,L8,294.35,286.47,269.50,278.81,269.57,276.51,270.73,273.32,293.61,325.89,344.12
2023-02-19 22:00:37.131000,L9,369.23,279.29,262.40,244.27,269.81,269.00,290.51,261.73,234.79,326.76,355.33
2023-02-20 21:54:13.700000,L8,359.78,277.59,245.27,239.54,267.18,268.62,304.24,262.47,237.67,324.81,372.94
2023-03-07 22:00:25.376000,L9,301.48,285.34,265.92,254.51,271.95,272.61,301.54,264.95,287.26,334.77,340.50
2023-03-08 21:54:02.815000,L8,297.84,279.18,247.50,242.60,268.31,268.60,284.94,248.36,218.65,325.84,316.31
2023-03-15 22:00:12.506000,L8,199.55,264.60,233.19,233.01,257.80,262.93,266.39,262.27,234.32,316.13,267.61
2023-03-23 22:00:19.797000,L9,311.82,296.59,295.02,312.75,335.68,349.17,333.87,274.04,348.70,353.26,350.74
2023-03-24 21:53:54.397000,L8,,,225.43,210.58,215.21,,,,,310.39,224.01
2023-04-17 21:53:55.641000,L9,206.29,266.54,235.91,248.96,264.45,270.68,267.37,258.99,232.79,324.43,326.42
2023-04-24 22:00:04.332000,L9,206.31,233.08,235.20,247.06,261.81,267.95,263.49,258.81,228.07,324.29,323.74
2023-05-11 21:53:22.317000,L8,,170.10,236.52,259.31,266.07,272.09,274.12,258.41,266.80,331.98,329.59
2023-06-12 21:53:31.189000,L8,,,158.15,219.56,253.84,280.16,290.55,268.06,336.00,367.57,364.39
2023-06-19 21:59:43.432000,L8,365.31,308.98,314.98,305.78,308.42,334.69,362.92,339.30,360.04,392.18,406.22
2023-06-27 21:59:38.366000,L9,,,494.52,455.35,261.00,297.15,293.54,262.14,341.33,365.11,361.74
2023-07-05 21:59:54.923000,L8,,,,218.14,252.04,273.75,284.95,263.38,320.68,345.93,341.30
2023-07-06 21:53:37.389000,L9,,,,,,,,,,316.08,254.67
2023-07-14 21:53:46.848000,L8,,,158.51,217.59,255.34,270.68,264.94,259.87,308.65,342.79,340.68
2023-07-29 21:59:55.326000,L9,,,231.12,256.51,264.48,272.90,269.53,260.97,303.71,333.03,327.10
2023-07-30 21:53:54.420000,L8,,,,,,,257.05,258.56,293.36,325.82,314.20
2023-08-14 22:00:01.525000,L9,441.25,426.45,411.58,348.49,485.26,497.37,518.70,388.99,372.80,395.59,456.13
2023-08-31 21:54:04.186000,L8,289.55,292.38,296.12,273.29,273.25,278.49,294.75,267.99,274.80,348.85,374.85
2023-09-07 22:00:13.876000,L8,345.90,286.02,278.96,264.77,269.27,275.56,295.43,270.98,296.25,336.29,393.41
2023-09-15 22:00:20.114000,L9,324.92,304.10,305.25,307.23,299.79,310.60,300.24,263.91,335.51,365.50,369.60
2023-09-16 21:54:08.428000,L8,203.33,242.98,249.98,238.66,257.54,263.91,262.34,251.47,232.40,317.47,261.61
2023-10-09 22:00:24.593000,L8,294.26,284.05,270.83,273.18,266.11,272.72,280.77,264.82,285.55,325.88,316.44
2023-10-18 21:54:12.973000,L8,295.17,278.58,267.59,271.38,262.34,270.00,270.63,270.74,245.54,322.40,392.68
2023-11-03 21:54:16.690000,L8,288.31,275.51,264.37,269.40,259.39,267.62,264.67,262.72,241.61,317.86,315.07
2023-11-10 22:00:23.333000,L8,297.48,283.83,275.24,280.78,270.31,276.99,278.76,272.18,255.32,327.38,313.57
2023-11-11 21:54:15.194000,L9,296.02,284.75,275.81,282.60,270.13,276.03,282.42,269.00,247.22,328.45,372.77
2023-11-26 22:00:29.850000,L8,301.12,296.07,275.07,281.69,269.58,275.36,285.42,266.59,284.86,333.08,315.71
2023-11-27 21:54:23.229000,L9,290.97,278.70,268.56,273.81,265.58,275.05,289.84,267.91,289.81,353.00,363.42
2023-12-13 21:54:22.355000,L9,291.84,276.86,267.70,274.15,261.59,268.85,267.53,269.95,246.27,316.30,288.68
2023-12-20 22:00:35.660000,L9,283.73,270.57,260.09,267.74,255.54,259.50,258.47,231.78,236.45,309.40,251.29
2024-01-06 21:54:09.654000,L8,302.50,298.29,275.91,284.06,266.54,276.02,277.33,265.83,287.23,323.68,319.12
2024-01-13 22:00:23.000000,L8,291.20,278.59,268.67,277.97,263.70,269.04,265.25,236.97,249.61,318.32,315.79
2024-02-06 22:00:34.132000,L9,296.56,286.55,274.94,285.12,269.63,276.29,273.78,271.49,292.58,326.42,376.57
2024-02-07 21:54:10.708000,L8,293.71,281.43,273.00,284.40,267.36,274.53,270.61,267.42,250.70,325.49,368.35
2024-02-14 22:00:19.314000,L8,293.44,279.86,271.70,280.59,266.76,273.36,272.67,271.93,251.64,326.51,321.68
2024-02-15 21:54:18.336000,L9,292.17,278.64,270.96,280.10,265.53,273.12,269.19,270.68,253.33,322.17,346.47
2024-02-23 21:54:07.048000,L8,291.23,279.37,272.15,281.04,265.86,272.06,268.00,270.64,286.38,374.71,373.54
2024-03-01 22:00:12.744000,L8,233.98,269.51,260.31,267.47,252.83,211.41,254.99,229.90,235.37,307.91,244.41
2024-03-09 22:00:26.085000,L9,293.77,288.57,279.43,287.99,271.27,276.63,279.94,270.58,290.27,329.18,339.58
2024-03-10 21:53:55.670000,L8,293.20,287.40,280.41,291.59,270.88,276.76,287.80,271.71,284.93,373.28,367.09
2024-03-17 22:00:02.951000,L8,293.35,289.54,287.77,291.72,273.71,276.46,283.96,273.75,289.13,333.97,347.34
2024-03-26 21:53:40.766000,L8,292.90,281.83,276.35,286.04,267.07,274.93,272.01,269.74,287.73,327.79,365.47
2024-04-18 21:59:42.998000,L8,248.02,244.27,295.03,304.49,278.68,280.86,292.86,350.30,364.54,380.39,379.80
2024-04-26 21:59:52.837000,L9,228.84,240.62,244.04,281.51,261.01,270.30,266.66,269.02,293.69,323.39,372.41
2024-04-27 21:53:28.829000,L8,224.79,237.15,256.72,312.52,273.19,281.10,285.34,270.97,305.90,343.74,355.62
2024-05-04 21:59:34.180000,L8,,186.75,235.07,250.77,,,245.95,259.76,234.54,291.46,306.14
2024-05-05 21:53:40.756000,L9,,234.30,253.05,250.44,,,,,,220.27,240.16
2024-05-29 21:53:06.794000,L8,,,176.84,226.11,264.99,274.22,287.45,266.12,308.01,331.33,386.67
2024-06-05 21:59:20.542000,L8,,,,,,,252.11,265.49,287.52,317.93,324.33
2024-06-14 21:53:11.479000,L8,,,,190.50,229.56,262.09,266.38,247.02,299.82,329.87,328.57
2024-06-21 21:59:29.217000,L8,,,,231.52,467.31,484.79,517.71,369.39,366.42,384.16,408.45
2024-07-07 21:59:37.228000,L8,,,,,,,278.03,264.81,321.48,348.40,347.66
2024-07-08 21:53:25.696000,L9,,,158.91,209.98,253.90,271.45,276.61,264.82,313.92,345.29,344.62
2024-07-23 21:59:51.840000,L8,,,214.94,260.76,267.50,277.25,305.09,266.84,318.28,345.74,343.94
2024-07-24 21:53:29.540000,L9,,,,,,,246.52,256.49,285.69,319.55,316.67
2024-08-17 21:53:47.653000,L8,386.16,330.25,335.67,381.61,380.66,383.94,393.49,391.99,383.06,399.34,441.84
2024-08-24 22:00:00.781000,L8,191.00,194.31,227.16,246.63,,,,,,307.61,307.47
2024-09-01 22:00:00.338000,L9,284.94,280.79,284.11,283.90,271.11,274.19,272.88,269.29,304.46,360.99,346.66
2024-09-02 21:53:56.133000,L8,286.61,278.66,277.20,280.13,265.91,271.36,268.42,269.79,298.67,359.38,336.14
2024-09-10 21:53:52.757000,L9,291.36,277.69,275.12,281.19,266.16,271.22,268.35,269.57,294.86,327.07,327.40
2024-09-17 22:00:04.760000,L9,303.20,292.69,296.73,298.14,275.99,284.36,293.15,264.49,312.64,339.58,344.69
2024-09-25 22:00:07.373000,L8,218.55,271.38,261.45,241.86,222.23,181.33,254.39,245.70,244.29,311.96,308.47
2024-10-04 21:53:56.894000,L8,297.02,294.34,286.33,298.06,270.65,281.15,279.53,269.27,262.74,344.92,348.07
2024-10-11 22:00:14.962000,L8,293.05,281.64,276.39,284.05,268.00,274.61,272.59,271.92,293.35,326.39,362.53
2024-10-12 21:54:03.231000,L9,293.16,285.56,276.44,284.12,268.93,273.17,272.39,270.02,285.75,326.19,347.59
2024-10-19 22:00:22.676000,L9,296.04,286.53,276.04,287.76,267.92,273.96,272.31,271.13,250.56,327.53,334.66
2024-10-20 21:54:09.288000,L8,291.17,278.72,269.91,275.36,261.29,267.58,265.04,270.92,246.48,318.41,319.07
2024-11-12 22:00:14.511000,L8,290.34,282.46,274.48,286.90,268.06,271.35,265.72,266.55,246.36,319.30,363.06
2024-12-06 22:00:23.917000,L9,294.22,284.33,277.66,285.63,274.69,274.82,268.20,261.45,245.21,320.14,324.09
2024-12-14 22:00:15.605000,L8,352.41,281.71,276.68,285.23,270.45,275.48,266.84,270.18,364.33,370.98,369.81
2024-12-22 22:00:26.171000,L9,,,213.53,245.21,203.94,,,,,,
2024-12-23 21:54:07.651000,L8,294.53,283.53,280.44,314.98,269.00,274.21,269.54,272.91,247.06,323.02,383.29
2025-01-07 22:00:21.956000,L9,291.53,282.53,282.68,287.87,264.41,271.54,269.72,268.60,248.54,318.76,316.45
2025-01-23 22:00:26.625000,L9,299.15,304.93,305.17,312.11,278.72,281.92,280.04,271.85,295.32,333.05,333.91
2025-01-24 21:54:03.936000,L8,295.93,300.24,296.09,305.58,269.28,277.22,274.79,267.06,245.09,322.82,342.89
2025-02-08 22:00:23.576000,L9,287.59,278.42,273.66,282.13,259.54,265.86,263.56,261.14,243.86,313.99,318.52
2025-02-24 22:00:21.663000,L9,287.71,279.70,278.84,281.32,268.18,271.46,264.31,268.41,247.70,321.31,341.08
2025-02-25 21:53:55.074000,L8,290.76,280.82,279.43,283.05,265.36,270.52,264.70,263.15,247.58,321.77,349.22
2025-03-12 22:00:17.382000,L9,194.20,220.92,261.91,267.22,249.42,207.16,242.85,207.81,235.59,250.31,
2025-03-13 21:53:52.779000,L8,262.80,266.78,207.46,266.48,245.38,198.81,251.43,226.58,238.89,303.87,226.33
2025-03-21 21:53:56.134000,L9,297.02,293.37,297.78,302.15,274.73,276.66,274.44,263.91,296.55,326.20,327.87
2025-03-29 21:53:43.953000,L8,292.22,289.58,299.73,303.49,277.91,277.36,274.42,264.13,304.59,331.69,359.19
2025-04-05 21:59:53.686000,L8,298.90,303.30,299.02,309.54,289.14,290.12,285.70,267.84,310.66,339.76,369.37
2025-04-06 21:53:55.722000,L9,258.80,283.33,284.64,293.47,268.32,272.12,268.70,260.35,295.76,326.45,370.96
2025-04-13 22:00:07.679000,L9,232.10,282.79,284.41,297.42,272.47,275.70,270.79,262.05,302.45,328.29,358.48
2025-05-15 21:59:47.510000,L9,,178.87,237.48,270.39,269.82,275.19,271.25,259.74,310.51,332.84,375.32
2025-05-16 21:53:29.263000,L8,,161.03,229.61,264.27,270.43,274.91,270.97,263.28,355.98,343.66,368.76
2025-05-24 21:53:33.573000,L9,,,192.95,232.94,248.80,265.31,256.48,247.64,300.56,324.55,361.40
2025-06-01 21:53:32.696000,L8,,,,,,,238.31,234.74,233.81,313.25,320.45
2025-06-08 21:59:47.420000,L8,,493.72,482.70,482.96,281.13,527.83,519.12,490.76,346.92,367.53,392.72
2025-06-09 21:53:33.755000,L9,,,,,,,232.98,256.41,287.94,316.14,276.74
2025-06-17 21:53:44.413000,L8,,,,,,,250.24,255.94,301.02,322.59,325.10
2025-07-18 22:00:04.537000,L9,,,,,,,228.96,221.50,187.01,311.55,269.11
2025-07-26 22:00:08.434000,L8,,,226.51,262.36,261.59,267.48,262.70,264.94,335.58,335.59,331.78
2025-07-27 21:53:57.133000,L9,,,,,,,236.17,234.66,234.64,316.76,275.53
2025-08-19 22:00:21.626000,L9,256.54,316.44,321.07,318.68,312.65,508.30,509.85,515.59,519.52,526.55,368.20
2025-08-28 21:54:11.481000,L9,214.62,230.35,264.69,271.99,250.09,258.01,255.64,258.73,290.36,324.63,334.27
2025-11-07 22:00:37.771000,L9,286.10,277.19,273.03,280.45,262.29,264.66,261.09,263.43,250.78,317.51,316.88
