dates,satname,nzd0155-0000,nzd0155-0006,nzd0155-0007,nzd0155-0008,nzd0155-0001,nzd0155-0002,nzd0155-0003,nzd0155-0004,nzd0155-0005
2009-11-26 21:56:28.873000,L5,,304.98,290.22,,,,,309.03,297.64
2009-12-12 21:56:13.982000,L5,284.75,,,,,,,,
2010-10-28 21:55:27.339000,L5,,308.71,,,,,,310.72,301.36
2010-10-28 21:55:51.312000,L5,,310.43,286.61,265.05,,,,314.03,305.37
2011-01-07 22:01:44.406000,L5,284.34,,,,,,,,
2011-02-17 21:55:37.006000,L5,,311.22,289.42,,,,,313.62,308.57
2011-02-17 21:56:00.979000,L5,,310.32,288.62,,,,,310.00,306.59
2011-09-04 22:00:27.603000,L5,,305.34,289.63,,,,,301.89,302.70
2013-11-21 22:07:13.797000,L8,,292.30,257.82,,,,,281.69,276.80
2013-11-21 22:07:37.752000,L8,,288.50,,,,,,271.29,271.79
2013-12-14 22:13:21.591000,L8,,288.51,,,,,,276.03,269.77
2014-11-08 22:05:52.173000,L8,,289.87,,,,,,279.36,273.41
2014-11-08 22:06:16.124000,L8,,287.88,,,,,,276.30,271.07
2016-10-28 22:06:23.178000,L8,,279.83,257.64,,,,,280.59,273.75
2016-12-15 22:06:18.115000,L8,,285.34,258.85,,,,,281.18,274.62
2017-03-05 22:05:50.977000,L8,,279.21,255.74,,,,,277.63,274.03
2017-12-02 22:06:10.894000,L8,265.23,,,,,,,,
2018-10-18 22:05:29.751000,L8,269.61,,,,,,,,
2018-10-18 22:05:53.709000,L8,269.81,,,,,,,,
2018-11-19 22:05:34.273000,L8,257.12,,,,,,,,
2019-11-06 22:06:00.727000,L8,,291.56,270.58,257.00,,,,295.60,280.84
2019-11-22 22:05:57.141000,L8,,286.97,269.42,254.00,,,,290.75,277.51
2020-02-01 22:11:53.781000,L8,297.65,298.12,,261.38,,,,,289.57
2020-11-08 22:05:55.364000,L8,269.52,,,,,,,,
2021-09-24 22:05:56.897000,L8,296.44,,,,,304.93,308.61,308.22,286.54
2022-01-22 22:06:18.213000,L9,264.89,,,,,,,,
2022-03-27 22:05:58.509000,L9,303.48,300.87,268.63,266.29,259.65,307.58,304.25,302.83,290.94
2022-12-24 22:06:26.081000,L9,286.29,300.55,279.73,259.95,,,284.53,307.84,297.17
2023-01-16 22:12:10.212000,L9,266.58,,,,,,,,
2023-01-17 22:06:18.381000,L8,273.05,,,,,,,,
2023-02-18 22:05:50.040000,L8,267.60,,,,,,,,
2023-02-25 22:11:52.258000,L8,,291.24,,,,,,292.22,277.93
2023-03-14 22:06:11.235000,L9,,278.60,,,,,,281.16,274.72
2023-03-22 22:05:28.899000,L8,,288.69,271.12,,,,,290.40,274.61
2023-10-08 22:06:10.308000,L9,332.75,,,,333.45,326.31,321.11,338.48,333.14
2023-11-09 22:05:48.886000,L9,295.87,294.80,279.26,220.83,,,305.06,299.37,286.56
2023-11-25 22:06:20.599000,L9,273.88,294.25,245.65,,,,,300.46,279.47
2023-12-19 22:06:15.197000,L8,264.06,245.95,,,,,,278.22,273.43
2024-01-28 22:05:54.259000,L9,274.06,,,,,,,,
2024-02-05 22:05:44.082000,L8,275.89,,,,,,,,
2024-11-03 22:06:00.568000,L8,,280.57,,,,,,289.30,271.72
2024-11-18 22:11:59.014000,L9,285.79,294.53,271.48,,,,301.17,307.18,281.51
2025-01-13 22:11:54.516000,L8,272.43,,,,,,,,
2025-01-14 22:05:49.273000,L9,268.76,,,,,,,,
2025-01-22 22:05:37.651000,L8,271.80,,,,,,,,
2025-01-30 22:06:08.189000,L9,268.79,,,,,,,,
2025-02-23 22:05:31.534000,L8,,,,257.93,,,,,
2025-09-18 22:12:01.813000,L9,261.66,,,,,,,,
