dates,nzd0558-0000,nzd0558-0001,nzd0558-0002,nzd0558-0003,nzd0558-0004,nzd0558-0005,nzd0558-0006,nzd0558-0007,nzd0558-0008,nzd0558-0009,nzd0558-0010,nzd0558-0011,nzd0558-0012,nzd0558-0013,nzd0558-0014,nzd0558-0015,nzd0558-0016,nzd0558-0017,nzd0558-0018,nzd0558-0019,nzd0558-0020,nzd0558-0021,nzd0558-0022,nzd0558-0023,nzd0558-0024,nzd0558-0025,nzd0558-0026,satname
2005-01-13 22:07:16+00:00,324.52,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-05-12 22:14:14+00:00,316.93,,,,,,,,,,,,,,,,,,,,293.45,,,,,,,L5
2005-07-24 22:09:02+00:00,,,249.13,,229.15,,243.81,264.71,277.89,265.22,,,,258.52,,277.1,,,,266.14,274.97,262.75,,284.16,289.44,,,L5
2005-08-09 22:09:10+00:00,316.36,,294.94,,229.15,,243.81,264.71,277.89,265.22,,,,258.52,,277.1,,,,266.14,274.97,262.75,,284.16,289.44,,,L5
2005-10-28 22:09:12+00:00,304.95000000000005,319.86,297.8833333333333,309.1,229.15,,243.81,264.71,277.89,265.22,,,,258.52,,277.1,,,,266.14,274.97,262.75,,284.16,289.44,,,L5
2005-11-13 22:09:08+00:00,302.3966666666667,319.86,305.3175,318.19,229.15,,243.81,264.71,277.89,265.22,,,,258.52,,277.1,,,,266.14,256.49,262.75,,284.16,289.44,,,L5
2006-04-22 22:12:36+00:00,294.71000000000004,317.055,316.7033333333333,318.19,,,,,,,,,,,,,,,,,,,,,,,,L5
2006-08-03 22:20:15+00:00,293.3,314.25,318.72,,,,,,,,,,,,,,,,,,271.58,273.76,285.26,,319.37,,,L5
2006-08-28 22:14:47+00:00,301.49,314.25,318.72,,,,,,,,,,,,,,,,,,271.58,273.76,285.26,,319.37,,,L5
2008-10-27 22:10:37+00:00,299.3,302.41,318.48,,,,,,,,,,,,,,,,,282.21,271.01,276.97,282.35,290.18,290.61,287.27,293.38,L5
2010-02-12 22:12:05+00:00,291.66,317.43,304.21,305.82,,,,,,,,,,,,,,,,,,,,,,,,L5
2010-11-27 22:10:35+00:00,301.06,,311.17,310.41,,,,,,,,,,,,,,,,,321.25,,,,,,,L5
2011-02-06 22:16:56+00:00,301.06,,311.17,310.41,,,,,,,,,,,,,,,,,301.78999999999996,293.8,,,,,,L5
2013-09-23 22:28:51+00:00,297.79,305.22,327.76,325.49,,,,,,,,,,,,,,,,273.75,258.56,263.0,263.55,273.25,280.11,,,L8
2013-12-28 22:28:23+00:00,297.79,305.22,327.76,325.49,,,,,,,,,,,,,,,,281.29499999999996,265.78999999999996,272.435,273.095,283.095,280.11,,,L8
2014-03-11 22:21:19+00:00,303.57500000000005,305.22,331.79499999999996,325.49,,,,,,,,,,,,,,,,281.29499999999996,265.78999999999996,272.435,273.095,283.095,280.11,,,L8
2014-04-12 22:20:49+00:00,309.83500000000004,,334.495,,,,,,,,,,,,,,,,,288.84,273.02,281.87,282.64,292.94,,,,L8
2014-05-05 22:26:35+00:00,314.69,,334.495,,,,,,,,,,,,,,,,,290.0,274.79999999999995,283.555,282.095,292.94,298.32,287.6,,L8
2014-07-17 22:20:39+00:00,317.97749999999996,,334.495,,,,,,,,,,,,,,,,,291.16,276.58,285.24,281.55,,298.32,287.6,,L8
2014-08-02 22:21:10+00:00,317.072,,334.495,,,,,,,,,,,,,,,,,291.16,276.58,285.24,281.55,,298.32,287.6,,L8
2014-08-18 22:20:51+00:00,317.072,,334.495,,263.01,271.88,269.75,282.98,293.24,298.5,283.74,265.31,289.17,289.99,,,,,,296.23,277.29499999999996,280.025,281.55,,298.32,287.6,,L8
2014-09-03 22:20:54+00:00,317.072,,334.495,,263.01,271.88,269.75,282.98,292.23,296.78,283.74,248.485,289.17,286.115,,,,,,296.9866666666667,278.3066666666667,277.51666666666665,284.53499999999997,299.29,298.32,297.70500000000004,,L8
2014-09-19 22:20:54+00:00,312.822,,333.16,324.74,263.01,271.88,291.5,282.98,292.23,296.78,283.74,248.485,289.17,286.115,,,,,,296.9866666666667,278.3066666666667,277.51666666666665,284.53499999999997,299.29,298.32,304.07,,L8
2014-10-12 22:27:11+00:00,309.546,301.37,323.09,324.74,263.01,271.88,291.5,282.98,292.23,304.27666666666664,298.34000000000003,248.485,289.17,286.115,,,,,,289.93,272.405,273.605,276.9766666666667,285.025,287.52,295.4,,L8
2014-10-28 22:27:08+00:00,307.835,303.87,325.26,324.74,263.01,271.88,291.5,282.98,292.23,304.27666666666664,303.28333333333336,248.485,289.17,286.115,,,,,,285.78000000000003,269.154,271.534,273.7525,280.54333333333335,285.2633333333333,290.53000000000003,,L8
2014-12-15 22:27:04+00:00,304.522,303.87,325.26,324.74,263.01,271.88,291.5,282.98,292.23,304.27666666666664,303.28333333333336,248.485,289.17,286.115,,,,,,284.435,267.2975,270.398,274.8525,283.545,278.735,291.26250000000005,,L8
2014-12-31 22:26:59+00:00,306.01,303.87,325.26,324.74,263.01,271.88,291.5,282.98,292.23,304.27666666666664,303.28333333333336,248.485,289.17,286.115,,,,,,285.394,269.382,272.58166666666665,276.736,284.81,285.39000000000004,290.30800000000005,297.49,L8
2015-01-16 22:26:59+00:00,301.64399999999995,303.87,325.26,324.74,263.01,271.88,291.5,282.98,292.23,304.27666666666664,303.28333333333336,248.485,289.17,286.115,,,,,,285.6166666666667,270.1066666666667,273.99142857142857,277.1016666666667,285.685,285.39000000000004,290.30800000000005,297.49,L8
2015-03-14 22:20:23+00:00,299.786,303.87,326.9166666666667,324.74,,,313.25,,,319.27,313.055,,,,,,,,,278.475,265.57500000000005,274.12600000000003,275.01800000000003,282.96400000000006,285.39000000000004,285.9325,297.49,L8
2015-07-11 22:26:29+00:00,304.16,,330.23,,251.94,249.91,277.42,265.87,281.36,,,,,282.76,,,277.41,,245.19,286.73,273.73,282.45,278.93,290.06,,,,L8
2015-08-21 22:20:33+00:00,295.63,291.13,318.265,311.41,251.94,249.91,277.42,265.87,281.36,316.22,309.19,,313.07,282.76,,,277.41,,245.19,,,,,,,,,L8
2015-09-29 22:26:59+00:00,294.505,297.765,316.78499999999997,311.41,251.94,249.91,277.42,265.87,281.36,316.22,309.19,,313.07,282.76,,,277.41,,245.19,,253.4,262.79,261.99,271.72,278.76,,,L8
2015-10-24 22:20:52+00:00,294.56333333333333,299.4733333333333,318.0733333333333,311.41,251.94,249.91,277.42,265.87,281.36,316.22,309.19,,313.07,282.76,,,277.41,,245.19,,253.4,262.79,261.99,271.72,278.76,,,L8
2016-01-19 22:27:03+00:00,294.56333333333333,299.4733333333333,318.0733333333333,311.41,,,,,,316.22,309.19,,313.07,,,,,,,288.74,263.825,274.28499999999997,273.845,283.305,292.565,,,L8
2016-03-16 22:20:36+00:00,299.7266666666667,303.645,327.08666666666664,,,,,,,,,,,,,,,,,288.74,263.825,274.28499999999997,273.845,283.305,292.565,,,L8
2016-04-08 22:26:35+00:00,298.77,303.91999999999996,329.19,330.04,,,,,,,313.61,,,,,,,,,279.08000000000004,264.645,275.105,276.64,283.635,306.37,311.83,,L8
2016-05-10 22:26:31+00:00,300.815,310.29499999999996,335.27666666666664,330.04,,,,,,,313.61,,,,,,,,,279.08000000000004,264.645,275.105,276.64,283.635,306.37,311.83,,L8
2016-07-06 22:20:41+00:00,309.25,310.29499999999996,335.27666666666664,330.04,,,,,,,313.61,,,,,,,,,279.08000000000004,264.645,275.105,276.64,283.635,306.37,311.83,,L8
2016-12-04 22:27:17+00:00,314.90999999999997,310.36,332.56,,,,,,,,,,,,,,,,,270.23,253.97,259.09,259.45,272.28,277.46,,,L8
2017-04-04 22:20:20+00:00,303.1,310.36,332.45500000000004,338.87,,,,,,,,,,,,,,,,270.23,253.97,259.09,259.45,272.28,277.46,,,L8
2017-04-20 22:20:11+00:00,302.68666666666667,313.48,332.08666666666664,338.87,,,,,,,,,,,,,,,,270.23,253.97,259.09,259.45,272.28,277.46,,,L8
2017-06-23 22:20:32+00:00,302.17999999999995,316.6,331.85,338.87,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,,,236.28,,,,,,L8
2017-07-09 22:20:35+00:00,303.14666666666665,316.6,325.9166666666667,338.87,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,,,236.28,,,,,,L8
2017-08-17 22:27:01+00:00,303.14666666666665,316.6,325.9166666666667,338.87,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,287.74,272.23,257.3,278.87,,,,,L8
2017-09-18 22:27:06+00:00,303.14666666666665,316.6,325.9166666666667,338.87,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,287.74,290.305,257.3,278.87,,,,,L8
2017-09-27 22:21:00+00:00,305.8925,316.6,325.9166666666667,338.87,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,287.74,290.305,257.3,278.87,,,,,L8
2017-10-13 22:21:28+00:00,311.65999999999997,314.15,325.06,,242.44,252.17,245.39,247.37,,,,,260.06,,171.19,,,,248.84,287.74,290.305,257.3,278.87,,,,,L8
2017-10-20 22:27:16+00:00,311.2025,309.775,323.66333333333336,,242.44,252.17,245.39,268.23,,,285.16,260.7,269.54499999999996,298.01,171.19,,,,248.84,287.74,290.305,257.3,278.87,,,,,L8
2017-11-21 22:27:10+00:00,309.572,310.55,325.4375,332.51,242.44,252.17,245.39,268.23,,325.04,300.09000000000003,260.7,269.54499999999996,298.01,171.19,,,,248.84,276.375,277.31333333333333,258.65333333333336,270.36,272.39,280.69,,,L8
2018-01-01 22:21:20+00:00,309.81333333333333,310.55,326.38199999999995,330.025,,,,289.09,,325.04,300.09000000000003,260.7,279.03,298.01,,,,,,276.375,277.31333333333333,269.84000000000003,270.36,272.39,280.69,,,L8
2018-06-10 22:20:01+00:00,311.02,,330.16,327.54,255.23,266.67,262.98,266.59,261.9,,,225.17,277.39,281.61,,,,,,244.52,235.19,248.83,271.19,,,,,L8
2018-07-12 22:20:20+00:00,321.41,,,,255.23,266.67,262.98,266.59,261.9,,,225.17,277.39,281.61,,,,,,244.52,235.19,248.83,271.19,,,,,L8
2018-09-05 22:26:33+00:00,321.41,,,,255.23,266.67,262.98,266.59,261.9,,,225.17,277.39,281.61,,,,,,259.62,249.875,258.905,270.135,282.65,287.09,,293.5,L8
2019-01-11 22:26:49+00:00,301.86,316.54,333.0,331.27,,,,,,,,,,,,,,,,269.865,256.425,262.775,263.365,276.53999999999996,280.615,272.28,293.5,L8
2019-02-12 22:26:43+00:00,299.17,311.33500000000004,330.885,330.455,329.55,330.44,,,,320.24,312.07,,,,,,,,,266.24,252.54999999999998,259.97666666666663,261.0,273.4166666666667,278.57,271.715,282.815,L8
2019-03-16 22:26:33+00:00,299.17,311.33500000000004,330.885,330.455,329.55,330.44,,,,320.24,312.07,,,,,,,,,272.5733333333333,246.545,255.4749999999999,256.96000000000004,268.8,274.31000000000006,271.715,272.13,L8
2019-04-17 22:26:24+00:00,299.17,311.33500000000004,330.885,330.455,329.55,330.44,,,,320.24,312.07,,,,,,,,,275.96500000000003,255.14000000000001,263.7366666666666,256.96000000000004,268.8,274.31000000000006,271.715,272.13,L8
2019-06-04 22:26:43+00:00,299.71333333333337,311.62333333333333,330.885,330.455,329.55,330.44,,,,320.24,312.07,,,,,,,,,266.3,250.285,260.0875,251.97333333333336,259.1166666666667,274.31000000000006,271.715,272.13,L8
2019-06-20 22:26:49+00:00,307.26250000000005,311.62333333333333,330.885,330.455,329.55,330.44,,,,320.24,316.96000000000004,,,,,,,,,264.48333333333335,249.786,260.0875,253.995,259.1166666666667,274.31000000000006,271.715,272.13,L8
2019-08-16 22:21:20+00:00,305.3733333333334,301.74,310.25,311.22,310.19,313.3,,301.87,,309.35,313.645,,311.69,,,,,,,265.725,251.9466666666667,264.69999999999993,251.03,239.75,,,,L8
2019-11-11 22:27:19+00:00,303.815,302.89,319.23,318.96500000000003,318.02,321.105,,314.005,323.09,315.025,312.5933333333333,,311.69,,,,,,,248.01333333333332,243.41,251.41499999999994,252.42999999999998,252.95,274.86,269.11,273.83,L8
2020-01-14 22:27:08+00:00,292.275,298.235,319.23,318.96500000000003,318.02,321.105,,314.005,323.09,318.29,311.3,,311.69,,,,,,,261.605,247.45500000000004,255.75499999999994,257.45000000000005,270.205,274.86,269.11,273.83,L8
2020-04-12 22:20:48+00:00,303.67499999999995,310.405,328.21,326.71,325.85,328.91,,326.14,323.09,322.76,314.23,,,,,,,,,261.605,247.45500000000004,255.75499999999994,257.45000000000005,270.205,274.86,269.11,273.83,L8
2020-05-14 22:20:12+00:00,305.75,313.645,,,,,,,,324.82,317.97,,,,,,,,,262.21,248.19,257.82,259.67,274.26,,,,L8
2020-05-21 22:26:24+00:00,294.95666666666665,313.645,,,,275.29,292.9,293.05,301.38,302.345,317.97,234.83,291.7,290.86,,,,,245.07,262.21,228.53000000000003,257.82,259.67,274.26,,,,L8
2020-05-30 22:20:16+00:00,298.18,313.28333333333336,,,,275.29,292.9,293.05,301.38,302.345,317.97,234.83,291.7,290.86,,,,,245.07,262.21,228.53000000000003,257.82,259.67,274.26,,,,L8
2020-06-15 22:20:50+00:00,298.978,313.02,331.21,,,275.29,292.9,293.05,301.38,302.345,317.97,234.83,291.7,290.86,,,,,245.07,262.21,228.53000000000003,257.82,259.67,274.26,,,,L8
2020-06-22 22:26:41+00:00,293.6016666666667,313.02,331.21,,,271.58000000000004,292.625,291.41499999999996,301.38,293.95666666666665,317.97,244.52499999999998,291.845,290.74,,,,,248.165,262.21,222.86,257.82,259.67,274.26,,,,L8
2020-07-17 22:21:04+00:00,294.46571428571434,312.698,328.30499999999995,326.75,,271.58000000000004,292.625,291.41499999999996,301.38,278.525,,244.52499999999998,291.845,290.74,,,,,248.165,,210.19500000000002,,,,,,,L8
2020-10-12 22:27:18+00:00,292.175,311.9675,328.30499999999995,326.75,,271.58000000000004,292.625,291.41499999999996,301.38,278.525,,244.52499999999998,291.845,290.74,,,,,248.165,,210.19500000000002,,,286.01,,,,L8
2020-11-22 22:21:30+00:00,295.814,312.96000000000004,328.18666666666667,332.35,,267.87,292.35,289.78,,277.18,,254.22,291.99,290.62,,,,,251.26,,211.52,,,286.01,,,,L8
2021-05-24 22:26:39+00:00,,,,,,,,,,,,,,,,,,,,,265.44,260.16,254.39,259.96,,,279.81,L8
2021-06-18 22:21:02+00:00,307.56,,332.1,,,,,,,,,,,,,,,,,,265.44,260.16,254.39,259.96,,,279.81,L8
2021-08-12 22:27:06+00:00,304.32,306.97,331.21000000000004,328.96,,,,,,316.59,316.06,,,,,,,,,266.28,260.05,262.83000000000004,260.885,265.15,284.04,,294.93,L8
2022-01-27 22:27:14+00:00,301.08,306.97,330.32,328.96,,,,,,316.59,316.06,,,,,,,,,266.28,266.31500000000005,278.03999999999996,267.38,270.34,284.04,,310.05,L9
2022-01-28 22:20:55+00:00,301.195,306.97,330.62,328.96,334.54,,,,,316.59,316.06,,,,,,,,,266.28,266.31500000000005,278.03999999999996,267.38,270.34,284.04,,310.05,L8
2022-02-13 22:21:16+00:00,301.07,314.26,329.02,334.19,334.54,,,,,,,,,,,,,,,,277.97,290.58,,,,,,L8
2022-02-20 22:26:59+00:00,301.99333333333334,314.17499999999995,329.98,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,265.15000000000003,274.575,259.08,269.16,278.81,,,L8
2022-03-01 22:20:48+00:00,305.3425,314.17499999999995,331.07,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,265.15000000000003,274.575,259.08,269.16,278.81,,,L8
2022-04-10 22:20:41+00:00,308.398,314.17499999999995,331.07,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,265.15000000000003,274.575,259.08,269.16,278.81,,,L9
2022-04-17 22:26:46+00:00,308.398,314.17499999999995,331.07,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,268.29,281.6166666666666,271.095,269.16,278.81,,,L9
2022-05-04 22:21:01+00:00,310.535,314.17499999999995,331.07,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,268.29,281.6166666666666,271.095,269.16,278.81,,,L8
2022-06-05 22:20:51+00:00,310.6242857142857,314.17499999999995,330.678,334.19,334.54,,,,,324.87,320.62,,,,,,,,305.69,260.92,268.29,281.6166666666666,271.095,269.16,278.81,,,L8
2022-06-21 22:21:24+00:00,310.6242857142857,314.17499999999995,330.678,334.19,334.54,232.66,,,263.63,324.87,299.025,,271.26,,,,,,305.69,260.92,262.07750000000004,281.6166666666666,269.0833333333333,269.16,278.81,,,L8
2022-07-22 22:26:54+00:00,310.6242857142857,314.17499999999995,330.678,334.19,334.54,232.66,,,263.63,324.87,299.025,,271.26,,,,,,305.69,260.92,264.71000000000004,281.82,273.9075,269.16,278.81,290.64,294.26,L9
2022-08-15 22:27:29+00:00,314.446,314.09,331.7833333333333,,,232.66,,,263.63,324.87,299.025,,271.26,,,,,,305.69,264.23,260.10800000000006,275.625,272.668,271.51,286.11,285.29499999999996,294.26,L8
2022-09-09 22:21:23+00:00,309.7375,293.66,316.20500000000004,308.56,311.21,232.66,311.29,307.9,285.86,314.79,293.40999999999997,300.37,290.85,,,,,,,267.54,268.24000000000007,286.425,276.065,273.86,308.685,285.29499999999996,294.26,L8
2022-11-27 22:27:24+00:00,298.55499999999995,293.66,316.20500000000004,308.56,311.21,232.66,311.29,307.9,285.86,314.79,293.40999999999997,300.37,290.85,,,,,,,267.54,275.048,286.86,281.1375,273.86,308.685,285.29499999999996,294.26,L9
2022-12-06 22:21:37+00:00,295.37,304.765,315.08000000000004,308.56,311.21,232.66,311.29,307.9,285.86,314.79,293.40999999999997,300.37,290.85,,,,,,,267.54,275.048,286.86,281.1375,273.86,308.685,285.29499999999996,294.26,L9
2022-12-13 22:27:25+00:00,297.30333333333334,306.61,319.47,308.56,311.21,232.66,311.29,307.9,285.86,314.79,293.40999999999997,300.37,290.85,,,,,,304.86,263.82000000000005,270.24833333333333,280.254,276.38,271.15,297.81666666666666,285.29499999999996,294.26,L9
2022-12-21 22:27:21+00:00,297.30333333333334,306.61,319.47,308.56,311.21,,311.29,307.9,308.09,314.79,309.39,300.37,310.44,,,,,,304.86,263.82000000000005,276.3916666666667,280.5183333333333,279.21,271.15,297.81666666666666,285.29499999999996,294.26,L8
2022-12-29 22:27:24+00:00,302.1075,306.61,319.47,308.56,311.21,,311.29,307.9,308.09,314.79,309.39,300.37,310.44,,,,,,304.86,271.3933333333334,275.7428571428572,281.41285714285715,281.43199999999996,280.62,299.0825,289.19666666666666,307.08,L9
2022-12-30 22:21:36+00:00,300.872,306.14750000000004,319.28,313.34000000000003,311.21,,311.29,307.9,308.09,314.79,309.39,300.37,310.44,,,,,,304.86,271.3933333333334,275.7428571428572,281.41285714285715,281.43199999999996,280.62,299.0825,289.19666666666666,307.08,L8
2023-01-07 22:21:38+00:00,298.75333333333333,303.918,316.852,311.7633333333333,308.61,,311.77,309.115,309.375,314.645,309.75,301.7,310.55,,,,,,304.86,280.9525,278.37,284.21125,285.41333333333336,280.62,299.0825,289.19666666666666,307.08,L9
2023-01-14 22:27:21+00:00,298.75333333333333,303.918,316.852,311.7633333333333,308.61,,311.77,309.115,309.375,314.645,309.75,301.7,310.55,,,,,,304.86,280.9525,278.39222222222224,284.21125,285.41333333333336,280.62,299.0825,289.19666666666666,307.08,L9
2023-01-15 22:21:29+00:00,298.89,303.918,317.7133333333333,314.26,308.61,,311.77,309.115,309.375,314.645,309.75,301.7,310.55,,,,,,304.86,280.9525,278.39222222222224,284.21125,285.41333333333336,280.62,299.0825,289.19666666666666,307.08,L8
2023-01-30 22:27:25+00:00,299.51875,305.7816666666667,319.9714285714286,318.04200000000003,308.61,,311.77,309.115,309.375,314.645,309.75,301.7,310.55,,,,,,305.92,276.884,275.74666666666667,284.46571428571434,280.6633333333333,278.2,295.618,284.5466666666667,297.775,L9
2023-02-24 22:21:27+00:00,301.60999999999996,305.7816666666667,319.9714285714286,318.04200000000003,308.61,,311.77,309.115,309.375,314.645,309.75,301.7,310.55,,,,,,305.92,279.22,278.34499999999997,287.57666666666665,283.254,279.64666666666665,296.16999999999996,286.845,297.775,L9
2023-03-12 22:20:56+00:00,302.14000000000004,306.06333333333333,321.6228571428572,319.86800000000005,311.44,,312.25,310.33,310.66,314.5,310.11,305.25,314.32000000000005,,,,,,305.92,279.22,279.05625000000003,288.19666666666666,283.254,279.64666666666665,286.90666666666664,286.845,297.775,L9
2023-04-13 22:20:38+00:00,302.229,306.06333333333333,322.4775,319.86800000000005,311.44,,312.25,310.33,310.66,314.5,310.11,305.25,314.32000000000005,,,,,,305.92,279.22,279.05625000000003,288.19666666666666,283.254,279.64666666666665,286.90666666666664,286.845,297.775,L9
2023-05-06 22:26:37+00:00,302.229,307.6242857142857,322.4775,319.86800000000005,311.44,,312.25,310.33,310.66,314.5,310.11,305.25,314.32000000000005,,,,,,305.92,277.516,277.2611111111112,285.64285714285717,281.82666666666665,278.46500000000003,290.06,285.4866666666667,297.775,L9
2023-06-16 22:20:30+00:00,302.04125,305.43999999999994,320.785,319.86800000000005,311.44,,312.25,310.33,310.66,314.5,310.11,305.25,314.32000000000005,268.24,,,,,306.98,281.87,273.11875,281.35999999999996,280.92600000000004,281.8066666666667,294.72,287.1,297.775,L9
2023-07-02 22:20:41+00:00,300.6466666666666,305.61,321.2,320.305,311.44,225.08,312.25,310.33,310.66,314.5,310.11,305.25,298.8733333333334,269.515,,,,,306.98,280.31333333333333,267.4514285714286,272.798,275.11,272.93000000000006,290.64,283.8,275.65,L9
2023-09-03 22:26:57+00:00,296.8749999999999,307.58666666666664,324.6333333333333,323.095,316.87,225.08,,,,,,307.47,292.98,269.515,,,,,,267.66999999999996,259.19800000000004,264.82800000000003,268.02000000000004,270.595,289.135,287.355,,L8
2023-09-04 22:20:46+00:00,299.57,307.58666666666664,325.1375,323.095,316.87,225.08,,,,,,307.47,292.98,269.515,,,,,,267.66999999999996,259.19800000000004,264.82800000000003,268.02000000000004,270.595,289.135,287.355,,L9
2023-10-05 22:27:04+00:00,303.4533333333333,313.705,328.56333333333333,328.5,,225.08,,,,,,,267.98,269.515,,,,,,266.78999999999996,249.43800000000002,255.536,266.206,270.37666666666667,285.71,283.34,278.94,L8
2023-10-22 22:21:26+00:00,301.41,312.6366666666667,329.06333333333333,328.5,,225.08,,,,,,,267.98,269.515,,,,,,266.78999999999996,249.43800000000002,255.536,266.206,270.37666666666667,285.71,283.34,278.94,L9
2023-10-29 22:27:09+00:00,300.495,311.4825,327.93,327.45,323.49,276.015,,,,,311.72,,267.98,269.515,,,,,305.02,265.1225,248.85000000000002,255.48833333333334,263.9666666666667,269.1375,283.7075,282.2675,278.94,L9
2023-11-23 22:21:29+00:00,298.246,306.9125,325.194,324.56333333333333,322.75,276.015,,,,,311.72,,267.98,269.515,,,,,305.02,263.2633333333333,246.04000000000005,252.52200000000002,261.822,267.21,278.43666666666667,282.09999999999997,278.94,L9
2023-12-09 22:21:26+00:00,297.32166666666666,306.61199999999997,324.34999999999997,324.56333333333333,322.75,276.015,,,,,311.72,,267.98,269.515,,,,,305.02,263.2633333333333,246.04000000000005,252.52200000000002,261.822,267.21,278.43666666666667,282.09999999999997,278.94,L9
2023-12-17 22:21:24+00:00,295.4985714285714,304.47499999999997,322.1471428571428,321.3225,317.96,288.16,309.4,308.84,309.69,,309.365,302.59,287.81,270.79,,,,,305.02,273.79749999999996,255.62800000000001,264.548,258.6725,267.21,278.43666666666667,277.17999999999995,278.94,L8
2024-04-14 22:26:30+00:00,296.6383333333333,303.28599999999994,319.55999999999995,318.93,317.96,319.7,309.4,308.84,309.69,,309.365,302.59,307.64,,,,,,305.02,281.7766666666667,268.3500000000001,277.68,268.25,276.095,288.96000000000004,280.315,286.03,L8
2024-06-17 22:26:08+00:00,318.67,,,,,,,,,312.4,277.33,,,,,,,,,279.81,266.74,277.73,283.73,286.77,300.22,281.58,286.03,L8
2024-06-18 22:19:55+00:00,309.96500000000003,306.68,325.8,,,,,,,312.4,277.33,,,,,,,,,279.81,266.74,277.73,283.73,286.77,300.22,281.58,286.03,L9
