dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0048,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113,satname
1999-08-26 22:05:08.926,421.84,,,,,,,,523.33,520.99,530.85,529.56,524.75,519.81,509.27,501.89,490.05,481.28,458.91,471.53,438.23,462.67,463.78,450.9,445.64,443.07,433.16,,228.66,297.97,309.42,317.75,311.7,321.15,345.79,361.55,361.19,353.9,344.95,324.02,302.83,,303.1,294.23,309.92,241.91,296.71,340.09,222.01,266.52,262.11,294.02,317.2,217.69,212.45,208.38,218.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-27 22:05:12.911,421.84,,,,,,,,521.77,522.0699999999999,530.7750000000001,529.885,525.495,521.0699999999999,510.24,504.36,490.94,479.37,456.55,470.005,445.775,463.09000000000003,464.13,450.595,445.515,441.655,433.96500000000003,,238.07,303.235,317.28499999999997,324.79499999999996,320.975,333.085,359.49,369.15999999999997,361.885,359.355,352.37,325.23,309.575,,310.33500000000004,300.85,320.20500000000004,259.79,299.855,342.94,238.99,278.19,262.64,297.92999999999995,322.44,222.975,222.8,215.26,226.93,,,,336.09,,315.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-10-13 22:05:12.843,421.84,,,,,,,,521.77,522.0699999999999,530.7750000000001,529.885,525.495,530.1,521.4399999999999,515.0166666666667,504.1366666666666,491.31333333333333,456.55,482.27,461.4866666666667,472.8666666666666,474.08666666666664,461.37999999999994,455.74,450.41333333333336,441.6933333333333,449.52,238.07,303.235,317.28499999999997,324.79499999999996,344.24666666666667,356.6133333333333,382.45666666666665,389.9433333333333,376.99,359.355,352.37,325.23,336.49333333333334,377.98,333.25,326.19,348.28999999999996,308.6466666666667,299.855,355.5933333333333,238.99,278.19,262.64,323.34999999999997,339.33,236.73333333333335,237.91333333333333,230.27666666666664,242.53,366.55,364.55,,353.565,365.02,334.03999999999996,323.62,195.93,,,,,282.13,285.12,278.04,300.01,283.17,264.05,233.85,229.58,238.51,223.66,200.63,,,,,,,,,,,,,513.52,,,,,,,,,,,369.16,,,,,,,,,,,L7
1999-11-14 22:05:06.309,421.84,,,,,,,504.24,524.8666666666667,525.1033333333334,534.5633333333334,533.8000000000001,528.1633333333333,529.7525,521.015,514.415,502.79499999999996,487.7975,452.96333333333337,479.4975,464.52250000000004,472.0,472.4425,458.33,454.64,447.97,440.2925,437.86,238.07,303.235,317.28499999999997,339.59,347.0875,359.62,385.6225,392.46,378.44,365.5833333333333,364.00333333333333,325.23,344.725,370.495,339.165,331.57500000000005,357.4,329.445,299.855,357.04499999999996,255.88333333333333,289.4166666666667,268.81,326.65999999999997,341.8325,237.03,239.455,230.8575,241.9,356.765,353.26,,353.69666666666666,355.13,333.77666666666664,304.87,195.93,,,,,263.69,266.40999999999997,264.57500000000005,288.315,268.74,246.385,217.51,217.03,222.82,211.95499999999998,185.85500000000002,,,,,,,,,,,,,513.52,,,,,,,,,,,369.16,,,,,,,,,,,L7
1999-12-09 21:58:57.676,421.84,,,,,,,517.7950000000001,524.8666666666667,525.1033333333334,534.5633333333334,533.8000000000001,528.1633333333333,529.7525,521.015,514.415,502.79499999999996,487.7975,452.96333333333337,479.4975,470.68199999999996,472.0,472.4425,458.33,454.64,447.97,432.634,423.8066666666667,238.07,303.235,317.28499999999997,339.59,356.11,360.27599999999995,385.6225,392.46,378.44,359.425,364.00333333333333,325.23,344.725,370.495,339.165,331.57500000000005,357.4,329.445,299.855,357.04499999999996,255.88333333333333,289.4166666666667,268.81,326.65999999999997,341.8325,237.03,239.455,230.8575,241.9,356.765,353.26,,353.69666666666666,355.13,333.77666666666664,308.24666666666667,188.73000000000002,,,,,265.77,266.40999999999997,264.57500000000005,288.315,268.74,246.385,217.51,217.03,222.82,211.95499999999998,185.85500000000002,,,378.42,,,,,,,,,,516.74,399.01,392.34,,,412.75,393.55,,,,,388.285,,,,,,,,,,,L7
1999-12-25 21:58:52.197,436.73,413.74,386.62,369.8,,,,517.7950000000001,524.8666666666667,525.1033333333334,534.5633333333334,533.8000000000001,528.1633333333333,529.7525,521.015,514.415,502.79499999999996,487.7975,452.96333333333337,479.4975,470.68199999999996,472.0,472.4425,458.33,454.64,447.97,422.65000000000003,409.60749999999996,238.07,303.235,332.79333333333335,349.4925,356.50500000000005,361.94166666666666,382.198,393.04,382.53000000000003,363.04200000000003,372.3775,344.2733333333333,351.164,370.6066666666666,345.36199999999997,340.61,368.056,348.61,299.855,368.102,292.49,326.84000000000003,268.81,344.95,341.8325,237.03,239.455,230.8575,241.9,372.12000000000006,353.26,432.14,353.69666666666666,355.13,333.77666666666664,308.24666666666667,188.73000000000002,415.34,417.18,411.51,406.51,265.77,266.40999999999997,264.57500000000005,288.315,268.74,246.385,217.51,217.03,222.82,211.95499999999998,185.85500000000002,407.76,417.92,393.46000000000004,398.93,418.4,441.02,423.2,424.6,406.54,446.24,427.22,437.97,516.74,413.865,405.69,428.24,425.74,424.895,405.03499999999997,,,,,388.285,,,,,,,,,,,L7
2000-01-10 21:58:52.465,436.73,413.74,386.62,369.8,,,,517.7950000000001,524.8666666666667,525.1033333333334,534.5633333333334,536.59,523.2475,523.444,521.015,514.415,502.79499999999996,489.20200000000006,452.96333333333337,479.4975,470.68199999999996,472.0,472.4425,458.33,454.64,447.97,422.65000000000003,409.60749999999996,238.07,303.235,332.79333333333335,349.706,352.30285714285714,361.94166666666666,378.0083333333334,389.24333333333334,382.66166666666663,363.5683333333333,375.058,350.36,354.27500000000003,368.4575,348.25666666666666,345.08,372.09666666666664,358.43333333333334,299.855,373.48,312.13199999999995,346.822,268.81,355.4183333333333,341.8325,237.03,239.455,230.8575,241.9,376.15250000000003,353.26,423.89,353.69666666666666,355.13,333.77666666666664,308.24666666666667,188.73000000000002,407.65999999999997,408.82,403.62,398.27,265.77,266.40999999999997,264.57500000000005,288.315,268.74,246.385,217.51,217.03,222.82,211.95499999999998,185.85500000000002,395.745,409.33000000000004,391.03999999999996,385.135,409.735,431.29999999999995,411.95,416.42,398.3,433.725,419.435,426.345,516.74,411.59999999999997,403.8766666666667,419.345,416.40999999999997,423.57,401.6166666666666,375.05,371.13,408.54,,393.98333333333335,,,,392.96,398.04,406.74,,,,,L7
2000-02-18 22:04:53.186,436.73,413.74,386.62,369.8,,,,527.6166666666667,531.6225,530.0975,539.0875,539.176,526.92,525.62,523.04,515.9,505.346,490.53000000000003,455.675,480.994,472.2916666666667,473.476,473.81800000000004,458.33,454.64,447.97,422.65000000000003,409.60749999999996,238.07,303.235,332.79333333333335,349.706,355.70625,366.7685714285714,378.0083333333334,389.24333333333334,384.5185714285714,363.5683333333333,381.1266666666667,358.326,358.2185714285714,368.536,352.0628571428571,348.65285714285716,375.61571428571426,364.85857142857145,299.855,372.9871428571428,320.855,355.7866666666667,268.81,357.2914285714286,346.0,240.458,244.89000000000001,236.122,245.72200000000004,373.464,355.23,423.89,356.6475,357.66333333333336,336.645,311.9275,188.78333333333333,407.65999999999997,408.82,403.62,398.27,265.40999999999997,267.09666666666664,266.19666666666666,290.14000000000004,268.05,246.385,217.51,220.16333333333333,228.0233333333333,213.48000000000002,187.56333333333336,395.745,409.33000000000004,391.03999999999996,385.135,409.735,431.29999999999995,411.95,416.42,398.3,433.725,419.435,426.345,516.74,411.59999999999997,403.8766666666667,419.345,416.40999999999997,423.57,401.6166666666666,361.3,366.315,401.85,,393.98333333333335,,,,392.96,398.04,406.74,,,,,L7
2000-03-30 21:58:33.541,448.08000000000004,411.695,385.295,367.935,,,,527.6166666666667,541.4749999999999,538.125,547.3999999999999,545.37,527.87,527.8950000000001,531.5733333333333,523.5933333333334,514.9499999999999,496.11000000000007,454.8,488.3200000000001,485.55,480.40000000000003,480.2766666666667,466.06499999999994,463.765,454.2850000000001,409.06,402.68199999999996,,338.51,361.15999999999997,367.4325,364.38714285714286,376.6466666666667,382.036,397.598,395.20166666666665,365.67499999999995,395.50500000000005,380.39000000000004,377.67599999999993,368.536,368.754,367.774,397.78,406.8860000000001,,385.006,369.26,401.794,281.15,381.92833333333334,361.70666666666665,252.11333333333332,259.6166666666667,250.03000000000006,258.25000000000006,373.464,355.23,424.86999999999995,363.5,357.66333333333336,343.77,311.9275,232.75,402.45666666666665,407.62999999999994,393.75333333333333,388.1366666666666,265.40999999999997,267.09666666666664,266.19666666666666,290.14000000000004,268.05,246.385,217.51,220.16333333333333,228.0233333333333,213.48000000000002,187.56333333333336,395.745,409.33000000000004,391.03999999999996,385.135,409.735,431.29999999999995,411.95,423.48333333333335,400.3933333333334,432.58666666666664,416.64000000000004,426.2966666666667,516.74,410.73,405.13,421.46000000000004,418.94666666666666,429.49,401.6166666666666,361.3,366.315,401.85,,393.98333333333335,,,,376.58,381.21000000000004,398.37,,,,,L7
2000-05-24 22:04:10.630,456.98,411.695,385.295,367.935,,,,539.305,551.89,533.3199999999999,542.2149999999999,540.4166666666666,524.35,516.34,516.1800000000001,506.26,497.18499999999995,490.4266666666667,457.875,478.40999999999997,487.83,465.505,468.645,444.92,438.62,436.69,384.02,387.10249999999996,,338.51,361.15999999999997,366.84999999999997,351.92833333333334,362.046,355.87,385.49,395.305,356.6875,398.25000000000006,380.39000000000004,376.20999999999987,367.23,369.26,350.92749999999995,399.90333333333336,412.07666666666677,302.03,380.89,389.1575,424.275,254.7,395.19750000000005,362.67,254.17,266.63,257.18,261.01,384.59666666666664,359.17,424.86999999999995,365.5,362.73,345.25,318.985,245.0233333333333,402.45666666666665,407.62999999999994,393.75333333333333,388.1366666666666,267.12999999999994,268.47,269.44,293.79,266.67,,,226.43,238.43,216.53,190.98,395.745,409.33000000000004,391.03999999999996,385.135,409.735,431.29999999999995,411.95,423.48333333333335,400.3933333333334,432.58666666666664,416.64000000000004,426.2966666666667,519.96,410.73,405.13,421.46000000000004,418.94666666666666,429.49,401.6166666666666,361.3,366.315,401.85,,406.395,,,,376.58,381.21000000000004,398.37,,,,,L7
2000-07-04 21:57:38.483,459.66,409.65,383.97,366.07,,,,547.26,551.89,533.3199999999999,542.2149999999999,540.4166666666666,524.35,516.34,516.1800000000001,506.26,497.18499999999995,490.4266666666667,457.875,478.40999999999997,480.34,465.505,468.645,444.92,438.62,436.69,360.865,392.84999999999997,,338.51,358.51,360.67499999999995,340.2225,359.02000000000004,351.66,380.55499999999995,394.10999999999996,338.3233333333333,398.6250000000001,379.4050000000001,375.8549999999999,365.43000000000006,368.81500000000005,329.02000000000004,394.515,405.48000000000013,302.03,357.215,384.7733333333333,419.3299999999999,259.26,387.56,362.67,254.17,266.63,257.18,261.01,366.4866666666667,350.23,421.23499999999996,365.5,362.73,343.225,322.97,276.77,396.015,402.8549999999999,384.875,378.94999999999993,264.33,268.47,269.44,293.79,266.67,,,226.43,238.43,216.53,190.98,383.73,400.74,386.2,371.34,401.07,421.58,400.7,422.925,397.32000000000005,425.76,411.35,420.46000000000004,,407.595,404.57,418.07000000000005,415.54999999999995,434.08500000000004,394.78,346.18666666666667,366.315,401.85,311.16,405.38,,,,376.58,381.21000000000004,398.37,,,,,L7
2000-07-11 22:03:41.691,459.66,409.65,383.97,366.07,,,,547.26,551.89,533.3199999999999,542.2149999999999,538.145,532.2750000000001,525.405,516.1800000000001,506.26,497.18499999999995,488.23,457.875,478.40999999999997,494.855,465.505,468.645,444.92,438.62,455.49,360.865,392.84999999999997,,338.51,358.51,363.4,343.83750000000003,355.51750000000004,348.96000000000004,390.85,394.58666666666664,340.31333333333333,392.01,368.91999999999996,358.99,368.85,354.73,318.4175,384.635,403.41,313.21,342.83,381.81,415.61999999999995,270.05333333333334,377.46000000000004,355.02,252.07,270.395,253.46500000000003,262.075,351.2166666666667,341.5466666666667,426.83,367.385,360.805,343.84999999999997,322.97,276.77,392.05,405.25,374.02,367.87,264.46,258.675,267.985,293.79,260.155,,,226.43,238.43,216.53,190.98,,,406.53,373.71,,,,432.78499999999997,416.23,430.31,425.65999999999997,426.2,496.1,408.12,408.89,437.22,424.02,447.25,,331.755,361.5,395.16,311.16,,388.94,,,360.2,376.94,380.405,,,,,L7
2000-08-05 21:57:08.715,453.77,411.465,382.005,366.07,,,,547.26,551.89,533.3199999999999,542.2149999999999,538.145,532.2750000000001,525.405,516.1800000000001,506.26,497.18499999999995,488.23,457.875,478.40999999999997,494.855,465.505,468.645,444.92,438.62,455.49,360.865,392.84999999999997,,338.51,358.51,363.4,345.62800000000004,355.51750000000004,348.96000000000004,396.135,396.105,345.18,383.6033333333333,371.18666666666667,360.56333333333333,368.85,338.4866666666667,322.73,384.23,401.1,319.1333333333333,342.83,381.81,418.09,270.05333333333334,377.46000000000004,364.7366666666667,252.07,270.395,253.46500000000003,262.075,351.2166666666667,341.5466666666667,426.83,367.385,360.805,343.84999999999997,322.97,303.7933333333333,399.995,397.53,355.505,367.745,308.7,306.78000000000003,304.5333333333333,353.99,260.155,,,226.43,238.43,216.53,190.98,359.02,387.57,387.755,381.65999999999997,379.25,,381.61,423.3733333333333,407.2966666666666,415.12,415.18666666666667,426.2,496.1,405.525,401.82,437.22,423.48,439.78999999999996,393.28,331.755,350.95500000000004,395.16,331.07000000000005,410.71,382.33500000000004,,,344.47,376.94,365.64000000000004,,,,,L7
2000-09-13 22:02:50.153,453.77,411.465,382.005,366.07,,,,515.55,526.76,528.4749999999999,532.105,530.495,524.095,517.675,507.105,497.65,485.565,484.745,462.28,476.94,509.37,459.385,465.055,452.15999999999997,446.40999999999997,451.6766666666667,360.865,392.84999999999997,238.96,338.51,378.15999999999997,351.1966666666667,334.976,341.0,353.79333333333335,395.8066666666667,389.30000000000007,349.28000000000003,365.26,353.28,349.90500000000003,,318.97,309.98199999999997,370.8333333333333,398.79,315.8775,337.38000000000005,399.15,426.83,268.3875,386.39,365.77,237.25,274.16,234.01,263.14,339.76,332.735,426.83,369.27,358.88,331.68666666666667,,361.24499999999995,399.995,397.53,355.505,367.745,330.885,325.935,322.0799999999999,414.19,253.64,,,,,,,359.02,387.57,387.755,381.65999999999997,379.25,,381.61,423.3733333333333,407.2966666666666,415.12,415.18666666666667,426.2,496.1,405.525,401.82,437.22,423.48,439.78999999999996,393.28,315.96,340.41,,331.07000000000005,410.71,382.33500000000004,,,344.47,376.94,365.64000000000004,,,,,L7
2000-09-22 21:56:29.431,450.9575,410.87999999999994,385.29333333333335,375.185,352.86,370.01,382.29,515.55,526.76,528.4749999999999,532.105,530.495,524.095,517.675,507.105,497.65,485.565,484.745,462.28,476.94,514.85,459.385,465.055,452.15999999999997,446.40999999999997,451.6766666666667,360.865,392.84999999999997,238.96,338.51,378.15999999999997,351.1966666666667,334.976,348.204,358.51250000000005,397.9675,391.178,349.5566666666667,368.9425,353.28,359.2266666666667,371.08,318.97,309.98199999999997,380.3125,410.92999999999995,315.8775,337.38000000000005,398.57,429.5933333333333,268.3875,395.27,383.74666666666667,237.25,274.16,234.01,263.14,339.76,332.735,424.24,369.27,358.88,331.68666666666667,,361.24499999999995,401.29333333333335,403.0133333333333,355.505,377.93,352.6466666666667,351.3866666666667,347.46,409.66999999999996,253.64,,,,,,,372.91999999999996,386.4,392.8966666666667,387.91333333333336,396.54499999999996,443.76,390.3,426.2975,404.855,415.12,418.05,431.515,496.1,412.51666666666665,408.59999999999997,437.22,425.2833333333333,438.6766666666667,404.19,315.96,340.41,420.45,331.07000000000005,412.0,391.1233333333333,411.93,415.37,362.1166666666666,380.31,377.8825,402.52,408.06,407.34,408.47,L7
2000-10-15 22:02:20.178,453.09666666666664,411.49499999999995,385.95500000000004,384.3,352.86,370.01,382.29,508.955,523.815,526.7966666666666,531.1466666666666,531.66,523.58,518.2933333333333,508.1766666666667,500.42,488.1566666666667,483.1466666666667,458.19,476.5833333333333,514.85,460.41,464.93333333333334,450.42,446.5733333333333,448.655,344.4,415.36,270.865,,391.54499999999996,343.83666666666664,333.592,346.538,363.23,399.1625,385.912,352.92,370.088,351.8925,359.2266666666667,358.885,320.78,311.53833333333336,378.252,401.28666666666663,317.506,342.01750000000004,397.99,429.075,267.934,404.15,383.74666666666667,234.21666666666667,274.16,230.28,245.695,339.325,332.3633333333333,421.65,355.80499999999995,340.87,328.27,,357.84,405.9150000000001,401.895,336.99,382.96,352.6466666666667,351.3866666666667,347.46,409.66999999999996,237.305,221.76,188.2,198.49,198.76,192.86,161.92,372.91999999999996,386.4,392.8966666666667,387.91333333333336,396.54499999999996,443.76,390.3,422.52666666666664,404.9466666666667,399.93,420.3833333333334,436.83,496.1,414.715,408.455,448.75,425.91499999999996,434.39,404.19,315.96,340.41,420.45,331.07000000000005,412.0,391.1233333333333,411.93,415.37,363.07499999999993,388.27500000000003,373.8433333333333,402.52,408.06,407.34,408.47,L7
2000-11-09 21:56:21.390,453.09666666666664,411.49499999999995,385.95500000000004,384.3,346.85,364.89,377.045,508.955,478.23333333333335,526.7966666666666,531.1466666666666,531.66,523.58,518.2933333333333,508.1766666666667,473.72249999999997,463.61,458.845,458.19,476.5833333333333,514.85,460.41,464.93333333333334,432.23,429.185,433.078,346.465,415.36,270.865,,380.43,346.70000000000005,333.592,346.538,361.04200000000003,387.15200000000004,382.1933333333333,358.1775,370.088,343.212,367.475,358.885,320.78,311.53833333333336,381.3866666666667,402.48,317.506,352.476,397.99,429.075,267.934,404.15,383.74666666666667,234.21666666666667,274.16,230.28,245.695,339.325,332.3633333333333,421.65,362.53,340.87,328.27,,357.84,405.9150000000001,401.895,336.99,382.96,364.0625,362.4125,361.1325,407.99333333333334,237.305,221.76,188.2,198.49,198.76,192.86,161.92,377.6366666666666,391.8666666666666,391.77750000000003,385.1,400.18,430.08500000000004,390.3,422.52666666666664,404.9466666666667,399.93,426.7475,436.83,496.1,414.715,408.455,448.75,425.91499999999996,423.12999999999994,404.19,315.96,340.41,435.82,331.07000000000005,412.0,397.62,412.805,415.07,375.44666666666666,391.4533333333334,383.8725,402.91999999999996,410.74,410.33,411.125,L7
2001-01-03 22:02:36.401,442.255,411.49499999999995,385.95500000000004,384.3,346.85,364.89,377.045,508.955,458.905,523.1533333333333,529.7900000000001,530.4066666666666,523.9,520.285,511.655,455.325,449.105,442.025,447.47666666666663,473.05,514.85,455.59,455.28666666666663,423.87,421.06999999999994,427.29799999999994,348.53,420.0,283.6433333333334,318.08,380.3775,349.728,339.33799999999997,352.7,368.698,384.8533333333333,380.8385714285714,370.7871428571429,371.8416666666667,346.98333333333335,367.475,357.16,324.382,322.39,380.94428571428574,399.45,321.02200000000005,367.97333333333336,397.99,429.075,275.47749999999996,404.15,383.74666666666667,231.3975,274.16,226.655,235.78333333333333,338.61249999999995,332.48333333333335,421.65,358.6825,337.98333333333335,323.63,297.18,357.84,405.9150000000001,401.895,336.99,382.96,364.0625,362.4125,361.1325,407.99333333333334,234.14333333333332,220.86,186.315,197.53500000000003,194.02499999999998,194.79500000000002,166.385,377.6366666666666,391.8666666666666,391.77750000000003,385.1,400.18,430.08500000000004,390.3,422.52666666666664,404.9466666666667,399.93,426.7475,436.83,496.1,414.715,408.455,448.75,425.91499999999996,423.12999999999994,404.19,,340.41,435.82,350.98,412.0,397.62,412.805,415.07,375.44666666666666,391.4533333333334,383.8725,402.91999999999996,410.74,410.33,411.125,L7
2001-01-12 21:56:30.696,435.6366666666667,401.05,376.67333333333335,384.3,339.76666666666665,358.31333333333333,371.93666666666667,508.955,440.87600000000003,523.1533333333333,529.7900000000001,530.4066666666666,523.9,520.285,511.655,439.712,449.105,427.628,447.47666666666663,473.05,520.33,455.59,455.28666666666663,415.736,421.06999999999994,404.568,351.41499999999996,420.0,293.0875,315.195,371.832,348.07000000000005,336.436,350.87199999999996,364.23499999999996,381.7085714285714,379.5357142857143,368.48999999999995,373.15000000000003,349.8500000000001,377.9333333333334,355.3125,328.90200000000004,329.454,383.05,399.98333333333335,320.18000000000006,374.3725,388.45000000000005,425.90000000000003,270.09,401.15999999999997,405.34,225.20666666666668,,218.95666666666668,222.10500000000002,347.39,336.635,416.935,355.15333333333336,327.535,316.47333333333336,348.74,374.815,401.06,398.99,336.99,382.0133333333333,393.87,392.3875,391.15999999999997,402.6675,224.39499999999998,220.86,186.315,197.53500000000003,194.02499999999998,194.79500000000002,166.385,378.1525,391.0325,383.5825,382.02,397.4375,423.06333333333333,392.85999999999996,419.81666666666666,389.2933333333333,407.355,417.02250000000004,421.06,400.36,407.28999999999996,402.05,,416.3566666666666,419.03,398.77666666666664,,352.285,425.77666666666664,379.735,407.1266666666667,398.4475,408.8333333333333,409.1166666666666,378.3275,391.26666666666665,391.0725,400.4066666666667,408.24,412.71000000000004,411.125,L7
2001-02-04 22:02:38.355,429.78999999999996,394.93500000000006,374.99,384.3,339.76666666666665,358.31333333333333,371.93666666666667,508.955,433.5783333333333,515.5375,527.3225,526.8125,515.9666666666667,513.2466666666667,503.83666666666664,439.712,449.105,418.0,437.3325,473.05,520.33,448.705,449.10249999999996,415.4766666666667,419.75999999999993,403.1366666666667,359.41,420.0,291.744,308.49666666666667,360.73,343.3633333333334,332.34749999999997,342.9066666666667,360.2357142857143,370.69714285714286,371.04,367.5971428571429,371.02,343.08500000000004,385.0450000000001,355.3125,334.62750000000005,326.8225,382.9883333333333,400.22200000000004,311.005,374.3725,388.45000000000005,427.33500000000004,269.22,401.15999999999997,415.92499999999995,220.2775,,210.04500000000002,217.86333333333334,347.39,327.34666666666664,416.935,355.15333333333336,327.535,316.47333333333336,348.74,391.79,397.62,403.58000000000004,,389.21,392.7666666666667,388.8533333333333,395.67,398.82666666666665,224.39499999999998,220.86,186.315,197.53500000000003,194.02499999999998,194.79500000000002,166.385,384.53,392.1866666666667,388.45,379.49,403.5,423.06333333333333,398.48499999999996,427.45,389.22499999999997,414.78,424.61666666666673,421.06,400.36,409.4699999999999,405.70000000000005,,413.06499999999994,414.59666666666664,401.525,,364.16,425.77666666666664,408.49,405.33500000000004,406.02,408.8333333333333,409.1166666666666,394.8566666666666,391.26666666666665,409.39333333333326,400.4066666666667,408.24,412.71000000000004,411.125,L7
2001-02-20 22:02:36.849,429.78999999999996,394.93500000000006,374.99,384.3,339.76666666666665,358.31333333333333,371.93666666666667,508.955,429.18142857142857,513.72,526.296,524.392,515.9666666666667,513.2466666666667,503.83666666666664,430.96666666666664,440.1940000000001,418.0,437.3325,473.05,520.33,447.304,438.538,415.4766666666667,419.75999999999993,402.2485714285714,368.475,420.0,291.744,305.3925,351.37,339.6228571428572,332.34749999999997,340.7057142857143,359.53875,370.575,370.01125,367.49,368.8071428571429,342.83,385.0450000000001,355.3125,334.62750000000005,326.8225,382.9883333333333,400.22200000000004,307.758,374.3725,388.45000000000005,427.33500000000004,267.446,401.15999999999997,415.92499999999995,218.15,,207.03000000000003,213.805,347.39,327.34666666666664,416.935,355.15333333333336,327.535,316.47333333333336,348.74,391.79,397.62,403.58000000000004,,389.21,392.7666666666667,388.8533333333333,395.67,398.82666666666665,219.33333333333334,220.86,186.315,197.53500000000003,194.02499999999998,194.79500000000002,166.385,384.53,392.1866666666667,388.45,379.49,403.5,423.06333333333333,398.48499999999996,427.45,389.22499999999997,414.78,424.61666666666673,421.06,400.36,409.4699999999999,405.70000000000005,,413.06499999999994,414.59666666666664,401.525,,364.16,425.77666666666664,408.49,405.33500000000004,406.02,408.8333333333333,409.1166666666666,394.8566666666666,391.26666666666665,409.39333333333326,400.4066666666667,408.24,412.71000000000004,411.125,L7
2001-03-01 21:56:21.596,433.795,401.1433333333334,380.1000000000001,380.695,339.76666666666665,358.31333333333333,376.145,508.955,425.72125,513.72,526.296,524.392,515.9666666666667,513.2466666666667,503.83666666666664,426.51714285714286,433.53000000000003,415.0728571428572,427.776,473.05,520.33,447.304,431.3383333333333,412.38428571428574,414.6233333333333,400.5925,370.494,420.0,291.744,305.3925,351.37,339.6228571428572,332.34749999999997,340.7057142857143,360.5411111111111,373.47222222222223,373.81222222222226,368.6066666666667,368.8071428571429,342.83,381.89000000000004,358.078,342.108,336.4,386.06857142857143,404.28666666666663,307.758,381.508,391.89000000000004,429.7733333333333,267.446,402.01,415.48333333333335,218.15,,207.03000000000003,213.805,357.582,327.34666666666664,420.1133333333334,355.15333333333336,327.535,316.47333333333336,369.16,398.435,399.32,406.02,,393.74666666666667,394.2475,390.825,395.415,403.10249999999996,219.33333333333334,220.86,186.315,197.53500000000003,194.02499999999998,194.79500000000002,166.385,385.07,398.98,388.33000000000004,379.65250000000003,403.84499999999997,426.1175,395.2033333333334,425.36999999999995,393.52666666666664,425.625,422.345,423.73333333333335,407.115,410.8866666666666,408.3633333333334,423.32,416.1033333333333,419.6675,407.49666666666667,,376.97,426.2075,417.49,410.9066666666667,405.8825,411.515,409.85,397.02750000000003,391.6725,410.515,401.2025,410.46000000000004,409.3925,413.59,L7
