dates,satname,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0012,nzd0202-0013,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0026,nzd0202-0027
2019-11-29 22:12:32.100000,L8,377.60,413.78,427.69,428.69,379.82,398.94,391.22,422.92,411.41,411.28,403.47,370.47,406.03,364.46,346.25,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:06:04.888000,L8,,,,,,,,,,366.77,372.00,374.30,380.22,383.17,330.07,372.19,375.49,352.29,,,,,,,,,,,,,,,,,,,,
2020-04-21 22:11:45.778000,L8,,,,430.71,432.47,408.27,378.46,357.30,,393.25,394.53,398.99,395.92,388.99,380.30,359.47,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:36.568000,L8,436.38,425.13,422.68,449.52,441.76,418.22,416.83,412.71,421.65,418.55,406.65,391.65,384.52,383.04,382.11,376.87,377.74,363.10,352.07,347.02,332.78,343.98,330.63,321.82,,,,,,,,,,,,,,
2021-01-18 22:12:21.414000,L8,,,382.70,389.80,351.83,348.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 22:12:20.196000,L8,406.99,422.85,434.62,430.96,421.25,414.63,408.74,410.05,402.81,412.08,406.23,386.22,396.75,383.38,364.87,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19 22:12:15.899000,L8,402.55,419.06,411.97,427.30,384.85,411.48,404.08,403.54,396.32,400.19,395.18,387.30,388.73,375.84,369.16,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 22:12:01.286000,L8,408.03,418.15,422.16,432.62,417.69,420.01,409.30,409.83,399.94,405.75,400.83,380.54,386.80,377.55,370.84,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 22:11:49.337000,L8,,,,,,410.17,339.64,377.10,343.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 22:11:55.028000,L8,401.83,410.04,405.43,422.52,426.81,421.65,415.57,409.67,405.18,409.13,398.91,402.47,408.85,397.72,379.92,366.64,374.33,366.62,344.89,343.85,348.80,334.08,324.85,313.92,,,,,,,,,,,,,,
2021-07-29 22:12:15.330000,L8,,400.40,387.31,392.02,369.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:06:20.847000,L8,,,341.71,353.65,360.93,368.08,373.80,361.84,368.57,372.50,372.94,368.92,363.94,372.56,366.76,356.14,354.12,360.78,367.35,382.08,392.29,,,,,,345.73,368.86,,,,,,,,,338.04,342.25
2021-11-18 22:12:32.734000,L8,,414.23,408.95,413.60,372.19,396.39,386.27,417.00,374.12,391.95,382.64,359.01,391.65,386.79,344.60,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 22:12:32.197000,L8,406.63,410.03,420.74,436.49,422.83,428.27,424.58,428.82,434.45,430.82,402.32,391.65,386.51,384.51,377.48,376.25,357.64,344.41,341.61,336.81,,,,,,,,,,,,,,,,,,
2022-01-13 22:12:26.699000,L9,435.86,415.73,421.12,426.64,415.79,418.61,407.45,412.78,405.56,414.80,406.07,390.20,387.50,381.75,371.65,331.18,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:12:29.484000,L9,383.91,406.69,407.37,413.69,403.67,405.13,398.72,402.25,389.61,399.60,396.18,375.17,411.12,376.07,360.01,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:06:10.369000,L8,,,,,,,,,,359.04,362.86,384.86,372.23,356.82,352.11,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14 22:12:25.004000,L9,378.30,425.78,433.38,437.51,380.21,399.53,392.63,409.30,444.62,395.98,393.47,410.85,398.08,388.09,349.36,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:12:13.972000,L9,410.87,418.86,409.80,415.23,390.81,410.64,412.20,412.01,412.31,424.12,412.79,390.57,386.88,378.48,373.22,371.42,,,,,,,,,,,,,,,,,,,,,,
2022-03-18 22:12:12.996000,L9,380.15,414.26,412.74,419.47,387.94,431.41,399.55,414.57,400.34,417.76,407.18,378.44,384.79,377.60,366.94,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 22:12:09.317000,L9,373.29,401.96,400.67,411.30,378.32,414.88,408.57,397.71,373.42,395.62,410.03,349.37,392.71,373.71,374.63,,,,,,,,,,,,,,,,,,,,,,,
2022-06-22 22:12:02.661000,L9,382.54,407.93,414.40,423.25,415.78,419.47,412.52,410.08,387.94,401.28,398.54,373.87,386.32,380.62,374.86,358.82,346.39,344.17,342.64,327.29,,,,,,,,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,372.33,,,,,363.26,356.63,364.95,360.67,368.12,366.79,367.38,367.75,365.95,362.26,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:06:32.253000,L8,,,,,,,,,,362.79,380.44,362.11,368.41,368.93,353.52,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 22:06:16.060000,L9,,336.82,350.61,361.59,363.31,362.01,364.64,366.41,367.16,374.44,381.14,371.97,365.54,363.10,359.97,341.42,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 22:12:27.615000,L9,406.89,401.61,406.43,411.19,386.52,412.73,412.71,420.25,382.85,410.14,411.10,400.97,382.78,379.08,371.16,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22 22:06:29.758000,L9,343.39,357.86,368.63,370.92,379.03,359.39,362.28,379.95,385.53,390.51,380.25,364.37,445.37,442.24,420.81,439.04,429.62,377.66,,,391.15,375.21,382.38,343.92,358.08,335.77,355.68,,,,,,,,,,336.22,345.52
2023-01-16 22:12:34.167000,L9,401.82,407.84,415.00,420.66,412.65,412.90,408.28,413.42,398.84,406.71,402.72,386.38,384.09,379.05,360.63,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 22:12:32.994000,L8,,,393.85,397.98,368.88,380.45,355.32,387.99,372.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:12:25.382000,L9,413.16,422.20,437.40,446.52,431.91,431.51,432.73,439.05,394.54,414.06,407.40,382.91,390.58,387.04,366.94,364.21,348.72,336.37,341.66,343.83,347.80,346.06,330.16,,,,,,,,,,,,,,,
2023-03-06 22:06:02.229000,L8,,,,,,,,,,358.74,368.16,373.82,365.86,364.46,366.70,356.24,347.51,344.58,344.49,352.13,,,,,,,,,,,,,,,,,,
2023-03-13 22:12:11.106000,L8,445.62,462.69,414.44,419.83,415.77,410.48,415.23,419.73,402.07,412.01,403.33,387.18,385.98,377.66,368.94,336.61,345.60,341.60,334.96,,,,,,,,,,,,,,,,,,,
2023-03-21 22:12:19.147000,L9,406.88,414.29,408.63,412.41,405.05,401.50,412.40,412.90,411.87,410.18,404.98,378.46,373.93,362.38,357.13,348.19,355.30,343.38,347.33,,,,,,,,,,,,,,,,,,,
2023-03-30 22:05:59.281000,L9,,,344.35,355.58,352.17,353.41,349.03,361.61,364.33,368.88,371.14,362.10,366.24,360.62,352.83,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17 22:11:41.011000,L8,,,374.23,384.54,366.10,368.81,360.75,384.17,358.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-08 22:12:20.984000,L8,403.18,408.72,417.27,419.89,400.18,405.57,400.22,408.44,395.58,408.63,398.20,376.22,380.17,375.22,364.22,,,,,,,,,,,,,,,,,,,,,,,
2024-01-11 22:12:20.397000,L8,377.93,406.93,408.62,426.00,421.21,416.36,413.55,401.37,399.19,412.18,400.40,388.56,388.10,383.79,377.71,370.70,350.91,336.58,,,,,,,,,,,,,,,,,,,,
2024-01-12 22:06:18.916000,L9,,,,,,,331.06,354.88,357.14,358.51,362.98,353.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20 22:12:20.045000,L9,,,389.72,392.90,364.96,379.69,355.65,387.16,360.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28 22:12:12.195000,L8,,,384.05,392.35,365.04,369.89,347.51,380.73,357.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:12:01.931000,L8,386.38,391.25,399.33,409.41,395.95,391.04,385.86,392.69,395.24,405.36,397.42,379.44,380.22,373.22,360.93,413.37,412.07,382.69,427.08,,,,,,,,,,,,,,,,,,,
2024-04-08 22:12:11.179000,L9,405.10,410.84,417.22,416.60,400.58,400.88,402.95,399.13,388.00,396.14,396.00,395.22,386.14,386.30,370.89,366.76,350.49,342.71,346.18,333.40,,,,,,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,,,,,,348.30,347.91,355.48,354.71,361.03,357.08,355.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10 22:11:48.735000,L9,412.53,413.76,416.67,420.96,426.59,437.57,426.19,419.37,410.06,399.51,393.77,387.58,405.33,404.59,383.74,379.67,348.71,345.77,355.65,354.56,337.25,334.51,334.77,339.80,328.47,320.16,,,,,,,,,,,329.62,330.95
2024-06-27 22:11:16.996000,L9,,,395.07,392.90,374.59,386.13,358.65,390.93,370.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06 22:11:45.404000,L8,394.06,397.28,406.15,430.01,418.12,410.32,404.69,404.07,398.62,403.38,403.48,381.08,379.43,368.82,365.20,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07 22:12:07.036000,L8,408.63,398.73,404.64,410.06,376.84,400.96,392.30,388.74,382.23,392.29,381.02,374.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-02 22:12:17.729000,L9,,,383.66,398.39,363.78,371.92,355.59,384.25,355.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18 22:12:22.972000,L9,362.06,389.10,400.40,412.14,416.50,398.32,398.15,390.05,380.74,402.48,412.44,379.54,385.39,369.90,369.12,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 22:12:19.008000,L9,386.57,395.46,400.21,412.73,405.90,403.78,398.86,396.44,391.13,402.13,397.36,380.61,376.18,372.32,367.20,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21 22:12:25.198000,L9,390.77,393.35,394.91,409.81,403.62,403.29,397.36,394.39,392.32,401.31,394.34,376.43,369.66,369.13,358.56,328.73,,,,,,,,,,,,,,,,,,,,,,
2025-01-30 22:06:08.189000,L9,,,,343.35,354.73,357.42,352.04,354.67,354.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10 22:12:16.235000,L9,377.99,397.12,396.93,428.30,403.98,402.45,392.74,390.07,391.22,398.22,394.59,380.28,377.71,368.52,352.75,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 22:05:54.855000,L9,,,,339.93,345.44,344.01,343.82,342.70,346.45,355.17,356.50,350.65,346.62,344.01,340.81,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11 22:12:05.634000,L9,416.39,418.75,424.01,422.16,420.51,408.62,412.15,419.19,404.07,414.32,415.74,390.52,370.27,360.77,361.85,356.40,358.53,364.37,349.09,353.00,353.36,324.17,330.27,,,,,,,,,,,,,,,
2025-06-22 22:11:55.684000,L8,440.76,456.07,462.55,458.78,448.71,443.41,440.94,428.66,431.27,412.29,410.69,380.52,382.69,375.92,367.26,343.32,347.18,342.45,336.26,,,,,,,,,,,,,,,,,,,
2025-08-02 22:05:57.944000,L8,,406.41,447.08,461.29,448.28,445.19,350.13,354.16,357.50,367.58,364.75,358.42,352.38,352.10,350.19,346.04,345.27,345.51,343.59,343.26,339.33,336.84,,,,,,,,,,,,,,,,
2025-08-10 22:06:04.262000,L9,341.21,341.78,348.48,341.07,354.12,335.81,339.27,340.68,339.44,348.70,361.30,363.46,357.54,360.43,352.70,351.59,,,,,,,,,,,,,,,,,,,,,,
2025-08-25 22:12:15.873000,L8,,,,,364.80,359.52,360.69,375.02,347.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:12:25.772000,L9,,384.67,397.11,405.60,392.04,395.17,390.90,392.30,379.27,396.61,383.27,354.10,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:06:15.328000,L8,,,,344.04,361.09,355.63,369.44,371.85,379.39,384.54,411.58,401.38,385.71,381.65,375.18,350.18,366.99,362.66,366.11,359.72,364.15,349.63,337.94,331.59,336.88,335.48,,,,,,,,,,,340.41,
2025-10-04 22:12:30.061000,L9,,,,,458.76,433.21,416.33,404.16,437.44,435.22,426.27,419.14,362.40,364.00,382.97,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05 22:12:34.399000,L9,437.12,409.43,410.22,,,,,,,,,,407.60,393.65,390.71,427.89,460.91,378.56,355.16,331.61,,,,,,,,,,,,,,,,,,
2025-11-21 22:12:31.421000,L9,375.04,400.44,399.55,434.40,422.99,409.65,405.86,391.35,375.69,386.36,408.09,360.63,373.19,360.30,368.85,,,,,,,,,,,,,,,,,,,,,,,
