dates,satname,nzd0166-0000,nzd0166-0001,nzd0166-0002,nzd0166-0003
2013-10-20 22:07:26.886000,L8,288.84,256.98,271.98,290.30
2013-11-05 22:07:22.900000,L8,263.61,240.86,244.71,278.48
2014-02-09 22:06:33.299000,L8,304.33,290.20,300.61,316.12
2014-02-09 22:06:57.254000,L8,302.81,287.57,298.90,308.91
2014-02-25 22:06:20.497000,L8,295.62,259.55,287.85,299.36
2014-02-25 22:06:44.447000,L8,263.61,,,
2014-03-29 22:05:52.007000,L8,285.10,262.73,274.71,299.00
2014-04-30 22:05:22.578000,L8,,241.98,256.38,283.32
2014-05-16 22:05:09.831000,L8,,241.59,262.55,285.70
2014-10-07 22:05:49.968000,L8,292.12,281.20,283.02,351.48
2014-11-08 22:05:52.173000,L8,290.68,271.16,277.94,299.64
2014-11-08 22:06:16.124000,L8,289.62,270.05,272.85,292.72
2015-02-28 22:05:24.487000,L8,283.42,262.79,277.00,300.76
2015-02-28 22:05:48.437000,L8,285.71,264.00,277.92,301.13
2015-06-04 22:04:48.656000,L8,,242.12,266.73,289.32
2015-12-29 22:06:09.164000,L8,280.18,257.67,279.36,297.10
2016-07-24 22:06:01.938000,L8,,240.30,264.41,287.02
2016-10-12 22:05:57.250000,L8,275.04,249.24,263.93,286.33
2016-10-12 22:06:21.213000,L8,282.77,260.58,276.40,331.74
2017-01-16 22:05:47.126000,L8,303.02,308.31,340.05,347.35
2017-01-16 22:06:11.085000,L8,289.72,263.00,285.29,330.21
2017-02-01 22:05:40.248000,L8,266.96,246.10,262.22,283.81
2017-03-05 22:05:27.019000,L8,278.13,250.23,265.82,288.61
2017-03-05 22:05:50.977000,L8,263.98,,,
2017-04-06 22:05:10.007000,L8,267.68,240.92,262.20,285.48
2017-05-24 22:05:10.453000,L8,,239.55,263.51,284.25
2017-05-24 22:05:34.407000,L8,,239.33,263.76,284.59
2017-12-02 22:05:46.939000,L8,,264.84,283.21,305.42
2018-03-08 22:05:15.942000,L8,270.60,253.78,267.46,292.18
2018-03-08 22:05:39.901000,L8,266.63,250.47,263.34,287.70
2018-04-25 22:04:50.953000,L8,265.98,250.08,265.39,285.83
2018-04-25 22:05:14.903000,L8,251.26,245.96,262.41,282.31
2018-06-28 22:05:04.262000,L8,,249.09,270.98,292.22
2018-10-02 22:05:23.291000,L8,261.94,,,
2018-10-02 22:05:47.245000,L8,255.37,,,
2018-10-18 22:05:29.751000,L8,283.52,257.96,269.49,284.70
2018-10-18 22:05:53.709000,L8,262.96,,,
2019-01-06 22:05:29.894000,L8,303.23,263.57,275.91,300.90
2019-01-06 22:05:53.844000,L8,310.03,274.49,310.63,342.06
2019-01-22 22:05:26.296000,L8,284.83,251.68,265.71,283.80
2019-01-22 22:05:50.255000,L8,299.13,260.46,275.37,291.86
2019-03-11 22:05:38.980000,L8,319.53,265.47,328.77,
2019-05-14 22:05:12.306000,L8,,255.11,266.89,286.70
2019-06-15 22:05:27.936000,L8,,249.17,265.78,287.98
2019-06-15 22:05:51.895000,L8,,248.97,265.98,288.47
2019-07-17 22:05:59.094000,L8,,245.51,264.77,287.79
2019-08-02 22:05:42.028000,L8,,239.05,263.38,284.34
2019-08-02 22:06:05.991000,L8,,239.76,263.22,284.51
2019-09-19 22:05:56.310000,L8,259.21,,,
2019-09-19 22:06:20.269000,L8,266.75,,,
2019-11-06 22:06:00.727000,L8,267.19,,,
2019-11-06 22:06:24.678000,L8,267.72,,,
2019-11-22 22:05:57.141000,L8,286.33,257.95,269.43,286.38
2019-11-22 22:06:21.092000,L8,291.37,261.94,272.11,288.42
2019-12-08 22:05:56.780000,L8,297.57,265.52,279.62,298.41
2019-12-08 22:06:20.730000,L8,269.70,,,
2020-01-09 22:05:49.761000,L8,287.62,258.11,273.13,295.31
2020-01-09 22:06:13.711000,L8,292.17,262.65,279.72,298.70
2020-02-10 22:05:40.938000,L8,265.70,251.79,261.06,283.97
2020-02-10 22:06:04.888000,L8,265.75,252.65,259.57,282.36
2020-09-21 22:05:54.893000,L8,288.06,262.67,282.13,306.04
2020-09-21 22:06:18.848000,L8,269.59,244.43,260.81,279.59
2021-04-01 22:05:48.357000,L8,,,247.31,273.46
2021-05-19 22:05:16.285000,L8,,243.10,258.35,283.08
2021-05-19 22:05:40.235000,L8,,,257.58,282.64
2021-10-26 22:06:04.141000,L8,323.51,292.92,312.07,333.75
2021-12-29 22:05:53.312000,L8,285.50,255.67,265.92,284.69
2022-01-22 22:05:54.259000,L9,286.17,265.74,281.63,299.34
2022-02-15 22:05:42.198000,L8,284.74,265.36,274.26,295.76
2022-02-15 22:06:06.152000,L8,277.02,260.82,268.58,288.23
2022-02-23 22:05:44.132000,L9,251.46,,,
2022-02-23 22:06:08.091000,L9,253.58,,,
2022-03-11 22:05:39.861000,L9,,,244.38,269.74
2022-03-27 22:05:58.509000,L9,,,242.54,272.51
2022-06-07 22:05:43.588000,L8,,239.17,262.31,284.43
2022-10-21 22:06:05.581000,L9,275.26,263.05,271.56,290.78
2022-10-21 22:06:29.540000,L9,278.19,267.90,276.01,295.49
2023-02-18 22:05:50.040000,L8,252.27,,,
2023-02-18 22:06:13.995000,L8,253.30,,,
2023-03-06 22:05:38.279000,L8,257.70,,,
2023-03-06 22:06:02.229000,L8,252.26,,,
2023-03-14 22:05:47.276000,L9,269.47,257.83,260.37,286.84
2023-03-14 22:06:11.235000,L9,278.85,265.05,266.16,292.73
2023-03-22 22:05:28.899000,L8,276.09,264.15,269.18,294.76
2023-03-22 22:05:52.850000,L8,275.65,264.01,269.14,294.41
2023-03-30 22:05:35.326000,L9,287.99,267.13,294.76,322.28
2023-03-30 22:05:59.281000,L9,256.37,,,
2023-04-07 22:05:40.262000,L8,,,247.17,270.44
2023-04-23 22:05:33.182000,L8,,245.99,257.60,286.16
2023-10-08 22:05:46.354000,L9,273.21,258.75,257.60,283.39
2023-10-08 22:06:10.308000,L9,261.43,,,
2023-10-16 22:05:47.555000,L8,285.79,271.91,273.64,298.21
2023-11-25 22:05:56.641000,L9,268.20,,,
2023-11-25 22:06:20.599000,L9,270.31,,,
2024-01-12 22:05:54.962000,L9,262.41,256.64,253.40,279.78
2024-01-12 22:06:18.916000,L9,288.07,277.70,286.11,314.83
2024-01-28 22:05:54.259000,L9,249.92,,,
2024-01-28 22:06:18.213000,L9,253.10,,,
2024-03-08 22:05:29.756000,L8,276.40,269.11,261.01,287.23
2024-03-16 22:05:47.569000,L9,268.22,267.72,258.87,285.63
2024-03-16 22:06:11.528000,L9,284.96,273.21,270.48,296.88
2024-05-03 22:05:38.004000,L9,,243.16,252.96,281.51
2024-07-22 22:05:28.427000,L9,,254.74,264.54,291.52
2024-07-30 22:05:39.076000,L8,,243.40,257.22,286.39
2024-09-24 22:05:25.519000,L9,282.09,257.99,264.86,291.01
2024-09-24 22:05:49.470000,L9,281.54,257.74,264.27,290.55
2024-10-26 22:05:48.252000,L9,296.51,262.74,268.07,295.76
2024-10-26 22:06:12.211000,L9,271.53,247.69,250.79,279.35
2024-12-05 22:05:45.408000,L8,264.50,243.95,253.25,279.81
2024-12-13 22:05:46.012000,L9,267.54,241.96,248.31,275.07
2024-12-21 22:05:40.930000,L8,,245.36,252.05,280.18
2024-12-21 22:06:04.889000,L8,268.93,,,
2025-01-06 22:05:42.612000,L8,281.82,259.82,268.08,291.37
2025-01-06 22:06:06.570000,L8,283.97,261.49,268.14,291.50
2025-01-14 22:05:49.273000,L9,277.27,255.63,261.35,286.17
2025-02-23 22:05:55.493000,L8,277.66,259.76,265.71,291.48
2025-03-19 22:05:54.855000,L9,265.12,,,
2025-05-06 22:05:42.584000,L9,,242.25,251.12,279.59
2025-10-05 22:05:52.792000,L8,257.69,,,
2025-10-05 22:06:16.755000,L8,261.75,,,
2025-11-06 22:06:19.899000,L8,276.99,252.57,262.59,285.75
