dates,satname,nzd0203-0000,nzd0203-0001,nzd0203-0002,nzd0203-0003,nzd0203-0004,nzd0203-0005,nzd0203-0006,nzd0203-0007,nzd0203-0008
2005-11-24 21:48:28.120000,L5,355.05,343.87,345.21,358.81,352.67,340.30,328.13,327.53,329.35
2006-02-03 21:56:19.035000,L5,,,,324.07,320.21,315.32,309.33,309.77,314.15
2006-02-12 21:50:20.287000,L5,293.35,302.34,297.56,319.03,,,,,
2006-02-28 21:50:40.410000,L5,297.98,302.20,302.33,316.85,317.27,309.70,,,
2006-06-27 21:58:48.654000,L5,312.91,331.62,323.76,329.66,327.70,326.65,318.08,313.77,316.32
2006-07-22 21:52:58.572000,L5,294.37,321.79,323.45,326.66,330.77,325.09,317.59,315.35,316.16
2006-08-23 21:53:23.469000,L5,292.48,314.93,313.48,326.74,319.99,315.44,306.59,306.25,299.38
2006-10-10 21:53:56.892000,L5,329.88,333.37,331.86,345.00,340.24,329.00,320.44,319.21,318.31
2006-12-13 21:54:31.554000,L5,333.87,333.25,329.65,346.63,340.80,326.57,313.88,312.37,312.68
2009-11-26 21:56:28.873000,L5,295.17,307.74,297.31,318.68,318.04,,,,
2010-10-28 21:55:51.312000,L5,301.81,319.65,313.69,331.47,331.98,311.03,,,
2010-12-31 21:55:56.533000,L5,300.64,305.85,304.76,325.09,316.69,,,,
2011-01-09 21:49:46.887000,L5,303.04,315.12,307.69,323.32,322.42,307.99,,,
2011-01-16 21:55:58.174000,L5,320.56,323.41,316.97,335.80,333.39,321.47,310.30,302.86,
2011-01-25 21:49:47.233000,L5,296.53,305.52,304.45,309.85,321.84,313.78,,,
2011-02-17 21:56:00.979000,L5,301.29,310.09,298.14,317.09,318.27,,,,
2011-10-24 21:47:48.042000,L5,321.61,326.71,323.78,340.85,335.91,323.11,313.87,312.93,313.52
2013-06-23 22:01:46.719000,L8,303.48,312.94,314.77,329.96,318.85,314.79,313.89,301.60,361.03
2013-07-09 22:01:50.636000,L8,301.63,315.10,315.55,322.98,316.97,,,,
2013-12-16 22:01:21.990000,L8,312.33,323.75,324.43,338.40,334.37,325.38,317.26,313.86,341.17
2014-01-01 22:01:14.509000,L8,318.37,325.50,322.62,343.87,337.03,328.91,319.57,318.72,337.39
2014-01-17 22:00:59.983000,L8,298.77,313.26,310.37,332.68,326.75,317.03,309.39,303.46,319.76
2014-02-09 22:06:57.254000,L8,291.55,,,,,,,,
2014-03-06 22:00:25.321000,L8,303.98,320.63,321.43,338.12,337.53,327.24,318.69,315.92,340.17
2014-03-29 22:06:15.961000,L8,304.15,326.43,322.96,339.61,340.76,327.88,321.03,322.14,347.48
2014-05-09 21:59:27.549000,L8,316.42,334.91,330.76,341.17,338.02,,308.29,312.31,381.63
2014-09-14 21:59:59.788000,L8,385.55,353.51,347.51,375.31,349.99,343.32,335.03,331.54,390.58
2014-11-08 22:06:16.124000,L8,310.24,327.01,326.14,341.18,334.81,324.73,315.53,311.41,367.87
2015-02-28 22:05:48.437000,L8,303.51,320.31,318.12,336.05,329.71,320.33,313.86,305.41,344.66
2015-03-09 21:59:30.556000,L8,306.81,322.58,321.86,340.70,338.92,329.32,318.95,309.11,340.48
2015-05-28 21:58:55.699000,L8,290.14,309.27,312.05,328.33,317.91,310.66,307.18,297.38,
2015-06-29 21:59:14.515000,L8,,,,,,,,,320.37
2015-08-23 22:05:48.569000,L8,303.26,325.82,325.68,340.66,338.76,331.16,326.17,332.83,389.04
2015-10-19 21:59:54.006000,L8,297.81,321.18,314.30,324.13,310.38,,,,
2016-03-11 21:59:42.538000,L8,297.99,314.79,307.58,330.37,323.08,316.12,,,
2016-04-19 22:05:34.992000,L8,309.27,312.70,332.07,341.65,346.30,357.66,337.83,,
2016-05-21 22:05:38.418000,L8,298.69,324.12,326.82,339.25,330.22,328.39,319.72,313.96,357.91
2016-06-15 21:59:33.099000,L8,291.05,313.18,323.12,348.11,342.42,331.26,322.57,324.61,376.16
2016-07-24 22:06:01.938000,L8,,309.90,300.96,326.48,315.17,311.83,305.13,297.21,
2016-09-10 22:06:15.488000,L8,301.65,323.66,319.75,336.19,332.70,324.48,316.74,309.59,339.69
2016-10-12 22:06:21.213000,L8,309.11,324.68,325.75,336.73,332.94,325.51,317.28,308.87,351.45
2016-11-22 22:00:11.776000,L8,307.67,318.95,319.18,335.27,329.80,319.37,310.16,306.42,370.68
2017-01-25 21:59:56.835000,L8,313.80,323.92,321.64,336.55,331.35,320.79,314.41,308.70,358.05
2017-03-30 21:59:26.304000,L8,382.90,325.49,332.74,342.28,337.69,329.86,326.24,316.93,356.47
2017-04-06 22:05:33.966000,L8,303.50,323.36,327.81,341.19,335.86,326.21,319.99,311.04,357.56
2017-05-01 21:59:07.812000,L8,305.69,325.94,328.60,336.99,328.37,324.69,317.60,314.00,374.23
2017-05-24 22:05:34.407000,L8,292.65,311.40,312.71,327.94,316.67,310.45,,,
2017-06-09 22:05:42.375000,L8,291.86,312.00,305.80,326.62,313.45,307.77,,,
2017-07-11 22:05:50.423000,L8,294.04,310.17,303.49,325.82,315.26,307.43,,,
2017-08-28 22:06:08.010000,L8,303.79,321.54,318.76,336.73,331.03,321.09,313.12,,
2017-09-22 22:00:01.938000,L8,310.12,327.08,325.41,340.22,331.47,326.92,318.15,385.27,364.57
2017-12-27 22:00:01.778000,L8,316.98,323.53,319.10,335.85,332.13,321.55,313.35,309.56,359.02
2018-01-28 21:59:46.257000,L8,366.93,362.60,329.63,343.95,348.11,329.86,321.23,328.09,359.94
2018-03-08 22:05:39.901000,L8,307.66,327.55,328.54,337.45,336.01,326.27,318.42,314.58,345.18
2018-04-18 21:59:07.664000,L8,406.26,402.39,401.56,407.07,387.65,381.02,377.98,378.00,388.74
2018-04-25 22:05:14.903000,L8,299.72,320.76,321.82,336.52,330.74,324.39,315.74,308.84,359.76
2018-05-20 21:58:47.763000,L8,393.75,395.32,400.91,411.59,398.07,437.29,,,
2018-06-05 21:58:37.907000,L8,288.73,305.86,300.18,326.45,312.09,308.93,,,
2018-07-23 21:59:04.706000,L8,290.21,305.61,300.43,323.62,312.85,,,,
2018-08-08 21:59:13.788000,L8,291.22,305.04,295.35,325.26,324.61,306.97,,,
2018-10-18 22:05:53.709000,L8,294.62,309.39,306.43,330.14,321.22,310.58,,,
2019-01-22 22:05:50.255000,L8,311.66,318.38,318.15,336.26,330.25,320.79,314.38,307.29,356.02
2019-03-04 21:59:30.951000,L8,313.68,322.14,318.47,335.89,329.44,323.42,316.77,310.64,360.68
2019-03-11 22:05:38.980000,L8,314.38,328.02,323.77,341.21,335.72,327.21,320.47,314.86,373.76
2019-03-20 21:59:26.164000,L8,288.57,,,,,,,,
2019-04-12 22:05:30.743000,L8,302.49,322.96,319.62,336.81,331.32,323.36,315.87,308.90,368.72
2019-05-14 22:05:36.265000,L8,291.96,303.80,290.98,323.62,304.58,,,,
2019-06-08 21:59:38.441000,L8,294.27,308.14,308.69,325.55,318.86,309.76,,,325.85
2019-06-15 22:05:51.895000,L8,305.10,321.46,305.97,,,319.51,315.92,317.04,340.47
2019-10-21 22:06:25.884000,L8,,311.33,299.07,328.61,322.60,309.19,306.60,293.32,
2019-11-06 22:06:24.678000,L8,318.45,331.63,334.33,343.49,336.24,326.54,319.66,316.81,358.27
2019-12-08 22:06:20.730000,L8,369.06,324.59,327.74,338.50,331.77,323.50,315.79,309.27,333.25
2020-01-09 22:06:13.711000,L8,311.75,323.14,320.49,339.97,332.68,322.87,317.19,308.53,354.07
2020-01-18 22:00:00.864000,L8,314.39,324.47,324.69,337.72,331.64,323.25,316.35,309.17,347.17
2020-02-03 21:59:55.286000,L8,384.85,318.86,317.85,335.58,332.46,324.55,318.68,313.71,372.41
2020-08-29 21:59:59.665000,L8,289.32,305.55,300.88,325.67,315.96,,,,
2020-12-03 22:00:12.476000,L8,304.64,315.82,315.89,335.69,327.75,319.86,309.62,305.51,361.47
2021-01-04 22:00:06.608000,L8,383.38,324.16,320.93,339.66,332.83,321.62,316.12,309.05,345.19
2021-01-20 21:59:59.829000,L8,294.51,306.35,295.69,327.76,318.88,,,,306.92
2021-02-21 21:59:53.544000,L8,393.51,392.63,392.47,407.73,401.90,396.38,429.94,,
2021-05-03 22:05:32.764000,L8,291.30,305.51,298.32,325.18,316.48,307.97,,,
2021-05-19 22:05:40.235000,L8,294.25,307.81,302.09,326.06,317.45,,,,322.02
2021-06-29 21:59:44.847000,L8,,,,,,,,,322.87
2021-09-17 22:00:08.745000,L8,322.85,329.56,329.76,345.97,338.56,326.00,327.80,330.38,367.95
2021-11-18 21:59:23.089000,L9,356.65,327.46,324.43,339.83,332.74,323.61,317.32,312.10,354.05
2021-12-22 22:00:09.882000,L8,312.76,318.67,316.17,336.01,327.87,316.01,308.32,302.64,324.63
2021-12-30 22:00:08.484000,L9,300.05,314.65,311.29,332.79,324.11,312.30,,,322.03
2022-02-16 22:00:02.239000,L9,319.97,326.92,318.44,337.36,329.67,324.35,315.53,308.64,364.09
2022-05-23 21:59:21.876000,L9,290.18,307.00,298.61,324.75,315.36,,,,327.40
2022-07-25 22:06:23.647000,L8,291.34,309.75,312.06,326.83,314.70,312.70,307.23,297.65,
2022-08-03 22:00:18.311000,L8,295.72,311.32,304.11,328.67,315.74,309.29,,,
2022-10-06 22:00:26.730000,L8,299.14,311.82,311.60,334.69,325.46,315.61,,,
2022-10-22 22:00:27.201000,L8,377.92,326.61,325.37,342.74,331.73,325.28,317.44,312.03,359.11
2022-12-25 22:00:15.054000,L8,313.74,321.81,321.33,336.13,332.84,319.29,311.55,306.90,
2023-03-14 22:06:11.235000,L9,312.66,321.68,325.89,339.00,330.05,319.92,312.27,307.43,345.53
2023-03-15 21:59:48.555000,L8,308.74,318.81,323.39,336.44,329.70,319.56,310.11,307.94,361.52
2023-03-30 22:05:59.281000,L9,306.53,317.41,321.37,335.17,328.29,317.07,309.04,304.57,351.55
2023-05-25 22:05:20.631000,L8,295.78,315.53,303.20,327.34,321.43,308.74,,,
2023-06-10 22:05:27.865000,L8,301.40,322.14,316.53,334.99,333.57,317.97,309.18,302.20,332.92
2023-06-11 21:59:13.590000,L9,293.43,314.82,304.50,327.48,325.67,,,,
2023-06-27 21:59:14.407000,L9,295.13,313.18,303.95,326.94,327.87,309.18,,,
2023-07-29 21:59:31.367000,L9,305.04,325.72,320.21,335.27,330.48,322.37,315.63,313.96,360.94
2023-08-30 21:59:47.581000,L9,304.43,319.31,314.00,331.00,324.46,314.64,305.57,303.74,335.59
2023-10-08 22:06:10.308000,L9,375.55,326.36,330.27,343.71,340.30,327.60,315.82,313.76,348.80
2023-11-09 22:06:12.836000,L9,325.08,333.49,332.74,343.75,336.89,322.70,314.23,309.72,340.33
2023-11-25 22:06:20.599000,L9,367.02,339.05,332.35,412.94,404.14,368.44,358.34,347.47,362.12
2023-11-26 22:00:05.887000,L8,317.82,328.31,318.28,338.17,329.46,317.79,309.40,305.73,333.99
2024-02-29 22:06:11.471000,L9,313.68,327.48,320.06,337.22,333.53,322.86,313.02,311.10,340.08
2024-03-09 22:00:02.127000,L9,310.74,323.65,319.38,336.16,329.52,318.44,311.26,306.95,356.06
2024-03-16 22:06:11.528000,L9,300.62,318.65,314.96,334.35,326.38,315.04,,,334.80
2024-04-01 22:06:02.710000,L9,310.28,323.86,317.15,336.01,330.71,320.57,311.51,307.46,355.06
2024-04-17 22:05:51.812000,L9,,,,,,309.50,317.02,313.21,366.00
2024-04-26 21:59:28.878000,L9,383.41,326.93,320.99,336.09,334.70,326.41,317.10,315.22,364.37
2024-05-04 21:59:10.225000,L8,,,325.01,336.18,329.28,324.49,316.23,308.20,362.24
2024-07-23 21:59:27.877000,L8,,,,,,,,,324.35
2024-07-30 22:05:39.076000,L8,315.76,366.49,328.67,351.72,369.10,360.47,326.61,371.18,380.01
2024-09-17 21:59:40.801000,L9,303.30,316.31,316.31,333.61,327.22,317.94,310.81,306.55,339.73
2024-09-24 22:05:49.470000,L9,370.06,314.04,312.85,334.48,327.10,317.34,,,332.17
2024-09-25 21:59:43.418000,L8,371.10,371.16,387.18,396.53,403.87,399.32,393.58,397.17,409.77
2024-10-11 21:59:51.003000,L8,311.11,319.85,318.36,338.31,336.75,326.77,315.57,314.92,356.56
2024-11-03 22:06:00.568000,L8,314.85,324.73,321.23,342.21,337.43,324.59,316.61,315.74,341.74
2024-11-04 21:59:57.264000,L9,298.94,314.91,311.84,332.36,325.85,313.01,,,330.39
2024-11-11 22:06:03.683000,L9,376.37,368.54,373.21,384.23,385.98,361.89,328.77,325.28,364.89
2024-12-05 22:06:09.362000,L8,373.88,326.18,320.80,341.01,333.17,320.99,313.69,308.00,334.84
2024-12-14 21:59:51.646000,L8,336.71,328.15,318.97,337.86,333.97,320.86,312.36,314.40,339.55
2025-01-06 22:06:06.570000,L8,371.58,316.76,316.08,336.12,329.65,318.18,309.98,307.66,332.74
2025-02-23 22:05:55.493000,L8,,,,,,339.20,328.89,320.82,409.55
2025-03-04 21:59:42.932000,L8,370.41,321.00,317.63,336.24,332.06,324.76,313.00,308.86,371.56
2025-03-27 22:05:40.953000,L8,293.03,,,,,,,,
2025-05-06 22:05:42.584000,L9,,,,,,,,,325.48
2025-05-31 21:59:17.709000,L9,,,,,,,,,324.72
2025-10-14 22:00:07.657000,L8,355.95,365.70,328.79,341.30,368.92,383.28,366.27,385.39,377.36
2025-10-30 22:00:08.787000,L8,311.63,320.83,320.59,337.46,330.79,320.82,315.27,315.52,337.17
2025-11-06 22:06:19.899000,L8,335.18,327.26,326.25,340.86,337.62,325.08,316.22,317.58,351.86
2025-11-07 22:00:13.813000,L9,308.22,322.46,324.24,337.09,332.91,322.47,314.73,315.94,328.03
