dates,nzd0203-0000,nzd0203-0001,nzd0203-0002,nzd0203-0003,nzd0203-0004,nzd0203-0005,nzd0203-0006,nzd0203-0007,nzd0203-0008,satname
1999-09-29 21:52:52+00:00,339.62,342.9,350.68,357.48,354.63,356.28,352.51,353.96,,L7
1999-10-15 21:52:49+00:00,345.735,352.42499999999995,358.405,362.245,361.995,362.93499999999995,356.775,357.41999999999996,322.48,L7
2000-02-04 21:52:37+00:00,345.735,349.6166666666666,357.52,363.99666666666667,364.25666666666666,362.93499999999995,358.18,360.8566666666666,340.31,L7
2000-02-20 21:52:29+00:00,344.8333333333333,349.7975,359.7125,355.675,362.5525,360.74,357.02,359.60249999999996,342.0933333333333,L7
2000-03-14 21:58:35+00:00,346.9825,352.642,362.226,355.675,364.694,360.74,358.36800000000005,360.13199999999995,341.4925,L7
2000-03-30 21:58:33+00:00,349.43666666666667,355.0775,365.1125,355.0733333333333,367.21000000000004,362.97,359.83250000000004,361.67499999999995,343.20799999999997,L7
2000-04-24 21:52:10+00:00,348.23,352.7866666666667,364.77333333333337,349.105,366.49333333333334,356.35,359.43000000000006,361.94,354.338,L7
2000-05-17 21:58:07+00:00,348.23,352.7866666666667,364.77333333333337,341.7166666666667,354.805,356.35,359.43000000000006,361.94,354.3516666666667,L7
2000-08-14 21:50:56+00:00,348.23,357.18000000000006,369.2850000000001,328.82500000000005,350.1466666666667,356.35,358.6500000000001,359.04499999999996,356.16833333333335,L7
2000-09-15 21:50:25+00:00,354.31,,,332.89,319.74,,335.94,,362.915,L7
2001-01-05 21:50:16+00:00,345.845,349.42,360.41,338.84,,,335.94,,369.04,L7
2001-03-10 21:50:10+00:00,345.845,325.915,332.015,329.26,312.07,,335.94,,,L7
2001-06-21 21:55:29+00:00,349.605,325.915,332.015,319.68,312.07,,,,384.08,L7
2001-09-09 21:54:36+00:00,361.83,303.12,,,,,,,384.08,L7
2001-10-11 21:54:09+00:00,361.83,303.12,303.28,327.09,320.57,,,,384.08,L7
2002-01-24 21:48:42+00:00,346.19,303.12,303.28,327.22,320.57,361.36,360.17,,355.37,L7
2002-02-16 21:54:54+00:00,346.19,302.95,303.28,326.5,317.91999999999996,361.36,360.17,,355.37,L7
2002-02-25 21:48:47+00:00,347.75,302.95,303.28,326.685,317.91999999999996,358.46500000000003,357.295,357.68,373.45,L7
2002-03-29 21:48:39+00:00,347.75,302.765,301.3933333333333,325.73,317.46,358.46500000000003,357.295,357.68,370.8433333333333,L7
2002-06-01 21:48:28+00:00,347.75,304.09999999999997,304.7633333333333,325.31600000000003,315.77666666666664,358.46500000000003,357.295,357.68,370.8433333333333,L7
2002-08-27 21:54:00+00:00,362.69,322.48333333333335,326.19,338.59666666666664,331.16,359.77,359.84,359.69,360.605,L7
2002-10-07 21:47:33+00:00,362.69,332.35,340.47499999999997,346.93999999999994,338.47,359.77,359.84,359.69,368.635,L7
2002-10-14 21:53:43+00:00,356.025,339.98,347.56666666666666,352.31333333333333,345.6066666666666,357.92999999999995,358.63,363.09000000000003,363.31333333333333,L7
2002-10-23 21:47:39+00:00,349.4633333333333,339.2975,345.97249999999997,350.065,344.3775,351.2366666666667,352.90333333333336,359.8933333333334,366.7675,L7
2003-01-18 21:54:30+00:00,350.3375,350.83,356.8333333333333,358.41333333333336,353.99666666666667,351.2366666666667,352.90333333333336,359.8933333333334,366.7675,L7
2003-04-24 21:54:46+00:00,352.96,352.9,,,,,,,378.97,L7
2003-05-10 21:54:46+00:00,323.095,328.97,297.33,325.16,317.11,,,,376.78,L7
2003-07-21 21:42:33+00:00,293.665,313.405,305.40999999999997,325.395,319.20000000000005,318.36,306.48,314.39,354.83,L5
2003-08-15 21:36:48+00:00,296.73,316.09,307.94,325.4866666666667,320.72333333333336,320.88,309.845,312.495,343.2,L5
