dates,nzd0334-0000,nzd0334-0001,nzd0334-0002,nzd0334-0003,nzd0334-0004,nzd0334-0005,nzd0334-0006,nzd0334-0007,nzd0334-0008,nzd0334-0009,nzd0334-0010,nzd0334-0011,nzd0334-0012,nzd0334-0013,nzd0334-0014,nzd0334-0015,nzd0334-0016,nzd0334-0017,nzd0334-0018,nzd0334-0019,nzd0334-0020,nzd0334-0021,nzd0334-0022,satname
1999-08-21 21:47:44+00:00,285.83,291.18,317.07,333.18,334.79,328.55,320.76,321.34,325.32,324.3,316.19,329.09,336.89,318.28,318.78,317.77,336.39,345.62,332.13,336.6,327.03,330.33,,L7
1999-08-28 21:53:59+00:00,281.78,290.08500000000004,316.53,325.85,334.79,336.99,320.76,331.6,325.32,324.3,316.19,329.09,336.89,331.62,319.68499999999995,321.525,337.91499999999996,345.62,332.13,336.6,327.03,330.33,,L7
1999-09-22 21:47:48+00:00,281.78,301.3866666666667,326.0133333333333,325.85,348.03499999999997,342.83666666666664,336.15999999999997,339.3566666666666,334.28499999999997,334.22,325.93,335.155,343.265,335.3833333333333,319.68499999999995,321.525,337.91499999999996,345.62,332.13,336.6,327.03,330.33,,L7
1999-10-24 21:47:44+00:00,293.7366666666667,310.605,336.2325,325.85,352.06,346.615,344.2133333333333,344.8425,340.60999999999996,337.22333333333336,330.3233333333333,338.10999999999996,347.60999999999996,340.5625,319.68499999999995,321.525,337.91499999999996,345.62,332.13,336.6,327.03,330.33,,L7
2000-01-19 21:53:25+00:00,293.7366666666667,310.605,336.2325,325.85,352.06,346.615,344.2133333333333,344.8425,340.60999999999996,337.22333333333336,336.18,341.12,351.35,340.5625,319.68499999999995,321.525,337.91499999999996,345.62,332.13,336.6,327.03,330.33,,L7
2000-05-03 21:47:07+00:00,,340.07,350.76,,357.56,358.94,357.57,,355.84,353.72,353.14,345.47,351.57,340.81,,343.27,339.1,,,,,,,L7
2000-05-26 21:52:36+00:00,292.51,324.09000000000003,338.19,326.03,346.05,347.71500000000003,343.21500000000003,318.3,344.61,342.865,345.62999999999994,344.2166666666667,347.01,339.25,329.38,333.92499999999995,337.1,341.92,340.52,341.84,331.09,332.86,341.29,L7
2000-06-20 21:46:40+00:00,287.85,317.25666666666666,333.0366666666667,330.47,341.15000000000003,341.3666666666666,339.36333333333334,331.78499999999997,342.3566666666666,341.66333333333336,340.1875,341.7725,344.405,335.00666666666666,326.2,331.42,337.0266666666667,341.31,343.21,341.98,330.79499999999996,334.395,343.475,L7
2000-07-13 21:52:07+00:00,295.71,321.4175,333.0366666666667,330.47,341.15000000000003,343.08000000000004,339.36333333333334,331.78499999999997,343.8675,343.36,340.636,342.95,345.85,335.00666666666666,326.2,337.475,337.0266666666667,341.31,343.21,341.98,334.15333333333336,334.395,343.475,L7
2000-08-14 21:51:44+00:00,296.4625,321.744,334.2675,336.99,344.175,343.668,340.8075,338.5466666666667,346.246,344.47200000000004,338.562,342.13599999999997,342.382,335.9425,329.6133333333333,337.475,337.0266666666667,345.1566666666667,343.21,343.6166666666666,335.66499999999996,337.90333333333336,346.1766666666667,L7
2000-09-15 21:51:13+00:00,302.16999999999996,324.40333333333336,334.2675,336.99,344.175,343.668,340.8075,338.5466666666667,346.246,344.47200000000004,338.562,342.13599999999997,342.382,335.9425,332.595,337.475,337.0266666666667,345.1566666666667,343.21,343.6166666666666,335.66499999999996,337.90333333333336,346.1766666666667,L7
2000-10-26 21:45:10+00:00,302.16999999999996,324.40333333333336,337.586,343.755,346.36199999999997,344.77,341.78000000000003,338.5466666666667,346.60999999999996,345.865,340.02500000000003,342.76833333333326,343.99500000000006,339.04,332.595,337.475,337.0266666666667,345.1566666666667,343.21,343.6166666666666,335.66499999999996,337.90333333333336,346.1766666666667,L7
2000-12-04 21:51:22+00:00,304.585,324.56,337.18333333333334,349.66333333333336,346.57,343.29749999999996,340.8233333333333,348.66999999999996,347.60999999999996,347.365,339.25250000000005,343.5274999999999,346.37750000000005,338.90000000000003,333.6666666666667,341.0250000000001,336.88,346.775,345.9,331.5566666666667,327.305,327.21333333333337,336.28333333333336,L7
2001-01-05 21:51:04+00:00,312.6475,332.41999999999996,344.41,359.32333333333327,358.4466666666667,351.27000000000004,350.6166666666666,355.69,354.1725,355.78,347.4425,347.4975,349.59000000000003,342.72333333333336,337.9666666666667,349.91499999999996,,350.315,345.74,331.34999999999997,328.33500000000004,328.40333333333336,331.595,L7
2001-02-06 21:51:02+00:00,313.05333333333334,318.555,344.41,348.085,348.0025,345.64,342.875,341.62999999999994,347.78499999999997,348.8125,341.7025,342.115,344.1375,338.48,334.3775,336.755,,347.68666666666667,343.07500000000005,334.0275,326.04999999999995,330.9825,339.69,L7
2001-04-27 21:50:43+00:00,308.515,306.2233333333333,350.59,343.23333333333335,346.37000000000006,348.19666666666666,340.345,333.68333333333334,346.60666666666674,346.75,346.74333333333334,343.26666666666665,339.63,338.56666666666666,327.99333333333334,334.18666666666667,330.25,342.70666666666665,342.58666666666664,330.20500000000004,323.06,327.68,335.6433333333334,L7
2001-05-13 21:50:33+00:00,299.09,301.11,331.16499999999996,337.60249999999996,338.205,347.5375,340.2666666666667,331.4125,346.4875,334.8633333333333,346.7525,342.935,331.76,330.655,323.255,327.955,331.555,343.525,339.14,330.36600000000004,322.31,326.412,336.08500000000004,L7
2001-05-22 21:44:42+00:00,306.7625,308.428,337.16333333333336,340.81,340.938,347.854,343.28000000000003,336.348,346.4875,334.8633333333333,346.7525,343.838,335.2025,332.568,325.04200000000003,328.526,334.39000000000004,344.064,339.9,330.36600000000004,322.31,326.412,336.08500000000004,L7
2001-07-25 21:44:06+00:00,300.96999999999997,302.91999999999996,337.16333333333336,335.03999999999996,334.4275,343.028,337.36,330.60749999999996,340.6166666666667,315.835,343.4633333333333,343.634,335.72999999999996,331.2125,329.188,325.334,335.605,342.884,338.44,336.2575,329.0675,331.84000000000003,344.24333333333334,L7
2001-09-18 21:49:05+00:00,305.118,310.96999999999997,335.265,341.3725,339.96999999999997,344.526,342.6266666666667,335.495,346.3866666666667,311.09,355.46,349.436,340.025,334.8375,331.32,324.33750000000003,337.02,344.398,337.7833333333333,336.15000000000003,328.18,329.5466666666667,338.42500000000007,L7
2001-10-04 21:48:54+00:00,305.28,309.8733333333333,331.27,338.928,338.62399999999997,342.3383333333333,340.0775,335.288,343.73,326.215,349.17,347.89000000000004,340.40999999999997,334.142,330.5216666666667,324.42600000000004,337.185,344.5833333333333,338.3725,337.358,329.9275,329.5466666666667,338.42500000000007,L7
2002-02-25 21:49:35+00:00,313.9,311.53999999999996,322.42999999999995,334.42499999999995,336.03999999999996,332.29499999999985,340.0566666666667,341.73,345.9533333333334,347.815,342.245,347.05,346.33,339.96000000000004,330.40000000000003,324.78,340.345,347.755,340.14,341.90999999999997,335.17,,,L7
2002-03-06 21:43:47+00:00,309.97666666666663,311.6933333333333,323.84666666666664,332.83666666666664,335.18333333333334,334.87999999999994,337.905,339.86749999999995,343.765,345.74,342.245,344.485,342.39750000000004,338.435,328.96,325.30999999999995,338.75,346.56333333333333,339.59000000000003,342.25666666666666,333.225,331.26,342.39,L7
2002-05-09 21:43:40+00:00,302.13,312.0,326.68,329.66,333.47,340.05,341.87,345.9749999999999,330.25333333333333,331.9433333333333,347.9,329.2033333333334,329.97,327.2733333333333,309.64,312.86,321.885,334.655,339.04,331.24,317.485,314.19,327.335,L7
2002-09-05 21:48:38+00:00,336.59,338.01,343.73,342.73,346.28,331.63,326.24,326.48,310.615,317.305,329.02,321.89,326.04999999999995,318.1,313.53999999999996,299.88,308.21,341.385,,333.875,321.905,321.11,312.28,L7
2002-09-14 21:42:42+00:00,325.265,332.19,338.185,339.295,339.13,331.63,329.475,326.48,310.615,325.28000000000003,329.02,327.78000000000003,328.6133333333333,319.2,314.26,309.09000000000003,317.16999999999996,340.75,325.46,336.05333333333334,325.25333333333333,326.46000000000004,328.12,L7
2002-10-16 21:42:36+00:00,335.43666666666667,332.19,338.185,349.82666666666665,345.8233333333333,331.63,329.475,326.48,310.615,325.28000000000003,329.02,331.2575,332.105,325.9525,320.36,321.37,317.16999999999996,340.75,325.46,336.05333333333334,325.25333333333333,326.46000000000004,328.12,L7
2002-12-26 21:48:59+00:00,332.5275,332.19,348.12999999999994,351.83500000000004,347.965,340.29499999999996,331.1066666666666,327.345,327.82500000000005,335.31,325.375,338.2075,339.865,334.80249999999995,328.78499999999997,329.30333333333334,329.34000000000003,347.89000000000004,337.03499999999997,342.67,334.48999999999995,338.8233333333333,343.94,L7
2003-01-11 21:49:02+00:00,327.96,330.4766666666667,344.7025,352.344,347.31,340.1066666666666,331.5075,329.75,330.69,332.675,323.85999999999996,337.06399999999996,339.598,333.50999999999993,328.092,328.0025,330.4666666666667,347.0025,338.2866666666667,342.3725,333.485,337.65,344.1666666666667,L7
2003-07-23 21:31:26+00:00,,,,,,,,,342.4,,339.67,344.36,348.57,348.75,352.82,380.06,,,,,,,,L5
2003-07-30 21:37:21+00:00,330.69,341.96,348.51,348.68,,,,,342.4,,335.855,340.64,344.605,342.615,344.505,361.95500000000004,,,,,,,,L5
2003-08-15 21:37:36+00:00,323.255,337.37,349.83500000000004,349.02,330.64,,,332.17,335.73,,333.64000000000004,340.47,344.02,340.31666666666666,340.25666666666666,354.84,,,,,,,,L5
2003-08-24 21:32:00+00:00,323.255,337.37,349.83500000000004,337.4666666666667,319.65,308.4,305.09,323.63,328.75666666666666,317.98,330.55,335.53,336.65,335.765,336.0875,346.23,346.3,,,,,,,L5
2003-10-18 21:38:36+00:00,323.255,337.37,349.83500000000004,337.4666666666667,302.74,293.53,288.375,313.56,323.1725,315.68,325.6,330.822,333.38800000000003,328.898,336.0875,346.23,346.3,,,294.57,298.71,324.06,342.73,L5
2003-11-28 21:33:21+00:00,323.255,337.37,349.83500000000004,337.4666666666667,302.74,293.53,286.47333333333336,312.145,321.284,317.69666666666666,323.3433333333333,328.1716666666667,331.95,325.12,326.918,346.23,346.3,,,307.03999999999996,310.04999999999995,326.8,342.4,L5
2003-12-14 21:33:26+00:00,323.5566666666667,338.17,354.29333333333335,345.9925,302.74,293.53,286.47333333333336,321.858,321.284,317.69666666666666,323.3433333333333,328.1716666666667,335.82,325.12,331.06166666666667,346.088,346.3,,,307.03999999999996,310.04999999999995,326.8,342.4,L5
2003-12-30 21:33:36+00:00,324.325,337.995,357.825,351.242,302.74,293.53,286.47333333333336,326.8983333333333,326.59999999999997,326.5725,323.3433333333333,331.37,338.56375,329.1414285714286,333.78428571428566,347.5016666666667,346.3,,,307.03999999999996,310.04999999999995,326.8,342.4,L5
2004-02-23 21:39:37+00:00,317.08666666666664,325.0733333333333,350.7366666666667,361.91333333333336,268.92,306.485,277.1650000000001,333.31399999999996,324.4433333333333,329.43666666666667,308.92999999999995,325.8233333333334,340.4775000000001,320.31000000000006,330.65500000000003,342.07333333333327,,,,307.03999999999996,310.04999999999995,326.8,342.4,L5
2004-03-19 21:33:59+00:00,317.08666666666664,320.9575,345.30999999999995,361.91333333333336,268.92,306.485,277.1650000000001,337.315,331.9775,335.8325,320.7733333333333,331.1875,343.38,320.31000000000006,330.65500000000003,347.84499999999997,,,,307.03999999999996,310.04999999999995,326.8,342.4,L5
2004-06-23 21:36:34+00:00,318.22999999999996,314.68666666666667,339.3433333333333,357.08500000000004,,334.31,,353.9533333333333,353.88,354.10999999999996,344.46,348.91999999999996,356.3633333333333,351.695,342.99,348.54999999999995,,,,,,,,L5
2004-08-26 21:38:11+00:00,327.59,308.61,329.03,,283.16,295.49,282.38,328.56,327.985,329.04499999999996,324.495,329.34,355.65999999999997,330.55,348.37,356.74999999999994,330.51,,,327.49,320.02,321.04,328.81,L5
2004-09-18 21:44:34+00:00,327.59,,,,283.16,280.65,274.985,299.22,297.585,302.695,303.18499999999995,308.77,356.33,318.7,348.37,348.34,330.51,,,319.56,315.66499999999996,317.88,327.405,L5
2004-10-20 21:45:16+00:00,332.995,,333.53,,283.16,280.65,274.985,299.22,297.585,302.695,303.18499999999995,308.77,356.33,328.51750000000004,349.845,347.53,330.51,,,319.56,315.66499999999996,317.88,327.405,L5
2004-11-30 21:40:15+00:00,331.13666666666666,333.37,333.53,,283.16,280.65,274.985,299.22,297.585,302.695,303.18499999999995,308.77,356.33,328.51750000000004,349.27,350.17,330.51,,,319.56,315.66499999999996,317.88,327.405,L5
2004-12-16 21:40:34+00:00,331.13666666666666,333.37,333.53,,283.16,280.65,274.985,299.22,297.585,302.695,303.18499999999995,308.77,357.025,332.526,348.15,350.46,330.51,,,319.56,315.66499999999996,317.88,327.405,L5
2005-01-17 21:41:01+00:00,332.90999999999997,333.37,333.53,,283.16,280.65,274.985,288.4766666666667,295.2366666666667,304.80333333333334,303.8566666666666,309.77,339.37,324.87,336.30000000000007,339.12,324.54499999999996,323.86,318.88,320.72,314.18,317.75,328.6133333333333,L5
2005-02-18 21:41:30+00:00,323.3033333333333,317.555,326.645,336.78,308.20000000000005,300.77,295.46999999999997,302.9425,306.995,314.8775,311.42999999999995,318.07,341.7266666666667,327.64833333333337,337.182,339.182,324.54499999999996,323.86,318.88,320.72,314.18,317.75,328.6133333333333,L5
2005-03-06 21:41:43+00:00,317.1825,309.99666666666667,323.7633333333333,331.16499999999996,332.70500000000004,313.3533333333333,312.95,311.5375,316.5425,324.135,319.465,325.28499999999997,343.13,333.1066666666666,337.83,339.83166666666665,318.58,323.86,318.88,317.33500000000004,311.26,316.105,328.515,L5
2005-05-09 21:42:07+00:00,316.75,314.6075,324.1333333333333,335.42333333333335,332.70500000000004,337.125,335.63,323.635,330.3,331.40666666666664,330.8775,335.6,345.15,336.4175,336.12166666666667,338.65500000000003,318.58,323.86,318.88,323.04,311.21,317.49,331.03,L5
2005-05-25 21:42:16+00:00,321.156,321.438,324.1333333333333,335.42333333333335,338.1066666666667,337.125,338.3733333333334,323.635,333.57,335.42,333.332,338.948,345.2316666666666,337.06800000000004,335.93285714285713,338.65500000000003,318.58,323.86,318.88,323.04,311.21,317.49,331.03,L5
2005-06-01 21:48:06+00:00,319.59,318.45500000000004,324.1333333333333,335.42333333333335,338.1066666666667,323.22,326.3325,317.83399999999995,328.50666666666666,329.68,328.6116666666667,334.17333333333335,340.75714285714287,332.55833333333334,328.49857142857144,328.7816666666667,320.44,330.665,291.905,325.19500000000005,317.59000000000003,322.685,331.03,L5
2005-06-10 21:42:24+00:00,319.59,318.45500000000004,324.1333333333333,335.42333333333335,338.1066666666667,323.22,317.72200000000004,313.00333333333333,323.55285714285714,325.40833333333336,324.59142857142854,330.09142857142854,336.53875,328.33,322.9425,328.7816666666667,320.44,330.665,281.58666666666664,321.8433333333333,316.91333333333336,320.1166666666667,328.97,L5
2005-06-26 21:42:28+00:00,319.59,318.45500000000004,324.1333333333333,335.42333333333335,338.1066666666667,323.22,311.78333333333336,309.0442857142857,319.7075,322.9342857142857,321.63,327.1175,330.65500000000003,321.65142857142854,315.91,324.27200000000005,320.44,330.665,276.505,318.7425,315.3925,317.33500000000004,329.48,L5
2005-07-12 21:42:35+00:00,319.59,318.45500000000004,324.1333333333333,335.42333333333335,338.1066666666667,323.22,305.83,306.07375,316.9944444444444,319.05875000000003,318.74666666666667,324.6622222222222,328.24111111111114,317.88875,315.91,324.27200000000005,320.44,330.665,272.658,317.72200000000004,314.72200000000004,316.57800000000003,329.5575,L5
2005-08-20 21:48:42+00:00,329.4125,326.97749999999996,326.32,334.745,340.54,314.32500000000005,300.7283333333333,305.8766666666667,317.16285714285715,316.3916666666667,318.48142857142864,323.8885714285715,326.67285714285714,314.95500000000004,314.2666666666667,326.31666666666666,322.3,337.47,261.10249999999996,316.39250000000004,315.6,316.35,329.06666666666666,L5
2005-08-29 21:42:58+00:00,330.64,326.97749999999996,326.32,334.745,340.54,314.32500000000005,300.7283333333333,305.8766666666667,317.16285714285715,316.3916666666667,318.48142857142864,323.8885714285715,330.74625000000003,314.95500000000004,314.2666666666667,326.31666666666666,322.3,337.47,261.10249999999996,316.39250000000004,315.6,316.35,329.06666666666666,L5
2005-09-30 21:42:58+00:00,329.988,326.755,325.625,337.675,342.9,311.405,299.75,305.24333333333334,315.46285714285716,314.795,317.3757142857143,322.3128571428571,329.32125,313.72,313.25666666666666,322.85,322.3,337.47,261.10249999999996,316.39250000000004,315.6,316.35,329.06666666666666,L5
2005-11-08 21:48:52+00:00,319.338,316.79249999999996,310.96500000000003,324.15,341.50333333333333,318.1333333333333,303.6271428571428,302.74666666666667,313.4985714285714,317.34142857142854,313.3442857142857,317.99142857142857,326.17875,315.5,309.4216666666667,316.05,329.18,344.535,261.10249999999996,322.858,315.6,322.326,329.06666666666666,L5
2005-11-17 21:43:19+00:00,312.2083333333333,309.972,306.3566666666666,320.23333333333335,336.4475,318.9675,305.23875,303.95142857142855,313.73125,317.9475,313.7475,318.2175,325.82,316.75,311.4585714285714,316.9425,334.06,348.10999999999996,261.10249999999996,325.94166666666666,318.952,324.055,332.855,L5
2006-01-27 21:50:46+00:00,306.894,300.275,306.3566666666666,320.23333333333335,321.67499999999995,321.68499999999995,316.8525,318.6875,323.5875,326.7375,319.61,322.275,333.8,326.745,323.5,320.67499999999995,337.2066666666667,349.0466666666666,,345.3533333333333,333.84000000000003,339.01,348.275,L5
2006-02-21 21:45:32+00:00,304.15999999999997,288.42333333333335,306.3566666666666,320.23333333333335,321.67499999999995,321.68499999999995,316.8525,318.6875,328.58599999999996,330.85,319.61,327.198,336.47333333333336,330.57800000000003,327.26,324.608,337.2066666666667,349.0466666666666,,345.3533333333333,333.84000000000003,339.01,348.275,L5
2006-02-28 21:51:28+00:00,295.856,290.19,307.35,321.5075,322.9,324.116,318.73400000000004,320.5,328.835,331.0833333333333,322.276,328.7183333333333,333.1033333333333,331.8866666666667,329.12666666666667,326.465,337.2066666666667,349.0466666666666,,345.3533333333333,333.84000000000003,339.01,348.275,L5
2006-04-26 21:46:44+00:00,295.698,292.015,304.2633333333334,318.20666666666665,319.40250000000003,323.295,316.18,318.03,329.066,331.196,320.6125,328.616,332.536,331.0,327.95,325.22200000000004,337.2066666666667,349.0466666666666,,345.3533333333333,333.84000000000003,339.01,348.275,L5
2006-06-13 21:47:25+00:00,309.3075,306.20666666666665,324.185,338.19,319.2633333333333,320.06,310.65500000000003,314.445,331.6366666666667,333.72333333333336,323.30500000000006,335.37666666666667,337.21333333333337,334.44000000000005,332.67,329.07666666666665,331.74,340.28,,345.98,335.32,338.1,352.33,L5
2006-08-23 21:54:11+00:00,302.50666666666666,306.20666666666665,324.185,338.19,333.985,333.84,309.765,312.405,311.565,332.25,332.94,317.895,322.98,338.43,338.46,335.75,321.24,322.01,259.35,317.39,319.94,317.96,329.41,L5
2006-09-01 21:48:31+00:00,306.745,311.565,338.04,351.05,340.17,,293.27,297.06,293.05,,,299.47,306.92,,,356.59,321.24,322.01,259.35,317.39,319.94,317.96,329.41,L5
2006-11-20 21:49:20+00:00,318.72,321.84,338.04,344.20500000000004,337.94,326.54,312.01,313.71000000000004,313.995,328.82,341.34,322.98,329.545,345.76,345.19,356.59,321.24,322.01,259.35,317.39,319.94,317.96,329.41,L5
2006-12-06 21:49:29+00:00,318.72,321.84,338.04,344.20500000000004,337.94,326.54,312.01,313.71000000000004,327.4633333333333,328.82,341.34,334.0466666666667,329.545,345.76,345.19,356.59,321.24,322.01,259.35,317.39,319.94,317.96,329.41,L5
2006-12-29 21:55:50+00:00,,,,320.36,324.59000000000003,318.42,310.45666666666665,310.31666666666666,326.5725,326.40999999999997,332.65,331.7375,329.77000000000004,335.83,333.275,338.11,321.24,328.625,259.35,317.39,319.90999999999997,317.96,329.41,L5
2007-01-30 21:55:36+00:00,,329.08,348.27,320.36,324.59000000000003,326.49666666666667,317.40250000000003,319.2525,329.092,333.52,332.6666666666667,333.332,337.28000000000003,335.83,333.275,338.11,321.24,328.625,259.35,317.39,319.90999999999997,317.96,329.41,L5
2011-01-25 21:50:35+00:00,,,,290.71,304.91,309.92,303.98,318.16,318.02,318.55,308.97,313.45,319.62,315.23,307.24,,334.24,341.18,,341.65,327.05,332.26,345.25,L5
