dates,satname,nzd0275-0000,nzd0275-0001,nzd0275-0002,nzd0275-0003,nzd0275-0004,nzd0275-0005,nzd0275-0006,nzd0275-0007,nzd0275-0008,nzd0275-0009,nzd0275-0010,nzd0275-0011,nzd0275-0012,nzd0275-0013,nzd0275-0014,nzd0275-0015,nzd0275-0016,nzd0275-0017,nzd0275-0018,nzd0275-0019,nzd0275-0020,nzd0275-0021,nzd0275-0022,nzd0275-0023,nzd0275-0024,nzd0275-0025,nzd0275-0026,nzd0275-0027,nzd0275-0028,nzd0275-0029,nzd0275-0030,nzd0275-0031,nzd0275-0032,nzd0275-0033,nzd0275-0034,nzd0275-0035,nzd0275-0036,nzd0275-0037,nzd0275-0038
2014-02-27 21:54:44.238000,L8,,,,,,184.90,205.50,218.33,240.36,274.63,282.82,280.41,279.77,277.05,274.55,279.22,309.02,278.65,297.60,300.66,300.08,286.12,311.85,297.78,305.25,328.54,343.53,306.38,277.39,326.75,334.69,321.14,345.24,328.61,349.85,361.82,358.37,349.69,362.24
2014-03-15 21:54:34.241000,L8,,,,,,184.13,201.54,212.83,232.66,207.47,345.29,357.16,287.71,321.07,298.65,302.06,314.41,312.22,314.46,324.20,320.69,286.62,267.88,298.22,331.92,343.42,359.61,286.91,208.82,,,152.66,316.89,343.35,339.73,313.46,361.95,361.25,371.31
2014-05-02 21:53:46.331000,L8,,213.67,238.91,238.02,246.72,266.88,307.40,322.95,296.14,320.23,332.29,319.65,317.64,315.03,313.48,310.83,327.73,322.75,316.57,316.99,322.44,322.93,330.57,336.18,332.58,339.49,352.87,354.78,353.38,369.73,349.84,349.36,350.60,356.01,355.89,359.84,360.67,357.22,358.32
2014-05-18 21:53:35.635000,L8,,,178.43,171.97,164.18,271.12,218.82,230.14,259.84,289.13,290.65,292.78,287.64,297.75,280.78,297.21,299.73,294.30,307.97,301.24,297.29,305.45,326.04,317.89,329.08,322.24,325.02,341.41,324.91,353.71,344.54,331.50,338.67,344.72,339.69,281.99,238.11,227.23,404.37
2014-06-19 21:53:47.342000,L8,379.85,210.48,227.49,223.29,214.00,222.28,257.80,300.05,308.73,291.63,300.57,307.02,300.98,307.90,311.81,303.00,305.42,307.81,321.23,319.52,329.63,326.22,319.59,326.26,331.70,330.26,342.49,352.86,295.35,383.02,351.02,350.72,351.38,363.34,358.61,367.69,360.38,355.68,367.99
2014-07-05 21:53:53.692000,L8,,,221.83,175.81,203.38,207.86,215.09,230.84,258.26,283.30,297.33,299.32,297.18,295.94,280.64,291.22,304.15,290.25,299.48,313.57,307.38,301.19,317.75,319.89,319.71,314.30,322.69,312.91,284.25,340.65,331.52,322.38,319.88,332.34,324.03,324.16,330.08,319.82,305.36
2014-08-06 21:54:05.764000,L8,343.38,344.17,324.77,321.95,341.99,335.72,350.31,264.90,313.63,330.28,378.04,371.96,368.53,345.69,392.29,359.63,351.62,321.30,474.77,436.34,491.78,480.15,456.19,472.19,446.25,440.50,454.15,459.98,451.71,443.22,394.93,374.97,366.80,381.01,387.17,375.75,384.86,376.07,385.94
2014-09-07 21:54:12.743000,L8,,,177.95,175.64,184.52,191.16,208.00,232.72,263.21,287.02,294.74,295.31,292.68,296.93,278.98,302.52,306.22,299.73,305.49,311.50,320.68,305.98,316.40,316.95,313.09,314.48,322.99,316.10,298.55,351.37,347.74,344.84,340.48,355.94,348.04,351.78,351.86,345.68,355.64
2014-09-23 21:54:09.418000,L8,,,170.75,170.52,193.78,197.09,208.62,234.30,264.01,289.50,297.90,298.31,290.16,293.07,285.28,298.27,303.65,296.74,299.73,314.02,310.37,300.65,313.36,317.44,319.12,323.01,314.31,311.10,280.99,349.15,351.27,331.98,334.86,356.92,346.95,347.35,351.38,341.84,354.57
2014-10-25 21:54:16.772000,L8,452.04,466.65,455.69,434.64,429.70,444.74,525.42,524.42,459.02,435.85,449.82,439.37,437.39,451.30,465.43,467.13,465.19,455.71,433.21,455.22,457.82,455.94,500.41,496.01,526.95,453.52,458.49,464.96,454.62,482.46,453.64,382.87,416.79,406.44,441.08,425.02,479.46,433.23,408.81
2014-11-10 21:54:18.528000,L8,,,228.35,217.60,188.44,194.44,226.93,225.02,260.17,286.05,294.41,292.82,287.52,282.57,281.37,305.69,306.39,305.48,309.55,310.91,311.78,294.56,325.16,322.22,320.67,311.51,333.41,307.61,279.53,337.76,338.06,326.78,346.48,358.93,346.09,316.87,356.13,335.44,368.25
2014-12-28 21:54:07.841000,L8,,,219.59,211.73,184.51,194.34,207.45,240.78,245.07,272.28,283.81,280.61,279.58,275.65,274.86,278.27,279.68,273.70,279.59,288.73,289.69,282.92,293.01,295.80,299.46,301.63,309.91,305.15,276.15,320.44,331.70,319.57,322.52,330.45,335.38,316.94,352.24,320.92,313.27
2015-03-18 21:53:39.323000,L8,,192.02,235.86,231.93,227.01,275.48,253.85,272.09,254.53,283.78,289.55,290.01,293.04,271.74,354.40,332.68,306.28,311.67,305.65,301.71,298.91,290.19,339.14,293.13,343.70,354.96,355.60,360.52,340.91,348.05,311.82,336.16,322.15,324.84,301.03,,,,
2015-04-03 21:53:26.876000,L8,,,,,,194.81,427.98,432.39,440.86,426.32,289.71,289.87,286.65,290.44,292.43,300.19,307.33,278.33,308.70,308.90,317.05,305.66,310.98,329.79,323.74,318.52,345.27,313.07,280.56,335.52,334.01,326.32,351.40,335.73,345.50,359.33,357.21,344.92,363.04
2015-04-19 21:53:26.711000,L8,,,158.78,168.32,175.47,188.95,204.01,232.03,244.77,278.17,289.67,288.03,282.50,284.54,279.93,289.76,302.76,280.62,425.47,430.12,428.94,287.96,322.93,318.26,329.58,318.41,327.07,308.20,277.91,337.31,335.31,325.52,342.87,337.95,346.03,357.97,356.61,331.98,360.70
2015-05-05 21:53:12.716000,L8,,,,,,182.50,198.99,221.31,240.12,277.23,287.92,283.75,281.67,275.42,277.68,278.66,284.77,270.36,283.22,292.54,300.88,285.01,290.61,297.18,299.79,303.94,313.21,306.67,274.77,332.37,333.31,322.84,327.03,330.55,338.05,317.35,351.10,322.43,314.08
2015-06-06 21:53:16.624000,L8,310.51,305.04,245.45,260.22,430.16,416.35,409.07,401.89,366.66,287.13,295.30,295.05,299.30,307.46,305.58,308.73,295.37,289.12,301.56,303.24,309.00,308.45,322.91,317.54,314.76,323.36,337.01,328.49,328.90,344.13,343.23,338.17,332.51,346.90,349.51,354.39,352.99,350.83,400.75
2015-08-25 21:53:51.592000,L8,,213.86,187.44,180.18,172.61,232.03,229.57,207.46,434.34,462.68,426.41,474.46,243.69,285.46,258.90,247.02,403.50,360.17,472.46,434.05,346.68,305.18,,266.82,320.66,307.75,322.93,300.11,264.42,324.76,330.03,320.68,321.95,334.76,302.49,308.88,323.57,335.96,367.47
2015-10-12 21:54:05.008000,L8,,,,,,193.69,229.81,249.99,272.99,280.71,296.73,296.22,324.98,317.20,315.80,305.86,317.51,311.58,310.43,316.19,320.38,327.79,329.61,323.10,335.83,337.00,348.95,345.94,349.18,360.48,362.96,348.89,342.40,365.17,358.06,356.96,358.29,352.90,367.41
2015-10-28 21:54:10.619000,L8,374.19,479.35,493.90,489.52,487.10,284.39,286.92,315.94,319.47,321.84,327.12,295.87,323.74,326.71,327.90,402.45,394.37,389.40,372.61,375.71,379.59,339.63,342.23,336.61,337.78,349.27,351.41,349.88,350.65,357.95,356.12,350.29,349.14,355.08,363.40,364.54,364.05,360.01,369.46
2015-11-13 21:54:10.716000,L8,,189.33,213.30,206.82,,183.82,208.81,237.82,258.16,274.29,292.84,288.95,283.82,298.57,300.17,299.45,296.07,289.84,286.96,297.50,298.44,297.83,308.50,301.16,319.83,301.87,304.97,303.19,276.75,338.58,338.30,331.07,321.59,336.33,339.68,337.89,338.94,335.39,324.82
2015-12-15 21:54:12.402000,L8,,193.29,213.11,211.55,207.50,180.04,205.92,229.06,253.35,270.83,283.75,283.73,281.18,280.08,277.08,282.83,296.85,285.69,301.29,297.05,298.66,288.04,308.02,303.81,305.66,305.20,312.75,304.63,277.74,329.32,372.13,329.61,319.68,329.81,325.91,352.30,352.06,364.99,363.37
2016-01-16 21:54:09.540000,L8,,211.27,222.23,207.61,,178.25,203.64,226.01,250.19,270.97,287.18,285.35,279.55,292.73,279.31,290.73,293.85,298.13,297.11,303.87,312.18,287.30,310.44,304.78,302.55,307.43,311.93,307.83,276.95,328.94,330.44,320.03,333.26,328.53,323.94,336.17,368.07,355.56,369.39
2016-02-01 21:54:07.333000,L8,,196.87,220.37,225.96,,183.74,205.30,226.02,254.14,272.99,288.82,286.53,282.06,295.62,280.94,283.96,300.75,295.09,299.23,302.73,298.96,295.12,305.97,310.23,317.21,319.19,323.49,312.54,327.90,330.27,334.33,327.33,334.44,338.55,340.09,351.83,344.01,337.60,323.56
2016-02-17 21:53:58.323000,L8,,,,,,169.84,195.77,212.09,235.03,268.58,275.70,275.86,275.23,271.85,271.10,271.93,269.86,265.37,276.15,283.32,284.17,277.08,286.75,288.12,293.74,288.66,296.56,290.12,263.40,270.56,,285.10,298.89,239.98,248.00,193.14,,,
2016-03-04 21:53:57.602000,L8,,,,,,174.98,200.93,218.03,239.67,270.34,282.60,279.12,278.57,275.80,275.51,276.92,274.71,270.43,277.63,287.70,290.42,282.56,291.17,295.69,299.03,301.25,308.44,305.58,273.97,323.90,330.00,320.57,316.02,323.05,314.08,314.98,329.19,314.72,359.87
2016-04-21 21:53:36.277000,L8,,,,,,174.19,196.43,216.00,236.72,266.94,276.94,282.19,277.19,275.79,271.43,271.71,261.05,255.24,267.00,283.85,281.85,282.97,289.91,294.30,297.33,298.49,308.70,304.01,271.36,322.57,325.25,320.19,291.02,,,,,,
2016-05-07 21:53:39.461000,L8,,189.07,211.03,193.10,,182.21,201.99,221.19,246.07,271.52,285.36,283.13,282.19,275.69,275.83,278.03,278.06,273.74,286.52,293.36,299.74,287.90,292.84,303.89,303.45,303.28,313.53,306.93,275.52,335.13,332.65,325.40,327.75,333.43,334.10,315.90,330.08,325.45,379.10
2016-06-08 21:53:45.728000,L8,,181.48,198.00,210.09,192.31,202.01,235.29,252.17,263.91,278.94,296.48,296.40,291.31,290.57,288.70,293.11,304.81,298.33,302.17,302.90,455.82,445.58,449.21,461.39,456.80,472.12,467.41,465.29,462.51,485.16,462.16,460.69,455.84,410.37,417.31,356.69,353.58,394.86,347.15
2016-07-26 21:54:04.677000,L8,,,,,,441.24,433.48,429.94,254.96,275.72,292.94,295.36,290.35,290.19,280.54,291.48,296.51,277.92,290.31,292.65,302.15,302.56,307.39,317.91,316.86,309.66,320.44,318.67,282.63,338.55,339.34,333.30,330.73,344.75,342.94,346.59,345.81,346.30,371.85
2016-08-11 21:54:06.433000,L8,364.84,372.93,361.66,362.70,355.91,346.96,476.51,466.34,475.22,488.18,469.43,490.89,468.18,444.72,442.05,437.18,427.33,421.53,398.41,424.93,310.68,319.03,330.14,331.07,333.39,336.30,343.42,339.39,504.13,535.19,516.27,345.70,343.55,360.55,354.48,356.86,363.99,355.01,377.12
2016-08-27 21:54:14.090000,L8,,,,,,176.40,197.08,216.48,239.56,272.39,285.97,287.16,280.21,279.82,275.38,278.78,275.90,265.37,288.00,293.53,299.94,285.49,292.81,308.00,310.40,304.30,310.61,305.72,272.93,332.33,332.75,326.31,316.94,342.23,348.65,352.95,332.03,326.25,351.04
2016-09-12 21:54:18.117000,L8,,,,,,178.88,201.03,220.41,244.26,272.62,289.82,287.31,280.60,281.02,273.32,275.70,276.22,280.02,297.54,296.43,303.56,291.58,311.44,302.22,307.31,302.61,310.35,306.71,276.31,350.49,333.38,328.34,318.72,344.75,341.59,318.58,351.34,333.16,359.80
2016-12-17 21:54:19.694000,L8,,,199.95,188.54,205.26,200.91,226.36,253.21,240.69,266.19,280.97,277.42,278.00,277.63,274.35,277.54,276.13,285.08,286.81,299.97,292.30,287.28,299.68,295.93,302.38,303.62,312.07,304.08,274.95,325.43,327.52,324.02,304.70,323.46,319.15,312.22,329.80,313.18,313.32
2017-02-03 21:54:05.431000,L8,,187.65,201.22,218.71,230.65,233.81,234.27,265.00,245.44,270.97,284.89,285.68,280.82,286.92,276.53,282.06,357.73,349.16,348.92,361.55,302.14,285.84,294.74,301.80,301.13,304.27,311.30,304.66,275.25,324.55,324.60,324.15,303.35,330.25,331.16,384.57,379.92,379.79,376.67
2017-06-11 21:53:45.526000,L8,,,,,224.72,227.44,225.49,239.57,250.87,284.35,297.45,297.24,293.55,294.70,281.73,300.73,302.85,294.90,300.91,309.74,318.70,315.26,308.42,317.84,315.38,325.50,330.32,322.74,309.71,351.68,344.66,340.70,331.81,348.11,343.91,347.56,352.06,338.09,380.94
2017-06-27 21:53:50.454000,L8,,173.32,194.10,199.70,215.08,222.16,235.44,238.81,257.18,289.26,307.89,308.20,301.44,301.82,298.01,297.30,290.36,291.32,298.17,307.86,309.18,301.02,306.85,309.05,302.97,303.75,320.52,326.15,314.28,343.50,343.02,338.83,329.52,348.94,341.82,345.81,344.56,328.18,370.86
2017-08-14 21:54:07.255000,L8,,,,,224.58,226.34,236.58,243.37,248.08,262.91,298.16,309.45,298.77,297.57,284.33,286.53,317.64,330.74,499.43,392.24,394.07,303.42,316.34,317.47,316.93,316.28,320.18,309.64,280.36,350.80,331.89,334.69,321.86,339.43,340.81,366.67,368.07,333.12,372.21
2017-10-01 21:54:18.775000,L8,,157.00,219.25,218.64,224.36,227.11,232.33,245.13,244.07,269.38,298.39,298.60,298.23,295.51,280.94,288.79,300.68,295.21,293.69,312.21,316.08,490.23,518.50,508.87,520.83,325.42,324.98,310.10,285.41,350.10,358.54,344.67,338.16,352.85,349.18,356.65,355.56,343.96,370.49
2017-12-04 21:54:13.271000,L8,,,210.83,209.33,226.51,225.59,231.38,239.67,240.72,254.73,287.13,288.93,284.23,281.67,279.83,280.46,299.97,300.28,295.30,311.72,312.75,309.60,315.13,318.13,318.62,325.47,331.58,301.96,278.26,336.69,350.33,347.22,343.58,341.09,333.47,356.30,357.41,347.46,352.39
2018-03-26 21:53:33.717000,L8,,,197.01,208.54,219.81,226.50,228.14,236.19,241.32,246.39,286.91,289.29,283.44,283.58,275.82,278.58,283.75,282.92,291.67,297.41,298.41,289.42,300.00,309.00,318.07,307.17,320.12,305.43,284.20,336.60,347.53,327.30,317.50,331.51,328.68,354.22,357.37,348.02,324.34
2018-04-11 21:53:25.350000,L8,,,,246.48,246.97,208.78,217.11,232.13,237.42,242.63,295.74,297.34,292.03,288.02,281.87,296.20,304.15,304.66,310.38,310.85,311.95,310.22,305.89,315.17,319.58,327.46,332.51,311.06,317.88,338.74,350.06,335.40,338.52,345.41,341.34,347.45,356.95,342.41,351.07
2018-06-30 21:53:07.704000,L8,368.27,196.26,517.50,479.61,473.63,471.16,460.73,446.44,457.99,256.21,300.43,319.22,330.95,325.22,309.55,308.26,313.65,300.99,305.88,316.61,324.72,322.77,313.91,325.97,335.53,345.30,349.88,349.70,349.21,365.77,361.14,355.65,354.66,371.77,366.15,371.69,374.26,366.91,369.95
2018-07-16 21:53:15.277000,L8,,177.82,201.82,207.10,212.84,221.77,227.73,244.80,243.26,257.88,273.48,296.70,311.57,308.89,303.27,301.32,293.95,426.01,455.03,450.41,493.22,516.71,308.17,315.88,317.48,317.93,325.58,337.13,333.16,348.60,348.39,338.20,324.12,335.81,342.60,348.46,345.52,337.09,346.90
2018-08-01 21:53:22.789000,L8,511.29,512.37,513.40,214.01,225.40,225.16,234.75,238.96,245.55,243.61,262.40,291.69,292.38,291.86,292.11,293.67,304.20,302.00,297.15,306.21,318.20,306.83,308.74,316.64,313.10,322.45,338.02,317.35,282.51,347.17,347.90,342.26,336.36,341.35,346.78,357.09,357.13,349.17,378.35
2018-08-17 21:53:31.689000,L8,,165.97,199.53,216.76,221.84,228.81,236.27,243.78,253.84,255.65,261.20,288.23,315.42,303.12,294.60,300.26,295.62,294.94,304.94,303.80,318.29,322.63,305.91,321.52,322.21,313.55,324.37,311.21,279.80,338.87,341.94,326.16,313.97,340.15,330.69,315.44,329.38,320.54,310.50
2018-09-02 21:53:38.308000,L8,,,191.60,218.95,207.36,225.49,230.94,243.94,252.64,258.04,253.29,287.11,289.14,292.34,282.63,304.24,300.07,297.44,303.07,303.08,301.70,302.61,288.30,297.29,300.03,302.97,325.00,356.42,323.45,335.73,340.92,332.62,323.76,338.13,337.66,340.17,345.92,343.02,330.28
2018-10-04 21:53:50.552000,L8,,,,,,183.37,217.41,225.50,248.39,262.22,464.73,461.12,461.27,283.87,276.64,279.07,273.83,271.71,283.08,294.92,297.18,290.01,291.45,296.84,305.92,298.63,307.88,299.92,277.07,331.81,341.13,326.24,307.93,330.51,314.73,314.59,329.93,323.44,359.96
2018-10-20 21:53:56.677000,L8,,,209.00,206.97,217.21,215.80,223.17,228.34,238.88,251.09,254.87,268.20,288.19,290.87,287.46,284.70,289.78,294.51,290.59,311.04,318.42,297.09,303.70,313.09,325.18,307.68,313.27,303.33,281.23,342.62,348.23,334.05,339.82,346.70,336.79,326.35,347.56,331.63,363.15
2018-11-05 21:54:00.051000,L8,,,210.34,212.98,216.14,215.49,219.53,230.21,234.83,229.10,255.38,264.33,280.27,283.32,280.64,281.57,279.80,292.64,290.58,303.24,297.02,292.50,295.78,301.11,313.88,304.09,310.08,300.38,278.37,334.30,341.04,325.36,307.99,331.06,328.03,318.56,334.00,327.64,377.32
2018-12-07 21:53:57.973000,L8,,,166.18,213.80,213.95,214.93,215.04,232.25,238.06,244.40,239.39,257.93,281.01,291.57,287.04,291.33,296.92,298.04,297.91,306.95,311.89,315.19,323.21,314.01,317.48,307.36,317.33,305.98,281.75,332.62,349.34,329.66,343.41,346.33,333.28,320.05,350.96,339.05,361.41
2019-03-13 21:53:40.441000,L8,,,192.48,184.60,216.64,219.58,228.42,233.19,243.06,245.64,248.68,247.65,290.99,288.58,284.44,283.21,303.82,302.76,290.51,308.86,310.19,292.80,293.03,296.98,320.56,308.19,312.17,300.56,274.13,323.91,333.15,324.98,322.72,321.27,316.88,365.72,359.54,333.10,313.82
2019-06-17 21:53:54.928000,L8,368.88,352.25,221.15,363.93,349.71,343.02,343.67,348.12,329.30,335.12,341.03,353.00,495.18,488.92,495.57,482.76,307.95,298.99,310.97,320.82,327.45,333.03,329.71,333.91,339.32,346.96,353.11,349.46,344.36,370.41,365.17,361.96,353.30,367.63,352.60,369.58,375.62,373.83,374.65
2019-08-04 21:54:09.092000,L8,332.27,184.15,202.70,214.68,216.95,222.97,235.77,234.71,236.59,240.62,289.59,293.37,285.51,294.29,298.06,295.33,297.19,294.01,295.02,328.45,335.09,308.70,306.36,312.64,330.10,334.21,328.95,338.57,330.04,364.19,351.79,358.54,353.67,374.36,370.73,374.16,382.63,368.57,379.51
2019-10-07 21:54:27.004000,L8,,174.31,198.43,209.36,210.73,218.91,224.27,228.29,237.12,235.79,239.33,243.99,269.95,293.26,280.08,288.46,306.22,303.21,297.35,313.23,321.61,326.60,307.57,311.27,314.22,307.39,318.27,315.45,284.12,359.25,354.11,347.46,320.64,349.31,347.71,353.16,354.07,344.62,374.58
2019-11-08 21:54:26.682000,L8,,,216.79,209.33,216.33,213.04,226.03,463.77,463.86,445.06,487.75,461.31,268.92,293.81,295.85,301.24,313.79,305.39,305.52,309.13,315.39,323.03,327.49,327.18,335.60,334.63,331.97,311.95,342.40,355.75,371.06,346.48,336.35,353.17,353.31,360.44,364.53,351.80,367.02
2020-01-11 21:54:15.691000,L8,392.97,188.48,211.04,219.11,217.79,219.35,229.12,237.24,243.44,239.05,250.43,257.80,271.37,332.65,326.90,323.31,333.06,327.62,308.15,313.44,322.69,329.40,335.47,336.84,342.48,344.80,348.33,356.66,358.60,379.72,377.05,369.22,364.82,363.77,373.12,379.26,370.41,362.83,374.23
2020-01-27 21:54:11.218000,L8,439.45,424.86,433.53,447.25,462.70,359.85,362.90,366.06,359.10,,415.54,418.95,465.33,438.83,388.00,352.44,433.61,389.03,384.75,382.37,351.85,363.91,408.97,430.59,462.97,467.64,477.11,414.57,433.29,388.74,456.93,456.06,413.16,410.72,408.84,407.30,421.75,396.34,395.84
2020-02-12 21:54:06.855000,L8,495.97,452.90,426.28,427.50,435.93,479.88,484.47,488.09,504.20,369.12,378.62,370.89,366.03,356.38,400.76,401.20,395.52,401.00,370.80,369.33,390.45,409.68,386.38,383.22,373.42,371.65,388.75,396.37,415.79,418.71,407.72,433.29,401.31,410.74,414.70,403.92,392.73,385.78,392.40
2020-04-16 21:53:39.644000,L8,339.85,181.15,204.93,210.78,215.16,483.21,499.45,481.77,459.47,240.52,247.67,246.55,264.27,293.90,293.76,291.84,302.57,278.81,317.47,310.51,314.33,294.62,306.69,316.51,315.61,307.00,332.36,315.16,279.76,331.24,338.96,333.60,345.72,346.40,337.01,350.07,350.41,332.54,377.48
2020-05-18 21:53:30.404000,L8,378.65,362.24,352.29,356.63,344.14,340.25,335.59,335.40,338.98,340.99,360.08,299.73,505.96,498.80,480.64,460.93,466.03,420.47,450.16,434.19,487.15,519.57,514.74,501.08,459.88,466.62,448.62,359.03,365.60,369.97,370.67,362.07,355.76,365.51,361.54,374.06,369.31,363.52,368.25
2020-06-03 21:53:36.300000,L8,,,,,,170.88,189.71,215.02,223.41,227.00,234.04,242.56,252.91,279.50,276.75,282.28,300.49,295.74,279.03,230.96,224.25,303.78,309.11,309.03,310.81,305.46,314.69,320.21,281.56,336.73,297.47,334.09,275.13,285.98,317.37,180.52,335.17,,
2020-10-25 21:54:24.251000,L8,,187.22,210.05,208.31,212.50,209.59,232.25,241.31,246.84,240.38,250.49,253.85,250.63,268.32,279.54,297.76,279.91,291.39,287.21,292.09,295.55,292.87,297.88,303.33,306.11,303.90,309.48,305.99,277.27,329.52,333.81,326.00,305.69,328.46,326.68,316.82,327.30,326.49,362.62
2020-11-26 21:54:24.779000,L8,,,,,,490.30,340.52,237.33,239.99,233.95,241.57,223.57,220.67,267.45,271.33,268.94,274.96,273.12,284.04,286.82,308.28,274.70,295.70,332.80,317.86,304.99,308.88,308.81,277.98,328.51,334.14,325.88,305.96,328.52,324.91,319.51,354.06,350.35,316.52
2020-12-12 21:54:25.476000,L8,,187.15,207.67,206.41,211.07,203.88,229.97,242.58,260.27,239.34,249.21,248.65,256.86,274.11,288.16,286.34,283.17,289.48,286.07,292.19,299.13,286.24,298.01,297.70,301.28,305.14,312.66,310.34,363.01,354.48,359.13,336.01,355.89,317.84,323.02,309.35,318.66,313.04,314.78
2021-01-13 21:54:15.589000,L8,,189.59,204.20,213.87,214.05,214.97,230.14,241.51,250.95,258.93,326.55,365.15,340.15,319.06,296.09,353.74,352.72,342.22,352.91,346.12,346.81,366.86,366.47,357.04,362.12,360.83,360.43,416.09,365.77,353.86,346.62,368.34,376.34,356.17,360.45,383.51,360.34,361.56,365.84
2021-04-03 21:53:50.092000,L8,,,205.08,209.97,207.64,212.18,229.58,240.46,247.19,240.90,253.34,263.77,264.91,272.72,273.53,278.88,274.61,266.38,280.64,286.04,288.43,283.05,292.23,296.73,298.82,301.91,308.50,301.39,271.95,324.35,332.56,322.18,305.28,326.55,314.69,306.77,350.03,315.06,308.02
2021-05-05 21:53:33.703000,L8,,188.22,216.84,211.59,212.52,212.48,488.43,491.82,456.77,487.42,512.78,525.42,266.40,274.70,279.78,288.67,292.94,285.47,285.91,291.28,299.57,296.32,299.07,307.00,310.12,309.02,314.57,318.08,278.96,332.12,340.58,332.91,315.62,336.26,330.15,350.61,338.47,330.45,352.37
2021-07-08 21:53:58.887000,L8,,174.80,178.09,195.56,202.93,205.76,218.47,441.47,443.95,431.54,443.90,248.37,263.11,270.99,283.84,296.90,303.60,288.99,290.21,297.18,314.60,302.78,304.47,312.35,333.22,329.65,331.20,318.94,278.10,344.84,344.94,342.93,327.36,356.21,343.66,358.99,357.15,351.98,370.96
2021-07-24 21:54:04.359000,L8,,181.83,202.16,204.34,205.17,211.40,223.76,228.45,232.01,228.86,241.24,244.23,260.37,274.76,282.43,299.98,308.57,300.71,298.02,305.03,313.20,319.59,316.79,317.57,319.19,326.26,334.20,330.79,281.97,353.87,352.42,343.45,347.96,354.58,353.90,362.10,369.66,358.86,371.56
2021-08-09 21:54:11.490000,L8,488.34,471.10,461.86,441.26,434.84,196.52,211.47,232.05,230.02,236.89,247.39,268.10,269.90,282.61,302.31,307.08,303.47,302.25,304.29,309.01,326.01,327.12,336.57,333.94,326.15,333.86,336.94,341.81,334.34,347.31,360.06,357.81,340.33,354.36,361.66,360.41,362.72,358.03,363.59
2021-08-25 21:54:16.007000,L8,439.86,182.22,205.03,209.45,205.06,427.06,430.44,413.70,416.13,424.70,432.14,447.26,418.99,268.93,275.87,292.23,312.65,303.99,290.18,310.73,320.20,326.42,308.43,325.52,321.69,327.20,346.66,354.99,278.58,342.14,350.19,328.78,347.45,343.79,347.63,348.25,349.15,349.62,362.91
2021-09-10 21:54:20.775000,L8,,188.19,210.48,208.99,212.09,212.15,212.06,344.38,367.07,229.42,232.02,244.71,267.86,263.44,270.91,291.22,307.53,302.03,285.91,291.75,320.24,325.99,298.29,311.93,318.74,307.83,338.60,315.36,306.77,327.37,358.80,341.88,317.81,346.23,351.29,352.74,334.51,347.35,351.24
2021-10-12 21:54:29.370000,L8,,173.70,190.06,194.65,202.18,219.80,229.73,221.20,,,,331.31,312.16,405.05,423.23,318.70,,,,,296.23,480.35,463.64,313.44,495.37,511.56,306.48,314.97,270.97,408.29,339.38,346.49,304.04,320.40,322.66,311.90,334.58,332.93,346.79
2021-12-07 21:54:26.664000,L9,440.88,190.16,216.42,214.33,214.56,209.63,227.57,247.86,249.91,241.83,249.85,279.67,268.09,275.49,303.98,309.12,465.73,489.45,469.50,400.25,393.16,414.29,424.66,442.61,428.87,491.54,504.36,498.36,484.84,367.67,458.63,488.67,489.65,507.59,479.07,481.88,480.31,511.19,463.51
2021-12-23 21:54:21.811000,L9,,,,209.34,206.72,208.81,229.57,239.86,247.94,239.23,246.06,231.07,226.25,256.56,261.47,281.05,274.79,267.11,276.07,294.96,287.01,286.27,292.69,296.70,304.92,302.87,307.32,301.91,274.42,326.07,331.65,325.31,302.22,322.25,314.83,308.88,319.51,314.64,314.82
2021-12-31 21:54:19.245000,L8,,178.97,220.27,209.12,212.90,447.66,451.48,445.25,245.17,239.56,245.44,239.54,242.99,247.87,493.18,465.64,467.63,487.66,503.67,493.10,491.78,490.19,516.25,505.79,517.86,303.64,307.31,302.10,273.61,326.80,329.95,326.36,302.06,325.67,314.91,328.45,323.30,315.63,319.40
2022-01-08 21:54:19.756000,L9,,,,,204.31,200.36,228.51,219.86,243.22,236.47,241.38,226.46,228.94,265.26,262.88,285.04,268.29,262.08,276.72,298.94,287.33,283.53,292.62,296.80,320.08,301.93,306.09,300.94,269.79,325.74,328.10,321.43,299.50,321.77,313.43,305.95,320.92,313.95,315.66
2022-02-01 21:54:12.645000,L8,,192.16,219.84,214.97,215.14,209.95,232.39,244.61,250.89,241.54,237.45,238.12,231.89,262.60,283.80,290.79,301.40,306.36,289.81,311.75,313.46,296.16,302.06,314.72,318.96,308.34,331.53,303.77,275.85,329.33,332.82,349.51,354.22,359.74,321.86,357.59,355.40,351.30,359.63
2022-02-17 21:54:07.419000,L8,,178.99,219.47,207.15,207.09,204.08,229.43,241.32,248.25,239.84,242.73,244.65,257.10,256.25,276.64,288.44,488.38,469.79,505.62,497.53,506.59,520.78,519.30,505.05,317.00,307.37,312.40,304.50,275.41,329.72,337.96,325.13,302.72,336.10,322.32,324.67,348.54,326.63,326.67
2022-02-25 21:54:08.810000,L9,,,,,,201.05,227.74,231.57,247.01,238.37,243.01,231.98,229.63,246.59,261.48,285.41,270.27,261.85,277.21,296.67,288.81,284.18,291.81,297.69,304.78,301.65,307.61,301.82,271.15,326.70,330.42,322.94,300.40,322.21,315.47,306.92,317.80,318.42,315.09
