dates,satname,nzd0509-0000,nzd0509-0001,nzd0509-0002,nzd0509-0003,nzd0509-0004,nzd0509-0005,nzd0509-0006,nzd0509-0007,nzd0509-0008,nzd0509-0009,nzd0509-0010,nzd0509-0011,nzd0509-0012,nzd0509-0013,nzd0509-0014
2014-08-18 22:20:51.886000,L8,232.08,,,,,150.26,269.38,174.30,266.41,253.98,235.20,,,,
2014-09-19 22:20:54.477000,L8,,,,,192.73,176.62,278.48,295.04,276.26,281.37,250.51,,,,
2014-09-28 22:14:44.621000,L8,,,298.11,298.19,300.53,293.36,287.92,302.74,290.88,293.13,301.59,248.50,,,
2015-01-02 22:14:38.674000,L8,,,297.64,302.28,304.52,293.62,289.74,300.09,293.82,294.18,301.66,264.26,,,
2015-03-14 22:20:23.206000,L8,,,301.29,305.01,306.35,299.16,293.85,306.78,300.03,300.34,302.90,273.97,,,
2015-04-15 22:20:10.505000,L8,,,291.31,286.91,297.64,229.83,285.82,299.83,293.79,298.21,297.10,,,,
2015-05-01 22:20:00.344000,L8,289.04,,,,187.30,222.82,283.99,296.21,291.32,302.01,296.22,,,,
2015-08-21 22:20:33.210000,L8,,,,,,,266.68,164.39,266.40,259.13,207.48,,,,
2015-10-08 22:20:48.527000,L8,,,,202.82,199.02,231.31,281.61,293.11,286.10,291.25,281.04,180.98,,,
2015-10-17 22:14:38.194000,L8,304.40,297.65,298.72,297.44,296.53,289.56,287.84,293.94,289.79,296.32,286.71,185.34,,,
2015-11-18 22:14:44.822000,L8,,,290.88,295.06,298.12,286.19,290.63,299.34,298.11,295.77,291.41,247.88,,,
2015-12-20 22:14:45.217000,L8,,,292.97,292.72,298.68,287.95,284.86,298.54,291.70,291.92,295.16,262.93,,,
2016-01-05 22:14:40.992000,L8,,,292.76,292.95,298.09,287.42,286.24,299.14,292.56,293.57,293.79,258.74,,,
2016-02-22 22:14:30.292000,L8,,,,274.07,195.26,260.14,271.04,290.21,281.99,284.26,263.17,199.54,,,
2016-03-16 22:20:36.438000,L8,299.95,,,,196.20,195.76,274.91,295.95,282.52,288.01,255.14,186.68,,,
2016-04-26 22:14:08.933000,L8,,,,,,,194.71,170.04,262.80,242.79,186.59,,,,
2016-06-04 22:20:28.125000,L8,237.28,,,,187.40,210.80,158.84,204.96,291.11,288.26,253.54,,,,
2016-07-15 22:14:34.059000,L8,,,,,,,,,262.09,248.57,235.97,,,,
2016-12-29 22:21:01.343000,L8,270.13,,,,188.21,188.09,269.22,272.04,275.62,274.49,252.38,,,,
2017-01-23 22:14:43.048000,L8,,,,,,166.62,243.30,186.58,252.18,264.68,178.91,,,,
2017-01-30 22:20:50.623000,L8,,,,,188.53,184.11,267.41,281.52,272.60,273.83,249.70,,,,
2017-04-20 22:20:11.117000,L8,,,,,,167.25,267.07,181.36,265.50,259.26,239.51,,,,
2017-05-06 22:20:07.089000,L8,,,,,,,270.13,172.34,261.05,248.77,199.57,,,,
2017-08-03 22:14:35.682000,L8,,,,,,216.22,282.01,231.85,267.49,255.75,242.06,,,,
2017-09-27 22:21:00.343000,L8,304.84,290.64,293.43,285.31,239.03,241.95,282.14,298.50,291.98,293.49,284.37,172.78,,,
2017-10-29 22:21:05.518000,L8,301.49,293.04,293.42,295.76,298.33,288.88,291.28,301.28,296.75,294.62,294.21,254.17,,,
2017-11-30 22:20:56.190000,L8,,,,,,183.68,266.73,274.35,273.86,271.51,244.48,,,,
2017-12-25 22:14:47.702000,L8,,,,156.80,196.07,185.07,267.54,282.17,276.38,277.16,261.27,,,,
2018-01-01 22:20:56.342000,L8,,,,,188.68,180.28,261.52,192.06,270.94,270.78,235.29,,,,
2018-02-11 22:14:26.201000,L8,,,,168.49,195.27,181.73,267.76,292.42,278.27,281.61,239.67,,,,
2018-02-27 22:14:19.470000,L8,,,,,191.11,180.70,267.30,289.78,275.36,276.72,243.59,,,,
2018-03-06 22:20:26.446000,L8,306.07,293.34,295.90,298.59,300.41,290.51,288.38,303.50,294.17,296.80,294.54,255.15,,,
2018-03-15 22:14:10.086000,L8,278.65,,,,192.94,185.87,270.79,293.85,276.77,272.23,238.68,,,,
2018-04-16 22:13:54.370000,L8,298.59,261.84,,,190.32,213.53,275.69,299.71,286.48,292.76,295.61,,,,
2018-05-02 22:13:45.572000,L8,,,,,,149.46,198.33,175.64,265.84,253.60,236.93,,,,
2018-05-18 22:13:34.690000,L8,,,,,,,276.16,217.62,273.90,252.13,227.81,,,,
2018-07-12 22:19:56.652000,L8,,,,,,,,,267.13,246.71,187.37,,,,
2018-07-21 22:13:49.390000,L8,,,,,,,223.78,237.46,183.62,260.21,244.67,,,,
2018-08-29 22:20:19.957000,L8,,,,,,148.74,253.30,174.35,265.27,257.19,203.85,,,,
2018-09-07 22:14:12.130000,L8,302.55,,,,,173.58,265.35,280.03,273.02,264.11,238.23,,,,
2018-09-30 22:20:31.646000,L8,291.80,,,,191.64,189.84,268.76,272.03,274.76,271.23,243.69,,,,
2018-12-28 22:14:29.227000,L8,302.92,292.03,294.15,298.96,299.45,288.09,288.91,303.19,295.37,297.40,294.24,250.06,,,
2019-02-14 22:14:21.185000,L8,,,,,196.07,194.08,270.09,290.75,276.05,282.43,258.98,,,,
2019-02-21 22:20:30.485000,L8,,,,,189.97,189.03,263.87,284.02,270.29,274.90,253.89,,,,
2019-03-02 22:14:17.011000,L8,308.40,294.67,298.42,301.31,305.90,294.04,293.48,308.21,298.87,302.04,301.18,260.40,,,
2019-03-18 22:14:11.817000,L8,,,,,194.23,195.79,269.38,296.07,276.97,286.87,257.16,,,,
2019-09-10 22:14:51.565000,L8,302.49,,,,196.43,187.44,269.43,184.24,269.73,288.57,249.91,,,,
2019-09-26 22:14:56.917000,L8,,,,,190.65,179.25,267.90,266.39,269.42,265.27,237.26,,,,
2019-11-13 22:14:57.837000,L8,,,,,193.99,190.19,268.43,272.38,272.03,268.11,237.54,,,,
2019-11-29 22:14:55.870000,L8,274.66,262.42,,,196.03,189.43,268.36,275.62,274.68,270.59,241.64,,,,
2019-12-22 22:21:03.498000,L8,,,,,,146.04,267.25,277.10,276.99,275.63,248.17,,,,
2020-01-23 22:20:55.593000,L8,,,,,196.30,186.33,263.56,281.85,272.49,276.31,248.42,,,,
2020-03-04 22:14:32.767000,L8,294.24,266.63,,,206.25,192.71,271.48,198.68,279.86,287.40,257.57,,,,
2020-03-11 22:20:40.527000,L8,289.66,262.57,,,202.77,192.79,272.16,224.02,276.81,286.08,248.72,,,,
2020-05-30 22:20:16.612000,L8,,,,,187.83,228.76,285.18,237.66,282.57,262.26,249.09,,,,
2020-06-08 22:14:11.756000,L8,,,,,,,,173.39,277.50,256.05,247.72,,,,
2020-07-10 22:14:27.456000,L8,,,,,,,283.00,,276.14,252.39,243.97,,,,
2020-07-26 22:14:32.385000,L8,,,,,,,276.48,232.20,270.28,258.18,224.71,,,,
2020-08-27 22:14:44.105000,L8,289.57,,,,199.28,179.52,276.90,266.04,281.51,292.84,247.77,,,,
2020-10-14 22:14:56.808000,L8,,,,256.04,211.77,206.56,277.23,288.54,285.56,289.02,255.10,149.68,,,
2020-11-22 22:21:06.915000,L8,,,,259.51,206.52,193.68,271.89,277.78,280.89,278.21,249.34,,,,
2021-02-19 22:14:39.648000,L8,300.37,278.62,264.59,272.26,275.37,285.66,283.27,300.33,287.45,291.61,265.95,184.28,,,
2021-03-30 22:20:34.287000,L8,317.04,306.94,307.25,311.65,376.27,365.65,366.85,372.90,379.98,388.02,387.49,377.00,382.68,368.34,382.55
2021-05-26 22:14:18.793000,L8,,,,,,,,,156.82,199.93,184.31,,,,
2021-06-27 22:14:29.908000,L8,,,,,,,,,276.62,261.23,247.65,,,,
2021-07-13 22:14:31.246000,L8,,,,,,,,,283.50,290.17,250.71,,,,
2021-08-05 22:20:52.997000,L8,,,,,,134.98,275.00,,,,,,,,
2021-08-14 22:14:45.391000,L8,,,,,,,,,278.80,266.59,236.67,,,,
2021-08-30 22:14:49.951000,L8,,,,,197.58,168.07,273.40,241.70,276.56,268.37,241.60,,,,
2021-09-22 22:21:05.391000,L8,298.30,,,,203.87,184.45,271.39,260.55,276.83,272.19,240.24,,,,
2021-11-02 22:15:01.893000,L8,292.31,269.47,263.47,261.77,207.32,174.86,272.89,195.66,186.13,,,,,,
2021-11-18 22:14:56.496000,L8,302.20,296.92,292.78,302.76,297.89,291.35,293.84,307.90,297.21,293.63,296.28,244.43,225.08,261.62,223.39
2021-12-11 22:21:08.661000,L8,,,,151.01,207.36,190.29,259.71,196.56,261.96,261.90,184.55,,,,
2021-12-12 22:14:55.412000,L9,,,276.31,275.06,274.43,259.90,277.35,290.32,281.45,278.00,275.01,162.60,,,
2022-01-13 22:14:50.477000,L9,,,,,207.22,186.23,267.19,271.35,275.11,270.77,230.11,,,,
2022-01-28 22:20:55.692000,L8,,,,,206.91,191.89,269.59,283.03,274.28,273.19,244.69,145.51,,,
2022-02-06 22:14:44.088000,L8,310.61,303.58,298.86,316.39,310.40,297.70,296.52,307.57,301.70,292.88,295.27,247.31,176.97,260.68,235.09
2022-02-13 22:20:52.491000,L8,313.41,357.39,352.77,354.75,373.15,297.51,297.35,316.22,305.35,307.90,301.89,262.24,291.73,282.57,342.09
2022-02-22 22:14:38.338000,L8,208.53,,,,199.94,187.96,266.89,274.08,268.76,269.31,241.97,,,,
2022-03-02 22:14:37.725000,L9,,,,,207.04,191.08,275.48,283.74,278.25,280.16,252.47,,,,
2022-04-02 22:20:31.499000,L8,,,,,199.20,191.79,273.77,248.94,276.00,267.34,243.47,,,,
2022-04-10 22:20:41.030000,L9,,,,,199.49,196.52,276.81,270.26,275.73,287.25,250.58,,,,
2022-05-05 22:14:18.830000,L9,,,,,189.20,220.34,283.92,236.35,274.93,261.99,246.80,,,,
2022-06-05 22:20:51.340000,L8,,,,,,,286.71,239.25,282.71,260.14,246.93,,,,
2022-06-30 22:14:51.348000,L8,,,,,182.68,204.78,166.39,203.57,174.60,263.87,254.22,,,,
2022-07-23 22:21:07.605000,L8,,,,,,,,,205.60,255.31,237.51,,,,
2022-08-09 22:14:46.212000,L9,190.89,,,,,146.18,278.57,243.25,283.61,277.02,243.24,,,,
2022-10-19 22:21:14.754000,L9,,,,244.19,206.14,192.80,273.07,213.38,274.09,274.90,245.18,,,,
2022-10-28 22:15:03.247000,L9,296.94,279.79,279.97,268.41,236.75,261.65,282.93,296.57,285.04,284.69,264.34,160.86,,,
2023-01-07 22:21:14.460000,L9,222.94,261.43,,,201.68,188.60,267.67,275.51,270.19,270.63,240.51,,,,
2023-01-08 22:15:00.142000,L8,,,,,205.81,189.45,270.54,291.65,274.82,271.38,246.23,140.35,,,
2023-01-15 22:21:05.646000,L8,224.64,264.42,,,201.26,186.21,266.86,286.85,268.81,271.01,201.90,,,,
2023-02-17 22:15:01.258000,L9,306.19,292.54,297.71,302.43,301.20,292.82,296.51,305.96,294.68,292.90,290.79,257.76,165.87,264.72,231.54
2023-02-24 22:21:03.459000,L9,303.68,294.21,294.29,303.04,301.57,294.65,292.62,305.14,296.59,293.70,293.19,252.30,257.70,263.95,239.50
2023-02-25 22:14:39.957000,L8,,,,,197.99,260.39,271.45,193.49,277.56,269.63,250.99,,,,
2023-03-05 22:14:49.135000,L9,,,,,204.45,259.55,276.67,295.17,280.21,288.37,262.47,,,,
2023-03-12 22:20:56.415000,L9,,,,,,,237.70,170.10,172.16,183.93,,,,,
2023-04-06 22:14:33.046000,L9,,,,,192.92,172.95,273.00,278.38,275.28,265.02,237.85,,,,
2023-04-14 22:14:09.763000,L8,302.24,261.40,,,197.09,177.65,280.21,299.34,286.98,290.78,253.54,,,,
2023-04-29 22:20:31.914000,L9,,,,,,,193.21,171.02,261.72,188.26,179.62,,,,
2023-05-15 22:20:23.769000,L9,,,,,,154.56,284.08,241.07,273.81,258.83,249.95,,,,
2023-05-23 22:20:05.625000,L8,,,,,,,,168.39,269.54,196.00,187.89,,,,
2023-06-09 22:14:00.612000,L9,,,,,,,194.51,234.34,272.93,251.03,243.52,,,,
2023-07-03 22:14:15.167000,L8,,,,,,,,,179.31,248.15,243.12,,,,
2023-07-11 22:14:12.102000,L9,,,,,,,277.13,225.55,273.53,253.61,238.91,,,,
2023-08-12 22:14:23.119000,L9,275.19,,,,,,274.94,217.35,273.92,261.55,244.87,,,,
2023-08-27 22:20:47.606000,L8,,,,,,154.21,264.33,,,,,,,,
2023-09-05 22:14:34.496000,L8,300.86,206.03,227.19,252.98,250.46,183.61,275.14,201.07,286.16,289.44,253.44,159.66,,,
2023-11-24 22:14:51.719000,L8,301.04,295.96,294.46,304.15,300.77,293.35,294.85,306.20,295.84,292.55,294.57,250.59,222.74,266.34,248.21
2023-12-09 22:21:02.419000,L9,279.04,256.77,,247.54,202.29,188.46,268.09,270.14,265.90,264.56,241.35,,,,
2023-12-10 22:14:45.117000,L8,294.37,280.24,271.85,272.79,236.31,266.44,272.16,296.69,276.73,274.08,267.95,190.06,,,
2024-01-11 22:14:44.166000,L8,,,,189.00,208.36,190.26,268.08,286.12,271.30,264.27,249.84,154.86,,,
2024-01-26 22:21:02.147000,L9,292.26,277.66,278.53,278.51,268.97,196.09,274.42,291.34,272.54,272.51,261.02,180.93,,,
2024-02-04 22:14:55.450000,L9,,,,259.25,266.61,188.57,266.20,292.08,268.76,268.21,251.95,,,,
2024-02-12 22:14:41.937000,L8,227.62,260.92,,242.84,205.68,185.90,263.07,255.09,266.18,265.23,243.82,,,,
2024-02-19 22:20:51.302000,L8,304.02,295.11,296.77,305.39,304.18,294.98,292.41,306.04,293.42,291.95,292.81,253.90,167.87,263.92,228.15
2024-03-06 22:20:39.136000,L8,299.72,274.32,282.92,273.41,270.31,196.55,274.68,295.30,272.81,274.89,262.53,168.30,,,
2024-03-07 22:14:47.781000,L9,310.49,302.18,298.82,317.32,352.93,333.06,299.23,315.22,301.74,299.79,304.40,261.47,326.18,416.87,434.63
2024-04-16 22:14:07.010000,L8,227.34,261.38,234.88,270.87,205.30,198.30,277.83,293.87,280.45,279.17,253.31,,,,
2024-04-24 22:14:13.960000,L9,220.17,255.37,226.45,260.15,202.45,216.30,275.74,233.23,272.89,257.21,246.82,,,,
2024-06-03 22:13:41.381000,L8,,,219.65,250.61,182.97,213.12,279.63,224.66,274.09,253.72,245.23,,,,
2024-06-10 22:19:52.303000,L8,,,,235.11,185.63,220.38,281.56,224.67,278.59,202.12,247.04,,,,
2024-08-13 22:20:26.422000,L8,224.18,252.14,229.04,243.81,200.93,,,,271.65,257.06,240.63,,,,
2024-08-29 22:20:33.674000,L8,288.32,261.90,243.23,248.90,206.96,173.43,270.33,266.21,274.05,264.31,247.03,,,,
2024-08-30 22:14:23.037000,L9,289.12,255.41,234.68,248.30,203.96,170.26,271.96,236.03,269.34,259.73,244.21,,,,
2024-09-07 22:14:30.806000,L8,293.71,260.60,244.47,250.08,207.69,181.90,273.38,294.40,272.61,262.53,201.26,,,,
2024-09-22 22:20:32.853000,L9,296.51,265.69,257.38,252.88,211.05,196.16,272.53,282.98,272.91,266.78,243.78,139.92,,,
2024-10-16 22:20:51.445000,L8,300.89,282.25,281.23,272.71,267.98,260.75,279.65,297.95,280.57,278.63,261.73,152.07,,,
2024-11-02 22:14:41.503000,L9,294.37,275.18,261.80,257.59,214.27,197.53,277.36,285.08,276.38,271.69,251.04,142.08,,,
2024-11-17 22:20:50.529000,L8,299.03,282.72,279.64,278.34,240.48,268.57,277.95,295.01,278.12,275.21,269.21,155.69,,,
2024-12-04 22:14:48.196000,L9,295.48,278.57,263.95,269.05,213.98,193.28,271.26,293.88,272.14,273.04,254.85,142.43,,,
2024-12-27 22:20:57.717000,L9,292.18,265.40,255.89,245.69,207.32,187.85,267.54,277.76,270.55,266.04,234.75,,,,
2025-01-05 22:14:42.782000,L9,293.03,280.10,272.37,267.76,215.26,201.94,275.06,289.70,278.61,273.93,263.07,151.82,,,
2025-01-21 22:14:48.959000,L9,289.42,272.79,232.51,264.44,277.19,247.05,279.36,295.19,267.05,272.87,246.39,171.69,,,
2025-01-28 22:20:54.198000,L9,294.68,275.52,276.80,262.36,212.80,206.48,272.64,287.45,275.99,272.96,259.63,156.46,,,
2025-04-03 22:14:16.015000,L8,,,,,204.47,187.38,275.64,244.59,273.21,264.72,251.57,,,,
2025-04-10 22:20:22.528000,L8,,,,,202.43,179.39,276.53,293.60,276.13,264.54,253.69,,,,
2025-04-11 22:14:29.386000,L9,297.28,,,246.04,204.72,217.42,278.67,263.97,275.17,267.04,253.22,,,,
2025-04-18 22:20:37.112000,L9,,,,,200.57,174.57,274.24,236.38,274.59,260.28,230.49,,,,
2025-05-04 22:20:29.330000,L9,295.13,238.00,222.17,258.12,201.78,227.56,284.79,242.66,283.51,266.66,253.97,,,,
2025-05-05 22:14:00.333000,L8,,,,,,,271.61,171.22,,,,,,,
2025-05-13 22:14:10.289000,L9,,,,251.47,199.42,221.37,283.83,239.44,277.08,260.35,252.22,,,,
2025-05-29 22:14:03.472000,L9,,,,245.63,184.93,206.11,158.96,191.29,275.76,252.44,220.23,,,,
2025-06-22 22:14:19.462000,L8,320.02,304.20,314.98,316.81,329.62,320.43,308.99,319.53,322.70,325.35,325.07,301.00,323.39,335.10,343.18
2025-06-29 22:20:32.772000,L8,,,,,,,283.57,218.22,275.64,256.17,245.13,,,,
2025-06-30 22:14:19.484000,L9,,,,,,,214.94,,,,,,,,
2025-07-23 22:20:39.223000,L9,,,,,,,,,275.83,252.50,240.98,,,,
2025-08-25 22:14:39.643000,L8,227.02,241.69,226.14,242.83,204.85,166.21,272.95,242.10,274.75,258.44,243.36,,,,
2025-09-02 22:14:47.227000,L9,301.91,253.26,228.63,249.69,205.54,177.39,273.06,295.82,275.32,286.84,244.21,,,,
2025-09-10 22:14:44.053000,L8,226.72,249.18,233.38,245.58,207.01,178.48,269.84,294.87,275.66,264.53,244.99,,,,
2025-09-17 22:20:59.743000,L8,299.36,260.98,236.48,252.25,208.91,193.07,261.61,194.46,277.80,268.50,247.18,,,,
2025-09-18 22:14:49.542000,L9,213.85,257.32,242.99,257.52,212.40,210.67,272.04,264.52,282.37,268.07,251.57,,,,
