dates,nzd0432-0000,nzd0432-0001,nzd0432-0002,nzd0432-0003,nzd0432-0004,nzd0432-0005,nzd0432-0006,nzd0432-0007,nzd0432-0008,nzd0432-0009,nzd0432-0010,nzd0432-0011,nzd0432-0012,nzd0432-0013
2022-01-27 22:26:26+00:00,276.63875,281.289,299.327,298.78000000000003,297.13666666666666,285.466,267.54999999999995,301.71818181818185,295.48400000000004,295.727,298.195,289.463,291.231,295.781
2022-01-28 22:20:07+00:00,276.4622222222222,281.31454545454545,298.6381818181818,297.9990909090909,296.419,284.2745454545455,263.96500000000003,300.8666666666667,293.76454545454544,294.51454545454544,297.4109090909091,288.56363636363636,290.3272727272727,294.4463636363636
2022-02-13 22:20:04+00:00,277.4122222222222,284.83,298.93583333333333,298.31,296.66,284.55333333333334,264.9209090909091,299.6741666666667,292.35636363636365,292.5627272727272,295.43454545454546,286.5881818181818,288.5890909090909,292.84727272727275
2022-02-20 22:26:12+00:00,277.84700000000004,285.6408333333333,298.9807692307692,298.47615384615386,296.96166666666664,284.7492307692308,266.6383333333333,299.8607692307692,292.6775,292.695,295.6558333333333,286.9108333333333,288.7233333333333,293.2941666666667
2022-03-01 22:20:00+00:00,277.1354545454546,284.9384615384615,298.6257142857143,298.01642857142855,296.61692307692306,284.06142857142856,266.1192307692308,299.8728571428572,292.3546153846154,292.56615384615384,295.32000000000005,286.44461538461536,288.47769230769234,292.4561538461539
2022-03-08 22:26:09+00:00,277.1354545454546,284.9384615384615,298.6257142857143,298.01642857142855,296.61692307692306,284.06142857142856,266.1192307692308,299.8728571428572,292.3546153846154,291.44,294.2421428571429,285.7142857142857,287.4742857142857,290.0592857142857
2022-03-09 22:20:01+00:00,277.18333333333334,285.0621428571429,298.7286666666667,297.97999999999996,296.78214285714284,284.1286666666667,267.49285714285713,300.1306666666667,292.6264285714286,291.68199999999996,294.48333333333335,285.7606666666667,287.5133333333333,290.24
2022-03-24 22:25:59+00:00,276.5938461538462,286.1138461538461,299.03999999999996,298.15285714285716,296.47999999999996,283.90999999999997,268.3246153846154,300.0857142857143,292.61785714285713,291.49266666666665,294.8146666666666,285.66200000000003,287.808,290.00333333333333
2022-03-25 22:19:56+00:00,273.9035714285714,283.2078571428571,299.03999999999996,298.15285714285716,296.47999999999996,280.2273333333333,268.3246153846154,300.5366666666667,293.13266666666664,291.91625,295.33187499999997,285.709375,288.041875,290.434375
2022-04-01 22:26:07+00:00,270.765,279.5642857142857,299.0161538461538,297.9384615384616,296.06333333333333,276.13666666666666,266.96250000000003,300.7126666666666,293.2173333333333,292.109375,295.418125,286.10625,288.2525,290.34499999999997
2022-04-02 22:19:43+00:00,268.91133333333335,277.3426666666666,299.0161538461538,297.9384615384616,296.06333333333333,273.119375,266.96250000000003,301.04875,293.665625,292.3688235294117,295.5805882352941,286.3552941176471,288.6170588235294,290.59941176470585
2022-04-17 22:25:58+00:00,269.6033333333333,276.68642857142856,300.08,299.11538461538464,296.6041666666667,272.81466666666665,269.76916666666665,302.049375,294.41875,292.95176470588234,296.39,286.90352941176474,289.4741176470588,291.13882352941175
2022-04-26 22:19:44+00:00,270.1975,276.68642857142856,300.8721428571429,299.9035714285714,297.43307692307695,272.81466666666665,272.08307692307693,302.71294117647057,295.04588235294113,293.6638888888889,297.1433333333333,287.50166666666667,290.1233333333333,291.7872222222222
2022-05-11 22:26:04+00:00,270.29999999999995,275.272,300.8721428571429,299.9035714285714,297.43307692307695,270.40500000000003,272.08307692307693,303.70888888888885,296.21333333333337,294.6510526315789,298.1,288.3415789473684,291.10842105263157,292.8431578947368
2022-05-20 22:19:56+00:00,270.29999999999995,275.272,301.49733333333336,300.41133333333335,298.11642857142857,270.40500000000003,273.53642857142853,303.70888888888885,296.7710526315789,295.20050000000003,298.777,288.7275,291.581,292.8431578947368
2022-05-28 22:19:30+00:00,269.583125,274.6035714285714,302.25933333333336,300.54133333333334,298.02846153846156,269.562,273.9142857142857,304.2705555555556,297.1136842105263,295.943,299.313,289.183,292.1775,292.7947368421053
2022-06-12 22:26:19+00:00,268.9505882352941,273.0373333333333,300.5914285714286,298.3621428571429,298.02846153846156,262.856,273.9142857142857,304.55444444444447,296.9942105263158,296.21299999999997,299.753,289.13199999999995,292.001,292.2626315789474
2022-06-20 22:25:56+00:00,270.5711111111111,273.0373333333333,302.81800000000004,300.01000000000005,299.96785714285716,262.856,276.906,305.76947368421054,296.9942105263158,296.21299999999997,299.753,289.13199999999995,292.001,292.2626315789474
2022-06-21 22:20:12+00:00,273.6568421052632,273.0373333333333,304.84250000000003,301.498125,301.7953333333333,262.856,279.51625,306.89099999999996,298.758,296.21299999999997,299.753,289.13199999999995,292.001,292.2626315789474
2022-07-15 22:19:48+00:00,274.70666666666665,271.0753846153846,307.71133333333336,303.9193333333334,304.42357142857145,260.4646153846154,283.4773333333333,308.99736842105267,300.6238888888889,297.06055555555554,300.63111111111107,289.9788888888889,292.92277777777775,293.49176470588236
2022-09-08 22:26:23+00:00,271.545,253.22,316.72375,311.5137500000001,313.02000000000004,235.30142857142854,298.13624999999996,314.5769230769231,306.50166666666667,303.2881818181818,306.8372727272727,294.8481818181818,298.5981818181818,301.086
2022-09-09 22:20:35+00:00,269.1715384615385,251.03375,316.72375,311.5137500000001,313.02000000000004,234.83249999999998,298.13624999999996,314.00642857142856,305.9407692307692,302.99999999999994,306.34583333333336,294.3341666666667,298.1225,300.34000000000003
2022-10-02 22:26:47+00:00,276.755,250.666,315.73999999999995,311.42999999999995,313.0757142857143,239.12599999999998,297.72625,316.15727272727275,307.78799999999995,304.9244444444444,307.89111111111106,295.4011111111111,299.83,302.15125
2022-10-10 22:26:34+00:00,276.17090909090905,255.96333333333334,313.26888888888885,309.9422222222222,311.63375,247.19500000000002,294.72777777777776,314.48499999999996,306.6890909090909,303.24699999999996,306.50199999999995,294.351,298.303,300.59777777777776
2022-10-18 22:26:43+00:00,275.55727272727273,260.13142857142856,311.7688888888889,308.0633333333333,310.46000000000004,252.47857142857143,291.1433333333333,313.3833333333333,305.2990909090909,302.387,305.09000000000003,292.74,296.363,298.55333333333334
2022-11-04 22:20:24+00:00,274.8181818181818,261.7175,309.80333333333334,305.7155555555555,308.31,253.26875,284.56666666666666,311.4216666666667,302.45272727272726,300.071,303.101,291.351,294.65,295.04111111111115
2022-12-21 22:26:33+00:00,265.75875,264.1557142857143,295.81,296.7633333333333,298.18833333333333,259.31,262.395,300.47749999999996,284.11,289.81428571428575,292.8614285714286,283.7685714285714,285.13428571428574,282.5214285714286
2022-12-22 22:20:23+00:00,261.5911111111111,264.1557142857143,295.81,294.4971428571429,296.03999999999996,257.2425,255.1057142857143,299.19111111111107,282.0425,288.3475,291.0025,282.85,284.1525,279.415
2022-12-30 22:20:24+00:00,263.104,265.78375,295.1871428571429,294.05125,295.6275,259.2633333333333,254.74374999999998,298.698,282.1766666666667,287.81666666666666,290.89222222222224,282.5888888888889,283.85999999999996,279.3977777777778
2023-01-07 22:20:26+00:00,263.69363636363636,266.2633333333333,294.445,293.0522222222222,294.6455555555556,259.724,251.39999999999998,297.7936363636364,281.144,286.87800000000004,290.091,282.116,283.142,277.967
2023-01-15 22:20:17+00:00,261.13000000000005,266.326,289.84375,289.4222222222222,291.03999999999996,258.8790909090909,242.89111111111112,294.4690909090909,280.5172727272727,286.0718181818182,289.8618181818182,281.6909090909091,282.5981818181818,277.1227272727273
2023-01-22 22:26:31+00:00,262.39833333333337,266.9109090909091,289.9533333333333,289.62199999999996,291.193,259.55583333333334,245.017,294.12333333333333,280.79,285.8516666666667,289.89416666666665,281.6125,282.4775,277.15000000000003
2023-01-23 22:20:20+00:00,262.81692307692305,267.0216666666667,288.934,289.23818181818183,289.70454545454544,258.8469230769231,242.41454545454545,293.2746153846154,279.18307692307695,285.03153846153845,289.17923076923074,281.26307692307694,281.9138461538462,275.4930769230769
2023-02-08 22:20:30+00:00,263.5935714285714,267.78,289.78818181818184,289.63666666666666,290.2033333333333,259.7707142857143,242.04333333333332,294.0257142857143,279.63142857142856,285.42,289.3778571428571,281.87428571428575,282.31357142857144,275.61285714285714
2023-02-15 22:26:37+00:00,263.98133333333334,268.105,289.9425,289.6392307692307,290.17999999999995,260.60333333333335,244.28307692307692,293.91200000000003,279.47533333333337,285.25933333333336,289.2513333333334,281.8326666666666,282.25399999999996,275.8333333333333
2023-02-16 22:20:13+00:00,264.365625,268.474,290.04153846153844,289.5857142857143,290.1585714285714,260.841875,243.73642857142858,293.750625,279.378125,285.054375,289.243125,281.769375,282.17562499999997,275.61
2023-02-23 22:26:14+00:00,265.2017647058824,269.509375,290.38714285714286,290.2093333333333,290.7593333333333,262.18882352941176,246.21066666666667,294.1241176470588,279.93882352941176,285.3164705882353,289.50235294117647,281.85823529411766,282.3076470588235,276.3229411764706
2023-02-24 22:20:15+00:00,265.67333333333335,269.9682352941177,290.5726666666667,290.43,290.91375,262.88166666666666,247.296875,294.34444444444443,280.3155555555556,285.5211111111111,289.70000000000005,281.8855555555556,282.3922222222222,276.5872222222222
2023-03-03 22:26:24+00:00,265.58526315789476,270.0222222222222,290.5726666666667,290.70235294117646,291.3382352941176,263.2557894736842,247.53764705882355,294.7468421052631,281.10052631578947,285.6515789473684,289.89473684210526,282.1305263157895,282.62105263157895,276.7115789473684
2023-03-27 22:25:59+00:00,268.42705882352936,273.32823529411763,291.360625,291.1211111111111,291.7072222222222,267.65944444444443,249.2388888888889,294.0266666666667,280.19888888888886,284.71833333333336,289.115,281.9761111111111,282.145,275.6877777777778
2023-03-28 22:19:57+00:00,266.8405555555555,271.82500000000005,291.360625,291.1211111111111,291.7072222222222,267.65944444444443,249.2388888888889,294.41789473684213,281.04526315789474,285.17157894736846,289.5726315789474,282.1294736842105,282.48105263157896,276.44052631578944
2023-04-05 22:19:40+00:00,266.88941176470587,272.04764705882354,291.816875,291.28444444444443,291.25058823529406,267.24277777777775,248.5088888888889,293.8338888888889,281.05263157894734,285.0468421052632,289.30526315789473,282.1726315789474,282.56105263157895,276.2505263157895
2023-04-13 22:19:50+00:00,267.3829411764706,272.0735294117647,292.58187499999997,291.5172222222222,291.2988235294118,267.15388888888884,249.4877777777778,294.45166666666665,281.16421052631586,285.61105263157896,289.6547368421053,282.42105263157896,283.1068421052631,276.6921052631579
2023-05-14 22:25:26+00:00,266.5266666666667,271.1526666666667,293.52066666666667,292.6447058823529,292.08875,268.19529411764705,252.04999999999995,295.57,282.58833333333337,286.2672222222222,289.4835294117647,283.4816666666667,283.2923529411765,276.5864705882353
2023-05-22 22:25:40+00:00,268.548125,273.315625,294.88375,293.86555555555555,293.5041176470589,270.19444444444446,254.8961111111111,296.9711111111111,284.2705263157895,287.68315789473684,290.82666666666665,284.74894736842106,284.78,278.4894444444444
2023-05-23 22:19:17+00:00,268.548125,274.9094117647059,296.1035294117647,294.8236842105263,294.5833333333333,271.6784210526316,257.288947368421,298.16473684210524,285.64,288.846,291.961052631579,285.70349999999996,284.78,279.9378947368421
2023-06-08 22:19:24+00:00,268.8241176470588,274.1272222222222,296.1035294117647,294.8236842105263,294.5833333333333,271.6784210526316,257.288947368421,298.16473684210524,285.64,288.846,291.961052631579,285.70349999999996,284.78,279.9378947368421
2023-06-16 22:19:18+00:00,268.8241176470588,272.7757894736842,296.1035294117647,294.8236842105263,294.5833333333333,271.6784210526316,257.288947368421,300.563,288.1257142857143,288.846,294.1185,287.7204761904762,286.65684210526314,282.446
2023-07-01 22:25:47+00:00,273.56,274.775,299.288125,297.6364705882353,297.71,276.6205882352941,266.0235294117647,303.87166666666667,293.30526315789473,292.0227777777778,297.3444444444445,290.3663157894737,289.6764705882353,287.22055555555556
2023-07-10 22:19:41+00:00,273.8435714285714,275.31055555555554,300.798125,299.0382352941176,299.129375,278.1994117647059,270.4605882352941,304.7611764705883,295.36105263157896,293.76500000000004,298.90000000000003,291.60315789473685,291.2411764705882,289.3411111111111
2023-07-25 22:25:46+00:00,274.5199999999999,278.026875,304.9321428571429,302.166,303.1464285714286,283.8686666666666,278.96133333333336,308.90133333333335,300.30823529411765,297.476875,302.369375,294.4423529411765,294.81333333333333,294.51
2023-07-26 22:19:47+00:00,274.5199999999999,277.38235294117646,305.64733333333334,302.73125,303.7713333333333,284.958125,278.96133333333336,308.90133333333335,300.30823529411765,297.476875,302.369375,294.4423529411765,294.81333333333333,294.51
2023-08-02 22:26:01+00:00,274.5199999999999,278.3338888888889,305.996875,303.2176470588235,304.098125,285.1270588235294,279.85875,309.00125,300.72166666666664,297.9694117647059,302.78705882352943,294.71833333333336,295.33187499999997,295.13529411764705
2023-08-26 22:26:04+00:00,275.70333333333326,279.5042857142857,311.30583333333334,307.22846153846154,308.71416666666664,290.2523076923077,290.49833333333333,314.205,307.15714285714284,302.52846153846156,307.82,298.96214285714285,300.56416666666667,301.9
2023-08-27 22:19:59+00:00,274.89428571428573,277.54,311.30583333333334,307.22846153846154,308.71416666666664,286.1,290.49833333333333,314.22538461538466,307.09066666666666,302.5571428571429,307.8392857142857,298.84133333333335,300.63615384615383,301.9392857142857
2023-09-03 22:26:09+00:00,274.96714285714285,278.10266666666666,310.72076923076924,307.5676923076923,309.0125,283.375,291.795,314.38615384615383,307.16133333333335,303.1621428571429,308.3728571428572,299.0686666666667,300.97153846153844,302.7314285714286
2023-09-12 22:20:01+00:00,274.96714285714285,276.24125,310.1328571428571,307.5676923076923,308.47846153846154,280.42533333333336,291.60615384615386,313.96999999999997,306.64625,302.73733333333337,307.9293333333334,298.5225,300.6107142857143,302.01666666666665
2023-10-06 22:20:06+00:00,280.8957142857143,279.5973333333333,310.4153846153846,307.96666666666664,308.50307692307695,280.78142857142853,292.59499999999997,314.7484615384615,307.5078571428572,303.9676923076923,309.79538461538465,299.81,301.6516666666667,303.18461538461537
2023-10-21 22:26:20+00:00,280.30285714285714,279.32733333333334,309.3953846153846,307.12416666666667,308.0069230769231,279.8757142857143,290.52833333333336,313.84153846153845,306.7064285714286,302.97615384615386,309.22153846153844,299.3307142857143,300.675,302.1023076923077
2023-10-29 22:26:21+00:00,278.64875,278.7175,308.0235714285714,305.41923076923075,306.54285714285714,279.312,286.90999999999997,312.1378571428572,305.09666666666664,301.3557142857143,307.61428571428576,297.98333333333335,299.06384615384616,300.07714285714286
2023-10-30 22:20:12+00:00,278.57222222222225,278.6282352941176,307.0226666666667,304.1892857142857,305.6666666666667,278.62687500000004,284.46714285714285,311.0766666666667,303.401875,300.47266666666667,306.4526666666667,296.91625,297.93928571428575,298.8366666666667
2023-11-06 22:26:20+00:00,278.46400000000006,278.52555555555557,305.99,303.12,304.63937500000003,278.25588235294117,282.204,309.929375,302.21352941176474,299.1725,305.16812500000003,295.9758823529412,296.81533333333334,297.44624999999996
2023-11-23 22:20:17+00:00,276.403,275.5270588235294,303.1764285714286,300.0107692307692,302.2057142857143,274.2213333333333,276.74692307692305,307.3335714285714,299.54466666666667,296.25357142857143,303.2646666666667,293.47066666666666,295.164,294.9606666666667
2023-11-30 22:26:28+00:00,275.3218181818182,274.85833333333335,301.74066666666664,299.0021428571428,301.0493333333333,272.7025,273.0421428571429,306.11133333333333,297.26625,294.72400000000005,301.7275,292.450625,293.8275,292.976875
2023-12-09 22:20:14+00:00,275.67,275.86833333333334,301.275625,298.71,300.824375,272.19176470588235,270.604,305.6325,297.1411764705883,294.31875,301.13529411764705,291.74882352941177,293.6294117647059,291.9876470588236
2023-12-17 22:20:12+00:00,275.8275,277.2733333333333,300.6841176470588,298.085625,300.4111764705882,272.1722222222222,269.7075,302.276875,293.8623529411765,293.6123529411765,298.28,288.89294117647063,291.3135294117647,288.9970588235294
2024-01-26 22:20:14+00:00,274.4291666666667,274.91133333333335,296.84857142857146,294.21,296.74142857142857,266.11533333333335,261.7857142857143,300.3486666666667,290.3433333333333,290.378,295.036,286.07800000000003,288.4353333333333,285.56666666666666
2024-02-02 22:26:28+00:00,274.01153846153846,273.49066666666664,295.64500000000004,292.5176923076923,295.57785714285717,263.526,257.9978571428572,298.87200000000007,289.09999999999997,289.2728571428571,294.005,285.1257142857143,287.3871428571428,284.16857142857145
2024-02-10 22:26:16+00:00,274.125,273.71125,295.8306666666667,292.9042857142857,295.8833333333333,264.485625,258.59066666666666,299.235625,289.314,289.54200000000003,293.988,285.0153333333334,287.65399999999994,285.002
2024-02-19 22:20:03+00:00,273.73333333333335,273.79588235294113,295.88625,292.91266666666667,295.878125,264.7029411764706,257.78375,299.25588235294117,289.6825,289.574375,293.93812499999996,284.8175,287.749375,284.746875
2024-02-27 22:20:07+00:00,273.65133333333335,274.11375,294.965625,292.242,295.306875,266.0725,255.235625,297.81750000000005,287.43333333333334,287.7785714285714,291.8121428571429,282.99071428571426,285.91785714285714,282.06714285714287
2024-03-21 22:26:18+00:00,273.79466666666667,276.072,294.338,292.05,294.70466666666664,270.8313333333333,252.068,296.99666666666667,286.38428571428574,286.65000000000003,290.74615384615385,282.31384615384616,284.8876923076923,281.13384615384615
2024-03-29 22:25:46+00:00,271.8075,276.072,294.338,292.05,294.70466666666664,270.8313333333333,252.068,297.35625,287.00600000000003,287.0785714285715,291.4507142857143,282.56857142857143,285.11285714285714,281.9585714285714
2024-04-07 22:19:35+00:00,269.8825,273.6226666666667,293.9635714285714,291.71,294.4478571428572,270.3935714285714,251.13357142857143,297.83687499999996,287.7753333333333,287.6307142857143,292.0257142857143,283.1,285.795,282.9692857142857
2024-05-08 22:25:46+00:00,268.4191666666666,272.9045454545455,296.76363636363635,294.71909090909094,297.3190909090909,272.66909090909087,254.24818181818182,300.6046153846154,291.32416666666666,291.01454545454544,294.87090909090915,285.43363636363637,288.8709090909091,286.89
2024-05-09 22:19:15+00:00,268.4191666666666,272.9045454545455,297.5075,295.27000000000004,297.7816666666667,273.15666666666664,254.5666666666667,301.12,291.9053846153846,291.60083333333336,295.6041666666667,286.02500000000003,289.315,287.6991666666667
2024-05-24 22:25:35+00:00,269.9558333333334,272.528,300.12083333333334,297.47583333333336,300.0108333333333,275.1816666666667,253.61545454545455,303.0792857142857,294.58923076923077,293.93666666666667,297.88916666666665,288.335,291.5808333333334,290.41083333333336
2024-05-25 22:19:02+00:00,269.9558333333334,272.528,300.35769230769233,297.47583333333336,299.93,274.7592307692308,253.8458333333333,303.12399999999997,294.76642857142855,294.1453846153846,298.0592307692308,288.29615384615386,291.5808333333334,290.18615384615384
2024-06-01 22:25:14+00:00,270.4509090909091,273.53222222222223,302.28692307692313,298.8016666666667,301.27076923076925,276.70076923076925,256.585,304.3113333333333,297.31857142857143,296.11692307692306,299.675,289.45538461538456,293.42749999999995,292.59230769230766
2024-06-10 22:19:04+00:00,269.71,271.1011111111111,302.95250000000004,299.1818181818182,301.58916666666664,274.8046153846154,258.41363636363633,304.73,297.48615384615385,296.7733333333333,300.4036363636364,290.2,293.6972727272727,293.96166666666664
2024-06-25 22:25:13+00:00,272.50454545454545,274.92777777777775,305.1408333333333,301.4918181818182,303.4141666666667,275.0516666666667,258.629,306.61857142857144,300.0692307692308,299.25666666666666,303.0172727272727,292.26916666666665,296.02909090909094,296.2633333333333
2024-06-26 22:19:16+00:00,276.84083333333336,274.337,306.94384615384615,302.90833333333336,303.4141666666667,275.0516666666667,258.629,307.95933333333335,301.63357142857143,300.90769230769234,304.67833333333334,292.26916666666665,297.46083333333337,297.8369230769231
2024-07-03 22:25:28+00:00,276.84083333333336,274.337,306.9378571428571,302.90846153846155,303.36384615384617,274.7330769230769,258.88272727272727,307.85,301.63357142857143,300.78785714285715,304.75076923076927,292.33076923076925,297.39153846153846,297.70714285714286
2024-07-04 22:19:15+00:00,283.21846153846155,274.337,306.9378571428571,305.54785714285714,305.91285714285715,274.7330769230769,258.88272727272727,309.63235294117646,304.3666666666667,302.9046666666666,307.1278571428571,295.1985714285714,299.8507142857143,300.21866666666665
2024-07-11 22:25:34+00:00,282.55357142857144,272.95,306.9378571428571,305.54785714285714,305.91285714285715,272.09785714285715,258.88272727272727,309.63235294117646,305.423125,302.9046666666666,307.1278571428571,295.1985714285714,299.8507142857143,300.21866666666665
2024-07-20 22:19:26+00:00,282.55357142857144,272.95,306.94466666666665,305.42199999999997,305.9173333333334,272.37066666666664,259.4066666666667,309.635,305.423125,302.871875,307.04200000000003,295.114,299.848,299.991875
2024-08-12 22:25:45+00:00,284.40090909090907,271.2025,308.80692307692306,307.6246153846154,307.8276923076923,273.63,261.168,311.52124999999995,306.5506666666667,303.8693333333333,308.8464285714286,296.3257142857143,301.05285714285714,300.66
2024-08-13 22:19:38+00:00,282.43666666666667,269.04999999999995,308.80692307692306,307.6246153846154,307.8276923076923,273.63,261.168,311.74999999999994,306.58250000000004,304.07124999999996,308.9433333333333,296.40866666666665,301.0793333333333,300.72812500000003
2024-08-20 22:25:55+00:00,283.72636363636366,268.2875,309.5515384615385,308.2107692307692,308.1215384615385,274.0841666666667,262.8888888888889,312.51062499999995,307.3406666666667,303.604375,310.06857142857143,296.8653333333333,301.00333333333333,300.97062500000004
2024-08-29 22:19:45+00:00,285.218,268.10285714285715,310.82750000000004,309.35583333333335,308.9875,273.3363636363636,263.54249999999996,311.883125,307.9406666666667,303.36882352941177,309.83200000000005,296.523125,301.00333333333333,299.79823529411766
2024-11-16 22:26:17+00:00,296.01875,270.74833333333333,311.085,310.163,309.457,270.00111111111113,260.175,312.99916666666667,310.48636363636365,304.74615384615385,311.46363636363634,298.0408333333333,303.3036363636364,299.70307692307694
2024-11-17 22:20:02+00:00,293.19,271.24857142857144,309.3972727272727,308.10818181818183,307.75272727272727,269.67,257.1171428571429,311.41846153846154,308.0758333333333,303.11285714285714,309.64916666666664,296.7269230769231,301.4191666666667,297.9614285714286
2024-12-18 22:26:19+00:00,292.51625,273.8542857142857,306.74111111111114,305.786,305.71000000000004,268.7471428571429,256.515,309.66181818181815,306.163,301.0833333333333,307.03818181818184,295.1990909090909,298.9745454545455,295.375
2024-12-26 22:26:13+00:00,282.86428571428576,269.51500000000004,301.32624999999996,301.8155555555556,303.4533333333333,268.42,256.47285714285715,305.782,300.9188888888889,297.2409090909091,302.98400000000004,293.31363636363636,295.19,290.6827272727273
2025-01-03 22:26:15+00:00,270.6614285714286,271.2342857142857,299.71500000000003,295.45875,297.99375,268.205,256.09714285714284,301.25111111111113,294.2088888888889,292.361,297.3877777777777,288.539,289.4766666666667,284.105
2025-01-04 22:20:02+00:00,271.73625,272.27750000000003,299.00333333333333,294.82222222222225,297.96444444444444,269.1222222222222,256.17375,300.902,294.326,291.9463636363636,296.98199999999997,287.8909090909091,288.81800000000004,284.00363636363636
2025-01-11 22:26:16+00:00,270.85625,273.3575,298.353,293.93,296.947,270.19888888888886,253.1422222222222,299.99454545454546,289.414,290.75666666666666,295.45,285.75666666666666,288.81800000000004,284.00363636363636
2025-01-12 22:20:09+00:00,270.51222222222225,272.2655555555556,297.7336363636364,293.2290909090909,296.947,267.33399999999995,249.792,299.2141666666667,284.8718181818182,290.75666666666666,295.45,285.75666666666666,288.81800000000004,284.00363636363636
2025-01-19 22:26:22+00:00,270.502,273.389,296.79272727272723,292.1272727272727,295.889,267.138,248.575,298.37416666666667,285.05916666666667,289.3833333333334,294.17999999999995,284.79333333333335,287.27599999999995,282.5536363636364
2025-01-20 22:20:01+00:00,270.3972727272727,273.80545454545455,296.22666666666663,291.7625,295.3381818181818,267.0872727272727,247.48,297.9207692307692,284.67,288.58769230769235,293.2366666666666,284.3630769230769,286.61727272727273,281.4225
2025-01-27 22:26:12+00:00,270.3491666666667,273.7375,296.5015384615384,291.8069230769231,295.6141666666667,266.85999999999996,247.55499999999998,297.93142857142857,285.3807142857143,288.585,293.45846153846156,284.44142857142856,286.8,280.9269230769231
2025-02-13 22:20:10+00:00,271.17,275.47333333333336,295.36307692307696,290.5338461538462,294.35999999999996,265.6958333333334,245.33583333333334,295.51,282.32,285.91076923076923,290.75333333333333,282.34846153846155,284.00363636363636,277.1741666666666
2025-02-21 22:19:55+00:00,271.46,276.0561538461539,295.1269230769231,290.0938461538462,294.2291666666667,266.8007692307693,246.64384615384614,296.11857142857144,283.3507142857143,286.77923076923076,291.09076923076924,281.9253846153846,284.18,277.475
2025-03-08 22:26:14+00:00,271.2885714285714,276.3021428571429,295.46500000000003,290.3257142857143,294.52846153846156,267.7007142857143,248.13214285714284,296.74071428571426,283.42785714285714,286.26692307692304,290.3030769230769,281.6284615384615,284.62416666666667,278.0208333333333
2025-03-25 22:19:39+00:00,271.2885714285714,276.3021428571429,295.15,290.1053333333333,294.0642857142857,267.214,248.08266666666665,296.78066666666666,283.38666666666666,286.09714285714284,290.26928571428573,281.3935714285714,284.0930769230769,277.62384615384616
2025-04-09 22:26:02+00:00,271.46733333333333,274.60200000000003,295.15,290.1053333333333,294.0642857142857,265.03375,248.08266666666665,297.7125,284.575,286.9533333333333,291.2153333333333,282.366,285.12571428571425,279.43928571428575
2025-04-25 22:25:53+00:00,271.419375,273.385,295.15,290.1053333333333,294.0642857142857,263.45705882352945,248.08266666666665,298.7264705882353,286.09352941176473,288.123125,292.386875,283.43062499999996,286.34066666666666,281.22
2025-05-03 22:25:34+00:00,271.419375,273.68294117647065,295.865625,290.87375000000003,294.66066666666666,264.3561111111111,248.986875,299.2872222222222,286.7277777777778,288.70411764705887,293.05411764705883,283.9823529411765,286.968125,282.181875
2025-05-04 22:19:41+00:00,271.419375,274.285,296.5835294117647,291.6052941176471,295.289375,265.4194736842105,250.1064705882353,299.9194736842105,287.60210526315785,289.3283333333333,293.9822222222222,284.5711111111111,287.665294117647,283.2288235294118
