dates,satname,nzd0162-0000,nzd0162-0001,nzd0162-0002,nzd0162-0003,nzd0162-0004,nzd0162-0005,nzd0162-0006
2016-09-10 22:05:51.530000,L8,317.53,319.15,318.73,323.14,302.78,319.26,337.21
2016-10-12 22:05:57.250000,L8,330.90,324.49,326.88,323.87,305.55,321.73,338.30
2016-10-12 22:06:21.213000,L8,329.67,322.95,325.27,322.97,300.86,320.74,337.05
2016-12-15 22:06:18.115000,L8,329.21,316.28,316.36,320.36,290.59,318.15,337.13
2017-01-16 22:05:47.126000,L8,328.94,317.61,316.12,324.31,302.46,322.01,348.70
2017-01-16 22:06:11.085000,L8,330.08,318.74,316.70,325.28,304.42,323.47,349.34
2017-02-01 22:05:40.248000,L8,328.11,318.37,317.87,325.72,292.52,320.77,344.02
2017-03-05 22:05:27.019000,L8,325.58,317.06,315.67,323.50,293.51,317.84,333.02
2017-03-05 22:05:50.977000,L8,334.53,324.25,321.34,327.61,303.49,321.81,336.70
2017-03-21 22:05:16.875000,L8,341.14,343.31,344.66,345.82,343.56,346.36,369.39
2017-05-24 22:05:10.453000,L8,,310.11,319.21,324.20,289.96,299.97,
2017-05-24 22:05:34.407000,L8,,313.47,320.03,325.19,290.54,304.49,
2017-08-28 22:05:44.051000,L8,,,,,,,322.19
2017-08-28 22:06:08.010000,L8,,,,,,,321.20
2017-12-02 22:05:46.939000,L8,332.59,321.21,322.19,321.01,315.35,322.08,335.13
2017-12-02 22:06:10.894000,L8,333.13,322.49,322.75,322.96,301.68,323.23,335.93
2017-12-18 22:05:49.621000,L8,364.85,358.66,362.25,364.18,369.99,379.07,377.67
2018-01-19 22:05:38.704000,L8,358.41,367.54,367.48,371.81,373.85,364.44,370.13
2018-01-19 22:06:02.658000,L8,359.89,368.46,370.77,372.60,376.55,365.66,371.77
2018-02-20 22:05:24.255000,L8,318.54,317.11,,,,,
2018-03-08 22:05:15.942000,L8,322.42,320.10,315.44,322.15,294.68,316.94,331.86
2018-03-08 22:05:39.901000,L8,326.22,322.99,317.79,324.15,300.58,319.20,333.58
2018-04-25 22:04:50.953000,L8,,,,325.18,296.67,314.29,322.62
2018-04-25 22:05:14.903000,L8,,,,324.96,296.40,314.05,322.59
2018-05-27 22:04:28.824000,L8,,315.41,315.77,323.13,294.76,,
2018-08-31 22:05:35.273000,L8,,315.53,312.87,320.57,296.17,307.74,331.45
2018-10-02 22:05:23.291000,L8,322.81,322.16,321.54,323.43,302.69,321.27,335.22
2018-10-02 22:05:47.245000,L8,323.17,322.75,322.78,323.76,302.81,321.70,335.52
2018-10-18 22:05:29.751000,L8,354.42,360.23,360.13,345.37,364.88,353.18,389.18
2018-10-18 22:05:53.709000,L8,336.52,332.21,330.08,327.09,331.63,325.53,338.12
2018-11-03 22:05:33.462000,L8,340.17,324.50,326.42,322.35,311.79,323.69,336.80
2018-11-03 22:05:57.421000,L8,392.26,377.29,379.67,377.82,384.29,373.09,
2018-12-05 22:05:56.093000,L8,,,,,,,313.63
2019-01-06 22:05:29.894000,L8,320.98,315.99,,301.97,294.78,314.51,331.14
2019-01-06 22:05:53.844000,L8,318.64,,,,,,
2019-01-22 22:05:26.296000,L8,328.48,321.41,321.41,322.77,296.03,319.07,336.11
2019-01-22 22:05:50.255000,L8,330.53,323.69,323.28,324.34,307.18,320.54,338.03
2019-04-12 22:05:06.784000,L8,314.99,320.54,314.87,324.31,296.29,315.49,330.25
2019-05-14 22:05:12.306000,L8,,,,,,,324.80
2019-06-15 22:05:51.895000,L8,,,,,,,278.71
2019-07-17 22:05:35.131000,L8,,319.43,304.96,327.91,288.69,,281.52
2019-09-19 22:05:56.310000,L8,325.48,320.15,304.55,323.84,299.21,318.03,336.68
2019-09-19 22:06:20.269000,L8,322.91,318.05,296.15,322.33,296.08,315.85,334.96
2019-11-06 22:06:00.727000,L8,353.92,343.67,355.33,346.91,363.33,350.02,374.72
2019-11-06 22:06:24.678000,L8,330.24,326.80,317.17,326.30,303.07,322.12,337.07
2019-11-22 22:05:57.141000,L8,,,,,287.17,313.35,328.73
2019-11-22 22:06:21.092000,L8,337.58,326.70,310.47,325.50,304.32,323.31,336.09
2019-12-08 22:05:56.780000,L8,334.90,321.63,,325.35,301.98,321.20,335.99
2019-12-08 22:06:20.730000,L8,341.74,331.98,314.58,331.01,333.98,325.82,339.34
2020-01-09 22:05:49.761000,L8,360.60,383.68,382.49,381.27,380.69,374.73,388.60
2020-01-09 22:06:13.711000,L8,331.65,320.49,,326.76,302.06,321.24,337.87
2020-01-25 22:06:09.569000,L8,341.36,331.86,334.89,338.06,339.70,330.82,354.32
2020-02-10 22:05:40.938000,L8,339.57,326.73,333.97,334.96,335.48,330.81,354.26
2020-02-10 22:06:04.888000,L8,346.63,337.43,360.25,344.57,368.09,357.10,366.29
2020-08-20 22:06:05.973000,L8,,309.18,313.51,322.98,295.73,303.81,
2020-09-21 22:05:54.893000,L8,,,,,,,333.74
2020-09-21 22:06:18.848000,L8,,,,,,,335.31
2020-11-08 22:05:55.364000,L8,310.85,317.99,,,291.78,315.09,330.39
2021-04-01 22:05:24.398000,L8,318.38,325.00,321.08,328.74,300.96,321.33,336.35
2021-04-01 22:05:48.357000,L8,,,,325.94,295.59,317.74,333.01
2021-05-03 22:05:32.764000,L8,,,,,,,320.77
2021-05-19 22:05:40.235000,L8,,316.88,319.87,328.58,298.21,311.27,320.64
2021-09-24 22:05:56.897000,L8,332.37,327.19,329.94,329.97,327.80,323.94,345.51
2021-09-24 22:06:20.847000,L8,331.21,326.99,329.84,329.81,327.53,323.87,345.29
2021-10-26 22:06:04.141000,L8,358.19,375.75,384.88,396.49,381.95,368.49,370.59
2021-12-29 22:05:53.312000,L8,330.54,321.71,318.98,324.52,297.42,319.92,334.03
2022-01-22 22:05:54.259000,L9,311.70,307.29,,309.40,289.58,316.80,333.01
2022-01-22 22:06:18.213000,L9,,,,307.38,288.97,316.84,332.20
2022-02-15 22:05:42.198000,L8,321.83,322.82,317.21,324.53,303.27,318.61,334.20
2022-02-15 22:06:06.152000,L8,326.68,327.68,324.47,329.33,329.76,323.17,339.05
2022-02-23 22:05:44.132000,L9,322.78,315.72,,,295.91,315.70,327.82
2022-03-11 22:05:39.861000,L9,314.44,317.79,,,295.29,316.34,327.79
2022-03-27 22:05:58.509000,L9,334.14,349.26,359.25,352.34,360.00,349.78,362.63
2022-07-01 22:05:54.433000,L9,,315.02,319.40,328.83,300.56,317.20,326.45
2022-07-25 22:06:23.647000,L8,410.24,364.20,361.71,355.80,362.27,352.99,367.22
2022-08-26 22:06:34.331000,L8,,324.06,315.82,324.00,328.28,320.64,
2022-10-21 22:06:05.581000,L9,331.18,320.43,323.96,323.94,301.29,318.32,332.61
2022-10-21 22:06:29.540000,L9,331.36,320.68,324.30,324.08,301.40,318.79,332.85
2022-11-30 22:06:11.965000,L8,329.31,303.28,322.55,318.86,300.32,317.18,332.74
2022-11-30 22:06:35.920000,L8,,,,,288.77,313.35,327.08
2022-12-24 22:06:26.081000,L9,354.68,357.51,357.28,353.39,363.94,361.98,370.73
2023-02-18 22:05:50.040000,L8,358.28,351.07,350.14,356.45,363.08,370.56,378.67
2023-02-18 22:06:13.995000,L8,359.04,352.28,351.31,357.69,364.55,371.78,379.88
2023-03-06 22:06:02.229000,L8,,,,320.23,290.77,318.49,332.72
2023-03-14 22:05:47.276000,L9,333.07,324.63,320.89,326.77,303.85,324.37,342.06
2023-03-14 22:06:11.235000,L9,329.03,323.56,318.75,325.83,302.00,323.18,340.43
2023-03-22 22:05:28.899000,L8,321.52,316.14,298.46,321.05,296.13,312.09,326.41
2023-03-22 22:05:52.850000,L8,317.66,,,,,,314.66
2023-03-30 22:05:35.326000,L9,321.62,322.73,317.39,326.70,299.10,321.37,334.94
2023-03-30 22:05:59.281000,L9,321.48,322.74,316.82,326.71,299.13,321.44,334.98
2023-04-07 22:05:40.262000,L8,,,,,,307.83,320.89
2023-05-09 22:04:58.521000,L8,,,,375.97,395.07,363.25,386.34
2023-05-09 22:05:22.476000,L8,346.11,338.67,343.77,349.50,334.87,344.50,367.78
2023-07-28 22:05:27.011000,L8,,,,,,,281.91
2023-08-05 22:05:47.142000,L9,,,,,,,312.88
2023-08-21 22:05:28.170000,L9,318.20,315.06,318.44,323.65,294.81,313.10,333.09
2023-08-21 22:05:52.129000,L9,331.92,315.05,319.33,323.96,295.95,313.70,333.46
2023-09-30 22:05:45.717000,L8,331.43,318.20,320.65,323.94,301.93,322.75,335.71
2023-10-08 22:05:46.354000,L9,327.24,318.62,319.92,326.03,301.64,321.82,336.17
2023-10-08 22:06:10.308000,L9,325.30,321.44,322.25,327.25,304.13,323.86,338.05
2023-11-25 22:05:56.641000,L9,336.48,323.12,325.37,324.67,326.45,325.60,338.94
2023-11-25 22:06:20.599000,L9,335.77,322.26,324.13,324.41,306.28,325.56,338.47
2023-12-19 22:05:51.242000,L8,332.11,320.35,320.33,324.30,321.80,322.77,336.77
2023-12-19 22:06:15.197000,L8,332.79,320.97,321.25,324.94,322.10,323.57,337.72
2023-12-27 22:05:57.973000,L9,,,,305.86,288.47,316.03,330.64
2024-01-12 22:05:54.962000,L9,329.36,320.25,317.46,320.85,305.20,321.76,339.28
2024-01-12 22:06:18.916000,L9,323.23,318.56,312.79,317.44,296.53,320.08,336.76
2024-01-28 22:05:54.259000,L9,327.09,309.73,,,288.39,319.44,331.42
2024-01-28 22:06:18.213000,L9,324.55,297.90,,,286.72,318.91,331.10
2024-02-13 22:06:17.947000,L9,,,,,,333.27,352.53
2024-02-29 22:05:47.517000,L9,,,,,,313.74,329.58
2024-03-08 22:05:29.756000,L8,327.64,316.75,312.66,322.14,298.17,318.96,331.42
2024-03-16 22:05:47.569000,L9,336.39,324.86,322.48,327.51,306.07,324.49,338.37
2024-03-16 22:06:11.528000,L9,327.71,319.83,316.31,324.69,300.36,321.54,334.80
2024-03-24 22:05:18.113000,L8,358.70,337.62,337.66,349.66,348.84,357.94,386.76
2024-03-24 22:05:42.068000,L8,358.72,337.64,337.85,349.62,350.13,358.02,386.89
2024-04-01 22:06:02.710000,L9,,,,321.50,297.04,317.15,330.87
2024-04-09 22:05:37.411000,L8,322.82,327.20,323.44,328.42,303.93,319.68,330.57
2024-05-03 22:05:14.049000,L9,,311.89,313.77,321.97,296.87,310.66,
2024-05-11 22:04:51.948000,L8,,308.18,312.42,324.12,296.05,,
2024-05-11 22:05:15.899000,L8,,307.70,312.32,324.08,296.05,,
2024-06-20 22:04:43.026000,L9,,305.31,315.39,324.25,288.36,304.43,283.51
2024-06-20 22:05:06.981000,L9,,303.01,313.58,322.72,285.50,,
2024-06-28 22:04:55.519000,L8,,307.26,317.14,326.44,290.07,310.04,
2024-07-22 22:05:28.427000,L9,,314.80,318.50,325.17,292.56,311.44,312.08
2024-07-30 22:05:15.126000,L8,,309.86,319.81,324.08,296.89,,
2024-09-08 22:05:24.068000,L9,,,,,301.58,316.44,329.74
2024-09-08 22:05:48.031000,L9,,,,,302.10,316.82,330.07
2024-09-24 22:05:25.519000,L9,323.66,310.78,316.87,321.97,297.98,316.68,326.88
2024-09-24 22:05:49.470000,L9,336.29,320.03,323.08,326.85,306.36,322.41,334.10
2024-10-26 22:05:48.252000,L9,331.88,323.23,325.01,328.73,328.88,324.73,336.22
2024-10-26 22:06:12.211000,L9,331.00,323.00,324.82,328.62,328.45,324.44,335.98
2024-12-05 22:05:45.408000,L8,333.22,317.49,312.51,317.90,313.78,321.42,335.40
2024-12-05 22:06:09.362000,L8,332.29,316.72,,317.09,306.71,320.76,334.60
2024-12-13 22:05:46.012000,L9,339.13,322.35,319.84,324.14,320.26,323.17,336.35
2024-12-21 22:05:40.930000,L8,319.73,317.39,314.15,314.78,290.14,316.72,332.93
2024-12-21 22:06:04.889000,L8,,,,,,315.50,331.13
2024-12-29 22:05:47.037000,L9,329.29,302.59,,,,314.30,330.76
2025-01-06 22:05:42.612000,L8,328.80,321.80,320.55,324.44,306.91,319.58,333.87
2025-01-06 22:06:06.570000,L8,329.32,322.80,321.34,325.65,307.04,321.81,335.26
2025-01-14 22:05:49.273000,L9,310.43,317.32,,318.16,292.46,318.48,333.52
2025-01-14 22:06:13.228000,L9,309.96,317.91,,320.47,296.32,320.06,334.29
2025-02-07 22:05:41.306000,L8,,,330.23,330.10,331.19,329.65,341.62
2025-02-07 22:06:05.260000,L8,,,,,286.50,316.69,329.86
2025-02-23 22:05:31.534000,L8,325.17,325.21,324.86,327.77,313.19,325.12,336.24
2025-02-23 22:05:55.493000,L8,325.13,326.15,324.98,328.17,309.30,325.67,336.73
2025-03-19 22:05:30.904000,L9,315.95,301.69,,323.53,296.14,319.33,333.01
2025-03-19 22:05:54.855000,L9,320.43,317.92,,325.09,299.42,321.79,334.69
2025-03-27 22:05:17.003000,L8,333.96,326.88,326.93,330.53,331.01,326.85,338.95
2025-03-27 22:05:40.953000,L8,327.56,322.45,321.27,328.09,307.21,324.13,336.73
2025-05-06 22:05:18.638000,L9,,310.23,314.05,323.58,292.75,308.45,315.30
2025-05-06 22:05:42.584000,L9,,310.25,314.35,324.12,292.48,309.36,314.48
2025-06-07 22:05:05.116000,L9,,308.70,318.22,326.88,287.91,305.84,
2025-08-02 22:05:33.990000,L8,,306.89,315.85,325.22,297.11,,
2025-08-18 22:05:41.342000,L8,,297.95,314.00,322.58,295.11,313.56,
2025-11-06 22:06:19.899000,L8,349.98,344.76,349.68,345.69,371.19,357.30,362.58
2025-11-14 22:06:00.505000,L9,336.02,297.39,328.71,323.36,,325.59,338.40
