dates,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057,satname
2010-12-29 22:09:29+00:00,,,,,,,306.38,305.48,302.27,282.24,272.69,277.06,271.61,267.04,261.77,254.1,252.99,253.62,243.93,252.18,271.61,263.4,263.75,276.07,276.72,283.74,287.07,285.87,283.86,287.06,289.23,289.04,281.77,276.64,279.83,276.73,272.23,268.61,270.26,273.35,265.5,253.63,241.82,271.69,282.51,292.09,299.34,300.84,306.0,311.16,313.91,316.02,313.07,313.45,308.92,299.64,262.39,,L5
2011-01-07 22:03:20+00:00,,,,,267.82,292.83,306.815,304.3,301.635,280.865,271.625,274.72,270.97,265.03499999999997,261.825,254.57,253.34,252.925,243.13,252.335,269.675,265.895,265.275,277.63,277.0,282.68,287.46000000000004,286.26,284.815,287.03499999999997,289.055,287.425,280.585,278.855,278.625,276.385,271.69500000000005,268.59000000000003,269.755,269.865,265.86,253.64,245.22,275.005,283.26,294.33,301.98,301.995,307.05,310.46000000000004,311.83000000000004,315.67999999999995,313.325,313.905,309.18,298.91499999999996,261.91999999999996,,L5
2011-01-23 22:03:20+00:00,,,,,265.86,295.345,307.26,304.25333333333333,302.6066666666666,283.81333333333333,273.07,276.23,272.7366666666667,265.51666666666665,262.01,254.40333333333334,252.46666666666667,254.88,245.45000000000002,253.38,268.84,266.6133333333333,266.16,278.05333333333334,278.57,283.72,288.0466666666667,287.60999999999996,288.21,288.8833333333333,289.8333333333333,287.8833333333334,280.18666666666667,278.34,278.12,276.65000000000003,271.3233333333333,268.8533333333333,270.53,269.23,266.26666666666665,255.07666666666668,247.48000000000002,277.70666666666665,285.74666666666667,297.22999999999996,303.49666666666667,305.8566666666666,308.55333333333334,311.76,311.94666666666666,316.13666666666666,313.9166666666667,314.25,310.36333333333334,298.7966666666667,262.9266666666667,223.34,L5
2011-02-08 22:03:23+00:00,,,,,268.38,294.47,305.6,303.54,302.2975,283.7175,271.11,275.34000000000003,271.365,264.07,259.8625,251.20749999999998,251.52,254.9275,245.60750000000002,252.995,268.5975,267.9675,267.2975,279.4325,279.78999999999996,282.665,287.5075,286.235,286.53499999999997,287.0825,287.7925,285.8575,278.72749999999996,275.9075,278.6125,276.8775,271.5625,269.115,270.9125,268.5575,266.09749999999997,254.91500000000002,248.2375,278.2375,286.33,296.24249999999995,303.365,305.3825,308.0825,311.03,311.295,315.47749999999996,313.8175,314.425,310.665,299.0575,263.85249999999996,223.48000000000002,L5
2011-03-12 22:03:19+00:00,,,,,268.305,295.1175,305.768,304.546,303.12600000000003,284.614,271.764,275.536,272.364,264.322,259.896,250.89000000000001,250.14600000000002,254.62199999999999,244.586,252.32200000000003,267.284,266.494,268.134,278.472,280.236,283.136,288.01,287.216,286.96,288.054,288.166,286.214,278.846,276.548,278.384,276.508,271.256,268.43600000000004,270.9125,268.01800000000003,265.916,256.832,249.368,278.988,287.122,297.306,303.906,306.22799999999995,308.76000000000005,312.072,311.462,315.518,313.854,315.38800000000003,311.098,299.442,265.452,225.92666666666665,L5
2013-05-11 22:21:31+00:00,,,307.68,331.03,321.94,326.3,326.28,321.27,316.24,310.79,301.07,300.66,296.28,290.49,280.65,281.84,280.06,276.99,277.14,279.0,283.89,284.34,283.41,288.51,293.3,296.79,300.09,303.61,311.28,312.6,312.17,308.86,308.87,303.95,298.84,295.01,295.39,292.46,290.13,286.0,289.73,288.4,287.28,298.09,303.32,312.66,317.88,321.61,324.82,330.14,332.82,338.83,337.58,335.66,332.96,328.47,311.34,311.11,L8
2013-05-27 22:21:38+00:00,,,296.845,315.42999999999995,321.15,326.09000000000003,326.755,319.435,314.28999999999996,307.895,301.07,300.66,296.28,290.49,280.65,280.98,279.02,276.99,277.14,279.0,283.89,284.34,283.41,288.51,293.3,296.79,300.09,303.61,309.15999999999997,311.175,310.005,309.75,306.82,301.26,299.515,294.87,292.96,307.17999999999995,290.13,286.0,289.73,288.4,287.28,298.09,303.32,314.375,317.745,320.47,325.03999999999996,330.14,332.82,338.83,336.71500000000003,334.70500000000004,333.55499999999995,328.47,311.34,301.89,L8
2013-06-05 22:15:27+00:00,,,296.845,315.42999999999995,321.15,326.09000000000003,326.755,319.435,314.28999999999996,307.895,301.07,300.66,296.28,290.49,280.65,280.98,279.02,276.99,277.14,279.0,283.89,284.34,283.41,308.245,293.3,296.79,300.09,319.08500000000004,309.15999999999997,311.175,320.52666666666664,309.75,306.82,301.26,299.515,294.87,292.96,307.17999999999995,290.13,286.0,289.73,288.4,287.28,298.09,303.32,314.375,317.745,320.47,325.03999999999996,330.14,332.82,338.83,336.71500000000003,334.70500000000004,333.55499999999995,328.47,311.34,301.89,L8
2013-06-28 22:21:33+00:00,242.2,,296.845,315.42999999999995,329.32666666666665,331.51666666666665,329.05333333333334,321.1566666666667,316.4633333333333,310.05,303.005,301.725,297.34,292.89,281.88,281.78666666666663,280.34666666666664,279.195,278.89,279.8,282.85,282.78499999999997,282.725,300.6166666666667,292.445,296.115,299.485,312.37666666666667,307.49333333333334,310.5933333333333,317.3925,310.07666666666665,307.12333333333333,302.52,300.37666666666667,295.95666666666665,293.82666666666665,302.30333333333334,291.205,286.96000000000004,290.055,289.16999999999996,289.705,297.985,305.40999999999997,320.79,319.12,321.45666666666665,326.56666666666666,333.38,334.635,340.23,336.88,335.28333333333336,334.18,330.025,316.25,309.3233333333333,L8
2013-07-14 22:21:34+00:00,241.11,,296.845,315.42999999999995,328.6975,331.51666666666665,329.365,322.47,317.5375,310.995,303.40333333333336,302.9266666666667,298.14666666666665,293.61,282.0733333333333,281.65999999999997,280.64,278.68,278.25,279.1766666666667,282.82,282.71,283.2966666666667,297.9425,292.94,296.31,299.68333333333334,309.4425,307.685,310.9475,316.298,310.505,307.5475,303.29,300.51,296.3925,294.3925,299.9,291.81666666666666,287.5933333333333,290.81,288.45666666666665,289.61999999999995,298.2833333333333,305.65000000000003,320.26,319.12,321.45666666666665,326.56666666666666,333.38,334.635,340.23,337.8375,335.675,334.0475,330.025,316.25,309.3233333333333,L8
2013-09-16 22:21:33+00:00,248.29999999999998,289.89,297.33,317.5466666666666,333.902,331.51666666666665,329.365,322.47,317.5375,310.995,312.0225,309.95500000000004,303.825,296.315,288.355,286.868,287.786,278.68,278.25,279.1766666666667,282.82,282.71,283.2966666666667,297.9425,292.94,306.3825,299.68333333333334,315.464,313.156,316.22200000000004,321.4866666666667,316.698,307.5475,303.29,300.51,296.3925,294.3925,299.9,291.81666666666666,287.5933333333333,300.22249999999997,288.45666666666665,289.61999999999995,298.2833333333333,305.65000000000003,325.0,327.98,321.45666666666665,326.56666666666666,346.12999999999994,346.82,348.0533333333333,343.73400000000004,343.256,334.0475,330.025,316.25,309.3233333333333,L8
2013-09-25 22:15:17+00:00,242.5925,260.485,297.33,305.67499999999995,331.72166666666664,332.5325,330.26599999999996,323.076,317.86199999999997,310.496,309.072,306.992,301.068,292.632,284.648,284.34999999999997,285.1983333333333,276.8925,276.17,277.8225,281.4625,282.0225,282.5325,295.038,291.6725,303.25,297.3825,311.395,310.3066666666667,313.15000000000003,318.3085714285714,313.8333333333333,306.008,301.95799999999997,299.354,295.12600000000003,292.704,297.402,290.2975,286.485,297.092,286.6775,287.655,297.5475,304.72249999999997,322.31666666666666,325.252,319.83500000000004,324.78499999999997,340.3375,342.12,344.1575,341.52833333333336,341.09,332.54200000000003,325.7733333333333,313.3933333333334,308.87,L8
2013-11-12 22:15:08+00:00,238.96599999999998,249.24,292.155,297.2233333333333,329.36333333333334,332.5825,330.576,322.72,318.168,309.858,308.744,306.13,299.93600000000004,289.42600000000004,282.78000000000003,282.7133333333333,283.43666666666667,274.91999999999996,273.69,275.31,278.965,279.88750000000005,279.4075,294.17400000000004,290.20000000000005,302.112,295.44,309.62166666666667,307.5566666666667,310.6716666666667,316.29285714285714,312.25166666666667,303.746,300.056,297.838,293.882,290.45799999999997,295.41999999999996,288.9425,286.2925,295.77599999999995,284.60749999999996,286.8975,295.77,302.87,321.86833333333334,324.87800000000004,317.565,322.7475,338.02750000000003,341.1575,342.3525,340.15833333333336,339.8533333333333,331.448,322.42,311.01000000000005,306.52,L8
2013-12-14 22:14:57+00:00,238.84,245.445,272.235,289.59666666666664,327.94,336.36749999999995,333.29200000000003,327.334,323.456,313.988,309.8666666666667,305.87833333333333,299.7716666666667,288.59499999999997,282.4483333333333,285.3733333333333,283.39500000000004,274.524,273.132,275.84000000000003,278.634,279.594,279.018,285.45799999999997,290.102,301.19,301.78000000000003,308.8283333333333,307.66,310.85600000000005,312.92800000000005,312.574,303.49,306.056,302.238,293.67,290.43999999999994,288.8,288.9425,286.602,295.0466666666667,285.492,292.04200000000003,297.1,308.03200000000004,323.43833333333333,329.67600000000004,318.495,321.7825,339.738,343.88,341.184,339.6766666666667,339.3333333333333,331.342,324.5325,313.31,313.5525,L8
2014-02-07 22:20:33+00:00,237.70499999999998,240.754,244.12333333333333,280.2525,321.98,333.41,332.7725,328.6575,323.105,312.97249999999997,310.78999999999996,306.7875,300.11750000000006,285.3075,280.876,284.026,281.576,270.77,268.6,272.0525,275.3075,277.47249999999997,275.3925,283.89750000000004,287.96000000000004,301.386,300.5475,309.216,305.1075,307.1925,310.1075,309.245,297.76666666666665,303.1975,300.315,289.6366666666667,285.8,285.2866666666667,286.0833333333333,285.3075,295.282,285.255,292.91,295.69500000000005,306.53499999999997,319.21400000000006,328.648,316.705,318.615,335.544,342.152,339.596,338.63,338.696,329.07,324.6725,311.3625,312.5175,L8
2014-03-20 22:13:49+00:00,230.68,229.11999999999998,208.4766666666667,256.3125,313.42400000000004,332.786,331.82399999999996,327.748,323.5,312.136,304.156,299.5175,294.1975,281.83,276.40999999999997,279.08000000000004,274.062,271.448,268.956,272.11199999999997,275.662,277.696,276.024,284.15999999999997,288.05,292.692,299.582,300.508,296.1275,298.17,298.7125,299.08000000000004,298.02,301.99799999999993,299.384,290.365,286.9,286.245,286.9075,284.86600000000004,286.734,285.78,292.92400000000004,295.97400000000005,305.938,312.538,321.094,316.308,318.964,325.64,333.57399999999996,333.97,332.28799999999995,330.61199999999997,329.07,324.6725,311.3625,314.122,L8
2014-04-05 22:13:34+00:00,233.4425,230.0,206.6575,251.73,311.48,332.004,331.14,328.056,324.058,312.904,305.81000000000006,301.5575,297.095,286.3925,279.052,281.71799999999996,275.954,272.572,269.512,271.7,275.22999999999996,277.13,274.96999999999997,284.34499999999997,288.09499999999997,293.59000000000003,300.982,301.89,297.6325,299.1625,300.38,300.735,298.11,302.202,299.816,291.26,288.6525,287.4,288.365,285.26599999999996,287.39799999999997,287.45,295.454,296.60800000000006,306.184,313.052,321.504,316.618,319.246,325.982,333.902,334.71400000000006,333.93,332.168,330.9175,327.3,314.51,318.494,L8
2014-05-14 22:19:08+00:00,236.43666666666664,230.8125,223.03000000000003,251.73,320.06399999999996,338.78,331.9675,330.1975,325.63,314.23,307.40500000000003,303.29333333333335,299.25333333333333,290.37,280.9875,284.1425,277.57,273.44000000000005,276.33,278.1825,282.265,286.265,285.5375,284.3966666666666,288.3233333333333,301.40999999999997,303.14750000000004,304.12,298.5833333333333,299.64000000000004,301.15333333333336,301.19,298.29333333333335,304.1425,301.955,292.0833333333333,290.15,289.01666666666665,289.5833333333333,285.275,288.46,297.358,298.255,298.015,308.75250000000005,313.8225,322.8775,317.64,319.89,327.2525,335.135,335.49,335.0725,341.28200000000004,343.52250000000004,330.2633333333333,317.95,322.69,L8
2014-05-30 22:19:10+00:00,236.43666666666664,230.8125,223.03000000000003,251.73,320.06399999999996,338.78,331.9675,323.78000000000003,317.19399999999996,307.694,301.128,303.29333333333335,299.25333333333333,283.73,275.674,278.28200000000004,272.98199999999997,269.71200000000005,276.33,278.1825,282.265,286.265,285.5375,284.3966666666666,288.3233333333333,301.40999999999997,303.14750000000004,298.32800000000003,292.6175,292.82000000000005,295.11,295.59749999999997,292.98,296.376,301.955,282.535,283.9275,282.74,283.1075,285.275,288.46,297.358,298.255,298.015,301.534,307.502,315.934,312.04,313.326,318.77799999999996,327.29200000000003,327.904,335.0725,341.28200000000004,343.52250000000004,330.2633333333333,317.95,322.69,L8
2014-07-26 22:13:18+00:00,235.55,229.73000000000002,217.24500000000003,239.11999999999998,317.898,335.84800000000007,334.42999999999995,319.5575,311.79749999999996,303.205,297.53999999999996,311.23,307.7866666666667,293.9275,280.41,280.64,274.404,277.59000000000003,282.67400000000004,286.085,292.605,300.40999999999997,291.375,290.9166666666667,287.63,302.6175,295.15000000000003,294.22999999999996,298.344,300.482,295.11,295.59749999999997,292.98,297.284,302.455,290.028,290.77799999999996,290.852,290.078,292.57000000000005,297.2125,303.27799999999996,299.8175,296.5466666666667,294.7475,309.084,315.37800000000004,315.124,317.384,311.8275,320.4225,330.306,338.9025,345.014,349.45000000000005,335.08,329.99,323.32,L8
2014-09-03 22:19:42+00:00,235.55,233.60000000000002,227.02666666666673,220.60000000000002,311.54200000000003,337.175,336.37999999999994,316.42,313.1125,305.8425,300.0775,310.27750000000003,305.57,292.608,281.462,282.386,274.992,278.19,283.322,287.0725,293.255,299.855,291.775,291.00333333333333,288.79,303.7025,297.76666666666665,295.74,299.87600000000003,301.408,296.03,296.0875,293.4675,297.658,302.76750000000004,290.27,290.91400000000004,290.9,290.09000000000003,292.58500000000004,295.65250000000003,301.54200000000003,297.59749999999997,295.57,294.12,309.07,314.332,313.89,316.146,309.8775,317.045,327.668,333.92499999999995,341.992,346.9825,329.6166666666666,338.29999999999995,323.56666666666666,L8
2014-09-28 22:13:32+00:00,228.36,222.20999999999998,244.86000000000004,215.18,302.01599999999996,331.295,333.64000000000004,316.07,311.83750000000003,307.08000000000004,300.4,310.6275,305.66499999999996,292.656,280.162,280.91600000000005,274.42600000000004,277.854,283.7,287.92,293.2225,299.0725,289.94500000000005,290.78999999999996,287.815,303.33500000000004,298.15000000000003,294.996,299.246,301.386,295.9725,295.65749999999997,293.35,297.834,303.015,290.158,290.42600000000004,290.21000000000004,289.052,295.74666666666667,298.96333333333337,304.9575,299.1366666666666,294.81000000000006,292.70250000000004,308.384,313.418,313.26000000000005,314.162,306.84250000000003,314.805,325.6925,333.3633333333333,344.20000000000005,346.9825,325.7525,326.7466666666666,319.4533333333333,L8
2014-10-14 22:13:38+00:00,220.2,249.765,288.52,215.18,289.592,325.685,329.01,312.18,309.41,305.40250000000003,299.4,309.5775,303.865,289.228,278.954,278.774,271.736,276.368,282.46,287.92,293.2225,299.0725,286.172,289.04499999999996,287.0733333333333,301.795,296.16,294.15600000000006,297.922,300.382,293.71500000000003,294.215,292.825,297.854,302.78499999999997,289.66999999999996,289.1,288.552,287.556,294.21999999999997,295.9766666666667,302.4525,294.97,290.115,290.6225,307.09000000000003,312.336,312.44500000000005,312.49,300.90000000000003,309.8533333333333,322.3025,325.49666666666667,339.325,343.38,322.1125,320.8666666666667,311.7966666666667,L8
2014-12-01 22:13:36+00:00,220.2,249.765,,215.18,274.3125,312.33750000000003,325.1525,318.3966666666667,317.615,313.00750000000005,305.7375,307.59000000000003,301.536,291.618,282.23,282.004,274.2,278.63,275.054,280.425,285.275,294.65,279.42,289.04499999999996,287.0733333333333,292.32666666666665,296.16,297.294,301.184,304.65400000000005,298.205,298.015,296.15999999999997,305.99,302.78499999999997,298.61499999999995,292.7,292.084,293.525,294.21999999999997,295.9766666666667,293.3833333333333,294.97,288.92333333333335,295.8375,311.52599999999995,317.12,317.45,317.9525,307.34333333333336,316.00333333333333,328.57,322.875,325.18,327.96999999999997,320.03000000000003,315.73,309.56,L8
2015-01-25 22:19:32+00:00,220.2,249.765,305.77,215.18,253.065,306.3725,315.6125,317.06,315.892,311.488,305.398,301.534,295.014,282.284,276.358,275.56,271.558,269.334,267.212,269.07,273.015,273.38,271.64750000000004,283.3425,286.3175,291.3225,295.0575,294.064,296.4,297.028,297.104,297.412,294.988,294.705,293.86749999999995,291.4866666666666,285.65,283.49,283.865,280.5366666666667,279.7033333333333,280.76,283.02000000000004,288.92333333333335,295.8375,305.25,311.146,309.7575,309.8925,308.0375,316.00333333333333,321.92,314.805,317.31500000000005,317.625,313.324,301.3325,307.924,L8
2015-02-19 22:13:13+00:00,220.2,249.765,305.77,215.18,252.89600000000002,306.742,315.77,322.316,315.892,311.488,305.398,305.8633333333333,297.04333333333335,284.665,279.68333333333334,280.3183333333333,277.6933333333333,274.4433333333333,274.44166666666666,274.31800000000004,280.34,281.75,277.134,288.236,291.506,296.46999999999997,301.378,294.064,302.55,304.1566666666667,305.52666666666664,306.86333333333334,294.988,300.562,295.288,292.1475,287.8333333333333,285.40833333333336,285.96999999999997,285.78499999999997,286.90749999999997,290.97,295.75333333333333,298.0625,302.364,310.92833333333334,311.146,318.486,309.8925,308.0375,316.00333333333333,321.92,314.805,317.31500000000005,317.625,313.324,301.3325,307.924,L8
2015-02-26 22:19:22+00:00,220.2,249.765,305.77,215.18,252.89600000000002,305.805,315.37333333333333,321.7083333333333,317.2283333333333,313.305,306.07166666666666,305.4028571428571,296.4414285714286,284.04285714285714,279.1657142857143,279.5842857142857,277.12285714285713,274.57714285714286,274.0057142857143,273.71,279.555,280.052,276.5133333333334,287.02666666666664,290.2233333333333,295.1066666666666,299.6433333333334,294.1616666666667,302.1228571428572,303.92571428571426,305.9685714285714,307.9857142857143,297.75166666666667,300.562,295.288,292.1475,287.8333333333333,285.20714285714286,285.12333333333333,284.62399999999997,285.496,288.21500000000003,292.63,296.54,301.28833333333336,310.27714285714285,311.25333333333333,317.6566666666667,311.08000000000004,309.77000000000004,317.90999999999997,324.2175,317.172,318.75200000000007,318.152,313.33,301.286,307.51,L8
2015-03-14 22:19:11+00:00,220.2,249.765,305.77,,245.3775,303.6671428571429,314.25142857142856,320.4557142857143,315.515,310.87,304.07,303.86999999999995,295.0457142857143,282.72999999999996,277.94714285714286,278.26000000000005,276.1557142857143,274.03000000000003,273.4971428571429,272.78000000000003,278.6716666666667,279.20799999999997,275.395,286.04333333333335,288.99333333333334,293.17,297.5683333333333,292.19166666666666,300.53000000000003,302.9771428571429,305.1685714285714,307.68571428571425,296.7316666666667,299.472,294.924,291.16249999999997,287.24499999999995,284.95714285714286,284.11333333333334,283.276,284.596,287.27750000000003,291.0,295.09000000000003,300.3516666666667,309.64,310.6116666666667,319.168,311.16,310.25,317.28,325.1075,317.622,319.12600000000003,317.55,312.89500000000004,301.0933333333333,303.215,L8
2015-04-15 22:18:58+00:00,,,305.77,,234.11,300.07666666666665,312.535,319.76666666666665,314.72999999999996,310.454,303.104,303.7783333333333,294.20166666666665,281.33166666666665,277.285,278.93333333333334,276.91333333333336,274.79833333333335,274.5733333333333,272.0733333333333,278.43,278.77799999999996,276.14,285.846,289.244,293.518,297.604,291.454,300.2633333333334,302.755,305.2,308.25,295.644,298.66,293.9825,290.1333333333333,287.34,285.2416666666667,284.516,283.754,285.58799999999997,287.81,290.615,294.62800000000004,300.642,309.43666666666667,309.63800000000003,318.532,311.1225,307.98749999999995,316.5975,325.6825,317.68600000000004,318.884,317.03000000000003,313.40999999999997,301.34000000000003,301.728,L8
2015-05-26 22:12:28+00:00,,,305.77,,234.11,300.6328571428571,313.9957142857143,321.1657142857143,317.62166666666667,313.50333333333333,307.08,307.3085714285714,298.11571428571426,284.6942857142857,278.7157142857143,279.23999999999995,277.58714285714285,275.7014285714286,275.11571428571426,273.31,279.39,279.74833333333333,277.77666666666664,287.125,290.46166666666664,294.4916666666666,298.0733333333333,292.91333333333336,300.8514285714286,303.38571428571424,305.5357142857143,308.4771428571429,297.98333333333335,300.502,296.252,294.06,289.97499999999997,287.21571428571434,286.13000000000005,284.6516666666667,286.3583333333333,288.448,291.098,295.045,300.805,309.84999999999997,311.1466666666667,318.7383333333333,313.144,310.118,318.008,327.28200000000004,319.505,320.455,319.43333333333334,316.4533333333333,305.38,306.18833333333333,L8
2015-07-20 22:19:10+00:00,,,305.77,,234.11,299.5733333333333,314.065,321.9,317.892,313.81000000000006,308.222,308.58666666666664,299.0983333333333,282.6042857142857,275.8514285714286,275.6871428571429,274.9085714285714,272.4271428571429,272.59714285714284,270.90999999999997,280.91333333333336,279.74833333333333,277.77666666666664,287.125,290.46166666666664,294.4916666666666,292.25714285714287,293.326,297.2785714285714,299.44,301.2642857142857,305.32714285714286,294.5566666666667,295.31666666666666,291.7866666666667,289.332,286.64666666666665,288.1566666666667,282.54857142857145,280.94,282.71142857142854,288.448,291.098,296.746,302.26200000000006,306.3885714285715,306.18833333333333,320.554,314.20000000000005,311.595,318.91749999999996,322.20400000000006,320.404,321.1,320.066,317.404,306.392,306.856,L8
2015-07-29 22:13:01+00:00,,,,,252.22,298.98799999999994,314.37800000000004,323.66999999999996,320.115,315.91,309.2675,310.674,300.53,283.27833333333336,275.97499999999997,275.6933333333333,275.455,273.52333333333337,274.12833333333333,272.0366666666667,289.84666666666664,281.46000000000004,279.388,288.32000000000005,291.744,295.72799999999995,292.34166666666664,293.3675,297.27,300.5133333333333,302.69166666666666,307.04833333333335,295.408,296.786,292.44,289.332,287.39,289.72200000000004,283.08666666666664,281.7683333333334,283.565,288.448,291.098,296.746,302.26200000000006,307.1133333333334,305.636,330.65999999999997,325.055,312.08666666666664,318.91749999999996,322.20400000000006,329.336,329.982,328.934,318.8075,308.305,308.225,L8
2015-09-06 22:19:26+00:00,,274.7,288.43,,,295.2,311.995,316.3325,317.2,313.78249999999997,311.23249999999996,307.74,302.655,282.678,272.03200000000004,268.8539999999999,267.602,266.126,264.966,266.558,285.46799999999996,274.7675,274.895,284.27000000000004,287.55,291.09666666666664,285.096,292.21750000000003,287.69,290.185,289.97249999999997,293.36249999999995,291.3675,289.985,290.3075,289.33399999999995,286.118,289.64750000000004,281.756,278.254,278.892,282.65500000000003,283.455,289.58,296.6375,300.55600000000004,305.86199999999997,328.7966666666667,323.4925,301.69666666666666,314.725,321.024,327.408,327.67199999999997,328.812,319.53499999999997,309.1275,308.09000000000003,L8
2015-12-27 22:19:43+00:00,,274.7,288.43,,,,305.88,308.99,312.25,313.88,317.3,,307.99,275.865,263.71500000000003,257.76,257.775,254.025,254.34500000000003,257.32499999999993,298.38,271.89,275.13,,,,273.2099999999999,290.05,266.02,266.1,265.04,305.46000000000004,291.645,294.575,302.755,282.28,277.84000000000003,288.98,299.29333333333335,270.4200000000001,271.135,279.72,282.81,290.52,299.62,292.9800000000001,297.625,358.23,331.225,285.53,306.86,311.2249999999999,338.83000000000004,337.595,339.97,316.27,304.39,304.9,L8
2016-01-05 22:13:29+00:00,,274.7,275.18,,250.77,304.08,305.79499999999996,310.70000000000005,315.805,326.02,328.8,347.62,307.99,275.865,279.98333333333335,274.53333333333336,257.775,272.7366666666667,263.32,257.32499999999993,298.38,271.89,275.13,,,,284.95666666666665,290.05,266.02,284.94500000000005,283.655,303.53333333333336,294.46333333333337,296.25,302.14000000000004,282.28,277.84000000000003,288.98,303.4675,287.76000000000005,271.135,279.72,282.81,290.52,299.62,292.9800000000001,297.625,366.13,336.91333333333336,302.78,315.8,316.37999999999994,336.86666666666673,340.72333333333336,337.09,328.53999999999996,304.39,304.9,L8
2016-02-06 22:13:25+00:00,,274.7,275.18,,250.77,294.255,302.1333333333333,307.43666666666667,313.59,322.31333333333333,321.49333333333334,338.595,316.12,297.935,304.2033333333334,288.74,267.35,287.51,280.00333333333333,266.55,281.395,271.89,271.07,304.65,323.9,323.93,308.7066666666667,294.695,316.1,308.15,304.33,311.7866666666667,306.36000000000007,311.37333333333333,315.85999999999996,293.74,297.65,297.995,310.1175,305.3866666666667,280.98,280.345,282.1,283.935,291.115,297.665,302.46000000000004,333.65999999999997,317.06666666666666,297.93,312.2166666666667,318.9433333333333,314.5833333333333,318.6166666666667,318.43666666666667,322.1166666666666,301.12,298.66999999999996,L8
2016-02-13 22:19:32+00:00,,274.7,275.18,,250.77,294.255,301.0075,305.89,312.0975,319.0875,318.6775,327.0466666666667,311.25,295.65333333333336,298.0525,283.06666666666666,266.95000000000005,282.24,276.1725,265.245,277.49333333333334,271.97,270.33666666666664,292.36,304.40999999999997,307.16499999999996,304.71000000000004,293.2,302.87,302.4533333333333,300.1666666666667,306.925,302.29,305.695,309.345,291.11999999999995,292.5133333333333,292.8933333333334,303.998,298.8825,281.8933333333334,281.83666666666664,284.16,284.17,297.30333333333334,300.61333333333334,310.33,324.65000000000003,314.495,297.315,310.7325,318.0625,313.3775,316.57,318.5075,320.34749999999997,301.13,298.0733333333333,L8
2016-04-26 22:12:57+00:00,,,261.93,,245.22,293.09,300.225,305.98,312.3525,322.8125,323.23,323.955,313.5566666666667,298.24666666666667,299.945,289.06666666666666,283.655,286.42,278.7625,269.775,279.2833333333333,275.31,273.9433333333333,291.3433333333333,300.3333333333333,302.92,306.2875,294.77666666666664,300.7,301.1325,300.1666666666667,306.925,302.29,305.695,309.345,289.60999999999996,292.575,294.85,308.61249999999995,300.66499999999996,286.27666666666664,287.9533333333333,289.12,291.8866666666667,296.14500000000004,298.025,309.03499999999997,324.65000000000003,316.83,304.1725,314.10249999999996,319.3425,313.935,319.135,320.47749999999996,322.6175,307.77666666666664,309.6033333333333,L8
2016-06-04 22:19:16+00:00,,,261.93,,245.22,293.09,293.818,299.202,312.3525,314.088,323.23,323.955,313.5566666666667,289.505,290.866,279.21999999999997,271.19666666666666,274.9925,272.90999999999997,262.6666666666667,272.35,263.86333333333334,273.9433333333333,291.3433333333333,300.3333333333333,302.92,297.264,288.7875,293.9375,294.172,292.6775,300.552,297.02200000000005,299.354,302.056,284.38,286.71000000000004,287.79333333333335,300.804,294.212,282.23249999999996,279.9675,277.375,284.3375,289.3066666666667,293.85999999999996,303.87999999999994,316.6175,309.252,304.1725,306.106,316.08000000000004,309.18,312.214,315.102,313.698,307.77666666666664,309.6033333333333,L8
2016-06-13 22:13:06+00:00,,,261.93,,245.22,293.09,293.818,299.202,312.3525,314.088,323.23,323.955,313.5566666666667,284.18399999999997,285.74333333333334,273.166,263.815,262.94,268.9916666666667,259.52750000000003,268.52599999999995,258.5075,273.9433333333333,291.3433333333333,300.3333333333333,302.92,288.925,281.834,284.70799999999997,288.71999999999997,288.214,296.185,293.23833333333334,293.96,294.81666666666666,279.405,286.71000000000004,287.79333333333335,290.04833333333335,290.16,279.294,275.68,271.432,279.306,285.385,292.5525,301.2025,312.082,305.40000000000003,304.1725,301.58666666666664,314.7183333333333,306.99833333333333,308.58666666666664,312.87333333333333,308.6766666666667,307.77666666666664,309.6033333333333,L8
