dates,nzd0182-0000,nzd0182-0006,nzd0182-0001,nzd0182-0005,nzd0182-0002,nzd0182-0003,nzd0182-0004,satname
1999-11-14 22:05:06+00:00,,280.73,,,,,,L7
2002-01-06 22:00:55+00:00,,245.25,,228.66,,,,L7
2003-01-25 22:00:42+00:00,,,,240.36,,266.35,,L7
2003-10-25 21:44:04+00:00,,244.76,215.68,232.22,216.98,229.83,206.2,L5
2004-01-04 21:50:58+00:00,239.86,241.505,226.56,227.85500000000002,221.52499999999998,227.255,206.925,L5
2004-02-14 21:44:57+00:00,237.435,240.12,223.38666666666666,234.3066666666667,218.78666666666666,226.09666666666666,206.62666666666667,L5
2004-03-01 21:45:02+00:00,232.53333333333333,236.2775,220.9075,232.22,213.4175,222.1275,202.8225,L5
2004-08-24 21:49:18+00:00,222.73,224.75,217.45,236.16500000000002,205.425,214.79000000000002,195.785,L5
2004-09-16 21:55:41+00:00,,224.02,219.22500000000002,230.97500000000002,206.2,212.945,200.39,L5
2005-02-07 21:58:39+00:00,,226.085,223.24,225.89333333333335,212.95666666666668,210.9466666666667,203.04333333333332,L5
2005-02-16 21:52:37+00:00,,227.77666666666667,223.24,223.3625,212.95666666666668,210.9466666666667,198.9175,L5
2005-02-23 21:58:55+00:00,,223.6425,223.54333333333332,213.985,214.73333333333335,208.28333333333333,200.0025,L5
2005-03-04 21:52:52+00:00,204.03,222.994,219.9475,215.91199999999998,209.52,208.275,197.83200000000002,L5
2006-02-03 21:56:19+00:00,,235.13,207.95,226.06,195.19,204.52,189.5,L5
2006-02-10 22:02:39+00:00,,236.14,218.25,219.505,211.42000000000002,208.585,198.41500000000002,L5
2006-02-19 21:56:39+00:00,,235.51666666666665,217.97333333333333,223.68666666666664,210.66,211.74666666666667,199.48666666666668,L5
2006-08-21 22:05:43+00:00,252.17,,245.99,228.54,254.81,243.04,232.7,L5
2007-02-13 22:07:11+00:00,252.17,216.87,231.9,222.51,238.88,223.75,219.76,L5
2007-09-25 22:04:48+00:00,222.65,250.36,218.69,241.84,225.19,236.6,225.09,L5
2008-10-29 21:55:24+00:00,,249.56,211.33,232.04,236.84,243.48,223.38,L5
2009-02-02 21:57:46+00:00,231.23,231.805,215.34,232.04,229.0,221.74,213.245,L5
2009-11-26 21:56:28+00:00,213.61,248.12,215.34,228.22,214.39,220.13,194.95,L5
2010-01-29 21:56:53+00:00,209.505,248.12,212.235,228.22,204.90499999999997,206.805,194.95,L5
2010-12-22 22:02:05+00:00,239.66,256.21,229.98,224.95,229.2,225.25,213.95,L5
2011-01-07 22:01:44+00:00,239.66,248.7,229.98,209.89499999999998,229.2,218.41500000000002,199.66,L5
2011-02-17 21:56:00+00:00,239.66,244.18666666666664,229.98,214.26666666666665,229.2,213.70333333333335,198.20000000000002,L5
2011-03-28 22:01:38+00:00,239.66,238.9175,224.155,219.5425,223.655,216.8375,200.86,L5
2011-09-04 22:00:51+00:00,259.44,218.705,235.60500000000002,233.89,237.53,232.865,227.0,L5
2013-04-11 22:08:15+00:00,,,238.61,263.29,235.19,243.09,219.51,L8
2013-09-02 22:08:04+00:00,254.02,235.6,240.35500000000002,256.69,238.565,246.775,227.51999999999998,L8
2013-11-12 22:13:56+00:00,258.595,250.375,251.93,241.57,251.895,254.55,231.125,L8
2013-11-21 22:07:37+00:00,258.595,264.9633333333333,262.40000000000003,241.57,264.59,268.65000000000003,231.125,L8
2013-12-14 22:13:45+00:00,258.595,268.0175,266.4325,241.57,267.935,269.9775,239.07666666666668,L8
2014-01-08 22:07:19+00:00,258.595,268.0175,259.356,241.57,257.142,262.07,227.0075,L8
2014-01-31 22:12:52+00:00,258.595,264.02799999999996,255.15833333333333,235.9466666666667,250.84500000000003,257.62,219.814,L8
2014-03-04 22:12:46+00:00,263.17,271.135,255.9766666666667,228.875,250.975,253.53333333333333,215.885,L8
2014-03-20 22:12:37+00:00,258.315,271.135,256.14,226.42999999999998,251.3657142857143,253.05571428571426,209.748,L8
2014-04-21 22:12:06+00:00,258.315,271.135,256.14,228.345,251.3657142857143,253.43375,214.00833333333333,L8
2014-04-30 22:05:46+00:00,258.315,271.135,253.465,227.218,248.5375,251.81555555555556,215.14285714285714,L8
2014-08-20 22:06:06+00:00,253.46,,243.8775,225.8425,240.5525,242.72199999999998,216.2375,L8
2014-11-08 22:06:16+00:00,,249.62,236.68,227.20999999999998,239.32999999999998,247.26999999999998,227.075,L8
2014-12-01 22:12:24+00:00,251.48,253.675,243.53,216.85666666666665,247.45333333333335,251.86666666666667,216.33,L8
2015-02-12 22:05:51+00:00,255.07999999999998,253.675,242.23250000000002,216.85666666666665,244.3925,247.635,210.9525,L8
2015-02-28 22:05:48+00:00,255.07999999999998,245.84,241.38750000000002,218.40666666666667,237.94,244.82250000000002,201.725,L8
2015-03-07 22:11:30+00:00,255.07999999999998,248.29250000000002,241.38750000000002,227.38,237.94,242.81800000000004,206.82200000000003,L8
2015-09-24 22:06:01+00:00,,,237.7,230.44,243.09,249.48,234.81,L8
2016-03-02 22:05:55+00:00,,285.71,257.695,230.44,261.74,268.985,234.81,L8
