dates,nzd0047-0000,nzd0047-0001,satname
2018-04-07 22:16:59+00:00,340.795,326.11,L8
2018-05-09 22:16:40+00:00,337.59666666666664,323.1433333333333,L8
2018-06-26 22:16:36+00:00,340.5975,324.215,L8
2018-08-06 22:10:46+00:00,340.8025,322.2325,L8
2018-09-07 22:11:00+00:00,337.872,320.804,L8
2018-10-09 22:11:13+00:00,331.88599999999997,316.804,L8
2018-12-12 22:11:17+00:00,330.648,315.556,L8
2019-01-04 22:17:27+00:00,325.662,311.86,L8
2019-02-14 22:11:09+00:00,324.91999999999996,311.90999999999997,L8
2019-03-02 22:11:05+00:00,324.3933333333334,310.69166666666666,L8
2019-04-26 22:16:59+00:00,325.886,310.808,L8
2019-05-28 22:17:17+00:00,326.26,310.875,L8
2019-06-22 22:11:17+00:00,328.29333333333335,311.8483333333333,L8
2019-07-24 22:11:25+00:00,328.63166666666666,311.925,L8
2019-11-04 22:17:58+00:00,329.5075,312.93,L8
2019-11-20 22:17:54+00:00,328.154,312.456,L8
2019-12-22 22:17:51+00:00,325.6975,312.005,L8
2019-12-31 22:11:38+00:00,325.88,312.43600000000004,L8
2020-02-01 22:11:29+00:00,326.634,315.586,L8
2020-02-24 22:17:35+00:00,327.195,316.21166666666664,L8
2020-07-01 22:17:22+00:00,332.94,323.18,L8
2020-07-10 22:11:15+00:00,333.3225,323.4725,L8
2020-08-02 22:17:33+00:00,332.47749999999996,319.3175,L8
2020-09-03 22:17:46+00:00,332.5375,320.21500000000003,L8
2020-09-12 22:11:38+00:00,331.16999999999996,319.34000000000003,L8
2021-01-25 22:17:44+00:00,329.0725,317.595,L8
2021-02-19 22:11:27+00:00,329.315,317.6,L8
2021-02-26 22:17:35+00:00,329.254,315.332,L8
2021-04-15 22:17:16+00:00,331.015,314.5775,L8
2021-04-24 22:11:01+00:00,330.118,314.22,L8
2021-05-01 22:17:07+00:00,329.43833333333333,313.7216666666667,L8
2021-05-26 22:11:07+00:00,328.67571428571426,312.8728571428572,L8
2021-07-13 22:11:19+00:00,330.18,314.65125,L8
2021-08-14 22:11:33+00:00,329.58750000000003,314.32375,L8
2021-10-01 22:11:46+00:00,329.3957142857143,317.4242857142857,L8
2021-10-17 22:11:50+00:00,327.65857142857146,316.30571428571426,L8
2021-10-24 22:18:01+00:00,327.2714285714286,315.75857142857143,L8
2021-11-18 22:11:44+00:00,329.75857142857143,319.49285714285713,L8
2021-11-25 22:17:57+00:00,328.94999999999993,319.5357142857143,L8
2021-12-19 22:17:52+00:00,329.61875,320.01625,L9
2022-01-20 22:17:51+00:00,328.52374999999995,318.34375,L9
2022-01-21 22:11:35+00:00,328.2055555555555,317.23777777777775,L8
2022-01-28 22:17:44+00:00,328.2,316.274,L8
2022-02-22 22:11:26+00:00,327.561,315.009,L8
2022-03-26 22:11:11+00:00,327.3536363636363,315.00454545454545,L8
2022-06-05 22:17:39+00:00,330.2128571428571,314.5828571428571,L8
2022-06-14 22:11:35+00:00,330.5725,315.32875,L8
2022-07-15 22:17:24+00:00,330.83874999999995,314.7075,L9
2022-07-16 22:11:39+00:00,331.11777777777775,315.3455555555555,L8
2022-07-31 22:17:39+00:00,331.7342857142857,317.65285714285716,L9
2022-08-08 22:18:05+00:00,331.0,317.04,L8
2022-08-09 22:11:34+00:00,329.95222222222225,316.07222222222225,L9
2022-09-09 22:18:11+00:00,330.99666666666667,317.40444444444444,L8
2022-09-17 22:17:54+00:00,332.219,319.128,L9
2022-10-20 22:11:59+00:00,332.122,319.328,L8
2022-11-04 22:18:00+00:00,331.24,318.4654545454545,L9
2022-12-22 22:17:59+00:00,329.11,315.902,L9
2023-01-24 22:11:46+00:00,326.55111111111114,313.2677777777778,L8
2023-02-08 22:18:06+00:00,328.36571428571426,315.3071428571429,L9
2023-02-16 22:17:50+00:00,328.3675,314.70124999999996,L8
2023-03-13 22:11:23+00:00,327.2075,313.4525,L8
2023-03-21 22:11:31+00:00,326.90125,313.19875,L9
2023-05-15 22:17:12+00:00,331.12142857142857,315.6028571428571,L9
2023-05-16 22:10:40+00:00,333.46125,317.8075,L8
2023-05-23 22:16:53+00:00,333.5466666666667,317.93666666666667,L8
2023-05-24 22:10:53+00:00,332.81,317.42199999999997,L9
2023-06-09 22:10:48+00:00,332.6518181818182,317.3463636363636,L9
2023-06-17 22:10:53+00:00,332.79833333333335,317.31583333333333,L8
2023-07-10 22:17:17+00:00,333.41416666666663,318.4916666666667,L8
2023-07-11 22:11:00+00:00,332.9530769230769,317.8715384615385,L9
2023-07-18 22:17:12+00:00,332.6171428571428,317.76142857142855,L9
2023-07-26 22:17:23+00:00,334.79285714285714,319.8878571428572,L8
2023-07-27 22:11:03+00:00,334.2126666666667,319.34933333333333,L9
2023-08-03 22:17:19+00:00,333.854375,319.0375,L9
2023-08-11 22:17:27+00:00,333.840625,318.786875,L8
2023-08-28 22:11:20+00:00,333.70937499999997,319.01437500000003,L9
2023-09-20 22:17:40+00:00,333.8066666666667,318.8526666666667,L9
2023-09-28 22:17:43+00:00,333.97375,319.394375,L8
2023-09-29 22:11:26+00:00,333.4864705882353,318.9823529411765,L9
2023-10-14 22:17:45+00:00,333.2322222222222,319.25222222222226,L8
2023-10-15 22:11:39+00:00,333.53578947368425,320.0631578947369,L9
2023-10-22 22:17:50+00:00,332.9525,319.7785,L9
2023-11-07 22:17:46+00:00,332.8438095238095,320.00380952380954,L9
2023-11-15 22:17:47+00:00,331.365,319.22900000000004,L8
2023-11-24 22:11:40+00:00,332.07736842105265,320.5321052631579,L8
2023-12-17 22:17:48+00:00,332.0933333333333,321.0777777777778,L8
2023-12-18 22:11:45+00:00,331.9189473684211,320.581052631579,L9
2024-02-03 22:17:41+00:00,331.9742857142857,322.34499999999997,L8
2024-02-04 22:11:43+00:00,332.49733333333336,323.13933333333335,L9
2024-02-19 22:17:39+00:00,332.342,323.498,L8
2024-02-27 22:17:43+00:00,333.00466666666665,324.2393333333333,L9
2024-02-28 22:11:24+00:00,332.81,324.11125,L8
2024-03-30 22:17:36+00:00,333.8757142857143,325.7264285714286,L9
2024-04-08 22:11:23+00:00,334.784,326.37533333333334,L9
2024-04-23 22:17:03+00:00,335.75538461538457,326.88461538461536,L8
2024-05-02 22:10:44+00:00,336.62642857142856,327.4778571428571,L8
2024-05-09 22:16:51+00:00,336.77,327.235,L8
2024-05-10 22:11:00+00:00,336.024,326.07800000000003,L9
2024-05-18 22:10:31+00:00,335.48199999999997,325.14799999999997,L8
2024-05-26 22:10:48+00:00,334.7273333333333,323.7566666666666,L9
2024-06-27 22:10:29+00:00,335.4421428571428,324.6928571428571,L9
2024-11-01 22:17:31+00:00,331.25166666666667,318.8333333333333,L8
2024-11-25 22:17:51+00:00,334.2,325.15000000000003,L9
2024-12-03 22:17:45+00:00,331.9425,320.6875,L8
2024-12-04 22:11:36+00:00,331.644,321.024,L9
2024-12-28 22:11:26+00:00,330.88199999999995,322.79,L8
2025-01-05 22:11:31+00:00,333.465,326.535,L9
2025-01-12 22:17:45+00:00,333.6385714285714,326.42,L9
2025-01-13 22:11:30+00:00,332.9,325.425,L8
2025-01-29 22:11:28+00:00,334.56444444444446,327.34555555555556,L8
2025-02-06 22:11:31+00:00,335.307,327.916,L9
2025-03-09 22:17:26+00:00,336.5281818181818,328.76818181818186,L8
2025-03-25 22:17:16+00:00,336.5625,328.75083333333333,L8
2025-04-11 22:11:17+00:00,336.40923076923076,328.2161538461539,L9
2025-05-04 22:17:17+00:00,338.5946153846154,328.8184615384616,L9
2025-05-12 22:16:59+00:00,337.74142857142857,328.0421428571429,L8
2025-05-21 22:10:52+00:00,337.35266666666666,327.5506666666667,L8
2025-05-29 22:10:51+00:00,335.98266666666666,326.0706666666667,L9
2025-06-05 22:17:00+00:00,336.0185714285714,326.3457142857143,L9
2025-06-06 22:10:54+00:00,335.438,325.6426666666667,L8
2025-06-13 22:17:12+00:00,336.078125,325.82437500000003,L8
2025-06-21 22:17:14+00:00,336.29235294117643,325.9929411764706,L9
2025-06-22 22:11:07+00:00,336.1838888888889,325.9327777777778,L8
2025-06-29 22:17:21+00:00,336.47222222222223,325.6038888888889,L8
2025-06-30 22:11:07+00:00,335.9478947368421,324.9942105263158,L9
2025-07-24 22:11:17+00:00,335.6382352941177,324.0229411764706,L8
2025-08-01 22:11:18+00:00,334.47117647058826,322.50235294117647,L9
2025-08-09 22:11:25+00:00,333.4505882352941,321.37176470588236,L8
2025-09-02 22:11:35+00:00,333.2033333333333,321.21,L9
2025-09-18 22:11:37+00:00,331.75888888888886,319.9166666666667,L9
2025-10-19 22:17:50+00:00,332.22117647058826,320.47764705882355,L8
2025-11-04 22:17:53+00:00,329.8670588235294,319.0735294117647,L8
2025-11-05 22:11:46+00:00,329.6011111111111,319.09388888888884,L9
2025-11-13 22:11:40+00:00,329.2105555555556,319.025,L8
