dates,satname,nzd0047-0000,nzd0047-0001
2014-04-05 22:11:34.747000,L8,322.02,309.75
2014-04-12 22:17:37.464000,L8,350.07,332.28
2014-05-30 22:17:11.184000,L8,329.26,318.98
2014-07-17 22:17:28.260000,L8,336.75,321.39
2014-07-26 22:11:19.207000,L8,328.27,316.29
2014-10-14 22:11:38.746000,L8,325.79,319.47
2015-01-02 22:11:27.004000,L8,324.14,311.22
2015-02-19 22:11:13.759000,L8,326.49,311.85
2015-03-30 22:17:01.871000,L8,340.50,313.79
2015-04-24 22:10:44.446000,L8,324.40,291.90
2015-05-10 22:10:28.533000,L8,343.67,308.57
2015-06-27 22:10:46.339000,L8,331.44,303.32
2015-07-04 22:17:02.361000,L8,334.62,309.46
2015-07-20 22:17:10.706000,L8,332.21,308.37
2015-07-29 22:11:01.897000,L8,326.71,303.67
2015-10-24 22:17:40.820000,L8,327.06,309.79
2015-12-11 22:17:42.627000,L8,328.00,306.94
2015-12-20 22:11:33.546000,L8,319.61,296.54
2016-01-28 22:17:39.790000,L8,327.72,302.42
2016-03-09 22:11:16.948000,L8,317.63,294.04
2016-03-25 22:11:08.402000,L8,328.09,304.56
2016-04-10 22:11:01.721000,L8,320.74,294.62
2016-05-28 22:11:03.859000,L8,320.44,295.03
2016-06-13 22:11:06.720000,L8,333.11,313.80
2016-06-29 22:11:15.136000,L8,335.33,312.92
2016-07-15 22:11:22.376000,L8,325.03,301.64
2016-08-07 22:17:37.552000,L8,330.00,314.13
2016-08-16 22:11:29.744000,L8,347.42,329.06
2016-09-08 22:17:48.858000,L8,331.26,317.37
2016-09-24 22:17:49.840000,L8,321.24,304.13
2016-10-10 22:17:54.274000,L8,325.40,319.73
2016-11-20 22:11:45.458000,L8,322.04,314.02
2016-12-22 22:11:39.155000,L8,316.62,292.98
2017-01-30 22:17:38.957000,L8,335.35,323.51
2017-03-03 22:17:25.727000,L8,331.57,318.50
2017-03-28 22:11:00.765000,L8,320.73,302.87
2017-04-13 22:10:53.080000,L8,321.19,299.55
2017-04-20 22:16:59.468000,L8,349.81,332.49
2017-05-06 22:16:55.401000,L8,359.17,336.78
2017-07-09 22:17:23.906000,L8,344.50,325.42
2017-07-25 22:17:30.862000,L8,331.18,314.20
2017-08-03 22:11:23.994000,L8,319.15,296.79
2017-09-27 22:17:48.664000,L8,330.11,321.24
2018-01-10 22:11:30.163000,L8,327.79,315.84
2018-04-07 22:16:59.037000,L8,353.80,336.38
2018-05-09 22:16:40.331000,L8,331.20,317.21
2018-06-26 22:16:36.823000,L8,349.60,327.43
2018-08-06 22:10:46.333000,L8,328.61,307.91
2018-09-07 22:11:00.442000,L8,326.15,315.09
2018-10-09 22:11:13.339000,L8,323.87,316.38
2018-12-12 22:11:17.117000,L8,325.01,310.97
2019-01-04 22:17:27.803000,L8,324.67,308.95
2019-02-14 22:11:09.519000,L8,324.90,308.16
2019-03-02 22:11:05.349000,L8,321.76,304.60
2019-04-26 22:16:59.330000,L8,333.09,321.36
2019-05-28 22:17:17.913000,L8,328.13,311.21
2019-06-22 22:11:17.033000,L8,337.21,316.81
2019-07-08 22:11:20.766000,L8,346.17,330.18
2019-07-24 22:11:25.033000,L8,326.70,309.41
2019-09-26 22:11:45.238000,L8,319.06,314.30
2019-11-04 22:17:58.697000,L8,325.99,314.29
2019-11-20 22:17:54.950000,L8,322.74,310.56
2019-12-22 22:17:51.823000,L8,327.36,313.76
2019-12-31 22:11:38.231000,L8,326.61,314.16
2020-02-01 22:11:29.826000,L8,330.47,325.16
2020-02-24 22:17:35.189000,L8,330.00,319.34
2020-03-27 22:17:20.128000,L8,335.23,318.76
2020-07-01 22:17:22.957000,L8,338.35,325.04
2020-07-10 22:11:15.773000,L8,334.47,324.35
2020-08-02 22:17:33.048000,L8,327.09,308.54
2020-08-27 22:11:32.405000,L8,323.17,304.92
2020-09-03 22:17:46.393000,L8,330.24,322.93
2020-09-12 22:11:38.984000,L8,325.70,315.84
2021-01-25 22:17:44.203000,L8,333.26,323.07
2021-02-19 22:11:27.994000,L8,328.06,308.56
2021-02-26 22:17:35.944000,L8,329.01,306.26
2021-03-23 22:11:13.381000,L8,341.58,330.74
2021-04-15 22:17:16.883000,L8,333.73,320.42
2021-04-24 22:11:01.432000,L8,326.53,312.79
2021-05-01 22:17:07.841000,L8,326.04,311.23
2021-05-26 22:11:07.110000,L8,324.10,307.78
2021-07-13 22:11:19.559000,L8,340.71,327.10
2021-08-14 22:11:33.700000,L8,328.52,320.45
2021-10-01 22:11:46.773000,L8,326.14,322.20
2021-10-17 22:11:50.671000,L8,321.57,312.59
2021-10-24 22:18:01.850000,L8,323.82,308.96
2021-11-18 22:11:44.821000,L8,343.45,337.37
2021-11-25 22:17:57.047000,L8,318.44,308.08
2021-12-19 22:17:52.616000,L9,334.30,323.38
2022-01-20 22:17:51.591000,L9,331.95,313.72
2022-01-21 22:11:35.958000,L8,325.66,308.39
2022-01-28 22:17:44.030000,L8,328.15,307.60
2022-02-22 22:11:26.680000,L8,322.13,307.80
2022-03-26 22:11:11.888000,L8,325.28,314.96
2022-06-05 22:17:39.656000,L8,344.02,326.23
2022-06-14 22:11:35.206000,L8,333.09,320.55
2022-07-15 22:17:24.696000,L9,336.43,318.41
2022-07-16 22:11:39.057000,L8,333.35,320.45
2022-07-31 22:17:39.593000,L9,327.84,315.17
2022-08-08 22:18:05.196000,L8,325.86,312.75
2022-08-09 22:11:34.517000,L9,321.57,308.33
2022-09-09 22:18:11.619000,L8,331.53,319.79
2022-09-17 22:17:54.625000,L9,343.22,334.64
2022-10-20 22:11:59.771000,L8,324.31,316.96
2022-11-04 22:18:00.514000,L9,322.42,309.84
2022-11-13 22:11:53.247000,L9,329.11,311.87
2022-12-22 22:17:59.519000,L9,324.57,302.68
2023-01-24 22:11:46.723000,L8,317.64,299.25
2023-02-08 22:18:06.517000,L9,334.87,323.99
2023-02-16 22:17:50.035000,L8,328.38,310.46
2023-03-13 22:11:23.206000,L8,322.25,309.80
2023-03-21 22:11:31.242000,L9,340.77,332.61
2023-05-15 22:17:12.111000,L9,349.37,330.43
2023-05-16 22:10:40.417000,L8,349.84,333.24
2023-05-23 22:16:53.942000,L8,334.23,318.97
2023-05-24 22:10:53.254000,L9,326.18,312.79
2023-06-09 22:10:48.959000,L9,331.07,316.59
2023-06-16 22:16:54.981000,L9,359.77,334.45
2023-06-17 22:10:53.102000,L8,334.41,316.98
2023-07-02 22:17:05.775000,L9,367.03,337.47
2023-07-10 22:17:17.518000,L8,331.96,316.79
2023-07-11 22:11:00.406000,L9,327.42,310.43
2023-07-18 22:17:12.131000,L9,328.25,316.33
2023-07-26 22:17:23.328000,L8,348.10,329.02
2023-07-27 22:11:03.005000,L9,326.09,311.81
2023-08-03 22:17:19.817000,L9,328.48,314.36
2023-08-11 22:17:27.875000,L8,334.65,319.98
2023-08-28 22:11:20.303000,L9,326.28,314.10
2023-09-20 22:17:40.026000,L9,330.77,320.97
2023-09-28 22:17:43.092000,L8,336.48,327.52
2023-09-29 22:11:26.883000,L9,325.69,312.39
2023-10-14 22:17:45.774000,L8,328.91,323.84
2023-10-15 22:11:39.127000,L9,339.00,334.66
2023-10-22 22:17:50.479000,L9,321.87,314.37
2023-11-07 22:17:46.155000,L9,330.67,324.51
2023-11-08 22:11:33.075000,L8,331.08,323.32
2023-11-15 22:17:47.856000,L8,336.79,328.17
2023-11-24 22:11:40.049000,L8,342.58,337.29
2023-12-17 22:17:48.418000,L8,333.69,322.86
2023-12-18 22:11:45.147000,L9,328.78,311.64
2024-02-03 22:17:41.059000,L8,331.48,320.53
2024-02-04 22:11:43.788000,L9,339.82,334.26
2024-02-19 22:17:39.652000,L8,332.32,325.36
2024-02-27 22:17:43.972000,L9,336.22,325.22
2024-02-28 22:11:24.294000,L8,329.89,322.19
2024-03-30 22:17:36.478000,L9,342.24,335.27
2024-04-08 22:11:23.266000,L9,347.50,335.46
2024-04-23 22:17:03.194000,L8,332.84,326.74
2024-05-02 22:10:44.568000,L8,347.95,335.19
2024-05-09 22:16:51.826000,L8,332.68,321.11
2024-05-10 22:11:00.825000,L9,325.58,309.88
2024-05-18 22:10:31.990000,L8,328.66,314.22
2024-05-26 22:10:48.268000,L9,331.26,316.42
2024-06-11 22:10:42.335000,L9,327.46,305.84
2024-06-27 22:10:29.087000,L9,337.75,323.85
2024-07-12 22:17:00.992000,L8,356.27,333.94
2024-08-22 22:11:10.580000,L8,344.57,332.89
2024-11-01 22:17:31.195000,L8,331.58,327.52
2024-11-02 22:11:29.815000,L9,333.03,327.81
2024-11-25 22:17:51.900000,L9,333.27,324.08
2024-12-03 22:17:45.212000,L8,325.17,307.30
2024-12-04 22:11:36.525000,L9,330.45,322.37
2024-12-28 22:11:26.745000,L8,333.94,332.68
2025-01-05 22:11:31.099000,L9,346.38,345.26
2025-01-12 22:17:45.559000,L9,334.68,325.73
2025-01-13 22:11:30.558000,L8,327.73,318.46
2025-01-29 22:11:28.545000,L8,347.88,342.71
2025-02-06 22:11:31.478000,L9,341.99,333.05
2025-02-21 22:17:31.397000,L8,350.13,340.91
2025-03-09 22:17:26.663000,L8,348.74,337.29
2025-03-10 22:11:28.326000,L9,328.81,314.53
2025-03-25 22:17:16.100000,L8,336.94,328.56
2025-04-11 22:11:17.724000,L9,334.57,321.80
2025-05-04 22:17:17.676000,L9,359.99,335.35
2025-05-12 22:16:59.753000,L8,326.65,317.95
2025-05-13 22:10:58.639000,L9,352.88,333.70
2025-05-21 22:10:52.095000,L8,331.91,320.67
2025-05-29 22:10:51.794000,L9,312.72,301.88
2025-06-05 22:17:00.261000,L9,320.14,307.45
2025-06-06 22:10:54.888000,L8,327.31,315.80
2025-06-13 22:17:12.853000,L8,345.68,328.55
2025-06-21 22:17:14.951000,L9,339.72,328.69
2025-06-22 22:11:07.771000,L8,334.34,324.91
2025-06-29 22:17:21.081000,L8,339.13,326.76
2025-06-30 22:11:07.788000,L9,326.51,314.02
2025-07-24 22:11:17.990000,L8,331.63,322.95
2025-08-01 22:11:18.967000,L9,328.04,316.86
2025-08-09 22:11:25.572000,L8,324.64,313.83
2025-08-16 22:17:38.702000,L8,326.36,311.87
2025-09-02 22:11:35.536000,L9,329.00,318.46
2025-09-18 22:11:37.859000,L9,322.74,314.01
2025-10-19 22:17:50.450000,L8,347.61,339.98
2025-11-04 22:17:53.875000,L8,319.97,311.48
2025-11-05 22:11:46.482000,L9,325.08,319.44
2025-11-13 22:11:40.635000,L8,319.62,316.71
