dates,satname,nzd0133-0000,nzd0133-0001,nzd0133-0002,nzd0133-0003,nzd0133-0004,nzd0133-0005,nzd0133-0006
2013-11-12 22:13:32.202000,L8,281.60,110.05,356.97,345.18,368.64,372.25,378.14
2013-11-21 22:07:13.797000,L8,,,,,,340.63,347.21
2013-11-21 22:07:37.752000,L8,,,,,,341.11,348.43
2013-12-14 22:13:21.591000,L8,,,,,,341.55,347.90
2013-12-30 22:13:13.343000,L8,277.92,352.27,336.70,341.44,360.34,371.36,380.63
2014-01-24 22:06:45.554000,L8,,,,,,337.55,338.41
2014-01-24 22:07:09.509000,L8,,,,,,342.44,345.92
2014-01-31 22:12:52.806000,L8,,,,,,341.38,337.35
2014-02-16 22:12:38.819000,L8,,,,,,344.90,342.93
2014-03-20 22:12:13.789000,L8,,,,,335.95,344.30,348.28
2014-03-29 22:05:52.007000,L8,,,392.20,386.81,371.98,368.44,386.16
2014-03-29 22:06:15.961000,L8,,,300.08,328.95,339.77,347.38,362.44
2014-04-05 22:11:58.702000,L8,,,,,,337.38,340.64
2014-04-21 22:11:42.175000,L8,,,,,,335.53,335.72
2014-04-30 22:05:22.578000,L8,,,,,,329.23,334.14
2014-04-30 22:05:46.536000,L8,,,,,,325.78,330.84
2014-07-26 22:11:43.162000,L8,,,,,,335.89,336.89
2014-08-04 22:05:38.545000,L8,,,,,,333.24,335.38
2014-10-30 22:11:58.859000,L8,,,,,,341.22,338.56
2014-11-08 22:05:52.173000,L8,,,,,,340.05,341.83
2014-11-08 22:06:16.124000,L8,,,,,,339.67,340.86
2014-12-01 22:12:00.318000,L8,282.62,340.18,341.88,340.41,353.31,358.79,376.77
2014-12-26 22:05:43.117000,L8,,,,,,341.74,336.73
2015-01-02 22:11:50.958000,L8,,,,,335.84,350.73,353.78
2015-02-28 22:05:24.487000,L8,287.31,340.02,343.80,332.02,369.93,378.95,386.89
2015-02-28 22:05:48.437000,L8,,,,,,333.80,336.18
2015-04-24 22:11:08.401000,L8,,,,,,342.24,346.14
2015-05-19 22:04:40.718000,L8,,,,,,329.60,330.69
2015-05-19 22:05:04.672000,L8,,,,,,330.58,331.45
2015-06-20 22:04:57.007000,L8,,,,,,333.16,333.43
2015-06-20 22:05:20.970000,L8,,,,,,330.14,327.05
2015-07-22 22:05:13.606000,L8,,,,,,331.85,332.08
2015-07-22 22:05:37.569000,L8,,,,,,329.11,328.49
2015-07-29 22:11:25.856000,L8,294.77,345.17,339.90,338.90,345.04,359.40,385.05
2015-08-07 22:05:40.232000,L8,,,,,,286.22,334.57
2015-08-23 22:05:24.610000,L8,263.29,,,,,337.22,344.95
2015-08-23 22:05:48.569000,L8,,,,,,331.33,330.74
2015-12-20 22:11:57.501000,L8,264.47,326.26,294.19,321.74,336.37,349.11,356.01
2016-02-22 22:11:42.580000,L8,,,,,,344.25,347.81
2016-03-09 22:11:40.902000,L8,,,,,,343.00,367.99
2016-04-03 22:05:16.685000,L8,294.93,344.76,347.14,345.31,388.33,382.19,390.34
2016-04-26 22:11:21.230000,L8,,,,,,342.71,370.56
2016-05-12 22:11:20.683000,L8,,,,,,328.27,333.49
2016-05-21 22:05:14.459000,L8,,,,,,335.94,342.59
2016-05-21 22:05:38.418000,L8,224.29,326.17,,,315.29,343.15,362.32
2016-06-13 22:11:30.674000,L8,,,,,,329.98,329.82
2016-07-15 22:11:46.335000,L8,151.08,356.51,352.63,350.37,353.79,370.02,387.23
2016-07-24 22:06:01.938000,L8,,,,,,337.28,342.76
2016-08-16 22:11:53.694000,L8,,,,,,334.35,334.60
2016-09-10 22:05:51.530000,L8,,,,,,333.33,337.24
2016-09-10 22:06:15.488000,L8,,,,,,333.80,338.06
2016-10-12 22:05:57.250000,L8,,345.88,335.36,339.93,404.04,361.52,365.71
2016-10-28 22:05:59.220000,L8,,,,,,335.03,342.97
2016-10-28 22:06:23.178000,L8,,,,,,335.10,343.00
2016-11-04 22:12:09.415000,L8,,,,,,332.02,345.03
2016-11-20 22:12:09.409000,L8,268.47,325.88,,,338.60,342.08,355.89
2016-12-22 22:12:03.110000,L8,,,,,,342.20,350.98
2017-01-16 22:05:47.126000,L8,,,,,,331.76,370.09
2017-01-23 22:11:55.340000,L8,285.70,342.72,310.44,336.16,345.53,374.06,365.57
2017-03-05 22:05:27.019000,L8,,,,,,338.80,347.59
2017-03-05 22:05:50.977000,L8,142.72,344.12,337.50,338.26,350.53,373.74,373.12
2017-04-06 22:05:10.007000,L8,,,,,,338.81,341.86
2017-04-06 22:05:33.966000,L8,,,,,,337.19,340.22
2017-05-08 22:04:59.325000,L8,,,,,,331.28,336.61
2017-05-08 22:05:23.284000,L8,,,,,,330.75,336.28
2017-05-24 22:05:34.407000,L8,,,,,,340.06,335.43
2017-07-11 22:05:26.464000,L8,,,,,,336.28,333.57
2017-07-11 22:05:50.423000,L8,,,,,,331.87,328.85
2017-08-03 22:11:47.949000,L8,300.68,349.76,349.28,351.76,384.78,371.22,408.04
2017-08-19 22:11:53.133000,L8,286.21,177.75,333.95,,,,
2017-08-28 22:05:44.051000,L8,,,,,,336.56,341.79
2017-08-28 22:06:08.010000,L8,,,,,,329.49,335.18
2017-09-04 22:11:55.578000,L8,,,,,,339.33,348.89
2017-12-02 22:05:46.939000,L8,271.85,321.95,,,,337.41,356.14
2017-12-02 22:06:10.894000,L8,271.73,322.01,,,,337.68,356.56
2017-12-18 22:05:49.621000,L8,,,,,,331.44,351.82
2018-01-10 22:11:54.118000,L8,301.76,342.01,341.46,342.96,355.61,365.35,383.69
2018-01-19 22:05:38.704000,L8,,,,,,333.05,348.69
2018-01-19 22:06:02.658000,L8,,,,,,330.60,346.47
2018-02-04 22:05:29.733000,L8,,,,,,327.51,339.37
2018-02-20 22:05:24.255000,L8,,,,,,335.29,342.92
2018-03-08 22:05:15.942000,L8,,,,,,,334.79
2018-03-08 22:05:39.901000,L8,,,,,,,332.47
2018-03-31 22:11:15.901000,L8,290.16,338.69,306.72,339.81,349.77,349.55,372.36
2018-04-25 22:04:50.953000,L8,309.08,345.43,363.66,354.24,359.49,379.95,388.46
2018-04-25 22:05:14.903000,L8,308.70,347.69,363.38,354.00,359.69,380.21,388.17
2018-05-02 22:10:57.873000,L8,,,,,,330.68,341.45
2018-06-12 22:04:30.023000,L8,,,,,,335.88,346.18
2018-07-05 22:10:54.795000,L8,,,,,,330.46,331.92
2018-08-31 22:05:11.322000,L8,,,,,,327.02,338.80
2018-08-31 22:05:35.273000,L8,225.00,319.20,,,334.39,332.50,345.37
2018-09-07 22:11:24.397000,L8,299.46,353.63,355.30,348.28,365.37,364.56,387.20
2018-09-16 22:05:15.874000,L8,287.77,332.68,301.23,333.65,343.71,349.53,362.93
2018-09-16 22:05:39.825000,L8,,,,,,328.15,339.63
2018-10-02 22:05:23.291000,L8,,,,,,326.27,338.79
2018-10-02 22:05:47.245000,L8,,,,,,330.16,341.87
2018-10-18 22:05:29.751000,L8,289.42,158.40,339.80,338.14,355.17,362.82,376.71
2018-10-18 22:05:53.709000,L8,290.24,340.15,341.70,339.23,357.47,364.22,377.67
2018-11-03 22:05:33.462000,L8,300.75,343.43,345.77,345.44,357.04,365.52,385.34
2018-11-03 22:05:57.421000,L8,299.29,342.60,344.99,345.25,356.34,364.92,384.40
2019-02-07 22:05:47.667000,L8,270.66,,,,,333.50,341.94
2019-02-14 22:11:33.473000,L8,289.63,337.18,333.35,335.96,349.58,356.04,374.92
2019-03-02 22:11:29.304000,L8,294.83,344.42,346.98,365.20,366.14,369.12,383.68
2019-04-12 22:05:06.784000,L8,,,,,,321.95,336.02
2019-04-12 22:05:30.743000,L8,,,,,,330.52,341.38
2019-04-28 22:05:02.570000,L8,,,,,,334.73,338.86
2019-05-14 22:05:36.265000,L8,278.61,339.03,372.67,344.31,374.57,372.37,387.43
2019-06-15 22:05:27.936000,L8,,,,,,339.41,347.12
2019-06-15 22:05:51.895000,L8,,,,,,329.78,338.00
2019-06-22 22:11:40.996000,L8,,,,,,334.48,336.81
2019-07-08 22:11:44.725000,L8,,,,,,340.99,347.26
2019-07-17 22:05:35.131000,L8,,,,,,339.82,347.03
2019-07-17 22:05:59.094000,L8,,,,,,336.24,343.28
2019-08-09 22:11:55.358000,L8,,,,,,335.96,343.94
2019-11-06 22:06:00.727000,L8,307.55,349.56,345.29,364.42,377.84,373.79,382.59
2019-11-06 22:06:24.678000,L8,306.75,349.74,345.43,364.61,378.46,374.13,382.82
2019-11-22 22:05:57.141000,L8,145.11,343.61,346.22,352.88,365.51,374.75,381.05
2019-11-22 22:06:21.092000,L8,300.77,342.56,343.26,349.43,363.63,373.27,379.67
2020-01-09 22:05:49.761000,L8,,,,,,318.97,330.25
2020-01-09 22:06:13.711000,L8,,,,,,334.60,348.10
2020-01-16 22:11:59.041000,L8,276.28,,,,337.80,345.41,351.78
2020-01-25 22:05:45.614000,L8,280.99,323.36,,,,342.07,352.11
2020-01-25 22:06:09.569000,L8,281.85,323.68,,,,343.13,359.82
2020-02-01 22:11:53.781000,L8,,,,,,,341.28
2020-03-13 22:05:30.251000,L8,,,,,,,332.25
2020-03-13 22:05:54.202000,L8,,,,,,334.22,355.00
2020-05-16 22:05:27.607000,L8,148.34,348.26,341.18,344.17,355.18,374.42,383.60
2020-06-08 22:11:24.028000,L8,,,,,,339.82,343.77
2020-08-20 22:05:42.019000,L8,,,292.38,332.19,345.96,347.04,364.81
2020-08-20 22:06:05.973000,L8,,,,,,333.97,340.98
2020-08-27 22:11:56.368000,L8,,,,,,334.62,338.86
2020-10-07 22:06:21.789000,L8,267.23,,,,,,
2020-11-08 22:05:55.364000,L8,,,377.31,388.36,381.41,370.66,378.81
2020-12-01 22:12:09.987000,L8,,,,,335.47,340.16,349.53
2020-12-26 22:05:56.607000,L8,368.71,361.45,344.95,350.66,369.22,364.85,384.64
2020-12-26 22:06:20.557000,L8,366.10,355.77,343.54,346.72,347.31,363.44,384.04
2021-01-11 22:05:50.293000,L8,,,,,,346.97,349.31
2021-01-11 22:06:14.248000,L8,,,,,,349.44,352.03
2021-02-03 22:11:56.237000,L8,,,,,,339.14,349.17
2021-02-12 22:05:43.398000,L8,,,,,,332.73,335.97
2021-02-12 22:06:07.348000,L8,,,,,,346.79,368.48
2021-02-19 22:11:51.945000,L8,,,,,,333.29,343.43
2021-03-23 22:11:37.336000,L8,,,,,,342.36,348.82
2021-04-17 22:05:18.296000,L8,,,,,336.13,344.25,359.65
2021-04-24 22:11:25.382000,L8,,,,,,339.63,347.24
2021-05-19 22:05:16.285000,L8,278.33,321.36,290.43,318.50,332.70,337.59,351.37
2021-05-19 22:05:40.235000,L8,,,,,,328.22,336.75
2021-05-26 22:11:31.065000,L8,,,,,,,330.74
2021-06-11 22:11:38.046000,L8,,,,,,337.17,337.30
2021-07-13 22:11:43.513000,L8,,,,,,330.77,336.20
2021-11-06 22:12:48.299000,L9,158.90,331.39,171.42,,347.10,351.00,365.97
2021-11-18 22:12:08.776000,L8,,,,,339.03,340.91,349.39
2021-12-29 22:05:53.312000,L8,298.38,349.63,310.27,340.27,345.44,377.80,377.70
2022-01-21 22:11:59.917000,L8,,,,,,317.79,338.88
2022-01-22 22:05:54.259000,L9,298.01,353.98,351.10,356.50,367.14,374.93,382.87
2022-01-22 22:06:18.213000,L9,297.31,353.58,350.98,355.81,366.99,374.46,382.27
2022-01-29 22:12:05.530000,L9,133.11,352.01,354.76,344.32,361.65,370.63,381.95
2022-01-30 22:06:10.369000,L8,,,,,,342.03,347.20
2022-02-14 22:12:01.049000,L9,,,,,334.44,338.94,347.87
2022-02-22 22:11:50.626000,L8,,,,,336.31,342.95,350.30
2022-02-23 22:05:44.132000,L9,,,,,,344.16,344.18
2022-02-23 22:06:08.091000,L9,,,,,,341.83,340.65
2022-03-02 22:11:50.022000,L9,,,,,,331.94,336.03
2022-03-11 22:05:39.861000,L9,279.19,335.27,,,340.06,354.14,369.28
2022-03-27 22:05:58.509000,L9,,,292.20,309.61,334.15,337.82,345.66
2022-05-05 22:11:31.114000,L9,,,,,,334.47,339.33
2022-05-06 22:05:29.729000,L8,,,,,,332.19,336.34
2022-05-06 22:05:53.688000,L8,269.97,,,,,336.16,343.04
2022-05-21 22:11:19.594000,L9,,,,,,332.08,341.76
2022-05-22 22:05:34.636000,L8,,,,,,334.62,343.01
2022-05-22 22:05:58.595000,L8,,,,,,336.84,346.94
2022-06-07 22:05:43.588000,L8,,,,,,337.21,346.03
2022-06-07 22:06:07.543000,L8,,,,,,332.49,336.71
2022-06-14 22:11:59.156000,L8,,,,,,335.81,344.91
2022-06-15 22:05:16.001000,L9,,,,,,335.63,336.93
2022-06-15 22:05:39.951000,L9,,,,,,334.28,335.36
2022-06-22 22:11:38.702000,L9,,,,,,338.34,346.83
2022-07-01 22:05:54.433000,L9,,,,,,337.14,340.78
2022-07-08 22:11:39.226000,L9,313.24,352.03,348.36,353.88,349.45,377.66,386.11
2022-07-16 22:12:03.012000,L8,,,,,,340.74,332.03
2022-07-25 22:05:59.697000,L8,,,,,,335.44,333.49
2022-07-25 22:06:23.647000,L8,,,,,,338.20,337.16
2022-08-02 22:06:07.308000,L9,,,,,,333.73,329.51
2022-08-10 22:06:08.294000,L8,270.21,,,,,342.88,344.26
2022-08-10 22:06:32.253000,L8,270.09,,,,,342.83,344.13
2022-12-24 22:06:26.081000,L9,,,,,,333.43,326.08
2023-01-16 22:12:10.212000,L9,,,,,,332.77,338.88
2023-01-17 22:06:18.381000,L8,103.79,349.41,357.38,360.00,370.29,362.13,376.66
2023-01-24 22:12:10.678000,L8,,,,,,340.93,341.43
2023-02-09 22:12:09.040000,L8,,,,,,337.01,355.84
2023-02-17 22:12:13.542000,L9,296.61,350.12,353.32,368.97,363.27,368.75,380.11
2023-02-18 22:06:13.995000,L8,199.22,187.54,,,,339.24,338.63
2023-02-25 22:11:52.258000,L8,,,,,,336.75,344.95
2023-03-05 22:12:01.427000,L9,,,,,,338.36,341.32
2023-03-13 22:11:47.152000,L8,,,,,,331.85,336.65
2023-03-14 22:05:47.276000,L9,276.05,333.46,297.47,318.01,342.52,358.81,367.69
2023-03-14 22:06:11.235000,L9,,,,,,,295.34
2023-03-21 22:11:55.188000,L9,,,,,,331.21,343.82
2023-03-22 22:05:28.899000,L8,,,,,,339.43,352.37
2023-03-22 22:05:52.850000,L8,,,,,,339.18,352.03
2023-03-30 22:05:35.326000,L9,,,,,,333.07,347.63
2023-03-30 22:05:59.281000,L9,284.37,341.75,341.01,337.82,349.18,355.39,374.67
2023-04-07 22:05:40.262000,L8,,,,,,327.23,337.17
2023-04-23 22:05:09.227000,L8,,,,,,325.36,333.68
2023-04-23 22:05:33.182000,L8,,,,,,326.24,334.07
2023-05-16 22:11:04.371000,L8,295.23,351.89,351.44,366.53,356.55,368.48,387.13
2023-05-24 22:11:17.213000,L9,,,,,,318.16,329.96
2023-05-25 22:04:56.681000,L8,,,,,,,329.57
2023-05-25 22:05:20.631000,L8,,,,,,332.54,338.46
2023-06-02 22:05:05.917000,L9,,,,,,338.87,347.94
2023-06-02 22:05:29.872000,L9,,,,,,,328.03
2023-06-09 22:11:12.914000,L9,,,,,,321.27,337.50
2023-06-10 22:05:03.911000,L8,,,,,,,333.36
2023-06-10 22:05:27.865000,L8,,,,,,320.83,335.40
2023-06-17 22:11:17.056000,L8,208.23,332.85,301.02,334.81,342.45,354.43,370.20
2023-06-18 22:04:57.703000,L9,,,,,,,328.56
2023-06-18 22:05:21.666000,L9,,,,,,321.17,331.36
2023-06-25 22:11:08.216000,L9,,,,,,310.59,331.11
2023-07-11 22:11:24.365000,L9,,,,,,323.26,327.86
2023-07-12 22:05:20.312000,L8,,,,,,325.15,331.23
2023-07-12 22:05:44.275000,L8,270.95,328.41,332.72,324.61,337.24,351.76,363.09
2023-07-27 22:11:26.959000,L9,,,,,,333.76,334.49
2023-08-04 22:11:40.478000,L8,,,,,,316.98,333.82
2023-08-05 22:05:23.191000,L9,,,,,,340.06,342.07
2023-08-05 22:05:47.142000,L9,,,,,,335.26,338.14
2023-08-13 22:05:32.097000,L8,293.61,345.45,345.17,344.92,349.45,363.16,377.78
2023-08-21 22:05:28.170000,L9,,,,,,338.96,340.72
2023-08-21 22:05:52.129000,L9,,,,,,342.18,343.15
2023-08-28 22:11:44.258000,L9,301.08,348.51,356.82,343.26,352.32,362.01,381.56
2023-11-01 22:06:14.963000,L8,272.42,327.24,,,,347.07,357.81
2023-11-08 22:11:57.030000,L8,284.48,350.51,354.68,340.38,355.11,365.96,380.69
2023-11-25 22:05:56.641000,L9,288.78,345.13,349.14,335.25,352.03,358.59,376.61
2023-11-25 22:06:20.599000,L9,272.29,332.88,297.03,317.24,342.02,350.42,367.31
2023-12-19 22:05:51.242000,L8,287.80,345.93,349.06,342.71,355.12,361.69,369.75
2023-12-19 22:06:15.197000,L8,289.41,346.26,349.22,343.46,355.60,361.87,369.90
2024-01-03 22:12:03.955000,L9,,,,,,337.81,343.60
2024-01-12 22:05:54.962000,L9,,,,,,348.18,349.69
2024-01-12 22:06:18.916000,L9,,,,,,335.27,344.95
2024-02-04 22:12:07.739000,L9,264.11,271.98,295.66,318.32,339.62,346.43,357.14
2024-02-05 22:05:44.082000,L8,287.29,348.25,353.40,364.11,364.55,366.81,380.98
2024-02-05 22:06:08.032000,L8,291.78,348.98,354.15,364.77,366.79,367.40,381.52
2024-02-12 22:11:54.234000,L8,,,,,339.00,361.43,364.20
2024-02-13 22:05:53.993000,L9,,,,,,348.89,369.33
2024-02-13 22:06:17.947000,L9,,,,,,348.68,357.96
2024-02-20 22:11:56.095000,L9,286.47,348.52,356.86,348.31,360.18,360.08,381.44
2024-02-21 22:05:41.519000,L8,,,,,,341.39,345.85
2024-02-28 22:11:48.245000,L8,266.70,276.01,297.30,318.95,340.70,353.16,371.71
2024-02-29 22:06:11.471000,L9,,,,,341.41,358.72,330.41
2024-03-07 22:12:00.069000,L9,264.30,269.08,297.52,307.03,341.41,347.78,353.22
2024-03-15 22:11:37.973000,L8,,,,,,298.87,333.50
2024-03-23 22:11:55.610000,L9,,,,,,343.74,347.97
2024-03-24 22:05:18.113000,L8,,,,,,338.07,336.97
2024-03-24 22:05:42.068000,L8,,,,,,341.91,343.56
2024-04-01 22:06:02.710000,L9,,,,,,342.86,341.49
2024-04-08 22:11:47.225000,L9,,,,,,338.64,345.38
2024-04-16 22:11:19.307000,L8,268.92,331.02,301.09,332.62,339.86,352.14,366.51
2024-05-02 22:11:08.519000,L8,,,,,,,330.18
2024-05-10 22:11:24.784000,L9,,,,,,338.31,338.02
2024-05-11 22:04:51.948000,L8,,,,,,341.49,335.38
2024-05-11 22:05:15.899000,L8,,,,,,336.76,333.79
2024-05-18 22:10:55.940000,L8,282.66,346.34,348.48,347.00,347.82,359.18,381.25
2024-05-27 22:04:41.027000,L8,,,,,,320.31,331.89
2024-06-27 22:10:53.037000,L9,,,,,,329.15,337.47
2024-06-28 22:04:55.519000,L8,,,,,,336.53,335.32
2024-06-28 22:05:19.477000,L8,,,,,,285.81,332.68
2024-07-22 22:05:04.464000,L9,,,,,,331.77,337.71
2024-07-22 22:05:28.427000,L9,,,,,,321.57,334.60
2024-08-06 22:11:21.454000,L8,,,,,,329.68,339.47
2024-08-22 22:11:34.534000,L8,,,,,,287.88,333.60
2024-09-23 22:11:42.698000,L8,,,,,,340.83,348.25
2024-11-11 22:06:03.683000,L9,286.85,345.55,352.71,355.74,379.20,365.42,381.41
2024-11-18 22:11:59.014000,L9,267.36,325.16,299.74,308.24,336.80,339.26,350.48
2024-12-13 22:05:46.012000,L9,295.43,357.44,357.78,369.07,377.68,371.68,385.65
2024-12-21 22:05:40.930000,L8,,,,340.15,348.93,356.94,373.75
2024-12-21 22:06:04.889000,L8,,,,343.06,351.20,359.34,374.68
2024-12-28 22:11:50.695000,L8,,,,,,339.38,350.63
2025-01-06 22:05:42.612000,L8,,,,333.88,351.53,359.08,377.98
2025-01-06 22:06:06.570000,L8,,,,335.52,352.74,360.12,378.97
2025-01-13 22:11:54.516000,L8,,,,,,349.96,368.15
2025-01-14 22:05:49.273000,L9,,,,,,352.23,357.71
2025-01-14 22:06:13.228000,L9,,,,,,352.14,357.59
2025-01-22 22:05:37.651000,L8,146.23,347.16,348.32,341.04,346.99,361.28,373.23
2025-01-22 22:06:01.605000,L8,269.03,337.00,297.60,318.38,338.31,351.97,352.96
2025-01-30 22:05:44.230000,L9,274.92,334.40,295.42,315.06,340.73,354.09,368.69
2025-01-30 22:06:08.189000,L9,276.61,335.98,297.24,317.64,342.42,355.53,369.42
2025-02-06 22:11:55.429000,L9,137.66,351.82,355.34,346.91,348.74,361.03,376.44
2025-02-07 22:05:41.306000,L8,286.33,,,,,,
2025-02-07 22:06:05.260000,L8,292.96,336.89,292.74,329.64,385.95,373.54,385.10
2025-02-22 22:11:57.370000,L9,318.51,356.13,358.11,366.73,348.37,369.18,380.04
2025-02-23 22:05:31.534000,L8,263.71,,,,333.93,342.71,352.99
2025-02-23 22:05:55.493000,L8,,,,,,341.46,351.73
2025-03-19 22:05:30.904000,L9,,,,,,339.99,340.01
2025-03-19 22:05:54.855000,L9,,,,,,331.62,335.58
2025-03-26 22:11:41.456000,L9,,,,,,360.83,331.73
2025-03-27 22:05:40.953000,L8,,,,,,321.82,331.25
2025-04-04 22:05:27.976000,L9,,,,,,345.15,348.52
2025-04-04 22:05:51.931000,L9,,,,,,340.75,343.84
2025-04-11 22:11:41.675000,L9,,,,,,335.86,342.61
2025-04-12 22:05:36.436000,L8,,,,,335.24,350.78,363.91
2025-05-05 22:11:12.639000,L8,,,,,,333.43,335.85
2025-05-21 22:11:16.046000,L8,266.38,289.70,294.47,316.11,333.94,346.96,350.22
2025-06-06 22:11:18.842000,L8,,,,,,323.18,328.27
2025-06-07 22:05:05.116000,L9,,,,,,335.97,334.96
2025-06-07 22:05:29.079000,L9,,,,,,332.99,332.82
2025-06-15 22:05:40.693000,L8,,,,,,343.87,345.60
2025-07-24 22:11:41.941000,L8,,,,,,339.75,345.70
2025-08-01 22:11:42.925000,L9,,,,,,342.09,342.26
2025-08-09 22:11:49.526000,L8,,,,,,334.95,338.55
2025-08-25 22:11:51.919000,L8,,,,,,334.09,338.84
2025-09-19 22:05:51.369000,L8,260.87,322.87,,,324.25,344.78,348.99
2025-09-19 22:06:15.328000,L8,262.45,324.88,296.00,306.75,308.08,347.42,351.65
2025-10-05 22:05:52.792000,L8,,,,,334.03,340.50,352.04
2025-10-05 22:06:16.755000,L8,,,,,333.82,340.33,351.57
2025-11-05 22:12:10.440000,L9,265.36,,,,337.74,345.31,351.70
2025-11-06 22:06:19.899000,L8,268.78,,,,344.77,353.44,371.11
