dates,nzd0220-0000,nzd0220-0001,nzd0220-0002,nzd0220-0003,nzd0220-0004,nzd0220-0005,nzd0220-0006,nzd0220-0007,nzd0220-0008,nzd0220-0009,nzd0220-0010,nzd0220-0011,nzd0220-0012,nzd0220-0013,nzd0220-0014,nzd0220-0015,satname
2014-05-25 21:59:22+00:00,350.748,346.812,343.97999999999996,351.84,346.52,354.558,362.76800000000003,355.89,348.54200000000003,340.244,335.42,334.88199999999995,338.184,330.744,330.892,331.21799999999996,L8
2014-07-12 21:59:43+00:00,351.39750000000004,347.4475,340.95799999999997,349.836,344.084,352.774,361.754,355.158,347.144,338.42,333.0,333.198,335.898,328.848,328.382,327.954,L8
2014-08-13 21:59:54+00:00,351.39750000000004,351.656,345.31166666666667,353.6266666666667,349.21166666666664,356.89000000000004,361.754,355.158,347.144,338.42,333.0,338.90000000000003,335.898,334.53833333333336,334.2516666666667,327.954,L8
2014-09-14 21:59:59+00:00,354.1233333333333,357.87800000000004,346.15599999999995,355.04600000000005,355.38333333333327,359.23400000000004,369.286,360.82599999999996,349.0675,340.125,333.91999999999996,341.288,337.555,336.12199999999996,336.09400000000005,328.5675,L8
2015-01-04 21:59:53+00:00,349.2,362.93,344.94000000000005,349.2633333333333,354.9975,354.16,364.73,356.9766666666667,338.78999999999996,326.79,326.195,340.0266666666667,324.70500000000004,337.43333333333334,335.85333333333335,323.42499999999995,L8
2015-03-09 21:59:30+00:00,347.08,352.65333333333336,340.055,342.4,352.18333333333334,346.46000000000004,367.2366666666667,360.8733333333333,346.78999999999996,332.06,329.89,329.575,329.56,329.21000000000004,327.615,329.98,L8
2015-05-12 21:58:53+00:00,349.14333333333326,344.6233333333333,343.9266666666667,348.90000000000003,344.3866666666667,350.98,360.0466666666666,356.8933333333334,349.51,336.9533333333333,334.1066666666666,333.53666666666663,332.27666666666664,332.68,332.07,335.18666666666667,L8
2015-05-28 21:58:55+00:00,349.09749999999997,344.37,344.47,350.5225,345.055,352.22249999999997,360.8625,356.99,349.7425,337.7625,333.8875,333.7525,332.7,333.0725,332.0675,334.7475,L8
2015-08-16 21:59:34+00:00,349.91749999999996,344.65250000000003,344.14750000000004,354.005,346.375,354.01,360.8275,357.4275,350.585,338.7975,333.4275,333.48249999999996,332.745,333.325,332.0475,334.055,L8
2015-09-01 21:59:39+00:00,349.91749999999996,346.644,345.336,357.704,348.712,355.846,362.63800000000003,360.842,352.416,340.98400000000004,335.48400000000004,338.17199999999997,336.2,338.812,338.66,338.904,L8
2015-10-19 21:59:54+00:00,349.65250000000003,346.804,345.47400000000005,357.832,349.66,356.442,363.346,359.97,351.148,342.534,337.27200000000005,339.98,337.21400000000006,340.25,339.86400000000003,339.576,L8
2016-02-24 21:59:45+00:00,343.56,342.97666666666663,340.7966666666667,352.0333333333333,346.6233333333334,352.0,360.00666666666666,357.97333333333336,346.47,339.1066666666666,335.04999999999995,340.3066666666667,336.65666666666664,339.75666666666666,340.27,338.0466666666667,L8
2016-03-11 21:59:42+00:00,346.9766666666667,343.3,338.75666666666666,343.8066666666667,341.9866666666667,347.00666666666666,355.6933333333333,351.75,342.6033333333333,334.32,331.3433333333333,331.78666666666663,331.09,330.3866666666667,327.56,328.0733333333333,L8
2016-05-14 21:59:24+00:00,347.8733333333333,344.6433333333334,341.13000000000005,347.3500000000001,342.8833333333334,348.51,357.3033333333333,353.3066666666667,344.22,335.02333333333337,330.8833333333333,331.75333333333333,331.64000000000004,330.62666666666667,327.98333333333335,328.69666666666666,L8
2016-06-15 21:59:33+00:00,349.1425,345.7875,343.2125,350.2975,345.36,350.94,360.39,354.61,346.355,337.625,332.6925,333.84749999999997,333.51,332.85249999999996,330.2025,330.7575,L8
2016-07-01 21:59:42+00:00,350.76,346.524,344.732,351.938,346.856,352.56,362.756,355.712,348.04200000000003,339.998,333.73,335.21799999999996,334.922,334.17600000000004,331.71799999999996,332.602,L8
2016-07-17 21:59:49+00:00,351.1766666666667,347.12833333333333,344.9916666666666,352.55,347.89000000000004,353.59999999999997,363.7633333333333,356.175,348.50666666666666,340.53333333333336,334.09,335.7033333333333,335.4483333333333,334.52,331.77666666666664,332.9633333333333,L8
2016-08-18 21:59:57+00:00,350.65285714285716,346.5057142857143,344.8128571428571,351.98857142857145,347.50857142857143,353.86571428571426,363.2757142857143,356.0614285714286,347.9271428571428,340.1228571428572,333.77714285714285,335.3985714285714,335.0157142857143,334.19,331.3285714285715,332.36,L8
2017-02-10 21:59:48+00:00,347.51,342.77,343.74,348.62,345.22,364.085,360.35,364.775,344.45,337.66,335.42999999999995,337.34000000000003,333.78499999999997,334.28,331.895,331.525,L8
2017-03-14 21:59:34+00:00,350.3,349.6,346.94,353.3,343.04,360.635,356.53,362.725,343.91,335.59,335.695,336.70500000000004,334.42499999999995,333.87,333.595,332.43,L8
2017-03-30 21:59:26+00:00,365.855,365.62,362.895,366.24,358.61,365.98,369.405,368.42,355.18,349.255,340.3833333333333,342.71000000000004,342.0333333333333,339.02,339.74333333333334,339.93666666666667,L8
2017-05-01 21:59:07+00:00,370.85999999999996,370.43,367.17,366.24,366.31333333333333,370.64,376.20666666666665,373.0825,360.34,349.255,343.905,348.33000000000004,349.515,339.02,347.1325,344.2875,L8
2017-08-21 21:59:55+00:00,370.85999999999996,370.43,367.17,366.24,366.31333333333333,369.95,365.775,372.71999999999997,347.26,335.58666666666664,345.5533333333333,350.7366666666667,342.86499999999995,340.35499999999996,351.1266666666667,347.6133333333334,L8
2017-12-11 22:00:00+00:00,,,,,,,352.635,370.43,308.02,308.25,343.01,349.55,308.55,355.24,361.04,351.88,L8
2018-01-28 21:59:46+00:00,348.53,341.07,339.7,347.4,341.98,349.76,354.56666666666666,361.19,326.985,321.34000000000003,337.91499999999996,339.695,319.07,341.95000000000005,343.70500000000004,340.46000000000004,L8
2018-03-17 21:59:24+00:00,345.29999999999995,334.21500000000003,337.685,343.66499999999996,340.015,348.17499999999995,362.6766666666667,357.94666666666666,341.905,332.69,335.75333333333333,336.4266666666667,328.86,336.4666666666667,337.30333333333334,335.54,L8
2018-04-18 21:59:07+00:00,345.29999999999995,334.21500000000003,349.0366666666667,354.3666666666666,340.015,358.69666666666666,368.9075,364.3025,353.75333333333333,343.89000000000004,342.9625,343.815,328.86,343.16,337.30333333333334,335.54,L8
2018-06-05 21:58:37+00:00,342.23,334.21500000000003,344.8225,349.73,336.76666666666665,354.705,364.96000000000004,359.61,347.84000000000003,338.4525,339.38599999999997,339.838,327.1233333333333,338.57,332.33500000000004,331.5075,L8
2018-06-21 21:58:49+00:00,340.9975,322.0466666666667,342.184,347.102,334.83,352.248,360.60200000000003,353.57599999999996,344.398,335.29,336.096,334.92600000000004,326.055,331.4,321.35,323.3025,L8
2018-08-24 21:59:21+00:00,340.345,322.8066666666667,342.566,348.11,336.4025,352.98,360.604,354.08799999999997,343.9,335.57399999999996,336.742,335.558,326.765,331.82599999999996,322.60249999999996,323.8725,L8
2018-11-28 21:59:46+00:00,341.44500000000005,327.9433333333333,336.5775,341.90250000000003,337.045,345.88250000000005,353.46999999999997,347.45,335.96,328.57,329.96250000000003,328.25,327.5,324.97749999999996,323.44,324.8725,L8
2019-03-04 21:59:30+00:00,346.20500000000004,343.41999999999996,341.305,344.58,341.66499999999996,346.74,356.23,352.685,340.605,334.04499999999996,332.56,330.83,329.955,329.15999999999997,326.065,330.08,L8
2019-03-20 21:59:26+00:00,355.2866666666667,349.56666666666666,352.24666666666667,351.3533333333333,347.4766666666667,356.68666666666667,363.43666666666667,358.27666666666664,346.2033333333333,334.04499999999996,335.36333333333334,333.3566666666666,332.9066666666667,332.2966666666667,331.15000000000003,334.53,L8
2019-05-23 21:59:30+00:00,354.0775,349.09000000000003,351.1575,351.985,349.2375,357.185,363.44,358.47749999999996,347.5225,337.21,335.9875,333.8275,333.8,332.92,331.4175,334.405,L8
2019-06-08 21:59:38+00:00,363.93,358.4125,360.83000000000004,361.75,360.0125,367.28999999999996,371.495,365.13,357.8675,349.53999999999996,344.74,343.3625,345.035,344.3425,342.485,344.085,L8
2019-06-24 21:59:43+00:00,361.23199999999997,356.51599999999996,358.17400000000004,360.736,359.12199999999996,365.83799999999997,370.252,363.974,356.934,348.5875,344.018,342.4,343.908,343.026,341.382,342.126,L8
2019-07-10 21:59:47+00:00,356.705,356.51599999999996,353.6233333333334,355.8966666666667,354.17,361.5683333333333,366.74499999999995,360.25,352.9666666666667,343.38800000000003,340.7633333333333,339.4316666666667,340.41333333333336,339.18333333333334,337.51500000000004,338.325,L8
2019-07-26 21:59:52+00:00,356.705,356.51599999999996,353.6233333333334,355.8966666666667,354.17,356.97999999999996,363.5042857142857,356.6528571428571,349.1114285714286,338.7716666666667,340.7633333333333,339.4316666666667,340.41333333333336,339.18333333333334,337.51500000000004,338.325,L8
2019-08-27 22:00:02+00:00,354.7628571428572,354.4433333333333,352.03285714285715,354.1271428571428,352.78714285714284,355.955,362.62625,356.23875,348.60625,338.5585714285714,339.9371428571429,338.42,339.36285714285714,338.2128571428571,336.13,336.89,L8
2020-02-03 21:59:55+00:00,344.52,344.505,342.58000000000004,343.77,343.195,347.395,355.69,352.64,343.5,335.75,334.31,331.08500000000004,332.38,330.29499999999996,326.42499999999995,328.77,L8
2020-02-19 21:59:52+00:00,345.28999999999996,343.4866666666667,341.3433333333333,342.2966666666666,343.00666666666666,346.9066666666667,355.12000000000006,351.43666666666667,342.79333333333335,335.05333333333334,333.67,330.4666666666667,331.65000000000003,329.6766666666667,325.7733333333333,328.14666666666665,L8
2020-05-09 21:59:15+00:00,346.1033333333333,343.73,341.8333333333333,343.83,343.0533333333333,347.32,355.8766666666667,351.2366666666667,342.7066666666667,334.8466666666667,333.38666666666666,329.8,331.43666666666667,329.73333333333335,325.86,328.06666666666666,L8
2020-10-16 22:00:11+00:00,344.76,343.565,339.38,345.33500000000004,341.32,348.605,357.46000000000004,350.945,342.66499999999996,336.09000000000003,334.9,331.61,331.59000000000003,330.45,326.975,328.69500000000005,L8
2020-12-03 22:00:12+00:00,362.755,358.62,351.82,359.01,358.72,360.31,370.21500000000003,362.53999999999996,356.85,350.79999999999995,345.20500000000004,348.845,330.76,343.48,340.725,329.35,L8
2021-02-21 21:59:53+00:00,358.7,354.97333333333336,349.5366666666667,355.67333333333335,355.09666666666664,357.2733333333333,366.0366666666667,359.5566666666667,355.1566666666667,347.4266666666667,342.3533333333333,343.7866666666667,331.54999999999995,338.80333333333334,336.06666666666666,328.68,L8
2021-03-25 21:59:39+00:00,355.20500000000004,352.1675,347.255,353.1,351.5425,355.4575,364.2175,357.35,351.7825,344.2675,340.5775,340.6675,331.67,336.52,333.08,328.3833333333334,L8
2021-06-29 21:59:44+00:00,346.64000000000004,344.8,342.5466666666667,348.4066666666667,344.49666666666667,352.1033333333333,359.64333333333326,353.37000000000006,346.5466666666666,338.11666666666673,336.2966666666666,333.14,332.13,330.17333333333335,326.08666666666664,327.3966666666667,L8
2021-07-31 21:59:54+00:00,341.845,344.8,338.025,343.1425,339.395,347.065,356.41999999999996,348.71500000000003,341.4225,331.76250000000005,336.2966666666666,327.86,332.13,330.17333333333335,326.08666666666664,327.3966666666667,L8
2021-09-01 22:00:05+00:00,340.65250000000003,344.19,337.6775,343.9125,339.125,347.63,357.64500000000004,349.3375,340.6625,331.63,335.95000000000005,328.4075,332.14666666666665,330.88666666666666,326.16333333333336,327.57666666666665,L8
2021-09-17 22:00:08+00:00,340.948,344.03,338.214,344.71999999999997,339.668,347.686,357.844,349.85,341.332,332.998,335.765,329.578,332.315,330.9875,327.025,328.0125,L8
2021-10-19 22:00:17+00:00,340.42600000000004,343.4975,337.91999999999996,344.32599999999996,339.39799999999997,346.77799999999996,357.154,349.102,341.15,332.95,335.4975,329.744,332.25,331.115,327.1075,327.51250000000005,L8
2021-11-18 21:59:23+00:00,340.835,343.47799999999995,338.41333333333336,344.49666666666667,339.51,346.6666666666667,357.395,349.2483333333333,341.2033333333334,333.445,335.346,330.2416666666667,332.16999999999996,330.676,326.86199999999997,327.574,L9
2021-12-22 22:00:09+00:00,341.42,342.195,337.67571428571426,343.4114285714286,338.9942857142857,346.3314285714286,356.80000000000007,348.5942857142857,341.02857142857147,333.09999999999997,334.07666666666665,329.8528571428572,331.22166666666664,329.38166666666666,325.5783333333333,326.8916666666667,L8
2021-12-30 22:00:08+00:00,341.24285714285713,342.06,337.2357142857143,342.2,337.9814285714286,344.74857142857144,355.45,347.4985714285714,340.15999999999997,332.34857142857146,333.14000000000004,329.2714285714286,330.84333333333336,328.68833333333333,325.01166666666666,327.045,L9
2022-01-07 22:00:05+00:00,344.75374999999997,342.06,341.43,342.2,337.9814285714286,348.22125,355.45,347.4985714285714,343.34250000000003,335.235,335.3357142857143,331.5525,334.48285714285714,333.5957142857143,329.7242857142857,331.23,L8
2022-02-16 22:00:02+00:00,346.4025,342.0728571428571,343.3725,344.7042857142857,340.34142857142854,349.80375,356.4685714285714,349.48,345.02375,337.815,334.76125,333.80875,333.69125,332.66875000000005,328.82375,330.39875,L9
2022-02-24 21:59:52+00:00,346.27666666666664,342.24375,343.0622222222222,344.85999999999996,340.5025,349.5122222222222,356.17625,349.49625,344.62111111111113,337.37333333333333,334.54555555555555,333.5111111111111,333.1877777777778,332.2366666666667,328.18555555555554,329.8977777777778,L8
2022-03-28 21:59:36+00:00,347.03,341.8142857142857,343.73375,344.34857142857146,339.99285714285713,349.45124999999996,355.65142857142854,349.0842857142857,344.69375,337.43249999999995,334.7925,333.62125000000003,334.0725,332.6575,328.4425,330.75125,L8
2022-04-13 21:59:41+00:00,346.98333333333335,342.05375,343.62666666666667,345.14875,340.61,349.75888888888886,356.15250000000003,349.5675,344.8666666666667,337.7755555555555,335.0833333333333,333.7477777777778,334.0266666666667,332.76222222222225,328.7933333333333,330.96555555555557,L8
2022-04-29 21:59:37+00:00,347.5925,342.11571428571426,344.2125,345.3971428571428,340.7642857142857,350.295,356.27285714285716,349.9357142857143,345.38125,338.17875,335.19625,336.3888888888889,334.32375,333.08500000000004,332.59777777777776,331.6125,L8
2022-05-23 21:59:21+00:00,348.4625,342.7857142857143,344.89875,347.25142857142856,342.48285714285714,351.635,357.3857142857143,351.2528571428571,346.67499999999995,339.4325,335.84749999999997,337.0588888888889,335.12625,333.77250000000004,333.21444444444444,332.16625,L9
2022-07-02 22:00:06+00:00,349.90000000000003,344.312,347.7933333333333,350.3,344.762,354.1233333333333,359.086,361.1716666666666,348.88166666666666,341.8016666666667,337.94666666666666,343.07624999999996,337.4433333333333,342.5285714285714,341.02,337.4185714285714,L8
