dates,nzd0553-0000,nzd0553-0001,nzd0553-0002,nzd0553-0003,nzd0553-0004,nzd0553-0005,nzd0553-0006,nzd0553-0007,nzd0553-0008,satname
1999-11-05 22:13:40+00:00,,167.58,245.81,,,,,337.32,333.16,L7
1999-12-07 22:13:41+00:00,,162.97500000000002,243.015,276.86,322.7,337.97,334.76,332.34000000000003,325.745,L7
1999-12-30 22:19:45+00:00,225.01,166.85666666666668,247.66666666666666,270.73,309.33500000000004,322.28,316.78,319.37,313.11333333333334,L7
2000-04-20 22:19:15+00:00,221.37,166.85666666666668,248.79,270.32666666666665,308.2,321.9433333333333,313.30333333333334,315.52,301.78,L7
2000-05-31 22:12:42+00:00,221.37,166.495,245.92249999999999,270.255,310.175,318.045,308.14250000000004,308.25333333333333,291.31999999999994,L7
2000-09-04 22:11:34+00:00,217.73,163.58,244.90333333333334,273.84666666666664,312.00666666666666,321.12000000000006,309.61000000000007,310.6,286.91499999999996,L7
2000-09-20 22:11:14+00:00,217.73,163.58,240.16750000000002,272.1125,306.1125,322.3475,306.5625,311.56666666666666,293.76666666666665,L7
2001-02-27 22:11:06+00:00,,174.34,241.53333333333333,274.44500000000005,301.21000000000004,330.885,313.61999999999995,315.365,306.76,L7
2001-03-22 22:17:09+00:00,214.7,189.62,248.565,270.51,303.46,316.2,311.41,305.35,288.56,L7
2001-04-16 22:10:54+00:00,214.7,189.62,242.28333333333333,270.51,314.455,328.54999999999995,322.03,311.67,300.075,L7
2001-11-26 22:09:21+00:00,199.96,187.05,,300.29,322.15,337.18,336.41,326.71,327.21,L7
2002-02-14 22:09:41+00:00,199.96,178.695,253.28,289.58000000000004,322.15,337.18,336.5,326.71,328.78499999999997,L7
2003-01-07 22:15:16+00:00,287.7,,,313.45,,,,,,L7
2003-03-21 22:09:51+00:00,294.095,,,313.45,,,,,327.89,L7
2003-10-07 21:58:35+00:00,,,,,,,288.99,290.3,,L5
2003-12-26 21:59:30+00:00,,,253.34,282.79,327.63,337.46,288.99,290.3,,L5
2004-01-27 21:59:38+00:00,,,261.01,279.78,322.64,334.435,308.435,308.17,325.59,L5
2004-05-02 22:00:57+00:00,,,261.01,279.78,322.64,321.20666666666665,327.88,307.145,325.59,L5
2004-05-18 22:01:26+00:00,,,261.01,266.6033333333333,310.91333333333336,317.725,327.88,302.6333333333334,325.59,L5
2005-01-13 22:06:52+00:00,,173.32,269.89,283.06,329.55,341.2,336.47,330.17,323.61,L5
2005-02-14 22:07:21+00:00,,210.8,274.24,285.39,329.90999999999997,342.32,338.05,323.82000000000005,318.18,L5
