dates,nzd0326-0000,nzd0326-0001,nzd0326-0002,nzd0326-0003,nzd0326-0004,nzd0326-0005,nzd0326-0006,nzd0326-0007,nzd0326-0008,nzd0326-0009,nzd0326-0010,nzd0326-0011,nzd0326-0012,satname
1999-08-21 21:47:44+00:00,,,240.46,,273.05,,296.63,300.6,302.61,276.05,,295.3,302.03,L7
1999-09-29 21:53:40+00:00,294.43,,240.46,,273.05,,296.63,300.6,312.915,286.95000000000005,309.65,309.685,310.96,L7
2000-04-17 21:46:44+00:00,,303.28,271.69,263.5,284.63,272.94,298.08,303.3,306.36,291.38,287.1,317.16,310.13,L7
2000-05-19 21:46:55+00:00,,296.725,269.32,249.1,286.64,263.12,301.145,304.99,306.36,291.39,287.37,319.665,321.53499999999997,L7
2000-05-26 21:52:36+00:00,,297.15000000000003,273.3,245.98333333333335,285.95,263.12,301.145,304.99,306.36,291.39,279.0733333333333,324.46333333333337,327.2733333333333,L7
2000-07-13 21:52:07+00:00,,297.15000000000003,273.3,245.98333333333335,285.95,263.12,301.145,304.99,303.18,280.60999999999996,271.1025,316.96750000000003,320.31,L7
2000-07-29 21:51:50+00:00,,297.15000000000003,273.3,245.98333333333335,286.53499999999997,251.74333333333334,301.145,304.99,303.18,283.66499999999996,271.974,319.248,323.93600000000004,L7
2000-08-07 21:45:32+00:00,,297.15000000000003,268.4575,238.5325,284.774,244.4675,300.2733333333333,305.37333333333333,308.08666666666664,285.022,269.16333333333336,319.96333333333337,323.55833333333334,L7
2000-08-14 21:51:44+00:00,,297.15000000000003,268.4575,245.224,287.01,253.18,306.10249999999996,311.5375,313.845,287.135,272.8742857142857,321.4114285714286,323.55833333333334,L7
2000-12-04 21:50:58+00:00,322.62,,253.93,265.58,296.44000000000005,261.13,309.9,324.56666666666666,319.7725,292.842,280.474,320.02200000000005,323.33750000000003,L7
2001-01-05 21:51:04+00:00,330.33000000000004,,253.93,281.4225,304.154,261.13,318.98249999999996,324.56666666666666,323.168,301.27500000000003,291.36333333333334,322.7033333333333,326.444,L7
2001-02-06 21:51:02+00:00,330.33000000000004,,,303.17,317.4525,303.63,326.3975,333.78999999999996,331.7675,315.6125,322.7425,329.5425,338.91333333333336,L7
2001-04-04 21:44:30+00:00,330.33000000000004,,299.29,309.81666666666666,315.4025,306.25333333333333,326.76750000000004,334.2033333333333,331.9833333333333,315.675,326.485,327.2325,338.505,L7
2001-05-13 21:50:33+00:00,330.33000000000004,,299.29,309.81666666666666,315.4025,306.25333333333333,317.47200000000004,323.21,326.21500000000003,306.25,326.485,321.02799999999996,333.582,L7
2001-05-22 21:44:42+00:00,330.33000000000004,,299.29,309.81666666666666,315.4025,306.25333333333333,312.845,317.452,321.72799999999995,306.25,316.99,316.635,326.7683333333333,L7
2001-09-11 21:43:02+00:00,,308.55,290.25,293.425,296.145,293.56,303.70000000000005,307.3625,311.71666666666664,289.15000000000003,300.35999999999996,310.55,319.4425,L7
2001-09-18 21:49:05+00:00,322.08,316.635,290.25,299.57,296.145,303.5466666666667,303.70000000000005,307.3625,311.71666666666664,289.15000000000003,312.365,316.036,323.236,L7
2002-01-17 21:43:16+00:00,322.08,318.68666666666667,281.21,310.58,302.3,307.37,324.105,322.94,322.46,319.365,333.65333333333336,333.61,334.56666666666666,L7
2002-02-18 21:43:18+00:00,322.08,313.5775,280.90999999999997,305.0275,297.0,301.78000000000003,320.1066666666667,322.94,322.46,319.365,333.65333333333336,333.61,334.56666666666666,L7
2002-02-25 21:49:35+00:00,322.325,313.5775,280.90999999999997,305.0275,297.0,301.78000000000003,320.1066666666667,322.94,322.46,319.365,334.5175,332.7925,334.56666666666666,L7
2002-03-06 21:43:47+00:00,319.5233333333333,313.5775,280.90999999999997,305.0275,297.0,301.78000000000003,319.0325,324.2,327.46,317.46999999999997,332.83000000000004,332.7925,335.1775,L7
2002-03-22 21:43:16+00:00,307.35,310.52,280.61,305.95666666666665,291.7,298.255,318.8,329.535,332.46,319.01,331.64750000000004,332.2366666666667,333.73,L7
2002-04-07 21:43:17+00:00,294.76250000000005,310.52,287.83500000000004,303.6725,298.66999999999996,297.3433333333333,318.52750000000003,326.43333333333334,327.54999999999995,314.1875,326.4,330.565,333.73,L7
2002-07-19 21:48:57+00:00,294.76250000000005,298.25,287.83500000000004,296.57666666666665,298.66999999999996,297.3433333333333,302.4825,307.13000000000005,320.95,296.98,322.84499999999997,323.02,325.25,L7
2002-08-20 21:48:46+00:00,294.76250000000005,,278.675,293.9066666666667,290.2,300.715,298.68,304.945,318.19,294.332,322.84499999999997,319.02799999999996,320.40999999999997,L7
2002-09-14 21:42:19+00:00,283.84333333333336,,278.675,293.9066666666667,290.2,302.34999999999997,292.97,297.68666666666667,316.1675,292.206,312.3833333333333,315.896,317.4,L7
2002-09-30 21:42:11+00:00,288.88000000000005,,283.77,293.82666666666665,295.54333333333335,302.60999999999996,292.97,301.86,315.454,291.608,309.1566666666667,311.375,316.6275,L7
2002-10-16 21:42:36+00:00,309.2166666666667,,278.125,292.33000000000004,290.495,306.155,280.6,295.7366666666667,313.6575,294.608,316.61999999999995,312.47249999999997,316.6275,L7
2003-01-20 21:42:57+00:00,309.2166666666667,312.0,280.8933333333334,293.04333333333335,288.36333333333334,294.45,309.225,310.56666666666666,318.735,301.0225,315.085,310.995,320.18666666666667,L7
