dates,satname,nzd0326-0000,nzd0326-0001,nzd0326-0002,nzd0326-0003,nzd0326-0004,nzd0326-0005,nzd0326-0006,nzd0326-0007,nzd0326-0008,nzd0326-0009,nzd0326-0010,nzd0326-0011,nzd0326-0012
2005-08-13 21:42:53.446000,L5,,,,,,,303.28,303.63,308.13,276.55,267.30,316.13,
2005-08-20 21:48:42.854000,L5,,,,,,,303.27,300.46,303.33,287.02,278.16,314.52,
2005-08-29 21:42:34.821000,L5,263.38,285.57,273.42,286.38,292.60,272.22,311.99,311.19,311.26,288.18,297.57,319.15,
2005-08-29 21:42:58.794000,L5,257.48,284.64,270.71,284.88,291.20,270.22,311.11,310.28,310.22,286.55,297.29,318.43,
2005-09-30 21:42:58.225000,L5,342.11,330.38,318.72,328.81,331.72,334.22,350.91,355.87,343.31,338.81,355.53,353.80,370.63
2005-11-08 21:48:52.559000,L5,337.99,326.33,315.50,331.83,334.11,331.84,346.99,351.23,344.93,326.25,337.77,335.81,347.61
2005-11-17 21:42:55.245000,L5,275.01,294.26,273.20,289.94,295.80,260.67,278.86,301.13,288.12,,,,
2005-11-17 21:43:19.361000,L5,303.95,315.38,291.60,305.96,315.44,299.50,306.38,319.11,309.71,,,,
2006-01-20 21:44:25.094000,L5,269.60,290.27,256.24,288.29,284.08,265.38,302.86,307.21,307.03,280.83,310.24,302.21,
2006-01-20 21:44:49.210000,L5,281.26,294.25,262.67,291.68,289.26,273.11,308.55,311.71,311.01,285.20,314.94,307.53,
2006-01-27 21:50:46.347000,L5,289.31,300.15,271.05,295.08,296.17,288.77,310.38,316.03,317.18,294.05,321.65,308.76,
2006-02-05 21:45:11.980000,L5,,,,,,,296.07,302.28,304.73,279.93,305.04,304.82,
2006-02-12 21:51:08.090000,L5,276.77,295.53,266.62,285.83,285.57,265.95,304.36,306.32,307.55,288.23,317.20,311.58,
2006-02-21 21:45:08.534000,L5,259.46,295.18,264.73,286.37,283.64,257.79,302.01,305.58,305.16,281.86,309.54,311.27,
2006-02-21 21:45:32.507000,L5,285.19,301.52,273.47,291.56,290.53,273.89,307.44,311.04,309.18,287.59,317.04,316.35,
2006-02-28 21:51:28.213000,L5,307.25,308.81,286.98,298.30,300.25,290.98,314.99,316.23,313.68,296.43,319.70,323.96,334.36
2006-03-09 21:45:28.526000,L5,311.62,314.80,300.38,309.27,314.02,303.83,325.76,329.46,326.34,312.63,332.71,334.18,357.32
2006-03-09 21:45:52.499000,L5,293.26,308.35,288.46,300.24,304.84,292.02,317.70,322.84,319.15,302.79,321.76,325.52,345.54
2006-04-26 21:46:20.696000,L5,,,,,,,295.37,296.01,299.60,280.23,270.71,308.41,
2006-04-26 21:46:44.812000,L5,,303.46,267.42,284.92,280.90,264.78,303.13,302.36,305.42,286.20,279.52,315.16,
2006-08-23 21:54:11.272000,L5,,,,,,,306.77,308.07,304.90,278.46,267.38,308.54,
2006-09-01 21:48:07.347000,L5,,294.66,266.91,289.34,293.24,276.68,311.34,314.73,316.32,294.87,303.23,318.98,
2006-09-01 21:48:31.320000,L5,,291.19,265.57,287.29,292.55,278.62,309.98,313.80,313.77,289.93,301.63,318.55,
2006-09-17 21:48:42.941000,L5,296.78,299.00,279.59,295.38,301.08,289.64,317.41,319.27,316.38,297.07,315.05,323.89,
2006-11-20 21:49:20.699000,L5,290.37,299.06,278.06,293.35,297.84,284.71,311.88,315.21,308.25,292.40,310.19,316.47,
2006-12-06 21:49:29.117000,L5,289.08,299.24,274.54,292.79,313.00,293.46,315.61,320.51,310.33,293.26,309.79,317.97,
2006-12-29 21:55:50.726000,L5,,278.69,255.83,283.11,283.14,271.08,292.44,296.69,297.82,275.36,265.28,,
2007-01-30 21:55:36.438000,L5,273.09,297.72,261.44,287.48,286.38,277.59,302.53,307.49,306.60,279.31,308.82,308.49,
2007-02-08 21:49:26.499000,L5,244.27,301.29,253.88,292.12,287.17,266.07,300.77,307.09,308.93,280.62,313.71,300.13,
2011-01-02 21:44:23.135000,L5,,280.22,229.86,285.38,281.11,272.40,303.27,305.13,305.52,279.20,312.05,313.41,323.40
2011-01-25 21:50:35.036000,L5,,278.57,234.32,286.86,281.65,272.61,304.24,311.29,310.99,275.12,309.36,304.98,
2011-10-24 21:48:35.845000,L5,290.91,289.84,261.40,290.52,292.82,282.62,310.38,317.22,309.45,293.55,311.86,321.39,330.55
2013-10-06 21:56:21.607000,L8,312.83,306.74,298.97,302.54,307.13,303.57,318.10,316.60,315.75,306.99,320.72,338.78,329.07
2013-10-06 21:56:45.562000,L8,340.63,323.82,315.50,327.41,334.87,330.35,352.76,,,367.67,377.14,359.30,361.72
2013-10-29 22:02:22.230000,L8,,,,,261.95,271.67,297.89,299.63,297.62,286.32,,,
2013-11-14 22:02:21.400000,L8,,,,,267.84,270.11,296.87,298.34,298.33,286.98,,,
2013-11-23 21:56:03.944000,L8,298.43,297.41,276.17,300.42,296.37,289.80,308.73,309.70,308.87,302.06,319.65,321.47,327.88
2013-11-23 21:56:27.903000,L8,300.20,298.58,278.65,301.51,297.40,291.40,310.19,310.44,309.84,303.86,321.34,323.03,331.47
2013-11-30 22:02:16.559000,L8,304.18,298.26,278.60,296.34,298.60,290.79,316.10,310.81,309.31,304.53,321.15,321.09,320.57
2013-12-09 21:56:28.323000,L8,300.66,297.16,277.76,299.13,296.44,290.31,317.57,311.47,307.17,304.35,322.71,321.97,329.30
2014-03-06 22:01:13.234000,L8,,289.23,230.72,274.96,263.14,262.51,,,,,,,
2014-05-02 21:54:10.285000,L8,,293.21,247.49,266.14,275.47,273.86,303.06,304.61,306.04,292.45,281.96,313.48,301.68
2014-05-18 21:54:23.552000,L8,,,,,,,,,,,277.34,311.43,300.56
2014-06-19 21:54:11.305000,L8,,,,,,293.24,306.66,306.66,313.44,295.83,304.92,319.01,319.96
2014-07-05 21:54:17.655000,L8,,,,,,,,,,,305.03,318.17,306.18
2014-09-07 21:54:36.706000,L8,276.38,296.31,265.71,282.72,290.75,284.72,305.59,308.37,309.89,299.94,312.77,319.95,318.11
2014-10-25 21:54:40.727000,L8,338.98,323.45,309.17,328.40,342.16,349.95,359.43,385.82,375.31,,,,
2014-10-25 21:55:04.686000,L8,338.83,321.85,308.44,327.15,340.58,347.96,357.94,386.62,377.96,,,,
2014-11-01 22:00:50.529000,L8,,288.68,240.06,265.26,276.36,274.69,300.37,300.88,297.89,287.53,308.45,,
2014-11-17 22:00:50.637000,L8,295.77,303.86,274.43,298.33,294.09,293.50,310.76,310.02,309.21,302.25,319.31,324.11,334.11
2015-01-04 22:00:41.874000,L8,285.50,292.13,268.87,294.91,289.02,286.33,304.51,306.84,307.67,300.98,320.50,318.71,341.32
2015-03-09 22:00:18.465000,L8,,292.77,232.27,289.39,278.60,284.25,301.29,306.17,310.22,297.52,318.49,314.60,309.54
2015-04-03 21:53:50.839000,L8,321.35,313.92,291.75,309.66,305.95,331.08,350.45,345.37,354.70,343.04,364.86,361.40,354.90
2015-04-03 21:54:14.789000,L8,,294.35,236.73,289.78,271.93,281.28,299.25,304.96,307.97,295.71,313.89,314.06,304.89
2015-05-12 21:59:40.983000,L8,,,,,,,,,,,306.84,312.13,303.75
2015-05-21 21:53:31.594000,L8,325.54,308.75,293.55,305.93,306.02,317.18,325.03,320.82,327.66,325.90,332.57,330.95,328.52
2015-05-21 21:53:55.557000,L8,325.41,309.01,293.55,306.06,306.27,317.51,325.47,321.20,327.88,326.24,332.65,330.91,328.85
2015-08-16 22:00:22.731000,L8,,,,,,,,,,,305.68,310.24,302.40
2015-08-25 21:54:15.555000,L8,,,,,,270.24,304.96,307.15,308.57,294.27,,,
2015-10-19 22:00:41.924000,L8,275.97,288.32,271.65,287.88,286.24,286.21,299.29,302.84,299.62,283.28,,,
2015-12-06 22:00:46.946000,L8,,,,,,,,,,,,300.32,298.01
2015-12-31 21:54:58.788000,L8,294.60,292.77,274.63,298.14,287.72,287.29,312.72,324.29,310.65,300.19,321.67,319.86,312.49
2016-01-23 22:00:44.120000,L8,350.82,332.43,333.19,338.19,333.23,341.26,351.07,347.99,351.64,356.11,370.56,365.74,364.73
2016-02-01 21:54:31.283000,L8,342.90,320.80,319.21,308.92,316.46,329.04,354.52,372.25,363.34,372.14,,,
2016-02-01 21:54:55.246000,L8,347.12,323.16,319.42,310.78,317.47,330.12,355.11,373.41,364.31,372.85,,,
2016-02-24 22:00:32.934000,L8,295.69,297.81,277.09,291.41,284.81,287.78,303.45,306.24,311.16,303.56,320.14,319.07,340.94
2016-03-04 21:54:21.556000,L8,297.65,295.02,272.40,292.06,284.80,286.70,303.86,308.18,311.77,302.14,316.54,316.61,355.47
2016-03-04 21:54:45.519000,L8,297.69,294.86,269.88,291.99,284.54,286.64,303.78,308.05,311.63,301.42,316.43,316.45,355.34
2016-03-20 21:54:15.119000,L8,306.41,298.60,287.01,294.97,285.07,287.92,308.38,309.46,316.95,302.70,317.98,318.79,336.37
2016-03-20 21:54:39.082000,L8,305.45,298.31,282.75,294.59,284.99,286.96,307.86,309.32,316.13,303.73,318.06,319.22,337.67
2016-04-05 21:54:06.527000,L8,,293.31,234.82,285.75,266.95,274.33,300.71,303.09,307.46,294.10,,,
2016-04-05 21:54:30.482000,L8,262.46,297.71,250.05,291.51,274.05,283.68,304.93,306.54,311.31,298.21,314.99,317.45,311.37
2016-04-28 22:00:13.508000,L8,,292.13,231.40,283.97,,,,,,,310.60,309.33,302.15
2016-05-07 21:54:03.416000,L8,,,,,257.48,275.51,303.01,306.32,310.65,297.67,312.45,316.64,314.89
2016-05-07 21:54:27.379000,L8,,,,,,270.38,300.36,304.58,308.57,295.06,310.79,313.65,309.69
2016-06-15 22:00:21.016000,L8,,,,,,,259.64,299.16,304.60,288.60,,,
2016-07-01 22:00:30.433000,L8,,,,,,,257.16,296.51,303.08,280.91,,,
2016-07-26 21:54:52.598000,L8,,,,,,,,,,,304.17,313.15,310.82
2016-08-11 21:54:30.396000,L8,,,,,,274.35,300.84,304.64,307.92,295.79,309.24,318.08,317.01
2016-08-11 21:54:54.359000,L8,,,,,269.01,276.24,301.42,305.12,308.41,296.53,310.42,318.89,319.81
2016-08-27 21:54:38.045000,L8,,,,,,,,,,,307.28,312.12,308.14
2016-08-27 21:55:02.012000,L8,,,,,,,,,,,307.06,311.93,307.78
2016-09-12 21:54:42.081000,L8,309.64,300.24,289.47,299.62,296.77,293.19,312.28,313.86,316.31,310.21,321.55,326.55,357.71
2016-11-15 21:54:48.578000,L8,294.65,296.36,272.75,297.18,291.85,287.66,310.55,309.32,307.74,303.09,317.57,321.80,315.68
2016-11-15 21:55:12.541000,L8,294.10,296.16,272.67,297.06,291.85,287.26,310.32,309.36,307.63,303.34,317.41,322.00,315.94
2016-11-22 22:00:59.693000,L8,,286.37,238.11,281.95,274.56,273.56,298.06,298.47,295.63,287.10,,307.12,298.69
2017-01-09 22:00:50.195000,L8,294.87,293.48,269.84,290.59,286.05,286.93,304.68,306.69,306.50,300.31,316.04,321.86,356.33
2017-01-25 22:00:44.753000,L8,350.50,315.99,323.67,299.46,294.40,334.72,362.59,353.14,330.76,319.19,329.71,345.73,359.05
2017-02-03 21:54:29.385000,L8,360.56,339.12,341.56,364.03,,,,,,,,,
2017-02-03 21:54:53.348000,L8,358.94,337.98,340.33,363.33,,,,,,,,,
2017-04-15 22:00:06.096000,L8,,,,,274.97,268.30,295.59,297.14,302.17,285.73,,,
2017-05-01 21:59:55.729000,L8,,,,,258.87,260.62,298.79,302.49,298.48,287.06,264.00,311.36,306.73
2017-10-01 21:54:42.738000,L8,313.06,309.87,284.40,301.86,297.45,301.36,326.72,317.83,316.97,309.10,321.69,328.33,328.15
2017-10-01 21:55:06.697000,L8,313.26,310.20,284.63,301.93,297.48,302.05,328.78,318.05,317.28,309.43,322.05,328.91,328.66
2017-12-04 21:54:37.226000,L8,283.71,291.15,243.21,287.23,276.41,284.97,305.11,308.68,306.64,298.70,314.50,318.67,318.68
2017-12-04 21:55:01.189000,L8,290.61,294.68,251.18,292.20,281.04,289.47,309.79,310.96,310.55,302.92,318.59,323.03,322.82
2017-12-11 22:00:48.493000,L8,290.66,293.76,272.07,291.96,282.87,288.50,308.80,309.48,308.64,300.70,316.96,319.88,323.02
2018-01-12 22:00:43.434000,L8,,,,,,278.73,302.57,310.37,309.45,305.49,315.51,316.03,318.34
2018-02-22 21:54:13.622000,L8,314.79,305.41,295.16,308.66,305.34,319.16,325.70,331.91,336.49,321.44,340.91,338.13,333.60
2018-02-22 21:54:37.577000,L8,258.29,291.03,242.59,289.60,276.90,276.08,301.41,305.59,302.45,291.47,308.23,310.97,298.72
2018-03-10 21:54:04.984000,L8,,,,,,,,,,,311.23,312.01,304.32
2018-03-10 21:54:28.942000,L8,,,,,,,,,,,311.20,311.84,304.20
2018-04-11 21:53:49.309000,L8,,288.68,237.59,267.69,268.11,266.77,298.29,303.21,304.54,290.61,281.24,310.35,303.39
2018-04-18 21:59:55.573000,L8,,289.59,233.95,271.12,255.90,264.86,,,,,,,
2018-08-01 21:53:46.752000,L8,,,,,,,,,,,310.47,314.45,310.78
2018-08-01 21:54:10.706000,L8,,,,,,,,,,,309.63,313.60,309.60
2018-08-24 22:00:09.684000,L8,,,,,,,,,,,301.08,307.72,300.66
2018-09-09 22:00:15.248000,L8,,,233.36,262.50,266.60,271.49,304.96,307.37,308.94,288.64,272.83,313.75,318.25
2018-10-04 21:54:38.470000,L8,329.45,321.82,322.03,339.37,344.73,347.24,345.82,342.79,346.04,340.30,353.17,351.60,363.57
2018-10-20 21:54:44.595000,L8,299.75,299.44,271.86,299.94,293.58,294.44,315.65,317.36,313.98,306.71,322.25,330.80,328.89
2018-11-05 21:54:24.009000,L8,293.16,296.58,265.41,296.43,291.84,289.85,317.13,316.99,313.84,306.81,322.20,326.42,381.62
2018-11-05 21:54:47.964000,L8,292.82,296.23,264.58,295.94,291.58,289.60,316.42,316.41,313.48,306.10,321.31,326.21,380.53
2018-11-12 22:00:35.361000,L8,294.00,295.90,271.86,295.95,291.03,290.72,311.15,320.58,312.34,305.91,321.50,327.56,326.12
2019-01-08 21:54:43.803000,L8,292.97,300.25,268.50,298.01,292.15,290.37,320.32,324.34,315.45,303.29,318.93,320.20,324.04
2019-01-24 21:54:39.913000,L8,,291.80,239.03,287.11,271.97,273.63,305.08,303.99,298.39,292.65,311.90,309.92,304.98
2019-01-31 22:00:25.273000,L8,290.77,291.26,255.60,292.83,287.39,288.71,305.46,309.16,309.45,301.83,313.24,318.03,322.43
2019-02-09 21:54:13.722000,L8,281.59,289.55,245.51,293.76,279.74,285.79,304.21,306.24,308.10,300.78,315.72,313.64,317.40
2019-02-09 21:54:37.685000,L8,282.97,289.68,246.49,293.61,280.88,285.64,304.19,306.64,308.14,301.25,315.84,314.19,321.06
2019-02-16 22:00:23.352000,L8,293.17,294.47,273.10,296.86,290.50,291.64,313.41,312.49,315.78,302.47,319.85,324.48,330.56
2019-02-25 21:54:10.323000,L8,318.76,305.69,253.32,299.15,290.25,287.04,312.51,311.05,315.25,304.10,325.63,323.48,325.46
2019-02-25 21:54:34.274000,L8,,287.42,230.43,288.90,265.53,268.84,,,,,,,
2019-08-04 21:54:57.018000,L8,,,,,,,,,,,280.19,318.32,317.42
2019-08-27 22:00:50.444000,L8,,273.71,241.35,272.35,269.91,264.65,298.67,302.45,303.48,293.95,308.26,312.48,317.06
2019-10-07 21:55:14.925000,L8,,274.77,238.68,283.38,270.67,266.23,,,,,,,
2019-10-30 22:01:02.711000,L8,,273.86,235.20,275.00,267.59,262.70,,,,,,,
2019-11-24 21:55:11.489000,L8,289.12,298.66,254.29,294.04,290.22,289.44,307.20,309.74,306.99,301.15,316.31,331.53,375.98
2019-12-10 21:54:46.808000,L8,288.17,294.50,249.01,293.73,288.18,287.01,305.46,308.19,307.78,302.81,324.26,346.32,350.75
2019-12-10 21:55:10.771000,L8,291.02,296.82,252.93,296.36,290.63,289.37,308.86,309.85,311.23,304.92,328.44,350.05,352.44
2019-12-26 21:54:43.314000,L8,283.37,294.69,244.35,290.87,283.95,285.62,303.37,307.39,304.41,298.98,315.89,332.98,349.20
2019-12-26 21:55:07.269000,L8,286.35,296.72,247.30,293.42,286.41,287.28,306.94,308.50,307.33,303.53,319.47,336.63,352.02
2020-01-02 22:00:51.777000,L8,575.57,309.20,295.92,321.74,327.16,358.11,364.63,333.52,336.61,339.19,344.19,377.08,
2020-01-11 21:54:39.654000,L8,282.61,287.80,237.76,287.02,279.42,282.16,299.97,306.25,303.86,296.26,314.20,332.65,350.01
2020-01-11 21:55:03.613000,L8,285.42,290.68,240.13,290.25,281.68,285.55,303.58,308.28,306.53,299.93,315.68,335.56,353.52
2020-01-27 21:54:35.181000,L8,292.02,300.40,245.44,293.55,283.12,284.94,306.47,310.26,307.98,297.77,319.51,339.27,334.11
2020-01-27 21:54:59.135000,L8,236.86,294.42,236.41,289.87,277.00,281.73,304.64,304.83,302.96,295.13,313.86,335.78,331.26
2020-02-19 22:00:40.027000,L8,,296.32,250.89,295.02,289.20,289.11,320.96,307.45,313.38,304.72,317.79,346.14,347.17
2020-03-15 21:54:43.464000,L8,,,,,,,,,,,316.19,315.10,323.61
2020-03-31 21:54:34.104000,L8,,,,,,,292.29,296.76,305.41,293.28,312.76,310.51,314.30
2020-04-16 21:54:27.566000,L8,,,,,254.15,276.81,299.24,306.35,307.92,293.86,,,
