dates,satname,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
2004-08-26 21:36:59.731000,L5,316.17,301.86,297.35,280.39,273.39,267.77,264.47,274.08,274.62,273.84,270.76,279.76,283.62,277.24,286.53,285.97,289.65,290.20,286.46,291.09,291.58,296.15,290.74,295.13,291.68,290.02,284.29,291.40,295.92,293.64,293.36,289.31,292.00,284.57,293.13,289.81,299.61,302.45,308.54,313.48,314.67,309.26,297.25,267.55,263.76,271.48,237.50,,
2004-09-18 21:43:46.845000,L5,302.66,291.48,288.21,271.05,267.52,264.63,266.92,275.54,275.80,274.18,268.69,278.90,283.25,284.86,283.81,285.70,294.29,292.42,287.06,286.56,291.04,290.27,295.01,294.88,290.17,290.45,285.41,291.36,294.10,293.45,289.07,287.82,290.05,289.21,296.61,297.30,299.33,303.55,309.11,312.20,302.44,299.23,291.73,267.05,262.03,267.06,,226.22,235.16
2004-10-20 21:44:28.706000,L5,296.20,285.67,281.76,266.10,264.35,263.76,264.84,271.77,275.95,272.56,266.47,279.89,279.36,280.54,284.14,286.00,287.51,289.06,279.92,285.87,289.86,288.54,293.60,296.90,289.16,285.72,284.54,286.67,291.64,293.27,292.91,288.37,292.43,296.28,298.57,300.03,301.71,307.60,317.00,308.46,307.41,299.09,291.34,265.25,262.21,276.20,,221.55,239.57
2004-12-07 21:45:24.093000,L5,298.39,285.03,281.30,266.84,262.53,256.33,257.24,267.35,267.87,266.22,266.07,286.85,284.82,286.13,291.16,293.14,295.67,294.74,298.34,294.71,305.26,297.99,292.71,292.90,289.54,284.83,280.91,285.53,289.78,285.08,281.03,282.09,285.38,303.63,306.29,307.31,312.41,315.51,323.05,320.58,318.45,313.70,298.96,271.34,254.37,273.72,212.43,220.46,234.49
2004-12-23 21:45:40.703000,L5,287.24,280.95,279.36,264.93,258.49,253.52,255.62,265.56,263.97,264.95,261.09,273.40,276.61,289.97,297.28,296.45,296.81,298.61,297.72,297.82,304.19,304.37,309.06,306.16,293.72,287.38,287.99,286.01,290.12,283.78,282.37,284.70,283.69,290.09,294.77,309.20,309.53,311.98,321.27,316.67,311.82,309.45,305.70,289.92,269.94,274.77,234.51,222.24,226.53
2005-01-24 21:46:06.161000,L5,297.11,290.22,288.84,276.63,275.37,271.05,275.70,286.50,281.85,288.28,279.22,301.15,300.20,297.63,301.54,300.33,300.55,300.58,301.79,309.66,310.69,307.59,305.19,308.83,305.58,298.60,301.82,300.07,296.30,296.69,297.36,297.71,304.08,307.70,311.16,313.96,317.82,320.53,321.62,319.53,318.84,312.48,297.13,282.55,283.87,287.41,246.23,228.07,254.00
2005-02-09 21:46:19.482000,L5,261.79,263.36,262.11,241.63,236.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.62,211.74
2005-02-18 21:40:18.476000,L5,306.11,298.68,290.75,277.14,271.67,267.35,265.32,271.58,269.33,265.49,268.42,272.61,275.87,272.44,283.42,284.16,287.10,284.40,286.07,289.14,292.30,292.35,301.94,299.82,296.40,292.53,292.44,297.30,291.76,282.53,284.41,283.21,287.07,293.00,295.17,296.18,301.13,297.77,305.48,309.17,306.32,301.74,300.29,282.57,274.04,277.94,,229.72,234.45
2005-02-25 21:46:35.721000,L5,311.22,303.74,297.88,279.27,279.16,275.34,280.07,285.49,285.53,283.25,279.98,288.18,287.82,289.64,295.12,299.20,297.61,295.84,301.43,299.01,300.01,302.28,306.65,314.14,306.80,305.25,298.33,298.12,305.88,296.92,294.66,299.60,297.70,299.74,302.11,301.07,305.71,309.08,309.78,314.74,314.24,308.30,299.21,289.11,287.11,289.01,265.69,239.28,288.08
2005-04-30 21:47:03.060000,L5,319.97,302.65,300.34,288.87,278.39,281.81,284.14,285.38,292.02,288.29,287.78,294.68,291.29,297.08,315.74,306.50,302.14,310.94,309.54,312.30,308.92,303.52,313.66,318.47,310.05,304.40,304.98,314.17,310.29,304.71,302.80,306.18,312.59,322.55,307.79,317.81,322.86,336.70,338.36,331.66,364.69,326.36,317.05,322.53,311.35,308.34,304.75,298.07,
2005-05-09 21:40:56.205000,L5,354.92,336.17,333.19,327.19,333.85,328.74,348.23,343.68,337.67,350.88,357.23,347.90,342.84,345.74,347.49,346.88,347.25,353.65,357.15,364.41,357.74,361.23,357.62,347.71,356.84,353.24,351.43,342.98,343.37,341.42,341.03,339.38,337.48,341.89,352.72,347.30,344.12,347.97,356.53,351.88,342.90,342.22,331.19,327.38,317.64,326.47,331.08,,
2005-06-01 21:47:18.718000,L5,315.62,302.73,300.29,288.88,285.46,289.97,301.77,331.92,299.81,282.22,273.50,285.70,285.94,282.60,283.43,291.45,293.09,298.85,295.86,300.79,298.82,295.87,305.04,307.03,304.09,299.53,291.35,298.16,302.14,296.57,296.13,288.94,293.65,298.42,297.30,305.07,304.77,311.20,313.73,316.50,312.97,307.36,297.96,287.22,275.15,281.66,264.35,,
2005-06-10 21:41:12.271000,L5,323.93,315.66,302.32,288.57,280.56,274.23,277.75,281.10,282.82,282.62,282.08,281.86,290.57,284.88,288.82,292.54,296.99,292.88,297.27,299.27,301.67,300.34,302.06,306.86,304.18,294.65,294.60,302.00,307.22,300.91,298.23,292.63,292.26,302.98,302.98,305.13,311.56,315.13,318.90,318.89,320.49,310.65,309.20,295.94,279.75,287.90,251.05,,
2005-06-26 21:41:16.724000,L5,321.85,305.60,304.45,289.96,279.36,274.54,272.86,279.37,278.76,277.84,276.94,283.10,291.60,285.59,289.08,298.29,299.95,294.21,297.57,297.00,302.34,301.19,301.82,303.72,302.35,299.37,300.74,302.74,304.95,305.53,296.71,292.28,295.29,297.73,298.99,301.69,307.04,313.92,316.86,316.73,313.71,307.60,303.61,293.64,279.02,284.27,248.22,,
2005-07-12 21:41:23.560000,L5,323.00,304.10,301.84,294.00,282.22,279.77,276.41,281.14,278.83,283.30,287.47,294.31,293.51,289.10,301.69,296.80,303.48,299.31,304.91,305.68,306.66,303.78,305.40,312.53,305.12,299.42,300.03,303.68,307.34,306.70,300.11,295.72,296.55,304.69,302.77,306.41,313.71,312.62,319.88,318.58,316.97,309.23,302.93,295.27,280.02,284.82,248.76,,
2005-07-19 21:47:39.248000,L5,293.82,282.01,278.10,261.54,257.17,243.06,237.37,,,,,255.27,259.65,255.21,252.19,229.24,267.62,262.35,265.14,258.78,270.60,269.66,272.33,274.95,270.08,270.13,266.71,257.82,277.10,274.81,261.56,254.82,256.51,,,,,269.84,295.66,295.51,290.97,280.98,270.26,252.11,,,,,
2005-08-13 21:41:41.670000,L5,315.28,302.01,299.49,283.84,278.18,273.36,273.39,281.10,283.47,279.28,283.74,283.18,288.81,287.78,291.96,295.54,299.08,301.15,302.66,295.04,305.80,307.57,307.64,310.08,305.13,297.94,297.81,303.25,304.73,302.12,304.81,296.17,298.39,302.96,303.87,305.04,312.26,312.36,320.95,316.15,309.95,306.67,301.79,290.09,279.76,284.74,251.07,,
2005-08-29 21:41:46.875000,L5,320.94,305.97,301.34,283.31,277.48,275.58,275.27,282.91,284.20,289.38,276.50,284.15,286.51,287.28,291.88,289.67,301.01,296.61,300.36,298.68,304.28,306.66,307.32,313.23,303.88,301.47,301.42,308.12,311.91,305.09,308.33,300.39,298.24,300.26,303.26,307.45,309.30,312.12,321.68,315.78,313.46,311.17,308.96,290.94,286.77,290.23,224.70,241.15,242.56
2005-11-01 21:41:44.104000,L5,,329.04,332.18,329.73,334.11,337.26,352.92,351.22,363.16,352.39,360.80,357.95,345.18,351.64,341.42,339.17,345.62,347.67,351.34,348.76,351.67,344.34,351.08,356.08,359.09,359.15,353.42,355.74,348.51,343.04,342.47,345.05,343.16,341.24,335.81,334.76,334.86,341.84,334.85,333.92,332.82,324.78,320.96,319.83,322.71,324.36,325.42,,
2005-11-08 21:48:04.756000,L5,316.81,306.45,304.67,287.55,291.93,288.17,303.48,306.92,305.76,305.74,296.21,299.54,307.27,300.67,304.82,308.46,303.60,302.46,304.37,303.81,306.59,313.12,309.03,316.02,307.84,306.91,307.00,306.94,316.05,313.36,306.58,310.00,309.94,312.26,318.23,319.15,325.93,323.00,316.97,314.72,315.28,310.31,305.41,292.09,287.98,294.77,282.70,285.98,292.59
2005-11-17 21:42:07.585000,L5,274.54,262.87,261.87,248.72,246.34,241.50,242.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-24 21:48:28.120000,L5,301.78,292.70,291.28,273.04,274.18,279.97,284.77,293.03,295.93,303.93,311.58,318.30,352.63,367.95,,,,354.45,362.78,338.25,327.67,334.49,324.02,314.35,310.08,304.52,305.15,299.60,304.81,300.23,297.88,301.81,305.65,305.81,313.32,313.20,320.87,325.24,330.45,321.69,321.91,317.43,313.93,305.44,280.01,286.93,267.32,269.60,243.44
2006-01-27 21:49:58.544000,L5,300.37,289.29,280.38,265.68,263.52,256.87,257.77,262.26,268.49,274.99,271.90,289.74,304.62,315.95,305.64,,334.65,290.03,296.34,298.52,299.57,302.50,318.47,332.22,329.20,349.59,333.01,,359.78,325.49,325.14,313.93,300.50,295.51,291.28,300.79,303.95,306.17,342.51,353.48,318.64,342.62,339.38,344.08,,309.89,226.27,238.11,250.00
2006-02-12 21:50:20.287000,L5,303.44,293.84,291.60,274.22,268.79,267.64,270.29,277.41,280.03,274.94,278.21,283.13,284.09,283.99,291.98,292.94,292.09,292.65,294.84,292.90,299.52,301.07,306.18,304.66,300.82,297.12,292.88,298.50,300.26,298.40,291.43,296.97,295.05,296.94,293.68,302.20,302.62,304.90,313.79,311.93,309.05,304.49,298.05,291.38,279.64,285.98,221.51,236.20,244.74
2006-02-28 21:50:40.410000,L5,317.99,306.89,308.82,292.73,293.25,286.59,292.25,296.80,303.06,312.22,304.92,304.65,323.98,319.45,314.54,317.80,319.47,322.17,316.49,321.95,323.75,319.61,327.95,329.46,327.88,324.09,314.31,316.86,319.01,315.21,310.93,311.23,312.88,312.22,314.28,319.24,320.02,323.84,328.18,324.18,319.64,318.91,311.64,298.87,296.14,303.87,300.94,283.47,266.79
2006-04-10 21:45:17.175000,L5,291.20,289.90,278.19,270.65,270.76,269.66,269.67,271.97,261.08,260.72,256.82,266.79,263.10,261.86,288.56,292.88,302.89,286.29,,,261.36,294.65,278.44,292.35,285.11,283.43,275.91,295.54,297.01,289.99,287.45,285.00,281.44,281.20,284.49,295.40,301.61,293.45,283.86,295.87,305.47,301.50,296.40,285.18,273.54,257.58,212.51,219.57,200.40
2006-06-13 21:46:13.914000,L5,324.71,309.53,308.03,286.70,285.92,279.66,278.35,284.39,284.96,281.07,279.64,297.81,293.34,290.68,299.28,298.80,299.07,300.93,302.27,306.25,311.32,306.49,310.79,320.66,308.99,303.54,301.34,306.12,309.12,308.77,304.27,302.32,301.33,302.94,304.63,309.36,305.97,310.36,314.46,313.87,314.61,308.95,300.59,286.49,277.19,283.28,266.66,242.82,
2006-07-22 21:52:58.572000,L5,318.31,302.17,300.66,280.96,270.06,267.86,268.31,274.41,278.55,273.89,268.20,281.54,284.48,283.36,282.37,287.01,285.12,284.48,284.17,292.28,292.24,296.64,300.48,303.68,294.50,293.73,288.27,288.41,300.38,296.39,295.50,292.08,288.60,280.47,284.30,289.70,291.17,297.37,301.60,301.46,305.32,301.49,292.27,269.02,261.93,268.16,229.00,222.76,213.26
2006-08-23 21:53:23.469000,L5,312.60,300.31,300.83,280.32,273.38,269.75,269.83,279.38,277.88,279.89,277.12,288.33,288.21,287.91,290.60,298.09,293.45,295.49,300.22,301.99,284.89,288.46,282.72,298.31,297.27,295.36,291.23,292.04,301.33,298.55,290.31,296.13,299.76,294.48,298.96,302.31,305.63,309.03,313.04,316.29,316.75,307.52,299.71,277.02,270.62,292.36,239.22,,
2006-09-01 21:47:19.401000,L5,326.50,301.58,298.68,281.76,274.47,271.82,276.82,309.98,282.23,277.60,278.26,288.03,336.28,356.36,327.94,295.26,,348.94,299.07,296.67,293.38,292.70,294.21,318.45,325.51,301.80,292.86,288.80,293.13,302.25,296.21,297.79,299.01,298.97,300.48,293.51,292.02,307.32,313.59,311.96,306.18,307.28,303.42,279.07,271.95,283.34,233.59,235.99,228.61
2006-09-17 21:47:31.164000,L5,310.47,297.00,294.89,276.72,271.62,268.34,267.71,277.04,278.51,283.63,278.78,287.49,287.83,287.32,291.59,293.63,298.02,296.77,301.39,298.31,299.51,297.19,297.95,303.29,296.83,294.41,292.91,293.21,297.04,294.35,299.94,299.09,298.88,294.03,296.41,300.17,304.10,308.68,312.79,314.92,310.35,306.65,296.12,273.36,272.52,282.14,231.78,233.37,235.97
2006-10-03 21:47:41.787000,L5,281.88,274.15,266.09,255.63,249.89,248.19,253.44,258.93,251.19,,252.23,260.11,260.03,256.85,257.07,260.99,266.90,272.31,272.37,267.64,270.98,274.32,280.22,284.68,281.20,276.23,262.03,274.70,278.75,275.71,270.35,259.32,,,,,,,,,,,,,,,,213.57,220.97
2006-10-10 21:53:56.892000,L5,308.44,299.02,295.54,279.46,274.67,274.45,277.08,284.03,279.61,272.57,264.28,281.92,278.29,279.32,283.47,285.41,291.13,292.94,295.48,297.27,300.38,305.42,307.88,309.34,306.17,301.72,296.32,301.50,301.79,300.95,301.80,291.06,290.57,290.71,291.20,295.12,298.35,300.39,305.59,307.41,304.58,304.39,299.77,279.54,280.12,288.24,221.83,231.79,234.79
2006-11-27 21:54:23.315000,L5,319.85,314.13,310.85,304.00,308.54,315.00,319.99,324.79,336.34,339.39,343.62,346.45,351.36,350.48,,351.07,347.73,358.52,346.58,355.22,345.15,346.25,346.66,347.87,344.42,341.53,335.33,331.70,330.53,329.37,331.44,329.72,340.10,338.95,339.96,343.21,344.94,354.31,350.86,348.36,347.36,345.16,349.92,336.91,319.55,320.82,331.61,,
2006-12-06 21:48:41.029000,L5,335.74,330.68,315.72,321.52,315.84,317.02,332.23,336.15,335.63,347.90,367.50,344.29,356.62,354.21,,,357.79,363.57,359.96,361.06,369.69,369.00,371.32,376.83,359.68,351.27,352.00,352.75,346.45,344.75,343.36,342.38,345.20,350.48,358.51,360.24,360.67,370.14,369.82,366.79,370.05,364.94,364.87,360.65,364.53,362.42,357.15,,
2006-12-13 21:54:55.384000,L5,,,,239.92,330.30,338.76,349.63,346.67,341.50,339.88,348.52,348.52,347.00,355.85,,,,,,,,,,,,,,,,361.37,357.77,354.55,364.03,368.78,370.44,374.01,374.51,383.45,390.05,388.17,383.91,378.87,366.64,362.17,360.44,338.55,315.15,,
2007-01-30 21:54:48.635000,L5,294.43,283.52,279.28,266.00,256.37,253.98,255.86,260.90,262.28,263.10,262.15,277.14,276.66,275.09,286.03,287.77,292.59,293.17,290.98,289.95,296.01,300.16,287.57,292.55,287.44,280.23,276.84,283.91,281.25,277.79,272.88,278.26,278.60,288.55,292.61,294.70,294.83,301.39,308.95,306.80,304.79,298.29,295.44,270.31,259.19,266.54,,221.48,227.04
2007-02-08 21:48:38.839000,L5,305.66,297.64,291.51,280.23,276.10,275.79,280.04,282.33,283.11,281.84,280.26,282.78,285.45,285.37,290.36,295.34,298.55,299.28,294.38,294.58,295.84,303.70,308.03,313.69,305.34,303.66,299.69,303.80,300.32,299.21,296.13,296.52,291.85,293.17,299.56,300.63,303.83,305.59,308.32,306.23,307.71,306.96,301.05,287.78,282.77,283.74,239.79,233.10,254.28
2007-02-15 21:54:49.756000,L5,303.28,292.13,293.41,283.11,286.93,295.64,299.72,289.45,273.46,272.39,271.17,276.72,283.73,281.38,289.54,295.23,290.83,289.00,287.75,286.96,288.50,292.85,305.02,310.50,301.55,288.00,287.17,294.94,293.05,291.27,284.22,289.29,292.34,293.71,295.76,300.67,303.09,308.55,305.73,303.52,304.92,296.14,291.76,274.11,262.80,276.19,220.39,231.89,246.77
2011-01-09 21:49:46.887000,L5,,,,,,,,259.23,260.55,260.30,259.76,264.12,265.94,269.87,276.59,281.50,279.80,281.71,278.47,276.37,296.69,283.74,292.46,288.08,277.87,271.38,271.05,277.64,276.84,274.03,271.05,271.02,271.82,273.82,283.29,279.06,270.25,279.88,299.78,292.79,286.31,283.60,276.11,257.59,,,,,
2011-01-25 21:49:47.233000,L5,297.15,288.83,283.17,267.88,267.07,266.92,270.04,277.88,274.85,279.67,274.92,283.11,278.17,276.98,281.53,283.80,285.28,285.86,287.54,283.46,286.82,286.30,289.80,292.59,289.01,289.85,285.00,284.18,282.13,286.02,281.12,282.78,285.99,291.69,289.96,288.98,294.25,296.53,302.84,304.24,298.50,295.17,290.27,277.72,271.91,281.14,227.12,226.27,246.33
2011-03-07 21:43:36.874000,L5,304.20,292.65,287.17,272.52,270.45,270.11,270.36,273.97,273.46,262.75,257.05,270.83,273.43,267.09,281.91,281.93,283.87,281.34,285.28,278.79,281.47,293.81,288.39,292.50,287.61,282.09,278.48,283.34,283.60,278.26,278.93,272.51,273.57,271.08,268.58,271.54,282.52,285.72,299.79,303.27,306.41,299.30,291.30,268.12,259.62,265.34,209.20,219.04,237.33
2011-10-24 21:47:48.042000,L5,306.81,295.70,292.38,279.70,279.46,274.10,270.53,279.05,279.10,277.96,268.75,282.43,282.52,281.99,287.79,291.03,292.13,296.48,297.53,297.55,298.56,303.34,303.53,310.35,305.61,298.84,292.91,293.33,293.16,295.28,289.58,292.65,292.54,294.93,297.02,297.76,303.54,302.72,316.25,308.56,309.16,303.02,301.25,277.50,278.54,280.74,222.81,223.62,238.32
2013-05-31 21:55:43.729000,L8,349.50,327.58,328.15,314.56,305.21,300.56,298.80,304.56,305.75,304.93,300.06,305.95,310.02,311.29,312.54,317.43,317.55,317.53,319.41,319.02,320.38,320.27,322.99,326.36,322.21,316.22,312.95,314.63,315.04,312.37,310.15,308.93,304.28,314.29,315.50,318.53,321.54,324.67,329.86,326.39,324.19,318.62,313.06,304.54,289.26,292.94,276.45,,
2013-06-23 22:01:46.719000,L8,352.41,336.60,330.79,318.54,302.94,295.02,297.06,305.94,305.32,305.55,299.67,306.49,310.46,310.73,311.65,319.98,318.49,318.30,320.30,318.80,320.46,321.18,325.76,327.75,322.02,316.75,314.38,317.49,316.13,313.51,311.56,310.54,306.78,316.11,315.96,317.60,322.97,324.59,330.98,328.29,328.32,321.98,316.26,306.20,288.44,296.41,275.50,227.21,216.49
2013-07-18 21:56:02.364000,L8,351.92,327.03,332.09,314.38,300.41,291.02,294.32,305.28,296.42,304.67,295.21,302.99,305.99,307.41,309.80,316.33,315.93,315.68,317.27,316.70,318.42,318.79,322.88,326.92,321.55,316.71,315.03,316.08,315.10,310.01,308.52,309.57,307.89,312.84,314.19,316.51,320.41,322.82,329.58,,,,,,,,,,
2013-07-25 22:01:49.952000,L8,340.24,325.54,320.16,297.63,292.60,278.79,276.47,294.51,280.59,295.03,282.67,293.12,296.14,296.67,299.50,309.97,307.71,305.97,304.76,301.34,302.03,305.01,304.52,310.47,304.23,302.25,298.24,302.47,304.03,298.21,296.18,293.39,291.13,301.14,302.57,303.58,309.58,308.61,324.42,318.58,317.80,314.71,309.89,294.10,268.48,282.46,239.91,,
2013-08-19 21:55:42.209000,L8,347.63,321.90,322.26,307.89,301.47,308.66,306.54,308.30,308.05,304.03,300.45,307.70,311.64,313.34,314.48,319.52,317.63,319.71,321.37,323.09,326.20,324.35,328.36,329.66,323.20,317.29,311.96,318.05,309.34,307.26,303.90,304.06,304.63,308.79,310.56,310.69,315.84,317.47,326.58,321.84,320.90,315.25,311.23,302.45,295.34,292.14,262.18,225.50,214.58
2013-08-19 21:56:06.167000,L8,344.04,318.83,319.61,305.22,298.96,303.45,300.10,305.31,303.22,300.38,293.77,303.23,307.57,310.04,311.26,316.99,314.82,316.11,318.23,319.27,321.72,316.81,324.12,325.41,318.84,313.39,308.50,313.73,306.70,303.54,301.50,301.26,,,,,,,,,,,,,,,,,
2013-09-04 21:55:42.619000,L8,,249.70,254.37,276.38,267.01,273.35,268.86,272.11,270.90,260.63,264.04,276.70,277.41,272.57,262.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06 21:55:33.702000,L8,327.77,310.82,311.14,294.80,291.55,295.94,292.26,300.57,299.70,300.58,293.85,299.77,303.04,310.08,307.47,313.32,312.35,314.09,313.74,315.17,317.29,325.91,319.96,327.44,315.72,310.67,311.73,310.10,312.54,303.39,302.80,302.10,298.32,305.54,308.11,307.37,312.72,317.48,320.43,331.07,324.90,313.34,309.57,299.97,281.75,288.05,224.30,226.60,216.94
2013-10-06 21:55:57.648000,L8,327.33,310.99,310.85,294.05,290.86,295.12,291.38,299.95,298.52,299.15,293.28,299.23,302.26,308.30,306.88,312.47,311.65,313.27,311.20,314.29,316.45,323.84,319.40,326.39,315.25,310.37,311.01,309.46,312.59,303.10,302.66,301.89,298.01,305.65,308.05,307.43,313.02,317.54,,,,,,,,,,,
2013-10-29 22:01:34.321000,L8,328.05,313.81,311.76,295.84,294.00,295.73,291.64,300.87,298.89,299.58,290.79,299.50,301.13,304.98,305.96,311.67,311.01,312.18,309.92,313.14,314.32,316.34,316.30,325.29,313.41,308.56,308.29,308.50,307.62,303.85,301.06,300.65,297.31,306.38,307.08,307.25,312.99,317.17,321.53,316.45,314.78,309.32,306.27,294.61,281.63,287.51,256.07,229.35,225.99
2013-11-14 22:01:33.487000,L8,334.76,309.70,308.12,293.08,290.84,291.60,287.13,298.30,295.27,293.88,287.74,297.30,300.17,301.36,304.41,310.38,309.41,310.56,308.40,312.30,311.99,314.05,315.37,320.22,312.39,306.89,307.13,307.71,306.68,304.07,299.97,299.50,296.99,304.11,302.40,296.89,300.34,304.89,309.09,308.38,309.49,305.61,292.58,273.44,361.04,362.81,349.80,,
2013-12-16 22:01:21.990000,L8,333.40,314.38,318.36,292.63,289.47,288.22,288.31,297.53,293.81,293.59,285.33,296.07,299.77,302.58,304.15,309.87,309.07,309.48,307.48,307.47,309.36,310.83,311.09,315.74,311.07,304.32,300.97,303.85,305.11,302.41,298.09,297.62,295.51,304.39,301.89,303.21,309.33,313.62,319.42,316.07,313.59,306.29,302.80,288.31,275.27,285.93,226.14,227.41,251.82
2014-01-01 22:01:14.509000,L8,327.28,320.69,318.32,298.89,297.09,301.02,301.99,306.19,314.44,306.97,300.22,308.28,308.31,310.07,308.55,313.67,311.91,316.72,314.34,315.24,314.68,318.51,320.20,324.23,317.98,315.02,306.19,313.11,308.58,306.47,302.43,300.22,297.65,304.15,304.03,303.69,307.50,312.20,319.21,316.83,314.71,307.32,302.86,288.33,276.45,283.94,258.95,260.79,265.40
2014-01-10 21:54:55.235000,L8,341.33,324.30,325.74,306.66,301.02,303.60,306.43,307.91,314.56,309.33,307.26,312.28,314.02,316.11,317.06,319.90,318.59,320.07,321.99,321.99,322.33,324.19,325.96,329.89,324.20,319.23,316.88,316.98,313.45,311.32,309.36,309.42,308.98,312.08,312.93,313.45,319.05,320.77,326.68,324.54,320.04,313.57,310.27,304.30,297.73,294.56,283.83,274.83,264.01
2014-01-10 21:55:19.190000,L8,340.80,323.35,321.51,304.35,300.07,302.19,304.91,307.09,313.08,307.21,304.77,310.73,312.59,314.68,316.23,319.23,318.01,319.30,320.88,321.05,321.71,323.21,325.20,329.16,323.49,318.53,316.28,316.62,313.08,310.88,309.10,308.95,308.48,312.19,313.09,313.72,319.23,321.14,326.74,324.44,320.38,,,,,,,,
2014-01-17 22:00:59.983000,L8,333.32,322.57,322.28,312.24,306.15,316.67,324.30,310.71,318.65,327.43,315.13,322.02,319.33,319.35,338.81,323.84,322.67,322.81,325.69,324.98,326.64,330.62,330.11,331.94,328.07,324.69,318.89,318.18,315.23,313.75,311.61,312.55,311.60,313.64,315.29,317.55,328.19,326.73,329.69,323.37,321.80,316.70,314.58,306.14,298.85,296.98,295.36,278.46,298.18
2014-02-02 22:00:53.662000,L8,321.74,315.03,309.37,303.84,288.80,285.00,282.58,294.91,286.78,289.12,281.56,294.28,293.75,294.24,300.21,306.54,306.05,303.77,303.54,304.88,305.55,306.99,308.65,316.40,307.37,300.70,302.52,304.37,329.30,299.33,294.37,294.80,293.61,305.24,301.77,301.02,306.72,309.64,315.75,315.66,319.77,308.33,300.51,281.64,267.27,281.43,255.39,223.96,310.76
2014-02-11 21:54:32.873000,L8,313.82,291.87,289.55,271.45,263.89,266.25,265.05,264.29,262.76,265.72,263.12,270.77,269.43,267.90,271.53,,,,,,,262.39,269.13,273.88,270.29,258.72,273.52,286.94,285.52,276.57,260.24,257.26,254.45,,,,,,,,,,,,,,,,
2014-02-11 21:54:56.823000,L8,333.08,327.57,325.65,300.78,289.73,290.18,286.98,295.52,290.89,292.21,284.06,295.81,297.34,297.31,304.09,308.15,308.64,308.35,307.26,308.45,308.74,310.18,313.26,318.30,308.30,305.56,304.95,305.68,304.43,299.91,297.92,298.14,296.86,302.29,304.16,304.01,308.46,312.11,317.80,316.08,313.52,305.72,302.12,285.55,272.23,280.52,,,
2014-03-06 22:00:25.321000,L8,330.22,313.87,309.30,299.10,287.42,284.98,282.49,289.96,285.94,287.13,282.19,292.44,292.47,292.30,299.15,306.09,303.93,304.14,301.19,302.68,302.86,304.15,304.12,309.75,306.83,298.49,299.68,304.69,302.04,298.52,290.04,293.77,291.62,297.88,299.10,299.22,304.28,307.59,312.45,312.77,308.13,299.25,293.92,277.88,264.88,280.20,238.46,269.26,213.10
2014-03-31 21:53:53.631000,L8,332.56,330.11,313.07,295.08,292.65,290.82,288.90,297.52,291.43,293.68,281.97,295.36,296.49,297.73,299.77,309.04,308.94,307.82,305.67,307.27,309.04,308.58,312.89,316.02,307.46,304.18,301.92,305.46,307.25,301.91,297.49,298.75,298.11,302.27,304.53,305.48,309.76,311.73,318.26,316.59,314.95,305.12,301.09,281.60,273.38,282.95,245.21,276.07,291.94
2014-04-23 21:59:43.011000,L8,333.52,311.81,309.76,290.49,287.02,283.96,278.00,292.19,286.83,290.65,280.06,290.79,294.89,294.29,287.61,302.55,298.33,297.53,298.79,297.99,298.26,299.98,302.73,299.22,296.05,291.26,281.36,280.41,289.09,258.19,,,,,,,,,,,,,,,,,,,
2014-05-02 21:53:22.380000,L8,340.53,323.95,333.42,300.46,297.05,294.04,291.68,300.31,301.20,304.39,291.85,304.59,300.11,306.73,303.36,311.69,311.87,345.55,319.44,349.15,352.60,313.92,350.70,365.13,318.01,308.99,308.17,309.41,308.60,307.22,302.85,305.13,315.63,313.99,310.24,309.39,344.57,316.77,321.54,319.71,330.97,317.32,311.09,295.06,275.85,287.03,253.77,229.96,214.80
2014-05-02 21:53:46.331000,L8,340.43,323.43,319.37,300.06,296.38,292.30,290.57,299.31,299.39,303.25,290.15,302.93,299.40,305.83,301.93,310.80,310.96,345.10,315.95,313.84,322.93,313.32,316.14,326.58,317.04,308.52,308.03,309.31,308.65,307.23,302.54,305.01,313.52,312.84,310.27,309.31,320.81,316.44,321.11,319.99,329.26,317.04,310.97,294.36,275.19,287.30,253.30,230.25,
