dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048,satname
2015-09-26 21:53:40+00:00,346.14374999999995,326.03499999999997,330.90125,311.91125,300.25,299.6666666666667,300.45,307.085,309.8333333333333,300.6914285714286,289.27285714285716,303.28000000000003,303.63142857142856,304.32375,306.3775,319.8675,318.70625,316.76250000000005,317.12875,310.84625,315.70142857142855,317.50625,322.54857142857145,316.48375,312.43875,309.81,303.98125,313.4142857142857,318.3883333333333,311.59666666666664,307.5142857142857,312.63714285714286,308.79714285714283,317.93285714285713,318.55,316.99142857142857,318.9575,316.64375,341.27625,336.61857142857144,339.59714285714284,327.69625,323.6825,310.50124999999997,296.72625,302.3671428571429,289.68333333333334,249.18199999999996,238.89600000000002,L8
2015-10-19 21:59:54+00:00,345.0222222222222,325.3688888888889,329.74666666666667,310.75666666666666,299.80444444444447,299.49142857142857,300.32714285714286,306.8014285714286,309.20142857142855,301.055,289.61,304.0625,303.97499999999997,304.7688888888889,306.90444444444444,320.22333333333336,319.03222222222223,317.5411111111111,317.58000000000004,311.7877777777778,316.87,318.3988888888889,322.945,317.81444444444446,313.93888888888887,311.19888888888886,305.6433333333333,313.94125,318.56,312.40285714285716,308.3825,313.23125,309.71875,318.53499999999997,319.21625,317.96000000000004,320.1144444444445,318.1433333333333,341.26666666666665,336.6575,338.90250000000003,327.65777777777777,323.8077777777778,310.87,297.4144444444444,303.50625,289.31714285714287,249.005,238.10500000000002,L8
2015-11-13 21:53:46+00:00,345.0222222222222,326.819,329.677,311.921,302.031,302.30125,303.28999999999996,309.89375,312.47,305.6588888888889,289.61,308.3977777777778,308.5422222222222,308.48199999999997,310.415,322.823,321.956,321.408,321.85,315.735,321.8044444444444,318.3988888888889,327.4188888888889,322.037,317.882,314.19899999999996,309.239,317.4344444444444,321.45124999999996,315.5175,311.5,315.6477777777778,312.32222222222225,320.5422222222222,321.6722222222222,320.53444444444443,323.026,321.49699999999996,342.606,338.05111111111114,339.4111111111111,329.004,325.306,313.012,300.588,306.2077777777778,289.31714285714287,249.005,238.10500000000002,L8
2016-01-16 21:53:45+00:00,340.49,323.80285714285714,325.07857142857137,304.48999999999995,295.1871428571429,301.4866666666667,303.52500000000003,309.8966666666667,311.68833333333333,304.0971428571429,287.065,308.01142857142855,308.20142857142855,309.97499999999997,310.5128571428572,321.9642857142857,320.09000000000003,320.5642857142857,320.1714285714285,314.9542857142857,326.505,315.95166666666665,329.4783333333333,322.86,319.95,315.7442857142857,311.42428571428576,322.41,322.5366666666667,318.2133333333333,314.75333333333333,319.3883333333333,316.73833333333334,322.33833333333337,325.21500000000003,324.615,324.2257142857143,324.96714285714285,338.3014285714286,338.63,337.1383333333333,325.8342857142857,324.65857142857146,312.07714285714286,299.5,304.82,284.34749999999997,246.21,234.92666666666665,L8
2016-01-23 21:59:56+00:00,340.49,322.36375,325.20875,302.715,293.88375,298.98142857142864,300.60714285714283,307.42857142857144,308.52714285714285,302.64,286.8128571428571,306.2025,306.66375,316.3328571428571,314.26374999999996,321.9642857142857,323.26750000000004,319.55375,319.22875,314.27875,324.42857142857144,315.73285714285714,327.4557142857143,322.28000000000003,319.4375,314.97375,310.9525,320.59857142857146,320.86,316.6657142857143,313.09285714285716,317.5957142857143,314.9942857142857,320.7714285714286,323.4271428571429,322.5842857142857,323.415,324.4375,337.185,337.3085714285714,335.34285714285716,324.895,323.28375000000005,310.44124999999997,296.95,303.40714285714284,278.95799999999997,244.91250000000002,234.29,L8
2016-02-24 21:59:45+00:00,337.61,321.09857142857146,324.17857142857144,300.65142857142854,293.7142857142857,300.22499999999997,298.7833333333333,307.06,306.65833333333336,301.96571428571434,286.1333333333334,305.63,306.5071428571428,321.46799999999996,314.8514285714286,320.31166666666667,322.7571428571428,319.21999999999997,318.8085714285714,314.8014285714286,326.61,314.90333333333336,328.855,323.82714285714286,320.90857142857146,315.5228571428571,313.29,321.64166666666665,321.2366666666666,318.54333333333335,314.57,317.265,315.8016666666667,321.34333333333336,323.66,323.0983333333333,324.0214285714286,326.52,335.9614285714286,337.13166666666666,332.63000000000005,322.63142857142856,321.1985714285715,308.8014285714286,295.4057142857143,303.8671428571429,277.018,244.14749999999998,233.255,L8
2016-03-04 21:53:33+00:00,339.178,323.5128571428572,322.5728571428572,302.2528571428571,298.5228571428571,299.2314285714286,298.20285714285717,306.48857142857145,305.94428571428574,306.73857142857145,291.0466666666667,308.2871428571429,309.17999999999995,331.4625,318.6714285714285,324.42833333333334,327.2885714285714,323.89142857142855,323.6714285714285,320.91285714285715,325.62857142857143,321.08,328.11428571428576,330.18857142857144,327.04714285714283,321.5057142857143,319.28999999999996,320.78999999999996,321.05285714285714,317.84857142857146,314.1257142857143,316.65142857142854,315.45285714285717,321.07714285714286,323.3614285714285,322.7685714285714,329.34285714285716,332.1257142857143,339.24285714285713,336.5942857142857,332.29,327.74285714285713,323.9971428571429,313.3228571428572,299.2757142857143,309.92,277.5566666666667,243.94400000000002,233.902,L8
2016-03-11 21:59:42+00:00,339.178,326.495,325.5875,302.2528571428571,298.5228571428571,299.2314285714286,298.20285714285717,306.48857142857145,311.77625,312.76875,291.0466666666667,308.2871428571429,315.56624999999997,337.782,324.4975,329.9414285714286,331.86375,329.38374999999996,329.145,327.14875,331.3475,321.08,333.15875,335.85125,333.07750000000004,321.5057142857143,319.28999999999996,320.78999999999996,321.05285714285714,317.84857142857146,319.63625,321.18125,319.74375,325.17625000000004,327.64375,326.9525,333.51250000000005,336.58,343.03,340.0475,335.83125,331.66,327.92875000000004,318.0075,304.66875,314.03375,277.5566666666667,243.94400000000002,233.902,L8
2016-03-27 21:59:33+00:00,339.72200000000004,329.85875,328.3375,301.07166666666666,304.25999999999993,297.465,296.85333333333335,311.8614285714286,316.15875,314.615,294.565,309.4571428571429,316.47375,338.366,326.575,330.5642857142857,332.125,329.7875,332.39874999999995,331.72625,335.755,319.232,337.61625,338.34375,337.065,325.97285714285715,317.6266666666666,324.94428571428574,325.6828571428572,321.90285714285716,322.22624999999994,321.8925,320.44125,327.83000000000004,330.10375,327.18125,334.63375,339.10749999999996,344.34125,341.79,336.7425,332.39625,329.91125,318.275,304.02375,315.07624999999996,269.29200000000003,245.405,235.3166666666667,L8
2016-04-21 21:53:12+00:00,342.726,330.71250000000003,328.99125000000004,302.93833333333333,305.49857142857144,298.27833333333336,297.52333333333337,312.96999999999997,316.8625,315.50125,296.51,309.63428571428574,317.2075,339.25200000000007,327.27625,331.46285714285716,332.73125,330.11749999999995,333.255,332.38374999999996,336.2275,319.89,338.66125,338.95,337.6325,326.46999999999997,318.395,326.0071428571428,327.29714285714283,322.7785714285714,322.89,322.37125000000003,321.04125,328.5,330.75375,327.61,335.24,340.005,344.715,342.195,336.9875,333.15375,330.6475,319.01375,304.20625,315.56624999999997,270.308,245.71166666666667,236.09666666666666,L8
2016-05-14 21:59:24+00:00,344.3533333333333,329.73,329.04999999999995,301.7866666666667,303.34714285714284,295.9433333333333,294.71166666666664,310.4157142857143,314.1225,311.60875,297.40714285714284,305.35714285714283,313.47875,333.88800000000003,324.67,328.95,330.17999999999995,326.71000000000004,329.58500000000004,329.3225,332.38,321.99666666666667,335.18625000000003,336.0725,335.07125,324.65999999999997,315.7916666666667,323.51142857142855,325.7642857142857,321.17999999999995,321.18875,321.115,319.8325,327.52750000000003,329.34625,326.38625,333.65,338.31625,343.9825,341.42875,336.56,332.765,329.84,317.78125,301.02250000000004,314.0075,274.22999999999996,246.75857142857146,236.94142857142856,L8
2016-06-08 21:53:21+00:00,344.2142857142857,329.83555555555563,330.18111111111114,301.69428571428574,302.135,296.44,294.8885714285715,309.365,312.68000000000006,310.3088888888889,296.38,303.7125,311.47333333333336,326.8883333333333,321.9344444444444,325.95,328.47777777777776,325.6077777777778,327.9988888888889,327.0655555555556,329.06,321.99666666666667,335.18625000000003,333.6022222222222,330.9211111111111,324.65999999999997,313.9842857142857,323.51142857142855,325.7642857142857,321.17999999999995,321.18875,321.115,319.8325,327.52750000000003,329.34625,326.38625,333.65,338.31625,343.9825,341.42875,336.56,332.765,329.84,317.78125,301.02250000000004,314.0075,274.22999999999996,246.75857142857146,236.94142857142856,L8
2016-07-17 21:59:49+00:00,347.94428571428574,330.5466666666667,331.83444444444444,304.79285714285714,304.53249999999997,298.4685714285714,297.69714285714286,311.57,314.7422222222222,312.43333333333334,298.565,305.9175,313.59888888888895,325.13428571428574,323.52666666666664,327.70374999999996,330.1533333333333,327.2788888888889,330.14222222222224,328.92,330.8955555555556,324.75,337.54625,335.71555555555557,333.00111111111113,326.81,316.6028571428571,325.77571428571434,328.5157142857143,323.96571428571434,324.01124999999996,323.5325,321.9975,330.17625000000004,331.63374999999996,328.9,336.155,340.56999999999994,346.78625,343.36625000000004,338.79875000000004,335.37249999999995,332.42999999999995,320.60125,304.15125,316.05625,281.8433333333333,246.78857142857143,238.14857142857144,L8
2016-08-11 21:53:42+00:00,347.94428571428574,332.82875,333.57666666666665,312.5314285714286,312.14500000000004,300.8883333333333,300.13,314.27714285714285,317.89,314.9325,300.61875000000003,307.7925,315.2422222222222,318.8157142857143,320.30222222222227,327.39,327.92333333333335,328.44888888888886,331.5455555555556,329.29555555555555,330.68,326.5516666666667,339.54625,336.9,334.5522222222222,328.44714285714286,319.40142857142854,328.06,331.05,325.9385714285714,326.60624999999993,326.0175,324.48375000000004,332.30125,333.72625,331.12250000000006,338.55375,342.49375000000003,348.82124999999996,345.10125,340.88875,337.475,334.63625,323.65124999999995,307.72375000000005,318.38374999999996,290.45166666666665,247.89000000000001,239.11,L8
2016-08-18 21:59:57+00:00,348.43,332.0411111111111,333.101,312.83750000000003,311.69888888888886,302.51000000000005,301.92,314.5975,318.13666666666666,315.1588888888889,301.9144444444444,309.21,315.87600000000003,318.9525,321.093,328.15999999999997,328.25,328.899,331.827,329.857,331.42199999999997,328.1714285714285,339.70444444444445,337.598,335.356,329.21875,321.49,328.67125000000004,331.2975,326.7525,327.26666666666665,326.9011111111111,325.37222222222226,333.3777777777778,334.32222222222225,331.9677777777778,339.28444444444443,343.63222222222225,349.2611111111111,345.42333333333335,341.3544444444444,338.17,334.63625,323.65124999999995,307.72375000000005,318.38374999999996,290.45166666666665,247.89000000000001,239.11,L8
2016-08-27 21:53:50+00:00,349.09000000000003,334.08222222222224,334.467,314.34375,311.36777777777775,303.3142857142857,303.23,315.22124999999994,318.92,315.5655555555556,302.6933333333334,309.5544444444444,316.24699999999996,317.18111111111114,321.34499999999997,328.56899999999996,328.275,328.803,331.976,330.097,331.334,328.32428571428574,340.09666666666664,337.88599999999997,335.693,329.88500000000005,322.51124999999996,329.74375,332.16875,327.3975,328.05777777777774,328.1122222222223,326.35333333333335,334.0833333333333,334.97,332.8233333333333,339.8588888888889,343.6388888888889,350.16111111111115,346.03,342.2688888888889,339.05555555555554,335.805,325.18875,309.89625,318.525,293.34999999999997,248.13857142857142,240.77166666666668,L8
2016-09-12 21:53:54+00:00,349.68874999999997,333.77500000000003,333.9855555555556,315.63874999999996,312.06111111111113,304.37,304.3914285714286,316.205,315.895,311.75375,304.6477777777778,310.51666666666665,312.4477777777778,311.7033333333333,317.37111111111113,325.65,325.15222222222224,325.4222222222222,329.00111111111113,326.7311111111111,328.11777777777775,329.73999999999995,338.0675,334.85,332.5544444444444,331.1775,324.165,331.1225,332.8825,328.84625,325.63249999999994,326.52500000000003,324.64375,332.66875,333.23249999999996,331.14875,337.8175,341.57125,348.66375,344.69624999999996,340.9325,337.22125,334.38,323.3085714285714,308.1928571428572,317.28428571428566,299.115,249.03571428571428,241.345,L8
2016-10-30 21:54:01+00:00,346.5942857142857,329.2442857142857,330.28625,313.33500000000004,305.98749999999995,302.5285714285714,302.33714285714285,309.6014285714286,309.2857142857143,308.1914285714286,301.6525,308.30875,310.25,309.09999999999997,313.97875,322.50875,322.93625,323.61875000000003,324.62874999999997,321.56375,322.37125,328.9342857142857,332.49142857142857,331.6125,327.89625,326.09714285714284,323.6575,325.2128571428571,327.3328571428571,323.9414285714286,322.2342857142857,325.3342857142857,323.3757142857143,329.3557142857143,330.0185714285714,329.57428571428574,335.45714285714286,337.0042857142857,345.69714285714286,341.32857142857137,339.18285714285713,335.33571428571435,330.15000000000003,320.49,305.4916666666667,310.1716666666667,300.498,247.19499999999996,241.71249999999998,L8
2016-11-22 22:00:11+00:00,344.17428571428576,326.94714285714286,329.00875,311.16999999999996,304.45125,301.1385714285715,301.33000000000004,308.58,308.53999999999996,307.63571428571424,301.83125,308.17625,309.7075,308.9875,313.53875,322.03499999999997,322.17125,323.0525,323.72875,321.32875,322.1125,328.3014285714285,332.06857142857143,331.3275,327.85875,325.75428571428574,323.69,324.3557142857143,326.42,323.23999999999995,321.63714285714286,324.5914285714286,322.8128571428571,328.8442857142857,329.6485714285714,329.3828571428572,335.18142857142857,337.32857142857137,345.18285714285713,341.0357142857143,338.7057142857143,334.09142857142854,329.4533333333333,320.07666666666665,306.86999999999995,310.0033333333333,303.538,247.26,244.95749999999998,L8
2016-12-24 22:00:05+00:00,342.7057142857143,326.64,327.54857142857145,312.4275,305.9942857142857,301.425,302.22666666666674,309.675,309.7733333333333,307.5914285714286,302.22625,309.2425,310.5025,310.12125000000003,314.34000000000003,323.13625,322.24875,322.865,323.90749999999997,322.22625,324.17375,327.365,331.0,333.03125,331.04625,324.73125000000005,325.31375,323.07875,325.57,321.86875,320.2525,323.0525,321.6225,327.48125,328.45875,328.28375,333.945,336.45375,344.05625,340.5,340.31625,333.04125,328.18,318.63714285714286,305.92,309.34714285714284,300.06333333333333,246.84999999999997,244.836,L8
2017-01-25 21:59:56+00:00,340.04333333333335,324.93142857142857,326.37857142857143,309.89125,303.51000000000005,298.7716666666667,299.42333333333335,307.00166666666667,307.46166666666664,305.1042857142857,300.4275,307.37250000000006,308.59375000000006,308.395,312.98875,321.43625000000003,320.38625,321.2425,321.85875,320.185,322.3275,325.27,328.925,330.87125,328.93375000000003,322.73499999999996,323.4775,321.11625,323.77375,319.505,317.56624999999997,320.52875,319.34625,324.935,326.355,326.07750000000004,331.6375,334.37,341.51750000000004,338.73,338.1475,330.72749999999996,325.59142857142854,315.7257142857143,302.4128571428572,307.54285714285714,293.29833333333335,246.43428571428572,244.848,L8
2017-02-03 21:53:41+00:00,340.04333333333335,324.2675,326.11875,308.67555555555555,302.38750000000005,298.11428571428576,298.7085714285714,306.7471428571429,306.6642857142857,304.71,299.84555555555556,306.84777777777776,308.1266666666667,307.90777777777777,312.86777777777775,321.1466666666667,320.2311111111111,320.8977777777778,321.47,319.96888888888884,322.1166666666666,324.86888888888893,328.7255555555555,330.37777777777774,328.3766666666667,322.47444444444443,322.9388888888889,320.66,323.41555555555556,318.9522222222222,316.93111111111114,319.6222222222222,318.70222222222225,324.3411111111111,325.66666666666674,325.3522222222222,331.30333333333334,333.9088888888889,341.24222222222227,338.20222222222225,337.4133333333333,330.19,325.1025,315.185,301.0975,307.13374999999996,289.1257142857143,246.40875,244.71333333333334,L8
2017-03-30 21:59:26+00:00,335.175,320.6933333333333,320.48,303.175,292.884,294.13199999999995,294.012,303.5,302.312,301.83666666666664,295.45666666666665,303.6933333333333,304.995,305.0316666666667,310.39166666666665,317.60499999999996,317.69,318.4216666666667,318.52,317.9433333333333,320.785,322.14166666666665,325.5933333333333,327.81333333333333,324.58833333333337,319.47499999999997,318.8066666666667,316.93833333333333,320.6233333333334,315.1116666666666,311.8433333333333,314.4,314.06166666666667,319.5833333333333,321.58333333333337,321.2766666666667,327.645,330.57166666666666,337.75333333333333,334.71,335.1666666666667,326.55333333333334,322.5466666666667,311.9183333333333,296.48833333333334,304.035,279.81800000000004,245.955,244.72799999999998,L8
2017-04-24 21:53:01+00:00,335.175,320.6933333333333,320.48,303.175,292.884,298.54,294.012,304.3066666666667,303.0083333333333,302.51142857142855,296.53999999999996,304.34000000000003,305.62142857142857,305.71000000000004,310.87142857142857,318.04285714285714,318.35714285714283,319.10714285714283,319.09714285714284,318.56,321.48857142857145,322.63142857142856,325.90714285714284,328.2542857142857,324.9814285714286,319.9657142857142,319.4342857142857,318.16857142857145,321.50428571428574,316.0057142857143,312.63428571428574,315.5828571428571,314.81,320.3942857142857,322.3414285714286,321.86,328.5414285714286,331.3957142857143,338.7142857142857,341.0642857142857,335.93,326.55333333333334,322.5466666666667,312.9542857142857,297.4114285714286,305.6014285714286,281.68,246.8142857142857,244.27999999999997,L8
2017-06-11 21:53:21+00:00,337.23,324.1975,324.1166666666667,306.6475,293.71000000000004,300.645,293.5733333333333,304.5875,302.505,301.99399999999997,295.85599999999994,302.956,305.164,304.3,310.158,317.4200000000001,318.546,318.294,318.64399999999995,317.1940000000001,320.304,321.42600000000004,324.592,327.13199999999995,323.61199999999997,318.64,318.062,318.06800000000004,321.54800000000006,315.188,311.534,314.632,313.95,327.98333333333335,321.20200000000006,329.7266666666667,327.96400000000006,330.88199999999995,345.58666666666664,349.27833333333336,337.16,326.4775,321.5425,312.48999999999995,295.396,307.57000000000005,276.20799999999997,246.33599999999996,242.13799999999998,L8
2017-08-05 21:59:51+00:00,347.33500000000004,327.40999999999997,326.025,315.92499999999995,298.67,306.0933333333333,297.735,308.12999999999994,306.2366666666667,307.7333333333333,302.1266666666667,307.3866666666667,309.72666666666663,308.96999999999997,312.53000000000003,321.45,322.3833333333333,322.26666666666665,322.29,319.88333333333327,324.57666666666665,325.2,327.04333333333335,330.3233333333333,326.70000000000005,321.2166666666667,322.52666666666664,323.92,324.57,320.14000000000004,316.3233333333333,321.52666666666664,320.05,336.97749999999996,327.4166666666667,339.58,332.40000000000003,335.09999999999997,351.77500000000003,358.33750000000003,338.16,332.85,327.79,318.5133333333333,302.6066666666666,312.20666666666665,290.22666666666663,260.0933333333333,239.50333333333333,L8
2017-10-17 21:53:58+00:00,349.83500000000004,325.76,327.82000000000005,313.08,304.65,308.99,303.205,311.3,310.69666666666666,311.1533333333333,306.7733333333333,312.5266666666667,312.40999999999997,313.3833333333334,317.23333333333335,325.31,327.3866666666667,325.74,326.00333333333333,323.51,329.56,329.29,331.4433333333334,334.34,331.14,325.59,326.99666666666667,327.1766666666667,326.69666666666666,323.3566666666667,319.8233333333333,325.0733333333333,324.33666666666664,339.5125,330.51666666666665,342.715,335.4866666666667,338.1,353.6425,360.4375,340.18666666666667,335.765,331.905,322.55,311.6266666666666,316.25,302.46666666666664,272.2633333333333,241.85,L8
2018-03-17 21:59:24+00:00,346.36,322.74,327.1,,307.33,306.07,305.51,314.33,315.18,315.65,310.09,318.92,316.08,319.19,324.22,329.25,334.0,328.45,330.37,327.49,334.0,334.25,336.92,338.94,335.67,331.26,331.18,329.12,327.55,324.94,321.28,326.4,326.09,328.84,330.72,332.99,336.99,351.96000000000004,345.08,341.59,339.6,335.29,342.245,325.57,321.56,320.04,312.01,282.36,242.06,L8
2018-04-11 21:53:01+00:00,348.515,330.46500000000003,333.515,312.13,305.765,305.06,304.69,312.755,312.68,312.37,308.145,315.745,315.355,316.375,322.26,327.995,330.8,327.23,329.03,326.375,332.075,332.615,334.03,336.635,333.18,328.46000000000004,327.87,330.015,328.095,324.56,320.465,323.91999999999996,323.96,329.095,330.44000000000005,331.90999999999997,336.09000000000003,347.2633333333333,345.21500000000003,342.635,339.245,336.02,338.1766666666667,325.235,316.075,319.665,303.255,267.18,245.16,L8
2018-04-18 21:59:07+00:00,350.53,334.62,335.355,310.815,302.38,302.76,302.28499999999997,310.41499999999996,308.1,308.03499999999997,304.525,311.71500000000003,313.475,312.605,318.83500000000004,325.46000000000004,325.98,324.28999999999996,325.59000000000003,323.68,328.61,328.89,328.98,332.42499999999995,328.20500000000004,324.035,322.555,326.72,326.78,322.175,318.65999999999997,319.2,320.37,328.1,327.375,328.17499999999995,333.815,345.16,343.04,341.38,337.86,334.83500000000004,335.9466666666667,321.67999999999995,305.46,316.305,291.515,250.15,245.115,L8
2018-06-05 21:58:37+00:00,338.62,323.06,323.35999999999996,300.32666666666665,302.38,302.76,302.28499999999997,297.0733333333333,296.26,308.03499999999997,304.525,311.71500000000003,313.475,312.605,318.83500000000004,325.46000000000004,325.98,324.28999999999996,325.59000000000003,323.68,328.61,328.89,328.98,332.42499999999995,328.20500000000004,324.035,322.555,326.72,326.78,322.175,318.65999999999997,319.2,320.37,328.1,327.375,328.17499999999995,333.815,345.16,343.04,341.38,337.86,334.83500000000004,335.9466666666667,321.67999999999995,305.46,316.305,291.515,250.15,245.115,L8
2018-07-16 21:52:51+00:00,342.1025,328.05,327.81,303.7425,300.91,303.52000000000004,301.7033333333333,300.04499999999996,299.5875,307.6766666666667,303.0466666666667,310.79333333333335,312.2266666666667,311.39,316.3333333333333,323.5133333333333,323.5733333333333,322.8433333333333,323.2733333333333,320.3933333333334,324.74333333333334,327.2966666666667,327.41333333333336,330.3433333333333,326.7033333333333,322.8066666666667,321.0833333333333,325.40333333333336,326.07666666666665,321.11333333333334,318.16,318.4733333333333,319.8066666666667,326.51,325.40000000000003,326.7,332.3633333333333,341.13,340.47333333333336,339.29333333333335,337.52666666666664,334.4166666666667,333.9725,319.49333333333334,301.93,313.06666666666666,288.7033333333333,250.15,245.115,L8
2018-08-08 21:59:13+00:00,343.336,325.858,326.172,298.978,297.6275,298.78000000000003,297.0775,299.868,300.418,303.4325,297.59000000000003,310.79333333333335,312.2266666666667,311.39,316.3333333333333,323.5133333333333,323.5733333333333,322.8433333333333,323.2733333333333,311.805,324.74333333333334,322.76750000000004,322.1475,326.2525,322.4475,319.475,317.19,325.40333333333336,326.07666666666665,321.11333333333334,318.16,318.4733333333333,317.2375,322.315,322.095,323.13,328.09749999999997,335.79800000000006,335.1,335.2975,335.07,331.4625,330.786,315.4,297.2475,307.0625,281.155,245.53,240.63666666666666,L8
2018-08-17 21:53:07+00:00,344.1933333333333,328.99,326.68666666666667,301.36833333333334,296.946,297.544,295.724,300.81666666666666,301.37833333333333,303.166,297.014,309.4075,310.71000000000004,309.60749999999996,313.9175,321.5325,321.045,320.9475,320.72249999999997,312.212,322.0425,322.566,321.71,325.556,321.87800000000004,319.036,317.554,323.9475,324.635,319.51,317.1325,317.8325,316.974,322.194,321.97799999999995,322.914,328.18,334.31166666666667,334.788,335.164,335.148,331.03000000000003,330.5916666666667,315.13,297.308,306.656,278.694,246.6775,241.425,L8
2018-10-04 21:53:26+00:00,343.4628571428571,328.2142857142857,326.55428571428575,301.6857142857143,296.9583333333333,297.7616666666667,295.9916666666667,301.5242857142857,301.71999999999997,303.56666666666666,297.60833333333335,309.786,310.6,310.488,314.428,321.46999999999997,321.14,320.972,320.582,314.06,323.222,323.2266666666667,322.8233333333333,326.7233333333333,322.75333333333333,320.065,318.65333333333336,323.31399999999996,324.37800000000004,319.454,317.226,318.006,317.68666666666667,322.7316666666667,322.6933333333333,323.445,328.91,329.5266666666667,335.37166666666667,335.0466666666667,334.945,330.455,326.1066666666667,315.6816666666667,299.3433333333333,307.325,278.87333333333333,246.88400000000001,240.85,L8
2018-10-20 21:53:32+00:00,340.845,325.35166666666663,323.33,299.68666666666667,295.672,296.88800000000003,294.81800000000004,299.91333333333336,300.7916666666667,303.036,296.238,310.1475,310.08,311.29499999999996,314.0825,320.15999999999997,319.895,320.4575,319.0575,312.92199999999997,322.6275,322.32800000000003,322.25199999999995,326.394,322.354,320.374,318.688,321.98499999999996,323.4875,318.6025,317.37,318.15999999999997,317.87600000000003,321.538,321.87199999999996,322.71000000000004,328.304,328.574,333.58000000000004,333.342,333.95,328.73400000000004,326.092,314.526,300.464,305.418,278.14,254.4225,238.00666666666666,L8
2018-11-05 21:53:36+00:00,340.7114285714286,324.94714285714286,323.19571428571425,300.7942857142857,296.65333333333336,297.71500000000003,296.34999999999997,301.13714285714286,301.96714285714285,304.04333333333335,297.50666666666666,310.89799999999997,311.014,312.34799999999996,315.344,320.702,320.83,321.274,320.25,315.00333333333333,324.18999999999994,323.7183333333333,323.95166666666665,328.0733333333333,323.97166666666664,321.6416666666667,319.9783333333333,322.668,323.978,319.21,317.96400000000006,318.906,318.87166666666667,322.59,323.1433333333333,323.92833333333334,329.43333333333334,330.05333333333334,335.08833333333337,334.195,334.09166666666664,329.23333333333335,326.66833333333335,315.2416666666667,302.7183333333333,306.8566666666667,279.8,254.17800000000003,239.9475,L8
2018-11-28 21:59:46+00:00,340.61625000000004,323.93625,322.75,300.485,295.7914285714286,296.8057142857143,295.33714285714285,300.97125,301.38124999999997,303.01142857142855,296.99285714285713,309.53999999999996,309.84499999999997,311.3283333333333,314.895,319.685,320.045,320.2266666666667,319.2966666666666,315.2057142857143,323.59166666666664,323.3071428571429,323.6542857142857,328.0157142857143,323.5785714285715,320.96571428571434,319.4414285714285,321.5933333333333,323.26000000000005,318.335,316.58666666666664,317.765,317.85714285714283,322.06,322.71,323.4271428571429,328.9828571428571,329.7642857142857,334.73857142857145,333.7885714285714,333.05571428571426,328.39428571428573,325.61571428571426,314.0828571428571,301.28714285714284,306.56428571428575,278.82714285714286,251.72833333333335,239.35,L8
2018-12-07 21:53:34+00:00,343.63624999999996,326.87125,325.90125,304.57875,297.2725,298.3725,297.41,306.41375000000005,306.74875,304.39375,299.255,310.6871428571429,311.0642857142857,312.97428571428566,316.38,320.84857142857146,321.1614285714286,321.23285714285714,320.4485714285714,316.995,325.03000000000003,324.54875,325.135,329.32500000000005,325.04875,322.16,320.85499999999996,322.7442857142857,323.9585714285714,319.3614285714285,320.0885714285714,319.1842857142857,318.6725,322.9625,323.68375,324.49125000000004,329.92625,330.985,335.9375,334.72125,333.605,328.965,326.23125,315.53375,303.7175,308.285,282.5375,256.46857142857147,239.35,L8
2019-02-16 21:59:35+00:00,339.95799999999997,322.04200000000003,323.434,305.88,299.19666666666666,300.956,301.046,307.526,306.9,307.07800000000003,303.604,310.6983333333333,311.2483333333334,313.8466666666667,318.25333333333333,321.89666666666665,322.3016666666667,322.125,321.42499999999995,322.705,327.18333333333334,326.65,328.34499999999997,332.545,327.88166666666666,324.2633333333333,323.15500000000003,322.7583333333333,323.6016666666667,319.0933333333333,319.75500000000005,318.785,319.53166666666664,324.5416666666667,325.39500000000004,325.96166666666664,331.79166666666663,334.2916666666667,338.71666666666664,336.2316666666667,333.06,328.125,325.54333333333335,316.06666666666666,306.4266666666667,311.78000000000003,285.99833333333333,261.9866666666667,240.125,L8
