dates,satname,nzd0492-0000,nzd0492-0001,nzd0492-0002,nzd0492-0003,nzd0492-0004,nzd0492-0005,nzd0492-0006,nzd0492-0007,nzd0492-0008,nzd0492-0009,nzd0492-0010,nzd0492-0011,nzd0492-0013,nzd0492-0014,nzd0492-0015,nzd0492-0016,nzd0492-0017,nzd0492-0018,nzd0492-0019,nzd0492-0020,nzd0492-0012
2013-09-25 22:16:28.938000,L8,318.32,307.14,310.61,318.99,321.87,317.06,310.32,319.14,318.12,320.90,313.56,327.93,302.29,305.06,309.93,324.06,346.20,339.79,343.49,330.16,321.94
2013-10-02 22:22:16.506000,L8,309.12,273.64,280.84,310.53,315.36,311.02,301.20,305.45,307.77,310.17,302.75,317.89,,272.61,272.36,297.61,320.28,314.27,310.43,305.10,
2013-10-02 22:22:40.460000,L8,321.27,290.51,297.07,337.67,335.88,323.60,314.66,349.42,325.16,330.58,316.98,328.25,301.86,303.73,306.91,317.43,340.14,327.58,326.32,325.07,
2013-10-11 22:16:29.291000,L8,,,279.42,309.24,314.94,310.53,306.43,306.30,307.59,309.90,304.32,315.35,263.41,278.93,281.87,301.75,323.30,318.00,316.29,311.11,
2013-10-18 22:22:13.444000,L8,,,,294.65,300.91,288.71,285.59,292.56,292.14,288.14,287.11,,,,,260.23,306.86,296.35,297.14,276.16,
2013-10-18 22:22:37.411000,L8,,,,299.26,303.68,296.42,287.42,295.32,295.33,290.34,291.08,,,,,263.88,309.38,301.89,300.89,284.13,
2013-10-27 22:16:19.549000,L8,317.00,291.00,286.62,315.98,315.79,316.47,312.12,308.08,312.13,317.01,316.40,322.44,297.47,299.44,303.12,309.10,326.65,321.40,316.50,319.30,
2013-11-03 22:22:32.045000,L8,320.39,295.78,292.45,336.82,338.14,332.45,319.60,330.92,334.11,336.94,319.84,329.12,301.41,305.84,308.52,321.21,339.84,333.20,325.73,336.94,
2013-11-12 22:16:19.914000,L8,313.48,285.96,286.84,310.67,315.19,314.89,306.72,310.89,319.39,315.63,310.57,322.49,295.83,295.24,301.71,306.95,328.17,321.19,312.32,310.01,
2013-11-19 22:22:01.448000,L8,314.84,286.16,286.03,314.38,322.14,321.32,305.96,318.42,318.10,337.10,309.82,326.81,298.14,298.13,302.74,309.43,328.89,321.65,309.63,313.98,
2013-11-19 22:22:25.407000,L8,312.98,286.12,284.83,313.54,321.75,319.32,304.63,317.93,317.06,337.03,308.34,326.04,296.86,296.95,301.51,308.11,327.84,320.72,308.85,313.45,
2013-12-21 22:21:51.057000,L8,306.56,275.66,278.00,308.05,309.90,312.36,299.46,306.98,307.28,309.45,299.23,315.40,,,,,,,,,
2013-12-30 22:16:01.055000,L8,325.74,301.24,296.10,315.38,326.65,325.99,309.82,313.48,318.47,331.29,312.75,323.40,302.60,305.05,307.75,314.15,328.17,325.85,320.12,312.14,
2014-02-23 22:21:08.076000,L8,318.58,287.94,296.53,322.42,315.42,312.69,310.38,311.77,310.78,317.01,309.27,320.78,300.54,298.82,305.52,313.75,330.73,325.00,323.69,340.36,
2014-02-23 22:21:32.043000,L8,318.79,288.31,296.84,323.18,315.58,313.00,310.79,312.00,311.41,317.23,309.59,321.16,300.69,299.38,305.61,314.06,331.01,325.69,323.96,340.50,
2014-03-11 22:20:55.957000,L8,334.50,304.86,308.61,323.32,323.94,316.12,309.90,312.20,317.19,320.44,310.41,325.18,303.32,302.82,307.11,314.89,330.12,323.86,323.44,316.26,
2014-03-11 22:21:19.920000,L8,335.44,307.46,310.88,328.19,325.77,316.64,310.73,313.61,318.77,323.03,311.44,326.16,304.87,304.15,308.44,316.77,331.34,325.27,324.56,317.99,
2014-03-20 22:15:01.497000,L8,325.75,299.93,303.88,313.13,323.33,314.40,307.02,314.10,320.46,321.74,308.94,318.03,299.16,298.02,303.35,311.74,329.13,322.22,323.80,317.28,334.72
2014-04-21 22:14:29.865000,L8,336.15,298.83,312.40,322.46,321.45,316.12,310.34,320.85,316.30,320.37,312.93,330.79,310.50,311.53,316.21,334.96,350.66,341.92,351.71,344.50,330.21
2014-05-30 22:19:58.900000,L8,336.41,299.39,313.39,332.09,332.52,323.01,320.55,322.33,318.93,332.67,320.63,331.27,304.95,302.67,310.41,324.34,342.17,320.30,333.96,348.31,
2014-05-30 22:20:22.872000,L8,,,,,,,312.61,306.24,311.37,303.85,311.47,311.80,,,,303.17,322.25,308.85,311.53,310.33,
2014-07-01 22:20:10.138000,L8,321.59,283.51,287.57,318.60,318.02,303.00,310.09,304.32,311.82,303.90,309.56,293.65,,,,304.04,324.55,304.54,313.39,310.56,
2014-08-11 22:14:39.696000,L8,335.13,290.81,312.35,329.38,330.13,324.30,315.03,331.91,318.90,333.28,315.96,332.07,301.53,300.02,307.75,322.81,337.96,323.90,320.72,344.46,
2014-08-18 22:20:51.886000,L8,338.61,291.85,310.23,320.56,322.75,316.82,308.93,350.69,315.93,317.95,311.55,323.40,305.63,305.11,308.36,323.92,338.46,323.38,319.65,335.46,
2014-09-03 22:20:30.612000,L8,336.53,296.71,318.97,324.28,319.71,312.96,306.92,326.01,319.72,319.00,316.45,328.95,306.41,304.54,308.00,317.20,342.80,325.52,321.87,326.98,
2014-09-03 22:20:54.579000,L8,317.96,276.39,284.08,306.95,302.84,,285.01,305.84,310.42,303.33,305.75,312.00,,,,,,,,,
2014-09-19 22:20:30.514000,L8,322.31,298.80,313.69,322.91,323.14,318.58,310.29,316.66,316.44,319.25,311.01,325.57,305.21,307.50,312.41,321.87,339.49,330.71,338.20,325.60,
2014-09-19 22:20:54.477000,L8,322.29,300.64,316.12,323.21,322.93,318.58,309.90,316.73,316.48,319.27,311.04,325.54,306.74,308.54,313.58,322.56,339.63,331.02,337.73,326.02,
2014-09-28 22:14:44.621000,L8,321.32,293.19,300.88,328.62,334.32,329.23,311.03,325.09,319.18,323.97,311.88,325.24,299.67,300.05,304.47,314.23,339.56,323.72,320.83,327.55,
2014-11-06 22:20:37.163000,L8,313.14,291.52,294.71,318.34,323.13,318.60,308.04,319.67,317.74,320.99,309.23,325.59,304.86,306.12,308.86,317.56,332.40,327.24,319.38,333.30,
2014-11-06 22:21:01.126000,L8,313.54,292.70,293.39,315.69,322.63,317.35,307.19,318.33,318.12,320.39,308.38,324.95,302.78,304.45,307.77,315.37,331.57,324.35,315.77,327.57,
2014-11-15 22:14:49.314000,L8,325.16,310.10,325.55,331.83,321.79,313.86,314.34,311.77,315.32,318.91,307.40,323.16,303.91,305.62,309.57,316.86,337.05,332.03,324.14,319.09,
2014-11-22 22:20:33.645000,L8,365.47,358.23,362.69,347.51,352.43,347.61,348.58,350.12,353.85,353.67,348.67,339.65,366.29,363.38,362.52,364.84,369.90,370.37,355.51,344.72,373.93
2014-12-24 22:20:29.754000,L8,407.76,285.23,293.56,317.51,313.91,314.83,305.10,308.01,311.11,319.99,306.23,327.30,303.69,301.41,308.77,312.96,328.48,324.05,315.16,327.09,262.31
2015-01-02 22:14:38.674000,L8,312.45,286.38,290.82,312.03,310.17,308.07,303.63,303.75,306.94,314.45,303.65,316.19,302.64,303.73,307.68,313.13,325.70,325.96,313.51,319.03,
2015-02-10 22:20:14.711000,L8,318.86,282.53,298.68,315.54,323.89,314.87,308.84,309.64,317.27,321.65,305.10,322.76,301.27,299.68,306.15,309.84,324.13,321.71,323.50,314.03,
2015-02-26 22:20:10.708000,L8,320.05,330.30,323.88,326.25,316.44,314.09,311.36,306.47,316.96,319.29,312.04,326.68,308.48,309.13,313.91,336.45,351.02,340.76,345.64,321.57,
2015-03-14 22:19:59.243000,L8,318.65,287.76,301.22,319.42,317.99,315.79,310.52,310.82,315.54,317.80,311.32,323.77,304.04,304.22,307.00,315.31,329.61,323.80,322.70,313.81,
2015-03-14 22:20:23.206000,L8,320.62,322.88,322.69,324.20,321.16,318.12,313.47,314.74,318.29,321.52,314.30,326.19,311.33,328.05,340.14,340.84,344.11,338.22,360.37,343.69,329.82
2015-04-15 22:19:46.550000,L8,329.22,309.24,315.28,323.99,330.52,321.16,311.08,314.94,314.86,325.10,311.54,328.30,326.08,335.27,329.30,349.36,339.56,340.74,335.68,331.00,337.52
2015-04-15 22:20:10.505000,L8,327.95,306.09,312.96,320.92,325.69,318.98,310.04,312.79,313.05,322.32,309.89,326.98,319.12,326.89,316.91,347.00,337.11,333.79,333.14,328.70,334.74
2015-05-01 22:19:36.381000,L8,342.63,294.93,332.04,336.24,335.41,323.93,315.53,321.26,322.00,333.67,321.54,329.72,315.06,316.28,317.82,327.22,358.12,356.46,363.03,343.55,338.43
2015-05-01 22:20:00.344000,L8,341.77,294.08,330.60,334.81,334.15,323.04,314.70,320.21,320.60,332.73,320.45,328.68,313.16,313.93,316.63,325.62,356.53,322.92,362.13,342.74,336.43
2015-06-11 22:13:52.284000,L8,314.26,290.48,294.30,313.69,315.75,,309.17,302.44,308.95,309.51,305.85,307.27,,284.78,276.42,309.68,325.54,292.34,313.18,309.51,
2015-06-27 22:13:58.027000,L8,315.48,282.66,286.75,312.48,314.61,,307.66,299.05,302.94,301.31,304.13,,,,,,,,311.17,306.89,
2015-07-29 22:14:13.585000,L8,331.23,287.97,295.85,319.58,329.62,310.22,315.50,306.73,316.51,337.84,313.22,329.94,298.35,298.39,304.83,314.15,329.42,316.18,310.16,367.67,
2015-08-21 22:20:09.239000,L8,326.99,280.21,290.92,322.72,326.99,315.47,310.70,310.99,313.46,321.81,310.40,323.57,293.75,292.04,295.93,305.13,333.07,316.33,,,
2015-08-21 22:20:33.210000,L8,325.04,275.94,287.80,319.47,323.17,312.68,308.23,308.04,311.05,315.81,308.09,320.49,,281.91,274.27,299.45,328.48,312.29,,,
2015-10-08 22:20:24.559000,L8,313.74,279.02,286.65,313.99,316.36,315.45,307.00,277.91,300.02,314.09,322.28,,272.18,286.44,294.90,312.33,327.27,323.69,,,
2015-10-08 22:20:48.527000,L8,317.51,282.75,290.99,320.82,319.64,318.83,311.59,337.05,318.68,325.00,328.39,337.96,299.14,297.06,303.21,329.05,329.75,325.31,,,336.90
2015-10-17 22:14:38.194000,L8,319.38,297.62,292.52,315.08,324.87,319.72,308.45,313.40,313.52,318.23,310.07,322.28,295.73,295.60,300.05,308.65,328.03,326.74,318.72,311.84,
2015-11-09 22:20:29.987000,L8,318.32,285.11,290.64,315.54,320.76,320.40,307.46,316.31,316.78,322.12,310.65,327.34,299.34,300.73,305.36,312.87,331.22,328.44,317.76,318.91,
2015-11-18 22:14:44.822000,L8,417.57,338.31,306.58,316.49,317.29,314.96,312.28,309.52,309.43,314.72,307.04,321.16,297.44,298.96,308.36,315.90,321.77,319.89,300.97,307.71,
2016-01-05 22:14:40.992000,L8,310.32,280.77,286.81,304.06,309.35,307.90,302.89,303.24,305.43,322.44,303.01,318.00,302.37,301.22,307.75,308.70,330.31,327.47,327.80,324.54,
2016-03-16 22:20:12.475000,L8,315.67,279.14,291.38,311.36,320.30,311.84,306.06,302.95,307.75,315.87,310.89,323.22,302.59,302.10,323.24,314.78,325.46,322.09,316.19,311.24,325.32
2016-03-16 22:20:36.438000,L8,315.15,279.32,291.94,311.28,321.44,311.77,306.03,303.47,307.68,316.72,310.69,323.34,302.81,302.95,323.84,315.32,325.69,322.39,318.99,311.49,325.18
2016-04-17 22:19:57.384000,L8,332.67,285.34,294.87,320.13,320.09,312.77,313.13,311.12,388.61,379.63,389.82,376.77,306.51,310.70,336.69,353.05,360.39,330.34,345.33,333.81,396.94
2016-04-17 22:20:21.343000,L8,331.03,283.00,293.77,318.17,318.67,311.47,311.47,308.71,317.62,320.18,312.29,324.00,304.98,307.58,327.14,349.94,357.00,323.62,329.41,331.18,
2016-04-26 22:14:08.933000,L8,326.28,282.44,286.32,308.52,308.43,305.66,305.68,301.98,,,,,,,,,,,,,
2016-05-12 22:14:08.416000,L8,334.28,295.10,310.83,318.77,320.48,313.43,317.23,306.88,315.80,314.95,317.59,324.19,315.62,315.56,319.04,338.08,338.03,329.29,331.97,331.04,
2016-06-04 22:20:04.162000,L8,326.71,289.81,288.73,315.75,320.79,,313.39,301.33,313.41,306.31,311.94,,,,,,,,310.31,320.94,
2016-06-04 22:20:28.125000,L8,326.68,288.94,288.23,314.64,320.03,,312.55,300.92,312.76,305.44,311.14,,,,,,,,309.55,319.75,
2016-06-29 22:14:26.819000,L8,327.73,295.38,302.47,313.19,320.19,309.98,313.62,303.58,312.76,311.31,313.09,319.94,299.86,298.30,307.82,325.05,329.89,312.25,306.56,322.85,
2016-07-06 22:20:17.266000,L8,327.92,294.34,291.95,315.25,319.75,309.01,316.04,306.38,314.87,306.93,315.57,314.97,293.04,291.76,296.18,309.65,324.01,301.67,,308.17,
2016-07-06 22:20:41.229000,L8,335.21,301.09,304.77,323.61,325.37,318.62,320.13,316.20,320.64,315.54,323.89,330.09,303.23,304.59,309.50,320.11,337.83,314.80,308.50,335.82,
2016-07-15 22:14:34.059000,L8,337.68,308.83,338.39,335.72,325.63,315.23,320.28,324.35,325.15,321.05,316.36,327.48,336.47,319.47,316.98,327.93,337.64,330.43,330.05,338.50,319.99
2016-07-31 22:14:37.742000,L8,339.72,295.65,352.61,325.09,331.27,317.77,320.04,326.35,325.75,327.00,321.11,332.93,308.60,310.18,318.61,334.85,340.26,321.31,323.79,336.97,328.58
2016-08-16 22:14:41.427000,L8,333.24,288.19,296.27,312.60,320.16,310.23,311.60,308.59,316.90,325.77,312.16,326.10,300.21,300.68,308.64,321.78,336.01,318.74,316.57,329.32,
2016-09-01 22:14:48.072000,L8,334.56,288.65,298.68,313.87,320.37,313.06,308.75,316.45,315.02,333.83,311.34,330.62,298.84,297.79,303.43,314.48,329.53,319.05,320.87,332.92,337.16
2016-09-08 22:20:36.578000,L8,328.64,321.47,324.59,337.76,332.35,,318.66,312.39,317.86,365.06,357.94,388.81,314.38,317.43,324.52,326.20,344.55,330.96,326.01,331.39,345.39
2016-09-08 22:21:00.541000,L8,327.12,320.68,323.70,335.85,331.62,,316.90,311.37,316.57,365.27,357.66,388.83,313.14,316.31,323.35,325.19,343.70,329.02,325.73,330.86,344.91
2016-11-27 22:20:43.760000,L8,313.95,288.48,288.56,313.14,321.00,317.02,304.07,317.33,314.45,318.85,307.39,325.18,297.88,297.83,301.63,309.94,326.88,322.32,315.79,308.91,
2016-11-27 22:21:07.723000,L8,313.84,289.70,288.59,313.38,321.73,317.37,304.50,318.59,314.76,319.48,307.71,325.09,298.38,298.33,302.91,310.65,327.29,322.55,317.01,309.26,
2016-12-29 22:20:37.380000,L8,306.56,282.65,289.04,315.87,317.48,316.08,302.25,314.13,315.68,321.77,305.59,325.35,298.40,296.55,303.31,308.16,326.82,320.89,317.57,311.03,
2016-12-29 22:21:01.343000,L8,306.07,282.38,288.61,315.58,316.97,315.67,301.92,313.80,315.16,321.42,305.21,325.30,298.12,296.17,302.99,307.84,326.60,320.72,317.27,310.66,
2017-01-14 22:20:33.127000,L8,309.70,285.88,288.72,313.46,319.61,314.00,302.35,307.60,316.51,328.33,305.20,323.09,,293.59,298.31,309.55,326.63,319.55,314.22,309.58,
2017-01-30 22:20:50.623000,L8,306.26,290.57,288.60,311.89,310.78,313.99,303.44,311.41,310.56,353.12,301.63,321.41,294.34,294.67,294.15,305.93,321.76,321.79,310.72,317.30,
2017-02-08 22:14:34.654000,L8,309.86,283.42,289.53,309.00,313.03,308.97,303.50,312.00,311.98,331.95,305.43,317.43,301.01,301.51,305.98,308.53,326.48,321.47,317.03,314.45,
2017-02-15 22:20:19.563000,L8,353.79,399.24,370.94,380.54,379.89,372.55,365.78,355.79,375.41,362.19,376.73,369.02,387.74,378.59,387.64,386.85,383.18,367.01,369.40,361.89,383.41
2017-02-15 22:20:43.526000,L8,310.65,288.75,290.46,314.79,325.84,321.97,305.04,321.02,323.35,331.11,312.74,325.24,301.18,299.50,305.19,308.27,327.82,323.35,319.78,317.53,
2017-04-20 22:19:47.163000,L8,336.80,330.95,378.91,379.36,369.14,358.27,359.07,368.70,320.08,327.03,318.66,329.71,317.97,316.74,325.09,343.48,346.06,359.10,361.85,342.57,343.40
2017-04-20 22:20:11.117000,L8,332.58,287.25,306.56,320.16,324.69,318.20,317.79,319.63,315.72,320.54,313.26,325.65,308.31,307.29,312.87,324.22,332.61,321.80,333.16,334.46,339.38
2017-05-06 22:19:43.126000,L8,335.67,286.78,293.00,321.29,322.27,316.55,316.51,318.07,320.28,328.34,318.43,327.47,305.02,303.06,308.66,315.65,330.57,318.88,321.32,326.92,
2017-05-06 22:20:07.089000,L8,339.94,293.33,349.96,338.95,327.27,322.27,320.36,328.19,326.36,337.22,322.39,332.67,320.53,315.92,322.48,354.87,359.13,363.94,359.96,346.70,345.25
