dates,satname,nzd0117-0000,nzd0117-0001,nzd0117-0002
2020-11-08 22:05:55.364000,L8,300.28,234.80,271.85
2020-12-26 22:05:56.607000,L8,303.81,266.63,285.46
2021-01-11 22:05:50.293000,L8,290.71,,
2021-02-12 22:05:43.398000,L8,291.08,,
2021-04-01 22:05:24.398000,L8,296.60,,269.25
2021-04-17 22:05:18.296000,L8,297.34,243.75,
2021-05-03 22:05:08.805000,L8,296.68,212.13,272.86
2021-05-19 22:05:16.285000,L8,298.88,249.14,281.84
2021-09-24 22:05:56.897000,L8,299.91,239.49,275.02
2021-12-29 22:05:53.312000,L8,300.18,262.23,284.13
2022-02-15 22:05:42.198000,L8,303.17,262.72,285.58
2022-02-23 22:05:44.132000,L9,294.41,230.58,274.50
2022-03-11 22:05:39.861000,L9,293.49,232.74,271.82
2022-06-07 22:05:43.588000,L8,295.96,247.29,270.41
2022-06-15 22:05:16.001000,L9,,254.70,284.39
2022-06-23 22:05:51.839000,L8,406.69,315.03,309.46
2022-09-11 22:06:14.882000,L8,299.15,225.40,273.58
2022-10-21 22:06:05.581000,L9,292.91,238.38,266.40
2022-11-22 22:06:05.804000,L9,303.20,266.64,286.22
2023-01-25 22:06:01.288000,L9,243.98,,
2023-03-14 22:05:47.276000,L9,291.73,231.17,272.01
2023-03-22 22:05:28.899000,L8,289.75,239.58,275.39
2023-03-30 22:05:35.326000,L9,301.30,269.36,285.97
2023-04-23 22:05:09.227000,L8,295.15,232.87,268.39
2023-06-02 22:05:05.917000,L9,421.99,289.41,299.41
2023-06-10 22:05:03.911000,L8,293.13,236.27,266.50
2023-06-18 22:04:57.703000,L9,,243.29,257.94
2023-08-05 22:05:23.191000,L9,295.31,233.00,262.83
2023-08-21 22:05:28.170000,L9,301.71,256.10,282.70
2023-09-06 22:05:38.778000,L9,287.46,231.92,264.37
2023-09-30 22:05:45.717000,L8,296.74,240.95,273.43
2023-11-09 22:05:48.886000,L9,292.89,234.52,271.63
2023-11-25 22:05:56.641000,L9,295.62,253.73,277.25
2023-12-19 22:05:51.242000,L8,308.17,269.50,290.05
2024-01-28 22:05:54.259000,L9,301.14,268.65,283.11
2024-02-05 22:05:44.082000,L8,293.85,254.05,274.67
2024-02-13 22:05:53.993000,L9,286.27,237.35,266.47
2024-02-29 22:05:47.517000,L9,302.01,270.30,286.19
2024-03-08 22:05:29.756000,L8,378.55,293.35,306.51
2024-03-16 22:05:47.569000,L9,294.54,237.83,275.02
2024-03-24 22:05:18.113000,L8,298.72,243.10,281.59
2024-04-09 22:05:13.452000,L8,346.82,312.15,329.37
2024-05-11 22:04:51.948000,L8,298.65,240.71,273.40
2024-06-28 22:04:55.519000,L8,308.63,287.49,297.77
2024-09-08 22:05:24.068000,L9,293.80,241.12,271.75
2024-09-24 22:05:25.519000,L9,299.67,260.09,284.07
2024-10-26 22:05:48.252000,L9,295.18,240.08,277.21
2024-12-05 22:05:45.408000,L8,316.83,278.21,283.66
2024-12-13 22:05:46.012000,L9,301.84,257.96,285.05
2024-12-21 22:05:40.930000,L8,297.54,248.67,278.09
2025-01-06 22:05:42.612000,L8,304.39,263.41,288.07
2025-01-14 22:05:49.273000,L9,305.64,268.09,
2025-01-22 22:05:37.651000,L8,383.62,309.70,314.48
2025-02-07 22:05:41.306000,L8,294.99,248.15,280.37
2025-02-23 22:05:31.534000,L8,295.58,249.81,280.39
2025-03-19 22:05:30.904000,L9,288.25,,
2025-04-04 22:05:27.976000,L9,295.08,236.26,279.18
2025-08-18 22:05:41.342000,L8,,,252.52
2025-09-27 22:05:54.973000,L9,297.57,240.17,270.82
2025-10-05 22:05:52.792000,L8,,,242.77
