dates,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0023,nzd0278-0024,nzd0278-0025,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067,satname
2001-09-25 21:54:52+00:00,303.46,,,250.87,241.58,234.6,,,,213.65,,221.62,223.42,232.54,218.89,226.62,223.91,219.04,,,,,,,,,,,,,,,,,,,,,,,176.32,212.26,203.23333333333335,237.64999999999998,263.82666666666665,259.395,267.445,279.75666666666666,254.49666666666667,288.185,234.4475,292.015,302.335,219.99,220.45999999999998,220.2375,232.67000000000002,214.6675,219.765,219.26,226.8975,208.91,210.50333333333333,207.255,189.15,186.67,,,L7
2001-10-11 21:54:33+00:00,303.46,,,250.87,241.58,234.6,,,,213.65,,221.62,223.42,232.54,218.89,226.62,223.91,219.04,,,,,,,,,,,,,,,,,,,,,,,176.32,212.26,201.0775,237.64999999999998,263.82666666666665,259.395,266.026,274.955,255.635,286.3533333333333,244.954,292.015,302.335,224.63333333333333,222.46999999999997,222.118,235.05,219.06599999999997,223.60399999999998,225.96,232.762,219.51749999999998,211.9675,201.12333333333333,194.74,197.785,223.32,194.62,L7
2002-01-22 22:01:28+00:00,305.12,,,247.54,245.42,230.59,225.47,218.25,,214.59,,221.5,223.96,230.65,237.01,247.33,240.98,233.64,,230.2,231.38,243.98,,,,,,,,,,,,,,,,,,,176.32,212.26,201.0775,237.64999999999998,256.73,258.3133333333333,262.6875,268.0333333333333,254.73,286.3533333333333,258.91999999999996,292.015,302.335,225.685,229.62499999999997,224.36749999999998,236.0075,222.415,223.77249999999998,225.96,237.665,226.8233333333333,211.9675,201.12333333333333,194.74,197.785,223.32,194.62,L7
2002-02-07 22:01:30+00:00,305.12,,,247.54,245.42,230.59,225.47,218.25,,214.59,,221.5,223.96,230.65,237.01,247.33,240.98,233.64,305.64,255.315,231.38,243.98,,,,,,,,,,,,,,,,,,,176.32,212.26,196.0,233.88666666666666,253.34,251.36999999999998,259.67999999999995,267.955,254.605,275.7375,262.36199999999997,292.015,302.335,225.685,223.994,228.31799999999998,237.4,222.415,223.77249999999998,225.96,237.665,226.8233333333333,222.552,201.12333333333333,194.74,197.785,223.32,194.62,L7
2002-02-16 21:55:18+00:00,305.12,,221.92,247.54,245.42,230.59,225.47,218.25,,214.59,194.3,208.005,210.8,224.97,241.45,254.87,245.355,242.79,305.64,251.37333333333333,239.61999999999998,255.27499999999998,,,,,,,,,,,,,,,,,,,170.68,201.14499999999998,196.03,225.42,245.55499999999998,247.63666666666666,260.6975,273.6825,262.1775,275.7375,278.23400000000004,288.77,291.53,233.92,233.46400000000003,237.452,248.098,238.1575,232.98666666666668,232.87,249.675,249.67,228.41,192.95666666666668,209.64000000000001,201.85999999999999,213.95,207.21,L7
2002-04-12 22:01:25+00:00,305.12,,221.92,247.54,245.42,230.59,225.47,218.25,,214.59,194.3,208.005,210.8,224.97,241.45,254.87,245.355,242.79,298.135,259.4575,239.61999999999998,268.68666666666667,285.67,,,,,,,,,,,,,,,,,,171.825,198.76,202.17333333333332,223.58,246.65499999999997,221.95,239.075,285.86,265.96500000000003,225.55,278.9100000000001,282.28,269.92,,235.32000000000008,247.95499999999998,251.39999999999998,260.83,,253.6,264.77,283.29,257.58,206.26,239.44,210.01,204.58,219.8,L7
2002-05-07 21:55:15+00:00,305.12,,221.92,247.54,245.42,230.59,225.47,218.25,,214.59,194.3,208.005,210.8,224.97,241.45,259.97,245.355,257.05333333333334,285.5933333333333,259.4575,239.61999999999998,268.68666666666667,298.12,,,,,,,,,,,,,,,,,225.87,181.10333333333332,198.76,197.785,223.58,269.68666666666667,240.92999999999998,239.075,302.5733333333333,281.2666666666667,225.55,276.93,288.755,274.735,273.67,249.77,259.3,251.39999999999998,263.17999999999995,,253.6,264.77,283.29,257.58,206.26,239.44,210.01,204.58,219.8,L7
2002-07-17 22:00:56+00:00,305.12,,221.92,247.54,245.42,230.59,225.47,218.25,,214.59,194.3,208.005,210.8,224.97,241.45,259.97,245.355,257.05333333333334,285.5933333333333,259.4575,239.61999999999998,268.68666666666667,298.12,,,,,,,,,,,,,,,,,225.87,181.10333333333332,198.76,197.785,223.58,287.2425,240.92999999999998,239.075,302.5733333333333,281.2666666666667,225.55,272.07000000000005,283.7,282.42,271.29,251.57250000000002,259.3,250.4033333333333,255.48666666666665,,253.6,264.77,283.29,257.58,206.26,239.44,210.01,204.58,219.8,L7
2002-08-27 21:54:24+00:00,,,,,,,,,,,,,,,,270.17,,285.58,275.57,283.71,,295.51,298.12,,,,,,,,,,,,,,,,,230.525,202.64666666666668,182.3,207.4366666666667,220.8,300.80333333333334,246.125,230.5,336.0,321.12,207.21,265.2300000000001,282.67333333333335,288.66999999999996,271.29,267.82500000000005,300.565,248.41,252.81499999999997,,,,,,,,226.54,,,L7
2002-10-14 21:54:07+00:00,,,,,,,,,,,,,,,,270.17,,285.58,260.51,,212.36,,310.57,,,,,,,,,,,,,,,,,230.525,217.485,177.03,204.6966666666667,,325.57,266.87,260.94,336.0,321.12,,267.75666666666666,286.6825,274.51666666666665,257.9533333333333,253.55000000000004,300.565,244.01999999999998,245.84333333333333,,238.24,261.93,277.78,217.76,199.31,225.96,223.505,225.53,,L7
2002-11-22 22:00:45+00:00,,,,,,,,,,,,,,,,,,271.91,270.98,276.32,243.70999999999998,287.96,,,,,,,,,,196.58,232.91,,,,,,,235.18,235.31,177.03,214.735,190.21,309.39000000000004,282.3,246.23000000000002,,330.37,203.78,265.15,283.8333333333333,272.0,250.095,240.99000000000004,319.14,244.01999999999998,236.0,,238.24,261.93,277.78,217.76,199.31,225.96,220.28,225.53,,L7
2002-12-01 21:54:40+00:00,,,,,216.85,,,227.73,,186.26,,236.44,,254.4,265.03,232.09,254.79,271.91,254.735,264.48,243.70999999999998,284.225,,,,,,,,,,196.58,232.91,,,,,,,206.45499999999998,214.185,192.70999999999998,216.65,190.21,304.19,290.0,246.23000000000002,348.95,323.635,203.78,265.15,284.3275,275.07666666666665,256.43333333333334,250.84000000000003,302.1,244.01999999999998,246.83,260.04,253.73000000000002,261.93,277.78,230.38,199.31,225.96,220.28,233.82999999999998,219.78,L7
2003-02-19 21:55:06+00:00,,,,,216.85,,,227.73,,186.26,,236.44,,254.4,265.03,232.09,254.79,271.91,254.735,264.48,243.70999999999998,284.225,,,,,,,,,,196.58,232.91,,,,,253.04,,206.45499999999998,214.185,192.70999999999998,216.65,190.21,292.2833333333333,290.0,246.23000000000002,348.95,323.635,203.78,272.81,287.9066666666667,263.72,250.19499999999996,247.77000000000004,302.1,239.63,250.195,260.04,253.73000000000002,261.93,277.78,230.38,199.31,225.96,220.28,233.82999999999998,219.78,L7
2003-03-07 21:55:10+00:00,,,,,216.85,,,227.73,,186.26,,236.44,,254.4,265.03,232.09,254.79,271.91,260.8533333333333,262.62666666666667,243.70999999999998,284.225,,,,,,,,,,196.58,232.91,,,,,253.04,,177.73,193.06,192.63333333333333,203.21666666666667,190.21,282.3925,286.15250000000003,249.91333333333333,319.205,301.205,232.64499999999998,258.565,272.2966666666667,253.9266666666667,249.25,246.82000000000002,285.06,233.985,244.12333333333333,248.60000000000002,247.96333333333337,253.125,259.945,223.08666666666667,191.65,208.775,205.56333333333336,233.82999999999998,219.78,L7
2003-04-08 21:55:11+00:00,,,,,216.85,,,227.73,,186.26,,236.44,,254.4,265.03,232.09,254.79,271.91,260.8533333333333,262.62666666666667,243.70999999999998,284.225,,,,,,,,,,196.58,232.91,,,,,253.04,,177.73,193.06,192.63333333333333,203.21666666666667,190.21,282.3925,286.15250000000003,249.91333333333333,299.18,285.32666666666665,238.19999999999996,257.68,269.7075,259.015,254.20499999999998,245.77,278.395,233.985,244.12333333333333,248.60000000000002,247.96333333333337,257.00666666666666,256.9866666666667,218.9525,187.76999999999998,204.39000000000001,203.10750000000002,233.82999999999998,202.83499999999998,L7
2003-04-15 22:01:22+00:00,,,,,216.85,,,227.73,,186.26,,236.44,,254.4,274.54999999999995,232.09,254.79,280.98,267.445,268.1125,281.115,285.83,283.43,,,,,,,,,196.58,232.91,,,,,253.04,,177.73,193.06,195.84666666666666,199.90333333333334,194.305,264.97749999999996,288.725,244.4,291.62,273.0125,232.345,250.11499999999998,260.03999999999996,263.2833333333333,261.84666666666664,252.69333333333336,278.395,228.34,250.235,248.60000000000002,252.82500000000005,254.545,246.59000000000003,219.35,181.99999999999997,193.60500000000002,197.32000000000002,242.13,202.83499999999998,L7
2003-04-24 21:55:10+00:00,,,,,226.42000000000002,240.59,185.62,227.73,,186.26,,236.44,,254.4,274.54999999999995,232.09,254.79,280.98,267.445,268.1125,281.115,285.83,283.43,,,,,,,,,196.58,232.91,,,,,253.04,,177.73,193.06,195.84666666666666,206.23000000000002,207.54,260.484,281.716,244.4,286.102,273.0125,232.345,254.32333333333335,264.03249999999997,264.945,263.68,245.70250000000001,264.0266666666667,233.865,244.18666666666664,248.60000000000002,252.82500000000005,252.0333333333333,246.77666666666667,218.1175,182.34333333333333,193.4433333333333,195.475,212.365,196.35,L7
2003-07-21 21:42:57+00:00,,,,,235.99,240.59,185.62,,,,,,,,284.07,,,290.05,280.155,271.745,287.17,289.04,283.43,,,,,,,,,,,,,,,253.04,,,,189.575,201.48000000000002,209.33333333333334,240.1775,256.875,245.27499999999998,264.354,250.24,234.7775,243.505,245.7575,248.8875,247.85500000000002,231.5425,238.79,227.92999999999998,224.33,223.82500000000005,221.885,244.825,242.435,208.3525,180.24,193.4433333333333,189.35666666666665,182.6,184.635,L5
2003-08-13 21:49:32+00:00,313.33,,,,235.99,240.59,185.62,,,,,,242.33,255.76,279.81,,294.32,286.28499999999997,275.19666666666666,270.44,277.2,281.44000000000005,283.43,,,,,,,,,,,,,,,253.04,,,,189.575,201.48000000000002,209.33333333333334,240.1775,256.875,245.27499999999998,264.354,250.24,234.7775,243.505,245.7575,248.8875,247.85500000000002,231.5425,238.79,227.92999999999998,224.33,223.82500000000005,221.885,244.825,242.435,208.3525,180.24,193.4433333333333,189.35666666666665,182.6,184.635,L5
2003-08-29 21:49:50+00:00,313.33,,,,235.99,240.59,185.62,,,,,,242.33,255.76,279.81,,300.0,287.43666666666667,282.0625,275.60249999999996,277.8433333333333,285.25,283.43,,,,,,,,,,,,,,,,,,,189.575,201.48000000000002,209.33333333333334,240.1775,256.875,245.27499999999998,264.354,250.24,234.7775,243.505,245.7575,248.8875,247.85500000000002,231.5425,238.79,227.92999999999998,224.33,223.82500000000005,221.885,244.825,242.435,208.3525,180.24,193.4433333333333,189.35666666666665,182.6,184.635,L5
2003-11-17 21:50:57+00:00,308.245,,271.12,,235.69,,197.8,210.82,203.97,203.76,199.97,203.4,225.53,255.76,253.91000000000003,,277.90333333333336,286.13,283.97,258.76666666666665,273.17999999999995,283.355,,,,,,,,,,,,,,,,,,,,,,195.59,214.09,234.07,233.27,240.21,225.81,213.51,211.05,212.71,217.0,205.81,213.9,209.35,216.06,208.92,210.49,207.34,223.2,229.41,203.94,173.93,,,,,L5
2004-01-04 21:51:22+00:00,308.245,,271.12,259.36,239.31,225.4,209.75,210.82,203.97,212.58499999999998,202.865,203.4,221.8166666666667,238.805,244.9666666666667,240.55,271.015,286.13,283.97,253.78499999999997,263.7633333333333,283.355,,,,,,,,,,,,,,,,,,,,,,195.59,214.09,234.07,233.27,240.21,225.81,213.51,211.05,212.71,217.0,205.81,213.9,209.35,216.06,208.92,210.49,207.34,223.2,229.41,203.94,173.93,,,,,L5
2004-03-17 21:45:32+00:00,303.16,,271.12,259.36,239.31,225.4,209.75,210.82,203.97,212.58499999999998,202.865,203.4,211.56,201.57999999999998,223.97000000000003,245.78500000000003,238.11,,,221.61333333333334,244.93,,,,,,,,,,,,,,,,,,,,,,182.32,219.24,263.02,,256.08,,261.23,234.68,244.32,229.64,233.38,224.1,230.88,225.73,223.29,221.02,223.72,231.33,252.92,242.57,207.84,186.87,,,,,L5
2004-04-02 21:45:42+00:00,303.16,,271.12,259.36,239.31,225.4,209.75,210.82,203.97,212.58499999999998,202.865,203.4,211.56,201.57999999999998,223.97000000000003,245.78500000000003,238.11,,,221.61333333333334,244.93,,,,,,,,,,,,,,,,,,,,,,175.91,210.87,245.42499999999995,237.44,251.01000000000002,242.41,248.11,225.55,234.12999999999997,221.285,224.95,216.615,219.68,220.21499999999997,220.58499999999998,219.325,219.64000000000004,224.445,243.875,235.115,201.01999999999998,186.87,,,,,L5
2004-04-18 21:46:13+00:00,303.16,,271.12,259.36,239.31,225.4,209.75,210.82,203.97,212.58499999999998,202.865,203.4,211.56,201.57999999999998,223.97000000000003,245.78500000000003,238.11,,,221.61333333333334,244.93,,,,,,,,,,,,,,,,,,,,,,175.68999999999997,210.51333333333332,238.5733333333333,236.26999999999998,249.22000000000003,241.405,242.76,223.57000000000002,231.03666666666663,221.10333333333332,223.15666666666667,215.75,218.47333333333336,218.26,219.29,219.62,219.34333333333336,223.0,241.61333333333334,236.89,201.20333333333335,186.87,,,,,L5
