dates,nzd0085-0000,nzd0085-0001,satname
2015-03-07 22:11:30+00:00,294.0075,272.0075,L8
2015-04-24 22:11:08+00:00,301.1575,278.635,L8
2015-05-10 22:10:52+00:00,301.072,277.246,L8
2015-06-27 22:11:10+00:00,302.86,278.492,L8
2015-07-29 22:11:25+00:00,304.41999999999996,280.10600000000005,L8
2015-12-20 22:11:57+00:00,304.3066666666667,279.11333333333334,L8
2016-02-22 22:11:42+00:00,295.34000000000003,262.58500000000004,L8
2016-03-09 22:11:40+00:00,295.47333333333336,263.8733333333334,L8
2016-03-25 22:11:32+00:00,296.345,264.31,L8
2016-04-26 22:11:21+00:00,296.53000000000003,265.852,L8
2016-05-12 22:11:20+00:00,299.19166666666666,270.75166666666667,L8
2016-06-13 22:11:30+00:00,301.6642857142857,276.0,L8
2016-07-15 22:11:46+00:00,301.50857142857143,277.2685714285714,L8
2016-08-16 22:11:53+00:00,301.50857142857143,278.21625,L8
2016-11-20 22:12:09+00:00,304.32,285.45500000000004,L8
2017-08-03 22:11:47+00:00,276.78,256.39,L8
2017-08-19 22:11:53+00:00,282.11,259.615,L8
2017-09-04 22:11:55+00:00,290.48333333333335,266.67333333333335,L8
2018-01-10 22:11:54+00:00,291.84749999999997,264.7925,L8
2018-01-26 22:11:45+00:00,292.004,263.614,L8
2018-03-31 22:11:15+00:00,294.28499999999997,260.52666666666664,L8
2018-07-05 22:10:54+00:00,294.50666666666666,264.1825,L8
2018-08-06 22:11:10+00:00,294.95,279.03666666666663,L8
2018-09-07 22:11:24+00:00,289.22,274.7075,L8
2019-02-14 22:11:33+00:00,290.375,266.63,L8
2019-03-02 22:11:29+00:00,293.2033333333333,266.98333333333335,L8
2019-05-21 22:11:27+00:00,296.3566666666666,269.97,L8
2019-06-06 22:11:35+00:00,294.4475,270.1675,L8
2019-06-22 22:11:40+00:00,298.656,277.524,L8
2019-07-08 22:11:44+00:00,297.385,277.415,L8
2019-08-09 22:11:55+00:00,295.40285714285716,275.71714285714285,L8
2020-01-16 22:11:59+00:00,301.28499999999997,280.47,L8
2020-02-01 22:11:53+00:00,301.83,280.08,L8
2020-04-21 22:11:21+00:00,305.08666666666664,282.21333333333337,L8
2020-05-07 22:11:12+00:00,303.6625,281.5425,L8
2020-06-08 22:11:24+00:00,304.856,283.04,L8
2020-07-10 22:11:39+00:00,305.655,282.965,L8
2020-07-26 22:11:44+00:00,302.945,279.6183333333333,L8
2020-08-27 22:11:56+00:00,302.64666666666665,278.9216666666667,L8
2020-12-17 22:12:09+00:00,302.1925,275.17499999999995,L8
2021-02-03 22:11:56+00:00,295.60999999999996,268.43666666666667,L8
2021-02-19 22:11:51+00:00,300.17499999999995,274.395,L8
2021-04-24 22:11:25+00:00,301.48,276.8425,L8
2021-06-11 22:11:38+00:00,300.812,276.418,L8
2021-07-13 22:11:43+00:00,303.586,280.46799999999996,L8
2021-10-01 22:12:10+00:00,303.4225,280.57000000000005,L8
2021-11-06 22:12:48+00:00,305.405,282.5,L9
2021-11-18 22:12:08+00:00,304.066,281.21799999999996,L8
2022-01-13 22:12:02+00:00,302.0125,275.0025,L9
2022-01-21 22:11:59+00:00,301.066,273.4,L8
2022-02-14 22:12:01+00:00,300.08166666666665,270.485,L9
2022-02-22 22:11:50+00:00,296.8142857142857,267.87285714285713,L8
2022-05-21 22:11:19+00:00,293.08000000000004,262.416,L9
2022-06-14 22:11:59+00:00,295.7683333333333,266.285,L8
2022-07-08 22:11:39+00:00,295.6985714285714,266.7914285714286,L9
2022-07-16 22:12:03+00:00,295.77,269.5342857142857,L8
2022-08-09 22:11:58+00:00,295.54714285714283,269.1657142857143,L9
2023-02-09 22:12:09+00:00,310.48,286.39,L8
2023-03-13 22:11:47+00:00,307.11,284.99,L8
2023-03-21 22:11:55+00:00,302.5366666666667,278.47999999999996,L9
2023-05-16 22:11:04+00:00,302.275,279.075,L8
2023-05-24 22:11:17+00:00,301.18600000000004,278.118,L9
2023-06-09 22:11:12+00:00,299.01666666666665,276.74333333333334,L9
2023-06-17 22:11:17+00:00,297.73999999999995,275.45285714285717,L8
2023-07-11 22:11:24+00:00,298.92875,276.8575,L9
2023-07-27 22:11:26+00:00,298.34333333333336,275.8933333333333,L9
2023-08-20 22:11:47+00:00,298.1677777777778,276.26,L8
2023-08-28 22:11:44+00:00,297.788,275.29200000000003,L9
2023-09-05 22:11:46+00:00,297.9572727272727,274.8690909090909,L8
2023-10-07 22:11:57+00:00,297.998,274.765,L8
2024-01-11 22:11:56+00:00,298.8583333333333,273.20666666666665,L8
2024-02-04 22:12:07+00:00,300.15166666666664,274.10499999999996,L9
2024-02-12 22:11:54+00:00,298.86,272.64285714285717,L8
2024-02-28 22:11:48+00:00,294.825,268.74333333333334,L8
2024-04-16 22:11:19+00:00,288.87,265.47200000000004,L8
2024-05-10 22:11:24+00:00,291.9433333333333,268.90000000000003,L9
2024-05-18 22:10:55+00:00,291.21,268.2142857142857,L8
2024-05-26 22:11:12+00:00,292.58625,269.99125000000004,L9
2024-08-06 22:11:21+00:00,286.56428571428575,268.6514285714286,L8
2024-11-18 22:11:59+00:00,284.1933333333334,270.31333333333333,L9
2024-12-04 22:12:00+00:00,272.3466666666667,261.68666666666667,L9
2024-12-28 22:11:50+00:00,279.90250000000003,265.9125,L8
2025-02-22 22:11:57+00:00,289.4475,267.2625,L9
2025-03-26 22:11:41+00:00,292.07399999999996,269.0,L9
2025-05-21 22:11:16+00:00,293.154,269.216,L8
2025-05-29 22:11:15+00:00,295.1133333333333,271.62166666666667,L9
2025-06-22 22:11:31+00:00,300.93833333333333,275.34833333333336,L8
2025-06-30 22:11:31+00:00,298.91,272.965,L9
2025-07-16 22:11:36+00:00,297.2685714285714,271.07142857142856,L9
2025-08-01 22:11:42+00:00,299.80375,275.4225,L9
2025-08-09 22:11:49+00:00,300.5622222222222,276.74555555555554,L8
2025-11-05 22:12:10+00:00,302.02500000000003,279.895,L9
2025-11-13 22:12:04+00:00,301.93555555555554,279.88666666666666,L8
