dates,satname,nzd0090-0000,nzd0090-0001,nzd0090-0002,nzd0090-0003,nzd0090-0004,nzd0090-0005,nzd0090-0006,nzd0090-0007,nzd0090-0008,nzd0090-0009,nzd0090-0010
2002-03-27 22:00:37.575000,L7,296.71,220.81,222.75,215.00,233.24,236.27,203.92,243.27,281.24,276.80,263.27
2002-07-01 22:00:15.186000,L7,234.82,222.57,207.35,205.81,218.70,222.43,,,,,
2002-07-17 22:00:08.747000,L7,244.64,222.75,221.45,212.68,223.35,230.54,207.20,240.59,277.32,,
2002-08-18 21:59:57.690000,L7,,,302.51,301.27,296.23,319.59,311.56,325.55,298.84,331.78,288.63
2002-11-06 21:59:41.879000,L7,,292.03,265.88,284.98,274.85,275.29,274.20,262.43,271.20,267.46,258.83
2003-01-25 22:00:18.779000,L7,,,,,,,,,,,240.32
2004-09-16 21:55:41.721000,L5,237.32,223.29,214.15,210.09,230.81,229.26,217.05,220.29,242.73,,
2005-04-12 21:58:55.193000,L5,243.45,227.99,215.82,215.14,226.29,243.19,218.15,244.48,275.97,282.65,261.94
2005-05-30 21:59:15.499000,L5,296.24,275.07,263.68,264.64,269.76,269.92,267.25,306.72,305.16,302.21,301.52
2005-11-22 22:00:23.113000,L5,,,,,222.46,222.89,216.84,228.81,266.33,255.63,252.82
2006-04-15 22:03:30.798000,L5,290.25,268.10,262.44,262.28,269.72,279.27,278.73,283.05,307.22,300.38,297.53
2008-10-29 21:55:24.451000,L5,219.60,210.10,202.31,201.79,213.73,216.64,200.75,,,,
2013-05-20 22:13:50.559000,L8,252.86,237.34,237.97,241.86,248.04,252.71,241.23,264.34,292.47,293.16,273.04
2013-06-21 22:13:43.313000,L8,230.30,220.49,206.61,213.46,231.13,235.89,212.90,241.13,280.31,278.55,257.35
2013-07-07 22:13:48.209000,L8,,,186.24,202.64,229.28,238.27,220.34,247.56,281.69,280.00,265.20
2013-09-09 22:13:49.699000,L8,232.35,220.13,214.95,211.36,227.69,233.95,217.47,243.41,269.69,265.44,255.53
2013-09-25 22:13:41.239000,L8,259.76,251.63,245.15,243.69,257.72,263.12,258.35,267.24,292.72,295.83,283.67
2013-10-27 22:13:31.854000,L8,244.39,231.80,233.54,226.18,245.43,249.37,235.69,262.82,295.44,350.32,
2013-11-12 22:13:32.202000,L8,,248.67,278.60,277.89,295.24,316.21,217.21,252.89,273.41,277.12,258.23
2013-11-28 22:13:25.971000,L8,225.52,210.47,202.66,210.68,232.10,235.95,200.85,,,,
2013-12-14 22:13:21.591000,L8,256.01,236.36,234.39,230.42,250.04,256.25,235.07,259.12,289.90,291.34,276.29
2014-01-31 22:12:52.806000,L8,,205.43,193.33,199.20,227.55,231.82,193.38,,,,
2014-04-05 22:11:58.702000,L8,309.36,287.23,268.73,312.59,277.58,313.55,308.10,293.17,306.97,306.18,303.43
2014-05-23 22:11:18.694000,L8,223.04,214.40,194.52,206.51,227.27,231.52,,,,,
2014-10-14 22:12:02.705000,L8,278.89,260.58,256.06,251.92,255.17,259.12,262.34,270.34,289.66,291.30,279.48
2014-12-01 22:12:00.318000,L8,240.67,225.22,223.00,222.18,239.92,244.10,223.91,252.58,280.30,280.82,264.30
2015-05-10 22:10:52.487000,L8,314.05,284.62,271.23,269.68,275.55,282.69,293.29,291.69,311.81,313.01,299.15
2015-06-27 22:11:10.298000,L8,,,,199.12,222.92,229.98,208.85,235.56,273.46,267.89,249.99
2015-12-20 22:11:57.501000,L8,246.56,231.97,234.01,225.53,243.09,249.17,223.26,258.68,282.34,284.38,273.29
2016-04-26 22:11:21.230000,L8,240.08,228.82,219.52,225.05,245.68,243.30,221.59,249.37,290.02,267.33,248.94
2016-05-12 22:11:20.683000,L8,194.69,210.75,191.83,199.73,217.78,228.20,,,,,
2016-08-16 22:11:53.694000,L8,240.81,226.49,227.22,219.23,237.30,242.41,224.41,250.33,285.51,285.06,272.71
2016-11-20 22:12:09.409000,L8,228.41,217.11,210.80,213.38,229.84,235.81,206.72,235.98,266.29,264.44,253.93
2017-09-04 22:11:55.578000,L8,267.39,237.96,229.66,233.50,236.75,253.64,251.15,262.20,295.27,304.83,276.18
2018-01-10 22:11:54.118000,L8,248.56,243.05,237.84,237.83,250.03,258.24,237.24,257.98,286.99,288.53,271.20
2018-09-07 22:11:24.397000,L8,245.26,235.12,236.07,232.77,240.85,253.21,234.77,257.33,287.18,292.34,271.96
2019-05-21 22:11:27.314000,L8,244.91,233.14,233.37,228.95,239.57,248.64,222.83,252.26,282.90,283.02,266.53
2019-06-22 22:11:40.996000,L8,228.90,214.74,196.78,203.46,222.36,231.55,209.42,236.46,274.89,270.32,248.59
2020-02-01 22:11:53.781000,L8,224.60,216.93,198.43,212.30,230.49,236.99,,,,,
2020-05-07 22:11:12.613000,L8,244.45,233.78,233.54,232.16,241.15,250.70,228.94,255.97,283.44,287.97,271.03
2020-07-10 22:11:39.723000,L8,227.60,214.86,197.75,210.79,,,,,,,
2020-08-27 22:11:56.368000,L8,245.55,235.10,234.93,229.83,239.41,249.76,233.42,255.68,284.00,285.70,269.69
2020-12-17 22:12:09.375000,L8,200.13,205.91,192.40,197.92,228.78,231.53,,,,,
2021-02-19 22:11:51.945000,L8,236.36,222.25,222.75,218.33,234.33,241.39,210.54,247.97,276.05,279.80,257.70
2021-03-23 22:11:37.336000,L8,,,,,,,,236.34,274.50,268.46,254.62
2021-11-06 22:12:48.299000,L9,237.15,216.66,215.38,212.62,229.54,236.09,,,,,
2021-11-18 22:12:08.776000,L8,,,,214.65,237.04,245.65,215.31,247.65,276.26,276.90,262.07
2022-02-14 22:12:01.049000,L9,227.39,214.38,201.52,211.26,229.20,231.50,,,,,
2022-02-22 22:11:50.626000,L8,,212.17,192.07,202.61,227.13,232.45,,,,,
2022-06-14 22:11:59.156000,L8,226.32,215.99,196.80,212.59,224.78,232.54,,,,,
2022-08-09 22:11:58.475000,L9,230.97,220.14,212.74,212.62,227.47,233.61,205.68,236.05,274.50,266.68,256.29
2023-02-09 22:12:09.040000,L8,226.84,212.76,198.53,198.27,227.41,233.31,,,,,
2023-03-21 22:11:55.188000,L9,294.43,272.73,277.32,260.55,271.52,274.75,275.86,283.44,298.77,303.00,287.50
2023-03-29 22:11:37.049000,L8,206.61,205.32,193.18,196.44,222.54,231.37,,,,,
2023-05-16 22:11:04.371000,L8,268.02,249.12,254.34,243.91,255.46,260.53,262.02,277.11,292.52,295.29,285.09
2023-05-24 22:11:17.213000,L9,,,,,230.92,243.02,221.23,245.38,280.87,277.22,265.19
2023-06-09 22:11:12.914000,L9,227.13,213.88,196.21,200.24,216.40,229.63,,,,,
2023-06-17 22:11:17.056000,L8,225.24,215.71,201.52,210.36,222.49,233.10,,,,,
2023-07-11 22:11:24.365000,L9,237.31,225.09,220.07,217.03,230.86,238.88,215.58,243.51,279.81,279.05,264.12
2023-07-27 22:11:26.959000,L9,214.93,212.08,195.74,198.72,217.88,227.33,193.22,,,,
2023-08-28 22:11:44.258000,L9,245.56,236.82,233.24,229.73,241.14,248.47,236.23,257.05,286.60,286.19,272.65
2023-09-05 22:11:46.771000,L8,227.39,215.02,204.84,198.00,223.78,232.13,196.18,,,,
2023-10-15 22:12:03.081000,L9,307.80,278.61,272.26,262.45,267.76,275.62,279.64,289.34,296.51,303.26,286.83
2023-11-24 22:12:03.999000,L8,250.81,236.69,231.90,231.57,241.85,247.85,228.61,254.76,294.70,326.91,272.70
2024-02-04 22:12:07.739000,L9,257.23,237.88,237.67,241.95,251.65,261.51,244.38,269.42,289.86,289.03,287.48
2024-02-28 22:11:48.245000,L8,205.62,213.95,202.11,210.01,228.44,233.79,,,,,
2024-03-15 22:11:37.973000,L8,203.56,211.58,195.05,198.11,217.68,228.67,,,,,
2024-04-16 22:11:19.307000,L8,240.68,230.69,226.25,224.72,235.82,242.70,214.46,250.69,285.59,284.84,265.52
2024-05-02 22:11:08.519000,L8,228.15,218.38,209.10,214.64,229.18,237.64,202.73,,,,
2024-05-18 22:10:55.940000,L8,247.27,234.04,233.91,228.81,242.30,249.26,222.88,257.24,287.23,288.40,274.97
2024-06-11 22:11:06.286000,L9,328.93,256.12,248.28,254.02,256.15,267.35,274.86,268.39,297.14,296.47,288.84
2024-06-27 22:10:53.037000,L9,247.69,227.97,235.49,233.16,245.05,251.78,249.14,276.71,285.48,283.68,263.62
2024-08-06 22:11:21.454000,L8,230.92,219.89,214.25,214.60,230.87,235.62,211.08,236.71,274.58,266.01,255.05
2024-12-28 22:11:50.695000,L8,257.79,236.02,234.99,231.87,241.97,249.94,227.49,256.91,281.96,286.93,274.21
2025-01-05 22:11:55.058000,L9,,232.40,234.17,208.48,242.00,245.48,219.42,251.17,278.79,280.03,264.28
2025-01-13 22:11:54.516000,L8,229.88,216.51,208.78,214.96,231.23,237.65,,,,,
2025-02-06 22:11:55.429000,L9,249.26,233.00,232.05,232.82,242.29,252.43,223.51,257.51,284.63,285.51,273.12
2025-03-10 22:11:52.276000,L9,228.13,220.52,201.17,,,,,,,,
2025-03-26 22:11:41.456000,L9,244.32,232.21,231.47,227.14,240.29,246.58,219.11,251.97,286.77,284.07,272.01
2025-05-13 22:11:22.590000,L9,229.16,220.08,210.18,212.67,225.14,235.07,,,,,
2025-05-21 22:11:16.046000,L8,228.18,215.71,200.39,210.39,225.42,232.19,,,,,
2025-07-16 22:11:36.965000,L9,255.69,252.66,246.07,248.10,254.84,264.80,250.88,264.12,291.55,291.98,375.71
2025-08-09 22:11:49.526000,L8,224.84,213.55,198.01,197.29,225.08,227.55,,,,,
2025-09-18 22:12:01.813000,L9,244.74,233.12,230.50,227.46,239.41,245.47,230.93,249.70,280.73,276.38,263.21
2025-10-04 22:12:06.102000,L9,270.97,253.10,281.92,,308.06,270.36,259.58,281.81,297.59,302.61,288.92
2025-11-05 22:12:10.440000,L9,237.60,222.13,216.29,219.81,233.71,242.72,210.45,241.10,274.81,268.11,254.22
