dates,satname,nzd0208-0000,nzd0208-0001,nzd0208-0002,nzd0208-0003,nzd0208-0004,nzd0208-0005,nzd0208-0006,nzd0208-0007,nzd0208-0008,nzd0208-0009,nzd0208-0010,nzd0208-0011,nzd0208-0012,nzd0208-0013,nzd0208-0014,nzd0208-0015,nzd0208-0016,nzd0208-0017,nzd0208-0018,nzd0208-0019,nzd0208-0020,nzd0208-0021,nzd0208-0022,nzd0208-0023,nzd0208-0024,nzd0208-0025,nzd0208-0026,nzd0208-0027,nzd0208-0028,nzd0208-0029,nzd0208-0030,nzd0208-0031,nzd0208-0033,nzd0208-0032
2003-08-24 21:30:48.871000,L5,331.49,310.97,308.63,311.17,316.32,315.68,317.31,311.88,295.08,284.31,279.86,258.44,253.81,246.95,280.22,294.36,300.68,310.81,295.01,293.53,282.96,284.26,275.02,278.98,286.02,286.52,287.72,292.87,298.73,299.24,279.93,,,
2003-11-28 21:32:10.197000,L5,295.41,276.22,282.24,286.15,300.63,305.42,308.82,302.47,291.68,282.82,279.13,247.27,239.13,239.33,268.37,275.95,280.69,290.13,292.47,286.91,280.26,276.49,276.83,280.34,278.24,273.49,277.00,277.23,276.55,277.81,259.17,,,
2003-12-30 21:32:24.694000,L5,320.90,299.78,305.03,308.51,312.51,312.79,309.72,300.70,295.41,283.06,277.55,255.22,246.71,256.81,290.38,298.55,302.58,313.29,300.50,290.38,273.87,274.82,274.23,274.26,276.86,280.19,296.71,300.99,301.68,301.01,283.58,,,
2004-01-15 21:32:26.348000,L5,318.29,300.82,305.57,309.75,311.12,315.30,320.13,307.31,294.29,279.45,275.05,252.75,242.53,242.25,273.20,295.25,302.66,312.78,301.92,292.86,286.27,284.74,273.40,274.29,271.91,272.77,274.84,280.08,296.40,304.11,307.67,241.90,223.13,222.19
2004-05-06 21:33:58.336000,L5,326.26,295.46,297.25,296.69,303.10,312.71,309.51,306.49,297.14,289.03,291.08,283.59,264.27,270.66,293.30,294.78,302.00,305.85,303.27,291.98,294.06,283.92,288.08,288.30,284.58,292.50,290.78,298.24,303.64,306.77,297.41,289.52,,
2004-05-22 21:34:26.036000,L5,304.24,257.16,256.61,263.90,,,,,,,,,,,,,,,,,,,,,253.16,263.86,264.76,264.80,268.50,273.60,254.42,,,
2004-06-07 21:34:54.755000,L5,325.27,286.22,289.80,300.32,297.52,306.64,306.08,297.15,294.17,279.85,282.56,260.09,246.02,259.52,284.43,288.40,292.41,300.16,292.51,287.76,280.12,281.86,278.60,279.53,282.43,285.22,288.86,291.99,296.12,296.37,282.26,,,
2004-06-23 21:35:22.995000,L5,323.97,282.32,276.08,286.81,289.43,301.12,302.35,294.69,290.38,275.41,271.34,254.14,244.55,249.30,275.38,284.52,284.31,298.15,285.45,276.94,273.04,270.59,272.11,275.47,279.79,278.22,284.78,285.71,287.00,284.25,272.58,,,
2004-07-25 21:36:14.167000,L5,328.35,288.31,285.30,299.39,306.05,307.44,311.05,298.90,298.53,276.61,272.62,253.45,243.58,252.61,288.63,294.12,297.33,313.13,296.19,283.86,278.56,271.98,278.76,276.13,285.41,283.38,298.23,297.61,298.13,296.40,282.70,,,
2004-08-10 21:36:32.804000,L5,326.90,287.85,285.46,305.05,301.88,314.91,307.34,303.63,299.32,280.25,278.82,259.17,252.37,258.84,289.84,292.73,299.20,302.42,291.96,283.86,282.70,278.86,276.47,284.11,289.46,291.74,291.69,292.34,299.69,292.44,283.50,,,
2004-08-26 21:36:59.731000,L5,327.57,284.88,288.66,298.75,306.97,310.80,306.59,302.36,295.71,277.82,273.56,260.46,243.86,255.12,279.24,288.83,296.66,299.58,288.61,281.91,276.79,274.49,274.21,282.31,288.12,291.48,292.58,292.73,298.81,292.63,275.16,,,
2004-12-16 21:39:23.215000,L5,330.50,300.53,298.67,305.08,304.60,311.50,313.84,305.50,305.41,301.96,299.42,290.71,279.33,288.81,308.73,312.12,296.46,308.90,293.15,292.93,285.96,287.51,292.46,300.56,299.75,311.48,311.38,314.04,315.58,301.24,287.15,279.25,,
2005-02-18 21:40:18.476000,L5,323.68,289.05,294.87,302.86,304.57,309.52,312.45,293.60,288.83,270.84,270.94,248.96,240.56,239.78,283.87,287.09,298.79,301.24,295.24,282.36,283.90,269.79,273.31,272.66,277.36,284.95,283.14,296.37,293.44,292.86,277.64,,,
2005-03-22 21:40:41.327000,L5,326.03,301.85,304.03,313.83,310.90,317.64,318.93,311.09,294.56,281.06,278.32,261.55,242.31,247.25,274.19,292.64,298.89,308.52,295.06,289.69,284.34,278.88,281.19,280.14,284.33,284.26,292.73,293.62,300.53,297.03,284.90,,,
2005-05-09 21:40:56.205000,L5,307.75,279.30,287.41,290.15,293.39,298.39,297.87,291.99,286.23,265.83,262.91,242.84,236.00,237.16,269.58,278.36,283.43,284.92,273.34,268.17,262.81,259.02,259.09,259.74,268.93,273.13,275.49,279.47,278.58,280.91,258.27,,,
2005-06-10 21:41:12.271000,L5,328.62,300.48,299.29,308.80,301.52,306.01,311.21,302.07,297.62,280.69,280.33,264.37,252.74,260.34,289.07,296.62,300.62,307.32,292.60,284.05,282.92,276.17,277.32,277.16,282.37,290.82,289.82,296.70,294.61,299.22,283.19,,,
2005-06-26 21:41:16.724000,L5,327.11,295.42,297.81,305.82,305.86,311.17,312.21,314.71,307.43,291.70,292.45,280.20,255.38,268.85,282.61,294.70,301.22,302.24,294.39,288.91,286.10,285.18,287.48,284.28,294.11,294.20,298.38,290.78,295.20,294.63,288.74,277.01,,
2005-07-12 21:41:23.560000,L5,328.87,305.28,302.49,314.88,318.19,321.11,320.78,310.25,307.72,297.69,300.03,284.03,273.94,277.02,289.20,302.43,305.24,316.99,299.57,299.90,294.09,285.85,284.67,291.74,291.84,295.39,298.20,302.40,303.34,302.36,301.22,280.41,226.83,235.71
2005-08-13 21:41:41.670000,L5,314.41,291.44,293.19,298.51,303.14,308.37,310.10,303.93,304.96,287.82,281.05,265.12,245.09,256.65,280.04,286.04,287.15,299.21,283.02,279.25,274.29,271.25,283.14,280.02,292.74,290.97,293.34,297.88,288.42,286.98,277.29,,,
2005-08-29 21:41:46.875000,L5,320.51,299.56,304.97,309.98,313.98,317.09,317.16,312.74,309.93,278.77,274.73,256.29,238.72,246.05,270.26,286.55,298.75,305.21,295.99,287.65,287.17,283.70,274.74,271.68,281.95,282.20,284.55,284.71,293.99,298.73,286.79,,,
2005-11-17 21:42:07.585000,L5,321.58,304.87,302.38,315.95,319.81,318.50,323.20,316.40,305.69,291.71,288.28,267.66,255.03,280.63,293.15,309.20,315.20,326.34,312.56,308.74,299.65,301.69,284.43,283.80,286.27,287.28,293.52,300.58,309.23,314.21,290.93,,,
2006-04-10 21:45:17.175000,L5,308.17,283.26,280.86,286.00,293.53,304.33,305.16,296.18,292.99,275.23,268.66,248.47,240.16,242.87,273.36,285.36,289.54,297.22,286.03,280.57,276.41,271.46,273.39,275.71,283.11,283.11,288.80,285.93,284.46,275.00,,,,
2006-06-13 21:46:13.914000,L5,316.11,289.58,287.19,295.47,298.57,300.85,308.14,301.65,297.64,277.99,279.86,260.83,244.78,245.91,273.53,287.25,288.63,299.10,287.26,286.81,278.50,274.68,274.15,277.47,281.13,282.48,284.37,290.15,288.86,288.54,272.22,,,
2006-06-29 21:46:28.892000,L5,298.44,264.85,257.61,265.29,264.42,277.07,277.48,270.29,262.24,247.17,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-01 21:47:19.401000,L5,318.35,295.50,292.58,298.33,303.25,311.77,313.01,307.44,300.03,287.25,282.65,260.39,253.37,252.03,277.27,290.95,293.55,297.35,292.01,286.94,286.40,287.22,288.14,287.19,294.28,296.93,301.85,298.28,299.26,297.98,274.12,,,
2006-09-17 21:47:31.164000,L5,319.38,290.59,288.63,295.52,301.53,305.50,307.85,303.06,300.65,286.02,280.71,259.39,252.76,253.80,282.04,289.45,290.94,299.38,289.10,286.68,279.61,279.64,285.19,286.77,293.23,290.19,301.74,306.48,294.64,293.97,268.54,,,
2006-10-03 21:47:41.787000,L5,318.37,299.89,303.87,308.69,311.21,314.20,315.79,310.85,303.46,281.38,278.29,254.49,244.60,247.59,287.42,293.48,303.55,311.82,302.93,295.18,293.41,289.04,286.38,283.55,286.56,288.33,293.16,300.47,301.45,302.98,281.04,,,
2006-12-06 21:48:41.029000,L5,357.36,346.33,358.45,371.17,377.78,377.99,382.04,376.73,363.76,363.80,353.48,332.71,312.80,327.81,358.06,360.97,369.11,371.41,369.43,372.54,,,,,,,,,,373.94,349.89,255.88,292.56,267.80
2011-03-07 21:43:36.874000,L5,311.48,286.29,283.72,294.69,300.04,302.19,303.50,301.30,292.35,281.64,285.20,244.83,241.47,247.65,281.94,291.62,294.19,303.23,296.88,286.78,284.96,278.11,274.57,272.58,276.20,276.24,278.15,285.51,286.86,287.74,271.22,225.72,261.01,224.47
2013-05-31 21:55:43.729000,L8,335.77,310.83,308.88,316.29,318.02,320.33,321.32,312.67,308.14,295.72,298.00,284.87,256.37,265.42,287.76,297.01,302.93,311.79,303.83,295.38,295.90,285.36,288.16,291.93,289.61,295.66,298.03,304.90,301.72,300.18,309.09,326.54,269.36,229.43
2013-08-19 21:55:42.209000,L8,,,,,282.36,298.23,302.41,296.32,291.64,285.95,286.78,264.74,238.33,244.91,264.63,285.24,288.02,295.93,283.17,276.21,,,,,,,,,,,,,,
2013-10-06 21:55:33.702000,L8,328.54,311.42,313.81,330.35,323.69,333.85,318.38,312.58,305.73,298.89,296.12,273.72,251.85,265.98,286.91,300.73,300.55,310.80,301.76,293.07,293.27,285.36,287.11,287.20,305.67,293.43,301.08,302.99,304.46,307.81,292.65,246.07,292.06,245.20
2013-12-09 21:55:16.438000,L8,324.82,301.80,301.75,309.75,310.79,313.70,316.35,309.49,304.77,296.18,295.83,276.14,253.32,259.12,286.46,298.47,300.38,310.33,299.45,293.32,289.60,284.82,284.74,286.01,289.71,290.61,296.56,297.12,299.85,299.78,290.85,238.22,268.21,224.61
2014-01-10 21:54:55.235000,L8,337.39,314.40,312.68,317.40,320.07,324.23,324.58,316.26,311.41,304.62,303.74,297.85,290.54,273.31,295.62,303.03,307.30,313.62,305.87,299.06,296.65,290.37,289.70,294.99,295.68,299.13,301.84,308.00,306.38,309.42,308.89,312.54,,
2014-02-11 21:54:32.873000,L8,328.29,309.80,308.16,312.42,312.86,316.43,319.93,314.59,307.28,301.01,297.83,286.92,283.68,259.69,290.41,298.01,300.66,310.19,302.47,296.90,291.12,285.62,288.42,289.70,291.88,293.97,299.52,300.24,301.35,301.56,293.13,246.99,292.32,246.91
2014-03-31 21:53:53.631000,L8,312.93,288.04,285.00,299.12,294.80,,,,,,,,,,,,,,,,,,241.81,272.75,276.47,276.91,280.41,278.33,285.42,284.51,268.76,,,
2014-05-02 21:53:22.380000,L8,335.55,312.63,309.35,313.58,315.72,319.50,319.79,317.59,310.69,300.39,299.17,281.06,268.92,261.34,288.70,302.86,302.13,311.44,299.73,311.21,295.53,285.02,285.74,292.10,301.27,301.26,307.33,304.20,305.57,300.33,291.12,242.04,270.14,227.62
2014-05-18 21:53:11.680000,L8,382.02,331.64,330.45,333.33,335.19,340.37,344.78,338.88,331.85,331.82,327.19,325.29,314.84,313.80,317.16,329.72,332.22,332.76,319.25,315.45,310.12,305.57,305.50,308.70,309.88,310.60,313.83,322.35,321.58,328.55,324.51,327.13,,
2014-06-03 21:53:18.440000,L8,334.87,312.04,305.45,314.10,315.65,319.06,319.87,311.30,309.26,301.44,299.06,287.44,271.42,264.34,286.40,300.07,304.23,310.76,302.28,295.10,290.18,282.47,282.08,283.74,285.89,289.53,296.37,293.42,298.41,301.38,291.59,238.67,256.31,224.74
2014-06-19 21:53:23.387000,L8,344.03,329.11,304.95,319.65,314.22,316.27,313.07,307.86,304.39,294.77,296.65,277.71,260.17,254.58,279.85,297.79,300.18,310.84,299.79,296.20,287.50,277.68,282.99,282.71,293.35,291.52,312.08,298.32,300.73,305.37,292.09,234.75,265.55,226.62
2014-07-05 21:53:29.728000,L8,345.30,303.16,293.83,308.71,313.15,313.28,312.04,305.85,303.88,294.99,294.99,278.81,248.50,252.43,275.23,293.84,299.35,307.51,298.04,290.77,284.34,278.28,278.94,282.08,287.73,289.36,295.25,295.68,299.02,302.77,290.79,231.56,254.06,204.50
2014-07-21 21:53:33.067000,L8,334.80,307.06,301.23,309.78,311.93,315.33,315.36,307.69,303.78,295.38,294.79,279.18,253.21,252.17,280.34,294.43,297.89,307.14,297.52,290.83,285.08,279.06,279.26,280.28,284.14,286.58,295.25,293.17,297.34,301.57,292.07,233.28,252.50,214.84
2014-08-06 21:53:41.801000,L8,336.90,306.88,301.33,310.01,312.56,316.23,313.55,307.11,305.05,297.08,296.59,278.54,254.77,256.98,282.54,296.38,299.61,307.06,296.83,290.66,286.02,281.86,281.42,281.61,285.70,288.30,295.04,294.54,297.52,300.02,290.86,236.76,270.57,227.14
2014-09-07 21:53:48.789000,L8,328.38,304.11,299.69,306.53,308.48,314.54,311.31,306.92,303.97,294.10,295.11,276.83,249.32,257.72,281.36,295.48,296.58,307.45,299.01,291.54,287.69,280.75,279.61,282.00,284.75,286.75,292.89,292.97,295.58,297.92,287.33,235.78,259.22,231.39
2014-09-23 21:53:45.463000,L8,328.62,302.15,300.14,305.73,308.04,313.74,312.53,307.28,303.37,296.45,295.23,271.07,249.05,260.98,283.08,294.97,297.42,306.59,300.62,292.59,289.88,282.13,282.05,283.67,284.78,289.17,294.83,295.38,298.88,299.71,289.66,235.76,261.42,224.77
2014-10-25 21:53:52.818000,L8,307.86,276.87,274.57,285.20,289.03,290.43,297.10,294.04,285.33,285.59,284.64,251.17,235.08,238.83,266.16,286.51,287.97,299.21,286.12,279.72,277.61,269.97,265.44,270.25,262.79,261.55,,,,,,,,
2014-11-10 21:53:54.574000,L8,,,,281.03,297.54,309.99,308.30,304.83,300.55,292.63,292.40,268.21,241.75,248.60,272.90,291.70,291.82,306.69,295.57,287.90,292.89,309.05,,,,268.62,291.70,278.83,302.11,299.99,282.83,233.45,216.49,225.86
2014-11-26 21:53:52.081000,L8,318.08,299.96,298.52,306.11,309.50,313.68,307.23,301.11,296.48,288.98,290.43,265.32,242.08,250.86,275.08,289.51,293.26,303.86,298.39,288.56,285.79,277.31,275.53,282.76,290.83,288.28,294.94,301.64,301.80,298.57,289.64,235.00,271.17,230.52
2015-01-29 21:53:37.750000,L8,328.13,309.53,310.50,312.67,315.30,317.67,318.21,314.14,308.33,300.72,299.30,286.81,294.65,278.20,293.64,300.39,304.87,312.08,304.95,296.58,293.18,285.25,286.06,291.12,293.29,294.04,297.92,301.99,299.06,300.49,290.67,244.15,284.91,237.14
2015-02-14 21:53:28.679000,L8,330.13,309.64,312.59,314.10,318.06,315.69,314.49,313.44,304.15,296.10,294.50,295.58,266.88,268.87,290.47,300.28,303.23,310.72,303.19,295.85,293.64,286.05,286.27,291.08,293.14,295.25,300.55,304.66,305.68,307.66,299.38,272.86,,277.80
2015-04-03 21:53:02.921000,L8,328.24,309.15,308.19,310.37,308.24,312.54,320.61,315.49,308.95,299.41,300.08,273.83,250.19,272.68,291.19,300.36,299.04,307.67,298.33,294.03,287.81,282.60,285.55,280.95,286.72,289.93,290.44,296.65,297.96,300.54,291.74,265.84,292.63,261.42
2015-04-19 21:53:02.761000,L8,320.21,286.13,283.84,301.95,293.00,301.12,,282.33,299.02,291.46,292.20,264.64,,,,,,,,,,,,,265.52,262.47,271.40,280.72,287.97,291.58,290.20,229.03,223.69,202.82
2015-05-05 21:52:48.765000,L8,303.88,267.95,274.14,297.17,288.10,301.63,304.43,303.43,301.41,293.50,294.25,271.50,209.80,,,,,,,,,,,,,262.11,266.93,288.70,290.81,296.38,284.84,,,
2015-05-21 21:52:43.676000,L8,331.36,310.33,287.53,319.12,309.26,322.28,316.99,310.70,306.43,301.31,303.09,272.15,210.43,,,,,,,307.54,281.53,258.43,294.74,255.37,300.83,300.12,311.08,310.62,310.04,315.74,290.46,227.49,246.30,214.54
2015-06-06 21:52:52.670000,L8,333.78,324.96,311.43,322.01,318.66,329.16,323.88,315.53,310.38,301.20,301.25,283.35,231.61,260.29,293.69,295.07,296.19,312.59,301.75,305.00,295.62,299.92,291.23,289.58,303.27,303.30,305.56,309.50,306.35,308.31,295.87,248.39,287.46,236.13
2015-07-08 21:53:09.931000,L8,334.73,313.88,315.08,321.58,321.92,322.03,312.26,310.21,303.20,292.66,293.17,277.22,219.36,,,,,,,,281.57,247.42,256.88,264.97,271.77,284.70,309.79,297.34,304.01,323.80,293.38,235.62,259.56,223.77
2015-08-25 21:53:27.637000,L8,337.96,304.51,300.32,306.82,307.81,312.70,315.13,309.68,301.66,292.98,295.72,279.21,227.42,,250.14,285.96,275.56,299.12,269.41,284.22,282.83,274.47,274.59,277.70,281.99,291.86,296.89,297.84,298.96,300.18,291.83,237.83,272.24,231.24
2015-09-26 21:53:40.659000,L8,322.58,296.87,295.39,304.16,307.96,313.62,312.10,306.57,300.21,293.12,292.92,267.93,223.63,,240.12,277.91,266.11,289.56,269.52,282.85,285.46,268.79,272.92,272.47,277.97,285.57,290.90,293.55,297.99,295.14,287.27,232.11,273.45,229.22
2015-11-13 21:53:46.761000,L8,338.70,324.44,325.04,330.68,334.84,333.67,338.89,332.10,334.69,331.10,315.50,314.23,308.07,319.63,320.20,318.54,313.55,326.77,316.17,313.92,311.18,302.65,303.21,303.84,308.06,309.19,316.82,321.86,320.95,327.29,325.01,325.03,,
2016-01-16 21:53:45.577000,L8,318.12,289.48,292.36,302.53,305.59,309.73,308.70,304.34,298.69,290.26,290.47,267.73,242.38,248.61,280.51,293.26,286.10,305.99,294.38,289.83,286.12,277.53,275.42,278.91,278.64,283.09,290.87,291.31,291.40,293.65,282.56,234.23,267.22,208.31
2016-02-01 21:53:43.370000,L8,315.60,295.32,295.12,300.86,305.15,309.73,308.03,303.75,296.96,290.77,289.54,264.87,246.30,244.52,275.72,292.67,286.08,304.57,290.99,287.42,286.05,276.81,274.50,278.06,277.41,283.07,292.67,287.36,293.13,294.41,294.22,232.61,257.27,211.08
2016-03-04 21:53:33.647000,L8,317.13,295.50,294.62,299.78,302.57,308.22,307.84,303.85,298.79,289.69,290.30,266.29,247.17,245.80,273.80,292.50,287.57,303.61,293.57,288.36,284.38,276.92,274.20,278.01,275.90,281.21,288.73,286.21,289.51,289.81,280.50,229.01,212.75,201.69
2016-04-05 21:53:18.618000,L8,329.78,306.97,305.62,310.74,310.73,314.88,314.80,310.12,304.68,296.13,296.40,274.56,274.63,256.16,286.94,298.20,295.32,308.85,300.14,293.11,290.18,282.40,281.43,284.01,283.98,288.96,293.57,295.07,296.35,298.21,287.24,239.29,276.70,229.26
2016-04-21 21:53:12.322000,L8,338.58,315.37,314.72,316.74,318.29,320.18,319.88,315.86,310.07,302.60,300.92,286.33,282.74,264.53,293.24,303.22,304.58,313.81,305.54,299.02,295.96,289.84,288.76,289.57,290.77,295.30,300.21,301.35,303.19,305.43,298.28,255.08,292.11,248.68
2016-07-26 21:53:40.722000,L8,336.72,308.21,300.01,329.89,325.56,320.92,312.83,307.63,307.17,296.10,295.50,277.80,257.08,254.18,287.49,299.10,299.38,311.94,305.76,302.26,289.51,285.07,281.84,287.29,284.54,299.35,307.23,298.46,307.00,306.13,301.89,236.88,276.47,222.32
2016-08-11 21:53:42.478000,L8,,,,,,,302.60,301.23,296.12,288.52,290.54,274.24,267.26,257.40,281.45,298.79,302.00,308.63,298.63,290.90,291.76,273.26,279.36,279.40,288.21,290.27,289.54,,,,,,,
