dates,nzd0110-0000,nzd0110-0001,nzd0110-0002,nzd0110-0003,nzd0110-0004,nzd0110-0005,nzd0110-0006,nzd0110-0007,nzd0110-0008,satname
1999-08-26 22:04:44+00:00,331.26,325.83,326.46,320.12,326.19,323.48,324.9,,,L7
1999-09-27 22:04:48+00:00,350.87,332.21500000000003,328.42999999999995,320.145,325.70500000000004,323.48,332.59,373.44,362.89,L7
2001-08-15 22:00:38+00:00,336.79,310.99,329.28,383.78,370.35,,338.5,394.5,,L7
2001-10-02 22:00:04+00:00,338.235,315.6,328.79999999999995,369.47,351.415,331.51,344.84000000000003,378.775,370.29,L7
2001-12-05 22:00:18+00:00,338.235,315.6,333.5,359.67333333333335,347.37000000000006,331.51,345.21000000000004,378.5233333333333,374.3,L7
2002-08-02 22:00:01+00:00,336.36,308.52,326.78,313.79,325.25,328.5,332.86,342.56,,L7
2002-10-21 21:59:36+00:00,336.36,314.52,326.78,313.79,323.79499999999996,326.56,330.08000000000004,342.56,,L7
2002-12-24 22:00:09+00:00,336.36,314.52,329.085,315.90999999999997,324.6466666666667,325.96666666666664,328.1366666666667,336.675,376.31,L7
2003-08-13 21:48:45+00:00,323.86,323.88,310.19,314.71,307.74,302.87,318.8,322.77,,L5
2004-06-05 21:46:48+00:00,,328.19,317.13,322.19,,,,,,L5
2004-07-23 21:48:09+00:00,328.25,334.075,323.98,324.185,314.1,316.3,333.84,330.46,343.79,L5
2004-07-30 21:54:28+00:00,328.83000000000004,330.81666666666666,322.2233333333333,322.6666666666667,314.1,316.3,333.84,330.46,343.79,L5
2004-11-03 21:56:42+00:00,328.5833333333333,330.045,321.22749999999996,321.3275,314.1,316.3,333.84,330.46,343.79,L5
2009-02-02 21:57:22+00:00,327.68,326.44,321.57,317.15,310.83,318.0,319.21,329.71,322.84,L5
2010-02-21 22:02:44+00:00,327.18,324.87,317.24,321.62,312.01,319.42,325.53,334.83,335.69,L5
2011-01-07 22:01:44+00:00,330.02,316.6,323.78,313.25,309.72,319.37,319.09,330.32,328.69,L5
2013-04-11 22:07:51+00:00,335.62,329.96,330.99,328.76,322.66,329.45,330.24,342.98,342.29,L8
2013-05-20 22:13:50+00:00,334.555,329.595,330.645,328.345,324.21500000000003,328.62,330.845,344.055,344.63,L8
2013-06-05 22:13:51+00:00,333.27,326.6666666666667,329.66,326.08666666666664,321.3666666666667,327.44666666666666,329.44666666666666,342.25,344.75,L8
2013-06-21 22:13:43+00:00,332.75,326.79,328.4575,325.8625,321.3225,327.2625,328.9425,341.745,345.1325,L8
2013-07-07 22:13:48+00:00,332.252,326.476,327.11800000000005,325.088,320.52,326.704,328.114,341.114,344.478,L8
2013-09-25 22:13:41+00:00,332.085,327.1383333333333,326.61833333333334,324.65833333333336,320.3233333333333,326.69,328.07166666666666,341.4483333333333,344.66,L8
2013-10-11 22:13:41+00:00,330.5566666666667,325.68333333333334,325.62,321.77500000000003,318.3566666666666,325.76666666666665,327.3833333333333,339.8883333333333,344.25333333333333,L8
2013-11-12 22:13:32+00:00,330.5566666666667,324.67,324.96714285714285,321.17857142857144,317.8171428571428,325.33714285714285,326.9428571428571,339.13,343.65000000000003,L8
2013-12-14 22:13:21+00:00,329.7875,324.53000000000003,323.26,320.02500000000003,317.5516666666667,325.04333333333335,325.9016666666667,337.15500000000003,342.01,L8
2014-03-20 22:12:13+00:00,332.21666666666664,324.99249999999995,324.524,319.912,318.308,325.40600000000006,326.41200000000003,336.66,341.40999999999997,L8
2014-04-05 22:11:58+00:00,330.76,319.145,323.644,318.046,316.736,324.806,325.57399999999996,333.088,337.57800000000003,L8
2015-04-24 22:11:08+00:00,330.72,326.08,327.29,326.72,322.82,323.63,330.45,331.26,339.02,L8
2015-05-10 22:10:52+00:00,330.415,323.405,327.12,322.91,320.44,322.605,328.85,332.91999999999996,339.51,L8
