dates,nzd0141-0000,nzd0141-0001,nzd0141-0003,nzd0141-0004,nzd0141-0005,nzd0141-0006,nzd0141-0007,nzd0141-0008,nzd0141-0009,nzd0141-0002,satname
2002-02-16 21:54:54+00:00,272.895,275.83,252.26,310.67,256.33,309.39166666666665,313.34,304.47499999999997,299.52833333333336,259.89,L7
2002-04-28 22:00:38+00:00,248.66999999999996,275.83,,,,301.445,313.57499999999993,303.22999999999996,294.1933333333333,,L7
2002-05-23 21:54:18+00:00,248.66999999999996,275.83,,,,305.73333333333335,313.68666666666667,303.8233333333333,293.91,,L7
2002-06-24 21:54:28+00:00,248.66999999999996,275.83,,,,309.1175,316.875,305.445,295.966,,L7
2002-07-17 22:00:08+00:00,248.66999999999996,275.83,320.64,317.31,,312.424,319.652,306.068,299.185,,L7
2002-08-18 21:59:57+00:00,,,320.64,317.31,,318.1125,320.6125,306.2675,300.004,,L7
2002-08-27 21:54:00+00:00,234.82,,320.64,317.31,,313.414,319.288,306.178,299.4833333333333,,L7
2002-10-14 21:53:19+00:00,242.2,,320.64,317.31,,313.53000000000003,319.22166666666664,305.92833333333334,299.01142857142855,,L7
2002-10-21 21:59:36+00:00,242.2,,320.64,317.31,,313.53000000000003,317.95285714285717,306.0585714285714,298.53499999999997,,L7
2002-12-24 22:00:09+00:00,242.72333333333336,,320.64,317.31,,310.26000000000005,315.9533333333333,305.185,299.8383333333333,,L7
2003-01-18 21:54:06+00:00,243.99,,,,,306.754,313.9633333333333,305.44666666666666,298.04833333333335,,L7
2003-01-25 22:00:18+00:00,254.054,206.39,,,,307.19666666666666,315.0,306.6014285714286,299.30428571428575,,L7
2003-03-23 21:54:40+00:00,258.8625,206.39,,,,308.192,315.72166666666664,307.58666666666664,299.51166666666666,,L7
2003-05-10 21:54:22+00:00,261.95666666666665,206.39,,,,307.096,314.992,310.392,302.63,,L7
2003-08-06 21:42:27+00:00,,,,,,300.82,318.25666666666666,316.17333333333335,302.5733333333333,,L5
2003-09-07 21:43:00+00:00,,,297.77,293.75,267.69,299.5875,320.6675,318.5225,303.8875,,L5
2003-09-30 21:49:30+00:00,,,297.77,293.75,267.69,286.8625,320.34999999999997,319.3825,304.52,,L5
2003-10-25 21:43:40+00:00,,,297.77,293.75,267.69,282.91400000000004,319.764,316.92199999999997,302.204,,L5
2003-11-17 21:50:09+00:00,,,297.77,293.75,267.69,277.93199999999996,320.712,314.82399999999996,301.098,,L5
2004-02-14 21:44:33+00:00,,,297.77,293.75,267.69,271.034,319.108,313.87199999999996,301.532,,L5
2004-04-02 21:44:54+00:00,,,,,,263.8625,318.32500000000005,311.88,297.9575,,L5
2004-04-18 21:45:25+00:00,,,,,,260.842,319.742,313.64,299.152,,L5
2004-05-04 21:45:52+00:00,,,,,,259.27250000000004,321.18,315.754,300.196,,L5
2004-05-20 21:46:20+00:00,,,,,,252.4425,321.11800000000005,317.90600000000006,299.392,,L5
2004-07-23 21:48:09+00:00,,,,,,253.748,322.9166666666667,319.105,300.37166666666667,,L5
2004-07-30 21:54:28+00:00,,,,,,257.565,324.20285714285717,319.8614285714286,301.8528571428572,,L5
2004-08-08 21:48:26+00:00,,,,,,257.565,324.12,319.40625,301.71125,,L5
2004-09-25 21:49:43+00:00,,,,,,262.81166666666667,324.65875000000005,319.40625,301.47625000000005,,L5
2004-10-18 21:56:23+00:00,,,,,,269.305,323.35857142857145,318.85857142857145,302.03285714285715,,L5
2004-11-03 21:56:42+00:00,,,,,,267.948,321.78000000000003,317.84285714285716,301.79285714285714,,L5
2004-11-19 21:56:55+00:00,,,,,,270.835,322.64285714285717,318.5857142857143,302.40857142857146,,L5
2005-01-15 21:52:09+00:00,,,,,,267.758,322.96250000000003,319.00374999999997,303.345,,L5
2005-01-22 21:58:02+00:00,,,,,,264.73199999999997,322.36375,318.79125,303.555,,L5
2005-03-11 21:58:44+00:00,,,,,,262.51599999999996,321.3142857142857,318.4757142857143,303.20285714285717,,L5
2005-03-27 21:58:51+00:00,,,,,,256.845,321.26000000000005,318.6042857142857,302.9371428571429,,L5
2005-04-12 21:58:55+00:00,,,,,,259.748,322.00125,318.90125,302.1325,,L5
2005-05-07 21:52:53+00:00,,,,,261.0,265.144,325.96857142857147,321.3957142857143,303.00714285714287,,L5
2005-07-26 21:53:30+00:00,,,,,261.0,274.695,327.606,319.688,301.01599999999996,,L5
2005-09-19 21:59:56+00:00,,,,,261.0,277.7366666666667,325.506,319.658,301.136,,L5
2006-02-03 21:56:19+00:00,,,,,,247.5,317.975,319.20000000000005,299.96500000000003,,L5
2006-04-15 22:03:30+00:00,,,,,,247.5,318.83,317.74,296.59000000000003,,L5
2006-05-17 22:03:57+00:00,,,,,,247.5,320.6033333333333,318.28333333333336,297.11333333333334,,L5
2006-06-02 22:04:12+00:00,,,,,,246.16,320.0675,317.575,296.81,,L5
2007-02-13 22:06:47+00:00,,,,,,245.53,313.53,310.59,293.92,,L5
2008-12-25 21:50:10+00:00,,,,,,260.33,331.13,325.94,311.5,,L5
2009-11-26 21:56:28+00:00,,,,272.53,265.49,274.57,321.52,317.82,302.18,,L5
2010-02-21 22:02:44+00:00,,,,272.53,265.49,264.52,322.875,321.64,303.16499999999996,,L5
2010-10-28 21:55:27+00:00,,,,,,294.65,328.43,321.56,307.95,,L5
2010-12-31 21:55:56+00:00,,,,,,286.465,328.70000000000005,323.445,307.28499999999997,,L5
2011-01-07 22:01:44+00:00,,,,,,277.6766666666667,326.9166666666667,323.1066666666666,306.38,,L5
2011-02-17 21:55:37+00:00,255.07,236.26,297.05,292.41,267.19,282.31,328.9175,324.25,306.555,,L5
2011-03-12 22:01:43+00:00,255.07,236.26,297.05,292.41,267.19,285.854,328.62,323.948,306.368,,L5
2011-04-13 22:01:34+00:00,255.07,236.26,297.05,292.41,267.19,285.854,327.725,321.91,303.46,,L5
2011-09-04 22:00:27+00:00,,,,,,300.03,320.95,315.06,295.16333333333336,,L5
2013-04-11 22:08:15+00:00,,,,,,304.35,317.84,315.33,296.57,,L8
2013-05-20 22:13:50+00:00,,,,,228.16,304.59000000000003,313.965,310.475,293.85,,L8
2013-05-29 22:08:05+00:00,,,,,228.16,303.61333333333334,313.53999999999996,309.01,292.3,,L8
2013-06-05 22:13:51+00:00,,,,,228.16,300.02,310.8925,306.18,290.355,,L8
2013-06-30 22:08:00+00:00,,,,,228.16,302.526,312.56,307.87399999999997,291.492,,L8
2013-09-02 22:08:04+00:00,,,,,228.16,301.43833333333333,311.4433333333333,306.8183333333333,290.6933333333333,,L8
2013-10-11 22:13:41+00:00,,,,,228.16,300.915,309.7033333333333,304.72333333333336,289.315,,L8
2013-11-05 22:07:22+00:00,,,289.25,291.57,229.215,301.32142857142856,310.0028571428571,305.05428571428575,289.82,,L8
2013-11-12 22:13:32+00:00,235.81,263.22,282.64,291.93,229.215,301.69125,310.36625000000004,305.23,290.3175,269.94,L8
2013-11-21 22:07:13+00:00,235.81,263.22,282.64,291.93,230.27,301.20000000000005,310.30375,305.49875000000003,290.29125,269.94,L8
2013-12-14 22:13:21+00:00,235.35,263.22,282.64,291.93,230.27,302.5614285714286,311.3328571428571,306.95,291.8128571428571,269.94,L8
2014-01-31 22:12:52+00:00,235.35,263.22,282.64,291.93,230.27,300.9028571428571,310.2757142857143,305.95285714285717,291.33714285714285,269.94,L8
2014-02-09 22:06:33+00:00,235.35,263.22,282.64,291.93,230.27,301.22625,310.32875,306.105,291.25,269.94,L8
2014-02-16 22:12:38+00:00,235.35,263.22,282.64,291.93,230.27,301.22625,310.32875,305.3955555555556,290.6422222222222,269.94,L8
2014-03-20 22:12:13+00:00,235.35,263.22,282.64,288.0233333333333,229.805,301.51,311.51124999999996,306.35111111111115,291.09,269.94,L8
2014-04-05 22:11:58+00:00,235.35,263.22,282.64,288.0233333333333,229.805,301.17555555555555,311.22999999999996,306.226,291.071,269.94,L8
2014-04-21 22:11:42+00:00,235.35,263.22,282.64,286.28499999999997,229.77666666666667,301.65111111111105,312.3288888888889,307.145,291.476,269.94,L8
2014-04-30 22:05:46+00:00,235.35,263.22,282.64,286.28499999999997,229.77666666666667,301.794,313.32000000000005,307.8118181818182,291.41818181818184,269.94,L8
2014-07-26 22:11:43+00:00,,,,280.63999999999993,229.53000000000003,301.7371428571428,314.2014285714286,307.77875,290.77874999999995,,L8
2014-08-20 22:06:06+00:00,,,,280.63999999999993,229.53000000000003,300.4483333333333,313.84499999999997,306.9066666666667,290.13,,L8
2014-10-14 22:12:02+00:00,,,,281.07,229.72,301.47999999999996,312.146,305.088,288.194,,L8
2014-11-08 22:05:52+00:00,238.37,,276.33,299.8,,301.5733333333333,309.40999999999997,302.2725,288.22249999999997,,L8
2014-12-01 22:12:00+00:00,238.37,,276.33,299.8,,300.56,308.81399999999996,302.242,288.032,,L8
2014-12-26 22:05:43+00:00,240.0,,276.33,295.03,237.49,301.06,309.49333333333334,302.8016666666667,289.42833333333334,,L8
2015-02-28 22:05:24+00:00,238.93999999999997,,276.33,295.03,237.49,303.84000000000003,310.31,305.262,290.34,,L8
2015-03-07 22:11:30+00:00,238.93999999999997,,276.33,295.03,237.49,303.25600000000003,309.7416666666666,304.80833333333334,290.045,,L8
2015-03-16 22:05:13+00:00,236.95749999999998,,276.33,295.03,237.49,303.25600000000003,309.7416666666666,304.80833333333334,290.045,,L8
2015-05-10 22:10:52+00:00,236.48666666666665,,,290.26,237.49,301.102,308.09799999999996,303.584,289.05600000000004,,L8
2015-07-29 22:11:25+00:00,233.91499999999996,,,,,299.75,306.5125,302.3725,286.6775,,L8
2015-08-23 22:05:24+00:00,233.91499999999996,,,,,301.01800000000003,307.51599999999996,303.284,287.604,,L8
2015-12-20 22:11:57+00:00,,,,,,297.7233333333333,307.74666666666667,303.66,287.47333333333336,,L8
2016-02-22 22:11:42+00:00,,,,,230.82,297.18,310.03999999999996,306.9,290.075,,L8
2016-03-25 22:11:32+00:00,,,,,230.82,297.68333333333334,308.87666666666667,305.3,288.59666666666664,,L8
2016-04-26 22:11:21+00:00,,,,,230.82,297.1075,307.4275,303.88,287.485,,L8
2016-05-21 22:05:14+00:00,,,,,230.82,297.666,307.818,303.66400000000004,286.58599999999996,,L8
2016-06-13 22:11:30+00:00,,,,,230.82,298.6333333333333,308.29833333333335,303.94,286.505,,L8
2016-07-15 22:11:46+00:00,,,,,230.82,301.1383333333333,309.64000000000004,304.255,287.06166666666667,,L8
2016-08-16 22:11:53+00:00,,,,,230.82,300.8471428571429,309.1771428571428,304.06142857142856,287.22714285714284,,L8
2016-09-10 22:05:51+00:00,,,,,,300.29714285714283,307.7514285714286,302.69,285.81714285714287,,L8
2016-11-04 22:12:09+00:00,,,,,,300.47499999999997,308.1333333333333,303.1466666666667,286.55,,L8
2016-11-20 22:12:09+00:00,,,,,,299.50500000000005,307.1516666666667,302.82666666666665,286.72499999999997,,L8
2017-03-05 22:05:50+00:00,,,,,,295.33,304.13,301.94,285.7925,,L8
2017-04-06 22:05:10+00:00,,,,,,294.0625,304.1925,302.355,286.63750000000005,,L8
2017-05-08 22:05:23+00:00,,,,,,294.0325,304.135,301.9925,285.3325,,L8
2017-05-24 22:05:10+00:00,,,,,,296.5625,305.5625,303.0975,286.2275,,L8
2017-07-11 22:05:50+00:00,,,,,,298.592,308.05,304.202,287.55,,L8
2017-08-03 22:11:47+00:00,,,,,,299.745,309.27666666666664,305.41,288.5516666666667,,L8
2017-12-02 22:06:10+00:00,238.27,,,302.51,,306.7633333333333,317.59,310.60999999999996,293.9033333333333,,L8
2018-01-19 22:05:38+00:00,238.27,,,302.51,234.86,304.99666666666667,315.3733333333334,309.44,293.5566666666667,,L8
2018-01-26 22:11:45+00:00,238.27,,,302.51,234.86,303.42499999999995,313.18,308.0375,292.52750000000003,,L8
2018-02-04 22:05:29+00:00,238.27,,,302.51,234.86,300.74,311.04,305.7075,289.055,,L8
2018-04-25 22:05:14+00:00,238.27,,,302.51,234.86,299.63399999999996,310.06,304.65,287.75600000000003,,L8
2018-05-02 22:10:57+00:00,238.27,,,302.51,234.86,298.79833333333335,309.52833333333336,304.5783333333333,287.38166666666666,,L8
2018-07-05 22:10:54+00:00,,,,,234.86,298.7916666666667,309.63500000000005,304.88166666666666,287.0566666666667,,L8
2018-09-07 22:11:24+00:00,,,,,226.6,300.78999999999996,311.15749999999997,306.595,288.3225,,L8
2018-09-16 22:05:15+00:00,,,,,226.6,300.082,310.198,305.672,287.922,,L8
2018-10-02 22:05:47+00:00,242.54,294.78,293.48,306.44,226.6,302.09166666666664,311.7633333333333,306.71833333333336,289.7416666666667,281.75,L8
2018-10-18 22:05:53+00:00,242.54,294.78,293.48,306.44,226.6,301.31,311.28428571428566,306.4514285714286,289.33714285714285,281.75,L8
2018-10-25 22:11:42+00:00,242.54,294.78,293.48,306.44,226.6,302.26714285714286,311.8285714285715,307.09999999999997,290.0942857142857,281.75,L8
2018-11-03 22:05:57+00:00,242.54,294.78,293.48,306.44,226.6,302.2442857142857,311.63571428571424,306.7442857142857,289.5157142857143,281.75,L8
2019-02-14 22:11:33+00:00,240.0,294.78,293.48,307.20500000000004,226.6,302.44,311.3,306.4614285714286,290.14,281.75,L8
2019-03-02 22:11:29+00:00,238.70333333333335,294.78,293.48,307.20500000000004,228.735,302.69,312.61875,307.04375000000005,290.75125,281.75,L8
2019-04-12 22:05:06+00:00,236.78500000000003,,,307.97,229.88,301.90833333333336,314.02833333333336,307.065,290.695,,L8
2019-06-15 22:05:51+00:00,236.78500000000003,,,307.97,229.88,305.2625,318.915,308.95,295.5775,,L8
2019-06-22 22:11:40+00:00,236.78500000000003,,,307.97,229.88,304.652,317.162,308.106,294.552,,L8
2019-07-17 22:05:35+00:00,236.78500000000003,,,307.97,229.88,303.8233333333333,316.425,307.36333333333334,294.55833333333334,,L8
2019-08-09 22:11:55+00:00,236.78500000000003,,,307.97,229.88,303.28714285714284,314.5885714285714,306.32,293.5642857142857,,L8
2019-11-06 22:06:24+00:00,234.26,,,,,300.376,309.802,303.29800000000006,291.756,,L8
2019-11-22 22:05:57+00:00,237.02499999999998,265.1,283.47,297.45,231.97,301.04833333333335,310.46,303.94,292.59,272.27,L8
2020-01-09 22:05:49+00:00,242.15,267.165,283.855,302.71500000000003,231.97,302.376,312.62800000000004,306.53200000000004,294.62399999999997,272.27,L8
2020-01-16 22:11:59+00:00,242.15,267.165,283.855,302.71500000000003,231.97,302.92999999999995,312.742,306.924,294.416,272.27,L8
2020-02-10 22:05:40+00:00,239.4775,267.165,283.855,302.71500000000003,231.97,303.004,315.912,308.298,295.948,272.27,L8
2020-04-21 22:11:21+00:00,239.4775,267.165,283.855,302.71500000000003,231.97,303.2783333333333,314.8533333333333,307.7,294.795,272.27,L8
2020-09-21 22:05:54+00:00,235.16,,,,229.05,302.09,312.435,304.405,290.7,,L8
2020-12-01 22:12:09+00:00,236.005,215.46,,,229.05,299.74,312.91999999999996,304.66,291.53999999999996,,L8
2020-12-26 22:05:56+00:00,236.04,212.01,,,229.34,299.78,313.23333333333335,304.8733333333334,291.53666666666663,,L8
2021-01-11 22:05:50+00:00,235.60500000000002,212.01,,,229.34,299.35749999999996,313.47249999999997,304.51750000000004,291.4975,,L8
2021-02-03 22:11:56+00:00,235.402,214.82333333333335,247.53,290.61,230.7733333333333,300.26599999999996,313.668,304.93,292.084,,L8
2021-02-12 22:06:07+00:00,235.08666666666667,214.82333333333335,247.53,290.61,230.7733333333333,300.31333333333333,312.835,304.5316666666667,291.67,,L8
2021-02-19 22:11:51+00:00,235.17142857142858,216.0125,247.53,290.61,231.345,301.27714285714285,313.5157142857143,304.75428571428574,291.97999999999996,,L8
2021-04-01 22:05:24+00:00,235.17333333333332,216.0125,247.53,290.61,231.73999999999998,300.70142857142855,314.0442857142857,304.34285714285716,291.6442857142857,,L8
2021-04-17 22:05:18+00:00,235.17333333333332,216.0125,247.53,290.61,231.73999999999998,300.07375,313.7675,304.18625000000003,291.09625,,L8
2021-04-24 22:11:25+00:00,235.17333333333332,216.0125,247.53,290.61,231.73999999999998,299.5222222222222,313.06333333333333,303.68333333333334,290.38444444444445,,L8
2021-05-26 22:11:31+00:00,235.17333333333332,216.0125,247.53,290.61,231.73999999999998,298.723,311.826,302.682,289.572,,L8
2021-07-13 22:11:43+00:00,234.59333333333333,220.015,247.53,290.61,232.4433333333333,299.34749999999997,312.53625,302.35875,289.15999999999997,,L8
2021-09-24 22:06:20+00:00,,,,,230.63,297.805,312.065,300.91833333333335,286.4633333333333,,L8
2021-11-06 22:12:48+00:00,232.99,,,,231.02,300.405,310.5125,300.605,286.4925,,L9
2022-01-21 22:11:59+00:00,241.01,221.48,,,231.02,302.96,314.36666666666673,303.3,288.3933333333333,,L8
2022-01-29 22:12:05+00:00,240.22333333333336,221.48,,,231.02,304.53999999999996,315.31500000000005,304.39250000000004,290.22749999999996,,L9
2022-02-14 22:12:01+00:00,238.8325,221.48,,,231.02,304.23,314.838,304.558,290.202,,L9
2022-02-22 22:11:50+00:00,238.8325,221.48,,,231.02,303.21166666666664,313.9816666666667,304.1933333333333,289.295,,L8
2022-02-23 22:06:08+00:00,238.8325,221.48,,,231.02,303.19428571428574,313.63142857142856,303.9957142857143,288.60571428571427,,L9
2022-05-05 22:11:31+00:00,238.8325,221.48,,,231.02,302.4642857142857,313.8885714285714,304.29285714285714,289.54428571428576,,L9
2022-05-06 22:05:53+00:00,240.78,221.48,,,,302.40857142857146,313.96000000000004,304.2957142857143,289.2857142857143,,L8
2022-06-07 22:05:43+00:00,240.78,221.48,,,,301.98625,313.14,303.73375,288.79625,,L8
2022-06-14 22:11:59+00:00,240.78,221.48,,,,302.84222222222223,313.12666666666667,304.1044444444444,289.1244444444444,,L8
2022-06-15 22:05:16+00:00,240.78,221.48,,,,303.344,313.36800000000005,304.536,289.477,,L9
2022-06-22 22:11:38+00:00,240.78,221.48,,,,303.6536363636364,313.45272727272726,304.6636363636364,289.3081818181818,,L9
2022-08-02 22:06:07+00:00,234.66,,,,,302.492,311.768,303.959,288.255,,L9
2023-02-09 22:12:09+00:00,237.74,,,,231.93,302.89,315.51,306.47,295.31,,L8
2023-02-17 22:12:13+00:00,235.85500000000002,,,,231.93,301.03999999999996,312.54999999999995,303.82500000000005,292.135,,L9
2023-02-18 22:06:13+00:00,235.85500000000002,,,,231.93,301.65333333333336,311.0433333333333,303.26,291.0733333333333,,L8
2023-02-25 22:11:52+00:00,235.85500000000002,,,,231.93,300.34749999999997,310.16249999999997,302.58500000000004,290.425,,L8
2023-03-13 22:11:47+00:00,235.39000000000001,,,,231.93,299.702,309.358,302.632,289.162,,L8
2023-03-14 22:06:11+00:00,234.58,,,,231.93,299.1066666666666,309.17333333333335,302.42333333333335,288.4483333333333,,L9
2023-03-21 22:11:55+00:00,234.58,,,,231.93,298.7514285714286,308.7728571428571,301.96000000000004,287.84142857142854,,L9
2023-03-22 22:05:28+00:00,234.642,,,,231.93,298.41375,308.43125,301.6825,287.29125,,L8
2023-03-29 22:11:37+00:00,234.642,,,,231.93,298.8888888888889,308.19777777777773,301.85333333333335,287.00111111111113,,L8
2023-03-30 22:05:35+00:00,235.13,,,,230.535,299.277,308.524,302.13,287.107,,L9
2023-04-07 22:05:40+00:00,235.13,,,,230.535,298.7127272727273,308.50545454545454,301.8445454545454,286.83454545454543,,L8
2023-05-16 22:11:04+00:00,235.45000000000002,,,,231.32000000000002,300.2925,309.62833333333333,302.5516666666667,287.67833333333334,,L8
2023-05-24 22:11:17+00:00,235.45000000000002,,,,231.32000000000002,300.2107692307692,309.5015384615385,302.3530769230769,287.6638461538462,,L9
2023-05-25 22:04:56+00:00,235.45000000000002,,,,231.32000000000002,300.75928571428574,310.005,302.57714285714286,287.96785714285716,,L8
2023-06-02 22:05:05+00:00,235.45000000000002,,,,231.32000000000002,301.418,310.43,302.83799999999997,288.464,,L9
2023-06-09 22:11:12+00:00,235.45000000000002,,,,231.32000000000002,301.435625,310.283125,302.606875,288.38,,L9
2023-06-10 22:05:27+00:00,235.45000000000002,,,,231.32000000000002,301.88941176470587,310.7005882352941,302.92,288.8129411764706,,L8
2023-06-18 22:05:21+00:00,235.45000000000002,,,,231.32000000000002,302.3288888888889,310.9588888888889,303.0566666666667,289.1922222222222,,L9
2023-08-04 22:11:40+00:00,236.5525,246.54,304.16,300.53,231.32000000000002,302.81052631578945,310.87947368421055,302.71,289.1922222222222,285.1,L8
2023-08-05 22:05:23+00:00,236.5525,246.54,304.16,300.53,231.32000000000002,302.7215,311.034,302.83050000000003,289.40263157894736,285.1,L9
2023-08-21 22:05:52+00:00,236.785,246.54,304.16,300.53,231.01500000000001,302.78,310.72055555555556,302.6466666666667,289.1241176470588,285.1,L9
2023-08-28 22:11:44+00:00,236.785,246.54,304.16,300.53,231.01500000000001,302.85777777777776,310.4483333333334,302.5577777777778,289.03882352941173,285.1,L9
2023-12-19 22:05:51+00:00,240.19,246.54,304.16,300.53,,303.154,309.25,301.02000000000004,290.0325,285.1,L8
2024-01-03 22:12:03+00:00,240.19,246.54,304.16,300.53,,302.54999999999995,309.33,301.24333333333334,289.946,285.1,L9
2024-01-12 22:06:18+00:00,238.67666666666665,246.54,304.16,300.53,,302.54999999999995,309.33,301.24333333333334,289.946,285.1,L9
2024-02-13 22:06:17+00:00,237.30000000000004,,,,232.37,302.17400000000004,311.368,303.76599999999996,290.77799999999996,,L9
2024-02-20 22:11:56+00:00,237.45250000000001,,,,232.37,302.442,313.45,304.742,291.418,,L9
2024-02-28 22:11:48+00:00,238.88400000000001,242.25,,,232.37,304.154,318.36199999999997,306.94,293.57399999999996,272.93,L8
2024-02-29 22:06:11+00:00,238.48833333333334,242.25,,,232.37,304.154,318.36199999999997,306.94,293.57399999999996,272.93,L9
2024-03-07 22:12:00+00:00,238.1757142857143,224.95499999999998,,,232.37,306.125,318.52,308.1716666666667,296.6433333333333,272.93,L9
2024-03-15 22:11:37+00:00,237.725,224.95499999999998,,,232.37,305.86571428571426,317.0228571428571,307.8828571428571,298.26714285714286,272.93,L8
2024-03-23 22:11:55+00:00,237.63555555555558,224.95499999999998,,,232.785,306.47875,317.49875,308.13875,298.13625,272.93,L9
2024-04-08 22:11:47+00:00,237.63555555555558,224.95499999999998,,,232.785,306.4777777777778,316.7988888888889,307.93555555555554,297.03666666666663,272.93,L9
2024-04-16 22:11:19+00:00,237.612,224.95499999999998,,,230.93666666666664,306.434,316.694,307.91999999999996,296.377,272.93,L8
2024-05-18 22:10:55+00:00,237.612,224.95499999999998,,,231.01,306.6918181818182,316.94545454545454,308.23545454545456,296.1209090909091,272.93,L8
2024-07-06 22:04:57+00:00,237.77888888888887,224.95499999999998,,292.33,231.01,308.168,319.10299999999995,310.475,297.778,272.93,L9
2024-07-22 22:05:04+00:00,238.045,224.95499999999998,,292.33,231.01,307.3945454545455,318.5072727272727,309.9127272727273,297.0427272727273,272.93,L9
2024-08-06 22:11:21+00:00,238.045,224.95499999999998,,292.33,230.776,307.165,317.95416666666665,309.4058333333333,296.62083333333334,272.93,L8
2024-09-07 22:11:43+00:00,236.29666666666662,,,292.33,230.37750000000003,305.3588888888889,315.44,308.09777777777776,294.28,,L8
2024-09-08 22:05:48+00:00,236.2175,,,292.33,229.99,305.067,315.273,307.659,293.986,,L9
2024-09-23 22:11:42+00:00,236.50666666666666,,,292.33,229.214,304.4588888888889,315.37333333333333,307.42333333333335,291.95666666666665,,L8
2024-11-18 22:11:59+00:00,236.33333333333334,,,292.33,229.20000000000002,302.4414285714286,314.5242857142857,305.9557142857143,291.9114285714286,,L9
2024-12-28 22:11:50+00:00,235.4425,,,292.33,229.20000000000002,302.33,314.02875,305.66375,291.2875,,L8
2025-01-06 22:06:06+00:00,240.3,,287.79,301.72,229.20000000000002,302.255,313.475,305.22375000000005,291.57125,282.34,L8
2025-01-30 22:06:08+00:00,239.58333333333334,,287.79,301.72,229.20000000000002,303.09375,314.96375,306.02625,292.48,282.34,L9
2025-02-06 22:11:55+00:00,239.2757142857143,,287.79,301.72,228.88,303.59000000000003,315.855,306.66125,292.955,282.34,L9
2025-03-10 22:11:52+00:00,239.78571428571428,,287.79,301.72,229.32,305.6257142857143,317.60714285714283,307.7242857142857,294.22285714285715,282.34,L9
2025-03-19 22:05:54+00:00,240.075,,287.79,301.72,229.32,305.0,317.0825,307.39,293.8575,282.34,L9
2025-04-11 22:11:41+00:00,240.63714285714286,,287.79,301.72,,305.065,316.74625000000003,307.08875,293.2125,282.34,L9
2025-05-05 22:11:12+00:00,240.63714285714286,,287.79,301.72,,305.0755555555556,316.6144444444445,307.09,293.3833333333333,282.34,L8
2025-05-29 22:11:15+00:00,241.26333333333332,,287.79,301.72,,304.8811111111111,316.97555555555556,307.1588888888889,292.9433333333334,282.34,L9
2025-05-30 22:05:06+00:00,241.26333333333332,,287.79,301.72,,305.074,317.43600000000004,307.706,292.875,282.34,L8
2025-06-15 22:05:40+00:00,241.26333333333332,,287.79,301.72,,304.14000000000004,316.75909090909096,307.15727272727275,292.38454545454545,282.34,L8
2025-06-22 22:11:31+00:00,241.26333333333332,,287.79,301.72,,303.60083333333336,316.1116666666667,306.85583333333335,291.89750000000004,282.34,L8
2025-08-01 22:11:42+00:00,239.6933333333333,,,,,302.607,314.838,305.802,290.506,,L9
2025-08-02 22:05:57+00:00,239.6933333333333,,,,,303.24727272727273,315.07272727272726,306.40000000000003,290.57272727272726,,L8
