dates,satname,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048,nzd0159-0004,nzd0159-0005,nzd0159-0006
2017-12-18 22:05:49.621000,L8,,,,,,261.80,284.54,268.93,240.39,266.66,269.55,273.51,276.36,273.12,276.46,,,,,,,,,291.75,379.75,274.40,281.96,274.18,275.25,277.16,273.35,274.71,272.97,275.59,276.44,283.84,286.52,287.66,288.02,289.59,285.75,285.30,287.40,285.84,277.73,274.76,349.08,305.25,283.17
2018-01-19 22:05:38.704000,L8,,,,,238.46,239.64,240.77,240.40,249.90,256.55,263.76,265.42,268.60,267.38,268.06,275.13,270.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19 22:06:02.658000,L8,,,,,260.03,268.81,259.71,257.33,262.05,271.52,274.65,277.70,281.92,281.32,285.00,289.57,284.59,286.97,277.96,280.40,275.58,277.30,278.69,277.06,283.62,275.69,273.73,274.81,273.70,277.75,270.08,271.41,271.60,273.62,276.90,283.42,288.14,287.73,287.75,288.43,288.28,285.72,288.66,280.45,278.78,273.35,220.50,245.91,269.24
2018-03-08 22:05:15.942000,L8,,,,231.69,267.57,272.77,269.60,264.28,264.60,275.63,275.44,278.58,282.54,279.80,286.92,288.36,288.07,284.86,279.91,282.34,280.11,281.42,277.85,276.41,278.58,279.57,287.58,277.66,275.00,279.80,274.60,274.98,275.08,277.29,277.45,284.57,292.88,288.96,287.61,287.87,288.96,288.84,291.52,315.85,279.54,272.49,239.20,262.11,265.49
2018-04-25 22:04:50.953000,L8,,,,,249.21,253.97,254.19,251.24,258.41,266.86,270.35,272.79,277.32,277.64,281.34,286.21,282.94,281.98,276.30,276.08,277.96,278.88,277.01,280.07,285.51,274.76,272.47,272.34,272.61,270.73,267.15,269.94,270.43,272.69,273.73,282.88,284.41,286.06,285.36,284.48,283.48,282.72,284.83,,,,,,
2018-04-25 22:05:14.903000,L8,,,,,248.84,253.91,253.92,250.81,258.39,267.06,270.36,272.94,277.20,277.72,281.21,286.06,282.55,281.89,276.05,276.00,277.52,278.69,276.32,279.32,284.14,274.60,272.38,272.13,272.45,270.68,267.08,269.59,270.20,272.36,273.70,282.61,284.02,285.95,285.21,284.07,283.44,282.35,284.42,,,,,,
2018-05-27 22:04:28.824000,L8,,,,,249.65,255.14,253.96,253.45,259.20,269.55,271.10,274.81,278.59,277.04,277.52,282.83,283.45,281.56,277.98,278.58,276.31,276.03,272.51,273.30,276.37,274.40,278.81,273.34,272.49,271.92,267.63,270.81,268.54,271.93,275.55,279.20,282.95,283.52,285.68,283.28,280.95,282.79,279.93,280.68,273.33,269.35,,,
2018-06-28 22:04:40.307000,L8,,,,,259.66,271.61,257.18,255.47,259.36,273.76,272.73,274.60,281.16,276.13,278.88,285.76,283.85,284.90,278.15,278.86,278.83,275.95,273.97,274.59,278.93,277.61,273.23,274.72,275.02,277.63,269.44,271.35,272.66,274.81,274.49,284.13,282.81,288.25,288.43,285.62,282.84,285.60,283.71,285.01,274.60,276.03,,,
2018-06-28 22:05:04.262000,L8,,,,,260.04,271.70,258.46,256.87,260.37,274.98,274.21,276.55,281.73,277.04,279.57,285.74,285.01,285.54,279.19,279.05,278.73,276.78,274.57,274.92,280.04,278.89,274.49,275.75,275.18,279.37,271.49,272.23,274.73,275.53,276.17,285.05,285.26,289.54,289.47,287.45,283.97,285.50,285.61,289.68,275.09,276.57,,,247.74
2018-08-31 22:05:11.322000,L8,,,,,247.10,250.89,247.12,250.65,257.97,269.61,273.55,278.03,277.50,276.12,277.98,280.20,281.88,275.38,,,,,,,275.47,274.51,279.09,268.75,266.35,270.56,267.04,267.23,266.16,268.20,274.41,279.15,280.92,284.11,285.09,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,,,,,244.41,249.74,245.69,248.44,256.90,267.76,272.21,275.58,274.28,275.03,276.44,277.98,279.31,274.32,,,,,,,274.15,273.23,276.48,267.81,263.72,269.39,265.96,264.08,264.72,,,,,,,,,,,,,,,,
2018-09-16 22:05:15.874000,L8,,,,,238.31,243.09,247.44,242.17,255.37,259.75,266.68,274.22,268.25,271.52,272.67,280.84,277.39,275.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,,,,,238.46,243.44,247.92,242.60,256.09,260.08,266.80,274.52,268.36,271.59,272.74,280.93,277.47,275.51,,,,,,,269.56,270.29,267.98,266.90,268.23,268.78,,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,,,,,,,,279.05,283.44,274.98,273.09,276.64,278.87,277.46,278.19,284.77,283.22,280.23,275.63,276.55,279.01,278.86,274.41,275.19,274.24,274.70,277.97,271.59,273.66,270.51,268.24,274.40,267.36,272.45,276.34,281.89,286.58,284.27,287.45,285.21,282.60,286.04,285.58,281.82,275.26,271.05,,,
2018-10-02 22:05:47.245000,L8,,,,,,,,281.04,284.24,275.38,272.92,276.41,279.01,276.99,278.25,284.92,283.34,279.96,274.94,276.76,279.28,279.23,274.43,275.21,274.25,274.68,278.13,271.36,273.71,270.61,268.07,274.73,267.23,272.95,276.36,282.11,285.63,284.28,287.53,284.93,282.50,286.19,286.05,281.40,275.34,270.99,,,
2018-10-18 22:05:29.751000,L8,,,,,244.71,252.73,252.48,250.95,258.10,265.26,268.63,270.50,277.65,274.02,274.09,284.08,279.43,279.81,273.27,270.65,273.17,274.30,270.27,274.59,270.87,271.76,270.57,266.96,270.88,266.64,265.41,268.71,263.98,267.67,271.35,277.94,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,,,,,244.57,252.32,252.62,250.96,257.98,264.81,268.53,270.56,277.31,273.88,274.03,284.19,279.61,279.78,273.09,270.31,273.40,274.65,270.40,274.75,270.80,271.80,270.55,266.94,271.11,266.58,265.44,269.07,263.96,267.66,271.34,278.37,,,,,,,,,,,,,
2018-11-03 22:05:33.462000,L8,,,,,,,,240.69,247.37,259.53,262.94,266.06,268.34,264.90,267.53,271.78,271.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:05:57.421000,L8,,,,,240.32,247.41,248.27,249.27,254.80,266.18,268.47,271.94,274.16,271.34,273.44,276.71,276.85,274.76,,,,,,,,,,,,,,,,,,,,,,,,,,277.78,272.97,276.22,,,
2018-12-05 22:05:56.093000,L8,,,,,233.89,244.71,245.18,243.61,255.94,262.09,267.24,264.61,272.41,272.11,276.39,279.73,,,,,,,,,272.00,270.12,268.54,266.16,264.55,263.65,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,,,,,236.46,238.95,244.01,243.73,252.91,262.34,263.69,267.94,269.87,269.86,270.90,276.10,274.07,271.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,,,,,235.67,238.42,243.36,242.96,251.98,261.42,262.27,266.84,269.47,269.17,269.72,275.55,273.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:26.296000,L8,210.57,258.79,254.51,245.68,256.77,263.49,263.20,281.99,290.81,299.77,308.51,309.21,311.54,312.31,314.40,322.65,395.10,,,,,353.17,347.49,312.86,305.73,309.95,320.45,306.74,309.57,311.10,305.58,307.71,304.56,305.78,313.32,313.32,325.87,317.66,313.54,317.69,317.05,322.57,393.04,383.46,379.16,370.27,247.50,265.71,260.49
2019-01-22 22:05:50.255000,L8,,,,,246.77,251.38,255.59,258.53,262.92,272.63,273.97,278.92,283.34,283.49,284.41,290.16,289.87,305.60,,,,346.35,278.52,278.19,282.53,278.03,291.54,272.02,276.05,280.40,276.58,272.60,278.33,276.77,277.53,284.88,291.04,289.69,288.54,291.66,285.11,286.38,378.72,371.14,368.04,363.21,,,
2019-02-23 22:05:44.581000,L8,,,,,236.98,245.49,238.92,245.15,254.04,263.78,267.14,274.23,274.74,273.95,274.60,277.78,277.40,275.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:06.784000,L8,,,,,253.77,255.55,255.86,262.97,269.93,279.02,280.50,289.03,287.21,291.00,294.45,290.02,291.60,289.86,289.98,289.01,290.73,290.21,288.05,292.47,296.66,297.36,291.69,291.82,294.11,294.34,295.99,297.42,292.47,298.47,296.30,302.99,302.92,302.10,304.59,302.81,303.66,306.27,301.88,301.87,301.17,298.40,,,
2019-04-12 22:05:30.743000,L8,,,,,253.71,255.53,255.99,263.00,270.08,279.04,280.50,289.05,287.25,290.94,294.34,290.01,291.56,289.80,289.58,288.63,290.29,289.02,287.52,291.70,296.58,297.38,291.67,291.95,293.96,294.39,296.22,297.34,292.80,298.48,296.42,303.00,303.02,302.25,304.62,302.95,303.67,306.44,302.07,301.97,301.42,298.37,,,
2019-06-15 22:05:27.936000,L8,,,,,250.01,252.07,250.68,256.62,263.73,273.12,273.57,281.01,282.02,280.86,283.38,285.54,286.28,283.50,278.40,281.84,276.83,277.47,273.66,275.08,276.89,277.02,278.85,274.81,273.39,278.59,271.12,271.59,275.62,274.48,276.28,284.20,284.35,289.62,286.43,286.66,286.51,283.59,285.50,286.55,277.90,276.02,,,
2019-06-15 22:05:51.895000,L8,,,,,250.71,252.79,251.72,256.94,265.24,273.65,274.04,282.10,282.61,282.57,283.92,285.97,286.99,283.79,279.73,282.34,277.43,278.15,274.40,275.96,277.77,277.40,280.07,275.62,274.19,279.77,271.80,272.40,276.97,275.10,276.79,284.69,286.37,291.31,287.14,287.55,287.50,284.28,286.46,287.26,278.99,276.64,,,
2019-07-17 22:05:35.131000,L8,,,,,248.17,254.69,253.15,250.96,261.32,269.69,275.90,277.29,278.50,277.89,280.14,285.67,283.97,282.04,280.91,280.34,282.94,361.10,400.03,,296.45,291.58,273.55,277.89,274.32,273.26,271.13,273.90,293.21,362.16,,402.76,401.78,328.17,329.55,333.47,320.78,286.30,283.38,286.37,277.64,274.93,,,
2019-07-17 22:05:59.094000,L8,,,,,244.90,250.05,250.32,247.69,258.57,266.58,272.01,274.57,275.52,275.91,277.73,283.38,281.41,278.81,276.14,275.94,277.61,319.85,376.49,374.87,281.23,278.68,270.96,272.45,270.68,269.89,266.44,267.79,277.25,344.05,337.76,335.95,,,,,,,,282.03,274.26,271.03,,,
2019-08-02 22:06:05.991000,L8,,,,,240.82,244.40,243.62,244.46,257.86,265.62,271.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:05:56.310000,L8,,,,,242.64,250.13,250.04,247.60,258.96,271.32,271.41,276.79,280.44,278.72,279.65,284.13,283.91,282.82,280.36,281.64,279.79,280.43,273.83,276.17,277.09,276.39,282.84,275.46,275.27,274.16,271.36,275.83,270.62,276.44,278.92,284.38,290.53,288.04,290.60,286.64,284.77,286.40,289.82,281.07,276.97,274.33,,,
2019-09-19 22:06:20.269000,L8,297.66,327.07,328.66,250.28,252.73,263.54,261.64,273.23,293.46,289.43,309.79,301.09,307.18,313.06,311.55,318.72,315.13,311.43,309.29,301.52,306.05,299.46,307.38,309.99,304.31,312.73,304.88,307.10,309.99,308.78,306.02,310.59,310.20,309.48,311.33,318.16,317.11,315.79,319.13,318.26,321.51,321.60,309.81,322.66,313.61,306.04,244.79,254.71,
2019-10-21 22:06:01.934000,L8,,,,,238.87,244.52,243.28,247.26,256.96,265.93,269.72,273.03,276.01,273.65,276.09,280.67,276.89,278.07,,,,,,,,,,,,,,,,351.32,303.58,,,,,,,,,,,,,,
2019-10-21 22:06:25.884000,L8,,,,,237.85,243.84,242.69,245.81,256.31,264.66,268.77,271.56,274.76,272.90,275.13,279.47,275.43,276.30,,,,,,,,,,,,,,,,313.80,355.08,,,,,,,,,,,,,,
2019-11-22 22:05:57.141000,L8,,,,,240.25,246.28,248.53,248.36,258.96,268.01,271.25,274.07,278.40,277.20,277.60,284.48,280.37,281.35,275.47,276.65,275.02,274.86,272.80,275.22,277.48,275.22,272.62,270.19,272.30,271.78,267.98,269.09,272.02,272.18,274.72,282.36,282.46,286.79,284.98,284.89,283.75,282.34,285.74,284.68,274.50,272.37,,,
2019-11-22 22:06:21.092000,L8,,,,,239.58,244.90,247.50,246.69,256.99,265.55,269.54,272.87,278.39,275.85,275.98,284.04,279.88,280.40,274.16,273.52,273.76,274.06,272.33,274.72,275.52,274.09,271.41,268.98,271.59,269.88,267.28,268.15,270.23,271.41,273.32,281.64,280.76,285.04,283.63,,,,,,,,,,
2019-12-08 22:05:56.780000,L8,,,,,249.71,249.83,252.87,259.23,267.43,277.30,281.85,285.71,285.82,288.59,294.28,292.51,291.48,288.96,282.67,282.94,282.73,282.02,282.81,279.72,288.42,283.75,285.26,281.16,279.08,283.91,277.97,278.09,282.95,281.36,284.35,289.95,294.95,286.72,288.75,287.88,290.66,290.83,291.23,290.75,290.05,284.99,,,
2019-12-08 22:06:20.730000,L8,,,,,246.86,248.18,251.96,256.38,265.29,275.58,279.90,281.81,283.91,286.32,292.25,291.11,288.73,287.34,280.98,281.72,280.80,279.42,279.87,278.05,286.84,281.47,283.25,278.75,277.10,281.91,276.04,276.23,281.16,278.75,280.80,287.32,292.85,284.28,286.54,284.95,288.13,288.05,288.75,290.11,286.49,281.88,,,
2020-01-09 22:05:49.761000,L8,,,,,240.67,248.14,253.25,255.03,262.30,274.66,271.08,279.60,282.49,281.57,279.39,285.78,283.38,285.58,278.11,275.44,283.00,275.45,277.38,277.38,280.94,277.94,279.16,277.35,270.73,271.25,272.82,272.88,276.44,280.21,279.07,288.88,286.66,287.91,289.23,291.80,289.99,355.96,,402.02,390.11,294.08,,,
2020-01-09 22:06:13.711000,L8,,,,,239.85,247.32,252.57,253.94,260.96,273.65,270.29,278.88,281.64,281.16,277.94,285.02,282.36,285.48,276.85,273.63,282.98,274.87,276.54,276.87,278.97,276.74,278.46,276.90,270.14,269.60,272.05,272.54,275.60,279.33,277.63,288.21,285.80,287.25,288.69,290.81,289.47,361.94,404.46,406.63,393.41,304.06,,,
2020-01-25 22:05:45.614000,L8,,,,,241.59,253.94,259.00,266.85,271.45,280.29,294.77,291.71,304.11,291.00,296.20,308.73,305.80,313.55,298.57,303.94,296.09,284.69,288.26,288.55,292.37,292.52,287.67,292.54,287.65,289.30,292.13,288.83,288.19,292.30,297.70,297.40,297.59,304.36,302.75,301.12,301.08,298.85,303.27,299.17,298.41,298.20,,,
2020-01-25 22:06:09.569000,L8,286.90,294.91,272.80,240.85,252.01,283.77,308.69,311.06,300.14,318.05,313.93,325.82,322.18,322.16,337.65,331.36,343.10,333.62,333.22,325.19,325.91,323.15,314.41,319.19,326.13,317.42,325.38,323.49,315.95,325.52,319.82,320.05,323.46,345.72,325.23,326.27,344.34,338.19,336.05,329.86,325.45,329.81,338.55,347.19,332.74,328.00,232.68,234.84,
2020-02-10 22:05:40.938000,L8,,,,,239.62,249.69,255.85,260.27,262.15,279.37,276.35,289.31,285.25,297.38,291.70,288.26,315.07,288.16,305.40,284.85,279.86,279.44,276.14,279.35,285.27,277.80,283.82,278.45,276.50,280.77,277.54,274.45,279.19,281.97,282.94,284.01,293.79,292.27,291.56,290.72,285.99,287.52,291.35,290.94,283.19,278.91,,,
2020-02-10 22:06:04.888000,L8,,,,,238.77,248.79,254.47,259.24,260.89,277.78,274.46,287.93,284.80,296.78,303.61,288.19,314.72,289.45,294.04,284.45,279.01,279.18,275.79,278.24,282.66,276.96,283.07,277.78,275.43,278.38,276.21,274.07,277.83,280.83,280.80,283.09,293.18,290.99,290.66,289.69,285.41,287.17,290.99,289.84,279.79,278.10,,,
2020-03-13 22:05:30.251000,L8,,,,,,,,,260.64,273.34,271.49,276.40,,,,,,,,,282.08,280.74,276.37,278.82,277.01,277.80,280.95,301.27,294.28,,,,,280.02,291.97,283.35,289.78,291.57,290.11,290.22,286.21,295.52,287.49,282.43,280.58,277.78,,,
2020-03-13 22:05:54.202000,L8,,,,,,,,258.76,257.78,270.11,268.03,272.89,,,,,,,,,,,,276.29,274.61,275.02,277.43,287.18,285.53,,,,,266.33,287.77,280.75,286.37,286.81,286.91,286.72,283.00,290.89,283.81,276.50,277.87,275.06,,,
2020-09-21 22:05:54.893000,L8,,,,,254.77,253.13,249.58,248.96,257.08,265.90,272.17,277.33,304.18,279.06,286.85,286.97,283.86,284.46,280.38,282.31,278.79,280.82,276.98,277.79,278.98,279.80,281.20,280.90,275.74,286.07,276.34,280.27,280.46,276.23,279.95,286.99,287.91,290.18,288.41,291.15,288.32,288.57,291.84,291.03,279.74,275.90,,,
2020-09-21 22:06:18.848000,L8,,,,,279.32,285.93,270.46,273.23,281.49,286.49,297.45,298.87,314.21,315.62,309.40,305.56,309.36,297.44,304.27,293.72,300.91,296.91,302.16,300.88,300.68,297.31,297.27,301.64,300.27,301.13,303.73,304.61,298.66,302.87,308.11,299.48,309.69,310.64,313.10,316.00,310.81,316.58,316.66,318.04,304.42,299.59,248.21,257.49,277.24
2020-10-23 22:05:58.112000,L8,,,,,251.86,254.43,250.80,249.79,257.41,267.12,271.54,274.07,277.87,275.97,280.94,286.16,282.69,280.92,276.31,279.99,277.76,278.06,272.97,275.13,277.82,275.95,278.94,274.16,274.31,283.12,274.34,274.21,276.82,274.96,277.14,283.09,287.42,288.73,287.35,289.83,289.69,286.12,288.75,289.73,286.50,278.10,,,
2020-12-26 22:05:56.607000,L8,,,,,259.41,262.27,257.23,257.47,264.41,271.88,275.41,285.39,283.31,287.20,288.75,329.33,345.50,278.55,275.74,278.26,278.43,276.73,269.34,280.43,288.17,288.36,285.31,280.62,283.60,283.81,282.76,282.85,282.21,292.04,290.68,286.11,295.03,298.58,297.23,293.82,292.72,294.64,294.89,292.68,291.91,280.81,,,
2020-12-26 22:06:20.557000,L8,,,,,255.77,259.13,255.28,254.45,260.68,268.52,273.66,281.01,281.52,282.18,284.66,324.86,279.91,276.10,272.46,275.84,275.74,274.40,,278.22,284.46,281.29,283.00,277.89,277.36,281.10,278.20,277.48,279.23,284.95,287.08,283.40,292.46,295.13,291.88,290.83,289.81,288.93,292.28,289.23,287.59,277.01,,,
2021-01-11 22:05:50.293000,L8,,,,,252.91,257.60,254.10,253.80,260.72,269.77,272.65,279.83,281.67,280.70,283.28,287.46,286.16,283.86,282.51,282.40,282.05,280.23,276.11,278.82,282.54,277.96,282.66,276.93,276.45,279.80,277.76,274.94,277.08,280.84,281.76,284.39,290.62,292.87,292.14,290.49,290.86,287.85,289.45,289.63,283.11,275.61,,,
2021-01-11 22:06:14.248000,L8,,,,,252.49,257.13,253.73,253.25,260.08,268.63,271.97,279.49,281.41,279.43,282.85,286.82,285.64,283.51,281.79,282.11,281.35,279.91,275.61,278.23,281.48,277.19,282.17,276.32,275.88,279.43,276.83,274.14,276.53,280.12,280.87,283.64,290.12,292.06,291.57,289.95,289.67,287.41,289.07,289.20,281.39,274.96,,,
2021-02-12 22:05:43.398000,L8,,,,,254.72,258.51,256.75,254.52,267.28,274.40,276.61,283.75,283.32,282.54,284.38,290.44,290.17,286.88,286.37,283.38,288.83,283.36,280.98,280.50,284.54,284.73,285.39,283.25,279.93,283.49,282.00,281.77,285.23,287.42,288.27,289.87,295.12,298.09,295.24,293.86,295.78,296.91,294.33,295.55,292.28,287.38,,,
2021-02-12 22:06:07.348000,L8,,,,,254.60,257.80,256.72,254.08,268.47,274.48,274.98,283.15,283.26,282.40,284.16,290.38,290.49,287.04,287.24,283.72,290.34,283.60,280.61,280.54,284.54,285.00,285.98,283.44,280.63,284.48,283.69,283.05,286.18,287.95,288.91,291.51,296.12,297.98,294.46,294.00,296.30,297.91,294.35,296.47,294.82,290.15,,,
2021-04-01 22:05:24.398000,L8,,,,,278.70,290.63,272.88,271.21,276.19,291.12,320.68,299.83,309.97,312.61,332.35,315.48,313.34,309.30,306.09,316.10,307.63,311.89,312.67,307.86,306.14,314.94,313.75,323.54,309.36,308.11,310.48,309.19,348.82,308.40,313.09,321.77,322.90,340.32,323.81,322.21,326.14,326.58,330.41,326.68,328.69,307.93,,241.40,262.23
2021-05-03 22:05:08.805000,L8,,,,,251.98,253.65,250.69,251.03,259.30,270.16,272.32,279.91,281.23,278.95,283.40,286.87,286.18,284.80,283.79,282.78,280.01,280.38,276.97,280.36,286.11,279.64,283.90,277.91,276.79,280.94,277.44,275.17,279.20,281.03,282.57,285.68,290.27,295.10,292.16,291.58,291.58,288.73,292.78,289.03,287.23,278.09,,,
2021-05-03 22:05:32.764000,L8,,,,,251.51,252.84,250.32,250.64,259.16,269.54,272.06,279.20,280.60,278.60,283.26,286.61,285.57,284.21,282.86,282.33,279.72,280.10,276.47,279.90,285.13,278.60,283.07,277.31,276.26,279.77,276.56,274.83,277.99,280.36,281.26,285.32,289.59,293.70,292.21,290.64,290.64,288.15,292.30,288.00,286.15,277.46,,,
2021-05-19 22:05:16.285000,L8,,,,,256.46,260.58,255.64,254.83,261.52,268.36,272.81,277.66,280.19,282.91,283.52,288.24,285.75,285.74,286.35,283.19,287.77,283.56,281.49,284.62,284.39,288.33,285.55,283.80,281.88,282.91,282.99,283.63,283.42,289.46,288.49,294.99,296.20,297.42,300.46,297.46,295.63,296.31,295.81,293.92,291.53,284.26,,,251.13
2021-05-19 22:05:40.235000,L8,,,,,258.28,262.42,256.63,256.22,262.29,269.24,273.59,278.61,281.49,284.73,284.58,289.19,286.90,287.13,288.46,284.46,291.14,284.59,283.30,287.27,286.67,292.15,286.85,287.03,285.25,285.32,286.70,286.34,286.22,291.97,291.13,297.89,297.96,299.64,302.88,301.00,297.59,299.01,298.31,295.86,293.58,286.59,,,252.72
2021-08-07 22:05:44.439000,L8,,,,,,,,,,,,,,,,288.85,294.34,282.10,277.35,277.60,276.50,276.46,272.40,277.08,277.22,274.01,273.93,274.67,274.70,271.08,270.28,270.93,270.60,274.70,271.24,282.20,285.57,285.82,285.93,286.15,284.43,284.54,284.48,286.92,275.05,272.12,,,
2021-09-08 22:05:54.034000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,270.76,268.60,266.87,267.35,266.16,263.15,265.56,264.26,267.58,,,,,,,,,,,,,,,
2021-09-24 22:05:56.897000,L8,,,,,275.26,261.86,263.28,257.36,268.91,280.97,290.05,297.59,293.47,294.59,304.05,299.14,300.67,296.46,305.11,295.05,301.87,290.44,301.01,295.39,299.37,303.83,295.99,299.55,295.50,294.81,301.53,298.29,298.13,301.89,297.46,309.08,307.00,309.82,312.54,313.94,306.65,310.35,307.02,305.99,303.10,298.30,222.86,250.87,282.89
2021-09-24 22:06:20.847000,L8,,,,,275.10,261.91,263.29,256.94,268.68,280.40,289.65,297.68,293.48,294.46,303.82,299.16,301.49,296.41,305.04,294.78,301.02,290.33,300.64,295.10,299.12,303.58,295.84,299.50,295.15,294.66,301.19,297.89,297.63,301.72,297.55,307.94,306.87,309.71,312.24,313.76,305.41,309.72,306.94,305.66,302.97,297.89,222.14,250.62,281.75
2021-12-05 22:06:01.634000,L9,,,,,,,,236.75,248.46,256.91,263.96,267.54,270.66,267.49,269.09,276.97,273.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29 22:05:53.312000,L8,,,,,248.92,246.00,250.66,248.34,256.83,261.58,269.37,272.37,277.43,276.57,280.14,285.07,278.81,283.10,275.79,276.53,274.49,276.02,274.17,277.51,280.67,275.72,275.28,273.91,275.26,275.94,272.44,271.44,278.90,275.54,280.36,283.90,287.07,293.18,287.10,289.21,286.56,285.27,288.48,287.15,278.42,274.77,,,
2022-01-30 22:06:10.369000,L8,,,,,243.13,241.47,245.70,243.11,254.65,259.57,266.05,269.01,272.04,273.51,273.82,,,,,,,,,,,,276.90,274.57,332.65,309.20,266.35,268.67,269.45,257.04,,,,,,,,,,,,,,,
2022-02-15 22:05:42.198000,L8,,,,,248.21,247.32,252.08,250.18,256.22,261.16,267.80,270.99,274.79,274.63,278.45,282.71,280.42,280.87,279.32,280.49,279.85,279.58,275.24,277.87,281.65,277.51,283.14,277.05,276.32,277.06,276.47,275.90,278.29,281.21,282.94,284.98,292.61,290.18,290.26,289.72,290.94,287.70,289.42,290.55,280.64,278.29,,,
2022-02-15 22:06:06.152000,L8,,,,,247.76,247.14,251.98,249.71,255.64,260.54,267.18,270.53,274.08,274.30,277.88,282.07,279.75,280.72,278.58,280.15,278.90,279.32,274.80,277.45,280.92,276.97,282.81,276.52,276.04,276.73,275.66,275.41,277.81,280.69,282.42,284.40,292.28,289.41,289.76,289.21,288.77,286.99,289.14,290.52,279.85,277.01,,,
2022-02-23 22:05:44.132000,L9,,,,,244.01,246.95,249.14,245.77,249.37,262.47,339.96,,,,,,,274.66,273.75,278.47,278.94,276.38,272.35,274.11,270.91,275.03,278.00,274.11,273.07,270.08,269.79,272.31,272.10,275.25,275.67,281.34,287.33,286.30,286.38,286.27,285.08,286.18,285.13,285.86,276.78,270.34,,,
2022-02-23 22:06:08.091000,L9,,,,,242.61,246.01,247.83,244.00,248.57,261.16,336.76,,,,,,,,272.47,277.92,277.52,275.28,270.70,273.04,269.85,273.67,276.72,272.02,271.78,268.91,267.90,271.30,269.84,273.23,274.40,279.75,286.21,284.26,284.55,284.98,283.07,284.67,283.83,284.60,275.11,268.07,,,
2022-03-11 22:05:39.861000,L9,,,,,253.01,253.86,257.37,253.49,260.64,264.84,272.10,277.69,278.81,278.52,282.14,287.16,285.30,286.27,286.47,284.05,286.06,286.88,284.00,281.61,286.19,286.55,285.13,292.19,285.71,286.48,284.91,285.14,288.11,290.04,308.37,294.09,296.36,304.53,306.07,295.91,298.02,299.52,294.92,299.14,292.10,294.76,,,
2022-05-06 22:05:29.729000,L8,,,,,,,,,,,,,,,304.55,338.05,335.13,,,,,,,271.78,274.89,273.27,273.72,267.97,269.46,270.11,267.85,266.60,271.60,271.04,272.66,282.30,279.20,294.69,289.00,283.21,,,,282.96,273.29,268.83,,,
2022-05-06 22:05:53.688000,L8,,,,,,,,,,,,,,,,,,,270.86,277.47,271.86,276.14,271.28,274.25,277.35,275.46,277.63,271.73,272.19,273.71,270.18,269.97,274.84,273.72,276.92,285.73,286.54,318.72,295.61,287.68,285.30,284.58,286.21,285.74,276.25,271.98,,,
2022-05-22 22:05:34.636000,L8,,,,,248.79,249.86,252.08,251.82,257.58,264.07,271.01,273.22,275.97,275.98,281.15,285.34,281.45,283.64,281.67,281.66,279.72,281.12,277.91,278.47,288.80,284.40,282.84,280.30,280.58,282.06,279.24,276.67,282.49,281.56,286.27,288.68,291.57,297.77,293.49,293.09,294.04,293.16,291.35,293.43,285.48,280.93,,,
2022-06-15 22:05:16.001000,L9,,,,,252.26,247.32,248.90,249.52,257.74,265.77,269.62,268.80,274.94,274.79,280.02,283.56,279.66,282.15,278.60,280.74,279.65,278.31,275.77,279.42,285.37,278.98,280.57,277.87,279.14,279.47,276.69,274.72,281.03,278.30,281.23,286.01,290.08,295.43,290.78,290.81,291.80,290.85,288.69,291.76,280.26,277.93,,,
