dates,nzd0170-0000,nzd0170-0001,nzd0170-0002,nzd0170-0003,nzd0170-0004,nzd0170-0005,satname
2003-10-25 21:44:04+00:00,279.42,280.93,312.98,,,325.16,L5
2004-02-14 21:44:57+00:00,276.19,280.765,303.40999999999997,325.23,309.46,309.46500000000003,L5
2004-04-02 21:44:54+00:00,276.19,273.6466666666667,291.4633333333333,316.885,305.56,297.77666666666664,L5
2004-04-18 21:45:25+00:00,272.43,273.4225,288.765,316.97,307.42333333333335,296.2825,L5
2004-05-20 21:46:20+00:00,280.8533333333333,278.065,288.42,316.97,313.685,297.2025,L5
2004-07-23 21:48:09+00:00,274.46,275.844,285.56,316.5125,311.622,295.05199999999996,L5
2005-01-15 21:51:45+00:00,255.28,266.96,274.12,296.63,288.49,275.155,L5
2005-04-21 21:52:46+00:00,260.44,271.81,275.0,297.905,287.20000000000005,274.25,L5
2005-05-23 21:53:00+00:00,256.535,266.96000000000004,273.51,301.97,290.3933333333334,277.5366666666667,L5
2005-06-08 21:53:09+00:00,254.66,264.57,273.98,303.52,294.24,279.7475,L5
2005-10-30 21:53:39+00:00,263.9433333333334,272.40333333333336,285.32,318.83333333333337,310.8066666666666,295.4866666666667,L5
2006-02-19 21:56:39+00:00,288.29,276.25,286.025,314.845,308.48,294.89,L5
2006-04-08 21:57:12+00:00,288.29,276.25,286.025,304.1166666666667,296.38000000000005,284.48333333333335,L5
2008-12-25 21:50:34+00:00,,253.41,253.69,296.47,293.99,277.25,L5
2009-11-26 21:56:28+00:00,,,,282.19,280.21,271.75,L5
2010-01-13 21:56:49+00:00,270.31,277.49,285.36,282.19,298.65,286.33000000000004,L5
2010-10-28 21:55:27+00:00,276.66,284.9,295.66,,319.84,314.12,L5
2010-12-31 21:55:56+00:00,276.66,284.9,295.66,281.95,297.84,292.045,L5
2013-06-30 22:08:00+00:00,261.05,257.66,275.17,307.87,292.4,285.64,L8
2013-07-16 22:07:36+00:00,260.015,255.99,276.865,307.5,291.435,285.325,L8
2013-09-02 22:07:40+00:00,260.015,255.99,269.8233333333333,302.75333333333333,288.8066666666667,278.1433333333333,L8
2013-10-20 22:07:26+00:00,260.015,255.99,268.415,301.8825,287.8275,277.3725,L8
2013-11-21 22:07:13+00:00,264.79333333333335,258.71333333333337,272.892,304.18,290.034,282.90999999999997,L8
2014-02-09 22:06:33+00:00,271.11,260.66,271.14750000000004,305.01,291.0725,284.5825,L8
2014-02-25 22:06:20+00:00,271.4866666666667,260.03000000000003,276.836,307.31,293.486,288.73400000000004,L8
2014-03-29 22:06:15+00:00,268.65500000000003,258.44,285.13800000000003,309.77,295.59000000000003,293.48400000000004,L8
2014-04-30 22:05:46+00:00,268.91,258.73199999999997,289.512,312.36199999999997,297.82,297.334,L8
2014-08-04 22:05:38+00:00,266.92600000000004,258.70199999999994,287.8,311.93600000000004,297.29200000000003,295.488,L8
2014-08-20 22:06:06+00:00,266.69,259.0875,287.63399999999996,309.96,296.302,293.68199999999996,L8
2014-11-08 22:05:52+00:00,264.43,264.01,277.58666666666664,307.3466666666667,292.82,292.1633333333333,L8
2015-02-28 22:05:24+00:00,267.67,262.21,276.875,306.255,292.42499999999995,294.055,L8
2015-03-16 22:05:13+00:00,267.67,259.40999999999997,276.5,305.27333333333337,292.00666666666666,290.8233333333333,L8
2015-12-29 22:06:09+00:00,268.79,260.0,284.97,308.77,298.89,295.64,L8
2016-05-21 22:05:38+00:00,269.46000000000004,261.45500000000004,286.33000000000004,310.80499999999995,298.145,295.71500000000003,L8
2016-09-10 22:06:15+00:00,269.95,267.105,283.53,310.355,297.655,293.78,L8
2016-10-12 22:06:21+00:00,267.50666666666666,264.74,278.7966666666667,307.3066666666667,295.57,291.5133333333333,L8
2017-01-16 22:05:47+00:00,267.3666666666666,264.66333333333336,277.2,305.93,296.2266666666667,290.61,L8
2017-03-05 22:05:27+00:00,266.85749999999996,263.4575,278.5775,306.775,296.26,290.8625,L8
2017-04-06 22:05:33+00:00,265.76,261.53499999999997,279.80499999999995,308.075,296.1325,290.9325,L8
2017-05-08 22:05:23+00:00,266.8066666666667,262.0433333333333,280.36749999999995,308.365,295.46000000000004,290.8175,L8
2017-05-24 22:05:10+00:00,268.885,262.9325,282.556,309.316,296.68600000000004,292.13800000000003,L8
2017-07-11 22:05:50+00:00,270.514,263.396,284.19166666666666,311.23499999999996,297.50666666666666,293.51500000000004,L8
2017-12-02 22:05:46+00:00,275.38,264.555,291.97,321.9,303.96500000000003,305.65999999999997,L8
2018-04-25 22:05:14+00:00,269.675,262.005,286.13,316.56500000000005,301.54999999999995,301.63,L8
2018-06-28 22:04:40+00:00,268.685,261.16999999999996,280.21500000000003,315.735,299.21,294.91499999999996,L8
2018-10-02 22:05:23+00:00,268.685,261.16999999999996,276.6566666666667,309.54333333333335,295.3733333333333,288.52,L8
2018-10-18 22:05:53+00:00,265.27,259.61999999999995,275.49,307.27250000000004,294.3375,287.8075,L8
2019-01-06 22:05:29+00:00,263.27,258.89,273.69666666666666,302.74333333333334,293.75666666666666,285.2166666666667,L8
2019-01-22 22:05:26+00:00,264.93,259.61999999999995,275.8925,304.48,294.95,287.535,L8
2019-04-12 22:05:06+00:00,267.2375,260.375,281.6275,309.9675,299.98499999999996,293.2425,L8
2019-09-19 22:06:20+00:00,272.57000000000005,262.84000000000003,294.63,320.24,304.775,298.15999999999997,L8
2019-11-06 22:06:24+00:00,268.065,260.57000000000005,286.96,316.515,302.12,295.99,L8
2019-11-22 22:05:57+00:00,266.4433333333333,259.11333333333334,283.9266666666667,313.51666666666665,300.01,294.27,L8
2020-01-25 22:05:45+00:00,266.6775,259.4875,283.1125,313.185,299.9375,294.6375,L8
2020-02-10 22:05:40+00:00,266.35,259.134,281.586,312.27,299.11199999999997,293.79200000000003,L8
2020-09-21 22:05:54+00:00,280.53,265.43,284.83,311.08,297.33,302.75,L8
2021-05-03 22:05:32+00:00,271.23,262.91,284.21,309.54,298.17,298.52,L8
2021-05-19 22:05:40+00:00,271.23,262.91,284.21,309.54,298.17,284.455,L8
2021-09-24 22:05:56+00:00,275.555,267.63,284.7,310.94500000000005,298.17,284.455,L8
2022-02-15 22:06:06+00:00,275.495,267.5,284.13,310.45000000000005,297.54,295.66,L8
2022-05-22 22:05:58+00:00,273.54,263.94,284.08,310.33500000000004,299.165,298.25,L8
2022-06-15 22:05:39+00:00,274.26,263.47333333333336,283.5133333333333,310.95666666666665,298.8566666666667,297.62,L9
2022-10-21 22:06:05+00:00,274.88000000000005,265.0133333333333,283.7966666666667,313.2833333333333,299.19666666666666,297.91,L9
2023-02-18 22:06:13+00:00,276.115,276.145,292.25,317.26,305.475,302.08,L8
2023-03-06 22:06:02+00:00,273.0733333333333,274.95666666666665,284.5366666666667,312.35999999999996,300.3233333333333,297.16333333333336,L8
2023-03-14 22:06:11+00:00,273.0733333333333,274.95666666666665,279.395,309.3375,296.8925,293.95,L9
2023-03-22 22:05:28+00:00,271.9425,273.765,279.76000000000005,308.928,295.95799999999997,293.95799999999997,L8
2023-03-30 22:05:59+00:00,271.9425,273.765,278.28000000000003,308.0366666666667,294.87833333333333,292.8016666666667,L9
2023-04-07 22:05:40+00:00,273.46,274.57,283.4614285714286,311.11,296.1257142857143,295.4871428571428,L8
2023-04-23 22:05:09+00:00,273.768,276.696,284.76714285714286,312.0128571428572,296.44,297.17,L8
2023-07-28 22:05:50+00:00,271.65000000000003,273.63166666666666,283.88125,311.2725,295.55875000000003,296.135,L8
2023-08-05 22:05:47+00:00,272.0571428571429,272.27714285714285,284.53,311.54999999999995,296.1488888888889,296.98555555555555,L9
2023-08-21 22:05:28+00:00,270.98,268.95714285714286,282.78333333333336,310.81222222222226,294.09000000000003,295.40444444444444,L9
2023-09-30 22:05:45+00:00,272.255,267.95666666666665,291.225,318.9733333333333,297.455,300.40000000000003,L8
2023-10-08 22:06:10+00:00,270.8,265.99,286.56000000000006,312.5883333333333,293.5133333333333,293.7666666666667,L9
2023-10-16 22:05:47+00:00,270.8,265.99,283.28000000000003,309.8085714285714,291.6557142857143,291.6357142857143,L8
2023-11-25 22:06:20+00:00,269.8725,263.0125,278.28833333333336,306.54285714285714,289.57714285714286,287.1771428571429,L9
2024-01-12 22:06:18+00:00,270.576,264.818,279.4171428571429,307.1325,290.34749999999997,289.13375,L9
2024-03-16 22:06:11+00:00,271.88666666666666,268.00666666666666,278.012,306.42333333333335,289.17,287.17,L9
2024-03-24 22:05:18+00:00,270.9575,268.33500000000004,279.5316666666667,307.44428571428574,290.4814285714286,288.4585714285714,L8
2024-05-11 22:05:15+00:00,270.4675,267.39250000000004,282.294,311.59399999999994,294.668,295.33000000000004,L8
2024-07-22 22:05:04+00:00,267.14750000000004,264.685,284.48249999999996,313.3875,295.4225,296.32,L9
2024-09-08 22:05:48+00:00,267.498,265.302,284.87399999999997,312.756,294.796,296.412,L9
2024-09-24 22:05:49+00:00,264.9725,263.015,282.115,309.9425,292.225,294.85749999999996,L9
2024-10-26 22:05:48+00:00,264.644,263.438,281.85,309.46799999999996,292.034,293.994,L9
2024-12-05 22:05:45+00:00,264.57399999999996,263.066,281.504,307.59000000000003,291.56000000000006,292.668,L8
2025-01-06 22:06:06+00:00,265.0316666666667,262.60833333333335,281.83833333333337,308.2366666666667,292.365,293.24333333333334,L8
2025-01-14 22:05:49+00:00,265.0316666666667,262.60833333333335,279.4114285714286,306.5057142857143,291.01714285714286,290.71714285714285,L9
2025-02-07 22:05:41+00:00,265.9583333333333,262.49666666666667,280.26714285714286,307.3085714285714,291.69571428571425,291.4714285714286,L8
2025-03-19 22:05:54+00:00,265.37,261.442,277.5914285714286,306.83142857142855,291.18,288.65,L9
2025-04-04 22:05:27+00:00,275.32399999999996,266.73400000000004,283.99,311.7785714285714,297.30285714285714,294.73428571428576,L9
2025-06-07 22:05:05+00:00,278.695,270.575,285.28333333333336,314.5783333333333,299.645,296.26666666666665,L9
2025-08-02 22:05:33+00:00,282.4866666666667,273.99333333333334,290.83500000000004,315.102,299.856,296.252,L8
2025-10-05 22:06:16+00:00,271.39,275.94,291.47,309.64500000000004,288.13,283.4066666666667,L8
