dates,satname,nzd0170-0000,nzd0170-0001,nzd0170-0002,nzd0170-0003,nzd0170-0004,nzd0170-0005
2016-03-02 22:05:55.525000,L8,,,,276.77,281.16,275.01
2016-05-21 22:05:14.459000,L8,272.98,266.57,292.19,324.40,300.46,298.22
2016-05-21 22:05:38.418000,L8,270.13,262.91,287.69,312.84,297.40,295.79
2016-07-24 22:06:01.938000,L8,284.45,280.68,296.59,323.16,302.21,308.16
2016-09-10 22:05:51.530000,L8,270.42,272.43,280.30,308.57,298.85,292.27
2016-09-10 22:06:15.488000,L8,269.77,271.30,279.37,307.87,297.91,291.77
2016-10-12 22:05:57.250000,L8,268.03,263.51,278.43,306.34,294.77,364.37
2016-10-12 22:06:21.213000,L8,262.62,260.01,269.33,301.21,291.40,286.98
2017-01-16 22:05:47.126000,L8,269.71,262.68,282.90,308.71,299.37,293.08
2017-01-16 22:06:11.085000,L8,266.94,261.33,280.60,307.40,298.23,290.59
2017-02-01 22:05:40.248000,L8,263.06,258.38,276.41,306.60,293.95,288.44
2017-03-05 22:05:27.019000,L8,265.33,259.84,282.71,309.31,296.36,291.62
2017-03-05 22:05:50.977000,L8,,,268.33,298.03,289.51,279.73
2017-04-06 22:05:10.007000,L8,264.96,263.30,283.97,313.01,297.29,291.77
2017-04-06 22:05:33.966000,L8,265.38,263.61,284.28,313.07,297.40,292.05
2017-05-08 22:04:59.325000,L8,270.04,263.70,280.65,309.02,294.74,292.87
2017-05-08 22:05:23.284000,L8,,,271.58,302.37,288.71,286.52
2017-05-24 22:05:10.453000,L8,275.12,265.60,291.31,313.12,301.59,297.42
2017-05-24 22:05:34.407000,L8,275.36,265.51,291.32,312.91,301.39,298.64
2017-07-11 22:05:26.464000,L8,268.79,260.82,281.63,310.68,295.05,291.17
2017-07-11 22:05:50.423000,L8,277.03,265.25,292.37,320.83,301.61,300.40
2017-08-12 22:06:04.307000,L8,,,,,,272.01
2017-12-02 22:05:46.939000,L8,273.73,263.86,291.57,322.97,306.32,310.92
2017-12-02 22:06:10.894000,L8,,,265.74,300.31,288.03,281.58
2018-03-08 22:05:15.942000,L8,272.06,264.15,295.82,324.24,305.49,306.66
2018-03-08 22:05:39.901000,L8,,,261.57,299.77,289.67,276.56
2018-04-25 22:04:50.953000,L8,,,,292.85,287.18,273.86
2018-04-25 22:05:14.903000,L8,265.62,260.15,280.69,310.16,296.78,292.34
2018-06-12 22:04:30.023000,L8,,,272.43,301.53,288.63,279.80
2018-06-28 22:04:40.307000,L8,271.75,262.19,279.74,321.31,301.64,297.49
2018-10-02 22:05:23.291000,L8,,,269.54,297.16,287.70,275.73
2018-10-02 22:05:47.245000,L8,267.56,260.03,287.35,308.54,296.15,292.34
2018-10-18 22:05:29.751000,L8,268.59,263.67,285.93,309.41,298.91,295.09
2018-10-18 22:05:53.709000,L8,258.44,256.52,271.99,300.46,291.23,285.67
2019-01-06 22:05:29.894000,L8,268.10,261.26,279.56,310.61,302.34,294.25
2019-01-22 22:05:26.296000,L8,268.25,261.08,282.48,309.69,298.53,294.49
2019-01-22 22:05:50.255000,L8,263.33,258.73,278.62,306.40,295.64,290.28
2019-04-12 22:05:06.784000,L8,274.16,262.64,292.48,319.11,307.84,298.56
2019-06-15 22:05:27.936000,L8,264.18,254.64,274.17,308.39,293.40,286.90
2019-08-02 22:06:05.991000,L8,275.05,262.72,284.81,317.19,302.23,295.35
2019-08-18 22:06:11.235000,L8,,,265.12,305.55,290.61,277.52
2019-09-19 22:05:56.310000,L8,274.15,266.49,307.11,326.55,307.34,310.52
2019-09-19 22:06:20.269000,L8,270.98,263.04,296.78,321.37,301.71,297.76
2019-11-06 22:06:00.727000,L8,268.33,259.24,288.67,312.73,304.00,296.80
2019-11-06 22:06:24.678000,L8,265.15,258.10,277.14,311.66,302.53,294.22
2019-11-22 22:05:57.141000,L8,263.20,256.20,277.86,307.52,295.79,290.83
2019-11-22 22:06:21.092000,L8,266.19,259.15,284.30,312.12,302.12,293.98
2020-01-09 22:05:49.761000,L8,,,271.00,303.26,290.70,285.10
2020-01-09 22:06:13.711000,L8,269.04,261.41,286.18,313.89,300.91,296.83
2020-01-25 22:05:45.614000,L8,267.38,260.61,280.67,312.19,299.72,295.74
2020-02-10 22:05:40.938000,L8,265.04,257.72,275.48,308.61,295.81,290.41
2020-02-10 22:06:04.888000,L8,265.96,258.68,276.19,309.90,296.84,291.60
2020-03-13 22:05:30.251000,L8,266.68,259.67,282.22,310.76,297.00,291.02
2020-09-21 22:05:54.893000,L8,280.53,265.43,284.83,311.08,297.33,302.75
2020-09-21 22:06:18.848000,L8,282.68,267.25,287.45,311.92,298.96,305.46
2020-11-08 22:05:55.364000,L8,279.21,265.58,286.56,309.15,296.95,301.21
2021-02-12 22:05:43.398000,L8,278.46,262.86,289.40,312.34,301.44,301.30
2021-04-01 22:05:24.398000,L8,261.45,257.06,274.28,305.88,293.21,290.64
2021-05-03 22:05:08.805000,L8,,,274.14,303.03,291.49,286.84
2021-05-03 22:05:32.764000,L8,271.23,262.91,284.21,309.54,298.17,298.52
2021-05-19 22:05:16.285000,L8,271.20,260.94,282.77,309.14,298.19,294.23
2021-05-19 22:05:40.235000,L8,,,,,,270.39
2021-07-22 22:05:36.953000,L8,276.17,273.02,296.34,318.05,299.41,299.05
2021-08-07 22:05:44.439000,L8,343.37,351.82,343.57,364.27,361.67,369.79
2021-09-24 22:05:56.897000,L8,279.88,272.35,285.19,312.35,361.34,363.04
2021-09-24 22:06:20.847000,L8,278.72,272.26,284.51,312.12,344.09,351.37
2021-10-26 22:06:04.141000,L8,346.40,345.27,350.99,370.43,372.55,
2021-12-29 22:05:53.312000,L8,269.33,262.58,282.41,309.87,295.20,293.16
2022-01-22 22:06:18.213000,L9,271.20,265.01,288.26,312.63,295.64,296.89
2022-02-15 22:06:06.152000,L8,271.11,262.65,283.07,308.55,297.54,295.66
2022-05-22 22:05:34.636000,L8,,,269.41,299.48,285.17,274.71
2022-05-22 22:05:58.595000,L8,275.97,265.23,285.09,312.12,300.79,300.84
2022-06-15 22:05:39.951000,L9,275.70,262.54,282.38,312.20,298.24,296.36
2022-10-21 22:06:05.581000,L9,272.97,267.27,283.92,315.53,298.56,296.53
2022-10-21 22:06:29.540000,L9,272.24,264.90,282.49,313.58,297.51,295.61
2023-02-18 22:06:13.995000,L8,279.26,285.02,300.58,318.99,312.39,307.63
2023-03-06 22:05:38.279000,L8,276.57,279.84,277.36,306.80,293.15,292.06
2023-03-06 22:06:02.229000,L8,266.99,272.58,269.11,302.56,290.02,287.33
2023-03-14 22:05:47.276000,L9,274.04,269.54,282.93,308.24,293.47,295.59
2023-03-14 22:06:11.235000,L9,,,263.97,300.27,286.60,284.31
2023-03-22 22:05:28.899000,L8,268.55,270.19,281.22,307.29,292.22,293.99
2023-03-22 22:05:52.850000,L8,,,268.82,301.07,288.03,287.44
2023-03-30 22:05:35.326000,L9,272.17,269.47,290.57,309.79,296.03,295.11
2023-03-30 22:05:59.281000,L9,,,270.88,303.58,289.48,287.02
2023-04-07 22:05:40.262000,L8,279.53,277.79,314.55,329.55,303.61,311.60
2023-04-23 22:05:09.227000,L8,274.51,277.90,293.06,321.85,300.76,308.31
2023-04-23 22:05:33.182000,L8,265.28,266.75,274.36,309.45,288.83,292.49
2023-06-02 22:05:05.917000,L9,274.95,278.19,292.00,318.55,298.18,308.42
2023-06-02 22:05:29.872000,L9,271.51,274.56,289.43,313.45,295.29,301.66
2023-07-12 22:05:20.312000,L8,255.71,259.52,275.48,305.33,290.05,283.96
2023-07-12 22:05:44.275000,L8,253.91,256.70,272.47,302.66,286.16,279.37
2023-07-28 22:05:27.011000,L8,260.78,258.19,277.45,305.85,289.30,288.43
2023-07-28 22:05:50.970000,L8,261.06,258.31,277.68,306.09,289.39,288.89
2023-08-05 22:05:23.191000,L9,276.78,267.34,292.60,364.30,302.70,308.10
2023-08-05 22:05:47.142000,L9,274.50,264.15,289.72,313.77,300.87,303.79
2023-08-21 22:05:28.170000,L9,271.72,261.78,284.86,312.35,293.86,293.40
2023-08-21 22:05:52.129000,L9,262.54,256.53,275.79,304.69,288.92,284.62
2023-09-30 22:05:45.717000,L8,272.21,267.81,287.48,330.23,296.24,296.41
2023-10-08 22:06:10.308000,L9,,,,291.24,279.96,271.80
2023-10-16 22:05:47.555000,L8,,,266.88,293.13,280.51,278.85
2023-11-25 22:05:56.641000,L9,277.05,275.65,295.91,313.42,301.92,304.42
2023-11-25 22:06:20.599000,L9,,,263.11,298.99,286.21,277.10
2024-01-12 22:05:54.962000,L9,272.03,270.51,285.13,310.26,294.43,301.66
2024-01-12 22:06:18.916000,L9,273.39,272.04,286.19,311.26,295.74,302.83
2024-02-05 22:05:44.082000,L8,288.41,326.04,334.01,332.96,300.29,330.99
2024-02-13 22:06:17.947000,L9,,,,,293.95,267.97
2024-03-16 22:05:47.569000,L9,270.05,264.31,286.62,314.51,296.57,296.38
2024-03-16 22:06:11.528000,L9,270.06,264.17,286.40,313.69,296.36,296.03
2024-03-24 22:05:18.113000,L8,268.17,269.32,287.13,313.57,298.35,296.19
2024-03-24 22:05:42.068000,L8,267.24,267.59,285.82,312.80,297.21,295.11
2024-04-01 22:06:02.710000,L9,261.78,260.12,278.52,307.98,291.41,287.84
2024-05-11 22:05:15.899000,L8,270.25,264.04,288.64,320.46,296.68,304.50
2024-05-27 22:04:41.027000,L8,257.54,252.67,274.97,305.11,287.63,285.54
2024-07-22 22:05:04.464000,L9,260.11,261.21,275.76,305.83,290.30,288.56
2024-07-22 22:05:28.427000,L9,271.75,273.51,287.46,312.91,297.99,299.21
2024-09-08 22:05:24.068000,L9,268.92,267.46,286.45,310.26,292.18,296.89
2024-09-08 22:05:48.031000,L9,268.90,267.77,286.44,310.23,292.29,296.78
2024-09-24 22:05:49.470000,L9,260.63,259.04,277.62,303.25,289.63,289.59
2024-10-26 22:05:48.252000,L9,263.33,265.13,280.79,307.57,291.27,290.54
2024-10-26 22:06:12.211000,L9,265.97,268.76,284.14,311.40,294.19,293.18
2024-12-05 22:05:45.408000,L8,269.90,262.18,286.91,311.07,294.31,297.87
2024-12-05 22:06:09.362000,L8,270.13,262.44,287.00,311.26,295.29,297.65
2024-12-29 22:05:47.037000,L9,268.25,261.68,285.62,313.70,294.86,295.95
2025-01-06 22:05:42.612000,L8,269.68,261.08,285.75,312.56,296.61,297.91
2025-01-06 22:06:06.570000,L8,267.32,260.32,283.51,311.47,296.39,296.12
2025-01-14 22:05:49.273000,L9,,,264.85,296.12,282.93,275.56
2025-01-14 22:06:13.228000,L9,,,262.07,297.31,283.62,274.30
2025-02-07 22:05:41.306000,L8,265.67,260.54,281.75,311.45,295.05,293.84
2025-02-07 22:06:05.260000,L8,,,252.33,294.92,281.76,270.73
2025-03-19 22:05:30.904000,L9,267.12,263.36,279.05,316.95,297.99,295.47
2025-03-19 22:05:54.855000,L9,,,267.71,306.89,288.68,277.03
2025-04-04 22:05:27.976000,L9,310.40,285.50,322.41,337.88,332.49,332.18
2025-05-14 22:05:26.593000,L8,,,267.25,306.85,286.13,284.26
2025-05-30 22:05:06.698000,L8,,,269.18,301.08,282.98,278.18
2025-06-07 22:05:05.116000,L9,271.39,275.94,291.47,323.66,302.33,302.87
2025-06-07 22:05:29.079000,L9,,,264.13,296.53,280.17,269.75
2025-08-02 22:05:33.990000,L8,,,,295.63,280.73,275.34
2025-08-10 22:06:04.262000,L9,269.79,272.75,287.34,324.15,299.34,296.57
2025-08-18 22:05:41.342000,L8,272.41,282.26,291.78,328.88,304.10,303.87
2025-09-27 22:05:54.973000,L9,,,,,,273.89
2025-10-05 22:05:52.792000,L8,269.83,270.81,285.45,311.64,300.37,298.89
2025-10-05 22:06:16.755000,L8,,,,,281.33,272.01
2025-11-06 22:06:19.899000,L8,272.28,270.85,286.08,311.56,299.05,300.46
