dates,nzd0552-0000,nzd0552-0001,nzd0552-0002,nzd0552-0003,nzd0552-0004,satname
1999-11-05 22:13:40+00:00,258.34,,243.84,265.64,214.65,L7
1999-12-07 22:13:41+00:00,266.30999999999995,279.05,259.38,275.405,214.65,L7
1999-12-16 22:07:33+00:00,267.06,270.655,259.7866666666667,276.69,224.41500000000002,L7
2000-09-20 22:11:14+00:00,271.49,244.26,252.09,265.0,,L7
2001-01-03 22:05:00+00:00,271.49,263.21000000000004,252.09,281.775,,L7
2001-02-27 22:11:06+00:00,271.49,263.21000000000004,267.795,286.68333333333334,,L7
2001-04-16 22:10:54+00:00,,269.04,283.5,285.06,,L7
2002-01-29 22:09:33+00:00,,269.8,,,,L7
2002-03-11 22:03:31+00:00,,283.72,287.47,,,L7
2003-03-21 22:09:27+00:00,,277.74,283.03,290.63,,L7
2003-08-13 21:51:32+00:00,,277.74,283.03,270.64,303.44,L5
2003-10-07 21:58:35+00:00,246.4,289.74,286.28,271.32,309.71500000000003,L5
2003-12-26 21:59:30+00:00,263.85,293.995,292.13,282.96,309.71500000000003,L5
2004-01-20 21:53:24+00:00,263.7,290.50666666666666,290.54,285.7525,312.88,L5
2004-01-27 21:59:38+00:00,251.9425,286.1175,287.255,284.536,310.66499999999996,L5
2004-03-31 21:59:59+00:00,251.9425,286.1175,287.255,286.492,308.1775,L5
2004-04-25 21:54:35+00:00,253.79,284.91,287.58,275.582,302.5925,L5
2004-05-02 22:00:57+00:00,253.79,284.91,287.58,268.3283333333334,300.77599999999995,L5
2004-05-18 22:01:26+00:00,243.77249999999998,284.91,287.58,261.11428571428576,296.02666666666664,L5
2004-06-12 21:56:23+00:00,243.77249999999998,284.91,287.58,253.41875000000002,296.02666666666664,L5
2004-10-18 21:59:35+00:00,227.86999999999998,284.51,282.98,221.72,292.87,L5
2005-02-14 22:07:21+00:00,256.335,287.64,286.225,,317.675,L5
2005-06-15 22:02:10+00:00,270.65,290.77,289.47,195.36,323.31,L5
2005-08-09 22:08:46+00:00,270.65,290.77,256.245,212.185,305.405,L5
2005-09-10 22:08:55+00:00,,,232.10000000000002,230.1833333333333,294.95,L5
2005-09-19 22:02:44+00:00,,,234.23333333333335,239.24,299.67333333333335,L5
2005-11-13 22:09:08+00:00,269.2,288.09,234.23333333333335,248.632,302.2975,L5
2006-02-17 22:11:22+00:00,264.655,286.27,239.84000000000003,277.63,309.11,L5
2006-04-15 22:06:18+00:00,250.84666666666666,264.3,240.55,278.77,310.14000000000004,L5
2006-04-22 22:12:36+00:00,243.6725,254.355,239.365,273.5775,307.13,L5
2006-06-02 22:07:00+00:00,235.16333333333333,243.10999999999999,239.365,256.60249999999996,306.1166666666666,L5
2006-06-25 22:13:31+00:00,235.16333333333333,243.10999999999999,239.365,244.766,306.1166666666666,L5
2006-07-27 22:13:58+00:00,235.16333333333333,243.10999999999999,239.365,239.955,306.1166666666666,L5
2006-08-05 22:07:55+00:00,235.5,238.1975,238.0666666666667,239.89857142857142,303.48,L5
2006-08-21 22:08:07+00:00,227.2966666666667,222.78,238.0666666666667,234.06285714285715,298.135,L5
2006-08-28 22:14:23+00:00,227.2966666666667,222.78,236.38,233.35625,299.924,L5
2006-09-06 22:08:43+00:00,235.0575,228.9875,244.15,239.94444444444446,303.08166666666665,L5
2006-11-25 22:09:07+00:00,247.42499999999998,235.53500000000003,255.315,241.37125,305.206,L5
2007-02-04 22:15:45+00:00,241.90499999999997,243.08,262.525,266.102,305.382,L5
2007-09-09 22:07:45+00:00,241.62,237.15,265.74,277.81,310.59,L5
2008-11-14 21:58:16+00:00,279.86,,290.22,298.83,322.03,L5
2010-10-26 22:10:38+00:00,234.7,256.58,257.44,,290.99,L5
2010-12-22 22:04:29+00:00,234.7,256.58,258.29499999999996,280.97,304.52,L5
2013-05-11 22:22:42+00:00,,245.5,255.83,268.18,285.12,L8
2013-06-05 22:16:38+00:00,,230.625,255.83,268.18,266.605,L8
2013-09-25 22:16:28+00:00,260.18,235.76333333333332,256.40500000000003,268.155,274.02333333333337,L8
2013-10-02 22:22:40+00:00,264.28999999999996,244.7075,261.3833333333334,271.29,279.0525,L8
2013-10-18 22:22:37+00:00,262.8066666666667,243.144,256.44,266.93,278.62800000000004,L8
2013-11-12 22:16:19+00:00,267.315,253.212,263.65250000000003,273.3275,284.072,L8
2014-02-23 22:21:32+00:00,266.496,262.942,264.488,273.212,292.65999999999997,L8
2014-03-11 22:21:19+00:00,265.82166666666666,260.09666666666664,263.3383333333333,272.2,291.935,L8
2014-03-20 22:15:25+00:00,265.8085714285714,258.37285714285713,263.3228571428571,272.0,291.9542857142857,L8
2014-04-21 22:14:53+00:00,265.89,260.256,265.09,274.068,294.69199999999995,L8
2014-07-17 22:20:39+00:00,258.274,251.36,260.1925,269.1425,290.28,L8
2014-08-18 22:20:51+00:00,257.075,251.402,257.956,267.526,288.428,L8
2014-09-19 22:20:54+00:00,252.785,247.01999999999998,251.07333333333335,263.47,285.31333333333333,L8
2014-09-28 22:15:08+00:00,255.17399999999998,246.8475,252.195,263.47,285.9275,L8
2014-11-06 22:21:01+00:00,256.442,251.2925,256.0525,266.57,286.00249999999994,L8
2014-11-15 22:14:49+00:00,257.78000000000003,254.02399999999997,257.894,267.24666666666667,286.92999999999995,L8
2015-03-14 22:20:23+00:00,263.23,253.12800000000001,260.524,270.59333333333336,288.546,L8
2015-05-01 22:20:00+00:00,261.96500000000003,254.135,260.94500000000005,267.51,287.4575,L8
2015-06-27 22:14:21+00:00,255.14000000000001,243.335,255.48500000000007,264.67999999999995,284.59,L8
2015-08-21 22:20:33+00:00,255.14000000000001,241.35,252.54666666666665,264.4866666666667,282.04333333333335,L8
2015-10-24 22:20:52+00:00,251.055,237.85333333333332,248.84666666666666,258.46666666666664,280.80333333333334,L8
